50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.399997,,,,,,,,,,,,c4cf0b70-1b85-444e-ae4d-5e2e96739fb3,16,,"[54.3, 2.6]",9682,0,,,,,2.9229238,,Left Foot,,,"[24.6, 9.2]",Ground Pass,,30.424498,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['32836722-5080-4860-8d71-854ca86e320e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.197,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.799997,,,,,,,,,,,,410bb291-c67c-486d-b572-a5f34a02cadc,19,,"[25.5, 12.2]",9682,0,,,,,1.3763162,,Left Foot,,,"[30.7, 38.6]",Ground Pass,,26.907248,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['b6a0cd41-b2aa-4ba0-8a80-73f33c14818b'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.597,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0c8f0114-ff87-43f3-832b-7dc6f613931a,22,,"[48.9, 54.9]",9682,0,,,,,-1.7402778,,Right Foot,,,"[42.5, 17.5]",Ground Pass,,37.94364,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['983b9a28-a0d1-45d5-88b3-1dc7f0d5c684'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.997,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,5e2b38df-6e2c-44bd-9fa0-a1437b2c88d2,25,,"[42.9, 16.4]",9682,0,,,,,-0.9349579,,Left Foot,,,"[52.2, 3.8]",Ground Pass,,15.6604595,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['98f9f535-447d-4729-b022-4a6f050eb16b'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.797,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,fbb10f99-63e7-4c0a-a283-bb28b6cb0f9e,29,,"[55.6, 2.6]",9682,0,,,,,2.9479706,,Left Foot,,,"[35.2, 6.6]",Ground Pass,,20.788458,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['1498aae8-25fc-4f26-bb03-fe15c1970788'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.301,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.399998,,,,,,,,,,,,27d3cc7c-2a77-404a-b0ab-20112a6a6b92,32,,"[35.2, 6.6]",9682,0,,,,,1.4201037,,Left Foot,,,"[42.2, 52.7]",Low Pass,,46.628426,,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['58a45f71-77ec-4b33-a9ac-77712fe465ee'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.740,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.712898,,,,,,,,,,,,465e56cb-87cb-4cb1-9d40-cdd64b6d95f1,35,,"[49.2, 59.0]",9682,0,,,,,-0.51540315,,Right Foot,,,"[101.1, 29.6]",High Pass,,59.648724,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['0317608a-9feb-4b87-ba2e-b048789ac9d4', '273d1240-fe71-42d6-92e4-de3023a9cdb9']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.940,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.686236,,,,,,,,,,,,273d1240-fe71-42d6-92e4-de3023a9cdb9,37,,"[19.0, 50.5]",9682,0,,,,,0.15947337,,Head,,,"[47.6, 55.1]",High Pass,,28.967567,,,Incomplete,,,,,,,,Interception,1,From Free Kick,Ezequiel Muñoz,6894.0,Right Center Back,3,Barcelona,217,"['465e56cb-87cb-4cb1-9d40-cdd64b6d95f1', 'd3977f9e-c9e0-4684-aa2e-0d4324891867']",48,,,,,,,,,,,,,,,,,Leganés,205,00:00:48.653,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.964179,,,,,,,,,,,,d3977f9e-c9e0-4684-aa2e-0d4324891867,38,,"[72.5, 25.0]",9682,0,,,,,-1.3468395,,Head,,,"[76.6, 7.0]",High Pass,,18.46104,,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,3,Barcelona,217,"['273d1240-fe71-42d6-92e4-de3023a9cdb9', 'bd1ca962-0001-45b1-8f59-5184e0025d49']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.339,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.861164,,,,,,,,,,,,b20b5e84-136a-4a1a-84cf-fcce63d64b68,41,,"[73.8, 6.0]",9682,0,,,,,1.7000713,,Left Foot,,,"[72.5, 16.0]",Ground Pass,,10.084146,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['ec0d91f3-e96e-46a8-8e6d-bb6e054f385c'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.763,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.72901,,,,,,,,,,,,1e270d12-ba43-4da5-b2b9-0e41f3e947df,44,,"[74.3, 13.4]",9682,0,,,,,-0.016665123,,Right Foot,,,"[80.3, 13.3]",Ground Pass,,6.0008335,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,3,Barcelona,217,['01cab2b9-2442-432c-abe9-518a14563263'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.257,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.081493,,,,,,,,,,,,ae504aca-bc5f-4212-97d6-1f2525194879,48,,"[78.4, 13.0]",9682,0,,,,,2.4612608,,Right Foot,,,"[63.2, 25.3]",Low Pass,,19.55326,,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,3,Barcelona,217,['2f717d8d-48cc-4343-a056-4112c6b9d1f2'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.143,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,a5d5ca53-58d5-44e4-a84a-11be8a026aff,51,,"[64.0, 30.6]",9682,1,,,,,1.4778968,,Right Foot,,,"[65.5, 46.7]",Ground Pass,,16.169725,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,3,Barcelona,217,['db39f412-17a1-46b2-a070-528c0da3254c'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.542,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,66b369a5-71d6-46cb-b92f-cf2c7a6cc02d,54,,"[65.5, 46.7]",9682,1,,,,,-3.1031501,,Right Foot,,,"[55.1, 46.3]",Ground Pass,,10.407689,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,3,Barcelona,217,['36862122-7153-48c2-baa5-ba4ccc7506a4'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.800,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,4dfae8b0-9bf3-499d-b910-cbbb4a42df38,57,,"[55.1, 46.3]",9682,1,,,,,-0.39644128,,Right Foot,,,"[63.7, 42.7]",Ground Pass,,9.32309,,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['f217b255-2884-4225-b241-3010eaa069ff'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.057,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,a31bdd09-59a5-4b64-9f62-cc3ec9108140,60,,"[62.2, 44.8]",9682,1,,,,,1.4787495,,Right Foot,,,"[64.0, 64.3]",Ground Pass,,19.582901,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,3,Barcelona,217,['7d582309-9310-4f25-9b1c-b33cc23d1f66'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.789,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,96102737-abb2-44aa-a42b-0c8b30e0b074,63,,"[64.0, 64.3]",9682,1,,,,,-2.4179342,,Right Foot,,,"[49.4, 51.4]",Ground Pass,,19.482555,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,3,Barcelona,217,['bcd833a1-563c-4143-b899-90997ae5f4a2'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.054,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1e552f78-9fdb-4dde-b855-57a8ea324df3,66,,"[55.8, 50.5]",9682,1,,,,,0.9311712,,Right Foot,,,"[71.2, 71.2]",Ground Pass,,25.800194,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['5e7c1bdf-b673-402b-99f8-34a9302bdb47'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.454,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.264193,,,,,,,,,,,,6af6ce51-7a75-47e1-8c74-af43f4b90524,70,,"[83.4, 73.2]",9682,1,,,,,0.21320452,,Right Foot,,,"[93.1, 75.3]",Ground Pass,,9.924717,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,3,Barcelona,217,['21f76320-5c94-41e0-b118-554f7e9a3144'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.408,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.593462,,,,,,,,,,,,c684f1c4-8f49-4151-a43c-c5105eebc609,73,,"[91.6, 75.0]",9682,1,,,,,-1.19029,,Right Foot,,,"[94.6, 67.5]",Ground Pass,,8.077747,,,,,Francisco Alcácer García,6402.0,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,3,Barcelona,217,['e5de7051-8681-432c-94b9-6a8066b6c5bd'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.352,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.296179,,,,,,,,,,,,b309dabe-0214-4819-9f41-542ff7fca005,76,,"[90.8, 72.4]",9682,1,,,,,2.8814924,,Right Foot,,,"[78.4, 75.7]",Ground Pass,,12.831601,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Right Midfield,3,Barcelona,217,['7e375e66-3d70-47ac-9845-63caf9530e36'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.940,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,0656f922-9dc5-48e8-a708-506fe188563d,79,,"[76.4, 73.9]",9682,1,,,,,-2.4823644,,Right Foot,,,"[57.3, 59.1]",Ground Pass,,24.162989,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,3,Barcelona,217,['acd6d00a-02fb-4868-ad49-1e6d85ea107d'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.037,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,9ec0f7ac-ec31-4193-8f0b-a2d101c73acb,82,,"[64.4, 39.0]",9682,1,,,,,-1.7273982,,Right Foot,,,"[61.4, 20.0]",Ground Pass,,19.235384,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['91435419-7012-433f-a961-33d623661581'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.637,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.125454,,,,,,,,,,,,c7b79e63-b6e2-487c-a65b-d29f22ba5562,85,,"[62.5, 17.4]",9682,1,,,,,0.99945885,,Left Foot,,,"[70.6, 30.0]",Ground Pass,,14.978985,,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['97333733-b025-4c6a-a8ec-15c8dfa46ac9'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.267,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.79715,,,,,,,,,,,,a2ca05c9-d1bf-43be-bf3a-feec10be0291,87,,"[70.6, 30.0]",9682,1,,,,,2.362997,,Right Foot,,,"[55.8, 44.6]",Ground Pass,,20.789421,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,3,Barcelona,217,['1ac210ca-218c-4ae8-8956-30bcafe252e5'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.392,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.097063,,,,,,,,,,,,8ce9f13b-41c8-4375-a74a-c26ff5567317,90,,"[57.5, 42.4]",9682,1,,,,,-0.7269283,,Right Foot,,,"[79.2, 23.1]",Low Pass,,29.041006,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['369d08f5-ea8f-4b41-baaa-27ec2d0ade28'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.291,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.635396,,,,,,,,,,,,2a5ce41d-4248-4f49-a463-2220e008e6e8,93,,"[79.2, 23.1]",9682,1,,,,,-0.021425292,,Right Foot,,,"[107.2, 22.5]",Low Pass,,28.006428,,,Incomplete,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,3,Barcelona,217,['6222ad14-1539-4ce4-87c5-829fe20c04b9'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.401,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.631498,,,,,,,,,,,,7764c0ce-8eb3-4f00-9577-3b15fb654b9c,96,,"[9.3, 46.4]",9682,1,,True,,,-1.2084953,,Keeper Arm,,,"[23.4, 9.2]",Ground Pass,,39.782536,,,,,Diego Rico Salguero,6895.0,,,,,,1,From Keeper,Iván Cuéllar Sacristán,6610.0,Goalkeeper,4,Leganés,205,['c4edd4ab-5cd3-449a-93c8-f4729707a502'],49,,,,,,,,,,,,,,,,,Leganés,205,00:01:49.797,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.430234,,,,,,,,,,,,620c0f5c-0dd2-4fcb-a421-17cc82022400,98,,"[26.3, 9.6]",9682,1,,,,,1.8016083,,Left Foot,,,"[21.6, 29.6]",Ground Pass,,20.544828,,,,,Dimitrios Siovas,6603.0,,,,,,1,From Keeper,Diego Rico Salguero,6895.0,Left Back,4,Leganés,205,['b57e5904-8e84-40b5-a1a6-dc21eb490afc'],52,,,,,,,,,,,,,,,,,Leganés,205,00:01:52.624,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.440635,,,,,,,,,,,,bf7f68a5-8802-4543-ac8d-a58a75326e5c,101,,"[24.4, 30.8]",9682,1,,,,,2.330559,,Left Foot,,,"[11.1, 44.8]",Ground Pass,,19.31036,,,,,Iván Cuéllar Sacristán,6610.0,,,,,,1,From Keeper,Dimitrios Siovas,6603.0,Left Center Back,4,Leganés,205,['4b163022-778d-42c6-8647-93b47bcf7991'],55,,,,,,,,,,,,,,,,,Leganés,205,00:01:55.524,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.273589,,,,,,,,,,,,b9799efa-d305-47cc-9941-1292e711bf2b,104,,"[12.9, 46.7]",9682,1,,,,,0.14283338,,Left Foot,,,"[72.7, 55.3]",High Pass,,60.41523,,,,,Nordin Amrabat,3302.0,,,,,,1,From Keeper,Iván Cuéllar Sacristán,6610.0,Goalkeeper,4,Leganés,205,['8d4a0e14-92bb-4c4b-8ee0-5a9508d05710'],59,,,,,,,,,,,,,,,,,Leganés,205,00:01:59.503,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.87694,,,,,,,,,,,,fc21dbd5-3280-4fcf-b618-b9c43480a856,112,,"[42.2, 35.2]",9682,2,,,,,-1.0630805,,Right Foot,,,"[57.5, 7.7]",Low Pass,,31.469667,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,5,Barcelona,217,['53a40a5a-13b2-4af9-ad39-b3061736fef4'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.403,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.523265,,,,,,,,,,,,a6cfb5c2-fe17-4593-8494-5f13ca70f23e,115,,"[64.4, 6.4]",9682,2,,,,,1.4232283,,Left Foot,,,"[65.5, 13.8]",Ground Pass,,7.48131,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['83e19f85-8a5a-476f-a974-cf20cff65eac'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.057,Pass,,2017/2018
