50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.864009,,,,,,,,,,,,,,8c559b3a-3eb0-43dd-8779-105731829bd3,18,,"[43.9, 29.2]",266620,0,,,,3.078042,,Right Foot,,,,"[32.9, 29.9]",,Ground Pass,,11.02225,,,,Thomas Vermaelen,6332.0,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,2,Barcelona,217,"['5f814234-f0af-4214-a005-e0e521f1778b', 'dcd34dbf-6591-4f52-b4ee-51ebca5c566f']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.417,Pass,True,2015/2016
,,,,,,,,,,,,,,,0.956878,,,,,,,,,,,,,,99586088-1694-4c8f-ae0a-afe0a7cebd07,21,,"[32.0, 30.7]",266620,0,,,,1.8873656,,Left Foot,,,,"[28.2, 42.3]",,Ground Pass,,12.206555,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Left Center Back,2,Barcelona,217,['60a8c4f0-8152-4af1-8dfd-f3b3729bc19d'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.492,Pass,,2015/2016
,,,,,,,,,,,,,,,2.1894,,,,,,,,,,,,,,9c68a7b3-8eb6-4537-8956-c411c534e051,25,,"[34.3, 43.5]",266620,0,,,,-2.9845629,,Right Foot,,,,"[10.3, 39.7]",,Ground Pass,,24.298971,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['e491e404-0f77-4035-b414-1f6bfdde2bca'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.571,Pass,,2015/2016
,,,,,,,,,,,,,,,2.2348,,,,,,,,,,,,,,5838e1f8-da9c-40fa-8cf2-635103dfc6a2,28,,"[15.0, 42.7]",266620,0,,,,-1.2128625,,Right Foot,,,,"[29.7, 3.4]",,High Pass,,41.959267,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,2,Barcelona,217,['4aec88a9-e8c4-4bfe-951c-81bde48cc9cf'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.732,Pass,,2015/2016
,,,,,,,,,,,,,,,2.1076,,,,,,,,,,,,,,d210a01a-3c54-46fb-a248-ff92b8751018,32,,"[29.5, 6.2]",266620,0,,,,2.768605,,Left Foot,,,,"[18.0, 10.7]",,Ground Pass,,12.349089,,,,Thomas Vermaelen,6332.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['c1415095-eae2-4a36-ad09-8126d98a897d'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.046,Pass,,2015/2016
,,,,,,,,,,,,,,,1.4324,,,,,,,,,,,,,,c5555b7b-5462-42b9-a3de-4ee5f0476054,35,,"[18.0, 13.9]",266620,0,,,,2.0876722,,Left Foot,,,,"[7.2, 32.9]",,Ground Pass,,21.854977,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Left Center Back,2,Barcelona,217,['8fbf1c79-4cee-410a-9876-95205215712a'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.751,Pass,,2015/2016
,,,,,,,,,,,,,,,2.5792,,,,,,,,,,,,,,3f6b1c7c-5b54-4804-b464-5d85d5fc126d,38,,"[12.7, 36.4]",266620,0,,,,-0.4015157,,Right Foot,,,,"[66.4, 13.6]",,High Pass,,58.33978,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Kick Off,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,2,Barcelona,217,"['768b04a6-26bf-49fb-bae8-17fc3c80854a', 'd78295fe-d245-4f15-b961-5bfade0070d2']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.944,Pass,,2015/2016
,,,,,,,,,,,,,,,2.0754,,,,,,,,,,,,,,768b04a6-26bf-49fb-bae8-17fc3c80854a,40,,"[53.7, 66.5]",266620,0,,,,0.5880026,,Head,,,,"[64.8, 73.9]",,Low Pass,,13.34054,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,Recovery,1,Regular Play,Uche Henry Agbo,16338.0,Right Center Back,3,Granada,1049,"['3f6b1c7c-5b54-4804-b464-5d85d5fc126d', 'bff21ec9-b977-41bc-bf15-49f589f8ff8d']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:00:35.523,Pass,,2015/2016
,,,,,,,,,,,,,,,1.209,,,,,,,,,,,,,,e2fdab53-c998-474c-b5aa-13f2bc1f77f2,45,,"[37.4, 0.1]",266620,0,True,,,1.8813429,,,,,,"[30.5, 21.6]",,Low Pass,,22.58008,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['4bb7b6d5-a689-45c6-81ad-603c4cbf6a20'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.670,Pass,,2015/2016
,,,,,,,,,,,,,,,1.3695,,,,,,,,,,,,,,0b9aa775-fd3f-4d5c-a706-783547770955,49,,"[6.0, 44.0]",266620,1,,,,1.5518413,,Right Foot,,,,"[6.4, 65.1]",,Ground Pass,,21.10379,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Barcelona,217,['c3faa9cd-e672-4299-9859-cf94c8a14bf2'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.340,Pass,,2015/2016
,,,,,,,,,,,,,,,1.8733,,,,,,,,,,,,,,1436ed2d-20fd-4492-a469-b487dd59f871,53,,"[6.3, 66.6]",266620,1,,,,0.033320997,,Right Foot,,,,"[45.3, 67.9]",,High Pass,,39.02166,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['2b864b57-4235-4a81-91f2-2157036da371'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.288,Pass,,2015/2016
,,,,,,,,,,,,,,,0.5901,,,,,,,,,,,,,,1fe86268-10ff-4341-82c3-979804a955a4,56,,"[45.1, 68.0]",266620,1,,,,0.9429597,,Other,,,,"[49.6, 74.2]",,Low Pass,,7.6609397,,,,Aleix Vidal Parreu,6400.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['c548cc5d-cd9b-48b1-bad8-f8819c42937f'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.241,Pass,,2015/2016
,,,,,,,,,,,,,,,1.85608,,,,,,,,,,,,,,d1a537c1-a040-4f9c-885b-5e28d03d39a9,64,,"[92.8, 80.0]",266620,1,,,,-2.8513277,,,,,,"[77.4, 75.4]",,Low Pass,,16.072336,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,7,Barcelona,217,['de4a5fd9-c4b5-45d1-9ac2-9e4d9d7cdb0f'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.930,Pass,,2015/2016
,,,,,,,,,,,,,,,1.0385,,,,,,,,,,,,,,738a5828-d271-4ac0-859a-05961b1133b9,68,,"[75.2, 73.0]",266620,1,,,,-1.760208,,Left Foot,,,,"[71.5, 53.7]",,Ground Pass,,19.651463,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['4b2fdd9e-9f9a-4fd8-a478-f90729e6cca8'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.728,Pass,,2015/2016
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,bbadd5c7-f41a-4cbb-b154-330606c6d366,72,,"[68.9, 50.6]",266620,1,,,,-2.3673673,,Left Foot,,,,"[50.8, 32.9]",,Ground Pass,,25.316002,,,,Thomas Vermaelen,6332.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,7,Barcelona,217,['8ed9c45a-18fc-4af3-8c7c-e390b188e083'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.826,Pass,,2015/2016
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,4a344858-210b-42dc-97a3-7543423982be,75,,"[48.4, 31.3]",266620,1,,,,-1.2544124,,Left Foot,,,,"[53.9, 14.5]",,Ground Pass,,17.677387,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,7,Barcelona,217,['f82017b0-0a37-4f86-8c8e-c27f1072fc85'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.207,Pass,,2015/2016
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,df56346a-c9a5-4be6-b1a6-23b7092624e3,79,,"[53.5, 14.5]",266620,1,,,,-0.5254246,,Left Foot,,,,"[72.3, 3.6]",,Ground Pass,,21.731314,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['4b310297-63c6-44e5-afaa-137b7d9cab18'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.096,Pass,,2015/2016
,,,,,,,,,,,,,,,1.210141,,,,,,,,,,,,,,99c0e8a4-ec7e-4a35-b989-186f6a8a3cb9,82,,"[90.8, 15.9]",266620,1,,,,0.5915997,,Right Foot,,,,"[103.6, 24.5]",,Ground Pass,,15.420765,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,['fc20a790-0032-4e79-9c42-19c02a7c6d05'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.113,Pass,,2015/2016
,,,,,,,,,,,,,,,3.304464,,,,,,,,,,,,,,d9a8b3fe-1088-4eb6-a129-2098931c57cc,87,,"[120.0, 0.1]",266620,2,,,,1.7957942,,Left Foot,,,,"[107.0, 56.9]",,High Pass,,58.26869,,,True,Luis Alberto Suárez Díaz,5246.0,,,True,Outswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['5af9e4fa-8c5b-4627-87f6-d6adfe2300f0'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.533,Pass,,2015/2016
,,,,,,,,,,,,,,,0.0407,,,,,,,,,,,,,,477c024a-4fbc-4c9f-8e4c-24d229f992a1,91,,"[114.1, 55.2]",266620,2,,,,-1.784857,,Right Foot,,True,,"[113.6, 52.9]",,Ground Pass,,2.3537204,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,"['aa787d9d-3f34-4ebd-99f0-16e15bc41de9', 'ccac8ad5-0ab5-4cfa-994e-09e8a9fa23ab']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.200,Pass,,2015/2016
,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,c9267233-7367-4b49-81df-28b8fdce828c,99,,"[107.0, 52.9]",266620,2,,,,1.3909428,,Right Foot,,,,"[107.4, 55.1]",,Ground Pass,,2.236068,,Incomplete,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['32fcd627-64eb-43ba-829c-db21324a673a'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.593,Pass,,2015/2016
,,,,,,,,,,,,,,,2.9464,,,,,,,,,,,,,,5f5c234b-6c07-4287-be81-59bd3b573f79,108,,"[7.0, 44.1]",266620,2,True,,,0.66705513,,Right Foot,,,,"[51.7, 79.3]",,High Pass,,56.895782,,Out,,,,,,,,,Goal Kick,1,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,9,Granada,1049,,46,,,,,,,,,,,,,,,,,,Granada,1049,00:02:46.544,Pass,,2015/2016
,,,,,,,,,,,,,,,1.156964,,,,,,,,,,,,,,4fefd68f-5d5d-4787-b9ae-1241fdf72156,109,,"[74.9, 0.1]",266620,2,,,,2.567288,,,,,,"[68.1, 4.5]",,Low Pass,,8.099382,,,,Neymar da Silva Santos Junior,4320.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['3cd33145-fdfe-49e0-b380-a77af9bb2f4d'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.348,Pass,,2015/2016
,,,,,,,,,,,,,,,0.8887,,,,,,,,,,,,,,0bd26540-a433-4db6-8e1e-5c5925c5528b,112,,"[68.1, 4.5]",266620,2,,,,0.65284663,,Right Foot,,,,"[74.9, 9.7]",,Ground Pass,,8.560374,,,,Arda Turan,11094.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['b19e729f-9dc0-4df9-9c08-9a4fd56294db'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.145,Pass,,2015/2016
,,,,,,,,,,,,,,,0.673002,,,,,,,,,,,,,,684abe0c-eb5d-4bd6-afdf-a50ffb66013e,115,,"[75.4, 9.4]",266620,3,,,,-2.5287724,,Left Foot,,,,"[69.0, 4.9]",,Ground Pass,,7.823682,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,10,Barcelona,217,['75544b9c-5be4-4a1e-abb4-71b2ee7d011f'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.074,Pass,,2015/2016
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,f4119fcd-478a-472a-9d1d-94dc18ce83ba,119,,"[68.6, 6.5]",266620,3,,,,2.160913,,Right Foot,,,,"[61.3, 17.4]",,Ground Pass,,13.118689,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['47584dde-07fc-4488-8bac-a2d84224456a'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.277,Pass,,2015/2016
,,,,,,,,,,,,,,,1.0968,,,,,,,,,,,,,,1c621dfb-66df-4535-af80-b105f99119c3,123,,"[57.9, 25.8]",266620,3,,,,0.9941754,,Right Foot,,,,"[67.2, 40.1]",,Ground Pass,,17.058136,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,10,Barcelona,217,['723e39bc-7ddb-4d35-b137-153e9a974472'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.964,Pass,,2015/2016
,,,,,,,,,,,,,,,1.685302,,,,,,,,,,,,,,18a9c642-2b49-482f-b98a-2465a3816798,126,,"[67.2, 40.1]",266620,3,,,,3.1164932,,Right Foot,,,,"[43.3, 40.7]",,Ground Pass,,23.90753,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,['ca4959b8-cb23-48e1-ad03-0b557945ad38'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.101,Pass,,2015/2016
,,,,,,,,,,,,,,,1.291565,,,,,,,,,,,,,,ee2b10e3-2751-4fef-9658-e5b6eab081c5,130,,"[45.9, 33.9]",266620,3,,,,-0.83620185,,Right Foot,,,,"[62.7, 15.3]",,Ground Pass,,25.06392,,,,Arda Turan,11094.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['d6a692c0-ea91-4da7-9a9d-53d592d24a0c'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.926,Pass,,2015/2016
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,c26bfc9b-05d3-4d90-8c96-819d6828d12e,134,,"[47.3, 7.9]",266620,3,,,,1.3057535,,Right Foot,,,,"[51.1, 21.9]",,Ground Pass,,14.50655,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,10,Barcelona,217,['32daba5f-6332-4aed-a388-d62f4fe99d5a'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.375,Pass,,2015/2016
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,8d2d2253-69a6-49bb-97ef-02637b331388,137,,"[49.6, 23.0]",266620,3,,,,-1.549523,,Right Foot,,,,"[49.8, 13.6]",,Ground Pass,,9.402127,,,,Arda Turan,11094.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,10,Barcelona,217,['a207058e-1359-4d71-9e2b-d2257c596815'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.855,Pass,,2015/2016
,,,,,,,,,,,,,,,0.975587,,,,,,,,,,,,,,60b09a3e-fcad-40d7-8893-f534dbb8a7d0,140,,"[51.1, 15.0]",266620,3,,,,1.0498866,,Right Foot,,,,"[58.1, 27.2]",,Ground Pass,,14.06556,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,10,Barcelona,217,['28b42abd-ea5b-4d29-b88b-9b6c6c3fc28d'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.340,Pass,,2015/2016
