ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5c4966d5-1e26-455d-b85b-8fe05686e777,1,,,303400,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6891, 'name': 'Ezequiel Marcelo Garay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6746, 'name': 'Gabriel Armando de Abreu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 3437, 'name': 'Francis Joseph Coquelin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6583, 'name': 'Carlos Soler Barragán'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6297, 'name': 'Maximiliano Gómez González'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 22}]}",Valencia,207,00:00:00.000,Starting XI,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fa323f55-2b2c-4c2e-84e2-21efe0d60dca,2,,,303400,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,,0,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 31}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 17}]}",Barcelona,217,00:00:00.000,Starting XI,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fd3fd49d-6b8f-4aec-84c4-4bd39d01a9f1,3,,,303400,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,['06edf3af-cdc8-46c8-883d-cc20827d4be1'],0,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,06edf3af-cdc8-46c8-883d-cc20827d4be1,4,,,303400,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Valencia,207,['fd3fd49d-6b8f-4aec-84c4-4bd39d01a9f1'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c6b1ddd3-910d-4539-b72f-a75214a94a9a,2284,,,303400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,82,Valencia,207,['76b369a2-a44c-4cb7-a19d-63fa688ea5b1'],0,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,76b369a2-a44c-4cb7-a19d-63fa688ea5b1,2285,,,303400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,82,Valencia,207,['c6b1ddd3-910d-4539-b72f-a75214a94a9a'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,1.478993,,,,,,,,,,,,,,,c1d3347f-bfb3-41db-8890-36b8de09f447,5,,"[61.0, 40.1]",303400,0,,,,,2.9311624,,Left Foot,,,"[50.7, 42.3]",,Ground Pass,10.532331,,,,Sergio Busquets i Burgos,5203.0,,,,,Kick Off,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Barcelona,217,['9e1629f4-ddc7-4eb1-b6e8-a774e8384899'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.144,Pass,,2019/2020
,,,,,,,,,,,,,,,0.905178,,,,,,,,,,,,,,,3868d86f-5d0f-462c-af29-4e65efb61f19,8,,"[50.1, 43.6]",303400,0,,,,,1.5707964,,Right Foot,,,"[50.1, 61.6]",,Ground Pass,18.0,,,,Frenkie de Jong,8118.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['dfddd2b1-df61-471a-b1a2-374aef3674ed'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.527,Pass,,2019/2020
,,,,,,,,,,,,,,,1.207383,,,,,,,,,,,,,,,60698459-65ee-4af5-898d-e1e0b9ae2f95,12,,"[49.0, 63.1]",303400,0,,,,,3.1124039,,Right Foot,,,"[35.3, 63.5]",,Ground Pass,13.705838,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,"['abdfb8e1-d571-4c99-9f22-28ac35d97ed2', 'e9c9b9ac-a841-45a3-ab24-85cb8bdbccce']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.907,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.996487,,,,,,,,,,,,,,,fd16f052-0374-4948-8349-615bb2661030,15,,"[35.5, 63.5]",303400,0,,,,,-1.8561257,,Right Foot,,,"[28.9, 41.0]",,Ground Pass,23.448029,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Center Back,2,Barcelona,217,['3f225c69-9c7f-4d65-af3a-48946d68be1a'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.305,Pass,,2019/2020
,,,,,,,,,,,,,,,1.787097,,,,,,,,,,,,,,,df54a2cd-68a9-4f3b-b256-25794c880eb6,18,,"[28.9, 41.0]",303400,0,,,,,-1.5707964,,Right Foot,,,"[28.9, 9.2]",,Ground Pass,31.8,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['607003c9-0196-492c-a81c-04bd8610df53'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.342,Pass,,2019/2020
,,,,,,,,,,,,,,,1.114357,,,,,,,,,,,,,,,23aeed66-62e0-4d28-b373-eacdfbd4de36,21,,"[28.9, 9.2]",303400,0,,,,,-0.3831766,,Right Foot,,,"[41.8, 4.0]",,Ground Pass,13.90863,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['e5557b42-46a0-460d-8a9f-615a5ba84106'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.813,Pass,,2019/2020
,,,,,,,,,,,,,,,1.284068,,,,,,,,,,,,,,,b9ef87fd-31bc-4a59-8201-51a86be19cf8,23,,"[41.8, 4.0]",303400,0,,,,,2.5779755,,Left Foot,,,"[29.3, 11.9]",,Ground Pass,14.787157,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['7055b541-a0d7-4c79-9ad9-96b743ab5cfc'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.927,Pass,,2019/2020
,,,,,,,,,,,,,,,1.592589,,,,,,,,,,,,,,,3d60b1d2-bdaf-412f-98f3-2ad16c26cfc0,26,,"[42.6, 15.1]",303400,0,,,,,2.5684195,,Left Foot,,,"[20.6, 29.3]",,Ground Pass,26.184729,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['c61b6fbb-a429-4a9a-8109-9628bfb9f013'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.276,Pass,,2019/2020
,,,,,,,,,,,,,,,1.68671,,,,,,,,,,,,,,,64a5622a-0550-4463-bf8f-fab86bec18e3,29,,"[22.5, 30.3]",303400,0,,,,,1.264485,,Right Foot,,,"[33.0, 63.5]",,Ground Pass,34.820827,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['0dce885c-fefa-491a-a230-c59befed00a5'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.376,Pass,,2019/2020
,,,,,,,,,,,,,,,1.383484,,,,,,,,,,,,,,,237e380b-9122-4386-af14-ed325e70b57e,32,,"[43.2, 69.3]",303400,0,,,,,0.41822433,,Left Foot,,,"[57.6, 75.7]",,Ground Pass,15.758172,,,,Frenkie de Jong,8118.0,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Center Back,2,Barcelona,217,['418a5148-9a41-41a6-b8d4-90c505f4ba5c'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.019,Pass,,2019/2020
,,,,,,,,,,,,,,,1.160598,,,,,,,,,,,,,,,b7ee3510-2a7e-4ff8-9242-4b7eff181eda,35,,"[57.6, 75.7]",303400,0,,,,,-2.9380996,,Right Foot,,,"[45.0, 73.1]",,Ground Pass,12.865458,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,['8511e9a6-c8ad-462c-88c4-f3b922b18d1e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.443,Pass,,2019/2020
,,,,,,,,,,,,,,,1.938841,,,,,,,,,,,,,,,12fc26a0-423b-4a89-93c2-cc8c958ec8bc,38,,"[49.0, 72.3]",303400,0,,,,,-1.9260772,,Right Foot,,,"[38.5, 44.0]",,Ground Pass,30.185095,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Center Back,2,Barcelona,217,['9f9ff963-0819-4b31-98de-dc44e4329560'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.717,Pass,,2019/2020
,,,,,,,,,,,,,,,0.93959,,,,,,,,,,,,,,,061eb7ce-8682-4550-907d-3a5b4006e4b8,41,,"[40.9, 44.2]",303400,0,,,,,-1.5515679,,Right Foot,,,"[41.5, 13.0]",,Ground Pass,31.205769,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['cebb40e7-d613-44ce-93f5-0dd7d8cc1330'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.060,Pass,,2019/2020
,,,,,,,,,,,,,,,1.29178,,,,,,,,,,,,,,,b882ac60-a304-40b1-8d8c-60ca14e51158,45,,"[41.8, 14.9]",303400,0,,,,,1.8370484,,Left Foot,,,"[35.5, 38.0]",,Ground Pass,23.943684,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,"['b45ac3c4-c4cc-452b-b9d2-550ec89103ff', 'f4976020-7ac4-4d76-88f4-12460ee9dceb']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.488,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.270905,,,,,,,,,,,,,,,9161c7ba-99c4-4b03-8ee9-165fea0df707,49,,"[30.2, 40.4]",303400,0,,,,,1.5796067,,Right Foot,,,"[30.0, 63.1]",,Ground Pass,22.700882,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,"['a8699c26-6f42-43ce-85a7-88f0502f2f39', 'c0f6d1ed-18dd-47ec-b42d-6e552d01e18d']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.913,Pass,True,2019/2020
,,,,,,,,,,,,,,,3.029563,,,,,,,,,,,,,,,d89dea82-b65e-48f2-b472-43beea6efa20,53,,"[26.8, 63.1]",303400,0,,,,,-2.334085,,Right Foot,,,"[6.9, 42.3]",,Ground Pass,28.786282,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Center Back,2,Barcelona,217,"['0e654a4e-0e0b-4599-9249-f1852071ee44', 'a6480c89-1c04-415b-8f4f-943b589af5ed']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.055,Pass,True,2019/2020
,,,,,,,,,,,,,,,2.323537,,,,,,,,,,,,,,,9e12a422-0d11-42b9-9822-07f1976d75c3,57,,"[4.1, 35.5]",303400,0,,,,,-0.88406664,,Left Foot,,,"[26.4, 8.3]",,High Pass,35.17286,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,"['1d9ee8c0-291b-484c-a7d1-ca11bc5ae646', '2521ba59-f9b4-486a-b1ef-aadcee10bfdf']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.469,Pass,True,2019/2020
,,,,,,,,,,,,,,,2.894289,,,,,,,,,,,,,,,5234123f-10d7-47f4-92ad-53e18004ac03,59,,"[26.4, 8.5]",303400,0,,,,,-0.4133304,,Head,,,"[43.5, 1.0]",,Low Pass,18.67244,,Out,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,,49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.916,Pass,,2019/2020
,,,,,,,,,,,,,,,2.360675,,,,,,,,,,,,,,,a2d446c1-cb03-4586-a741-991dd6189b54,60,,"[76.9, 80.0]",303400,0,,,,,-2.970278,,,,,"[48.0, 75.0]",,Low Pass,29.329336,,,,Ezequiel Marcelo Garay,6891.0,,,,,Throw-in,1,From Throw In,Daniel Wass,6797.0,Right Back,3,Valencia,207,['76e05ea9-f56b-4872-87ad-ba709894dc16'],58,,,,,,,,,,,,,,,,,Valencia,207,00:00:58.171,Pass,,2019/2020
,,,,,,,,,,,,,,,1.622332,,,,,,,,,,,,,,,d6393298-8cd5-4668-ad49-6bc65a5a28a8,63,,"[39.2, 67.3]",303400,1,,,,,-2.1794856,,Right Foot,,,"[27.7, 50.8]",,Ground Pass,20.112185,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Throw In,Ezequiel Marcelo Garay,6891.0,Right Center Back,3,Valencia,207,['2440425c-7208-4a8a-9708-ff270b202c0b'],2,,,,,,,,,,,,,,,,,Valencia,207,00:01:02.062,Pass,,2019/2020
,,,,,,,,,,,,,,,1.482839,,,,,,,,,,,,,,,c65620b8-233c-4ed6-995a-f99eeb718395,66,,"[29.6, 50.6]",303400,1,,,,,0.7853982,,Right Foot,,,"[46.7, 67.7]",,Ground Pass,24.183052,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Left Center Back,3,Valencia,207,['161f3a70-50b2-4b39-a496-bfce6ea80274'],4,,,,,,,,,,,,,,,,,Valencia,207,00:01:04.708,Pass,,2019/2020
,,,,,,,,,,,,,,,0.633777,,,,,,,,,,,,,,,6c68430b-f79d-468b-925a-be542abd968d,69,,"[46.7, 67.7]",303400,1,,,,,1.125084,,Right Foot,,,"[51.0, 76.7]",,Ground Pass,9.974467,,,,Daniel Wass,6797.0,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Right Center Midfield,3,Valencia,207,['9938ed22-9917-4ad5-8a28-0baaa8829cf5'],6,,,,,,,,,,,,,,,,,Valencia,207,00:01:06.271,Pass,,2019/2020
,,,,,,,,,,,,,,,1.303282,,,,,,,,,,,,,,,4ac9309b-5f3e-45c5-9411-0fac44909b56,72,,"[51.0, 76.7]",303400,1,,,,,-0.2220819,,Right Foot,,,"[63.4, 73.9]",,High Pass,12.712199,,Pass Offside,,Kevin Gameiro,6401.0,,,,,,1,From Throw In,Daniel Wass,6797.0,Right Back,3,Valencia,207,['80eb7d73-1d25-4e6c-9a4a-81f2ef9f231f'],7,,,,,,,,,,,,,,,,,Valencia,207,00:01:07.064,Pass,,2019/2020
,,,,,,,,,,,,,,,1.779495,,,,,,,,,,,,,,,6f466f95-1f38-4ef5-a246-03e996a2f778,74,,"[56.7, 6.4]",303400,1,,,,,2.872425,,Left Foot,,,"[42.2, 10.4]",,Ground Pass,15.041609,,,,Samuel Yves Umtiti,5492.0,,,,,Free Kick,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,4,Barcelona,217,['e4342280-5e61-4a75-b77f-67a53c75fbc5'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.394,Pass,,2019/2020
,,,,,,,,,,,,,,,1.664502,,,,,,,,,,,,,,,9b7ad111-41e3-4e05-a00f-18fa9f8a917b,77,,"[49.0, 14.1]",303400,1,,,,,2.1772773,,Left Foot,,,"[33.6, 36.3]",,Ground Pass,27.018513,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['4ed6cf16-1b59-4242-b7a9-492a9a7e441a'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.010,Pass,,2019/2020
,,,,,,,,,,,,,,,1.177342,,,,,,,,,,,,,,,3dc2afe6-b5d1-4f3c-8052-fb4a818c236b,80,,"[33.6, 36.3]",303400,1,,,,,1.4261819,,Right Foot,,,"[36.6, 56.9]",,Ground Pass,20.8173,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,4,Barcelona,217,['3b895ede-5768-422e-bac0-64da2cd89e67'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.610,Pass,,2019/2020
,,,,,,,,,,,,,,,1.322707,,,,,,,,,,,,,,,052df3a2-0f8d-4450-a2e3-d04e423c3cfd,83,,"[56.1, 66.0]",303400,1,,,,,1.194306,,Left Foot,,,"[61.2, 78.9]",,Ground Pass,13.871553,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,4,Barcelona,217,['9608799f-118f-4f94-9ed5-9ba86f25f8cf'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.168,Pass,,2019/2020
,,,,,,,,,,,,,,,2.182796,,,,,,,,,,,,,,,be33bcb4-4cea-402c-91eb-7092fcd542e7,87,,"[55.2, 76.7]",303400,1,,,,,-2.153734,,Right Foot,,,"[34.1, 44.7]",,Ground Pass,38.330276,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,4,Barcelona,217,['a2dcc0c4-a87b-42b7-91eb-13cb19a2ef6e'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.100,Pass,,2019/2020
,,,,,,,,,,,,,,,1.749034,,,,,,,,,,,,,,,d85128ea-4b91-482f-9f82-8201eae4bcec,90,,"[34.1, 44.7]",303400,1,,,,,-1.7961514,,Right Foot,,,"[28.3, 19.4]",,Low Pass,25.95631,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,4,Barcelona,217,['21703356-32cf-462a-a903-be2aee1d2fd9'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.323,Pass,,2019/2020
,,,,,,,,,,,,,,,1.247871,,,,,,,,,,,,,,,c6c4c2a8-0140-4072-a5d0-3095ae884709,94,,"[26.8, 21.1]",303400,1,,,,,-0.8059432,,Left Foot,,,"[41.1, 6.2]",,Ground Pass,20.651876,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,"['6ada64d4-c193-4e31-8b7e-12026009cfd4', 'ee3d1941-cb35-40bb-91a2-256417203502']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.952,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.357278,,,,,,,,,,,,,,,9d175298-4354-46d6-968f-5f6d9247260c,97,,"[41.3, 6.2]",303400,1,,,,,0.5025889,,Left Foot,,,"[71.5, 22.8]",,High Pass,34.461575,,,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,4,Barcelona,217,['5cb062ec-4a31-4502-9df8-5b75454533e3'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.142,Pass,,2019/2020
,,,,,,,,,,,,,,,0.880437,,,,,,,,,,,,,,,eb62eddf-b7d9-41e8-9827-536f7bb725c9,103,,"[16.1, 37.6]",303400,1,,,,,0.23374318,,Right Foot,,,"[28.7, 40.6]",,Ground Pass,12.95222,,,,Geoffrey Kondogbia,6589.0,,,,,,1,Regular Play,Jaume Doménech Sánchez,6898.0,Goalkeeper,5,Valencia,207,['b262000a-fa30-41e2-823a-6adf90c1a853'],50,,,,,,,,,,,,,,,,,Valencia,207,00:01:50.865,Pass,,2019/2020
,,,,,,,,,,,,,,,1.466015,,,,,,,,,,,,,,,5379be21-6c81-46fb-aa0b-174dc1e8b1ea,107,,"[41.8, 37.6]",303400,1,,,,,-2.8417075,,Right Foot,,,"[26.6, 32.9]",,Ground Pass,15.91006,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,5,Valencia,207,"['4ca1c6e8-9b3b-4a0d-b8a1-512b5ccdefb1', 'ca52895c-da99-4dcf-932a-122f0588a227']",55,,,,,,,,,,,,,,,,,Valencia,207,00:01:55.044,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.262262,,,,,,,,,,,,,,,6e1262d9-76dd-4e85-aa9c-d64face0110f,110,,"[26.6, 32.9]",303400,1,,,,,1.3043087,,Right Foot,,,"[36.4, 68.8]",,Ground Pass,37.213573,,,,Ezequiel Marcelo Garay,6891.0,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,5,Valencia,207,['c35fa204-8341-47a9-bb0f-d65ad1c8a711'],57,,,,,,,,,,,,,,,,,Valencia,207,00:01:57.491,Pass,,2019/2020
,,,,,,,,,,,,,,,3.177244,,,,,,,,,,,,,,,259529e9-0823-4288-be7e-440447487824,113,,"[41.6, 71.2]",303400,2,,,,,-0.36621276,,Right Foot,,,"[97.4, 49.8]",,High Pass,59.762863,,Incomplete,,Maximiliano Gómez González,6297.0,,,,,,1,Regular Play,Ezequiel Marcelo Garay,6891.0,Right Center Back,5,Valencia,207,"['5b2b5bfd-7912-40e2-bd68-72df40765c86', 'ed8beb72-d331-4d7f-b1c4-d44734bc0f1c']",1,,,,,,,,,,,,,,,,,Valencia,207,00:02:01.017,Pass,,2019/2020
,,,,,,,,,,,,,,,1.453986,,,,,,,,,,,,,,,afa70275-908f-4d9c-9de7-6a217c4be3f5,121,,"[29.3, 28.0]",303400,2,,,,,-0.6283998,,Left Foot,,,"[44.3, 17.1]",,Ground Pass,18.542114,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['98a1deb3-cdd3-4b67-8747-75f2d3a38f56'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.112,Pass,,2019/2020
,,,,,,,,,,,,,,,1.605566,,,,,,,,,,,,,,,202d3d06-ec1d-4715-ba49-2ffe004f5e89,124,,"[48.0, 23.9]",303400,2,,,,,1.2181767,,Right Foot,,,"[57.2, 48.9]",,Ground Pass,26.639069,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,6,Barcelona,217,['6a83628d-8cb6-48f2-bf77-962f803ac29a'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.371,Pass,,2019/2020
,,,,,,,,,,,,,,,2.40567,,,,,,,,,,,,,,,1d6fffa4-e294-454c-9510-eeb14d2759dc,128,,"[70.8, 58.8]",303400,2,,,,,0.7853982,,Left Foot,,,"[84.5, 72.5]",,Ground Pass,19.374725,,,,Anssumane Fati,30756.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,"['27c46a7d-d679-437f-a6ca-5414e628f52c', '60fe3a65-2506-40eb-9a11-a66d5cfd7b95']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.875,Pass,True,2019/2020
