50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.340705,,,,,,,,,,,,f183625d-a8e0-42ba-b72d-dfa70f9c2551,1291,,"[38.5, 80.0]",16079,25,,True,,,-1.4675066,,,,,"[40.2, 63.6]",,Low Pass,,16.487875,,,,Ivan Rakitić,5470.0,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,87,Barcelona,217,['8a45b4ec-64ab-4d01-903f-0516c72e7421'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.300,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.444008,,,,,,,,,,,,adfab8f4-0626-48d5-8cc5-798b8337f3aa,1293,,"[43.9, 60.4]",16079,25,,,,,0.8678554,,Right Foot,,,"[55.0, 73.5]",,Ground Pass,,17.170322,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,87,Barcelona,217,['04a68a1b-7917-4540-baa2-679d9d58bccb'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.493,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.296448,,,,,,,,,,,,38b5fb15-8c91-486b-9a66-98bbfba103de,1296,,"[55.0, 73.5]",16079,25,,,,,-1.9415056,,Left Foot,,,"[44.7, 47.0]",,Low Pass,,28.43132,,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,87,Barcelona,217,"['02b5f62f-7575-460c-ad5d-711edb0a5329', 'f814d4f8-e5d3-46e6-89f8-10ab3088393f']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.748,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.602562,,,,,,,,,,,,678c64a5-b545-474d-91f1-3f59faecb7c5,1301,,"[79.9, 37.1]",16079,25,,,,,1.0553716,,Left Foot,,,"[91.4, 57.4]",,Ground Pass,,23.331095,,,,Samuel Chimerenka Chukwueze,16335.0,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Center Forward,87,Barcelona,217,"['34427978-2b4b-4941-8adc-980f61211ba8', '516b2a44-0419-45fd-9e6f-aee949d54947']",25,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:25.346,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.259034,,,,,,,,,,,,35f274ae-bd16-4a8e-8ab6-0b2f1c34b8cd,1311,,"[25.8, 41.5]",16079,25,,,,,-0.061148163,,Right Foot,,,"[30.7, 41.2]",,Ground Pass,,4.909175,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,87,Barcelona,217,['3369e494-8dd3-4cde-a031-8670b9a89765'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.589,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.044464,,,,,,,,,,,,f46ab139-81d3-420e-b499-381552b9b3d3,1314,,"[30.7, 41.2]",16079,25,,,,,-1.2886726,,Right Foot,,,"[32.7, 34.3]",,Low Pass,,7.18401,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,87,Barcelona,217,['fdbcb1cb-6768-441d-8e30-b02cfba86065'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.985,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.877316,,,,,,,,,,,,5a803cd2-3195-40e6-91c5-e742d85e4240,1317,,"[39.0, 36.9]",16079,25,,,,,-1.2230294,,Right Foot,,,"[41.9, 28.9]",,Ground Pass,,8.509406,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,87,Barcelona,217,['6efd6983-2f50-443c-9af7-a1f674ecf46e'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.266,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.817384,,,,,,,,,,,,fdbad056-9850-4199-a4ab-7bc3101d6dde,1319,,"[41.9, 28.9]",16079,25,,,,,0.46656305,,Right Foot,,,"[55.6, 35.8]",,Ground Pass,,15.339492,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,87,Barcelona,217,['64d98e72-23a0-48a1-ba72-31d2201626bf'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.143,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.88898,,,,,,,,,,,,9f7f532e-90c7-4675-921c-5d69d7a59fa9,1322,,"[54.2, 38.1]",16079,25,,,,,1.6525807,,Right Foot,,,"[52.7, 56.4]",,Ground Pass,,18.361372,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Midfield,87,Barcelona,217,['7c55bc79-57a4-43e7-a3a1-de0801301ad5'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:37.595,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.837996,,,,,,,,,,,,cad2a1ac-adfe-4fdd-8bc7-b6677df0090f,1325,,"[52.7, 56.9]",16079,25,,,,,-0.83884513,,Right Foot,,,"[64.2, 44.1]",,Ground Pass,,17.207266,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,87,Barcelona,217,['375875dc-73fc-408d-b24f-689265425df9'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.648,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.997148,,,,,,,,,,,,8d167883-3559-40d1-a69a-bc24c3fd4e6e,1334,,"[13.4, 39.7]",16079,27,,True,,,-0.717164,,Keeper Arm,,,"[51.7, 6.3]",,High Pass,,50.81781,,,,Alfonso Pedraza Sag,6737.0,,,,,,1,From Keeper,Sergio Asenjo Andrés,6755.0,Goalkeeper,89,Villarreal,222,['361a46ca-8cba-4f6c-9ef3-50d3e4db0e7e'],6,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:06.029,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.103239,,,,,,,,,,,,7098ea11-bae8-405c-8e51-04a7cbfb66c3,1336,,"[96.2, 12.0]",16079,27,,,,,1.2155654,,Left Foot,True,,"[105.4, 36.8]",,Ground Pass,,26.451466,,Incomplete,,,,,,,,,1,Regular Play,Alfonso Pedraza Sag,6737.0,Left Back,90,Villarreal,222,['fb74df46-1266-4b58-87d8-095ee4dd1fb2'],11,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:11.528,Pass,,2018/2019
,,,,,,,,,,,True,,,,,,,1.136823,,,,,,,,,,,,fb74df46-1266-4b58-87d8-095ee4dd1fb2,1337,,"[14.7, 43.3]",16079,27,,,,,1.1369905,,Right Foot,,,"[21.0, 56.9]",,Ground Pass,,14.988329,,,,Ivan Rakitić,5470.0,,,,,Interception,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,"['7098ea11-bae8-405c-8e51-04a7cbfb66c3', '919af2db-d0cc-440f-a280-81b78e1b12aa']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.631,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.975888,,,,,,,,,,,,511a6f69-9101-4095-b18b-b4d268b2d682,1341,,"[19.9, 36.1]",16079,27,,,,,2.32265,,Right Foot,,,"[12.7, 43.8]",,Ground Pass,,10.5418215,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,91,Barcelona,217,['a3664181-2908-4e3a-8a37-a8f94a7baeb6'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.969,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.291335,,,,,,,,,,,,f6e0047c-032a-4757-b36c-6513c831277d,1344,,"[12.7, 43.8]",16079,27,,,,,1.2263527,,Right Foot,,,"[20.7, 66.1]",,Ground Pass,,23.691559,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['771072fd-5433-4cb2-9e3f-0b48972329e8'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:18.030,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.025594,,,,,,,,,,,,52f48697-2b47-4534-a8e2-a42e4d1b650c,1347,,"[62.2, 68.1]",16079,27,,,,,0.7662922,,Right Foot,,,"[70.2, 75.8]",,Ground Pass,,11.103603,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,91,Barcelona,217,['26f50dd4-a4da-43ae-a038-d62b7b7aa72e'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.906,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.139667,,,,,,,,,,,,af1fa2d4-9f8e-47a2-97d0-71940ee03876,1351,,"[74.2, 76.7]",16079,27,,,,,-1.0164888,,Left Foot,,,"[79.4, 68.3]",,Ground Pass,,9.8792715,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,91,Barcelona,217,['74b61c4c-aa45-4b33-a7a4-210646b584c6'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:28.769,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.41257,,,,,,,,,,,,4ff9bfe8-66f9-4574-9b9b-22d574eda9f5,1353,,"[79.4, 68.3]",16079,27,,,,,-2.806856,,Right Foot,,,"[74.8, 66.7]",,Ground Pass,,4.8703184,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,91,Barcelona,217,['bf3e0e43-62f0-4f8d-8ad7-e0db47d205de'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.894,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.656877,,,,,,,,,,,,34a80219-fb36-4957-9205-3c4ef8edb701,1360,,"[96.5, 58.7]",16079,27,,,,,-1.7222983,,Right Foot,,,"[94.5, 45.6]",,Ground Pass,,13.251792,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,91,Barcelona,217,"['806a3f11-736c-4125-979d-d6d9e42dc19d', 'b0ccbce3-d8fd-48e0-a944-9ce55ad6e583']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.646,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.327562,,,,,,,,,,,,440d207f-7d01-47b0-9134-278a42504777,1366,,"[19.3, 41.4]",16079,27,,,,,-0.7292774,,Right Foot,,,"[52.2, 12.0]",,High Pass,,44.122215,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,91,Barcelona,217,"['2dd2f3fe-d720-4eab-a316-25bb58bbde0c', '65a39b55-bf4c-44b2-8912-51c467edb9b7', 'c6f967f3-fcfd-4ef0-a9be-bb700caf428a']",36,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:36.512,Pass,True,2018/2019
,,,,,,,,,,,True,,,,,,,0.774784,,,,,,,,,,,,65a39b55-bf4c-44b2-8912-51c467edb9b7,1368,,"[67.9, 68.1]",16079,27,,,,,2.9161344,,Head,,,"[57.0, 70.6]",,Low Pass,,11.1830225,,,,Gerard Piqué Bernabéu,5213.0,,,,,Interception,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,91,Barcelona,217,"['143bb39c-890d-4b0e-8704-59efa14373cb', '440d207f-7d01-47b0-9134-278a42504777']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.840,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.412274,,,,,,,,,,,,7d959c80-6b98-45c0-a7dd-8774af329e5a,1371,,"[53.9, 57.2]",16079,27,,,,,-1.6895761,,Right Foot,,,"[51.0, 32.9]",,Ground Pass,,24.472433,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['d770713f-1937-4a49-a532-574c93667ecf'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.713,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.145124,,,,,,,,,,,,2aa98c34-e6f1-4ba1-90fc-738211e3cf9a,1374,,"[51.0, 32.6]",16079,27,,,,,-1.0521269,,Left Foot,,,"[63.9, 10.0]",,Ground Pass,,26.02249,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,91,Barcelona,217,['53c83b18-626f-4fb6-8e51-e744f8ce7fcc'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.898,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.032796,,,,,,,,,,,,1fd467b5-b346-4ba9-84cf-3a003e968ad1,1377,,"[63.1, 11.5]",16079,27,,,,,-0.69598204,,Right Foot,,,"[71.0, 4.9]",,Ground Pass,,10.294173,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,91,Barcelona,217,['2bccc7e3-7763-49e3-8f60-ce0eac19543a'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.283,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.128487,,,,,,,,,,,,800b6ab0-5bd1-442f-9cdd-906599502ccc,1380,,"[73.9, 5.2]",16079,27,,,,,2.9322073,,Right Foot,,,"[65.9, 6.9]",,Ground Pass,,8.178631,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,91,Barcelona,217,['aed219d9-9025-4c16-b38d-3d8f7ceb4452'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.972,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.825108,,,,,,,,,,,,47bd5542-1272-44ea-a13a-9143a98f77a8,1383,,"[68.7, 11.7]",16079,27,,,,,1.3306253,,Left Foot,,,"[71.1, 21.5]",,Ground Pass,,10.089599,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,91,Barcelona,217,['687abbca-89b0-4677-b229-453260920750'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.239,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.186408,,,,,,,,,,,,0854e016-85e7-4fa0-8318-7ab583cc04ff,1387,,"[75.0, 22.4]",16079,27,,,,,1.7725587,,Right Foot,,,"[70.5, 44.4]",,Ground Pass,,22.455511,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,91,Barcelona,217,"['4e17f6d9-50cf-4ad0-9f62-29da0a578dde', 'a419ac03-2737-4be0-8b7b-adae5be58912']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.504,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.184162,,,,,,,,,,,,1d3d9172-ae74-47a2-91e2-614b3fdc6130,1390,,"[70.5, 44.4]",16079,27,,,,,1.049362,,Right Foot,,,"[84.0, 67.9]",,Ground Pass,,27.10166,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,['b22e8966-9e71-4921-a899-a76a7282f5f2'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.589,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.98386,,,,,,,,,,,,843a46db-81bc-4839-8c47-94baac362fa8,1393,,"[84.2, 67.9]",16079,27,,,,,2.8778808,,Right Foot,,,"[74.2, 70.6]",,Ground Pass,,10.3580885,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,91,Barcelona,217,['79f53c57-e842-4547-8eee-e1805f0b64b1'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.576,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.399695,,,,,,,,,,,,4865cdcf-8775-41d3-aade-d2b808e2fda5,1396,,"[73.9, 72.4]",16079,28,,,,,-2.1180277,,Right Foot,,,"[60.8, 50.9]",,Ground Pass,,25.176577,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,91,Barcelona,217,['4fb4b808-05f8-40f7-9bd2-2f0dabd99aef'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.255,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.360991,,,,,,,,,,,,260ac2fd-7ddf-421a-89f3-363159c3f1d6,1399,,"[63.4, 47.3]",16079,28,,,,,-1.2094394,,Right Foot,,,"[68.2, 34.6]",,Ground Pass,,13.576818,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['339931ec-8fd5-45ae-8ff7-4785b37edd10'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:03.277,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.711894,,,,,,,,,,,,f194a64a-5244-4853-9ba2-e240efb53f57,1402,,"[71.3, 29.7]",16079,28,,,,,-0.6415706,,Right Foot,,,"[79.6, 23.5]",,Ground Pass,,10.36002,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,91,Barcelona,217,['a99ec26f-cc6a-43ce-ba5c-bb870ef0e20b'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:05.865,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.272248,,,,,,,,,,,,721742ea-1950-46f3-b33a-a048bca65e00,1405,,"[78.8, 26.1]",16079,28,,,,,2.6646125,,Right Foot,,,"[63.9, 33.8]",,Ground Pass,,16.772001,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,91,Barcelona,217,['2e8b0aec-0b52-4ff7-93e8-cd4144cef59d'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.681,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.789466,,,,,,,,,,,,bc25c2db-2c96-43af-b6da-1765f4805d93,1408,,"[63.9, 33.8]",16079,28,,,,,1.2373276,,Left Foot,,,"[74.5, 64.4]",,Ground Pass,,32.383945,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,91,Barcelona,217,['d17c5eaf-601c-48cc-9ec9-23269e43d9ce'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:09.650,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.05388,,,,,,,,,,,,90fd5f49-bc3a-4936-8030-859517e39eb7,1411,,"[74.5, 64.4]",16079,28,,,,,-1.6539376,,Right Foot,,,"[73.0, 46.4]",,Ground Pass,,18.062391,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,91,Barcelona,217,['32fffca1-8579-4b6b-a12c-c97ebfedfcc2'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:11.480,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.050861,,,,,,,,,,,,7db4fc67-9c7d-4340-85e9-ed97b9b931e3,1414,,"[77.9, 50.9]",16079,28,,,,,0.0871152,,Right Foot,,,"[100.8, 52.9]",,Ground Pass,,22.987171,,Pass Offside,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,['f2d5694e-64bc-48b5-8750-8ce91b76dbf8'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:15.207,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.477934,,,,,,,,,,,,448ae4a3-c17f-46d4-8fa4-b6d09f7ce424,1416,,"[8.8, 31.5]",16079,28,,True,,,0.6912994,,Right Foot,,,"[63.3, 76.6]",,High Pass,,70.74079,,Incomplete,,,,,True,,,Free Kick,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,92,Villarreal,222,['92eb768a-357f-49c8-9e9f-9cf24a93b616'],32,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:32.685,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.473772,,,,,,,,,,,,36b50753-f45a-45ae-a1eb-a8d4d718142b,1420,,"[66.7, 2.4]",16079,28,,,,,2.6751902,,Right Foot,,,"[52.2, 9.7]",,Ground Pass,,16.233915,,Incomplete,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,93,Barcelona,217,"['8194b124-a14e-4694-ae9b-69998d016b9a', 'dc1c8ffd-80cb-459b-83c9-f90fda97da88']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.154,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.120142,,,,,,,,,,,,5e2ac7df-9bfa-47f5-bb58-85cab3713675,1429,,"[40.8, 8.9]",16079,28,,,,,2.1536531,,Left Foot,,,"[31.9, 22.4]",,Ground Pass,,16.169725,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['441e88a9-8af8-4246-8a1d-d8b339b5d578'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:44.813,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.735904,,,,,,,,,,,,443557e1-00f2-4ba3-b6a5-25319d8d3b24,1432,,"[33.0, 24.1]",16079,28,,,,,1.2835715,,Right Foot,,,"[43.9, 61.0]",,Ground Pass,,38.476227,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,['fa966433-7ca7-43f1-aea6-c7825b4f5ac6'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.733,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.949118,,,,,,,,,,,,bda1aa9d-962a-4f19-968a-5d9cc8876047,1435,,"[46.1, 63.0]",16079,28,,,,,-1.1446646,,Right Foot,,,"[53.0, 47.8]",,Ground Pass,,16.692812,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,93,Barcelona,217,['30ca086d-21ec-4b40-a4ce-095934ace68f'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.221,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.809669,,,,,,,,,,,,0222f50c-fd68-46cb-bf82-0f363a4dad76,1438,,"[55.6, 44.4]",16079,28,,,,,-1.4986327,,Right Foot,,,"[56.2, 36.1]",,Ground Pass,,8.321658,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,93,Barcelona,217,['1b2ebdef-83b2-4772-b6c5-b85d20e6da43'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.386,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.086494,,,,,,,,,,,,a4f45464-834c-4e50-98ed-a8adc3444ea0,1441,,"[56.2, 35.2]",16079,28,,,,,1.4117732,,Right Foot,,,"[57.9, 45.8]",,Ground Pass,,10.7354555,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['1a231797-428e-4bee-9895-cdfe4036892a'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.735,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.919097,,,,,,,,,,,,cf0a5c12-c668-4253-aac2-ed3f12af08b2,1444,,"[62.2, 49.2]",16079,28,,,,,1.0158006,,Right Foot,,,"[68.4, 59.2]",,Ground Pass,,11.766053,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,93,Barcelona,217,['aa725a8c-2fcc-42e8-9d3c-86cc1422a8ae'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.434,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.282371,,,,,,,,,,,,7bc204f1-cec3-4704-9378-b03151ccfc3a,1447,,"[74.5, 72.4]",16079,29,,,,,-1.8408688,,Right Foot,,,"[69.6, 54.7]",,Ground Pass,,18.365728,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,93,Barcelona,217,['341179a5-8888-4387-be32-8264ab86f8c8'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.553,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.769854,,,,,,,,,,,,f059b9b4-cb21-4dc9-990c-bc05196e3da4,1450,,"[73.0, 52.4]",16079,29,,,,,-0.9980792,,Right Foot,,,"[84.8, 34.1]",,Ground Pass,,21.774527,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,93,Barcelona,217,['a6c6cfc5-a349-4207-b45b-b74b7caa10bc'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:03.894,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.168647,,,,,,,,,,,,5a36161f-1715-4fb0-8fe1-dd6264b5b0ed,1453,,"[84.8, 34.1]",16079,29,,,,,1.3203533,,Right Foot,,,"[85.9, 38.4]",,Ground Pass,,4.438468,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,93,Barcelona,217,"['4df4d710-8334-4a41-8731-bfc491fc8e4f', 'a84881db-300e-47e2-a1c4-5c6514ff779f']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.517,Pass,,2018/2019
