ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.181377,,,,,,,,,,,,90fac07b-85e5-4699-b032-a221a60403ad,3177,,"[63.7, 51.3]",266166,71,,,,-2.1138613,,Left Foot,,,,"[57.0, 40.2]",,Ground Pass,,12.965339,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,139,Barcelona,217,['06c1f255-014e-4c6a-8e3d-103c5bf656b0'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.544,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.461125,,,,,,,,,,,,147e68ed-b4f8-46a3-8205-1d2f1cc8ee6f,3180,,"[56.5, 40.2]",266166,71,,,,-0.8334894,,Right Foot,,,,"[65.4, 30.4]",,Ground Pass,,13.238202,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['9149d56d-9cfe-49da-bf93-315171b925f1'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.800,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.17992,,,,,,,,,,,,671dad8c-9b01-4dce-bcf2-63b83ad29dec,3183,,"[70.7, 29.3]",266166,71,,,,-0.56386936,,Right Foot,,,,"[91.1, 16.4]",,Low Pass,,24.136486,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,139,Barcelona,217,['08ea63e9-5faa-44b1-96dc-22e76d857341'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:54.204,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.756119,,,,,,,,,,,,5ed00794-dc3f-4180-aa7f-f8f50b4c0d99,3186,,"[91.8, 16.4]",266166,71,,,,-0.55531204,,Right Foot,,,,"[105.5, 7.9]",,Ground Pass,,16.122654,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,139,Barcelona,217,['37678697-c1aa-4443-ba92-709d76559fd9'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.894,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.498321,,,,,,,,,,,,e3bcb6bc-cce1-4d41-9312-0a0177601ad5,3189,,"[110.7, 15.8]",266166,71,,,,1.6867511,,Left Foot,True,,,"[106.6, 51.0]",,High Pass,,35.437973,,Incomplete,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,['c7eae601-4e75-47d7-97c0-df8d14002009'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.962,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.877538,,,,,,,,,,,,b170038a-dca5-4ce6-8be4-6a8bd1322173,3191,,"[12.4, 29.5]",266166,72,,,,2.2730532,,Other,,,,"[10.2, 32.1]",,Low Pass,,3.4058774,,,,Filipe Luís Kasmirski,6320.0,,,,,,Recovery,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Right Midfield,140,Atlético Madrid,212,['915b00c6-9764-4135-9fc3-718d49ac2000'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:01.874,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.022271,,,,,,,,,,,,62e97608-e2aa-41ef-85ce-25df25ce3426,3194,,"[20.5, 31.0]",266166,72,,,,0.64215523,,Left Foot,,,,"[32.4, 39.9]",,Ground Pass,,14.860013,,,,Jackson Arley Martínez Valencia,17622.0,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,140,Atlético Madrid,212,['ce86cff2-1fa5-47a8-b6a5-1b9a98b8267f'],5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:05.641,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.159196,,,,,,,,,,,,2e2f732d-b6c7-4226-aea9-28d08036113d,3198,,"[29.8, 38.6]",266166,72,,,,1.929567,,Right Foot,,,,"[24.4, 53.0]",,Ground Pass,,15.379207,,,,Gabriel Fernández Arenas,6384.0,,,,,,,2,Regular Play,Jackson Arley Martínez Valencia,17622.0,Right Center Forward,140,Atlético Madrid,212,"['6353a1f0-a09e-4b9d-8be8-73b71f5cc048', 'b72f13e7-6244-4574-b3ab-7002902ca886']",7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:07.167,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.355028,,,,,,,,,,,,592ba50b-1f99-4b7b-887e-5730cddb829b,3200,,"[24.4, 53.4]",266166,72,,,,0.30467442,,Right Foot,,,,"[40.3, 58.4]",,Ground Pass,,16.667633,,,,Antoine Griezmann,5487.0,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,140,Atlético Madrid,212,['909110ba-0032-478a-8796-4649d99527ea'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:08.326,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.097697,,,,,,,,,,,,e4de8293-e16c-42fb-be1a-5a89a6bf2bca,3203,,"[40.5, 58.9]",266166,72,,,,-1.04947,,Left Foot,,,,"[49.0, 44.1]",,Ground Pass,,17.06722,,,,Jackson Arley Martínez Valencia,17622.0,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,140,Atlético Madrid,212,['c0c5c4a2-33c6-41e9-a7a2-16e993f13f31'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:10.648,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.565865,,,,,,,,,,,,92ed232c-60c4-442b-b59f-15d5a498d7d8,3207,,"[56.0, 47.6]",266166,72,,,,-2.9733858,,Right Foot,,,,"[50.7, 46.7]",,Ground Pass,,5.375872,,,,Antoine Griezmann,5487.0,,,,,,,2,Regular Play,Jackson Arley Martínez Valencia,17622.0,Right Center Forward,140,Atlético Madrid,212,['759e2cc9-bb91-458e-a3f2-f7554a435299'],13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:13.801,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.616374,,,,,,,,,,,,44cd2f13-cfc8-4555-a475-b7c53f6bc0d5,3213,,"[70.0, 34.9]",266166,72,,,,-3.1145723,,Right Foot,,,,"[62.6, 34.7]",,Ground Pass,,7.4027023,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,141,Barcelona,217,['058a815f-3590-486e-a120-57cb66e556aa'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.184,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.99906,,,,,,,,,,,,592987e1-476f-401e-b353-0fbc02a68cc0,3216,,"[66.5, 38.9]",266166,72,,,,0.45881674,,Left Foot,,,,"[74.8, 43.0]",,Ground Pass,,9.257429,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,141,Barcelona,217,['19699cc8-0728-4df7-bb15-54555867dc56'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:19.899,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.5999,,,,,,,,,,,,f675c66d-1f85-4cf8-97ee-173f9dddfeeb,3219,,"[81.6, 31.9]",266166,72,,,,0.16514868,,Left Foot,,,,"[91.8, 33.6]",,Ground Pass,,10.340696,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Barcelona,217,['3346cee2-b80e-4764-b2bc-877a9271cd9b'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.294,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.161,,,,,,,,,,,,d38b8c99-dd89-4238-95a5-3b9d107a3736,3222,,"[90.3, 33.0]",266166,72,,,,-0.66669285,,Right Foot,,,,"[96.4, 28.2]",,Ground Pass,,7.7620873,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,141,Barcelona,217,"['9368c7cc-7c8e-49d3-865c-de8142450791', '9af0024f-9b3a-4d15-83ef-53e45350ec21']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.134,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.890075,,,,,,,,,,,,21df20b1-cfe2-45ab-be31-8575234abcc0,3225,,"[44.3, 80.0]",266166,72,True,,,-2.5234485,,,,,,"[30.8, 70.4]",,Low Pass,,16.565325,,,,Javier Alejandro Mascherano,5506.0,,,,,,Throw-in,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,142,Barcelona,217,['f424de3c-3be3-4bc4-bf9c-25007be8fc33'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.244,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.984421,,,,,,,,,,,,949ca247-65c1-4d8b-9beb-ca6dbb063d5d,3227,,"[29.7, 65.0]",266166,72,True,,,-0.83167726,,Right Foot,,,,"[85.3, 4.0]",,High Pass,,82.537025,,,,Jordi Alba Ramos,5211.0,,,True,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,142,Barcelona,217,['b022fa2a-493f-4ccb-bd15-7f0153d2fc3b'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:54.966,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.181497,,,,,,,,,,,,27a8d4bf-2e26-4eed-89fd-5c49a602998b,3229,,"[85.7, 6.2]",266166,72,,,,2.3276308,,Left Foot,,,,"[78.9, 13.4]",,Ground Pass,,9.903535,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,142,Barcelona,217,['74cb034a-4766-4d17-87e4-d225f31e1911'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.555,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.8512,,,,,,,,,,,,bf8529c8-9fc3-4841-826c-4197fbbe5845,3233,,"[81.3, 15.6]",266166,73,,,,1.2277724,,Right Foot,,,,"[90.3, 40.8]",,Ground Pass,,26.758924,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,142,Barcelona,217,"['b3ec55fc-020f-4cb3-9f9a-667100e6215f', 'faa9d638-cc8e-4c2c-9559-9159f5fd63ac']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.089,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.5776,,,,,,,,,,,,9d4eb879-5433-4ee4-a211-c31683d36aac,3236,,"[90.0, 40.6]",266166,73,,,,-0.6202495,,Left Foot,,,,"[97.0, 35.6]",,High Pass,,8.602325,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,142,Barcelona,217,['97ea034b-5af1-438b-ad33-413ed4ec5eb6'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:02.060,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.001459,,,,,,,,,,,,b7f64931-d5cc-49e7-b798-6c25e5a4bd03,3238,,"[97.2, 35.6]",266166,73,,,,-1.4758446,,Head,,,,"[99.0, 16.7]",,High Pass,,18.985521,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,142,Barcelona,217,"['46fa3747-95d6-4eae-8b3e-9ead2b93bf3e', 'e3c391d3-d489-483c-9f58-32b10ea34758']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:02.704,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.226867,,,,,,,,,,,,a14ad236-4d70-4ca3-80a5-3c96053507c2,3242,,"[39.2, 63.4]",266166,73,,,,0.4636476,,Right Foot,,,,"[52.0, 69.8]",,Low Pass,,14.310835,,,,Gabriel Fernández Arenas,6384.0,,,,,,,2,From Counter,Juan Francisco Torres Belén,6375.0,Right Back,143,Atlético Madrid,212,['33a26227-9802-4b02-b027-84930ae31e23'],6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:06.734,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.411591,,,,,,,,,,,,56282ab2-d4f9-4835-a29c-eca8b09a2ba6,3246,,"[66.0, 71.5]",266166,73,,,,-0.83516544,,Right Foot,,,,"[103.2, 30.4]",,High Pass,,55.435097,,,,Yannick Ferreira Carrasco,5633.0,,,True,,,,2,From Counter,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,143,Atlético Madrid,212,['42cda80f-2b27-4278-a681-3a1dabcad304'],13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:13.029,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.4648,,,,,,,,,,,,b24f677a-d520-42aa-9383-e79ae54a95bd,3252,,"[110.8, 0.1]",266166,73,,,,1.8501782,,,,,,"[107.3, 12.3]",,Low Pass,,12.692123,,,,Jorge Resurrección Merodio,5199.0,,,,,,Throw-in,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,144,Atlético Madrid,212,['54605abd-b775-4f4e-80ce-9ea8440da5d6'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:57.721,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.491786,,,,,,,,,,,,d7d56170-4a1d-4ee8-9c47-e7106e75622f,3254,,"[107.6, 12.5]",266166,73,,,,-1.3063079,,Left Foot,,,,"[110.2, 2.9]",,Low Pass,,9.945853,,,,Filipe Luís Kasmirski,6320.0,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,144,Atlético Madrid,212,['9fe52bb9-d17b-4342-8519-e3b338e51195'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:59.185,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.865335,,,,,,,,,,,,ae9595c9-a106-42bf-a2c0-254be9d51b2a,3258,,"[114.3, 1.8]",266166,74,,,,2.6934476,,Left Foot,,,,"[103.9, 6.8]",,Ground Pass,,11.539497,,,,Jorge Resurrección Merodio,5199.0,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,144,Atlético Madrid,212,"['33ee4a00-7f85-48a3-a6a9-8b74bbad59b3', 'b5152dbd-a981-41d1-843f-8a08bf20533a']",0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:00.202,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.402381,,,,,,,,,,,,aad9e9d6-b21d-4036-bd90-84aa3d5228c8,3261,,"[103.9, 6.8]",266166,74,,,,-0.56192154,,Right Foot,,,,"[109.3, 3.4]",,Ground Pass,,6.3812222,,,,Filipe Luís Kasmirski,6320.0,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,144,Atlético Madrid,212,"['2fdba525-2fe8-4b3d-a271-c9796a9d0350', 'b5152dbd-a981-41d1-843f-8a08bf20533a']",1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:01.404,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.955641,,,,,,,,,,,,02c66e54-1f2a-4b8a-8679-45c19518c218,3264,,"[108.4, 4.0]",266166,74,,,,0.6991926,,Left Foot,,,,"[112.8, 7.7]",,Low Pass,,5.748913,,,,Jorge Resurrección Merodio,5199.0,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,144,Atlético Madrid,212,['8581e6db-8d18-48c5-852d-e8b8c67c8851'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:02.318,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.069692,,,,,,,,,,,,19fc2030-50ae-4265-9592-9e0955bd1986,3268,,"[115.4, 7.3]",266166,74,,,,2.0098011,,Right Foot,,True,,"[110.0, 18.8]",,Ground Pass,,12.704723,,,,Filipe Luís Kasmirski,6320.0,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,144,Atlético Madrid,212,"['0efa01f9-d8b9-4a36-be99-4b9e874949b4', '8d17a200-e458-47a0-9a92-2bb3ad067dc5']",4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:04.550,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,66dc3464-acd2-494b-bf4d-3c93b4543389,3271,,"[110.8, 21.0]",266166,74,,,,0.9652517,,Left Foot,,,,"[111.7, 22.3]",,Ground Pass,,1.5811388,,Incomplete,,,,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,144,Atlético Madrid,212,['8bcf0d4f-0921-4c33-86ca-581c7ef7016c'],5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:05.716,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.537003,,,,,,,,,,,,847e89c3-b9eb-4423-9d9e-376fdc5c14cf,3278,,"[6.0, 44.0]",266166,74,True,,,1.3488718,,Right Foot,,,,"[10.4, 63.5]",,Ground Pass,,19.990248,,,,Javier Alejandro Mascherano,5506.0,,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,145,Barcelona,217,['28caff19-c92c-4c56-a174-8d16dcaf942f'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.850,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.943353,,,,,,,,,,,,8ff1c928-ea64-478a-807f-cf056a6941ec,3280,,"[10.4, 63.5]",266166,74,,,,0.69165665,,Right Foot,,,,"[23.2, 74.1]",,Ground Pass,,16.619267,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,145,Barcelona,217,['336acf46-9f1f-433c-abe1-2e9fa628ef3a'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:22.674,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.654475,,,,,,,,,,,,533ae1ed-af5a-4a4f-b3ec-5a52ce236eb7,3283,,"[26.5, 75.4]",266166,74,,,,-1.295695,,Right Foot,,,,"[30.0, 63.0]",,Ground Pass,,12.884487,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,145,Barcelona,217,['32723791-0b38-4380-9cf8-21f4d6363ad1'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:24.481,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.097296,,,,,,,,,,,,c5eb04ee-d76b-4209-9b8b-785310d4e4f9,3287,,"[27.3, 62.6]",266166,74,,,,-2.313159,,Left Foot,,,,"[7.3, 40.8]",,Ground Pass,,29.584455,,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Goal Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,145,Barcelona,217,"['ab0495fe-7e5e-44b7-88ef-c262d26fba49', 'bd4f06e4-97b8-44e0-953d-7e6038955ea5']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.280,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.934804,,,,,,,,,,,,c1bde43c-bd67-4185-9b0e-a4e617e43b1c,3290,,"[16.0, 36.7]",266166,74,,,,1.2070081,,Left Foot,,,,"[24.3, 58.5]",,Ground Pass,,23.326593,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,145,Barcelona,217,['1b849f6c-0a04-46f3-b2df-55e83e494749'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.024,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.992204,,,,,,,,,,,,079d8835-950d-422a-8c6c-d11362781aba,3293,,"[33.2, 57.1]",266166,74,,,,-0.6762447,,Right Foot,,,,"[41.3, 50.6]",,Ground Pass,,10.385567,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,145,Barcelona,217,['09fb16b8-7779-4370-8cbf-4385e0c9bbd3'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.663,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.142471,,,,,,,,,,,,2a12d39d-f5a6-4d77-96c5-7f9b5baad878,3296,,"[52.4, 52.6]",266166,74,,,,2.9786663,,Left Foot,,,,"[37.8, 55.0]",,Ground Pass,,14.795945,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Goal Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,145,Barcelona,217,['28ce4d00-5645-4b74-ab22-592a5f34d8ac'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:41.900,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.740276,,,,,,,,,,,,7f3d0542-a8b7-4916-98b6-7d299132d97a,3299,,"[40.2, 55.4]",266166,74,,,,-0.2965458,,Right Foot,,,,"[54.6, 51.0]",,Ground Pass,,15.057224,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,145,Barcelona,217,['7e0076c7-34e6-4664-9033-c297ef94cfe4'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.176,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.62049,,,,,,,,,,,,66e882aa-c264-407f-8948-a97e52066af0,3302,,"[73.3, 26.7]",266166,74,,,,-0.64675844,,Left Foot,,,,"[83.1, 19.3]",,Ground Pass,,12.280066,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,From Goal Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,145,Barcelona,217,['938e5690-a080-4823-ba09-c351a2c2596e'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.504,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.684029,,,,,,,,,,,,95c01207-2235-4263-873b-a50f1eab996d,3305,,"[83.1, 21.0]",266166,74,,,,-1.7051178,,Right Foot,,,,"[82.6, 17.3]",,Ground Pass,,3.733631,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,145,Barcelona,217,['373f9e7d-b5b5-47d0-8977-c048511dd60d'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.615,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.472177,,,,,,,,,,,,7a399438-49b3-4fa8-9cb8-11e23a686699,3308,,"[85.7, 14.0]",266166,74,,,,-1.0568767,,Right Foot,,,,"[92.7, 1.6]",,Ground Pass,,14.239382,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,145,Barcelona,217,['157ad1e4-a8c8-42e9-8eae-b29f5031233f'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:57.973,Pass,,2015/2016
