ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,4.497599,,,,,,,,,,,,,bd62a6a9-fa0f-488b-a093-46b309639bad,4024,,,"[42.0, 27.9]",69335,80,,,,0.83192325,,Right Foot,,,"[89.1, 79.6]",,High Pass,,69.93783,,Out,,Juan Isaac Cuenca López,26776.0,,True,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,153,Barcelona,217,['f6be7ce0-4640-4c42-b6ed-d30f48619a84'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:04.427,Pass,,2011/2012
,,,,,,,,,,,,,,,1.654913,,,,,,,,,,,,,5551f9cb-eb56-40c6-b0b8-38e34a3c2c3e,4026,,,"[33.6, 1.0]",69335,80,,,,1.500847,,,,,"[34.7, 16.7]",,Low Pass,,15.738488,,,,Joris Mathijsen,20269.0,,,,,Throw-in,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,154,Málaga,223,['f5cc8d0f-f930-408a-9f0d-dbe94badeadd'],10,,,,,,,,,,,,,,,,,,Málaga,223,00:35:10.242,Pass,,2011/2012
,,,,,,,,,,,,,,,1.4491,,,,,,,,,,,,,05e3102b-ac79-4ed2-875f-69484c4357d9,4029,,,"[34.7, 16.7]",69335,80,,,,-0.33427227,,Left Foot,,,"[51.4, 10.9]",,Ground Pass,,17.678518,,,,Eliseu Pereira dos Santos,10798.0,,,,,,2,From Throw In,Joris Mathijsen,20269.0,Left Center Back,154,Málaga,223,['ad0afe3b-9961-4238-908c-cd572ab0b5bc'],14,,,,,,,,,,,,,,,,,,Málaga,223,00:35:14.090,Pass,,2011/2012
,,,,,,,,,,,,,,,1.633986,,,,,,,,,,,,,99442eb0-2c46-4638-ac4c-3a259b50c57d,4033,,,"[54.2, 23.9]",69335,80,,,,1.0733349,,Right Foot,,,"[64.3, 42.5]",,Ground Pass,,21.165302,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,From Throw In,Eliseu Pereira dos Santos,10798.0,Left Wing,154,Málaga,223,['b54f5c5c-891d-4d6b-908d-b8e10e2064f9'],18,,,,,,,,,,,,,,,,,,Málaga,223,00:35:18.194,Pass,,2011/2012
,,,,,,,,,,,,,,,0.791,,,,,,,,,,,,,1aabc7d2-36d8-4171-bdb5-b1b18afa9a1c,4039,,,"[69.0, 48.9]",69335,80,True,,,-0.52984905,,Right Foot,,,"[76.0, 44.8]",,Ground Pass,,8.112336,,,,José Luis García del Pozo,6580.0,,,,,Free Kick,2,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,155,Málaga,223,['5cb3f6d6-cc44-4edf-b845-70710ea43296'],40,,,,,,,,,,,,,,,,,,Málaga,223,00:35:40.408,Pass,,2011/2012
,,,,,,,,,,,,,,,1.449175,,,,,,,,,,,,,9da2bf4f-c4fd-4d4e-a4e6-9b980a7ab42d,4041,,,"[77.9, 45.3]",69335,80,,,,2.1040366,,Right Foot,,,"[69.4, 59.7]",,Ground Pass,,16.721542,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,From Free Kick,José Luis García del Pozo,6580.0,Left Center Midfield,155,Málaga,223,['6980ccd3-9789-40d6-9cc9-51c638d98516'],41,,,,,,,,,,,,,,,,,,Málaga,223,00:35:41.728,Pass,,2011/2012
,,,,,,,,,,,,,,,1.827339,,,,,,,,,,,,,cacad67f-7dd6-4a69-af21-0f93e1d16a46,4045,,,"[72.0, 62.9]",69335,80,,,,0.7730531,,Right Foot,,,"[84.3, 74.9]",,Ground Pass,,17.184004,,,,Jesús Gámez Duarte,4788.0,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,155,Málaga,223,"['85a08d07-bfdf-473c-b55f-9f1b9e8c0091', 'f35faae5-0960-4002-8bfa-9e4138a540eb']",43,,,,,,,,,,,,,,,,,,Málaga,223,00:35:43.371,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.1006,,,,,,,,,,,,,340bfe60-3883-42d1-87d5-85801f769b02,4049,,,"[84.3, 75.2]",69335,80,,,,-0.5880026,,Right Foot,,,"[88.5, 72.4]",,Ground Pass,,5.047772,,Incomplete,,José Luis García del Pozo,6580.0,,,,,,2,From Free Kick,Jesús Gámez Duarte,4788.0,Right Back,155,Málaga,223,"['2bf9a5af-8aff-4ea8-88f1-fa15e4b018b0', '53415549-ca25-4a9e-bccf-fa5036c7c16b', 'a8e9bab9-4b49-49da-bb83-3f2cbb91ac90']",45,,,,,,,,,,,,,,,,,,Málaga,223,00:35:45.543,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.2052,,,,,,,,,,,,,d2ea33e3-e786-4b5d-9f4f-78067a0b28dc,4058,,,"[47.5, 28.3]",69335,80,,,,-0.79549885,,Right Foot,,,"[57.3, 18.3]",,Ground Pass,,14.001429,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Counter,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,156,Barcelona,217,['51c97ca4-2925-4850-af9d-658bec7ea3d8'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:49.385,Pass,,2011/2012
,,,,,,,,,,,,,,,1.036,,,,,,,,,,,,,c2b5e53d-e5cb-4f66-9fba-4c3d288e8e5a,4060,,,"[57.3, 18.3]",69335,80,,,,0.7742875,d464971a-46b2-4658-a99d-1f696ef0a879,Left Foot,,,"[66.4, 27.2]",True,Ground Pass,,12.728707,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Counter,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,156,Barcelona,217,['4b7fce73-0dde-415a-82b2-d4969cb27fbc'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:50.590,Pass,,2011/2012
,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,22e408da-aef3-4da3-9b54-a3ead08eba10,4074,,,"[60.0, 40.0]",69335,82,True,,,1.6790669,,Right Foot,,,"[59.5, 44.6]",,Ground Pass,,4.6270943,,,,Francisco Román Alarcón Suárez,4926.0,,,,,Kick Off,2,From Kick Off,Sebastián Bruno Fernández Miglierina,26806.0,Center Forward,157,Málaga,223,['a34fcb84-1006-4a64-aac2-f805e4cda3f4'],2,,,,,,,,,,,,,,,,,,Málaga,223,00:37:02.107,Pass,,2011/2012
,,,,,,,,,,,,,,,1.3927,,,,,,,,,,,,,45481d6a-e987-494d-a857-c29a9eea8745,4077,,,"[59.0, 44.8]",69335,82,True,,,2.9136648,,Right Foot,,,"[39.6, 49.3]",,Ground Pass,,19.91507,,,,Ignacio Camacho Barnola,8234.0,,,,,,2,From Kick Off,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,157,Málaga,223,['0a5a3e70-5831-480a-bc43-bbce5ef56e62'],2,,,,,,,,,,,,,,,,,,Málaga,223,00:37:02.907,Pass,,2011/2012
,,,,,,,,,,,,,,,1.1157,,,,,,,,,,,,,77a4826d-1168-4a92-9080-c56b6ca8557f,4079,,,"[39.6, 49.3]",69335,82,True,,,-0.46195126,,Right Foot,,,"[86.8, 25.8]",,High Pass,,52.72656,,Incomplete,,,,,,,,,2,From Kick Off,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,157,Málaga,223,['0f4ec5ff-8c04-439b-b74c-ef8ea79d3899'],4,,,,,,,,,,,,,,,,,,Málaga,223,00:37:04.339,Pass,,2011/2012
,,,,,,,,,,,,,,,1.8854,,,,,,,,,,,,,0f4ec5ff-8c04-439b-b74c-ef8ea79d3899,4080,,,"[34.2, 55.2]",69335,82,,,True,0.1712617,,,,,"[66.0, 60.7]",,Low Pass,,32.272125,,Incomplete,,Juan Isaac Cuenca López,26776.0,,,,,Recovery,2,From Kick Off,Jonathan dos Santos Ramírez,6357.0,Right Center Midfield,157,Málaga,223,"['2b5d14de-aa02-4948-be89-abbe905451b8', '77a4826d-1168-4a92-9080-c56b6ca8557f', '99296f53-e1d9-4a4e-b1b6-3bdd491a8392', 'e3fbb5f2-db5a-4247-8b84-7bfa7339b026']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:05.455,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.122435,,,,,,,,,,,,,2b5d14de-aa02-4948-be89-abbe905451b8,4083,,,"[55.0, 20.3]",69335,82,,,,2.6952343,,Right Foot,,,"[41.0, 27.0]",,Low Pass,,15.520632,,,,Joris Mathijsen,20269.0,,,,,Recovery,2,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,157,Málaga,223,"['0f4ec5ff-8c04-439b-b74c-ef8ea79d3899', '8bc9f928-3b72-42f9-9fff-6b5870121f13']",7,,,,,,,,,,,,,,,,,,Málaga,223,00:37:07.340,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2519,,,,,,,,,,,,,8b474490-4b77-4444-ad9a-517906213a93,4086,,,"[42.3, 16.4]",69335,82,,,,-0.74262273,,Right Foot,,,"[55.7, 4.1]",,Ground Pass,,18.189283,,,,Ignacio Monreal Eraso,3498.0,,,,,,2,From Kick Off,Joris Mathijsen,20269.0,Left Center Back,157,Málaga,223,['3ded2dae-9df2-4d26-a993-25b63ffa14fa'],14,,,,,,,,,,,,,,,,,,Málaga,223,00:37:14.814,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8002,,,,,,,,,,,,,bdfd204f-0e9d-4f99-a0e5-212d982ca2a7,4089,,,"[60.5, 4.1]",69335,82,,,,-0.098850325,,Left Foot,,,"[72.6, 2.9]",,Ground Pass,,12.159359,,,,José Salomón Rondón Giménez,4041.0,,,,,,2,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,157,Málaga,223,['7664c4cc-c9ea-4d83-8d69-a7337cc3b39c'],16,,,,,,,,,,,,,,,,,,Málaga,223,00:37:16.065,Pass,,2011/2012
,,,,,,,,,,,,,,,1.40531,,,,,,,,,,,,,ab1145c0-85e7-431d-aa54-2c29ad7f8d76,4095,,,"[87.5, 1.0]",69335,82,,,,2.4033294,,,,,"[76.4, 11.1]",,Low Pass,,15.007332,,,,José Luis García del Pozo,6580.0,,,,,Throw-in,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,158,Málaga,223,['9e6a3e1b-0f5e-439f-9878-6213cd21847a'],30,,,,,,,,,,,,,,,,,,Málaga,223,00:37:30.466,Pass,,2011/2012
,,,,,,,,,,,,,,,2.129967,,,,,,,,,,,,,21e3a083-04ff-4d2b-b829-7e267d402842,4099,,,"[70.3, 19.2]",69335,82,,,,2.8231065,,Right Foot,,,"[42.7, 28.3]",,Ground Pass,,29.061487,,,,Joris Mathijsen,20269.0,,,,,,2,From Throw In,José Luis García del Pozo,6580.0,Left Center Midfield,158,Málaga,223,['2269b62a-8bfb-4ce1-86c6-686b2bc7367b'],33,,,,,,,,,,,,,,,,,,Málaga,223,00:37:33.306,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8794,,,,,,,,,,,,,7933abc7-f25f-4b81-a28b-668f8a5d5a42,4103,,,"[28.5, 20.1]",69335,82,,,,-0.836899,,Left Foot,,,"[42.3, 4.8]",,Ground Pass,,20.604126,,,,José Luis García del Pozo,6580.0,,,,,,2,From Throw In,Joris Mathijsen,20269.0,Left Center Back,158,Málaga,223,['5e406acc-c136-426b-951e-16a45704cac8'],41,,,,,,,,,,,,,,,,,,Málaga,223,00:37:41.177,Pass,,2011/2012
,,,,,,,,,,,,,,,3.231352,,,,,,,,,,,,,a4b83656-a920-43db-bd3c-960aef1da6b1,4107,,,"[40.0, 5.6]",69335,82,,,,2.296541,,Right Foot,,,"[9.3, 40.2]",,Ground Pass,,46.25635,,,,Wilfredo Daniel Caballero,3659.0,,,,,,2,From Throw In,José Luis García del Pozo,6580.0,Left Center Midfield,158,Málaga,223,['134b3886-0665-47f3-a3f9-0b485e972292'],42,,,,,,,,,,,,,,,,,,Málaga,223,00:37:42.996,Pass,,2011/2012
,,,,,,,,,,,,,,,1.718943,,,,,,,,,,,,,1b2ccc11-a054-46ec-b612-402a06aeb956,4110,,,"[19.8, 50.4]",69335,82,,,,-0.6175022,,Right Foot,,,"[33.6, 40.6]",,Ground Pass,,16.92572,,,,José Luis García del Pozo,6580.0,,,,,,2,From Throw In,Wilfredo Daniel Caballero,3659.0,Goalkeeper,158,Málaga,223,['e65ed3ef-4b13-47b0-b510-80aaebdc13d6'],48,,,,,,,,,,,,,,,,,,Málaga,223,00:37:48.923,Pass,,2011/2012
,,,,,,,,,,,,,,,2.7833,,,,,,,,,,,,,99486148-c469-41d4-a703-16cf5ce309c9,4113,,,"[41.2, 40.8]",69335,82,,,,-0.74561816,,Right Foot,,,"[83.0, 2.2]",,High Pass,,56.896397,,,,Eliseu Pereira dos Santos,10798.0,,,,,,2,From Throw In,José Luis García del Pozo,6580.0,Left Center Midfield,158,Málaga,223,['576d894b-b827-4b3e-bb17-dcd3694416a0'],52,,,,,,,,,,,,,,,,,,Málaga,223,00:37:52.779,Pass,,2011/2012
,,,,,,,,,,,,,,,1.5456,,,,,,,,,,,,,51957ee1-525d-4dcb-9a48-74d2e954b57a,4117,,,"[38.0, 80.0]",69335,83,,,,-0.5107508,,,,,"[49.6, 73.5]",,High Pass,,13.296992,,,,Juan Isaac Cuenca López,26776.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,['82fb679f-f10f-45b2-958f-22293a4acaca'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.465,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8199,,,,,,,,,,,,,fad9fe6b-f878-497e-a4cc-ef2acfa8e6a1,4122,,,"[42.4, 69.9]",69335,83,,,,2.3972673,,Right Foot,,,"[34.8, 76.9]",,Low Pass,,10.332473,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Juan Isaac Cuenca López,26776.0,Right Wing,159,Barcelona,217,"['3af40193-94d2-4702-80f3-77cc6e931511', '5d188c72-0cf9-4a18-a6bd-ea3ee038d75e']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:10.892,Pass,True,2011/2012
,,,,,,,,,,,,,,,3.2552,,,,,,,,,,,,,5a7632e9-33ac-40d3-929e-be5d1f4eb145,4125,,,"[34.8, 76.9]",69335,83,,,,-1.5742506,,Left Foot,,,"[34.6, 19.0]",,Low Pass,,57.900345,,,,Eric-Sylvain Bilal Abidal,20177.0,,True,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,['f2cde1b6-22f1-40e6-9fae-bca70d737245'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.032,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8745,,,,,,,,,,,,,49ed11c5-3bc3-45d8-9e53-559bf2231354,4128,,,"[47.3, 16.2]",69335,83,,,,-1.1207225,,Right Foot,,,"[51.6, 7.3]",,Ground Pass,,9.884331,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,159,Barcelona,217,['f7ec4b16-935e-459b-9886-9cb660679234'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:19.856,Pass,,2011/2012
,,,,,,,,,,,,,,,2.177,,,,,,,,,,,,,80b3e2f6-2285-4c30-a88d-bdfaef736efb,4131,,,"[52.4, 6.3]",69335,83,,,,2.422396,,Right Foot,,,"[33.1, 23.2]",,Ground Pass,,25.65346,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,159,Barcelona,217,['06e4b21a-1cb0-479a-bf01-a27b952fc0f2'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:20.771,Pass,,2011/2012
,,,,,,,,,,,,,,,1.6893,,,,,,,,,,,,,797f2679-4e05-43c7-bd95-ba7431efc545,4134,,,"[35.0, 22.8]",69335,83,,,,-0.8320932,,Right Foot,,,"[45.2, 11.6]",,Ground Pass,,15.148598,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,159,Barcelona,217,['f9c2a2c7-a478-48a6-af05-c94ed4d430c0'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.079,Pass,,2011/2012
,,,,,,,,,,,,,,,1.8828,,,,,,,,,,,,,f0e96d9b-192f-4ec3-be9a-4c7fa7677af4,4137,,,"[45.2, 11.6]",69335,83,,,,2.1744227,,Left Foot,,,"[32.1, 30.6]",,Ground Pass,,23.078344,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,159,Barcelona,217,['8373fbbc-f191-4d66-823b-86b498e62243'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.111,Pass,,2011/2012
,,,,,,,,,,,,,,,1.4661,,,,,,,,,,,,,526b7580-af0a-4ef3-b5f3-7cce24e36f2e,4140,,,"[31.0, 33.2]",69335,83,,,,-0.16103008,,Right Foot,,,"[50.7, 30.0]",,Ground Pass,,19.958206,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,159,Barcelona,217,['ef49e28b-467d-41e7-a08c-e52590f9914e'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.584,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2039,,,,,,,,,,,,,61af2817-fe6e-4218-bc6f-bdf0c9ad730a,4143,,,"[50.3, 34.9]",69335,83,,,,0.1065136,,Right Foot,,,"[66.2, 36.6]",,Ground Pass,,15.9906225,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,['fa45f032-08ed-47ad-aec6-17edb910339f'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.133,Pass,,2011/2012
,,,,,,,,,,,,,,,1.3303,,,,,,,,,,,,,ba03d7b6-2f8d-4782-b842-345eabd40b83,4145,,,"[66.2, 36.6]",69335,83,,,,3.0492632,,Right Foot,,,"[55.4, 37.6]",,Ground Pass,,10.846197,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,159,Barcelona,217,['02f9bf34-dd34-46e6-9db2-64a977a05e9d'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:31.337,Pass,,2011/2012
,,,,,,,,,,,,,,,3.858504,,,,,,,,,,,,,68a56d6e-6d14-4783-a52c-8197a6202369,4148,,,"[55.4, 37.6]",69335,83,,,,0.35458744,,Right Foot,,,"[110.5, 58.0]",,Low Pass,,58.75517,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,"['39370c71-5ae4-49e9-9469-e9af60e46e7d', '9a9e4df9-e145-4968-bc29-1987e2897ef9']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.707,Pass,,2011/2012
,,,,,,,,,,,,,,,1.469383,,,,,,,,,,,,,cc997f69-085e-4d24-9627-22ea71b73ed0,4152,,,"[9.7, 30.6]",69335,83,,,,-0.38352752,,Keeper Arm,,,"[21.1, 26.0]",,Ground Pass,,12.293088,,,,Joris Mathijsen,20269.0,,,,,,2,From Counter,Wilfredo Daniel Caballero,3659.0,Goalkeeper,160,Málaga,223,['6ff5ea61-96d0-4218-930c-bd7935a65c1f'],41,,,,,,,,,,,,,,,,,,Málaga,223,00:38:41.209,Pass,,2011/2012
,,,,,,,,,,,,,,,2.1889,,,,,,,,,,,,,8c6984f6-43be-4aaa-b5f1-3e289788c234,4156,,,"[30.9, 21.5]",69335,83,,,,0.12702323,,Left Foot,,,"[72.4, 26.8]",,High Pass,,41.837067,,Unknown,,José Salomón Rondón Giménez,4041.0,,,,,,2,From Counter,Joris Mathijsen,20269.0,Left Center Back,160,Málaga,223,['88ae1d4f-5184-4504-9977-4418eeaf5066'],45,,,,,,,,,,,,,,,,,,Málaga,223,00:38:45.159,Pass,,2011/2012
,,,,,,,,,,,,,,,1.668355,,,,,,,,,,,,,fb494b47-5f1e-4dd1-914c-ab3e7fb5eb24,4160,,,"[70.1, 25.3]",69335,84,,,,2.0252063,,Left Foot,,,"[61.6, 42.7]",,Ground Pass,,19.365175,,,,Ignacio Camacho Barnola,8234.0,,,,,Free Kick,2,From Free Kick,José Luis García del Pozo,6580.0,Left Center Midfield,161,Málaga,223,['3f2df4ab-1c05-4773-a49e-44d102ccb7a8'],1,,,,,,,,,,,,,,,,,,Málaga,223,00:39:01.831,Pass,,2011/2012
,,,,,,,,,,,,,,,1.7185,,,,,,,,,,,,,8608a03b-c259-4a23-b28f-e35fecf2ade2,4163,,,"[62.4, 42.9]",69335,84,,,,0.81826836,,Right Foot,,,"[87.4, 69.6]",,Ground Pass,,36.57718,,Incomplete,,Jesús Gámez Duarte,4788.0,,,,,,2,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,161,Málaga,223,"['5b87f675-5dc8-4baf-97ee-6d9a36eb8ec5', 'ac7500ed-6910-45ea-a1fa-26fa9e42d34e']",4,,,,,,,,,,,,,,,,,,Málaga,223,00:39:04.666,Pass,,2011/2012
,,,,,,,,,,,,,,,1.611984,,,,,,,,,,,,,6d7a42fc-40e1-4c03-aff7-d176c45920d5,4166,,,"[77.9, 80.0]",69335,84,,,,-1.220168,,,,,"[85.8, 58.4]",,High Pass,,22.999348,,,,Sebastián Bruno Fernández Miglierina,26806.0,,,,,Throw-in,2,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,162,Málaga,223,['f2ca1613-e9ed-4797-8097-4a94fc71f0b9'],17,,,,,,,,,,,,,,,,,,Málaga,223,00:39:17.962,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9471,,,,,,,,,,,,,561991a7-7ff9-45e7-a77f-53a867d1d4e2,4169,,,"[87.7, 58.2]",69335,84,,,,2.6149654,,Head,,,"[83.4, 60.7]",,Low Pass,,4.9739323,,Incomplete,,Ignacio Camacho Barnola,8234.0,,,,,,2,From Throw In,Sebastián Bruno Fernández Miglierina,26806.0,Center Forward,162,Málaga,223,"['e1f66cf2-35dc-45dd-a0f2-e79eb53920d2', 'fe2f1315-9c3a-4296-9c06-5f20dc9c1325']",19,,,,,,,,,,,,,,,,,,Málaga,223,00:39:19.741,Pass,,2011/2012
,,,,,,,,,,,,,,,1.5471,,,,,,,,,,,,,6c946f79-6011-4e87-b670-b5fc9e8ba213,4178,,,"[92.5, 40.4]",69335,84,,,,-1.0731354,06e9d8a1-024e-4e81-a99f-301b963fc933,Left Foot,,,"[103.8, 19.6]",,High Pass,,23.671291,,,,Eliseu Pereira dos Santos,10798.0,True,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Right Wing,162,Málaga,223,['701b06aa-ad4e-4acb-98d7-5dc191dc8280'],23,,,,,,,,,,,,,,,,,,Málaga,223,00:39:23.859,Pass,,2011/2012
,,,,,,,,,,,,,,,2.4569,,,,,,,,,,,,,049c04b7-b174-407f-8c6d-711495e7cd33,4183,,,"[4.5, 37.9]",69335,84,,,,-1.2129469,,Keeper Arm,,,"[13.4, 14.1]",,Low Pass,,25.409643,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,164,Barcelona,217,['dfeed3a7-47ad-49c3-819e-1309ae5a0537'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.769,Pass,,2011/2012
,,,,,,,,,,,,,,,1.8725,,,,,,,,,,,,,584b5534-8ba5-4392-9a7b-5cb24f40a9c5,4186,,,"[17.4, 11.1]",69335,84,,,,0.5164497,,Left Foot,,,"[45.4, 27.0]",,High Pass,,32.199535,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,165,Barcelona,217,['b4966846-34b8-4d9b-843a-f2cc9e05193a'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.523,Pass,,2011/2012
,,,,,,,,,,,,,,,1.095696,,,,,,,,,,,,,843b63b4-cd69-4bd9-bcb5-178bb327e63a,4190,,,"[74.1, 54.0]",69335,84,,,,-1.4838071,,Left Foot,,,"[75.6, 36.8]",,Low Pass,,17.265284,,,,José Luis García del Pozo,6580.0,,,,,Recovery,2,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Back,166,Málaga,223,['2fb48da2-170b-4d10-b589-ecc4f5c09016'],37,,,,,,,,,,,,,,,,,,Málaga,223,00:39:37.519,Pass,,2011/2012
,,,,,,,,,,,,,,,1.288051,,,,,,,,,,,,,a0617391-08cf-4111-bc27-b60d0cf4e82d,4194,,,"[78.1, 34.5]",69335,84,,,,-0.15865526,,Right Foot,,,"[90.6, 32.5]",,Ground Pass,,12.658989,,,,Sebastián Bruno Fernández Miglierina,26806.0,,,,,,2,Regular Play,José Luis García del Pozo,6580.0,Left Center Midfield,166,Málaga,223,['5de60ddf-b2f2-4e8d-aba8-203856a0bcdf'],39,,,,,,,,,,,,,,,,,,Málaga,223,00:39:39.030,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8547,,,,,,,,,,,,,363a7090-2596-49dd-af6c-d4267943524e,4198,,,"[99.1, 27.7]",69335,84,,,,-0.025635408,,Right Foot,,,"[106.9, 27.5]",,Ground Pass,,7.8025637,,Incomplete,,Eliseu Pereira dos Santos,10798.0,,,,,,2,Regular Play,Sebastián Bruno Fernández Miglierina,26806.0,Center Forward,166,Málaga,223,"['6960d325-603e-475b-be40-a58906bc950d', '92d7e8c4-7553-451d-861d-9d1586c26421', 'adcfe577-8eaf-4aeb-93af-3be2598e6380']",43,,,,,,,,,,,,,,,,,,Málaga,223,00:39:43.239,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.4732,,,,,,,,,,,,,5aa6ca34-e26d-4a65-9758-b6bbe0c4183c,4208,,,"[61.0, 41.0]",69335,85,True,,,-1.6359215,,Right Foot,,,"[60.7, 36.4]",,Ground Pass,,4.609772,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Kick Off,2,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,167,Barcelona,217,['c9246e04-7a09-44cc-9807-1602f782fcfa'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.891,Pass,,2011/2012
