50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.35821,,,,,,,,,,,,,06581718-a482-4a24-8ea2-2dce0d506ece,3133,,,"[78.7, 7.6]",69287,77,,,,,2.2970734,,Right Foot,,,,"[63.6, 24.6]",,Ground Pass,,22.737854,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,159,Barcelona,217,['be6c0fb7-3ebf-44d3-947c-184c43267fef'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:32:23.777,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.9826,,,,,,,,,,,,,51373e40-9cd0-4d6d-a9e2-ae84b9779dad,3136,,,"[63.6, 24.6]",69287,77,,,,,-0.37649032,,Left Foot,,,,"[72.2, 21.2]",,Ground Pass,,9.247703,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,159,Barcelona,217,['cde81cfe-8b96-43c4-ae75-439336fcbd20'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:32:25.215,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.580356,,,,,,,,,,,,,970bafe7-9dc7-47d0-9fd1-e3e40ebf25c8,3139,,,"[76.7, 34.1]",69287,77,,,,,1.0789871,,Right Foot,,,,"[97.7, 73.3]",,High Pass,,44.470665,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,159,Barcelona,217,['b0b16437-fbc7-45c3-aec9-cf0c9f03287e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.516,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.6226,,,,,,,,,,,,,d5e7d7fc-d828-423a-9e96-48ec7ff00d8b,3142,,,"[97.7, 70.1]",69287,77,,,,,-1.9546139,,Left Foot,,,,"[93.5, 59.7]",,Ground Pass,,11.21606,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,159,Barcelona,217,['f0102ff1-c2fc-4665-a2b8-189e6f4272ae'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:32:33.560,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.6196,,,,,,,,,,,,,0b21db0d-16e5-44dc-b4d7-22f86e35b083,3145,,,"[97.3, 57.9]",69287,77,,,,,1.7761917,,Right Foot,,,,"[96.3, 62.7]",,Ground Pass,,4.9030604,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,['a1529c99-1e4c-434d-9276-34022ab0764f'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.134,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.5041,,,,,,,,,,,,,38c5bc07-edd7-42a1-a01b-582532e50df9,3152,,,"[28.5, 10.0]",69287,77,,,,,-0.101215445,,Right Foot,,,,"[41.3, 8.7]",,Ground Pass,,12.865847,,,Jorge López Marco,26744.0,,,,,,2,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Right Center Midfield,160,Hércules,1218,"['3d62bc85-1e72-4f53-968e-110ee71a7b90', '429524a6-8aee-44b5-b8ed-53305ff1d79e']",38,,,,,,,,,,,,,,,,,Hércules,1218,00:32:38.088,Pass,True,2010/2011
,,,,,,,,,,,,,,,,0.348928,,,,,,,,,,,,,76dc727f-3ed4-40d7-ab0b-75b5e1469c36,3156,,,"[40.5, 3.9]",69287,77,,,,,0.0,,Left Foot,,,,"[43.1, 3.9]",,Ground Pass,,2.6,Incomplete,,,,,,,,,2,Regular Play,Jorge López Marco,26744.0,Right Wing,160,Hércules,1218,"['34e4d52f-3f87-4b2e-b872-6162601d6f41', '6c5d23a8-2747-4287-af4e-3aec154a9f95']",40,,,,,,,,,,,,,,,,,Hércules,1218,00:32:40.615,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.286522,,,,,,,,,,,,,8a4455d7-2fb8-4bb3-a344-101e7da97106,3158,,,"[41.9, 0.1]",69287,77,,,,,0.37564024,,,,,,"[49.0, 2.9]",,Low Pass,,7.632169,,,David Sergio Trézéguet,19311.0,,,,,Throw-in,2,From Throw In,Francisco Peña Romero,25900.0,Left Back,161,Hércules,1218,['3ba6d508-fc5a-482d-a6a2-73617073420a'],59,,,,,,,,,,,,,,,,,Hércules,1218,00:32:59.064,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.4394,,,,,,,,,,,,,e266a153-c303-4ee2-a560-d3c0eed0cb14,3162,,,"[47.1, 3.6]",69287,78,,,,,-3.012682,,Left Foot,,,,"[41.7, 2.9]",,Ground Pass,,5.4451814,,,Francisco Peña Romero,25900.0,,,,,,2,From Throw In,David Sergio Trézéguet,19311.0,Center Forward,161,Hércules,1218,"['46c19c21-86c8-4ace-86f7-9b8af3f3aa61', 'bd5ea868-b491-4664-b7cd-0f0ceac7cdfe']",0,,,,,,,,,,,,,,,,,Hércules,1218,00:33:00.777,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.2375,,,,,,,,,,,,,14e5a558-ae64-4078-9cae-8ec23181c292,3165,,,"[40.6, 3.9]",69287,78,,,,,-0.028838158,,Left Foot,,,,"[51.0, 3.6]",,Ground Pass,,10.404326,Incomplete,,,,,,,,,2,From Throw In,Francisco Peña Romero,25900.0,Left Back,161,Hércules,1218,['f9d0e9ca-fe07-47f4-8f9f-2a82642882bd'],1,,,,,,,,,,,,,,,,,Hércules,1218,00:33:01.831,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.353225,,,,,,,,,,,,,f9d0e9ca-fe07-47f4-8f9f-2a82642882bd,3166,,,"[69.1, 76.5]",69287,78,,,,,-0.30499235,,Right Foot,,,,"[74.5, 74.8]",,High Pass,,5.661272,Incomplete,,,,,,,,Recovery,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,161,Hércules,1218,"['14e5a558-ae64-4078-9cae-8ec23181c292', '6f02fbb8-b8f6-4f9a-acfe-99a0dc0804d9']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.069,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.9278,,,,,,,,,,,,,fae9b771-1cf7-43f2-8089-0c8bf5946b25,3168,,,"[75.0, 80.0]",69287,78,,,,,-0.5389765,,,,,,"[85.2, 73.9]",,Low Pass,,11.884864,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,['1fb6aabc-2b38-4bd0-ade3-2f57da706ed5'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.230,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.696501,,,,,,,,,,,,,4ecfa9b1-bd89-4fba-98cc-e5d0c8e1f441,3171,,,"[79.3, 73.6]",69287,78,,,,,2.5229483,,Left Foot,,,,"[73.4, 77.8]",,Ground Pass,,7.242237,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,162,Barcelona,217,['6480f809-c6fd-4139-b109-642e106f5797'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:33:08.398,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.334946,,,,,,,,,,,,,858e47ce-18cf-4fc2-aa84-2168984c5945,3174,,,"[73.4, 77.8]",69287,78,,,,,-1.5707964,,Right Foot,,,,"[73.4, 68.1]",,Ground Pass,,9.7,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,['93d29fee-8093-4a2f-af9b-b860d8c97e08'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.175,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.378568,,,,,,,,,,,,,ed11e472-ca17-4991-abcc-5ad84bdc179b,3177,,,"[73.4, 68.1]",69287,78,,,,,-1.763024,,Left Foot,,,,"[70.5, 53.2]",,Ground Pass,,15.179591,,,Seydou Kéita,20169.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,162,Barcelona,217,['92bae461-5baf-4df7-908c-6034eeb9879d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:33:11.650,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.092722,,,,,,,,,,,,,defca468-443b-4cfe-942d-9c14244e5ca8,3180,,,"[72.5, 46.2]",69287,78,,,,,-1.3750591,,Left Foot,,,,"[77.1, 23.0]",,Ground Pass,,23.651638,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,162,Barcelona,217,['7a93b9b9-e913-4218-a10b-27abeb189c05'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.498,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.101656,,,,,,,,,,,,,15eeeb68-aacd-4a50-8076-3cf88b96a4d3,3183,,,"[84.8, 24.3]",69287,78,,,,,1.6543708,,Left Foot,,,,"[83.2, 43.4]",,Ground Pass,,19.166899,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,162,Barcelona,217,['8d2d4a2f-d018-4d10-9ea5-507b98be71fb'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.012,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.420017,,,,,,,,,,,,,671593ee-490f-4d98-a1ae-0fa7a660ca14,3186,,,"[83.2, 43.4]",69287,78,,,,,0.5506756,,Right Foot,,,,"[100.3, 53.9]",,Ground Pass,,20.06639,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,162,Barcelona,217,['1161b7df-c676-4a0a-a8b2-158c52b7e944'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.840,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.8164,,,,,,,,,,,,,9ea04e8b-efb0-44f6-bf54-1f4d97d73fce,3193,,,"[21.4, 29.3]",69287,78,,,,,-0.85154754,,Right Foot,,,,"[36.2, 12.4]",,Low Pass,,22.464417,,,Sendoa Aguirre Basterretxea,26745.0,,,,,,2,From Throw In,Abel Enrique Aguilar Tapia,6192.0,Right Center Midfield,162,Barcelona,217,['f13dd889-4330-41b0-a969-2b676d73da5d'],25,,,,,,,,,,,,,,,,,Hércules,1218,00:33:25.072,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.179501,,,,,,,,,,,,,23f77719-af79-4476-af4c-3fa936779777,3198,,,"[52.5, 80.0]",69287,78,,,,,-1.5363272,,,,,,"[52.9, 68.4]",,Low Pass,,11.6068945,,,Seydou Kéita,20169.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,163,Barcelona,217,['87eea146-5f39-46f9-9b7f-419742388a8d'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:33:35.141,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.939702,,,,,,,,,,,,,c0886df2-a2e1-4dd3-902f-8196e71b64cd,3201,,,"[55.5, 70.4]",69287,78,,,,,1.7282132,,Left Foot,,,,"[54.5, 76.7]",,Low Pass,,6.3788714,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,163,Barcelona,217,['4a064c58-3dc6-4e55-b16c-f68120a0ad75'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.583,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.738832,,,,,,,,,,,,,8af42577-b38a-493a-b882-e3087903a71d,3204,,,"[57.1, 75.9]",69287,78,,,,,-1.6013212,,Right Foot,,,,"[55.9, 36.6]",,Ground Pass,,39.318317,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,163,Barcelona,217,['64993a7c-de6c-488f-a046-e1aaf783b8fe'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:33:39.041,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.777723,,,,,,,,,,,,,cd771caa-f6a8-43bd-aad3-a3764011404b,3207,,,"[56.3, 36.0]",69287,78,,,,,0.01204761,,Left Foot,,,,"[64.6, 36.1]",,Ground Pass,,8.300602,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,163,Barcelona,217,['f6c05f6b-166f-4ca1-9d41-a5fcc711b052'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:33:42.027,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.378364,,,,,,,,,,,,,87d9203b-9393-4b23-bde1-1b5544624a44,3210,,,"[73.7, 43.4]",69287,78,,,,,1.3227643,,Right Foot,,,,"[77.6, 58.8]",,Ground Pass,,15.886157,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,163,Barcelona,217,['4d1916b8-15b5-4e7e-91d1-dc0db3637233'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:33:46.227,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.609533,,,,,,,,,,,,,bd7bbf19-5469-4206-9f29-88927ecaa23a,3213,,,"[75.7, 56.2]",69287,78,,,,,-0.8162254,,Right Foot,,,,"[86.7, 44.5]",,Low Pass,,16.058954,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,163,Barcelona,217,['68147276-84aa-4ca6-8663-76cef2f7ee63'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:33:48.862,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.7291,,,,,,,,,,,,,0d6c1a29-ad9d-435d-b8a0-31e0899cdd95,3215,,,"[86.7, 44.5]",69287,78,,,,,-2.6307697,,Left Foot,,,,"[77.6, 39.4]",,Ground Pass,,10.431683,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,163,Barcelona,217,['70219859-ef97-4a31-8eb0-a3fdb91a1130'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.472,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.815499,,,,,,,,,,,,,e4c3987e-93de-4620-ba38-d7c47b726a36,3218,,,"[77.4, 39.4]",69287,78,,,,,0.9774462,,Right Foot,,,,"[86.1, 52.3]",,Ground Pass,,15.559563,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,163,Barcelona,217,['028c0ec2-21f7-45f7-b21b-0e273d7393e1'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:33:52.131,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.742001,,,,,,,,,,,,,2fc954de-a18e-49c7-84a0-4eab09dabf9a,3222,,,"[22.4, 28.4]",69287,78,,,,,-0.7926973,,Left Foot,,,,"[29.2, 21.5]",,Ground Pass,,9.687621,,,Francisco Femenía Far,3269.0,,,,,Recovery,2,Regular Play,Francisco Peña Romero,25900.0,Left Back,164,Hércules,1218,['14589e34-3ec9-482d-a973-2e6c313d4a74'],53,,,,,,,,,,,,,,,,,Hércules,1218,00:33:53.568,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.766249,,,,,,,,,,,,,94c1d5b9-61e0-4f50-83e1-774f17bc0256,3225,,,"[30.8, 21.9]",69287,78,,,,,1.9559538,,Left Foot,,,,"[27.8, 29.3]",,Ground Pass,,7.984986,,,Abel Enrique Aguilar Tapia,6192.0,,,,,,2,Regular Play,Francisco Femenía Far,3269.0,Center Attacking Midfield,164,Hércules,1218,['5585b0ed-14ba-4503-b166-d71c47e38774'],54,,,,,,,,,,,,,,,,,Hércules,1218,00:33:54.350,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.7805,,,,,,,,,,,,,8ba43544-75e3-48d8-bd99-3c470cdd1902,3228,,,"[27.8, 29.3]",69287,78,,,,,0.28829023,,Right Foot,,,,"[42.3, 33.6]",,Ground Pass,,15.124153,,,David Sergio Trézéguet,19311.0,,,,,,2,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Right Center Midfield,164,Hércules,1218,['4d93aed5-69b2-4395-81b8-d4cd71158eeb'],55,,,,,,,,,,,,,,,,,Hércules,1218,00:33:55.778,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.922099,,,,,,,,,,,,,7dce75a0-4911-40a6-834c-d15112533ff0,3231,,,"[41.3, 32.3]",69287,78,,,,,0.98692596,,Right Foot,,,,"[52.4, 49.1]",,Ground Pass,,20.13579,Incomplete,,Jorge López Marco,26744.0,,,,,,2,Regular Play,David Sergio Trézéguet,19311.0,Center Forward,164,Hércules,1218,"['5100ae0a-3fa6-43fc-aa83-74b5484f40bc', '5d91d1e9-1e23-436b-a7fb-64eee1826bfa', 'bbedd959-47a3-42e9-bd5d-47f5f6db6462']",56,,,,,,,,,,,,,,,,,Hércules,1218,00:33:56.558,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.915901,,,,,,,,,,,,,5d91d1e9-1e23-436b-a7fb-64eee1826bfa,3233,,,"[67.7, 31.0]",69287,78,,,,,0.16514868,,Left Foot,,,,"[83.9, 33.7]",,Ground Pass,,16.423458,Incomplete,,Xavier Hernández Creus,20131.0,,,,,Recovery,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,164,Hércules,1218,"['0bcd2f0d-837e-4175-9920-4ad807e0cf41', '7dce75a0-4911-40a6-834c-d15112533ff0', 'cab4390e-2fbe-46dd-a5bd-95391f33179d']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.480,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.5813,,,,,,,,,,,,,0bcd2f0d-837e-4175-9920-4ad807e0cf41,3235,,,"[36.2, 46.4]",69287,78,,,,,0.82067764,,Right Foot,,,,"[48.5, 59.6]",,Ground Pass,,18.04245,,,Francisco Femenía Far,3269.0,,,,,Recovery,2,Regular Play,Matías Lionel Fritzler,26751.0,Left Center Midfield,164,Hércules,1218,"['1055e8f4-6974-4e4e-9a5a-a9c791176097', '5d91d1e9-1e23-436b-a7fb-64eee1826bfa']",59,,,,,,,,,,,,,,,,,Hércules,1218,00:33:59.396,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.5809,,,,,,,,,,,,,6cf40319-63e3-45b4-b363-3601aa86359c,3238,,,"[79.4, 74.8]",69287,79,,,,,-2.0084276,,Right Foot,,,,"[74.3, 63.9]",,Ground Pass,,12.034118,,,Jorge López Marco,26744.0,,,,,,2,Regular Play,Francisco Femenía Far,3269.0,Center Attacking Midfield,164,Hércules,1218,['a40e1a5f-03c0-4f5f-b18d-4545ec44873d'],6,,,,,,,,,,,,,,,,,Hércules,1218,00:34:06.464,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.6947,,,,,,,,,,,,,017c32a1-99c7-4d97-83e4-7533fd8ea6d2,3241,,,"[74.0, 63.3]",69287,79,,,,,-0.057628427,,Left Foot,,,,"[110.4, 61.2]",,Ground Pass,,36.460526,,,Francisco Femenía Far,3269.0,,,,,,2,Regular Play,Jorge López Marco,26744.0,Right Wing,164,Hércules,1218,['fb36e38d-c4e4-4d2b-b481-9f7d48d833a9'],9,,,,,,,,,,,,,,,,,Hércules,1218,00:34:09.618,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.7136,,,,,,,,,,,,,1a9c7885-7374-4120-ab07-3dfc432ba410,3244,,,"[110.2, 58.8]",69287,79,,,,,-1.5350972,,Right Foot,True,,,"[110.8, 42.0]",,Ground Pass,,16.81071,Incomplete,,,,,,,,,2,Regular Play,Francisco Femenía Far,3269.0,Center Attacking Midfield,164,Hércules,1218,['c4dfaf18-0a3c-46a2-ba4b-49b5fc993919'],12,,,,,,,,,,,,,,,,,Hércules,1218,00:34:12.392,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.857854,,,,,,,,,,,,,ecfe6b3d-5f59-475d-a57b-8d02753f834b,3248,,,"[11.0, 38.4]",69287,79,,,,,0.8735835,,Right Foot,,,,"[40.9, 74.1]",,Ground Pass,,46.567154,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,['8d8a740b-edbf-49bb-8233-95a88b18dfca'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.857,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.393457,,,,,,,,,,,,,441a6bd8-0b79-4a97-969b-b70abab6204d,3251,,,"[48.0, 71.9]",69287,79,,,,,-2.09604,,Right Foot,,,,"[37.8, 54.3]",,Ground Pass,,20.342075,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,165,Barcelona,217,['52e3c0c0-c5f7-4a74-9b1a-510d3d931994'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.898,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.252309,,,,,,,,,,,,,369c1d79-a765-4be3-b90e-d77a76403ff6,3254,,,"[37.8, 54.6]",69287,79,,,,,-0.86726606,,Right Foot,,,,"[55.7, 33.5]",,Ground Pass,,27.66984,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,165,Barcelona,217,['6dd45bed-9312-4b4c-a1ba-83318f90755c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:34:27.622,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,ad537685-8884-4e0b-8d71-27c034cc47d4,3261,,,"[63.4, 40.6]",69287,79,,,,,0.70311016,,Left Foot,,,,"[73.9, 49.5]",,Low Pass,,13.764447,Pass Offside,,David Villa Sánchez,12737.0,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,165,Barcelona,217,"['55129ac7-fea2-4b45-a38c-cc57a068c149', 'c7012dad-c113-465e-8572-62570ea70469']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.909,Pass,True,2010/2011
,,,,,,,,,,,,,,,,4.440001,,,,,,,,,,,,,4d54f255-4584-4a3e-b13c-8ac14a04241a,3263,,,"[45.7, 29.3]",69287,79,,,,,0.74973345,,Right Foot,,,,"[99.4, 79.3]",,High Pass,,73.373634,Out,,Francisco Femenía Far,3269.0,,True,,,Free Kick,2,From Free Kick,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,166,Hércules,1218,['6ec6b638-ca72-4265-b417-a9f25ad97bc9'],58,,,,,,,,,,,,,,,,,Hércules,1218,00:34:58.627,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.7023,,,,,,,,,,,,,12c82e77-3849-4654-b054-3791f87aeeba,3265,,,"[26.4, 0.1]",69287,80,,,,,2.2079685,,,,,,"[17.0, 12.8]",,Low Pass,,15.800317,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,167,Barcelona,217,['fcbb79f5-a189-4abd-b661-649810e58f92'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:35:05.626,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.774454,,,,,,,,,,,,,e57978bc-f366-4b95-be3a-4563ad21165b,3268,,,"[36.9, 34.7]",69287,80,,,,,1.3269547,,Left Foot,,,,"[47.2, 76.1]",,High Pass,,42.662045,,,Daniel Alves da Silva,4324.0,,True,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,167,Barcelona,217,['291c0f3e-8bab-4e48-906b-9e60a5b9c022'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.845,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.083548,,,,,,,,,,,,,8f521594-bb92-4a3f-aa5c-df12f78ccd76,3271,,,"[52.6, 70.1]",69287,80,,,,,-0.8483072,,Right Foot,,,,"[64.5, 56.6]",,Ground Pass,,17.99611,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,167,Barcelona,217,['fe928a52-afdd-46c8-bca4-a3722265fd4b'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:35:21.715,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.116172,,,,,,,,,,,,,efc08961-aadd-4c61-af03-4dea2d5314a9,3274,,,"[62.0, 45.1]",69287,80,,,,,-1.3068326,,Right Foot,,,,"[69.0, 19.2]",,Ground Pass,,26.829275,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,167,Barcelona,217,['1fd8a89b-83fc-4482-afbe-158c3581ef41'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.186,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.058773,,,,,,,,,,,,,f5dabec6-3afc-4c5f-8198-545082ef9d54,3277,,,"[73.1, 17.5]",69287,80,,,,,-0.46878454,,Left Foot,,,,"[96.4, 5.7]",,Ground Pass,,26.117619,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,167,Barcelona,217,['d8f2fe92-d4bb-44d1-a7b9-51684f878671'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.035,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.265369,,,,,,,,,,,,,fc1f73f4-9356-40b4-b0b6-0acd578c61ad,3280,,,"[93.6, 16.5]",69287,80,,,,,1.9205769,,Right Foot,,,,"[87.8, 32.4]",,Ground Pass,,16.924833,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,167,Barcelona,217,['5aa71ea4-ac7c-4227-821f-e9d5584a3eb3'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.535,Pass,,2010/2011
