50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,3.761169,,,,,,,,,,,,ea4f58cb-2f32-4fe1-887a-8e3940fd1fc6,2026,,"[57.2, 75.0]",68328,47,True,,,0.123438686,,Right Foot,,,"[97.5, 80.0]",,High Pass,,40.60899,Out,,,,,,,,,Free Kick,2,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,123,Barcelona,217,,22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.467,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.918228,,,,,,,,,,,,0495be49-fa02-4c2c-adb9-5c1a1b4ab644,2027,,"[23.1, 1.0]",68328,47,True,,,1.1871305,,,,,"[45.1, 55.5]",,High Pass,,58.77287,,,Joaquín Sánchez Rodríguez,6651.0,,,True,,,Throw-in,2,From Throw In,Emiliano Moretti,7476.0,Left Back,124,Valencia,207,['fc8f22b7-8d50-4623-9246-ffd3796657c4'],39,,,,,,,,,,,,,,,,,Valencia,207,00:02:39.223,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.175038,,,,,,,,,,,,a17e2e2f-ffc6-4df9-bcae-4ffca93348ba,2031,,"[50.8, 47.0]",68328,47,,,,-2.4447198,,Right Foot,,,"[41.6, 39.3]",,Ground Pass,,11.997083,,,David Albelda Aliqués,20128.0,,,,,,,2,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Wing,124,Valencia,207,"['4f1cfca2-2efb-4c8b-9327-ac5ee32a4c7d', '542256f8-19cf-4b4f-b765-fa71bebe387b']",41,,,,,,,,,,,,,,,,,Valencia,207,00:02:41.700,Pass,True,2006/2007
,,,,,,,,,,,,,,,,2.982248,,,,,,,,,,,,0ecf8557-3c06-42f4-b90b-95124d0da5c0,2034,,"[41.2, 40.1]",68328,47,,,,1.0449117,,Right Foot,,,"[64.3, 79.9]",,Ground Pass,,46.017933,Out,,David Josué Jiménez Silva,3064.0,,,,,,,2,From Throw In,David Albelda Aliqués,20128.0,Right Defensive Midfield,124,Valencia,207,['a0b45998-4232-4c77-897c-f6d3d42dc4af'],42,,,,,,,,,,,,,,,,,Valencia,207,00:02:42.916,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.6579,,,,,,,,,,,,baa0a168-5461-440a-882d-a2c323f72aa7,2036,,"[55.2, 1.0]",68328,47,,,,2.4050686,,,,,"[35.9, 18.5]",,Low Pass,,26.052639,,,Carles Puyol i Saforcada,20125.0,,,,,,Throw-in,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,['c7f89858-c3d6-4796-9531-a1da66d41cc7'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.024,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.492022,,,,,,,,,,,,bed48beb-8e6e-42c7-8af6-bfc792de443c,2039,,"[35.2, 18.8]",68328,47,,,,0.7753985,,Right Foot,,,"[45.3, 28.7]",,Ground Pass,,14.142842,,,Anderson Luís de Souza,19757.0,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,125,Barcelona,217,['a7fb8f45-f632-41ee-9f6e-62c731cbf3e4'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.619,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.837767,,,,,,,,,,,,dca4a206-8a2f-4b79-9a00-d8d0e8921769,2042,,"[45.3, 28.7]",68328,47,,,,1.9035658,,Right Foot,,,"[37.8, 50.4]",,Ground Pass,,22.95953,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,125,Barcelona,217,['4ed506a4-68a0-4ee3-b9e7-74ad1e16fe87'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.287,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.232964,,,,,,,,,,,,018c7a12-6a78-40e0-8e64-8abb0b5bffbb,2045,,"[38.5, 52.1]",68328,48,,,,0.6249633,,Left Foot,,,"[52.5, 62.2]",,Ground Pass,,17.262966,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,125,Barcelona,217,['bc60cb05-e19b-4627-a0fb-6a1cb84fe5c0'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.119,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.343393,,,,,,,,,,,,9940dd73-28ba-4a6e-a56b-c857ac651179,2048,,"[53.5, 66.0]",68328,48,,,,0.77335054,,Right Foot,,,"[66.1, 78.3]",,Ground Pass,,17.608236,,,Gianluca Zambrotta,15774.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,125,Barcelona,217,['2e28d05e-b397-450b-8f9d-6db53be69e62'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.346,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.36534,,,,,,,,,,,,d9cb7c9a-1260-4cac-8ea5-482ff7800fdb,2051,,"[64.1, 77.6]",68328,48,,,,-2.401164,,Right Foot,,,"[43.2, 58.5]",,Ground Pass,,28.312895,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,125,Barcelona,217,['6c52031e-e4d6-49bb-8e77-926ea95fb5c4'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.790,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.958339,,,,,,,,,,,,f084670e-4ce6-4f94-ba0a-e0b1a8926dd9,2054,,"[43.2, 58.5]",68328,48,,,,-0.8669131,,Right Foot,,,"[87.6, 6.2]",,High Pass,,68.60503,,,Ronaldo de Assis Moreira,25879.0,,,True,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,125,Barcelona,217,['4aace891-8738-4ab7-9d5f-22d41bc14873'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.478,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.4256,,,,,,,,,,,,f096b6da-2aad-420a-868e-2238e5d6f6a6,2058,,"[95.7, 22.4]",68328,48,,,,1.170925,,Right Foot,,,"[106.9, 48.9]",,High Pass,,28.769602,,,Samuel Eto''o Fils,19298.0,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,125,Barcelona,217,['6c5e28e1-4c85-4c03-a4bf-be98a2cc2e8b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.417,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.458042,,,,,,,,,,,,feec7777-aab6-4ef5-b4f9-36c54c326396,2061,,"[108.1, 47.3]",68328,48,,,,-1.5844941,6247f1a5-60c8-45c9-8e62-b6eb1333af8f,Head,,,"[108.0, 40.0]",True,Low Pass,,7.300685,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,125,Barcelona,217,"['55ecbe48-c8e1-4faa-a779-da69cb918fce', '66baa598-be53-4a8c-aff0-78a7d1ad4dba']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.235,Pass,True,2006/2007
,,,,,,,,,,,,,,,,2.803392,,,,,,,,,,,,11af5fe2-1a06-461e-be96-eb9a98244245,2065,,"[60.0, 40.0]",68328,49,True,,,2.560142,,Right Foot,,,"[31.7, 58.6]",,Ground Pass,,33.865173,,,Raúl Albiol i Tortajada,7030.0,,,,,,Kick Off,2,From Kick Off,David Villa Sánchez,12737.0,Center Forward,126,Valencia,207,['fa89ad6e-95d8-4b3f-a148-4c24ba71cb51'],9,,,,,,,,,,,,,,,,,Valencia,207,00:04:09.335,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.033566,,,,,,,,,,,,f53e331a-184c-4bb2-a27e-06bc43b177fa,2067,,"[31.0, 58.8]",68328,49,,,,1.0364903,,Right Foot,,,"[41.0, 75.7]",,Ground Pass,,19.636955,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,,2,From Kick Off,Raúl Albiol i Tortajada,7030.0,Right Center Back,126,Valencia,207,['61a536fc-43e6-4fa4-96f9-a4700bf16380'],12,,,,,,,,,,,,,,,,,Valencia,207,00:04:12.178,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.629371,,,,,,,,,,,,4fd0314f-b59c-411c-8d16-58818945e6fc,2070,,"[41.0, 75.7]",68328,49,,,,-1.2939981,,Right Foot,,,"[46.0, 58.1]",,Ground Pass,,18.296448,,,David Albelda Aliqués,20128.0,,,,,,,2,From Kick Off,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,126,Valencia,207,['e28edc66-db4c-44fa-92a4-ced9bc2ec63f'],14,,,,,,,,,,,,,,,,,Valencia,207,00:04:14.469,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.910186,,,,,,,,,,,,8ae675da-257b-471d-97ab-26e8671aedec,2076,,"[73.1, 27.9]",68328,49,,,,-0.27346098,,Right Foot,,,"[89.5, 23.3]",,Ground Pass,,17.03291,,,Samuel Eto''o Fils,19298.0,,,,,,Recovery,2,From Kick Off,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,126,Valencia,207,['c180d733-7efe-4f59-9a2b-0deaade234f1'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.845,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.975881,,,,,,,,,,,,4d469d8c-4a25-43a1-8302-1f3229a6b07f,2084,,"[33.4, 61.1]",68328,49,,,,1.3988986,,Left Foot,,,"[35.9, 75.5]",,Ground Pass,,14.615403,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,From Kick Off,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,126,Valencia,207,['fb9234d4-7ad5-4f75-9210-1984e9f08f7f'],25,,,,,,,,,,,,,,,,,Valencia,207,00:04:25.928,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.378092,,,,,,,,,,,,40fd3462-65b1-4b32-9772-55d16b67015f,2094,,"[67.1, 63.0]",68328,49,,,,-0.9568816,,Right Foot,,,"[81.9, 42.0]",,Ground Pass,,25.691244,Pass Offside,,David Josué Jiménez Silva,3064.0,,,,Through Ball,True,,2,From Kick Off,Joaquín Sánchez Rodríguez,6651.0,Right Wing,126,Valencia,207,['60f26428-f8c8-4808-98c6-e3a9d1c1a285'],31,,,,,,,,,,,,,,,,,Valencia,207,00:04:31.938,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.50056,,,,,,,,,,,,81287dda-3f2a-4b94-8a48-ec1809033536,2096,,"[36.4, 33.7]",68328,49,True,,,0.6693574,,Right Foot,,,"[45.5, 40.9]",,Ground Pass,,11.603879,,,Xavier Hernández Creus,20131.0,,,,,,Free Kick,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,127,Barcelona,217,['c48dacc9-602e-4d0d-b16b-1f035a83ad44'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.339,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.194033,,,,,,,,,,,,d93ce3df-afad-4b40-9361-2277a7bb7faa,2098,,"[52.8, 47.9]",68328,49,,,,0.7214853,,Right Foot,,,"[66.1, 59.6]",,Ground Pass,,17.713837,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,127,Barcelona,217,['54045d89-daeb-4082-8682-3d6b713beae7'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.356,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.50511,,,,,,,,,,,,ad0e7488-de9b-4d38-97b4-bbaf164f489b,2101,,"[63.0, 60.8]",68328,49,,,,1.938927,,Right Foot,,,"[57.6, 74.8]",,Ground Pass,,15.005332,,,Gianluca Zambrotta,15774.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['9c7a6247-be32-4267-abd7-7f9c7365872e'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.309,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.286201,,,,,,,,,,,,9a72209d-380a-4e19-8e13-eff6e0c70f00,2104,,"[55.7, 74.2]",68328,49,,,,-1.9134167,,Right Foot,,,"[50.1, 58.5]",,Ground Pass,,16.668833,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,127,Barcelona,217,['aaccf9bd-cb5a-4885-8ab8-81453d847ad0'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.826,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.335687,,,,,,,,,,,,15659fc6-32ef-415c-8d60-f8c9fae8bc40,2108,,"[48.4, 58.6]",68328,49,,,,-2.4697392,,Right Foot,,,"[35.7, 48.5]",,Ground Pass,,16.226522,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,127,Barcelona,217,['6cf440ec-bb38-450f-8f6a-015ce17a273c'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.262,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.3211,,,,,,,,,,,,3542cbe7-acbf-46b7-8812-fc21953d2a23,2110,,"[35.7, 48.0]",68328,49,,,,-0.76548046,,Right Foot,,,"[48.5, 35.7]",,Ground Pass,,17.751902,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,127,Barcelona,217,['212e8648-44fc-471b-8b18-60599cc70849'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.598,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.687288,,,,,,,,,,,,8bbd42ea-0e22-4970-b0b0-bfaf241b6667,2114,,"[44.4, 30.6]",68328,49,,,,1.731559,,Right Foot,,,"[43.2, 38.0]",,Ground Pass,,7.496666,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,127,Barcelona,217,"['cce9abe3-cd4e-480f-aef7-8f590caae49d', 'f9b24b1a-6e8e-4478-9ad3-d67bf225b435']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.534,Pass,True,2006/2007
,,,,,,,,,,,,,,,,3.0125,,,,,,,,,,,,b68511a7-588e-40a4-b02d-73207c806b5f,2116,,"[43.4, 38.0]",68328,49,,,,-1.8722054,,Right Foot,,,"[37.4, 18.7]",,Ground Pass,,20.211136,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,127,Barcelona,217,['54a1608d-fab4-45c5-abd0-aab951022055'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.221,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.0382,,,,,,,,,,,,0604c2a6-7b97-478e-9154-d4799f219098,2119,,"[40.3, 17.5]",68328,49,,,,1.7840009,,Left Foot,,,"[36.1, 36.9]",,Ground Pass,,19.849434,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,127,Barcelona,217,['a75a2978-b4e8-4864-9c95-aff77ad88a66'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.974,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.10356,,,,,,,,,,,,f93c86a3-a17e-4392-9ee8-32646fdf1d32,2122,,"[39.0, 32.7]",68328,50,,,,-0.79153305,,Right Foot,,,"[55.2, 16.3]",,Ground Pass,,23.052114,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,127,Barcelona,217,['0dfc774f-15ed-4fae-943e-fe5d69012c5b'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.401,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.991073,,,,,,,,,,,,0eea2e79-214f-49bf-8322-48aaeb53b4d9,2125,,"[57.4, 14.4]",68328,50,,,,-1.4394809,,Right Foot,,,"[58.8, 3.8]",,Ground Pass,,10.692053,,,Giovanni van Bronckhorst,17797.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,127,Barcelona,217,['92e7d081-eeeb-4bee-b0a0-4dedb2657eb2'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.970,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.586164,,,,,,,,,,,,b96bc005-a578-4075-a40b-ac00216a5bf4,2128,,"[60.0, 2.9]",68328,50,,,,0.18784171,,Left Foot,,,"[72.1, 5.2]",,Ground Pass,,12.316655,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,127,Barcelona,217,['30fa07c3-477e-4d7b-ab66-8992014264ea'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.705,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.070673,,,,,,,,,,,,0904706c-d325-4b28-bcd8-b7bc25b65ad6,2131,,"[72.1, 5.2]",68328,50,,,,3.1415927,,Right Foot,,,"[63.4, 5.2]",,Ground Pass,,8.7,,,Giovanni van Bronckhorst,17797.0,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,127,Barcelona,217,['21ae9064-9112-48b9-a333-aa21df48c2f1'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.561,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.274961,,,,,,,,,,,,47582f33-a105-4093-991f-e592a3cb547c,2133,,"[63.4, 5.2]",68328,50,,,,2.095592,,Left Foot,,,"[57.9, 14.7]",,Ground Pass,,10.977249,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,127,Barcelona,217,['c15afe9d-023b-4ac0-8a8f-1e05b61a1132'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.632,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.970687,,,,,,,,,,,,f1ed06d3-1e4b-4e17-99ac-cdadb205a940,2142,,"[55.0, 74.8]",68328,50,,,,-1.357858,,Left Foot,,,"[57.4, 63.7]",,Ground Pass,,11.356496,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,128,Valencia,207,['d25c44d1-c076-4d08-b7ef-b6997f72e362'],17,,,,,,,,,,,,,,,,,Valencia,207,00:05:17.295,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.389511,,,,,,,,,,,,327d3af5-86d6-412e-a45f-b1bab2cd0a77,2145,,"[61.5, 63.2]",68328,50,,,,-1.1633664,,Right Foot,,,"[69.7, 44.2]",,Ground Pass,,20.69396,Incomplete,,David Villa Sánchez,12737.0,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,128,Valencia,207,"['050fad23-4a4e-4359-b8e1-86cc1bcd38a2', '640c6676-0c2d-434e-baab-79fdcfc3994e']",19,,,,,,,,,,,,,,,,,Valencia,207,00:05:19.225,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.869132,,,,,,,,,,,,640c6676-0c2d-434e-baab-79fdcfc3994e,2147,,"[51.3, 36.8]",68328,50,,,,0.39317626,,Right Foot,,,"[68.9, 44.1]",,Low Pass,,19.053871,Incomplete,,,,,,,,,Interception,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,128,Valencia,207,"['327d3af5-86d6-412e-a45f-b1bab2cd0a77', '3692d09e-c305-448a-86cc-05b3cb959ca8']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.615,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.548466,,,,,,,,,,,,3692d09e-c305-448a-86cc-05b3cb959ca8,2148,,"[52.1, 36.9]",68328,50,,,,-1.327118,,Right Foot,,,"[56.6, 18.8]",,Ground Pass,,18.651005,,,Vicente Rodríguez Guillén,20124.0,,,,,,Recovery,2,Regular Play,Roberto Fabián Ayala,26016.0,Left Center Back,128,Valencia,207,"['640c6676-0c2d-434e-baab-79fdcfc3994e', '7b4e7eab-6a9d-438b-a5a2-f4ce1a6836d1']",22,,,,,,,,,,,,,,,,,Valencia,207,00:05:22.484,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.43355,,,,,,,,,,,,68f1856c-dfd6-4e6e-a4b9-1ec25a59ad98,2151,,"[57.6, 18.6]",68328,50,,,,-2.728464,,Left Foot,,,"[50.3, 15.4]",,Ground Pass,,7.970571,,,Emiliano Moretti,7476.0,,,,,,,2,Regular Play,Vicente Rodríguez Guillén,20124.0,Left Wing,128,Valencia,207,['e14c8b0d-049d-42c3-9290-92f90a3cdfb7'],24,,,,,,,,,,,,,,,,,Valencia,207,00:05:24.073,Pass,,2006/2007
,,,,,,,,,,,,,,,,4.134223,,,,,,,,,,,,e1a89fdd-ee58-4ee8-8dba-3cabc1d88067,2157,,"[44.1, 40.0]",68328,50,,,,-0.38319144,,Right Foot,,,"[89.0, 21.9]",,Low Pass,,48.41095,Pass Offside,,David Villa Sánchez,12737.0,,,,Through Ball,True,Recovery,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,128,Valencia,207,['2086416e-004d-4a95-b3b6-f296c50584a4'],28,,,,,,,,,,,,,,,,,Valencia,207,00:05:28.008,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.755038,,,,,,,,,,,,33a49759-d3ab-43e6-97c6-97e2508a6489,2159,,"[33.7, 55.5]",68328,50,True,,,0.18758321,,Right Foot,,,"[76.9, 63.7]",,Ground Pass,,43.971355,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,2,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,129,Barcelona,217,['d4f3973b-e480-4152-92f0-a3307441da7e'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.629,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.334243,,,,,,,,,,,,0ef2a1a9-37b3-4057-a70d-860ddff5deda,2163,,"[79.0, 65.7]",68328,50,,,,2.9587827,,Left Foot,,,"[67.1, 67.9]",,Ground Pass,,12.101653,,,Anderson Luís de Souza,19757.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,129,Barcelona,217,"['8112a664-2170-468a-b9b0-ea90cd33975f', '8f2ededb-cf2a-4eb2-b618-aea6d5af310e']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.820,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.408483,,,,,,,,,,,,6e893581-ba28-4db4-909a-79262b434b19,2166,,"[67.1, 67.7]",68328,50,,,,-1.6957238,,Right Foot,,,"[64.4, 46.2]",,Ground Pass,,21.66887,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,129,Barcelona,217,['04d9de80-8fe8-49e2-9189-10296056ff72'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.212,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.041461,,,,,,,,,,,,3f790acc-a569-4d78-9da0-c4902403bbf7,2169,,"[66.1, 36.9]",68328,50,,,,-0.90779907,,Right Foot,,,"[88.2, 8.6]",,Ground Pass,,35.906822,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,129,Barcelona,217,['56c1e10e-4ffb-47b0-bd37-20e0f2510933'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.713,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.3296,,,,,,,,,,,,66206d14-abfb-4195-af6f-162458f0cefc,2172,,"[84.1, 19.5]",68328,51,,,,0.9791966,,Right Foot,,,"[101.3, 45.1]",,High Pass,,30.84153,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,129,Barcelona,217,"['2ed08dba-51dc-4d3a-adfa-558af0fd8180', 'e55d2102-2b54-4e9e-9572-ab91c6ec5cb1']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.524,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.813352,,,,,,,,,,,,052c9e17-eecd-4830-b6f3-f18accf68e4c,2175,,"[69.9, 6.5]",68328,51,,,,-0.5404195,,Left Foot,,,"[76.9, 2.3]",,Low Pass,,8.163333,Out,,,,,,,,,Recovery,2,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,129,Barcelona,217,,6,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.452,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.662123,,,,,,,,,,,,a874dd16-af17-4dcd-b1b9-c4f9f6dd2d4c,2176,,"[58.0, 80.0]",68328,51,True,,,-1.3424408,,,,,"[68.9, 33.1]",,High Pass,,48.149975,,,Eduardo César Daude Gaspar,26014.0,,,True,,,Throw-in,2,From Throw In,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,130,Valencia,207,['d1336707-dec1-4ef7-979f-8791f9e680b7'],27,,,,,,,,,,,,,,,,,Valencia,207,00:06:27.583,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.035624,,,,,,,,,,,,207e6436-03b8-417f-b374-16297741d353,2178,,"[79.0, 23.4]",68328,51,,,,-0.64219904,,Left Foot,,,"[91.3, 14.2]",,Ground Pass,,15.360013,,,Vicente Rodríguez Guillén,20124.0,,,,,,,2,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,130,Valencia,207,['ff2a6b3e-ea84-4fcb-b76c-e7cee9d61f1b'],31,,,,,,,,,,,,,,,,,Valencia,207,00:06:31.818,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.3414,,,,,,,,,,,,b1536d5a-4625-4873-96a0-45fa5d80046c,2181,,"[106.3, 14.2]",68328,51,,,,1.1583859,,Left Foot,,,"[107.7, 17.4]",,Low Pass,,3.4928498,Incomplete,,,,,,,,,,2,From Throw In,Vicente Rodríguez Guillén,20124.0,Left Wing,130,Valencia,207,['73cc0321-8112-4130-86b2-5f654d9996a3'],36,,,,,,,,,,,,,,,,,Valencia,207,00:06:36.188,Pass,,2006/2007
