bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.337272,,,,,,,,,,,,,,,1140f1c6-764e-4664-a68c-ac15948a0828,3468,,"[118.2, 19.0]",266149,90,,,,,1.9065975,,Left Foot,True,,,"[109.3, 44.5]",,High Pass,27.008516,,Incomplete,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,137,Barcelona,217,['108e7ff3-b1b5-4094-a677-f0962beba739'],48,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.244,Pass,,2015/2016
,,,,,,,,,,,,,,,3.240114,,,,,,,,,,,,,,,41606b47-a1ef-44b4-81ac-64fb647597de,3470,,"[97.5, 51.9]",266149,90,,,,,0.93070817,,Right Foot,,,,"[115.0, 75.4]",,Ground Pass,29.30017,,,,Aleix Vidal Parreu,6400.0,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,137,Barcelona,217,['e8850402-cd3b-4bea-aecb-9eba35753bbf'],51,,,,,,,,,,,,,,,,Barcelona,217,00:45:51.956,Pass,,2015/2016
,,,,,,,,,,,,,,,1.4842,,,,,,,,,,,,,,,b7025b16-5fd8-4c6f-8882-569bc7ae2015,3473,,"[115.0, 75.4]",266149,90,,,,,-2.673019,,Right Foot,,,,"[106.9, 71.3]",,Ground Pass,9.078547,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,137,Barcelona,217,['087174cd-89c6-4ec5-9c11-f6e2d0539bd7'],55,,,,,,,,,,,,,,,,Barcelona,217,00:45:55.603,Pass,,2015/2016
,,,,,,,,,,,,,,,0.903396,,,,,,,,,,,,,,,ae301d81-1c0e-418a-9498-56404039e496,3479,,"[106.5, 73.9]",266149,91,,,,,-2.2929876,,Left Foot,,,,"[95.4, 61.3]",,Ground Pass,16.791962,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,137,Barcelona,217,['71b5058f-bb04-458f-a256-7e10dc122e41'],0,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.140,Pass,,2015/2016
,,,,,,,,,,,,,,,1.342067,,,,,,,,,,,,,,,0bb68e88-e4ff-4eae-92a7-f4ab7fe26280,3482,,"[89.5, 63.2]",266149,91,,,,,-1.152572,,Right Foot,,,,"[94.7, 51.5]",,Ground Pass,12.803515,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,137,Barcelona,217,['f0a3e7e6-ed00-4153-960b-1def82b409db'],4,,,,,,,,,,,,,,,,Barcelona,217,00:46:04.424,Pass,,2015/2016
,,,,,,,,,,,,,,,0.294944,,,,,,,,,,,,,,,14aa6316-3244-4c57-894e-3f4a24ae1529,3486,,"[95.4, 38.2]",266149,91,,,,,-1.5707964,,Right Foot,,,,"[95.4, 34.7]",,Ground Pass,3.5,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,137,Barcelona,217,['e98a30a3-2637-4807-aca3-0da675889984'],9,,,,,,,,,,,,,,,,Barcelona,217,00:46:09.014,Pass,,2015/2016
,,,,,,,,,,,,,,,1.31427,,,,,,,,,,,,,,,670302f0-b473-4c90-95dc-32cabd6abd9e,3490,,"[25.4, 37.1]",266149,91,,,,,0.47479957,,Right Foot,,,,"[36.1, 42.6]",,Ground Pass,12.030794,,,,Sabin Merino Zuloaga,6666.0,,,,,Recovery,2,From Counter,Mikel San José Domínguez,6389.0,Right Defensive Midfield,138,Athletic Club,215,['c073a8ae-dbcc-4a17-839e-e88369817701'],10,,,,,,,,,,,,,,,,Athletic Club,215,00:46:10.203,Pass,,2015/2016
,,,,,,,,,,,,,,,1.562501,,,,,,,,,,,,,,,12757750-4764-49de-ae4d-76c72a092f7b,3497,,"[38.4, 43.9]",266149,91,,,,,1.8221241,,Right Foot,,,,"[36.5, 51.3]",,Ground Pass,7.640026,,,,Óscar de Marcos Arana,6649.0,,,,,,2,From Counter,Sabin Merino Zuloaga,6666.0,Center Forward,138,Athletic Club,215,['eed7b919-8d4d-44c2-a5b9-d506f3e1d4be'],12,,,,,,,,,,,,,,,,Athletic Club,215,00:46:12.612,Pass,,2015/2016
,,,,,,,,,,,,,,,2.142416,,,,,,,,,,,,,,,1f36952f-f942-423e-b347-fe1c329065da,3501,,"[39.9, 44.7]",266149,91,,,,,3.0900254,,Right Foot,,,,"[8.9, 46.3]",,Ground Pass,31.041264,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,139,Barcelona,217,['aaee40c8-a25b-4154-b6d8-c71940c6fb43'],22,,,,,,,,,,,,,,,,Barcelona,217,00:46:22.812,Pass,,2015/2016
,,,,,,,,,,,,,,,1.853925,,,,,,,,,,,,,,,4228b45d-f047-4739-84df-de24eeb1e707,3504,,"[11.8, 47.1]",266149,91,,,,,0.72989964,,Right Foot,,,,"[40.3, 72.6]",,Ground Pass,38.242645,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,139,Barcelona,217,['c7dbd47f-9b57-4f2b-b72f-8b3809c74266'],26,,,,,,,,,,,,,,,,Barcelona,217,00:46:26.816,Pass,,2015/2016
,,,,,,,,,,,,,,,1.070188,,,,,,,,,,,,,,,e050e53e-309e-4120-89e7-c373611fd8ae,3507,,"[40.3, 72.6]",266149,91,,,,,0.1065136,,Right Foot,,,,"[56.2, 74.3]",,Ground Pass,15.9906225,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,139,Barcelona,217,['9a2acde9-3ea2-489f-ad39-5d9b1386be49'],30,,,,,,,,,,,,,,,,Barcelona,217,00:46:30.045,Pass,,2015/2016
,,,,,,,,,,,,,,,1.018651,,,,,,,,,,,,,,,56cabd7d-54be-4e44-a0d0-f0751a2c19e5,3510,,"[56.2, 74.3]",266149,91,,,,,-2.0220988,,Right Foot,,,,"[48.3, 58.0]",,Ground Pass,18.113531,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Arda Turan,11094.0,Right Wing,139,Barcelona,217,['dbab8d51-84ec-4855-b3c9-3c2f26f4993f'],32,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.645,Pass,,2015/2016
,,,,,,,,,,,,,,,3.408773,,,,,,,,,,,,,,,23689d4a-25b6-40b4-ba5b-94a453c034a8,3513,,"[51.0, 55.8]",266149,91,,,,,-0.75027746,,Right Foot,,,,"[89.3, 20.1]",,High Pass,52.35819,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,139,Barcelona,217,"['e1738311-890a-4664-ae7b-6343b7269efe', 'e3fde7be-5de8-4cf9-86d3-34e44ee0660e']",35,,,,,,,,,,,,,,,,Barcelona,217,00:46:35.694,Pass,,2015/2016
,,,,,,,,,,,,,,,0.611281,,,,,,,,,,,,,,,df792015-ba4a-40d9-b4ad-284ef7dce9d3,3517,,"[86.2, 0.1]",266149,91,,True,,,2.5582197,,,,,,"[81.2, 3.4]",,Low Pass,5.990826,,,,Sergi Roberto Carnicer,6379.0,,,,,Throw-in,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Barcelona,217,['3a9fbb80-73d9-4177-a9ff-1911aed6ea4c'],47,,,,,,,,,,,,,,,,Barcelona,217,00:46:47.016,Pass,,2015/2016
,,,,,,,,,,,,,,,0.981236,,,,,,,,,,,,,,,889b9ccb-60ca-4d77-a77d-47627dc5c384,3519,,"[81.2, 3.4]",266149,91,,True,,,-0.14648418,,Right Foot,,,,"[87.3, 2.5]",,Ground Pass,6.166036,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,140,Barcelona,217,['99ea145a-1bb9-4e46-bfc0-ab4b315a25fb'],47,,,,,,,,,,,,,,,,Barcelona,217,00:46:47.741,Pass,,2015/2016
,,,,,,,,,,,,,,,1.067566,,,,,,,,,,,,,,,24fa7616-4a5f-49ed-87f7-b6ede5fa5574,3521,,"[88.2, 6.6]",266149,91,,,,,2.482589,,Right Foot,,,,"[78.0, 14.5]",,Ground Pass,12.90155,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Barcelona,217,['f2f92c31-0e09-4e61-8d92-5641fe948ce4'],50,,,,,,,,,,,,,,,,Barcelona,217,00:46:50.704,Pass,,2015/2016
,,,,,,,,,,,,,,,3.263383,,,,,,,,,,,,,,,352ba0de-166e-424f-87f4-bb2bf923372d,3524,,"[78.0, 14.5]",266149,91,,,,,1.2162293,,Right Foot,,,,"[95.4, 61.5]",,Low Pass,50.117462,,,,Aleix Vidal Parreu,6400.0,,True,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,140,Barcelona,217,['d7baf59c-503f-4f68-b927-180222bc7625'],53,,,,,,,,,,,,,,,,Barcelona,217,00:46:53.424,Pass,,2015/2016
,,,,,,,,,,,,,,,0.998255,,,,,,,,,,,,,,,35ebb513-9818-45ce-bc74-00761dd19770,3527,,"[89.7, 69.3]",266149,91,,,,,-2.0647378,,Right Foot,,,,"[82.7, 56.3]",,Ground Pass,14.764823,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,140,Barcelona,217,,57,,,,,,,,,,,,,,,,Barcelona,217,00:46:57.544,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e62d636-ecac-4c09-8c75-b65949940916,6,,"[60.6, 42.2]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,2,Athletic Club,215,['e757072f-52f9-40cc-8baa-ee7b2036bbe9'],0,,,,,,,,,,,,,,,,Athletic Club,215,00:00:00.872,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46389b44-5cf4-4967-a53d-d57abac9dbfa,10,,"[36.4, 33.0]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Left Center Back,2,Athletic Club,215,"['0d6f989a-2855-4eb7-b8e1-a922ebdb8257', '85f09291-7a5b-41be-93bc-b09b2008064c']",2,,,,,,,,,,,,,,,,Athletic Club,215,00:00:02.725,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87c0c311-4355-4bb7-8eeb-bd68ef108a78,14,,"[44.4, 10.4]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mikel Balenziaga Oruesagasti,6789.0,Left Back,2,Athletic Club,215,"['881ad6cd-f1ca-4ee0-b195-cfdde43c8938', 'c6442cce-4b3b-45eb-aa1a-60352c738a3c']",5,,,,,,,,,,,,,,,,Athletic Club,215,00:00:05.068,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e618c4b9-9cec-4447-97d9-02716af03c0a,17,,"[7.7, 39.8]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gorka Iraizoz Moreno,6576.0,Goalkeeper,2,Athletic Club,215,['befcce27-b575-4018-9229-978ed91dc7d8'],8,,,,,,,,,,,,,,,,Athletic Club,215,00:00:08.468,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e14870b6-4acd-437f-a2a7-20c1e28e3a27,21,,"[53.4, 70.5]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eneko Bóveda Altube,6386.0,Right Back,2,Athletic Club,215,['08c47132-f216-4964-b29f-8fb8bb67b061'],13,,,,,,,,,,,,,,,,Athletic Club,215,00:00:13.068,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bf4d8ea-9156-4cec-9c94-37d4e7936c96,26,,"[74.3, 5.5]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Athletic Club,215,['dfc77f73-7db1-4b2e-b91b-1c30e4d91e47'],15,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.947,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1e32222-47b1-4d4e-aedb-05994c2e970e,28,,"[67.3, 74.8]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar de Marcos Arana,6649.0,Right Midfield,2,Athletic Club,215,['f3402445-5bb1-4cba-9040-54d4ac13658a'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:00:17.104,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df3b6a94-25f6-4094-8073-996fb3f5b645,33,,"[103.6, 68.8]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Center Forward,3,Athletic Club,215,['c1713af4-10b2-440c-befa-0d04aafb94f1'],29,,,,,,,,,,,,,,,,Athletic Club,215,00:00:29.256,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fafe38c0-d16e-463a-b1c2-0a399a838071,45,,"[38.7, 6.0]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Barcelona,217,['f0705454-68fe-4964-9b58-72efac01eef9'],48,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.209,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cd5193e-e0fb-4590-b9f4-f499daefdcde,48,,"[49.4, 14.7]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,5,Barcelona,217,['864d5b43-33a7-4127-a56d-b173d4d37d9e'],49,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.965,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c99aa26-c529-491f-a13f-59030f0edf83,51,,"[90.2, 6.3]",266149,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Barcelona,217,['f53ebc83-e92c-4b2f-ba91-8b38e42847be'],54,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.031,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aed4364-5003-40a7-b265-e46aa8abd8ca,58,,"[114.0, 50.6]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,5,Barcelona,217,['89d6f37f-40bf-456b-b076-bbcaefe02c6b'],0,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.186,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da838b36-4e2e-4f30-8488-9e55d97cb74d,63,,"[81.7, 61.3]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Barcelona,217,['c3f9fdb4-e55f-4ea2-8d54-50232ddf8a7b'],9,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.441,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9601ef37-7d24-44e4-bad0-4eef85f0560d,66,,"[75.9, 67.6]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,"['a2031507-a747-497e-8890-af342bc51d4d', 'ab0ab446-6519-49aa-bbd7-6ecb75f38d68']",10,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.512,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b01c7661-e67a-49de-b0b5-e30d972cf19a,69,,"[42.2, 64.2]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['6cfe41fd-db03-4745-bef7-9c6cab698f6a'],14,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.348,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d6bba0-adbb-4046-9394-9b8c0ca69bc5,72,,"[41.0, 43.4]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,5,Barcelona,217,['b3c3f129-3616-4bec-8262-f1d74ec734f9'],18,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.044,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1f1f4a-7556-475d-a1d5-4607810cf59e,75,,"[52.8, 6.3]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['0c8421ff-d4b4-4e42-aadc-4205555bd214'],20,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.139,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d68fa307-f466-4fa9-a856-406885f0739d,81,,"[23.2, 35.9]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,6,Athletic Club,215,['c65c21fa-0258-4206-af60-51140891c2a6'],35,,,,,,,,,,,,,,,,Athletic Club,215,00:01:35.105,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a78521bd-48e6-4a00-811f-2df83b770681,85,,"[35.2, 4.1]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,6,Athletic Club,215,"['2cf232bc-850a-4360-8744-2bf025d32c67', '86854231-272e-4fe8-866b-d8a75fb4f50d']",39,,,,,,,,,,,,,,,,Athletic Club,215,00:01:39.200,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b8e772b-4a82-4f99-b56d-e3c5480ebe00,88,,"[85.4, 6.7]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,6,Athletic Club,215,['e14d88ea-c4ff-4cbd-9bfc-81f5ecf21044'],44,,,,,,,,,,,,,,,,Athletic Club,215,00:01:44.126,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6b4d44c-3108-4349-a607-04b419972443,94,,"[5.9, 56.0]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Athletic Club,215,['6ed5a498-8d4b-473d-9fb2-2a63576e2d22'],49,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.257,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81709266-cc41-4d39-a70a-47441c1cfe66,100,,"[104.5, 30.6]",266149,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,6,Athletic Club,215,"['94771eef-82e5-4809-abaf-ed8932fd3844', 'ad4640f0-c17d-4727-adb4-f95350239d28']",51,,,,,,,,,,,,,,,,Athletic Club,215,00:01:51.423,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e211bbd3-6eef-41cb-8856-145f1c1a57b7,108,,"[14.4, 13.0]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['02daf534-b7b5-483f-afed-371d87cb4279'],11,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.107,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877367ab-e27c-4cbf-8b3d-12147b0e0b8e,111,,"[2.8, 33.1]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,7,Barcelona,217,"['1b485511-c315-496c-81ba-8359b838ba26', 'fad9c2cc-7edf-49bd-8939-fb2342e61bbc']",12,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.405,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43adc5b-a92f-4126-bbfe-1c3f8873e318,115,,"[4.8, 13.7]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,"['a8c2b7dd-0d3e-4661-8424-b8a485c24997', 'dec31144-6504-4040-9ca0-8069981b09e4']",14,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.151,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c1d7547-78ac-4ed7-a667-e7ce0aa415bd,118,,"[21.2, 13.5]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,['580ded7a-11bf-46f8-87aa-50d68892a1f4'],16,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.142,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bee0ef5-2eb7-479a-a507-e9cf45d749dc,121,,"[20.4, 4.8]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['afb4d4ab-e983-46d6-89e9-4f8f5f65356e'],17,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.052,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bf83495-fe0b-4437-90c5-38f60a14c126,125,,"[46.2, 7.3]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,"['932af287-6340-476c-b773-862f75d47d62', 'd95cafc2-15bc-424e-82d3-8363b4c7f852']",18,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.866,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ddd5cb-3da9-4125-8535-ea94ca467cde,128,,"[48.4, 19.6]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,7,Barcelona,217,['333c09f6-0ad1-4cb8-aef1-0e345c3473a4'],20,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.255,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5450999-dbff-4d0f-952b-d03010ffa8c1,131,,"[113.7, 67.1]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Eraso Goñi,6606.0,Center Attacking Midfield,7,Barcelona,217,['4aa99672-d862-4dad-bfc5-ed6b4be9fc8b'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:02:26.841,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52914643-52d2-4e1d-b336-fa531e712237,133,,"[21.7, 59.3]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['4bf4aee4-0926-4e13-89ac-89fd902b710a'],40,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.926,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ea886b0-dbd0-458a-b774-51d04d957eac,135,,"[21.7, 21.9]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['f97d6a8d-96f0-40c3-a25d-d6cbdabf15fb'],43,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.568,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbd0f1f3-4509-4b3a-8fbb-c7184f10b1ac,138,,"[29.9, 51.6]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['bacfff3c-825b-4063-bb7b-a9639fd73701'],50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.579,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b270c68d-c8c5-4724-ab5e-752323d31694,141,,"[16.3, 34.7]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,8,Barcelona,217,['00d842cd-c2d1-4375-9788-6752515a1e1e'],52,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.480,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ab3c678-478e-4648-93b9-37a13cf46141,144,,"[40.7, 42.9]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['090fc654-5feb-4ed2-8da8-7ffb81329d31'],53,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.992,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec7a5c6-9cd4-4a93-b64f-dde1b079b007,148,,"[51.3, 75.0]",266149,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aleix Vidal Parreu,6400.0,Right Back,8,Barcelona,217,['7da21e56-0c9f-41fe-9bce-35958fa649b9'],56,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.715,Ball Receipt*,,2015/2016
