50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.212007,,,,,,,,,,,,,,89d79666-b2d5-4edc-8505-c5e1f00a4fb5,1052,,"[34.7, 60.2]",69195,31,,,,,0.75092906,,Left Foot,,,,"[49.7, 74.2]",,Ground Pass,,20.518284,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,68,Barcelona,217,['8fd61fc1-d147-4762-942c-f278e0cc5e03'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.693,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.0302,,,,,,,,,,,,,,ebad8301-655c-4e10-90d4-de67f715121b,1055,,"[55.8, 71.8]",69195,31,,,,,-0.26997346,,Right Foot,,,,"[71.7, 67.4]",,Ground Pass,,16.497576,,,,Aliaksandr Hleb,18882.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,68,Barcelona,217,['b0e262fe-dd7c-4ee9-b4bb-240b03f92c41'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.407,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,0.8831,,,,,,,,,,,,,,ef06ef90-26a7-4064-8469-cf9e29a37d7f,1058,,"[69.8, 59.7]",69195,32,,,,,-0.48281458,,Right Foot,,,,"[82.2, 53.2]",,Ground Pass,,14.000357,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Aliaksandr Hleb,18882.0,Right Wing,68,Barcelona,217,['c5f59632-09fc-4d47-9a52-c798d440e2c0'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.455,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,0.9492,,,,,,,,,,,,,,c758f0e1-95ec-44cf-8557-f2a7e6dc6e1b,1061,,"[81.0, 52.5]",69195,32,,,,,-0.5083938,,Right Foot,,,,"[94.1, 45.2]",,Ground Pass,,14.996666,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,68,Barcelona,217,"['823784d7-0f65-4630-b67d-90ecc4fdd393', 'b9aee37a-47ee-460a-b5cf-cea205f3dca4']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.668,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.2374,,,,,,,,,,,,,,9b1ce231-ce55-4dcd-91d9-04b698d1c784,1065,,"[31.9, 27.9]",69195,32,,,,,-0.9932372,,Right Foot,,,,"[37.7, 19.0]",,Ground Pass,,10.623088,,,,Mark Dennis González Hoffmann,25908.0,,,,,,Recovery,1,Regular Play,Marco Aurélio Brito Dos Prazeres,20023.0,Left Center Midfield,69,Real Betis,218,"['7136b151-cc28-48ae-b93e-6000dc9b3cf7', 'a0503cd2-b867-491f-97db-fa20e5fd5e0d']",11,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:11.318,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,0.821,,,,,,,,,,,,,,81f49dd5-1078-41d1-b771-b4e7b70d6199,1068,,"[36.8, 19.2]",69195,32,,,,,0.87605804,,Right Foot,,,,"[43.8, 27.6]",,Ground Pass,,10.93435,,,,Achille Emaná Edzimbi,26549.0,,,,,,,1,Regular Play,Mark Dennis González Hoffmann,25908.0,Left Wing,69,Real Betis,218,['3c3448ae-a6a7-4f13-a8ae-bd9f95ca1626'],12,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:12.596,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.604376,,,,,,,,,,,,,,207d4c1a-548a-4689-9df2-8eac71ca7d8a,1073,,"[61.8, 5.7]",69195,32,,,,,1.9074712,,Right Foot,,,,"[55.5, 23.7]",,Ground Pass,,19.070658,,Incomplete,,,,,,,,,,1,Regular Play,Achille Emaná Edzimbi,26549.0,Center Attacking Midfield,69,Real Betis,218,"['143f8eab-c97d-46e3-af9a-77ad56ca1c09', '371b34e5-00ba-4d4f-ae0f-93fbe8a37114']",18,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:18.073,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,2.034913,,,,,,,,,,,,,,4a1782ed-7dda-45eb-9d40-bf8b94d2dc4e,1076,,"[67.2, 45.0]",69195,32,,,,,-0.9886588,675bd881-0699-4ec3-9193-d9a4e2cdab93,Right Foot,,,,"[88.0, 13.4]",,Ground Pass,,37.831203,,,,Andrés Iniesta Luján,5216.0,True,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,70,Barcelona,217,['c48c6bab-61e4-4ba3-aad2-ba03ef7e63e2'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:21.793,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.2213,,,,,,,,,,,,,,6bd66bdd-27ec-4b72-b86b-5b83642f5e28,1083,,"[19.2, 63.9]",69195,32,,,,,0.013157136,,Right Foot,,,,"[34.4, 64.1]",,Ground Pass,,15.201316,,,,Sergio García De La Fuente,6767.0,,,,,,Recovery,1,Regular Play,Branko Ilič,24511.0,Right Back,70,Barcelona,217,['3d7629f3-08ff-425f-ba43-9e9bcb9feec8'],30,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:30.399,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.7657,,,,,,,,,,,,,,dadd6008-0582-4885-8b5b-ce9b9c2cba01,1092,,"[38.4, 80.0]",69195,33,,,,,-0.36005932,,,,,,"[63.9, 70.4]",,High Pass,,27.247202,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Branko Ilič,24511.0,Right Back,71,Real Betis,218,['94f6f1cc-b8e7-4314-bf5a-fce0f7514a97'],11,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:11.657,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,0.56724,,,,,,,,,,,,,,94f6f1cc-b8e7-4314-bf5a-fce0f7514a97,1093,,"[56.2, 9.7]",69195,33,,,,,0.09545372,,Head,,,,"[65.6, 10.6]",,Low Pass,,9.4429865,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,71,Real Betis,218,"['dadd6008-0582-4885-8b5b-ce9b9c2cba01', 'e5bab5c4-ad22-4e3f-b4bb-aee5a0079464']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:13.423,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.12676,,,,,,,,,,,,,,e5bab5c4-ad22-4e3f-b4bb-aee5a0079464,1094,,"[54.5, 69.5]",69195,33,,,,,0.15214832,,Head,,,,"[69.5, 71.8]",,High Pass,,15.175309,,Incomplete,,Ricardo de Oliveira,25274.0,,,,,,Recovery,1,From Throw In,Juan de Dios Prados López,26465.0,Right Center Midfield,71,Real Betis,218,"['94f6f1cc-b8e7-4314-bf5a-fce0f7514a97', 'a4453ef1-33e2-4922-98f3-52dd9194d9cd', 'ea06e9a2-dcc3-4804-b504-f451150f397f']",13,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:13.990,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,2.295721,,,,,,,,,,,,,,ff6b9748-3a2e-43fd-a616-b79d28315ce4,1098,,"[49.9, 7.1]",69195,33,,True,,,1.5325636,,Right Foot,,,,"[50.6, 25.4]",,Ground Pass,,18.313383,,,,Xavier Hernández Creus,20131.0,,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,72,Barcelona,217,['973fe844-bc34-4e9e-a974-c8378c9771a6'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.797,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,0.887,,,,,,,,,,,,,,0fe0f01c-d053-470e-bd1b-ac541d639e25,1100,,"[53.7, 34.9]",69195,33,,True,,,0.5232783,,Left Foot,,,,"[66.7, 42.4]",,Ground Pass,,15.008331,,,,Aliaksandr Hleb,18882.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,['92cd3499-ac24-4dc0-bb21-51a51394e993'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.524,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.0868,,,,,,,,,,,,,,eaa2c0dd-03f2-4de3-9687-b1f2c64a98cb,1102,,"[66.7, 42.4]",69195,33,,,,,-2.6594286,,Right Foot,,,,"[56.0, 36.8]",,Low Pass,,12.076838,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Aliaksandr Hleb,18882.0,Right Wing,72,Barcelona,217,"['1ac9672a-f5d9-42ee-b826-6d4a1063f997', 'cb2ff9ac-75c6-4e0b-90d5-882905b229ef']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:22.411,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,4.4083,,,,,,,,,,,,,,009ae6b6-6df8-4e3d-96b8-4c456af9f02a,1107,,"[57.6, 37.5]",69195,33,,,,,-0.40756083,,Left Foot,,,,"[111.8, 14.1]",,Ground Pass,,59.035583,,Incomplete,,Mark Dennis González Hoffmann,25908.0,,,,Through Ball,True,,1,From Free Kick,Achille Emaná Edzimbi,26549.0,Center Attacking Midfield,72,Barcelona,217,"['a717d94e-2652-4680-80f8-32a5962277bd', 'ee51debc-738c-4a4b-8cc4-c3f939bb0823']",25,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:25.666,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,3.112,,,,,,,,,,,,,,ee51debc-738c-4a4b-8cc4-c3f939bb0823,1109,,"[8.3, 66.0]",69195,33,,,,,-0.06381101,,Right Foot,,,,"[70.9, 62.0]",,High Pass,,62.727665,,Incomplete,,Aliaksandr Hleb,18882.0,,,,,,Recovery,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,72,Barcelona,217,"['009ae6b6-6df8-4e3d-96b8-4c456af9f02a', '46e78556-dc30-4721-a052-6709b10e0ce1', '5413d8c3-c766-4a99-b9ea-1e894cdb38fe']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.074,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,2.0994,,,,,,,,,,,,,,46e78556-dc30-4721-a052-6709b10e0ce1,1112,,"[49.2, 18.1]",69195,33,,,,True,1.6396528,,,,,,"[48.2, 32.6]",,Low Pass,,14.534442,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Fernando Vega Torres,26548.0,Left Back,72,Barcelona,217,"['813cffbc-8b5d-4ed6-ac2f-307aec044ebf', 'da9e60ec-9a87-4ba6-b2e7-f65459c8ce87', 'ee51debc-738c-4a4b-8cc4-c3f939bb0823']",33,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:33.186,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,0.7002,,,,,,,,,,,,,,da9e60ec-9a87-4ba6-b2e7-f65459c8ce87,1114,,"[71.9, 47.5]",69195,33,,,,,2.1555417,,Right Foot,,,,"[67.2, 54.6]",,Low Pass,,8.514693,,,,Xavier Hernández Creus,20131.0,,,,,,Interception,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,72,Barcelona,217,"['20f6c761-8686-4e12-ab07-9c0b2a3b58aa', '46e78556-dc30-4721-a052-6709b10e0ce1', 'b82736a3-27f6-44cf-91b4-a718b9181bff']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:35.285,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,1.635785,,,,,,,,,,,,,,ec9c0b46-be18-4092-947a-82515e57ae90,1118,,"[66.0, 45.9]",69195,33,,,,,-1.0093026,,Left Foot,,,,"[73.8, 33.5]",,Ground Pass,,14.649232,,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,"['0ca0514a-555a-4c91-a514-44e0009264a0', '6910d76d-0001-4bfa-ab29-4ea540a82c8b']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.983,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,1.594924,,,,,,,,,,,,,,793598f9-bcee-4823-88fc-77ecafc001df,1122,,"[83.3, 29.8]",69195,33,,,,,-1.1071488,,Right Foot,,,,"[93.6, 9.2]",,Ground Pass,,23.0315,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,72,Barcelona,217,"['690c5cae-27d2-4e69-bd31-70c4897ae6ee', 'd79eeb68-1111-4481-93ef-536558239a8a']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.019,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,1.0026,,,,,,,,,,,,,,f73468db-7e65-4671-8088-2cee896aa249,1126,,"[103.2, 13.7]",69195,33,,,,,1.2557272,,Right Foot,,,,"[107.6, 27.2]",,Ground Pass,,14.198944,,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,72,Barcelona,217,"['379cb50e-5b77-4db7-a330-7833ec22dd01', 'd4655454-7461-474f-a6f5-cb01e5b70df7']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:45.000,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,1.056,,,,,,,,,,,,,,b10ce192-5c0e-4e4d-8ecd-f41e6501181e,1129,,"[107.6, 27.2]",69195,33,,,,,-0.75092906,,Left Foot,,,,"[112.1, 23.0]",,Ground Pass,,6.155485,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,72,Barcelona,217,['dcd630f6-45c1-47bc-b37e-9274786118fd'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:46.082,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,0.2379,,,,,,,,,,,,,,16f4543a-4c15-4071-99df-181531780d43,1132,,"[116.3, 22.8]",69195,33,,,,,1.849096,,Left Foot,,,,"[115.3, 26.3]",,Ground Pass,,3.640055,,Incomplete,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,72,Barcelona,217,['3cb0334d-1625-49ec-801d-4caa35799a96'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.359,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.7614,,,,,,,,,,,,,,544a57b1-e433-4242-8baa-9280081bcded,1135,,"[114.9, 0.1]",69195,34,,,,,2.5775967,,,,,,"[98.3, 10.6]",,Low Pass,,19.642046,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,73,Barcelona,217,['76d39f47-e9a6-484f-a99f-8149c8d178ed'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:08.495,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,2.2682,,,,,,,,,,,,,,0ddd87c9-91f6-4a0b-adce-9910644ab15e,1138,,"[119.3, 16.9]",69195,34,,,,,1.5504503,,Left Foot,True,,,"[120.0, 51.3]",,High Pass,,34.40712,,Out,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,73,Barcelona,217,['fdcf8d14-7110-48ac-b863-c2be391e2e9e'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.417,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,5.525299,,,,,,,,,,,,,,42229e7b-b760-46ea-b9c6-57769cfd6399,1140,,"[6.0, 36.0]",69195,34,,,,,-0.16846472,,Right Foot,,,,"[84.2, 22.7]",,High Pass,,79.322945,,,,Ricardo de Oliveira,25274.0,,,,,,Goal Kick,1,From Goal Kick,Ricardo Alexandre Martins Soares Pereira,19761.0,Goalkeeper,74,Real Betis,218,['edd61df9-0e0e-41bd-abe8-848452f476f0'],45,,,,,,,,,,,,,,,,,,Real Betis,218,00:34:45.081,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,2.0013,,,,,,,,,,,,,,5e5c6851-32ac-47df-a822-f0606db41227,1145,,"[85.4, 21.6]",69195,35,,,,,0.68461716,,Right Foot,,,,"[119.7, 49.6]",,High Pass,,44.27742,,Out,,,,,,,,,Free Kick,1,From Free Kick,Achille Emaná Edzimbi,26549.0,Center Attacking Midfield,75,Real Betis,218,,50,,,,,,,,,,,,,,,,,,Real Betis,218,00:35:50.535,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,2.563456,,,,,,,,,,,,,,caa9e606-744f-46e3-8fa4-25cfeb474b99,1146,,"[7.0, 36.1]",69195,35,,,,,1.1631649,,Right Foot,,,,"[18.4, 62.5]",,Ground Pass,,28.756216,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,76,Barcelona,217,['b1ea20f7-fc1a-454b-8c4d-42365f970e21'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.272,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,0.9193,,,,,,,,,,,,,,08e4a531-8362-4f27-91cf-61d963b0bfdf,1149,,"[19.8, 66.7]",69195,36,,,,,0.5191461,,Right Foot,,,,"[29.6, 72.3]",,Ground Pass,,11.287161,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,76,Barcelona,217,['30e62863-abe7-4ce1-838f-9206ebe13a91'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:02.990,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,deae04cc-9a89-4bbd-a77d-4a7eef380496,1153,,"[29.8, 75.1]",69195,36,,,,,-0.3636686,,Right Foot,,,,"[43.2, 70.0]",,Ground Pass,,14.337712,,,,Aliaksandr Hleb,18882.0,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,76,Barcelona,217,"['6dc53ed3-81b7-4f9d-93a1-ba2db6701984', 'e7d146a1-6482-4bd9-9c1b-2a233bf632f6']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:04.531,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,1.2689,,,,,,,,,,,,,,c7182afb-b909-49e1-a12d-d5db0f05e9b7,1156,,"[39.6, 74.2]",69195,36,,,,,-1.6865555,,Left Foot,,,,"[37.1, 52.7]",,Ground Pass,,21.644861,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Goal Kick,Aliaksandr Hleb,18882.0,Right Wing,76,Barcelona,217,['30c700df-ae0f-4e71-9601-68fdd494ead0'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:09.084,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.078,,,,,,,,,,,,,,976b6223-90f7-4c52-9531-970900235f38,1163,,"[46.4, 57.4]",69195,36,,,,,-0.60085535,,Right Foot,,,,"[64.2, 45.2]",,Ground Pass,,21.57962,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,76,Barcelona,217,"['6d7042ab-144c-4f8a-a67e-b1f3c44cdf44', '9d5c8e03-9aab-431e-941b-dbab4fa2cf6b']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.169,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.0426,,,,,,,,,,,,,,d0173a0d-61ba-4ed2-b0e0-3745cc5de03b,1167,,"[64.1, 36.1]",69195,36,,,,,-0.97779375,,Right Foot,,,,"[73.4, 22.3]",,Ground Pass,,16.641214,,,,Achille Emaná Edzimbi,26549.0,,,,,,,1,From Goal Kick,Willian Lanes Lanes de Lima,26468.0,Right Center Back,76,Barcelona,217,['d3b92ede-88bd-4327-a755-8462ba671586'],16,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:16.004,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,0.6129,,,,,,,,,,,,,,5f017988-9ab9-4585-89ee-53c16f14ae31,1171,,"[71.6, 22.0]",69195,36,,,,,1.536911,,Right Foot,,,,"[71.8, 27.9]",,High Pass,,5.903389,,Incomplete,,,,,,,,,,1,From Goal Kick,Achille Emaná Edzimbi,26549.0,Center Attacking Midfield,76,Barcelona,217,"['0e0aeca2-48b0-4b85-87d3-c4756a3b08c8', '8fe03dc9-4438-465e-8390-62b55b42502e']",18,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:18.346,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,3.3578,,,,,,,,,,,,,,59800070-cf58-4d69-a114-c030791e50e6,1175,,"[48.3, 70.9]",69195,36,,,,,-0.24622762,,Right Foot,,,,"[104.8, 56.7]",,Low Pass,,58.257103,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,76,Barcelona,217,"['38759442-a7c9-4d24-b3d1-8ebf58790091', '419705bf-5d10-46ad-8f3c-ea4d6b45dc99']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.415,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.2022,,,,,,,,,,,,,,9fb7b7ca-0986-471a-ab5c-4acced170dba,1179,,"[15.0, 26.7]",69195,36,,,,,0.271252,,Keeper Arm,,,,"[31.9, 31.4]",,Ground Pass,,17.54138,,,,Juan Alberto Andreu Alvarado,26453.0,,,,,,,1,Regular Play,Ricardo Alexandre Martins Soares Pereira,19761.0,Goalkeeper,77,Real Betis,218,['a64f44a2-f34f-4033-b5ab-ec704aa39141'],26,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:26.918,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,4.5305,,,,,,,,,,,,,,bc8736b3-8967-439b-9714-20e3acce4288,1182,,"[36.1, 44.2]",69195,36,,,,,0.26423094,,Right Foot,,,,"[111.5, 64.6]",,High Pass,,78.11095,,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,,1,Regular Play,Juan Alberto Andreu Alvarado,26453.0,Left Center Back,77,Real Betis,218,"['939afb7f-180b-43e3-b043-87c904467928', 'f05b6ddc-7696-4426-ab77-29da3e75ba1e']",32,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:32.515,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.6869,,,,,,,,,,,,,,6b2ec9e3-5bb8-4868-a764-8a0b0146e7ce,1185,,"[108.0, 80.0]",69195,37,,,,,-1.5402381,,,,,,"[108.7, 57.1]",,High Pass,,22.910696,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Branko Ilič,24511.0,Right Back,78,Real Betis,218,['84ff1de5-a6ff-4535-a3e8-e200253595cb'],38,,,,,,,,,,,,,,,,,,Real Betis,218,00:37:38.079,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,2.605591,,,,,,,,,,,,,,d13315d0-2964-4c93-8051-53de0ea93cc1,1191,,"[7.0, 36.1]",69195,38,,,,,0.9628433,,Right Foot,,,,"[20.5, 55.5]",,Ground Pass,,23.634932,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,79,Barcelona,217,['9c12066e-0650-4e20-b3e6-94431fa88740'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.819,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,2.1204,,,,,,,,,,,,,,9212df08-7606-4de5-b8cc-2434c14eb03b,1195,,"[48.1, 64.8]",69195,38,,,,,-0.41000783,,Right Foot,,,,"[78.7, 51.5]",,High Pass,,33.365402,,Incomplete,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,79,Barcelona,217,"['40a8b866-9eb5-4142-aced-3f38ba50f08b', 'aaf07451-225d-4556-a750-f0fa77884996']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:25.310,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,,,1.1301,,,,,,,,,,,,,,27136368-dd31-491f-a0ab-a4c96f1670ff,1206,,"[65.3, 5.7]",69195,38,,,,,0.73230803,,Right Foot,,,,"[76.2, 15.5]",,High Pass,,14.657763,,Incomplete,,Ricardo de Oliveira,25274.0,,,,Through Ball,True,,1,Regular Play,Mark Dennis González Hoffmann,25908.0,Left Wing,80,Real Betis,218,"['5f995576-ede4-4712-a5cc-095c90b9221a', 'a135a23c-ea90-488e-919f-63a9d85d448d']",33,,,,,,,,,,,,,,,,,,Real Betis,218,00:38:33.370,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.0589,,,,,,,,,,,,,,c927144c-18fd-4602-a5ab-231c7dcd0660,1210,,"[44.8, 62.0]",69195,38,,,,,-0.48216403,,Right Foot,,,,"[55.5, 56.4]",,Ground Pass,,12.076838,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['7ceb0e1f-4ae6-4752-a732-9801eb6a93d6'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.964,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.357413,,,,,,,,,,,,,,aa436bfc-4b99-4970-b6e3-c4df5d628cfa,1213,,"[56.9, 53.2]",69195,38,,,,,-1.315614,,Right Foot,,,,"[63.5, 27.9]",,Ground Pass,,26.146702,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,81,Barcelona,217,['6039dbe1-ceed-49de-a359-d909cb4936d0'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.062,Pass,,2008/2009
,,,,,,,,,,,,,,,,,,,1.226086,,,,,,,,,,,,,,932ac01f-9894-4e0b-b8ca-4deadfcf2e02,1217,,"[64.6, 21.9]",69195,38,,,,,-0.8461927,,Left Foot,,,,"[80.8, 3.6]",,Ground Pass,,24.440336,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,81,Barcelona,217,"['233f2fb5-70d1-46b2-9d0f-bded8d6bc734', '2faaf38e-8108-42e0-80bd-0bda89873e02']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:39.424,Pass,True,2008/2009
