ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.551132,,,,,,,,,,,,,,,898d03b7-b250-4aec-8676-3ebd7975feb1,18,,"[27.9, 58.9]",70302,0,,,,,-1.8494937,,Right Foot,,,"[18.4, 25.7]",,Ground Pass,,34.532448,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['e6b9a028-2a85-407d-a4c2-37c5692ec9dd'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.147,Pass,,2013/2014
,,,,,,,,,,,,,,2.926749,,,,,,,,,,,,,,,ad577a7f-15e9-475f-96c1-8998cd553b8a,22,,"[13.7, 27.1]",70302,0,,,,,0.95455265,,Right Foot,,,"[50.6, 79.2]",,High Pass,,63.843716,,,Out,,Martín Montoya Torralbo,6593.0,,True,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,2,Barcelona,217,['e5056928-e876-4621-bf35-2d625cf511b2'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.969,Pass,,2013/2014
,,,,,,,,,,,,,,0.9674,,,,,,,,,,,,,,,e67f2d48-0f95-40c0-8378-e7431c35741e,24,,"[70.7, 0.1]",70302,0,,,,,1.5957911,,,,,"[70.5, 8.1]",,Low Pass,,8.0025,,,,,Roberto Trashorras Gayoso,26848.0,,,,,Throw-in,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Center Midfield,3,Rayo Vallecano,360,['a568bcde-1263-4feb-98d9-26dea2a555a9'],20,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:20.775,Pass,,2013/2014
,,,,,,,,,,,,,,1.165235,,,,,,,,,,,,,,,ddd3e4c9-5ef9-4bcf-a270-c8b86ef95255,27,,"[70.5, 8.1]",70302,0,,,,,-2.9633794,,Right Foot,,,"[54.4, 5.2]",,Low Pass,,16.359095,,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Center Midfield,3,Rayo Vallecano,360,['e6292d5c-5f6f-48b9-a726-90a85fe45415'],22,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:22.025,Pass,,2013/2014
,,,,,,,,,,,,,,1.24426,,,,,,,,,,,,,,,a13245c5-1c9d-44fa-bde5-f323dd971b05,29,,"[54.5, 5.2]",70302,0,,,,,0.6224717,,Left Foot,,,"[63.0, 11.3]",,Low Pass,,10.462314,,,,,José Raúl Baena Urdiales,26607.0,,,,,,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,3,Rayo Vallecano,360,['47265a1e-c984-4c56-beef-a5014d042e66'],23,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:23.190,Pass,,2013/2014
,,,,,,,,,,,,,,2.0504,,,,,,,,,,,,,,,7dc3b433-8273-404d-9591-bec2cdca3e1a,32,,"[62.6, 13.4]",70302,0,,,,,-0.4212623,,Left Foot,,,"[80.9, 5.2]",,High Pass,,20.053179,,,Incomplete,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Center Defensive Midfield,3,Rayo Vallecano,360,['332d24ca-b98d-47db-bf8f-e10a6aff4559'],25,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:25.376,Pass,,2013/2014
,,,,,,,,,,,,,,0.98803,,,,,,,,,,,,,,,332d24ca-b98d-47db-bf8f-e10a6aff4559,33,,"[39.2, 74.9]",70302,0,,,,,-0.6250227,,Head,,,"[47.1, 69.2]",,High Pass,,9.741663,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,Recovery,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,4,Barcelona,217,"['7dc3b433-8273-404d-9591-bec2cdca3e1a', '81db9202-681b-4a60-865a-33ed8bff113b']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.426,Pass,,2013/2014
,,,,,,,,,,,,,,0.6353,,,,,,,,,,,,,,,b8627ce9-b750-4404-9a02-cb82d7275296,37,,"[41.9, 74.0]",70302,0,,,,,0.24941322,,Right Foot,,,"[52.5, 76.7]",,Ground Pass,,10.938464,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,4,Barcelona,217,['cd3fd7c6-c3d3-4c7c-9ba7-03e78a0f9832'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.577,Pass,,2013/2014
,,,,,,,,,,,,,,0.89311,,,,,,,,,,,,,,,e9107345-ebf2-4ed7-bbd7-9eb1f2953d05,40,,"[52.5, 76.7]",70302,0,,,,,-2.24714,,Left Foot,,,"[46.4, 69.1]",,Ground Pass,,9.745255,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,4,Barcelona,217,['da9113f8-1289-429f-a94f-cb7265d92500'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.252,Pass,,2013/2014
,,,,,,,,,,,,,,0.706,,,,,,,,,,,,,,,3c77c547-3aba-43db-b08d-1a6a00c362ea,43,,"[50.0, 71.4]",70302,0,,,,,-1.5847489,,Right Foot,,,"[49.7, 49.9]",,Ground Pass,,21.502092,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,4,Barcelona,217,['824c04c4-2926-4e9c-9a9b-118fb516d05d'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.849,Pass,,2013/2014
,,,,,,,,,,,,,,3.714131,,,,,,,,,,,,,,,2d03e0f6-53d3-4576-a5b7-ccf54caf6028,47,,"[49.4, 48.3]",70302,0,,,,,-2.3963335,,Right Foot,,,"[23.5, 24.4]",,Ground Pass,,35.242306,,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,4,Barcelona,217,['4e41f5e2-69da-4bd5-866c-fb247f4c86d3'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.796,Pass,,2013/2014
,,,,,,,,,,,,,,1.247935,,,,,,,,,,,,,,,dfd9a331-3dab-401d-83fe-51d6a938f1c0,50,,"[23.5, 24.4]",70302,0,,,,,1.3715523,,Left Foot,,,"[25.6, 34.8]",,Ground Pass,,10.609901,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,['cbae2a0e-22ce-4f57-be82-62223ac27c7e'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.115,Pass,,2013/2014
,,,,,,,,,,,,,,1.4892,,,,,,,,,,,,,,,b10b8ccd-eb8b-4b03-a938-63c2b6a708a0,53,,"[22.7, 34.3]",70302,0,,,,,1.4824195,,Right Foot,,,"[25.5, 65.9]",,Ground Pass,,31.723808,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['6dd61def-4bb5-4e6f-8e34-947856a06227'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.002,Pass,,2013/2014
,,,,,,,,,,,,,,2.401815,,,,,,,,,,,,,,,01d111b8-a204-4436-bab0-16f0bc322096,59,,"[117.1, 22.8]",70302,0,,,,,1.6494429,,Left Foot,True,,"[112.6, 79.9]",,High Pass,,57.277046,,,Out,,Jonathan Viera Ramos,10755.0,,True,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Center Midfield,4,Barcelona,217,['5515c6f6-7f76-4df8-a7a5-08cecb1b5bdd'],49,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:49.430,Pass,,2013/2014
,,,,,,,,,,,,,,1.669275,,,,,,,,,,,,,,,c1409600-ece2-434c-a7a4-e12525f0f31e,61,,"[9.5, 0.1]",70302,1,,True,,,0.69865984,,,,,"[17.0, 6.4]",,Low Pass,,9.794897,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,5,Barcelona,217,['4fb77d05-e7c9-4ef8-b361-c370f9abeddd'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.854,Pass,,2013/2014
,,,,,,,,,,,,,,5.14004,,,,,,,,,,,,,,,acd84813-1994-48f3-b8b4-fd9f166c152f,65,,"[23.6, 7.8]",70302,1,,True,,,0.17662424,,Right Foot,,,"[105.4, 22.4]",,High Pass,,83.09272,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['3e9621a6-362b-4629-b6a8-095e71d803db'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.377,Pass,,2013/2014
,,,,,,,,,,,,,,0.924165,,,,,,,,,,,,,,,85d6ad6d-0fa2-46fc-9b65-c6a28f5c7e50,67,,"[10.2, 54.0]",70302,1,,,,,0.82047147,,Right Foot,,,"[15.7, 59.9]",,Ground Pass,,8.065978,,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,Regular Play,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,7,Rayo Vallecano,360,['45067985-e64f-4cdb-aa42-48d6aae80857'],29,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:29.728,Pass,,2013/2014
,,,,,,,,,,,,,,1.5018,,,,,,,,,,,,,,,05d65dd4-2c91-4090-bfbd-ec20954c1d2d,70,,"[22.1, 60.9]",70302,1,,,,,0.184887,,Right Foot,,,"[48.3, 65.8]",,High Pass,,26.654268,,,,,Alberto Perea Correoso,23811.0,,,,,,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,7,Rayo Vallecano,360,['36bdfa62-9b2b-43eb-8f3e-afa09ac14789'],34,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:34.199,Pass,,2013/2014
,,,,,,,,,,,,,,0.903558,,,,,,,,,,,,,,,bddb612d-d8b1-4b14-a042-67716f390144,73,,"[48.3, 65.8]",70302,1,,,,,1.1961151,,Right Foot,,,"[51.8, 74.7]",,Low Pass,,9.563472,,,,,Roberto Román Triguero,6914.0,,,,,,1,Regular Play,Alberto Perea Correoso,23811.0,Right Wing,7,Rayo Vallecano,360,['16703d10-308d-401a-9d37-16102af752ed'],35,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:35.741,Pass,,2013/2014
,,,,,,,,,,,,,,0.9968,,,,,,,,,,,,,,,64497714-d38c-409e-b14a-fff3cb8a851f,76,,"[63.1, 0.1]",70302,1,,,,,1.0516502,,,,,"[69.9, 12.0]",,High Pass,,13.705838,,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['6624a6d5-dd88-4b75-b67c-493e2cba70ee'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.845,Pass,,2013/2014
,,,,,,,,,,,,,,0.576517,,,,,,,,,,,,,,,19f0332c-61a9-47e3-9258-5c65a466d885,79,,"[70.8, 12.6]",70302,1,,,,,-3.0367157,,Right Foot,,,"[65.1, 12.0]",,Low Pass,,5.731492,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['01264bc4-b9e7-4082-98d3-309b3aa10030'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.922,Pass,,2013/2014
,,,,,,,,,,,,,,0.761081,,,,,,,,,,,,,,,48b60782-b019-4410-a6f4-c980bd908c0b,83,,"[62.3, 10.3]",70302,1,,,,,1.1883098,,Right Foot,,,"[69.3, 27.7]",,Ground Pass,,18.755266,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,8,Barcelona,217,['9203f3ee-981c-46ed-9f36-6b38ceb1378c'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.055,Pass,,2013/2014
,,,,,,,,,,,,,,2.701053,,,,,,,,,,,,,,,ac7bccc7-9d66-47da-883b-828114b32109,87,,"[65.7, 22.4]",70302,1,,,,,2.1222408,,Left Foot,,,"[49.4, 48.9]",,Low Pass,,31.111734,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,"['11a8e1dd-7bd4-4851-b7cc-3bca3204b56d', 'b0d22d86-3c4e-484d-9c17-c9cee7aa8686']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.562,Pass,True,2013/2014
,,,,,,,,,,,,,,1.143176,,,,,,,,,,,,,,,7ddcd6a7-f469-40a6-9087-9b34d21a7eb9,90,,"[49.4, 48.9]",70302,1,,,,,0.6282044,,Right Foot,,,"[69.5, 63.5]",,Ground Pass,,24.842907,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['c681428a-afc0-4d45-a616-610c80da9be1'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.143,Pass,,2013/2014
,,,,,,,,,,,,,,0.854091,,,,,,,,,,,,,,,a3041200-2ad3-480c-9885-6ce46138f8a8,93,,"[69.5, 63.5]",70302,1,,,,,-2.0458071,,Right Foot,,,"[64.1, 53.0]",,Ground Pass,,11.807201,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,8,Barcelona,217,['c21f1c3a-dc22-4fbb-a8fe-065162ee190c'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.326,Pass,,2013/2014
,,,,,,,,,,,,,,3.127896,,,,,,,,,,,,,,,5d5b5544-311b-48ea-8c75-5098f611de2c,95,,"[66.2, 52.1]",70302,1,,,,,0.6202495,,Left Foot,,,"[104.7, 79.6]",,High Pass,,47.31279,,,Out,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,8,Barcelona,217,['3a3701c5-42b1-4b40-865a-9903c08f272d'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.180,Pass,,2013/2014
,,,,,,,,,,,,,,1.867612,,,,,,,,,,,,,,,ab122250-5f41-41fc-b46b-04cc6d00fe15,97,,"[16.7, 0.1]",70302,2,,,,,1.8760195,,,,,"[9.8, 22.0]",,Low Pass,,22.961271,,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Throw-in,1,From Throw In,Anaitz Arbilla Zabala,6709.0,Left Back,9,Rayo Vallecano,360,['38e2ef33-86f3-4c5d-ac8d-6d288fd7db72'],5,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:05.617,Pass,,2013/2014
,,,,,,,,,,,,,,1.626441,,,,,,,,,,,,,,,102b8456-ba95-42e9-afa9-4581b09c4424,100,,"[7.6, 23.7]",70302,2,,,,,1.743657,,Left Foot,,,"[4.3, 42.6]",,Ground Pass,,19.185932,,,,,Rubén Iván Martínez Andrade,6730.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Back,9,Rayo Vallecano,360,['eeba8b23-a81c-4164-a13a-6fc128322980'],8,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:08.954,Pass,,2013/2014
,,,,,,,,,,,,,,2.767537,,,,,,,,,,,,,,,cb03e9f4-59fa-48fa-bda2-29fa1e8fe8bb,104,,"[5.9, 42.7]",70302,2,,,,,0.65653867,,Right Foot,,,"[46.0, 73.6]",,High Pass,,50.624302,,,Incomplete,,Alberto Perea Correoso,23811.0,,,,,,1,From Throw In,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,9,Rayo Vallecano,360,"['65875447-4d4c-49c4-8553-247298905f85', '7c108424-2cf2-4300-a58f-4d330c2f57e5', 'eb7a9f4d-3311-49d3-868b-991ccc596294']",11,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:11.384,Pass,True,2013/2014
,,,,,,,,,,,,,,1.619442,,,,,,,,,,,,,,,65875447-4d4c-49c4-8553-247298905f85,107,,"[74.1, 6.5]",70302,2,,,,True,1.0095103,,,,,"[84.6, 23.2]",,High Pass,,19.726631,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,9,Rayo Vallecano,360,"['a2a0ea38-ec24-4eb5-b45f-08917c018aab', 'bbe5ff69-5a89-4d40-a472-bd0004852408', 'cb03e9f4-59fa-48fa-bda2-29fa1e8fe8bb']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.152,Pass,True,2013/2014
