bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.0881,,,,,,,,,,,,,2a12db93-3c8c-405e-b136-4c22aefd8811,2456,,"[87.0, 39.0]",16248,46,,,,,1.2277724,,Left Foot,,,"[92.0, 53.0]",,High Pass,14.866069,,Incomplete,,Ángel Martín Correa,6377.0,,,,,,2,From Corner,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,116,Atlético Madrid,212,"['32ad7f63-2446-4825-818b-2bcfdd5cf173', '6ab1428b-e70b-4653-9475-21c1ae4131a3', 'ee6f88c7-5e0a-465d-8dff-5e4f7ba2afdb']",29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:29.400,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.8507,,,,,,,,,,,,,5140fc67-52d4-4c20-a058-97d6b9dab169,2460,,"[86.0, 33.0]",16248,46,,,,True,-1.9890207,,,,,"[78.0, 15.0]",,High Pass,19.697716,,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,2,From Corner,Diego Roberto Godín Leal,5249.0,Left Center Back,116,Atlético Madrid,212,"['065add79-0981-4f77-b3e0-8b7fd4cc41b8', 'a3dc588d-893b-473a-94f0-ed46ec5c4bf7', 'e6b890e0-2596-48eb-84f7-cbb69131fece']",35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:35.210,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.652809,,,,,,,,,,,,,065add79-0981-4f77-b3e0-8b7fd4cc41b8,2463,,"[43.0, 66.0]",16248,46,,,,True,2.896614,,,,,"[35.0, 68.0]",,Low Pass,8.246211,,,,Ivan Rakitić,5470.0,,,,,Recovery,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,117,Barcelona,217,"['5140fc67-52d4-4c20-a058-97d6b9dab169', '551561e7-f421-4785-95b6-a442e3cd484c', '561200e1-4d58-4dd3-910f-acaf5412d9ec']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.061,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.431048,,,,,,,,,,,,,b07b5ad8-856c-4e30-82a0-31123948cca1,2467,,"[35.0, 69.0]",16248,46,,,,,2.0344439,,Right Foot,,,"[33.0, 73.0]",,Ground Pass,4.472136,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,117,Barcelona,217,"['25c292e7-f28c-44cb-8f0d-47f495f86b6f', 'c6656044-a5c4-40c6-a27a-f8db707789f4']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.339,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.2817,,,,,,,,,,,,,97f3cebf-e678-4f48-b037-8a0c60805fdf,2471,,"[35.0, 75.0]",16248,46,,,,,-0.4636476,,Right Foot,,,"[37.0, 74.0]",,Low Pass,2.236068,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,117,Barcelona,217,['36240ead-6e10-47b2-90c9-f6187a2c7996'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.990,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.782662,,,,,,,,,,,,,2c16b8c2-1aaf-408a-925e-4199d46e1c81,2475,,"[40.0, 75.0]",16248,46,,,,,-2.5269296,,Right Foot,,,"[23.0, 63.0]",,Ground Pass,20.808653,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,118,Barcelona,217,['72abd2fe-9038-4309-a61e-9fc7ba61364d'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.599,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.867369,,,,,,,,,,,,,82d0083f-2e9a-4ced-927e-c9e2e3434d3b,2478,,"[29.0, 52.0]",16248,46,,,,,-0.86217004,,Right Foot,,,"[41.0, 38.0]",,Ground Pass,18.439089,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,118,Barcelona,217,['599a5c41-a39f-4e1e-b863-d7decdc1435d'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.893,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.494567,,,,,,,,,,,,,7e84304b-996f-4918-aeca-f01ecc50bd44,2481,,"[49.0, 32.0]",16248,47,,,,,-1.0863184,,Right Foot,,,"[59.0, 13.0]",,Ground Pass,21.470911,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,118,Barcelona,217,['057a5714-7212-401c-a1c8-fa690fa439bc'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.588,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.924793,,,,,,,,,,,,,99a534ba-0855-4884-85d7-1858cc1367a6,2484,,"[69.0, 9.0]",16248,47,,,,,-0.5585993,,Left Foot,,,"[77.0, 4.0]",,Ground Pass,9.433981,,,,Philippe Coutinho Correia,3501.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,118,Barcelona,217,['90176096-dbac-4306-8235-279e2b943745'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.479,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.865908,,,,,,,,,,,,,3d89f82c-4023-4709-af13-0d1b6d42197d,2488,,"[70.0, 10.0]",16248,47,,,,,2.6779451,,Right Foot,,,"[62.0, 14.0]",,Ground Pass,8.944272,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,118,Barcelona,217,['54dce593-0302-4c6e-b087-574c88356bf3'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.616,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.781491,,,,,,,,,,,,,5355109d-0ff9-4e0a-804e-a794632f5a43,2492,,"[63.0, 22.0]",16248,47,,,,,1.3521274,,Right Foot,,,"[65.0, 31.0]",,Ground Pass,9.219544,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,118,Barcelona,217,"['67d3d73f-395f-40f3-abf9-bf9739bcb80c', 'd119dbb8-76d8-4327-92b8-eeeb30474d7b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.575,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.498619,,,,,,,,,,,,,aecd61c2-0215-42d5-bf39-5f816e3e51f0,2495,,"[65.0, 31.0]",16248,47,,,,,1.2847449,,Right Foot,,,"[70.0, 48.0]",,Ground Pass,17.720045,,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['a41ba30c-ba04-48e6-a958-1936b068a1a3'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.111,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.746154,,,,,,,,,,,,,404ad612-5f61-4bd6-a215-1d3e084f7197,2498,,"[76.0, 52.0]",16248,47,,,,,0.5880026,,Left Foot,,,"[100.0, 68.0]",,Ground Pass,28.84441,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,118,Barcelona,217,['9f1c05bd-589f-4935-a051-fbf986aded52'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.955,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.336244,,,,,,,,,,,,,a0a1cf8f-0ba8-4550-baa0-5ce7b8039e36,2501,,"[99.0, 68.0]",16248,47,,,,,-2.7610862,,Right Foot,,,"[84.0, 62.0]",,Ground Pass,16.155495,,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,118,Barcelona,217,['ed5a100c-46ce-4f95-8bce-048f2186444e'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.074,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.329734,,,,,,,,,,,,,33bdb1b7-e7ee-4d88-9992-7285ab21b24f,2504,,"[84.0, 62.0]",16248,47,,,,,-1.6951513,,Right Foot,,,"[82.0, 46.0]",,Ground Pass,16.124516,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,118,Barcelona,217,['cc177013-c5ed-4964-9862-f6fad1a4e76f'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.096,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.899047,,,,,,,,,,,,,541f8cdb-5f6d-4d7e-b9f0-9520ecab256f,2507,,"[81.0, 41.0]",16248,47,,,,,-1.3633001,,Left Foot,,,"[85.0, 22.0]",,Ground Pass,19.416489,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['4d01d53f-a600-435d-8bfd-73a693fdd36c'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.950,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.586663,,,,,,,,,,,,,bc5d298c-7aee-439b-9b19-09024fa6514c,2510,,"[85.0, 22.0]",16248,47,,,,,-0.5880026,,Right Foot,,,"[97.0, 14.0]",,Ground Pass,14.422205,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,118,Barcelona,217,['e1ad6b2a-ad07-40b0-a9cc-ff67fcd3736a'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.247,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.2658,,,,,,,,,,,,,f1d6680d-4604-4b23-83e5-f07463b3a856,2513,,"[97.0, 15.0]",16248,47,,,,,0.5880026,,Left Foot,,,"[100.0, 17.0]",,Ground Pass,3.6055512,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,118,Barcelona,217,"['86d7a9fb-73dc-4399-af80-93a8addbac90', 'a5b2816e-94a9-4e86-8d4a-7c57570c42ab']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.739,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.280897,,,,,,,,,,,,,5e9f33ca-1dd6-4b2f-b03d-38c0c2c4506b,2523,,"[76.0, 18.0]",16248,47,,,,,0.6202495,,Right Foot,,,"[90.0, 28.0]",,Ground Pass,17.20465,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,118,Barcelona,217,"['31dd64bc-0126-4d33-b8eb-1575b7be87ae', '5e12dea7-ee92-4c04-8415-5c0b8018d329']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.650,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.6348,,,,,,,,,,,,,9d5d0862-4c10-46e7-8bc9-21d15e5ef183,2529,,"[65.0, 37.0]",16248,47,,,,True,-3.0172377,,,,,"[57.0, 36.0]",,Low Pass,8.062258,,,,Rodrigo Hernández Cascante,6765.0,,,,,Recovery,2,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,119,Atlético Madrid,212,"['315bace6-fb31-4e0b-840a-d6f345abbe55', '9468fbfa-8345-430f-9e2b-0ef6a2f12f36']",37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:37.895,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.7766,,,,,,,,,,,,,8c32d77f-9bb9-49f5-8d53-af3f7f33b189,2533,,"[57.0, 36.0]",16248,47,,,,,0.29849893,,Right Foot,,,"[70.0, 40.0]",,High Pass,13.601471,,,,Ángel Martín Correa,6377.0,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,119,Atlético Madrid,212,"['19e78288-c346-4bc5-acac-768c490f00f2', '2a8b37de-6ccb-4e55-908a-a6c12d04e355']",39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:39.703,Pass,True,2018/2019
,,,,,,,,,,,,,,,,3.3968,,,,,,,,,,,,,7d1bd712-5e50-447e-a5c3-dfbaac3d1b0c,2537,,"[70.0, 39.0]",16248,47,,,,,0.4266275,,Right Foot,,,"[92.0, 49.0]",,High Pass,24.166092,,Incomplete,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Left Center Forward,119,Atlético Madrid,212,"['32aa186d-51e7-4a4b-ac02-89284dd3c3be', '46295349-0907-4544-9e29-63ddf8df63e6', 'd691ad52-bf02-4bc0-8585-ba05b6d1097c']",40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:40.560,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.532346,,,,,,,,,,,,,c7432635-f09c-4a85-b892-24d1dda29703,2541,,"[49.0, 20.0]",16248,47,,,,,-0.63502675,,Right Foot,,,"[68.0, 6.0]",,Ground Pass,23.600847,,,,Philippe Coutinho Correia,3501.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,120,Barcelona,217,['c5d23ca2-8873-47f6-b6aa-e2c29342e5fa'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.140,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.337365,,,,,,,,,,,,,69398e18-8473-4473-b208-43e7e8a6c5b8,2546,,"[63.0, 8.0]",16248,47,,,,,2.863293,,Right Foot,,,"[49.0, 12.0]",,Low Pass,14.56022,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,120,Barcelona,217,"['44489e15-4d2c-4d30-a3d8-d53e97c508a9', 'd3ed22b2-a8c5-4eeb-bb54-f381db242811']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.207,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.696802,,,,,,,,,,,,,93f16a46-01f6-42c4-9a45-598d76dfcb1f,2549,,"[49.0, 12.0]",16248,47,,,,,0.6202495,,Left Foot,,,"[56.0, 17.0]",,Ground Pass,8.602325,,,,Philippe Coutinho Correia,3501.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,120,Barcelona,217,['1930030d-af14-4a9b-9459-e53c86a63d8f'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.925,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.43346,,,,,,,,,,,,,47d4b102-7098-496c-83ad-92f399219e6a,2552,,"[63.0, 37.0]",16248,47,,,,,1.5707964,,Right Foot,,,"[63.0, 48.0]",,Ground Pass,11.0,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,120,Barcelona,217,['77dec935-5a92-4749-9af6-7579dd1199ec'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.677,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.009624,,,,,,,,,,,,,686b1fe2-f5cd-4615-83d6-678e32e990ea,2555,,"[65.0, 52.0]",16248,48,,,,,0.90675014,,Left Foot,,,"[83.0, 75.0]",,Ground Pass,29.206163,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Barcelona,217,['f3d91937-cf07-49ed-964d-ba08ec4d5830'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.683,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.503988,,,,,,,,,,,,,d6c4280e-62c4-47ab-a16e-f85e3bbecd77,2558,,"[83.0, 75.0]",16248,48,,,,,-2.3561945,,Right Foot,,,"[76.0, 68.0]",,Ground Pass,9.899495,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,120,Barcelona,217,['f0eee664-e6fe-4ab9-ba6a-af166ccc5f80'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.813,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.244764,,,,,,,,,,,,,959d5e8f-7321-4c83-bb66-a5bc78b76f02,2561,,"[76.0, 68.0]",16248,48,,,,,-1.7506498,,Right Foot,,,"[74.0, 57.0]",,Ground Pass,11.18034,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,120,Barcelona,217,['15aea6f6-f72b-4112-bb69-785ef963d8f1'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.460,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.09659,,,,,,,,,,,,,a53824cf-2739-4ff9-905a-470d22153dc8,2565,,"[72.0, 54.0]",16248,48,,,,,-1.5707964,,Left Foot,,,"[72.0, 42.0]",,Ground Pass,12.0,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Barcelona,217,['55e8ac77-a82a-4d2d-92da-c83d4d01d357'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.266,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.6047,,,,,,,,,,,,,7414559a-e532-4f58-bee3-514c5168e2b6,2569,,"[84.0, 43.0]",16248,48,,,,,1.2924967,,Right Foot,,,"[86.0, 50.0]",,Ground Pass,7.28011,,,,Philippe Coutinho Correia,3501.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,['e0799391-aa5a-42ae-ba7c-f629205c8a7a'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.780,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.953741,,,,,,,,,,,,,e2c8af33-3608-4aea-9ab0-be52c1cde769,2572,,"[85.0, 53.0]",16248,48,,,,,0.8224183,,Right Foot,,,"[98.0, 67.0]",,Ground Pass,19.104973,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,120,Barcelona,217,['4ff00fee-c65e-4940-a2c2-503d5977b0d8'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.210,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.2147,,,,,,,,,,,,,7e0bd2c8-35e7-4a83-b1b1-0cca22723ee6,2575,,"[98.0, 67.0]",16248,48,,,,,-2.4468544,,Right Foot,,,"[92.0, 62.0]",,Ground Pass,7.81025,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,120,Barcelona,217,['76987f41-48d8-4e22-9b27-3cfc61f3a545'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.404,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1027,,,,,,,,,,,,,19705e47-18e4-46ce-a3fe-b675b6d80d78,2579,,"[93.0, 63.0]",16248,48,,,,,0.95054686,,Left Foot,,,"[98.0, 70.0]",,Ground Pass,8.602325,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,120,Barcelona,217,"['36e3facf-97b1-4883-8b3b-68212678d2d8', 'b544990c-9276-42ba-91fb-9beb2fc3896e']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.802,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.94142,,,,,,,,,,,,,1f280f53-a117-4a8e-9882-c1c9e8cb1829,2583,,"[86.0, 66.0]",16248,48,,,,,-1.7681919,,Left Foot,,,"[84.0, 56.0]",,Low Pass,10.198039,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,120,Barcelona,217,"['6b2ed836-188d-4481-8c62-866625d35db7', '89177ed1-1ac2-4b26-99c4-dc64f5b9d8ad']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.783,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.956254,,,,,,,,,,,,,d223a32f-ead2-4c32-b222-7252819d5ecd,2586,,"[84.0, 56.0]",16248,48,,,,,-1.1441689,,Right Foot,,,"[89.0, 45.0]",,Ground Pass,12.083046,,,,Philippe Coutinho Correia,3501.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,['86509d04-bc9f-4172-bf7a-a96d5dc64c85'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.138,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.753492,,,,,,,,,,,,,dfbb45af-2303-4980-a793-fa6f04aebae1,2594,,"[91.0, 47.0]",16248,48,,,,,2.4227626,,Right Foot,,,"[83.0, 54.0]",,Ground Pass,10.630146,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,120,Barcelona,217,"['249d3964-3e43-4be0-a056-d69e3ba45779', '80995794-23d6-4a1c-907c-6aa2895c9d40']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.167,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.7712,,,,,,,,,,,,,ffc63556-e72f-4bc4-b901-e2609d0ec93d,2598,,"[83.0, 53.0]",16248,48,,,,,-1.5707964,,Right Foot,,,"[83.0, 45.0]",,Ground Pass,8.0,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,120,Barcelona,217,['f5434b07-94a2-4c08-be41-6851ab4d5799'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.040,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.374386,,,,,,,,,,,,,e7003a17-90ba-48b5-9fd8-d097c58def65,2602,,"[79.0, 43.0]",16248,48,,,,,-1.5707964,,Right Foot,,,"[79.0, 29.0]",,Ground Pass,14.0,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,"['4687bc58-fbf9-443d-aee6-1642ad87bb3f', '98407c9b-cef1-4f8d-95e6-4272618fa749']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.643,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.036951,,,,,,,,,,,,,3fbf2df9-ca3d-4f02-9b44-970e13f896ec,2605,,"[82.0, 22.0]",16248,48,,,,,-0.66596925,,Right Foot,,,"[96.0, 11.0]",,Ground Pass,17.804493,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,120,Barcelona,217,['8138b5db-f76b-478e-a708-949a2f07096c'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.605,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.471732,,,,,,,,,,,,,8d939220-0a6a-4642-83d9-048c6abb5acc,2608,,"[96.0, 11.0]",16248,48,,,,,1.9513026,,Left Foot,,,"[90.0, 26.0]",,Ground Pass,16.155495,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,120,Barcelona,217,['c3ed682f-0f72-4284-98b9-64b14cd746c0'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.596,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1615,,,,,,,,,,,,,df20ec31-f155-4ec2-8585-94ae3edb5507,2611,,"[90.0, 26.0]",16248,48,,,,,-0.13255154,,Left Foot,,,"[105.0, 24.0]",,High Pass,15.132746,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Barcelona,217,"['79c8605c-9471-4ca6-aaf1-242342cd609f', 'c1ed2270-51a6-4b0f-af19-f4d0f838c8ea']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.148,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.387022,,,,,,,,,,,,,4fce5c80-5d34-4af7-9e20-e30b0aeb7886,2617,,"[30.0, 63.0]",16248,48,,,,,0.5880026,,Left Foot,,,"[45.0, 73.0]",,Ground Pass,18.027756,,Incomplete,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Left Center Forward,121,Atlético Madrid,212,"['0a4c0670-7c54-4c83-a73f-112da3ed4f52', 'a30c3c3b-9354-4d07-bd6c-96aaa9f66474', 'f347f490-2c52-4036-9972-765fa43f7a19']",38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:38.490,Pass,True,2018/2019
,,,,,,,,,,,,,,,,3.117515,,,,,,,,,,,,,613de035-af4d-4360-9990-6ffad9c29d42,2623,,"[37.0, 80.0]",16248,49,,,,,-0.18311082,,,,,"[64.0, 75.0]",,High Pass,27.45906,,,,Ángel Martín Correa,6377.0,,,,,Throw-in,2,From Throw In,Thomas Teye Partey,6383.0,Right Back,122,Atlético Madrid,212,['35139798-f35a-4581-ad5a-40fc5aaeac4d'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:11.830,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.5625,,,,,,,,,,,,,ea60df4b-d73e-4910-9436-92d10058e764,2629,,"[73.0, 69.0]",16248,49,,,,,2.9441972,,Right Foot,,,"[63.0, 71.0]",,Ground Pass,10.198039,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Throw In,Ángel Martín Correa,6377.0,Left Center Forward,122,Atlético Madrid,212,"['9344160a-cb0b-4609-8303-616bdfcbfa86', 'a5e2e1a9-207a-49c1-8f05-b3f2074edfcf']",17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:17.500,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.743199,,,,,,,,,,,,,16bb2394-a7ec-47a0-babf-d76193ed72f3,2632,,"[63.0, 71.0]",16248,49,,,,,-1.080839,,Right Foot,,,"[71.0, 56.0]",,Ground Pass,17.0,,,,Antoine Griezmann,5487.0,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,122,Atlético Madrid,212,['de0a9589-01eb-48da-8dd6-6055368ad9ce'],18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:18.143,Pass,,2018/2019
