50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.8379,,,,,,,,,,,,c0cb5635-ea67-418c-a42a-c291494ce694,1370,,"[14.8, 13.0]",69180,32,,,,,2.2026021,,Right Foot,,,,"[4.7, 26.8]",Ground Pass,,17.10117,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,61,Barcelona,217,"['23f4862f-4577-41a7-afae-6bf9c6218622', '8459e097-ac14-4464-a636-45b4dd695272']",2,,,,,,,,,,,,,,,Barcelona,217,00:32:02.631,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.484178,,,,,,,,,,,,9558d3e5-902f-4b6c-bb71-e391ca259bf6,1372,,"[6.6, 26.8]",69180,32,,,,,-0.5855949,,Right Foot,,,,"[35.4, 7.7]",Ground Pass,,34.557922,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,61,Barcelona,217,['1845ae0c-2a5e-4b95-86f4-c9ff187fb845'],4,,,,,,,,,,,,,,,Barcelona,217,00:32:04.469,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.193502,,,,,,,,,,,,b52b81c6-1c2a-4991-aedf-3a4193aa365b,1375,,"[36.4, 7.5]",69180,32,,,,,1.2151605,,Left Foot,,,,"[44.2, 28.5]",Ground Pass,,22.401785,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,61,Barcelona,217,['5911b2e3-4b9b-4c8a-90e9-135bc223fa3e'],7,,,,,,,,,,,,,,,Barcelona,217,00:32:07.356,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.548973,,,,,,,,,,,,dcb5973a-bd7d-4d58-a8c8-1040c9271938,1378,,"[44.2, 28.5]",69180,32,,,,,1.2706251,,Right Foot,,,,"[50.7, 49.5]",Ground Pass,,21.982948,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,61,Barcelona,217,['2c7e44c4-7d65-447b-8639-d18b75175366'],10,,,,,,,,,,,,,,,Barcelona,217,00:32:10.315,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.3255,,,,,,,,,,,,3a830849-b396-4b21-8385-cb2ea81916e7,1381,,"[60.0, 51.4]",69180,32,,,,,-1.5707964,,Right Foot,,,,"[60.0, 36.1]",Ground Pass,,15.3,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,61,Barcelona,217,['84c0104e-bfea-4eb9-843b-96389b962f45'],14,,,,,,,,,,,,,,,Barcelona,217,00:32:14.485,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.8874,,,,,,,,,,,,215494d3-25ba-412b-b2b0-40686fe93581,1384,,"[65.0, 38.2]",69180,32,,,,,0.08588095,,Right Foot,,,,"[80.1, 39.5]",Ground Pass,,15.155857,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,61,Barcelona,217,['1c88423c-e046-46d8-8b27-d58691ec9ef9'],19,,,,,,,,,,,,,,,Barcelona,217,00:32:19.774,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.3033,,,,,,,,,,,,fd3788d0-2322-4b19-9004-6791660f859b,1387,,"[80.1, 39.9]",69180,32,,,,,0.64987046,,Right Foot,,,,"[82.6, 41.8]",Low Pass,,3.1400638,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,61,Barcelona,217,"['368b7532-e791-481d-bec8-6ae26431f0e6', 'b2df8749-adf7-4bf0-a7a5-cf20e1d5a273']",21,,,,,,,,,,,,,,,Barcelona,217,00:32:21.354,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.4802,,,,,,,,,,,,49b62c16-0ecc-45e7-8709-5bfc7d2daca7,1392,,"[34.8, 29.1]",69180,32,,,,,-1.5267719,,Left Foot,,,,"[35.8, 6.4]",Ground Pass,,22.722015,,,,Óscar Serrano Rodriguez,26137.0,,,,,,1,Regular Play,Luis Fernández Gutiérrez,26069.0,Left Back,62,Racing Santander,1217,['178d6f09-31e2-40e0-b9e3-7068959ddf9d'],26,,,,,,,,,,,,,,,Racing Santander,1217,00:32:26.395,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.9149,,,,,,,,,,,,0790bf92-18be-4621-b0f0-30659bc3b8b8,1395,,"[43.0, 8.6]",69180,32,,,,,1.2186437,,Left Foot,,,,"[49.1, 25.2]",Ground Pass,,17.685305,,,,Gonzalo Colsa Albendea,26073.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,62,Racing Santander,1217,['aee130fe-d638-4b24-9dcb-4377cf9211e1'],30,,,,,,,,,,,,,,,Racing Santander,1217,00:32:30.554,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.1777,,,,,,,,,,,,98d7f200-18b4-438d-a7a9-57be9cd5d28f,1398,,"[55.2, 10.4]",69180,32,,,,,-0.37404442,,Left Foot,,,,"[65.9, 6.2]",Ground Pass,,11.4947815,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Right Center Midfield,62,Racing Santander,1217,['766e9533-b6f3-4d38-958e-d44218e2a89b'],33,,,,,,,,,,,,,,,Racing Santander,1217,00:32:33.993,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.8561,,,,,,,,,,,,2c0c9e4f-25ba-45ce-94c5-d82cd6b92990,1400,,"[68.2, 6.2]",69180,32,,,,,2.896614,,Left Foot,,,,"[63.8, 7.3]",Ground Pass,,4.535416,,,,Gonzalo Colsa Albendea,26073.0,,,,,,1,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Left Center Forward,62,Racing Santander,1217,['e7c2f49c-7574-4acb-899d-60216e5dceb6'],35,,,,,,,,,,,,,,,Racing Santander,1217,00:32:35.171,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.9223,,,,,,,,,,,,9efcba36-a960-4143-afa1-e29ece9b4ef0,1403,,"[69.7, 21.8]",69180,32,,,,,0.097253196,,Right Foot,,,,"[77.9, 22.6]",Ground Pass,,8.238932,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Right Center Midfield,62,Racing Santander,1217,['ab82b179-c685-41e9-8da6-3e7d54ecd638'],41,,,,,,,,,,,,,,,Racing Santander,1217,00:32:41.519,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.971235,,,,,,,,,,,,a6276dc5-682e-46df-8155-3e5992c71f25,1407,,"[80.6, 24.9]",69180,32,,,,,-0.04647813,,Left Foot,,,,"[97.8, 24.1]",Low Pass,,17.218596,,Incomplete,,Iván Bolado Palacios,26491.0,,,,,,1,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Left Center Forward,62,Racing Santander,1217,"['5f606812-50ca-4ed8-be3c-19be087bdef4', '7acefd3f-f88a-45d4-b011-8d6bb79a6547', '90897c94-9c32-40ad-8e52-5cd58d29d5a4']",43,,,,,,,,,,,,,,,Racing Santander,1217,00:32:43.492,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.94304,,,,,,,,,,,,bf14055e-5614-4618-9271-d53f415985e5,1412,,"[28.6, 60.5]",69180,32,,,,,-0.9371633,,Left Foot,,,,"[39.4, 45.8]",Ground Pass,,18.240889,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,62,Racing Santander,1217,['8f4a4e09-61ef-4da2-b479-236162c361c7'],49,,,,,,,,,,,,,,,Barcelona,217,00:32:49.641,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.234,,,,,,,,,,,,ff3929a6-9f40-4aa0-8e15-6cbdfbd06816,1418,,"[73.7, 28.7]",69180,32,,,,,-1.752264,,Left Foot,,,,"[69.7, 6.9]",Ground Pass,,22.163935,,,,Óscar Serrano Rodriguez,26137.0,,,,,Recovery,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Right Center Midfield,62,Racing Santander,1217,['a75d6825-3ee8-4a94-9c1c-247b5682c694'],54,,,,,,,,,,,,,,,Racing Santander,1217,00:32:54.816,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.9137,,,,,,,,,,,,3b572e87-8ac7-41a1-b38b-26b328523cd9,1421,,"[69.0, 9.4]",69180,32,,,,,-0.12119794,,Left Foot,,,,"[84.6, 7.5]",Ground Pass,,15.71528,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,62,Racing Santander,1217,['3a1fde6f-ddc7-4394-a282-321f5e5898ca'],56,,,,,,,,,,,,,,,Racing Santander,1217,00:32:56.453,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0928,,,,,,,,,,,,c27442af-2d6c-4737-a117-b4021bc33fcc,1424,,"[91.5, 7.3]",69180,32,,,,,1.3848506,,Left Foot,,,,"[95.3, 27.5]",Low Pass,,20.554317,,Incomplete,,Aldo Pedro Duscher,26489.0,,,,,,1,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Left Center Forward,62,Racing Santander,1217,"['2ebb1aeb-bc1f-4f41-8e3f-6f22a1fc57d9', '4fad055c-bf01-4b6f-8acf-c7afc6f7f2fb']",59,,,,,,,,,,,,,,,Racing Santander,1217,00:32:59.663,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.2203,,,,,,,,,,,,aaebd0e4-abe0-4559-85e9-837d9c76ac4b,1428,,"[9.3, 59.4]",69180,33,,,,True,0.7675429,,,,,,"[15.0, 64.9]",Low Pass,,7.9208584,,,,Gianluca Zambrotta,15774.0,,,,,Recovery,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,63,Barcelona,217,"['2d50ee1f-5e1d-40c9-b42c-909961d347b6', '62defb27-3574-4852-9aee-f94a4ae322da']",2,,,,,,,,,,,,,,,Barcelona,217,00:33:02.867,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.835388,,,,,,,,,,,,d13de408-651b-4947-a78e-424ca5433a2b,1431,,"[15.0, 64.9]",69180,33,,,,,-0.49141824,,Left Foot,,,,"[22.1, 61.1]",Ground Pass,,8.05295,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,63,Barcelona,217,['fe1d4542-99d9-467b-aeaa-c149655000fd'],4,,,,,,,,,,,,,,,Barcelona,217,00:33:04.968,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.5325,,,,,,,,,,,,b0bfe847-d393-4003-8b3f-14ed99a542fa,1434,,"[38.9, 43.7]",69180,33,,,,,-1.1017336,,Right Foot,,,,"[50.1, 21.6]",Ground Pass,,24.775997,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,['6e012218-fefe-4815-a186-5f218f697026'],10,,,,,,,,,,,,,,,Barcelona,217,00:33:10.520,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.6805,,,,,,,,,,,,938f3d47-ad77-4a4d-8bb9-359c99166066,1436,,"[72.8, 12.6]",69180,33,,True,,,-2.1025205,,Right Foot,,,,"[69.8, 7.5]",Ground Pass,,5.916925,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,63,Barcelona,217,['ed6d938a-2f2d-4b3e-aeb1-c1f93473907e'],17,,,,,,,,,,,,,,,Barcelona,217,00:33:17.569,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.6689,,,,,,,,,,,,4414778f-3e7c-42ba-9161-6b14383bb8f8,1438,,"[69.8, 7.5]",69180,33,,,,,1.6716435,,Right Foot,,,,"[68.1, 24.3]",Ground Pass,,16.885794,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['928cdb80-c138-40ce-b131-967fc80598ed'],18,,,,,,,,,,,,,,,Barcelona,217,00:33:18.465,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.969478,,,,,,,,,,,,f65d8ef2-e91f-42be-abab-3a19cf0fbe30,1441,,"[72.1, 27.1]",69180,33,,,,,1.7722514,,Right Foot,,,,"[69.2, 41.3]",Ground Pass,,14.493102,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,['5457aaa9-21c4-47a4-8113-bfd7bd28f75c'],22,,,,,,,,,,,,,,,Barcelona,217,00:33:22.537,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.3547,,,,,,,,,,,,3300c3f0-371b-494e-886b-e0086ed4e30f,1444,,"[69.8, 45.5]",69180,33,,,,,0.35846195,,Right Foot,,,,"[105.3, 58.8]",High Pass,,37.90963,,,,Gianluca Zambrotta,15774.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,63,Barcelona,217,['ffce7244-08e4-4e1a-a91d-d89c45b299a4'],26,,,,,,,,,,,,,,,Barcelona,217,00:33:26.715,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.1755,,,,,,,,,,,,6efc6e38-f08b-4d50-a27a-b4cdfc6bb391,1447,,"[111.6, 70.8]",69180,33,,,,,-1.6529639,,Right Foot,True,,,"[109.5, 45.3]",High Pass,,25.586325,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,63,Barcelona,217,"['0b8a30a5-ca00-4847-91f8-89b7f8029428', 'a51f38da-6403-4621-a764-c33163789bfe']",32,,,,,,,,,,,,,,,Barcelona,217,00:33:32.560,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.294077,,,,,,,,,,,,72ae886c-7b3c-470c-944d-8d05b1ce06cb,1454,,"[86.6, 80.0]",69180,33,,True,,,-1.6896367,,,,,,"[85.0, 66.6]",Low Pass,,13.495184,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,64,Barcelona,217,['ca748c2f-6a0b-4efb-a627-eca6ec315ac4'],44,,,,,,,,,,,,,,,Barcelona,217,00:33:44.204,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.981249,,,,,,,,,,,,b11bb0e5-8a6c-437c-adeb-06f13fbd4ffc,1456,,"[79.9, 60.1]",69180,33,,,,,2.0535672,,Right Foot,,,,"[72.3, 74.6]",Ground Pass,,16.371012,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,64,Barcelona,217,['0c04388d-73d4-4643-ab99-9ad7adc49e1e'],51,,,,,,,,,,,,,,,Barcelona,217,00:33:51.248,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.9264,,,,,,,,,,,,722260fb-f4f3-4bf0-a198-7fcda76c6bf2,1459,,"[72.3, 74.6]",69180,33,,,,,-1.9635248,,Right Foot,,,,"[56.6, 36.7]",High Pass,,41.023163,,,,Oleguer Presas Renom,25873.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,64,Barcelona,217,['ff6054c8-754b-42a5-be07-45b18b624ea3'],53,,,,,,,,,,,,,,,Barcelona,217,00:33:53.430,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.625091,,,,,,,,,,,,c14dd936-c8a8-48dd-a7f2-c40a249bf592,1462,,"[52.6, 27.7]",69180,33,,,,,-0.6763979,,Left Foot,,,,"[67.3, 15.9]",Ground Pass,,18.850199,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Left Center Back,64,Barcelona,217,['fd24a0a7-2d2c-430f-aa51-fb33893d12b7'],57,,,,,,,,,,,,,,,Barcelona,217,00:33:57.733,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.734201,,,,,,,,,,,,2ad84716-6f05-4b8f-83a5-4c9540d73c91,1465,,"[66.9, 15.5]",69180,34,,,,,1.2714301,,Right Foot,,,,"[71.9, 31.7]",Ground Pass,,16.954056,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,64,Barcelona,217,['f2db0b4f-832f-4326-8bb1-84129862e8fc'],1,,,,,,,,,,,,,,,Barcelona,217,00:34:01.563,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.2545,,,,,,,,,,,,cfcb6d98-727a-47ac-9e5c-fb163feee64a,1468,,"[71.9, 31.7]",69180,34,,,,,1.41659,,Right Foot,,,,"[74.9, 51.0]",Ground Pass,,19.531769,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,64,Barcelona,217,['cf510ad3-b630-4492-ba5f-d8bed99bbaea'],3,,,,,,,,,,,,,,,Barcelona,217,00:34:03.542,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.2884,,,,,,,,,,,,eeb50e74-f323-42e8-9830-26faada4ae65,1471,,"[78.0, 55.2]",69180,34,,,,,0.058755822,,Right Foot,,,,"[100.1, 56.5]",High Pass,,22.138203,,,,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,64,Barcelona,217,['2868d7e7-fe1f-4dae-8773-12aedd0bef82'],6,,,,,,,,,,,,,,,Barcelona,217,00:34:06.114,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0987,,,,,,,,,,,,475b21d1-4396-4359-8e5c-790e6d8b1ad7,1475,,"[11.7, 26.0]",69180,34,,,,,2.3323894,,Head,,,,"[3.5, 34.6]",Low Pass,,11.882761,,,,Antonio Rodríguez Martínez,26070.0,,,,,Recovery,1,Regular Play,Oriol Lozano Farrán,26067.0,Left Center Back,65,Racing Santander,1217,['c5349148-b932-4a57-a0ce-636ecc6c4eda'],8,,,,,,,,,,,,,,,Racing Santander,1217,00:34:08.776,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.4135,,,,,,,,,,,,12edd4e5-6578-42f5-aa0c-bf8a8a1af4d8,1478,,"[17.1, 44.1]",69180,34,,,,,0.7396983,,Keeper Arm,,,,"[51.4, 75.4]",High Pass,,46.434685,,,,Pablo Pinillos Caro,25889.0,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,65,Racing Santander,1217,['b11727a1-a425-48ab-bfcc-21622b3d5651'],20,,,,,,,,,,,,,,,Racing Santander,1217,00:34:20.076,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.256,,,,,,,,,,,,c050f7a6-aef8-4b4c-96f6-b073292f1548,1481,,"[84.4, 73.9]",69180,34,,,,,-0.03044744,,Right Foot,,,,"[104.1, 73.3]",Ground Pass,,19.709135,,,,Iván Bolado Palacios,26491.0,,,,,,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,65,Racing Santander,1217,['a799e9df-f73d-470e-bd58-4cc2e021a5d4'],28,,,,,,,,,,,,,,,Racing Santander,1217,00:34:28.064,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.9776,,,,,,,,,,,,3cca1b4e-ba1b-4504-9bb7-d1b86bb3e6e0,1485,,"[108.3, 75.4]",69180,34,,,,,-1.4190311,,Right Foot,,,,"[110.9, 58.4]",High Pass,,17.197674,,Incomplete,,,,,,,,,1,Regular Play,Iván Bolado Palacios,26491.0,Right Center Forward,65,Racing Santander,1217,"['7c8b530b-9568-441c-bbda-1e33737f31c3', 'e9b880b5-eb7b-4caf-aa81-677b2d31da9f']",30,,,,,,,,,,,,,,,Racing Santander,1217,00:34:30.769,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.0042,,,,,,,,,,,,e9b880b5-eb7b-4caf-aa81-677b2d31da9f,1486,,"[10.1, 22.6]",69180,34,,,,,-0.33205947,,Head,,,,"[24.6, 17.6]",Low Pass,,15.337862,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,66,Barcelona,217,"['3cca1b4e-ba1b-4504-9bb7-d1b86bb3e6e0', '4f828d82-19be-4752-a102-2baea0e2be3d']",31,,,,,,,,,,,,,,,Barcelona,217,00:34:31.746,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.973777,,,,,,,,,,,,303c9244-fce4-436b-9ad0-f7280b4089c0,1491,,"[23.0, 18.4]",69180,34,,True,,,0.28728145,,Right Foot,,,,"[31.8, 21.0]",Ground Pass,,9.176056,,,,Andrés Iniesta Luján,5216.0,,,,,Free Kick,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,67,Barcelona,217,['d15d68e5-aafc-47b8-a3bb-6391e6eddc05'],47,,,,,,,,,,,,,,,Barcelona,217,00:34:47.122,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.3439,,,,,,,,,,,,c12321eb-ccb4-4f10-8c57-c5ae075ce85f,1493,,"[33.1, 22.2]",69180,34,,,,,1.3353317,,Right Foot,,,,"[44.4, 69.3]",High Pass,,48.436558,,,,Gianluca Zambrotta,15774.0,,True,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,67,Barcelona,217,['85bf9219-b128-470a-85ec-fe51ab4430e8'],49,,,,,,,,,,,,,,,Barcelona,217,00:34:49.317,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.991326,,,,,,,,,,,,01df17dd-c740-40b6-8faf-d62e13042c23,1496,,"[47.1, 71.6]",69180,34,,,,,0.27365932,,Right Foot,,,,"[58.5, 74.8]",Ground Pass,,11.840608,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,67,Barcelona,217,['8a7772b7-f032-40d6-937d-1309e574c5a4'],53,,,,,,,,,,,,,,,Barcelona,217,00:34:53.288,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.660275,,,,,,,,,,,,5cb7b6ef-42b7-4847-b997-ad413bca7cce,1499,,"[64.2, 73.3]",69180,34,,,,,-1.4821404,,Left Foot,,,,"[65.0, 64.3]",Ground Pass,,9.035485,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,['9a5fc327-d13c-47f9-b158-4708ce34c1ec'],57,,,,,,,,,,,,,,,Barcelona,217,00:34:57.217,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.138219,,,,,,,,,,,,f7285d1d-b215-43a8-b1ef-da9d07c658bd,1502,,"[65.2, 56.5]",69180,34,,,,,-1.712007,,Right Foot,,,,"[62.3, 36.1]",Ground Pass,,20.605097,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,67,Barcelona,217,['20e0d507-0dd1-4845-8b66-c386b68a4bd4'],59,,,,,,,,,,,,,,,Barcelona,217,00:34:59.492,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.711803,,,,,,,,,,,,a5fdb7a0-c255-4b93-9335-6ba90a097bc3,1505,,"[61.4, 29.8]",69180,35,,,,,-1.0943289,,Right Foot,,,,"[72.6, 8.1]",Ground Pass,,24.419868,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,67,Barcelona,217,['1fb4a318-7e87-49f7-af0d-107b6d55583d'],1,,,,,,,,,,,,,,,Barcelona,217,00:35:01.352,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.5262,,,,,,,,,,,,2aad0b6f-6ed4-4e17-93fb-0695ae7e860a,1508,,"[77.8, 18.2]",69180,35,,,,,1.0104364,,Right Foot,,,,"[81.0, 23.3]",Ground Pass,,6.0207973,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,67,Barcelona,217,"['4e8f0836-2c01-4084-bfe5-7582d7c1ce58', '9e192b36-6a3a-4e50-8175-27946f436f2d']",5,,,,,,,,,,,,,,,Barcelona,217,00:35:05.519,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.6141,,,,,,,,,,,,7236cc91-940a-4fab-8a70-e840c3c9ce32,1514,,"[92.7, 14.0]",69180,35,,,,,2.0344439,,Left Foot,,,,"[88.5, 22.4]",Ground Pass,,9.391485,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,67,Barcelona,217,"['62e3caaa-5a2d-432b-b3a1-38ab0912a1eb', '7f467b40-340a-4cc1-a7d2-6d23d5c9ecd1']",8,,,,,,,,,,,,,,,Barcelona,217,00:35:08.267,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.7806,,,,,,,,,,,,0c602e7a-24bb-4c7f-9e98-38f2c19c8610,1519,,"[98.0, 17.6]",69180,35,,,,,1.3318598,,Left Foot,,,,"[99.9, 25.4]",Ground Pass,,8.028076,,,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,67,Barcelona,217,['c7d6718e-515a-411d-b5a2-48d3a065ea64'],10,,,,,,,,,,,,,,,Barcelona,217,00:35:10.779,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.1825,,,,,,,,,,,,5116697d-20e8-4dac-9c18-edc07ca37e68,1526,,"[29.7, 50.2]",69180,35,,,,,-0.9159022,,Right Foot,,,,"[43.6, 32.1]",Ground Pass,,22.821482,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Right Center Midfield,68,Racing Santander,1217,['d03ac4a1-47b3-4d38-892d-5f1c6f4cbd9d'],15,,,,,,,,,,,,,,,Racing Santander,1217,00:35:15.201,Pass,,2007/2008
