bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.532803,,,,,,,,,,,,,,,91f7dfa3-8dcd-4936-beb5-d957f25b0074,1305,,,"[76.9, 2.3]",3825660,32,,,,,2.2663894,,Right Foot,,,"[57.7, 25.3]",,Ground Pass,,29.96064,,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,70,Barcelona,217,['3e660957-012c-4dd7-b6a5-d4e292bc685f'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:32:37.529,Pass,,2015/2016
,,,,,,,,,,,,,,,1.958727,,,,,,,,,,,,,,,70d9642c-119a-40e7-bb4f-34ed239d0f23,1308,,,"[65.4, 25.8]",3825660,32,,,,,-1.0063465,,Left Foot,,,"[78.0, 5.9]",,Ground Pass,,23.553556,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,70,Barcelona,217,['4dde5efb-1b05-4afd-919e-15d3358b033d'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:32:42.908,Pass,,2015/2016
,,,,,,,,,,,,,,,1.011896,,,,,,,,,,,,,,,2d64b327-5ab4-46bc-ae21-87a69186bcd5,1310,,,"[78.0, 5.9]",3825660,32,,,,,1.6556981,,Left Foot,,,"[77.2, 15.3]",,Ground Pass,,9.433981,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,70,Barcelona,217,['94deff6d-770e-435f-9477-a589aeee1719'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.867,Pass,,2015/2016
,,,,,,,,,,,,,,,1.156662,,,,,,,,,,,,,,,0208701b-b556-44e9-ad06-ac352c853b8f,1313,,,"[81.1, 13.8]",3825660,32,,,,,-0.6276294,,Right Foot,,,"[96.4, 2.7]",,Ground Pass,,18.90238,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,70,Barcelona,217,['2dd4116c-37e4-4026-9d5c-8f9a8ae34f00'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.802,Pass,,2015/2016
,,,,,,,,,,,,,,,1.870394,,,,,,,,,,,,,,,0507ebfd-2bdb-4a82-b738-7e916792c5e6,1316,,,"[101.3, 4.8]",3825660,32,,,,,1.6566066,,Right Foot,,,"[99.7, 23.4]",,Ground Pass,,18.66869,True,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,70,Barcelona,217,"['510a23ce-b599-4080-b554-f63120a0cbf8', '7ba2b1eb-bd91-4462-a4ef-b42aecec1b22']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.809,Pass,,2015/2016
,,,,,,,,,,,,,,,0.765609,,,,,,,,,,,,,,,53c9b30c-4777-45bc-a2c2-dab3610f27b0,1320,,,"[19.9, 58.1]",3825660,32,,,,,1.8585043,,Left Foot,,,"[17.0, 67.9]",,Ground Pass,,10.220078,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Center Defensive Midfield,71,Villarreal,222,['8efc7961-2fc1-4d8d-be01-022c75eb01dc'],51,,,,,,,,,,,,,,,,,Villarreal,222,00:32:51.046,Pass,,2015/2016
,,,,,,,,,,,,,,,1.020988,,,,,,,,,,,,,,,e6087c1f-27fe-4bd7-8865-6f8b5f29c0c2,1323,,,"[17.0, 67.9]",3825660,32,,,,,0.90296376,,Right Foot,,,"[22.6, 75.0]",,Ground Pass,,9.042677,,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,71,Villarreal,222,['909a3064-0507-492f-b3b5-395ab83dd876'],51,,,,,,,,,,,,,,,,,Villarreal,222,00:32:51.892,Pass,,2015/2016
,,,,,,,,,,,,,,,2.09076,,,,,,,,,,,,,,,5a00d606-57cd-4fcb-8abe-c5c058ae1f14,1327,,,"[25.3, 76.4]",3825660,32,,,,,-0.5325041,,Left Foot,,,"[53.3, 59.9]",,Ground Pass,,32.5,,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,71,Villarreal,222,"['440ac03d-81ef-48d5-9af6-5d72b15a1455', '5c013f59-1a2c-4e75-b205-5658acbcad59']",53,,,,,,,,,,,,,,,,,Villarreal,222,00:32:53.409,Pass,,2015/2016
,,,,,,,,,,,,,,,0.944386,,,,,,,,,,,,,,,440ac03d-81ef-48d5-9af6-5d72b15a1455,1329,,,"[66.8, 20.2]",3825660,32,,,,,-0.013512691,,Left Foot,,,"[74.2, 20.1]",,Ground Pass,,7.400676,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,72,Barcelona,217,"['315ef895-ff67-4bc2-8d11-be102a33de88', '5a00d606-57cd-4fcb-8abe-c5c058ae1f14']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:32:55.500,Pass,,2015/2016
,,,,,,,,,,,,,,,1.086597,,,,,,,,,,,,,,,df3e9562-d355-40d4-b728-18e6fcbade04,1332,,,"[75.3, 20.2]",3825660,33,,,,,-1.2527771,,Left Foot,,,"[80.6, 4.1]",,Ground Pass,,16.949926,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,['8b377805-24f3-4372-8675-0d78439c9135'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.229,Pass,,2015/2016
,,,,,,,,,,,,,,,0.979066,,,,,,,,,,,,,,,d478fecb-3c5d-4f0e-9058-70d043f5bc31,1335,,,"[78.6, 5.5]",3825660,33,,,,,2.221873,,Left Foot,,,"[70.6, 16.0]",,Ground Pass,,13.200378,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,72,Barcelona,217,['2b6e218f-43bc-45a6-96b2-fa4bcb7782f2'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:33:04.856,Pass,,2015/2016
,,,,,,,,,,,,,,,0.902748,,,,,,,,,,,,,,,782a4f5e-f99e-44a6-a54a-77262d521190,1338,,,"[77.6, 17.6]",3825660,33,,,,,1.1428478,,Right Foot,,,"[85.4, 34.7]",,Ground Pass,,18.794947,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['0032feba-74c9-4112-87b4-e7db3551065d', '390a694a-20a3-47f2-8e68-2ecad6e8dd71']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.749,Pass,,2015/2016
,,,,,,,,,,,,,,,0.661026,,,,,,,,,,,,,,,f99723be-9105-4406-a4ce-a8935a9636fe,1347,,,"[79.3, 57.1]",3825660,33,,,,,-2.0487287,,Right Foot,,,"[72.1, 43.2]",,Ground Pass,,15.654073,,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,72,Barcelona,217,['f38d5316-e18a-4338-9c55-2a04d91197ef'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:33:18.740,Pass,,2015/2016
,,,,,,,,,,,,,,,1.092357,,,,,,,,,,,,,,,4d591bd6-515c-4f90-a6f1-a470ca1a4efe,1350,,,"[72.8, 43.0]",3825660,33,,,,,-0.9474856,,Right Foot,,,"[86.1, 24.5]",,Low Pass,,22.784643,,,Incomplete,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,72,Barcelona,217,"['6ac9d307-8e5a-4aa4-a839-cb6f3ca417f4', 'beb7c6db-9565-4edb-a831-93900cdc4ad7']",19,,,,,,,,,,,,,,,,,Villarreal,222,00:33:19.521,Pass,,2015/2016
,,,,,,,,,,,,,,,1.307454,,,,,,,,,,,,,,,6f6bb478-773a-4245-8e46-3136ccdb52d1,1355,,,"[40.6, 56.2]",3825660,33,,,,,-3.036349,,Left Foot,,,"[26.4, 54.7]",,Ground Pass,,14.279006,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,72,Barcelona,217,"['5492e4dc-4657-4768-aee1-a7f021f4beb1', '79050827-de19-490d-8956-55dff910c01a']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.014,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.669437,,,,,,,,,,,,,,,ba8cefdf-60ed-42b8-8e3a-f9df85df5132,1358,,,"[26.4, 54.7]",3825660,33,,,,,-2.505404,,Right Foot,,,"[8.8, 41.7]",,Ground Pass,,21.880585,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,['0d34e274-2e87-41b3-b486-3f1801d87133'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.940,Pass,,2015/2016
,,,,,,,,,,,,,,,1.180899,,,,,,,,,,,,,,,4a8d5f2d-f53f-426e-b259-60d8360cb8f9,1361,,,"[12.5, 37.1]",3825660,33,,,,,-0.9587809,,Right Foot,,,"[19.8, 26.7]",,Ground Pass,,12.706298,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,72,Barcelona,217,['65e37900-df8b-4b62-99c4-3dec809356cf'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.188,Pass,,2015/2016
,,,,,,,,,,,,,,,1.639021,,,,,,,,,,,,,,,ae49c8e2-359e-49c9-9914-96cbbad9a638,1364,,,"[50.1, 23.0]",3825660,33,,,,,-1.4983844,,Right Foot,,,"[51.5, 3.7]",,Ground Pass,,19.35071,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,72,Barcelona,217,['7e096ec9-e139-4944-913d-2a71a4b50d89'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:33:37.193,Pass,,2015/2016
,,,,,,,,,,,,,,,1.140228,,,,,,,,,,,,,,,2857b66d-74e7-4cb1-b0bd-519e23265b76,1366,,,"[51.5, 3.7]",3825660,33,,,,,-0.16398181,,Left Foot,,,"[65.4, 1.4]",,Ground Pass,,14.089003,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,72,Barcelona,217,['70a4f173-aec1-4251-a244-7c6840091dc5'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.832,Pass,,2015/2016
,,,,,,,,,,,,,,,1.365706,,,,,,,,,,,,,,,02d2d575-9b08-4082-a385-ff573f1cfe09,1369,,,"[69.3, 8.3]",3825660,33,,,,,1.8900024,,Right Foot,,,"[61.5, 31.9]",,Ground Pass,,24.855583,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,72,Barcelona,217,['fe155989-5e56-47ce-ab9d-330312cea598'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:33:42.938,Pass,,2015/2016
,,,,,,,,,,,,,,,1.544216,,,,,,,,,,,,,,,db90b89a-f4ce-4293-9434-c4a6c93fcfdb,1372,,,"[63.0, 33.5]",3825660,33,,,,,1.8728865,,Right Foot,,,"[56.3, 55.0]",,Ground Pass,,22.51977,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,['fb93c9ad-420f-499e-b951-ed8156e4eaed'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:33:45.365,Pass,,2015/2016
,,,,,,,,,,,,,,,0.861212,,,,,,,,,,,,,,,ca03a4b6-20a2-44df-8989-e71a47ff0856,1375,,,"[63.3, 56.8]",3825660,33,,,,,1.0630597,,Right Foot,,,"[70.7, 70.1]",,Ground Pass,,15.220053,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,['93b0b54f-a949-4d1e-a31e-d7657b0bacc5'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:33:48.319,Pass,,2015/2016
,,,,,,,,,,,,,,,0.764421,,,,,,,,,,,,,,,0fda1b9b-1562-422e-bd12-d2497ddd9d31,1378,,,"[72.8, 73.4]",3825660,33,,,,,0.040960684,,Right Foot,,,"[85.0, 73.9]",,Ground Pass,,12.210241,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['3a53705f-e414-4e3d-b08d-7f0497155aaf'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.296,Pass,,2015/2016
,,,,,,,,,,,,,,,1.071486,,,,,,,,,,,,,,,c62f4ea0-e1a9-4c24-b067-6cbcbaefd953,1380,,,"[85.0, 74.3]",3825660,33,,,,,-1.6756732,,Left Foot,,,"[84.4, 68.6]",,Ground Pass,,5.731492,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,72,Barcelona,217,['e538a66f-e248-4aec-a821-2f073248322b'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.061,Pass,,2015/2016
,,,,,,,,,,,,,,,1.530202,,,,,,,,,,,,,,,89467ac1-9d25-4148-956a-7149e22ac406,1383,,,"[93.0, 68.9]",3825660,33,,,,,1.0010399,,Right Foot,,,"[97.1, 75.3]",,Ground Pass,,7.600658,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,72,Barcelona,217,['b85092c7-fd5b-475a-b5f8-ae8ddf42dc90'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.253,Pass,,2015/2016
,,,,,,,,,,,,,,,0.982486,,,,,,,,,,,,,,,c42a73e0-2688-487c-8eb7-035775adf66c,1387,,,"[108.0, 66.5]",3825660,33,,,,,3.1415927,,Left Foot,,True,"[103.9, 66.5]",,Ground Pass,,4.1,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,72,Barcelona,217,['212019b2-2f9c-4415-9b02-697bfcb66aa9'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.936,Pass,,2015/2016
,,,,,,,,,,,,,,,0.32587,,,,,,,,,,,,,,,e0b7f5fe-fa97-491a-9c62-5f4c56eaac3c,1403,,,"[49.1, 8.4]",3825660,34,,,,,0.57133746,,Right Foot,,,"[53.3, 11.1]",,Ground Pass,,4.9929953,,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,73,Villarreal,222,"['56b75bb3-4dc7-4a72-a17b-a178f6ced3d7', '9370a18a-17dd-4155-b2d2-1cc6d23bd864']",3,,,,,,,,,,,,,,,,,Villarreal,222,00:34:03.513,Pass,,2015/2016
,,,,,,,,,,,,,,,1.581455,,,,,,,,,,,,,,,585caf67-0ab5-4ae1-85a7-31151c76beb2,1406,,,"[59.1, 0.1]",3825660,34,,,,,1.1514547,,,,,"[66.5, 16.7]",,High Pass,,18.174707,,,,,Roberto Soldado Rillo,26009.0,,,,,Throw-in,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,74,Villarreal,222,['1c11fdc1-b14f-4068-9b5d-f9dfbc864a02'],27,,,,,,,,,,,,,,,,,Villarreal,222,00:34:27.312,Pass,,2015/2016
,,,,,,,,,,,,,,,3.28882,,,,,,,,,,,,,,,d6965f63-25af-4ed1-b1b7-f18336815f41,1410,,,"[63.8, 20.6]",3825660,34,,,,,1.8104872,,Right Foot,,,"[54.0, 60.7]",,High Pass,,41.28014,,,,,Mario Gaspar Pérez Martínez,6772.0,,True,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,74,Villarreal,222,['6b6f0d4b-c1c2-4b81-9d3c-3465ead9937f'],29,,,,,,,,,,,,,,,,,Villarreal,222,00:34:29.866,Pass,,2015/2016
,,,,,,,,,,,,,,,1.688431,,,,,,,,,,,,,,,c2dd03cb-acb3-48c0-a4a7-b813a26392ea,1413,,,"[54.0, 60.7]",3825660,34,,,,,1.0853075,,Right Foot,,,"[62.6, 77.0]",,Low Pass,,18.429596,,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,74,Villarreal,222,['107a0d1e-b7e0-4b94-bd92-c1eacc67d8f2'],33,,,,,,,,,,,,,,,,,Villarreal,222,00:34:33.235,Pass,,2015/2016
,,,,,,,,,,,,,,,1.117918,,,,,,,,,,,,,,,d12f3d85-eeda-4c4e-ae44-eec24a406de2,1416,,,"[70.0, 77.8]",3825660,34,,,,,-0.82168585,,Left Foot,,,"[84.6, 62.1]",,Ground Pass,,21.43945,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Right Midfield,74,Villarreal,222,['26ca7b9a-5cb8-4b1e-a411-2e2138ea348a'],36,,,,,,,,,,,,,,,,,Villarreal,222,00:34:36.664,Pass,,2015/2016
,,,,,,,,,,,,,,,1.114898,,,,,,,,,,,,,,,64204452-11b9-4209-9441-40781b5eaa02,1420,,,"[19.8, 23.0]",3825660,34,,,,,2.4054503,,Left Foot,,,"[4.9, 36.5]",,Ground Pass,,20.106218,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Recovery,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,75,Barcelona,217,['0fa40433-a4f4-437e-8bb8-ec8812564e15'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.739,Pass,,2015/2016
,,,,,,,,,,,,,,,2.068413,,,,,,,,,,,,,,,93732fbc-08fe-4411-ad10-ae57de3792a8,1422,,,"[4.4, 35.9]",3825660,34,,,,,-1.418648,,Right Foot,,,"[9.0, 5.9]",,High Pass,,30.350618,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,75,Barcelona,217,['d4ddc704-c51a-4f66-a135-428fd012f702'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.854,Pass,,2015/2016
,,,,,,,,,,,,,,,1.755055,,,,,,,,,,,,,,,3456785b-ab6a-4341-becd-c26642c67580,1427,,,"[109.9, 80.0]",3825660,35,,,,,-1.4976287,,,,,"[111.3, 60.9]",,High Pass,,19.15124,,,,,Roberto Soldado Rillo,26009.0,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,76,Villarreal,222,['138138bb-3ed8-4f20-81cb-8abd92b98afa'],11,,,,,,,,,,,,,,,,,Villarreal,222,00:35:11.841,Pass,,2015/2016
,,,,,,,,,,,,,,,1.269495,,,,,,,,,,,,,,,f31421b1-e23e-4d53-b0e3-4798d9a94d10,1434,,,"[74.1, 59.5]",3825660,35,,,,,-0.63583845,,Head,,,"[86.7, 50.2]",,Low Pass,,15.6604595,,,,,Jonathan dos Santos Ramírez,6357.0,,,,,Recovery,1,From Throw In,Daniele Bonera,6827.0,Right Center Back,76,Villarreal,222,['99d2b832-dca6-45d4-8709-38c6525f8d9c'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:35:18.040,Pass,,2015/2016
,,,,,,,,,,,,,,,1.04972,,,,,,,,,,,,,,,f560e531-8b4d-4486-b28e-f40d9713248e,1437,,,"[84.3, 51.6]",3825660,35,,,,,-2.6011732,,Left Foot,,,"[76.3, 46.8]",,Ground Pass,,9.329523,,,,,Bruno Soriano Llido,22819.0,,,,,,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,76,Villarreal,222,['499656d0-56a5-449e-bb58-65336a3fa3e9'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:35:20.546,Pass,,2015/2016
,,,,,,,,,,,,,,,0.825895,,,,,,,,,,,,,,,a28a4fa0-adab-4994-9b99-dac0ee375ca1,1440,,,"[75.9, 41.8]",3825660,35,,,,,0.5197218,,Left Foot,,,"[94.6, 52.5]",,High Pass,,21.544836,,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Center Defensive Midfield,76,Villarreal,222,"['4c2c01e4-70f7-41d1-ae15-a802791cd5d5', 'ca5ecc41-b51a-4c4a-af9f-53be68f77b21']",22,,,,,,,,,,,,,,,,,Villarreal,222,00:35:22.979,Pass,,2015/2016
,,,,,,,,,,,,,,,3.05124,,,,,,,,,,,,,,,4c2c01e4-70f7-41d1-ae15-a802791cd5d5,1442,,,"[25.5, 27.6]",3825660,35,,,,,0.17691861,,Head,,,"[58.5, 33.5]",,High Pass,,33.523277,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,76,Villarreal,222,"['a28a4fa0-adab-4994-9b99-dac0ee375ca1', 'bea35a48-f545-48fe-8146-b2bf16d9e146']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.805,Pass,,2015/2016
,,,,,,,,,,,,,,,1.077395,,,,,,,,,,,,,,,188e51ab-d046-4a1c-b94a-25fcf3121b41,1444,,,"[58.5, 33.5]",3825660,35,,,,,1.9513026,,Head,,,"[55.3, 41.5]",,High Pass,,8.616263,,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Villarreal,222,"['b316a62c-6e93-4848-b823-f4183860a5e3', 'f25a4ef0-7092-49e8-99ca-a570a7b56abc']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:35:26.857,Pass,,2015/2016
,,,,,,,,,,True,,,,,0.865174,,,,,,,,,,,,,,,f25a4ef0-7092-49e8-99ca-a570a7b56abc,1446,,,"[64.8, 38.6]",3825660,35,,,,,2.9316192,,Right Foot,,,"[52.6, 41.2]",,High Pass,,12.473973,,,,,Víctor Ruíz Torre,6752.0,,,,,Interception,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,76,Villarreal,222,"['188e51ab-d046-4a1c-b94a-25fcf3121b41', '8b097445-ba66-49a7-aeb5-3efeeebd2f26']",27,,,,,,,,,,,,,,,,,Villarreal,222,00:35:27.934,Pass,,2015/2016
,,,,,,,,,,,,,,,0.908058,,,,,,,,,,,,,,,ae0e24fc-e0af-4970-86fc-e9d3e959a7fa,1448,,,"[52.6, 41.2]",3825660,35,,,,,0.5052902,,Head,,,"[62.0, 46.4]",,Low Pass,,10.742439,,,,,Tomás Pina Isla,6622.0,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,76,Villarreal,222,['cf1df46b-f188-4d9f-9290-0bb431886d7f'],28,,,,,,,,,,,,,,,,,Villarreal,222,00:35:28.879,Pass,,2015/2016
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,b9aab84f-3dc1-4c9a-b1eb-3cf9f337500b,1452,,,"[52.9, 44.0]",3825660,35,,,,,-1.7166072,,Left Foot,,,"[50.8, 29.7]",,Ground Pass,,14.453373,,,,,Víctor Ruíz Torre,6752.0,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Center Midfield,76,Villarreal,222,['3dd60cab-724d-46f4-ac85-9a1fc6a678ff'],32,,,,,,,,,,,,,,,,,Villarreal,222,00:35:32.435,Pass,,2015/2016
,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,499eb39a-3719-4f08-af1b-1e8b623e35b4,1455,,,"[56.4, 28.3]",3825660,35,,,,,-1.0310249,,Left Foot,,,"[70.0, 5.6]",,Ground Pass,,26.462236,,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,76,Villarreal,222,['3c82f076-fbf4-4950-8b3f-c3b0d88f29ee'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:35:34.635,Pass,,2015/2016
,,,,,,,,,,,,,,,1.242671,,,,,,,,,,,,,,,75ad4b47-44a6-41fa-a233-4ca9c7748aed,1459,,,"[69.6, 4.8]",3825660,35,,,,,2.016902,,Right Foot,,,"[65.2, 14.0]",,Ground Pass,,10.198039,,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,76,Villarreal,222,['0a1e2956-8923-4d08-8c3c-3f846652ad4c'],37,,,,,,,,,,,,,,,,,Villarreal,222,00:35:37.722,Pass,,2015/2016
,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,d894fcdf-da7f-402d-8ce1-c01ccc6aca8e,1462,,,"[62.2, 12.2]",3825660,35,,,,,1.95566,,Right Foot,,,"[52.6, 35.9]",,Ground Pass,,25.57049,,,,,Bruno Soriano Llido,22819.0,,,,,,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,76,Villarreal,222,['75534c80-e25b-4b12-93fb-5396e787672b'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:35:39.524,Pass,,2015/2016
,,,,,,,,,,,,,,,1.224154,,,,,,,,,,,,,,,47df43cd-faba-4795-bb1e-14b8ea4ac5c7,1465,,,"[52.6, 35.9]",3825660,35,,,,,2.4536293,,Left Foot,,,"[45.3, 41.9]",,Ground Pass,,9.449339,,,,,Víctor Ruíz Torre,6752.0,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Center Defensive Midfield,76,Villarreal,222,['c92db327-4406-4ac3-a20c-70b82161580d'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:35:41.274,Pass,,2015/2016
,,,,,,,,,,,,,,,2.279997,,,,,,,,,,,,,,,82f54835-9714-49c3-9f05-3fa0971aa76d,1469,,,"[43.8, 41.9]",3825660,35,,,,,2.1845665,,Left Foot,,,"[31.4, 59.5]",,Ground Pass,,21.529514,,,,,Daniele Bonera,6827.0,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,76,Villarreal,222,"['626e045d-e8ba-493f-b730-19c2ea9cc234', '8af69827-1795-4e94-9771-b086f3b6431a']",42,,,,,,,,,,,,,,,,,Villarreal,222,00:35:42.756,Pass,True,2015/2016
