bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.6359,,,,,,,,,,,,,728d1fa9-d04b-456a-8602-f172fb8ec597,2725,,"[65.5, 54.3]",68351,64,,,,,-0.07080343,,Right Foot,,,"[79.6, 53.3]",,High Pass,,14.135417,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Counter,Mark van Bommel,19296.0,Left Center Midfield,153,Barcelona,217,['c298c7a4-a9e1-4ccc-af09-217729534ba5'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.526,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.774509,,,,,,,,,,,,,331cd29b-bd45-45d5-82b0-63b4ac8b1a49,2732,,"[78.8, 48.4]",68351,64,,,,,-0.95597315,,Left Foot,,,"[96.1, 23.9]",,Ground Pass,,29.992332,,,Pass Offside,,Samuel Eto''o Fils,19298.0,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,['5e0a1866-f3e8-476a-a11c-1e575353a375'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.123,Pass,,2005/2006
,,,,,,,,,,,,,,,,5.138647,,,,,,,,,,,,,9f593da4-1904-4e1d-92bc-45fecee855ad,2734,,"[32.2, 44.2]",68351,64,,,,,0.268296,,Right Foot,,,"[98.4, 62.4]",,High Pass,,68.65624,,,Pass Offside,,Diego Alberto Milito,19294.0,,,,,Free Kick,2,From Free Kick,César Sánchez Domínguez,25917.0,Goalkeeper,154,Real Zaragoza,395,['ee0c51b6-2357-4e9d-9566-c0ddd6b019d0'],38,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:38.230,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.620983,,,,,,,,,,,,,7cf185bb-0e1a-4b29-b363-f11f79a761b5,2736,,"[45.3, 28.8]",68351,64,,True,,,-2.369527,,Right Foot,,,"[37.7, 21.4]",,Ground Pass,,10.607545,,,,,Carles Puyol i Saforcada,20125.0,,,,,Free Kick,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,155,Barcelona,217,['d67ef9dd-1029-42e4-80da-6f0170fe9b59'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:19:57.668,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,5ee6621f-8664-425c-af3a-cf5260995ab7,2738,,"[37.7, 21.4]",68351,65,,,,,1.7200282,,Right Foot,,,"[33.4, 50.0]",,Ground Pass,,28.921446,,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,155,Barcelona,217,['62dc6cd0-c96d-4e51-8de7-abae06f2e121'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.276,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,a1d8b104-9623-4e9e-9f59-96af3207a6c9,2741,,"[38.5, 50.2]",68351,65,,,,,-1.4627846,,Right Foot,,,"[41.2, 25.3]",,Ground Pass,,25.045958,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,155,Barcelona,217,['f8177fc8-ef39-4b98-9eb5-cc73db355a96'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:20:05.516,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,c0e0ce61-d8ed-4d38-a519-ca2cc06023ed,2744,,"[43.0, 26.1]",68351,65,,,,,1.7366787,,Right Foot,,,"[39.3, 48.2]",,Ground Pass,,22.407587,,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,155,Barcelona,217,['3ae1eed7-6773-4401-ba58-e7b007ae3dd4'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.053,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.867966,,,,,,,,,,,,,4f3c102d-26ff-4c52-9560-7a41fe25d0df,2747,,"[41.4, 43.1]",68351,65,,,,,-1.4513674,,Right Foot,,,"[43.8, 23.1]",,Ground Pass,,20.143486,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,155,Barcelona,217,['80eebcd7-6f26-45d8-93bf-cadef99312f7'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:20:13.483,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.464877,,,,,,,,,,,,,e7165dc8-1c72-4c55-a0fa-3e34fdf1580a,2753,,"[72.6, 11.2]",68351,65,,,,,1.360968,,Left Foot,,,"[74.9, 22.0]",,Ground Pass,,11.0421915,,,,,Samuel Eto''o Fils,19298.0,,,,,Recovery,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,155,Barcelona,217,['6c8e0174-18ab-40ea-9cdd-b7af97abaf26'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.195,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.343693,,,,,,,,,,,,,aa8dc0f9-f8d5-4c26-9500-074ceda33879,2756,,"[74.9, 22.0]",68351,65,,,,,1.0367953,,Right Foot,,,"[102.1, 68.0]",,Low Pass,,53.44006,,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,155,Barcelona,217,['6057b85b-d17b-4b0b-b0f4-e94450607f0f'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.975,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.9217,,,,,,,,,,,,,173ec514-ec1c-4ac0-a528-478f5b1d7056,2762,,"[103.9, 58.0]",68351,65,,,,,-2.9441972,,Left Foot,,,"[94.9, 56.2]",,Ground Pass,,9.178235,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,155,Barcelona,217,['05d080b7-c734-4b56-8ead-da4e9ad91a25'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.299,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.9826,,,,,,,,,,,,,09aaac46-c05c-4123-92dc-1d6cc9d4beb9,2766,,"[91.0, 62.7]",68351,65,,,,,0.77464586,,Right Foot,,,"[100.4, 71.9]",,Ground Pass,,13.152946,,,Unknown,,Juliano Haus Belletti,25863.0,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,155,Barcelona,217,"['43a91e40-1f8d-483f-a6e8-d5022dd2c7f8', '7a3689c7-dc2b-484e-b5ec-6ec010042823']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.042,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.4719,,,,,,,,,,,,,2284271b-64ab-4674-8e80-b2e78e50aa0c,2769,,"[95.3, 80.0]",68351,66,,,,,-1.8677213,,,,,"[91.2, 66.6]",,High Pass,,14.013208,,,,,Anderson Luís de Souza,19757.0,,,,,Throw-in,2,From Throw In,Juliano Haus Belletti,25863.0,Right Back,156,Barcelona,217,['401d3429-cfaf-41b7-bbfa-aa8e74008d5e'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.273,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.070607,,,,,,,,,,,,,1ee726b7-8e92-452e-af01-7fdb3b9bc12e,2772,,"[91.2, 66.6]",68351,66,,,,,-2.7939858,,Right Foot,,,"[84.3, 64.1]",,Low Pass,,7.3389373,,,Incomplete,,Mark van Bommel,19296.0,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,156,Barcelona,217,"['3de022c1-1dee-4adf-a426-e83f3cdaed61', 'e6ab1668-7fda-4b01-a707-2181375333bb']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.824,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.386188,,,,,,,,,,,,,d5bd5208-dc8b-4975-9e89-5fdbaccb5550,2776,,"[37.3, 13.8]",68351,66,,,,,-0.43395337,,Right Foot,,,"[53.7, 6.2]",,Ground Pass,,18.075397,,,Unknown,,Ewerthon Henrique de Souza,25916.0,,,,,,2,Regular Play,Óscar Javier González Marcos,25911.0,Right Midfield,157,Real Zaragoza,395,['d8163a0f-3d12-4ded-a259-0f609020b32e'],12,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:12.377,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.609446,,,,,,,,,,,,,092d5e8e-6a97-43f1-9b61-d463bc8a3c76,2780,,"[52.9, 8.7]",68351,66,,,,,1.9906763,,Left Foot,,,"[47.9, 19.9]",,Ground Pass,,12.265398,,,,,Gabriel Alejandro Milito,25919.0,,,,,Free Kick,2,From Free Kick,Delio Cesar Toledo,25918.0,Left Back,158,Real Zaragoza,395,['08928f1e-48ba-4900-af65-d4c41c7ae70d'],29,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:29.537,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.960305,,,,,,,,,,,,,c3c72c43-6215-4dc8-a14f-0df721597c67,2783,,"[47.9, 19.9]",68351,66,,,,,2.2487664,,Left Foot,,,"[38.8, 31.2]",,Ground Pass,,14.508618,,,,,Álvaro Luiz Maior de Aquino,25913.0,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,158,Real Zaragoza,395,['14d5acb8-db45-448f-80e4-3a8fa6b88a5d'],32,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:32.221,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.516711,,,,,,,,,,,,,2a68fafd-1c7d-4eaf-b752-1264b6c3f22e,2786,,"[36.3, 45.9]",68351,66,,,,,1.2877861,,Right Foot,,,"[42.0, 65.5]",,Ground Pass,,20.412006,,,,,Leonardo Daniel Ponzio,25922.0,,,,,,2,From Free Kick,Álvaro Luiz Maior de Aquino,25913.0,Right Center Back,158,Real Zaragoza,395,['5ec6cd22-a964-4107-b1ce-941aaddd4bdc'],35,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:35.673,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.641529,,,,,,,,,,,,,42fe5c14-17df-431e-862c-618c481360c4,2789,,"[47.1, 67.7]",68351,66,,,,,-0.027453056,,Right Foot,,,"[90.8, 66.5]",,High Pass,,43.716473,,,,,Óscar Javier González Marcos,25911.0,,,,,,2,From Free Kick,Leonardo Daniel Ponzio,25922.0,Right Back,158,Real Zaragoza,395,['4376705c-ed62-49f2-86e0-132ef0f5a84c'],38,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:38.863,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.3321,,,,,,,,,,,,,e6e0202b-66cd-4ba4-8780-f839cb5c08d1,2791,,"[89.6, 67.1]",68351,66,,,,,-2.3276308,,Head,,,"[79.4, 56.3]",,High Pass,,14.855302,,,Incomplete,,Diego Alberto Milito,19294.0,,,,,,2,From Free Kick,Óscar Javier González Marcos,25911.0,Right Midfield,158,Real Zaragoza,395,"['1d4af348-9039-4ff9-b74b-5e0bc9ae2f03', 'c8d19e6f-6957-4bee-bd99-d86cd59a5290']",40,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:40.584,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.466098,,,,,,,,,,,,,1d4af348-9039-4ff9-b74b-5e0bc9ae2f03,2793,,"[41.6, 24.7]",68351,66,,,,,2.6458275,,Left Foot,,,"[31.8, 30.0]",,Ground Pass,,11.141364,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,Recovery,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,159,Barcelona,217,"['e5128324-0c7c-4ca7-80b4-84462eff75da', 'e6e0202b-66cd-4ba4-8780-f839cb5c08d1']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.916,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.802362,,,,,,,,,,,,,fdad9f57-5037-4464-a0b3-95f80d102168,2796,,"[31.8, 30.0]",68351,66,,,,,0.63306063,,Right Foot,,,"[45.7, 40.2]",,Ground Pass,,17.24094,,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,159,Barcelona,217,['9febe5d2-e7f8-49ad-a52e-421fed87f87d'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:21:44.372,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,aab24f0a-336e-4d2d-83f1-3d39a478f11a,2800,,"[57.5, 40.6]",68351,66,,,,,-1.3366398,,Right Foot,,,"[65.3, 7.9]",,Ground Pass,,33.617405,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,159,Barcelona,217,['7d26f381-77a4-422c-a0f4-eae26369987c'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.366,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.158539,,,,,,,,,,,,,ce304f97-fe61-4aac-a6ef-3ca7b30a691a,2803,,"[84.7, 14.1]",68351,66,,,,,1.4884144,,Left Foot,,,"[87.4, 46.8]",,Ground Pass,,32.81128,,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,159,Barcelona,217,['f601e50d-eef6-48f0-babb-7c161305c2fb'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.929,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.28793,,,,,,,,,,,,,abdc26ee-3e41-4cfb-863f-23490a68bd12,2806,,"[87.4, 46.8]",68351,66,,,,,0.28480434,,Right Foot,,,"[117.8, 55.7]",,Ground Pass,,31.676016,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,159,Barcelona,217,"['5b5c6352-17e1-4d7a-90d9-9b3eb2c19622', 'eba2ca14-bcfb-478a-9be7-1e309ba5b502']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.059,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.195689,,,,,,,,,,,,,ce7f50c0-7b6c-4d0b-8c96-86139ae54580,2809,,"[9.1, 28.1]",68351,67,,True,,,0.058755822,,Keeper Arm,,,"[26.1, 29.1]",,Ground Pass,,17.029387,,,,,Albert Celades López,25909.0,,,,,,2,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,160,Real Zaragoza,395,['154fe259-ab5b-4247-a72a-ec47357696eb'],9,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:09.490,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.093235,,,,,,,,,,,,,7f6131a7-8e31-42b6-9419-28927528b68d,2811,,"[35.5, 39.5]",68351,67,,,,,1.8216486,,Right Foot,,,"[31.4, 55.5]",,Ground Pass,,16.51696,,,,,Álvaro Luiz Maior de Aquino,25913.0,,,,,,2,Regular Play,Albert Celades López,25909.0,Right Defensive Midfield,160,Real Zaragoza,395,['d56564d8-c232-4bd7-8821-410b78607e7e'],14,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:14.440,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.656549,,,,,,,,,,,,,4c74c616-9251-4310-b568-49b5ccb4673d,2815,,"[34.7, 63.2]",68351,67,,,,,-0.18303463,,Right Foot,,,"[81.7, 54.5]",,High Pass,,47.79843,,,Incomplete,,Óscar Javier González Marcos,25911.0,,,,,,2,Regular Play,Álvaro Luiz Maior de Aquino,25913.0,Right Center Back,160,Real Zaragoza,395,"['2e07bff7-478d-49f4-9751-532a23c0e6dc', '46d06dd5-6f8e-4b76-a0f1-dc327ac6f3fe', '72eb7e9c-09bb-4936-aa3d-693d98bf61ea']",18,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:18.644,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.148542,,,,,,,,,,,,,6f23fa54-6d5c-4ab2-a6a7-2ac9ed05528e,2821,,"[81.7, 45.7]",68351,67,,,,,-1.3041081,,Right Foot,,,"[87.0, 26.3]",,Ground Pass,,20.110943,,,,,Ewerthon Henrique de Souza,25916.0,,,,,,2,Regular Play,Diego Alberto Milito,19294.0,Left Center Forward,160,Real Zaragoza,395,['7ce15d05-4a23-422f-b459-d0c9db7ad5ce'],24,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:24.076,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.719442,,,,,,,,,,,,,857cb123-356f-4405-b240-c7f2c0b43340,2824,,"[87.0, 26.3]",68351,67,,,,,-0.65483207,,Right Foot,,,"[115.0, 4.8]",,High Pass,,35.302265,,,Unknown,,Rubén Gracia Calmache,25921.0,,,,,,2,Regular Play,Ewerthon Henrique de Souza,25916.0,Right Center Forward,160,Real Zaragoza,395,['a7dc93bf-5d9d-485d-a76b-982df88297e4'],25,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:25.418,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.793639,,,,,,,,,,,,,ac802499-8160-4a4d-aa2c-43dcad99fb20,2828,,"[6.9, 76.8]",68351,67,,,,,-0.15059617,,Right Foot,,,"[72.8, 66.8]",,High Pass,,66.6544,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,161,Barcelona,217,"['3f8a0504-285a-4ead-ba67-465cc48378ba', 'a7622334-378a-42b6-8192-b6003f40de04']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.345,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.334347,,,,,,,,,,,,,3f8a0504-285a-4ead-ba67-465cc48378ba,2830,,"[48.2, 14.2]",68351,67,,,,,-0.22837737,,Head,,,"[66.7, 9.9]",,High Pass,,18.993156,,,,,Rubén Gracia Calmache,25921.0,,,,,Recovery,2,Regular Play,Delio Cesar Toledo,25918.0,Left Back,162,Real Zaragoza,395,"['94834f7b-903d-477a-8f10-521eef01e670', 'ac802499-8160-4a4d-aa2c-43dcad99fb20']",59,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:59.138,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.348437,,,,,,,,,,,,,2f9f6db6-a9a1-4552-bf42-ae77f1b5d7a3,2834,,"[67.2, 7.9]",68351,68,,,,,1.4391124,,Left Foot,,,"[69.2, 23.0]",,Ground Pass,,15.231874,,,,,Diego Alberto Milito,19294.0,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Left Midfield,162,Real Zaragoza,395,"['361a7233-db55-4c67-ac6d-5770effad9bc', '95cd7fd0-36e6-458d-89d9-ffbf9cf2285d']",1,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:01.329,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.997385,,,,,,,,,,,,,c13dc752-9a59-4dfa-b2f3-cae09fcd070c,2837,,"[69.2, 23.0]",68351,68,,,,,-2.82781,,Right Foot,,,"[54.1, 18.1]",,Ground Pass,,15.875137,,,,,Albert Celades López,25909.0,,,,,,2,Regular Play,Diego Alberto Milito,19294.0,Left Center Forward,162,Real Zaragoza,395,['983ef11f-0773-47b1-a909-5b184b503f00'],2,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:02.797,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.419913,,,,,,,,,,,,,a6882261-c53d-42e6-984a-00685428be67,2841,,"[55.3, 18.3]",68351,68,,,,,2.0974236,,Right Foot,,,"[42.8, 39.8]",,Ground Pass,,24.86966,,,,,Álvaro Luiz Maior de Aquino,25913.0,,,,,,2,Regular Play,Albert Celades López,25909.0,Right Defensive Midfield,162,Real Zaragoza,395,"['06ca0665-2378-477b-bc7c-8c61b6e00279', '94fe9478-463f-485a-8f6c-21e5d0d47a93']",4,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:04.793,Pass,True,2005/2006
,,,,,,,,,,,,,,,,2.907013,,,,,,,,,,,,,0eda9b6d-c589-4c8c-9a77-821139df5409,2845,,"[39.4, 45.9]",68351,68,,,,,0.6188638,,Right Foot,,,"[80.4, 75.1]",,High Pass,,50.335278,,,,,Óscar Javier González Marcos,25911.0,,,,,,2,Regular Play,Álvaro Luiz Maior de Aquino,25913.0,Right Center Back,162,Real Zaragoza,395,"['58b57edb-de0d-40f5-8890-130bbc91cca4', 'daae7347-30a4-44ce-8543-fcd5f26851be']",7,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:07.223,Pass,True,2005/2006
,,,,,,,,,,,,,,,,2.15127,,,,,,,,,,,,,7b2b9cbe-c97d-4d07-8a66-2470c36e127f,2850,,"[30.4, 18.6]",68351,68,,,,,-0.03736578,,Left Foot,,,"[51.8, 17.8]",,Low Pass,,21.414948,,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,Recovery,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,162,Real Zaragoza,395,"['ced70efd-6c5d-493b-be6c-846015ca8c00', 'ebc524ba-4405-497e-b0d8-512971f6e7ad']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:23:13.040,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.49264,,,,,,,,,,,,,382d6996-4002-4f1d-9860-b2132aaa1d60,2855,,"[56.5, 51.0]",68351,68,,,,,-1.513443,,Right Foot,,,"[57.7, 30.1]",,Ground Pass,,20.934422,,,,,Gabriel Alejandro Milito,25919.0,,,,,,2,Regular Play,Albert Celades López,25909.0,Right Defensive Midfield,162,Real Zaragoza,395,['e98eb870-f37e-45bb-a30f-f68584e47429'],17,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:17.917,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.497346,,,,,,,,,,,,,dc73618e-f278-4edf-a31b-f9da0fe2f66b,2858,,"[63.7, 21.6]",68351,68,,,,,-0.007967959,,Left Foot,,,"[88.8, 21.4]",,Ground Pass,,25.100798,,,Incomplete,,Diego Alberto Milito,19294.0,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,162,Real Zaragoza,395,"['1a6868ca-fa32-4fd2-930d-a9f034246dcb', '6b842021-206e-4491-ac67-26d70e09b248']",20,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:20.275,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,40888364-8e69-4ba1-ace3-510bf0d6dc72,2862,,"[70.2, 56.0]",68351,68,,,,,-1.2990623,,Right Foot,,,"[77.5, 29.8]",,Low Pass,,27.197977,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,163,Barcelona,217,['26108417-578b-47dd-abe5-0a7b61bb9e35'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.390,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,e5643d7a-9363-4b02-a4e6-fb805d11b2f2,2865,,"[79.4, 31.2]",68351,68,,,,,-1.3045443,,Right Foot,,,"[82.4, 20.2]",,Ground Pass,,11.401754,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,163,Barcelona,217,['8c34ee78-ae49-4d34-9381-833b3bec5db2'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.788,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.1195,,,,,,,,,,,,,a54b5bc8-c399-4748-ab7f-fa9959628d9e,2868,,"[86.9, 19.4]",68351,68,,,,,0.50416595,,Left Foot,,,"[89.8, 21.0]",,Low Pass,,3.312099,,,Incomplete,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,163,Barcelona,217,['eaaf9caa-13bf-416b-9ab4-3bdd2d79afa4'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.768,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,b8319fea-5d55-42e7-bbdc-0f24d4cec7d8,2873,,"[40.6, 13.5]",68351,68,,,,,2.4242094,,Right Foot,,,"[21.0, 30.6]",,Ground Pass,,26.01096,,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,163,Barcelona,217,['61a452c0-7cb1-4bfd-80d8-7cd5ec30dd1b'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.982,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.1343,,,,,,,,,,,,,07e718e6-636d-4a9c-b6fe-c03ff602ad49,2876,,"[20.8, 35.5]",68351,68,,,,,0.30459785,,Right Foot,,,"[80.6, 54.3]",,High Pass,,62.685566,,,Incomplete,,Mark van Bommel,19296.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,163,Barcelona,217,"['3ace1560-448d-4cd0-8483-7d136a720eee', 'f7d21942-4f59-4c78-b045-9b3cee8888bf']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.863,Pass,,2005/2006
,,,,,,,,,,,,,,,,7.838426,,,,,,,,,,,,,927853aa-812d-43ad-a503-fe2499c877f6,2883,,"[82.9, 65.1]",68351,69,,True,,,-1.7068795,,Right Foot,,,"[79.6, 41.0]",,Ground Pass,,24.324884,,,,,Anderson Luís de Souza,19757.0,,,,,Free Kick,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,164,Barcelona,217,['4687532d-6fed-4840-9524-bd5773beb968'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.772,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.487177,,,,,,,,,,,,,01f7ece9-1527-488d-a6de-51af630432d7,2887,,"[37.9, 27.7]",68351,69,,,,,-0.28473043,,Right Foot,,,"[46.1, 25.3]",,Low Pass,,8.5440035,,,,,Ewerthon Henrique de Souza,25916.0,,,,,Recovery,2,Regular Play,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,165,Real Zaragoza,395,['518809fd-078b-486a-85d9-4096c2559616'],39,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:39.828,Pass,,2005/2006
