ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.209849,,,,,,,,,,,,,7b910f0e-135d-4dc2-83cb-ea676e49c1e9,1954,,"[82.7, 32.5]",69226,46,,,,,1.6414334,,Right Foot,,,,"[81.2, 53.7]",,Ground Pass,,21.253,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,86,Almería,403,['fd423fd1-ecf3-4755-ae68-a5744c90f9c4'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.786,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.15522,,,,,,,,,,,,,e7eaa15b-1540-468b-b2b0-dfe1dc39a632,1957,,"[87.5, 55.2]",69226,46,,,,,-0.8006254,,Right Foot,,,,"[106.9, 35.2]",,High Pass,,27.863237,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,86,Almería,403,"['4562f4e3-a7ed-48db-a049-ef1f56417285', 'c422f33c-19de-488e-81c1-2eb6b6bf1615']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.455,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.529365,,,,,,,,,,,,,7f71fc81-fc26-4a9b-b4cc-b1386d5bb384,1961,,"[19.8, 38.8]",69226,46,,,,,-0.5159255,,Head,,,,"[26.5, 35.0]",,High Pass,,7.702597,,,,Hernán Darío Bernardello,26651.0,,,,,,Recovery,2,From Goal Kick,José Manuel Flores Moreno,26653.0,Right Center Back,86,Almería,403,['88ac7bee-e218-4153-9484-38dd4b0e431f'],35,,,,,,,,,,,,,,,,,Almería,403,00:01:35.241,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.714,,,,,,,,,,,,,a52e95cf-65a1-48de-b5ec-c31da69bc3c9,1964,,"[26.5, 35.0]",69226,46,,,,,-0.323847,,Right Foot,,,,"[40.8, 30.2]",,High Pass,,15.084098,,,,Fernando Soriano Marco,26435.0,,,,,,,2,From Goal Kick,Hernán Darío Bernardello,26651.0,Right Center Midfield,86,Almería,403,['30e324b1-46d8-4b34-a237-472de848e22c'],36,,,,,,,,,,,,,,,,,Almería,403,00:01:36.864,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.0365,,,,,,,,,,,,,6d2248c2-9680-4210-ac50-ad327d3272c7,1967,,"[42.1, 30.8]",69226,46,,,,,0.40987512,,Right Foot,,,,"[56.6, 37.1]",,Low Pass,,15.809491,,Incomplete,,Pablo Daniel Piatti,6763.0,,,,,,,2,From Goal Kick,Fernando Soriano Marco,26435.0,Center Attacking Midfield,86,Almería,403,"['3df3c352-3998-4187-8ab8-001f01e9a925', 'c2b1b311-168d-4e4c-bcaa-3b987f86c6c0']",38,,,,,,,,,,,,,,,,,Almería,403,00:01:38.658,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.22294,,,,,,,,,,,,,c2b1b311-168d-4e4c-bcaa-3b987f86c6c0,1969,,"[64.4, 43.9]",69226,46,,,,,0.9871605,,Left Foot,,,,"[74.9, 59.8]",,Low Pass,,19.054132,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,86,Almería,403,"['347445f7-fac8-4068-8a17-091fa00df362', '6d2248c2-9680-4210-ac50-ad327d3272c7']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.694,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.388075,,,,,,,,,,,,,536e2870-44dc-4a9b-8f2d-2cdda7fc513b,1973,,"[50.1, 20.8]",69226,46,,,,,-0.4574107,,Left Foot,,,,"[69.4, 11.3]",,Low Pass,,21.511393,,Incomplete,,Albert Crusat Domene,26437.0,,,,,,,2,From Goal Kick,Fernando Soriano Marco,26435.0,Center Attacking Midfield,86,Almería,403,"['2bd3cf2a-c66c-4abf-b5a3-2c0f37cf73b9', '72ec52cb-576f-44e2-99d1-3996cdd64479', 'afc503c1-731b-4584-9bed-26ccb18693d5']",42,,,,,,,,,,,,,,,,,Almería,403,00:01:42.046,Pass,True,2009/2010
,,,,,,,,,,,,,,,,0.673204,,,,,,,,,,,,,9453f851-d8b6-4b31-86c7-b90b741c9fd5,1978,,"[51.4, 69.5]",69226,46,,,,,-0.2215288,,Right Foot,,,,"[62.5, 67.0]",,Ground Pass,,11.378049,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,87,Barcelona,217,['0eb90728-f4cc-4790-8348-dc11d8c11680'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.240,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.224759,,,,,,,,,,,,,70207a04-985b-4823-b927-a21d76174a83,1981,,"[62.5, 67.0]",69226,46,,,,,-2.513537,,Left Foot,,,,"[38.4, 49.5]",,Ground Pass,,29.783552,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,87,Barcelona,217,['4014b1e3-c228-47c5-9c8d-43fb5b384b22'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.994,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.278739,,,,,,,,,,,,,dd1f7c36-ec11-4842-a1f4-7e7c4356bbdc,1984,,"[40.2, 47.2]",69226,46,,,,,-1.2554766,,Right Foot,,,,"[52.4, 9.8]",,Ground Pass,,39.339546,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,87,Barcelona,217,['952f19ac-424f-48a6-be1e-300bddf3ceff'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.715,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.0223,,,,,,,,,,,,,78ac74a1-4b65-473f-8f32-7741497ff5e5,1987,,"[56.6, 8.8]",69226,46,,,,,-0.28511775,,Right Foot,,,,"[68.2, 5.4]",,Ground Pass,,12.088011,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,87,Barcelona,217,['38e401d6-744a-4ff6-b4ad-f12891e2e1d0'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.097,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.139869,,,,,,,,,,,,,673ccb6a-c34b-4b3f-a672-7518d6fdbdc9,1990,,"[68.2, 5.4]",69226,46,,,,,2.949365,,Left Foot,,,,"[53.3, 8.3]",,Ground Pass,,15.179591,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,87,Barcelona,217,['b2e27c53-2f79-4885-ba66-8eb2df0bdec6'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.157,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.581982,,,,,,,,,,,,,47637734-5044-441d-b994-d2092af02e5e,1994,,"[51.2, 6.4]",69226,46,,,,,1.1731683,,Left Foot,,,,"[59.6, 26.4]",,Ground Pass,,21.692394,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,87,Barcelona,217,"['2540efbe-a1a7-459b-a064-008630aa8884', 'c622bcfe-637d-4af6-b352-b59f2cd06d3c']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.877,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.404953,,,,,,,,,,,,,e1f6e7ad-a7de-4d44-b882-480691dbf2d9,1998,,"[77.2, 44.9]",69226,47,,,,,-2.882587,,Right Foot,,,,"[65.5, 41.8]",,Ground Pass,,12.103719,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,87,Barcelona,217,"['c53b26d2-4cca-4d4a-a7b4-b9dd2a817aed', 'd4119ab8-7330-4c69-8371-e0f5ed32633c']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.800,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.401309,,,,,,,,,,,,,4215fe77-1bcd-48c7-af46-296edb267c7c,2001,,"[65.5, 41.8]",69226,47,,,,,-0.7884941,,Right Foot,,,,"[81.6, 25.6]",,Ground Pass,,22.839659,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,87,Barcelona,217,['a4e53fe8-2944-4ed6-bb3b-8b88497371e9'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.285,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.383719,,,,,,,,,,,,,78862034-5ca6-486b-9db3-8f596aef508d,2004,,"[81.6, 25.6]",69226,47,,,,,-0.36005932,,Right Foot,,,,"[90.1, 22.4]",,Ground Pass,,9.0824,,,,Zlatan Ibrahimović,3672.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,87,Barcelona,217,['95c6f154-9f3a-4b38-8377-75ce6c5c62a9'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.806,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.414629,,,,,,,,,,,,,1bc076df-e58a-439e-a118-df1d340a64c0,2007,,"[90.1, 22.4]",69226,47,,,,,-0.65457076,,Right Foot,,,,"[107.3, 9.2]",,Ground Pass,,21.681328,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,87,Barcelona,217,['81be543a-1eed-4466-a0cb-26a56cd7e058'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.647,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.449564,,,,,,,,,,,,,febf0152-1e29-4b4f-a5a6-5d22812f69aa,2010,,"[112.3, 14.6]",69226,47,,,,,2.8642826,,Right Foot,,,,"[85.6, 22.2]",,Ground Pass,,27.760584,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,87,Barcelona,217,['97fa4074-07dc-4322-8abc-1a0c59e02982'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.235,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.180253,,,,,,,,,,,,,801104c5-a96a-4f9f-a605-e3a9625507c1,2013,,"[93.0, 20.3]",69226,47,,,,,-0.7730531,,Left Foot,,,,"[101.2, 12.3]",,Ground Pass,,11.456003,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,87,Barcelona,217,['8697997b-1bd4-4b6b-9dbc-5e06fa8159d4'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.660,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.5169,,,,,,,,,,,,,70f111ae-4333-456d-be6a-d02a16e2ce02,2016,,"[106.9, 15.1]",69226,47,,,,,1.8724154,,Right Foot,,,,"[104.1, 24.1]",,Ground Pass,,9.425497,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,87,Barcelona,217,['e3242a32-627d-4118-989a-3d204a5dec98'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.136,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.0362,,,,,,,,,,,,,838c7adf-1d33-4b39-9e85-d0f3c405d909,2019,,"[104.1, 24.1]",69226,47,,,,,0.32175055,,Left Foot,,,,"[115.5, 27.9]",,Ground Pass,,12.016655,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,87,Barcelona,217,"['8d3b5d83-d6ea-47bd-a0c0-38783e4a700c', '976eb968-2705-4e9c-81b1-c4dcabf045d5']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.733,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.69216,,,,,,,,,,,,,25cb17fa-41cf-4393-a9c0-b10fdae6b779,2022,,"[12.0, 50.2]",69226,47,,True,,,-0.5743831,,Drop Kick,,,,"[65.0, 15.9]",,High Pass,,63.130737,,Incomplete,,,,,,,,,,2,From Keeper,Diego Alves Carreira,25144.0,Goalkeeper,88,Almería,403,['c999c73a-98a6-425d-b9f1-effb40c5aec1'],46,,,,,,,,,,,,,,,,,Almería,403,00:02:46.118,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.128899,,,,,,,,,,,,,5acd6ae4-ebdc-4bbf-8ec1-5eab5c4a89ed,2024,,"[48.2, 62.4]",69226,47,,,,,-1.1220729,,Right Foot,,,,"[56.0, 46.2]",,Ground Pass,,17.979988,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,89,Barcelona,217,['a4fc1fb3-a875-4b1c-9718-31d6ee621c76'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.532,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.266341,,,,,,,,,,,,,4abba127-5701-4821-9967-1efeb4c09a6c,2027,,"[60.2, 45.3]",69226,47,,,,,-1.3066534,,Right Foot,,,,"[67.8, 17.2]",,Ground Pass,,29.109621,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,89,Barcelona,217,['1f5a7c9f-0f43-44bd-b291-0d98b077d9ad'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.034,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.281334,,,,,,,,,,,,,b8a71be1-1aba-4ad0-9002-bafe12184ddf,2030,,"[81.6, 15.9]",69226,47,,,,,-0.53581125,,Right Foot,,,,"[97.6, 6.4]",,Ground Pass,,18.607794,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,89,Barcelona,217,['3009522c-815d-475e-8b30-a4919dd5d9cb'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.008,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.423603,,,,,,,,,,,,,bf10779f-5d28-4d2c-ade4-ab0803fccfa4,2033,,"[96.8, 10.0]",69226,48,,,,,3.1082716,,Right Foot,,,,"[84.8, 10.4]",,Ground Pass,,12.006665,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,89,Barcelona,217,['b929cc98-d8d3-4822-a818-ce93182484e2'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.045,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.94856,,,,,,,,,,,,,17c13813-f160-4203-9205-9668cdcf0fc9,2036,,"[86.5, 19.9]",69226,48,,,,,1.9347752,,Right Foot,,,,"[83.3, 28.3]",,Ground Pass,,8.988882,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,89,Barcelona,217,['67cfde7c-e9c1-499f-aa34-27a6a4bd3144'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.912,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.967966,,,,,,,,,,,,,14a36bf9-8c88-4c7e-bb0d-9768e769da77,2039,,"[83.5, 28.3]",69226,48,,,,,2.8150113,,Right Foot,,,,"[71.1, 32.5]",,Ground Pass,,13.091982,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,89,Barcelona,217,['d54e7d48-035f-47b8-ba4f-e243892f1eda'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.251,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.991433,,,,,,,,,,,,,8d7c22fc-422e-442f-9bfe-72c4a5956e23,2042,,"[71.1, 33.1]",69226,48,,,,,1.0303768,,Right Foot,,,,"[83.1, 53.1]",,Ground Pass,,23.323807,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,89,Barcelona,217,['93c0ee58-ce8f-4b57-99ef-b9b45f923ed4'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.670,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.9014,,,,,,,,,,,,,eaa19ddf-c90b-4a81-b60d-22a6550069d9,2045,,"[88.2, 46.2]",69226,48,,,,,-1.1768034,,Left Foot,,,,"[99.3, 19.5]",,Low Pass,,28.915394,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,89,Barcelona,217,"['66d6b5c2-c9c4-4825-8301-e270d2909648', 'e17be25e-3e5d-435d-bf75-5849623c5391']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.757,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.903771,,,,,,,,,,,,,21f0dea8-b15b-405b-b0cf-2c7964b314ea,2050,,"[28.0, 62.2]",69226,48,,,,,-0.5743048,,Right Foot,,,,"[45.0, 51.2]",,High Pass,,20.248457,,,,Albert Crusat Domene,26437.0,,,,,,,2,From Counter,Juan Manuel Ortiz Palazón,26440.0,Right Wing Back,90,Almería,403,"['b8697aa8-52c5-45e5-89d6-d8f62561b366', 'f0861b38-e32c-4bc0-8272-2edcae7b10ec']",16,,,,,,,,,,,,,,,,,Almería,403,00:03:16.646,Pass,True,2009/2010
,,,,,,,,,,,,,,,,2.843802,,,,,,,,,,,,,a2652de0-5c26-474d-9f6a-63424f3bd6b3,2056,,"[44.2, 50.8]",69226,48,,True,,,-1.5014987,,Right Foot,,,,"[46.9, 11.9]",,Ground Pass,,38.993587,,,,Guilherme Oliveira Santos,26650.0,,,,,,Free Kick,2,From Free Kick,Juan Manuel Ortiz Palazón,26440.0,Right Wing Back,91,Almería,403,['b59d6c84-afb2-4929-a4be-e54180d9ff72'],36,,,,,,,,,,,,,,,,,Almería,403,00:03:36.528,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.984981,,,,,,,,,,,,,917409c5-a7f8-49df-8574-45f25b5372b9,2058,,"[46.9, 11.9]",69226,48,,,,,0.009803607,,Left Foot,,,,"[87.7, 12.3]",,High Pass,,40.80196,,,,Pablo Daniel Piatti,6763.0,,,,,,,2,From Free Kick,Guilherme Oliveira Santos,26650.0,Left Wing Back,91,Almería,403,['d13732f0-c6ea-435c-bc2e-b3771d3739b4'],40,,,,,,,,,,,,,,,,,Almería,403,00:03:40.187,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.94924,,,,,,,,,,,,,61b02662-4314-450a-a4e8-1290ab891f2f,2062,,"[88.7, 7.3]",69226,48,,,,,-3.1093457,,Left Foot,,,,"[76.3, 6.9]",,Ground Pass,,12.40645,,,,Guilherme Oliveira Santos,26650.0,,,,,,,2,From Free Kick,Pablo Daniel Piatti,6763.0,Left Center Forward,91,Almería,403,"['00ac3984-38e4-49e8-b200-90e80d201856', '4e1e3b22-6f3d-4dcc-8138-c4872396a3f9']",43,,,,,,,,,,,,,,,,,Almería,403,00:03:43.703,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.465445,,,,,,,,,,,,,601a3d33-4cd7-4feb-b9cf-550931f1056b,2065,,"[76.3, 6.9]",69226,48,,,,,2.4297457,,Left Foot,,,,"[61.0, 20.1]",,Ground Pass,,20.207176,,,,Hernán Darío Bernardello,26651.0,,,,,,,2,From Free Kick,Guilherme Oliveira Santos,26650.0,Left Wing Back,91,Almería,403,['73b44e6f-e2c3-4bb4-a5db-d697a8f18de5'],45,,,,,,,,,,,,,,,,,Almería,403,00:03:45.714,Pass,,2009/2010
,,,,,,,,,,,,,,,,3.941402,,,,,,,,,,,,,2b07b3cc-0a7b-491b-a16a-b6e0853a05e3,2069,,"[55.5, 24.5]",69226,48,,,,,0.9761917,,Right Foot,,,,"[90.8, 76.7]",,High Pass,,63.015316,,,,Juan Manuel Ortiz Palazón,26440.0,,,True,,,,2,From Free Kick,Hernán Darío Bernardello,26651.0,Right Center Midfield,91,Almería,403,"['19903c70-6275-4f71-81da-4aa666997494', 'bac429ec-88fa-4e40-8009-c1bc3a8234ab']",49,,,,,,,,,,,,,,,,,Almería,403,00:03:49.192,Pass,True,2009/2010
,,,,,,,,,,,,,,,,3.1231,,,,,,,,,,,,,f8d76394-7f85-470e-bd5d-31cc2da3f675,2079,,"[3.5, 35.5]",69226,49,,,,,-0.0225426,,Right Foot,,,,"[78.9, 33.8]",,High Pass,,75.41916,,,,Zlatan Ibrahimović,3672.0,,,,,,Free Kick,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,93,Barcelona,217,['86318555-55ae-41e6-9eba-c6716055af4a'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.543,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.524012,,,,,,,,,,,,,93521083-0ed0-4cd7-828b-c54113f58433,2087,,"[39.8, 43.4]",69226,49,,,,,-0.72120076,,Right Foot,,,,"[69.6, 17.2]",,High Pass,,39.679718,,Incomplete,,,,,,,,,,2,From Free Kick,José Manuel Flores Moreno,26653.0,Right Center Back,93,Barcelona,217,['08831102-05d3-4819-a346-298c40c364df'],27,,,,,,,,,,,,,,,,,Almería,403,00:04:27.393,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.180347,,,,,,,,,,,,,08831102-05d3-4819-a346-298c40c364df,2088,,"[51.4, 63.8]",69226,49,,,,,-2.2809942,,Head,,,,"[37.9, 48.1]",,Low Pass,,20.706038,,,,Gnégnéri Yaya Touré,3087.0,,,,,,Recovery,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,93,Barcelona,217,"['8332f935-f87d-4d98-9e78-8b3b6f2acc18', '93521083-0ed0-4cd7-828b-c54113f58433']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.917,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.205678,,,,,,,,,,,,,bff99a19-c4e2-48a0-9f08-5f2f80b98cc2,2091,,"[37.9, 41.1]",69226,49,,,,,-0.17532408,,Left Foot,,,,"[55.4, 38.0]",,Ground Pass,,17.772451,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,93,Barcelona,217,['1e0be341-4e13-4a75-a6dd-c00a0aa7dfde'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.971,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.046995,,,,,,,,,,,,,72fe3019-b0bb-40fc-8cc0-1ffb4675f971,2095,,"[61.3, 36.9]",69226,49,,,,,-1.1880885,,Right Foot,,,,"[73.9, 5.6]",,Ground Pass,,33.740925,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,93,Barcelona,217,"['0947b53e-c3db-4f22-a759-6c17b2c80d64', '10fd5e4e-dec1-44d1-ad88-4f1bc3bba2bc']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.672,Pass,True,2009/2010
,,,,,,,,,,,,,,,,0.66792,,,,,,,,,,,,,38b10af3-1cde-4d3a-b4cd-064b206ee626,2099,,"[87.1, 19.5]",69226,49,,,,,2.2782278,,Right Foot,,,,"[81.2, 26.4]",,Ground Pass,,9.078547,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,93,Barcelona,217,['6a346925-6865-46d9-bbde-2c10e5a1445f'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.973,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.073233,,,,,,,,,,,,,68c60358-b5b7-4f53-a713-274893c59617,2102,,"[80.8, 34.6]",69226,49,,,,,1.2102304,,Right Foot,,,,"[85.4, 46.8]",,Ground Pass,,13.038404,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,93,Barcelona,217,['44197920-39e8-482c-ad6e-0b37023ccaa2'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.746,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.649408,,,,,,,,,,,,,c5857953-38af-41ac-9c74-d5b17edf41b4,2105,,"[85.8, 52.5]",69226,49,,,,,1.7166072,,Right Foot,,,,"[83.7, 66.8]",,Ground Pass,,14.453373,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,93,Barcelona,217,['dbfaa90a-21f0-4708-8e63-db69da65f051'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.365,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.008774,,,,,,,,,,,,,f43eae17-f645-4972-8969-1edf2345a7b5,2108,,"[85.8, 64.7]",69226,49,,,,,0.21277896,,Left Foot,,,,"[102.0, 68.2]",,Ground Pass,,16.573774,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,93,Barcelona,217,['0a07830e-3047-4d6a-84ae-3d54055d84be'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.185,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.169941,,,,,,,,,,,,,ed340a66-0d92-45c5-981b-99b5945dfe5c,2115,,"[89.0, 61.7]",69226,49,,,,,-2.039763,,Left Foot,,,,"[85.2, 54.2]",,Ground Pass,,8.407735,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,93,Barcelona,217,['f30549ea-5c4c-449b-bd5e-3f5568728bb1'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.647,Pass,,2009/2010
