ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.599226,,,,,,,,,,,,,,121f6488-6948-49d6-be6a-7591a53435d4,1288,,,"[74.7, 21.9]",3773661,29,,,,1.849096,,Left Foot,,,,"[69.7, 39.4]",,Ground Pass,,18.200275,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,41,Barcelona,217,"['12f17ec8-9bee-4d40-bc87-771367c46da0', 'a7841c21-4889-4fba-92d8-a084736fadaa']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.929,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.222635,,,,,,,,,,,,,,cb803ff3-92c8-4c83-bcad-a0306ef4afdc,1292,,,"[64.3, 45.6]",3773661,29,,,,1.0615777,,Left Foot,,,,"[71.0, 57.6]",,Ground Pass,,13.743726,,,Óscar Mingueza García,43728.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,41,Barcelona,217,['0446067c-8a11-4860-adcf-684ba0a7c6df'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:29:24.458,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.195375,,,,,,,,,,,,,,23824827-84e7-47ce-86e3-89aafac3527e,1296,,,"[71.3, 58.0]",3773661,29,,,,0.98279375,,Right Foot,,,,"[78.5, 68.8]",,Ground Pass,,12.979984,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,41,Barcelona,217,"['858c41e0-e6ac-4d41-983e-a4b72a620a68', 'ddf150d0-2c99-41c2-ad28-e4b5e21af72d']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.145,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.054983,,,,,,,,,,,,,,0781efe5-e9df-40a1-b5d5-246b64c7cec1,1299,,,"[79.4, 67.7]",3773661,29,,,,-1.3492675,,Right Foot,,,,"[81.9, 56.6]",,Ground Pass,,11.378049,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,41,Barcelona,217,['75068c93-c140-4f0d-918e-d8c267a90dda'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:29:27.798,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.812714,,,,,,,,,,,,,,d80d4b7e-dd9c-4f0a-9526-ecc70d70161a,1306,,,"[95.4, 55.0]",3773661,29,,,,-2.1282275,,Left Foot,,,,"[90.6, 47.3]",,Ground Pass,,9.073588,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,41,Barcelona,217,['7abdcced-d485-49a9-8f02-cd45d699f790'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.039,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.570896,,,,,,,,,,,,,,878624f7-b005-4ee4-8def-e31f4f626845,1310,,,"[90.3, 49.3]",3773661,29,,,,-0.6080892,,Right Foot,,,,"[100.5, 42.2]",,Ground Pass,,12.427792,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,41,Barcelona,217,['dd7f09bc-548d-4aa4-8150-adcc6922b33e'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.207,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.055204,,,,,,,,,,,,,,fb5f3dec-1e4e-45ed-adb1-d2fb2312a953,1314,,,"[100.7, 41.2]",3773661,29,,,,-2.1310282,,Left Foot,,,,"[93.8, 30.2]",,Ground Pass,,12.984991,,,Pedro González López,30486.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,41,Barcelona,217,['7343ab36-111d-4025-9948-02fca8f6a681'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.260,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.425217,,,,,,,,,,,,,,2b59d2d6-cacc-479e-b793-f37c91f3ca2c,1316,,,"[94.4, 29.0]",3773661,29,,,,-0.612388,,Right Foot,,,,"[106.5, 20.5]",,Ground Pass,,14.787157,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,41,Barcelona,217,['10c84cb0-56c0-4f88-ab20-94779882bd73'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.315,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.532194,,,,,,,,,,,,,,ddb3ead8-be79-49bc-899f-359bb6da96f5,1318,,,"[106.5, 20.5]",3773661,29,,,,1.5947918,,Left Foot,True,,,"[106.2, 33.0]",,Ground Pass,,12.503599,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,41,Barcelona,217,"['964482b5-6f27-486b-a947-5d7c1ba49030', 'b5eee693-0933-474c-8f60-8e40814b3bdb']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:29:38.741,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.104274,,,,,,,,,,,,,,4709f63d-382a-4470-a748-d1e085caa74d,1322,,,"[88.3, 0.1]",3773661,29,True,,,2.7291822,,,,,,"[75.5, 5.7]",,Low Pass,,13.971399,,,Clément Lenglet,6826.0,,,,,Throw-in,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,42,Barcelona,217,['bd8960de-f5e8-48ee-8630-09a10318f38b'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.552,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.887437,,,,,,,,,,,,,,b04ff9c0-5685-4834-895d-8fc948d988f9,1324,,,"[72.5, 10.7]",3773661,29,True,,,2.4934475,,Left Foot,,,,"[51.9, 26.3]",,Ground Pass,,25.840279,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,42,Barcelona,217,['87fe925a-aab5-437e-a20b-37f058ae9749'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:29:54.391,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.256526,,,,,,,,,,,,,,fb137ee1-21ce-4b1c-be78-6147e1bc4ed5,1326,,,"[55.2, 35.0]",3773661,29,,,,1.1487913,,Left Foot,,,,"[64.0, 54.6]",,Ground Pass,,21.484879,,,Óscar Mingueza García,43728.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,42,Barcelona,217,['05bb8c57-da4b-47d9-97f8-b985407458aa'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:29:57.013,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.224359,,,,,,,,,,,,,,482eb30c-2750-4bc8-a9f0-4cbbe511d0d0,1329,,,"[63.6, 61.5]",3773661,29,,,,0.97795117,,Right Foot,,,,"[70.0, 71.0]",,Ground Pass,,11.454694,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,42,Barcelona,217,['1b31f682-a2c2-4edf-9917-4fb2feb672f3'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.449,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.457582,,,,,,,,,,,,,,3e4e14f1-c5fe-461c-980f-46b68b806456,1332,,,"[73.0, 70.8]",3773661,30,,,,-2.0724003,,Right Foot,,,,"[66.2, 58.4]",,Ground Pass,,14.142136,,,Óscar Mingueza García,43728.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,42,Barcelona,217,['a0b77348-b27d-4001-ae43-07e8cea17646'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:30:02.615,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.779858,,,,,,,,,,,,,,4a4a8de1-c913-4b32-bdf6-27928f4c3e36,1334,,,"[70.0, 51.8]",3773661,30,True,,,-1.7967116,,Right Foot,,,,"[64.3, 27.0]",,Ground Pass,,25.446611,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,42,Barcelona,217,['2c35392c-3e28-4df6-949f-5ef3709d2edf'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:30:05.246,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.588423,,,,,,,,,,,,,,746ab88c-6570-4df4-9391-5a32238a449c,1336,,,"[66.3, 27.2]",3773661,30,,,,-1.2924967,,Left Foot,,,,"[71.3, 9.7]",,Ground Pass,,18.200275,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,42,Barcelona,217,['26d471b7-793b-46c4-b6db-6eb4f1053922'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.237,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.687817,,,,,,,,,,,,,,937e1a36-5132-41d6-ae60-f48b17dba60a,1339,,,"[71.7, 11.1]",3773661,30,,,,0.7853982,,Left Foot,,,,"[76.7, 16.1]",,Ground Pass,,7.071068,,,Pedro González López,30486.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,42,Barcelona,217,['00e85fb9-37f7-46dd-99eb-f5392baa419f'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.374,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.968739,,,,,,,,,,,,,,07144bb2-d1de-45e9-bc83-9471306b720e,1343,,,"[74.0, 15.0]",3773661,30,,,,3.0329313,,Right Foot,,,,"[63.0, 16.2]",,Low Pass,,11.065261,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,42,Barcelona,217,['0fc65325-7ab2-423a-8c2f-4d28ffcdaf46'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.069,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.384298,,,,,,,,,,,,,,a5d95384-80a9-491b-ae61-734adf95fca4,1346,,,"[64.0, 24.0]",3773661,30,,,,1.7106187,,Left Foot,,,,"[62.1, 37.5]",,Ground Pass,,13.633048,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,42,Barcelona,217,['393512d3-c384-4565-807c-61e58a704a36'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:30:14.276,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.962337,,,,,,,,,,,,,,ba998c61-37ac-4206-ac32-ad8f1dfbb2f5,1350,,,"[62.1, 43.6]",3773661,30,,,,0.8315193,,Right Foot,,,,"[86.9, 70.8]",,High Pass,,36.808693,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,42,Barcelona,217,['2ca341c1-f606-4bbb-b466-c345ff672698'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.922,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.374562,,,,,,,,,,,,,,e1c3370b-0981-4c6f-a410-da1904217899,1354,,,"[85.9, 71.7]",3773661,30,,,,-2.8833404,,Right Foot,,,,"[70.0, 67.5]",,Ground Pass,,16.445364,,,Óscar Mingueza García,43728.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,42,Barcelona,217,['b9ac89ba-1e5a-4b97-8d48-e9c3476ea06c'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:30:19.503,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.869881,,,,,,,,,,,,,,60ebd51d-5a60-4e9c-a91a-84e8452cd2b3,1357,,,"[69.0, 61.8]",3773661,30,,,,-1.0374091,,Right Foot,,,,"[75.2, 51.3]",,Ground Pass,,12.1938505,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,42,Barcelona,217,['ecb274db-da70-4fc3-9d5f-d22dbc44a9ae'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:30:21.985,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.947945,,,,,,,,,,,,,,7176150b-100b-437c-88f7-505a7f54b33f,1361,,,"[77.2, 54.8]",3773661,30,,,,0.093187265,,Right Foot,,,,"[87.9, 55.8]",,Ground Pass,,10.746628,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['35d201ec-a4ab-4ec0-8347-d9843bf5b47a', '96c1ed0e-561f-4085-a51b-2d981498a5ae']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.366,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.974386,,,,,,,,,,,,,,618b7dad-17ab-440e-86b4-048fd47500f1,1365,,,"[89.3, 58.6]",3773661,30,,,,0.6088329,,Left Foot,,,,"[103.5, 68.5]",,Ground Pass,,17.310402,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,42,Barcelona,217,['5c1e4881-feaf-4879-a39f-06addcda6791'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.981,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.664826,,,,,,,,,,,,,,5b6b6b3a-67bb-4bdb-84ea-e86b6ad97475,1368,,,"[107.0, 66.5]",3773661,30,,,,-2.709185,,Right Foot,,,,"[100.5, 63.5]",,Ground Pass,,7.1589108,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,42,Barcelona,217,"['033e757a-0cf7-4c8d-9120-749934dfad52', 'd2d70a25-e2ab-41a6-a140-cc0850a87922']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.946,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.959345,,,,,,,,,,,,,,36d4efef-5cff-416e-98cd-6eb61f608eea,1373,,,"[19.3, 12.9]",3773661,30,,,,0.07433089,,Left Foot,,,,"[28.7, 13.6]",,Ground Pass,,9.426028,,,Nemanja Maksimović,6901.0,,,,,,1,Regular Play,Takefusa Kubo,31090.0,Left Wing,43,Getafe,216,"['2968c279-da28-4b6d-8a0e-6eaef1b480a5', '60d0630d-3596-4eb4-88a8-000ed44ccc44']",29,,,,,,,,,,,,,,,,,Getafe,216,00:30:29.092,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.682384,,,,,,,,,,,,,,acbc1027-6987-4e2c-86c3-5aca5fed0e59,1377,,,"[29.3, 13.6]",3773661,30,,,,-0.9859187,,Right Foot,,,,"[34.2, 6.2]",,Ground Pass,,8.875246,,,Takefusa Kubo,31090.0,,,,,,1,Regular Play,Nemanja Maksimović,6901.0,Left Center Midfield,43,Getafe,216,"['3d566d94-9116-4796-9e65-a63d44cc165f', '4d0a84e7-382b-4896-aaff-6aa777fce11a']",31,,,,,,,,,,,,,,,,,Getafe,216,00:30:31.335,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.482273,,,,,,,,,,,,,,feaf0571-5396-4d13-822a-4923f92bea4d,1384,,,"[50.1, 18.6]",3773661,30,,,,1.0714496,,Left Foot,,,,"[53.1, 24.1]",,Ground Pass,,6.264982,Incomplete,,Ángel Luis Rodríguez Díaz,6611.0,,,,,,1,Regular Play,Takefusa Kubo,31090.0,Left Wing,43,Getafe,216,"['a5ef2c45-869d-4bb6-b60f-625b7ea75113', 'e736a593-8216-447c-92dd-4b5548144ea9']",34,,,,,,,,,,,,,,,,,Getafe,216,00:30:34.113,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.533003,,,,,,,,,,,,,,16e9e65c-deb6-4611-99c3-db316545fea2,1390,,,"[99.2, 17.0]",3773661,30,,,,2.6194038,,Right Foot,,,,"[88.6, 23.1]",,Ground Pass,,12.229881,,,Carles Aleña Castillo,13599.0,,,,,,1,Regular Play,Takefusa Kubo,31090.0,Left Wing,43,Getafe,216,"['0383e478-3664-4aab-98ac-7def3429c83c', 'bb158ff9-336b-4209-9189-77943906a42c']",41,,,,,,,,,,,,,,,,,Getafe,216,00:30:41.534,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.087915,,,,,,,,,,,,,,070b5ebb-3023-486c-bea9-f2820e386469,1393,,,"[91.3, 22.3]",3773661,30,,,,-0.6736211,,Left Foot,,,,"[102.2, 13.6]",,Ground Pass,,13.946325,,,Takefusa Kubo,31090.0,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,43,Getafe,216,['ec00526b-6113-4ae4-8537-aa67ee2cd6d0'],43,,,,,,,,,,,,,,,,,Getafe,216,00:30:43.839,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.013555,,,,,,,,,,,,,,54ba6995-cd9b-4a6b-b416-dbcd6ce2336a,1401,,,"[33.1, 67.5]",3773661,30,,,,-2.0377443,,Right Foot,,,,"[27.0, 55.4]",,Ground Pass,,13.550646,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,44,Barcelona,217,['ccd0fad9-5035-49cb-9a75-f8699d287264'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.836,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.365085,,,,,,,,,,,,,,58799fc5-26e4-485c-8209-bf86c85613ef,1403,,,"[27.0, 55.4]",3773661,30,,,,-0.39252767,,Right Foot,,,,"[42.7, 48.9]",,Ground Pass,,16.992352,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,44,Barcelona,217,['e21722c1-c323-4775-b4f3-5c945c36742f'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.850,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.929178,,,,,,,,,,,,,,85f8761f-cc62-4e17-b72c-e76d561a6431,1407,,,"[50.4, 48.9]",3773661,30,,,,0.6301091,,Right Foot,,,,"[68.5, 62.1]",,Ground Pass,,22.402008,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['8e955b3e-0d53-433f-affb-64a9ac924f94'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:30:56.144,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.461067,,,,,,,,,,,,,,3baa8ac4-c1ed-4ca2-9ac2-0bca2478799b,1410,,,"[73.5, 64.7]",3773661,30,,,,0.74905056,,Right Foot,,,,"[79.2, 70.0]",,Ground Pass,,7.7833157,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,44,Barcelona,217,['e5dd432f-7094-4f45-a6f2-048eb09f93d9'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:30:59.231,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.736593,,,,,,,,,,,,,,20677134-494b-49e8-ae22-71cd69ebf3aa,1416,,,"[120.0, 80.0]",3773661,31,,,,-2.2752905,,Left Foot,,,,"[114.9, 74.0]",,Ground Pass,,7.874643,,,Antoine Griezmann,5487.0,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,45,Barcelona,217,['c5b2934f-5302-4c23-b202-9a365b4b4320'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.231,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.626405,,,,,,,,,,,,,,baf976ca-2462-4784-ad9b-f4e8eb56acfd,1419,,,"[112.2, 73.2]",3773661,31,,,,-2.5204165,,Left Foot,,,,"[91.8, 58.6]",,Ground Pass,,25.08625,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Corner,Antoine Griezmann,5487.0,Left Center Forward,45,Barcelona,217,['ac74a771-edab-49cc-95e6-01369b47655e'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.920,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.709314,,,,,,,,,,,,,,b4de8c6f-dbfd-4008-ae7a-83fb6909f15a,1422,,,"[93.4, 61.5]",3773661,31,,,,0.7903242,,Right Foot,,,,"[103.5, 71.7]",,Ground Pass,,14.354442,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Wing Back,45,Barcelona,217,['45fdcf3f-ac30-4893-9470-22a8e1d6f396'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.230,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.777246,,,,,,,,,,,,,,153c4726-0d17-4f21-8cf5-5d83b5359c03,1428,,,"[111.2, 72.8]",3773661,32,,,,-1.3728073,,Left Foot,True,,,"[117.7, 40.4]",,High Pass,,33.045574,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,46,Barcelona,217,['9f8dbbb2-154f-4ad2-8a90-ad8acf14bdc9'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:32:40.759,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.139038,,,,,,,,,,,,,,caf74d62-4c4b-450e-a824-be3fcac12a0a,1431,,,"[109.0, 32.2]",3773661,32,,,True,1.6041173,,,,,,"[108.8, 38.2]",,Low Pass,,6.0033326,,,Antoine Griezmann,5487.0,,,,,Recovery,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,46,Barcelona,217,"['ae32eecc-7989-4135-993a-577a9b70e684', 'caf69664-b218-44fc-8a28-769d80b68305']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.356,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.969852,,,,,,,,,,,,,,3121f7d4-a9f1-42cd-9630-982b94a1b97f,1433,,,"[108.8, 38.2]",3773661,32,,,,0.0,,Head,,,,"[111.7, 38.2]",,High Pass,,2.9,Incomplete,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,46,Barcelona,217,['caa22e3d-a113-44f8-a887-dfa61d293b0c'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:32:45.536,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.890683,,,,,,,,,,,,,,81e781eb-31cc-4a20-8c52-40ecc2da10cf,1435,,,"[96.6, 43.2]",3773661,32,,,True,1.1498058,,,,,,"[99.6, 49.9]",,High Pass,,7.340981,Incomplete,,Óscar Mingueza García,43728.0,,,,,Recovery,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Wing Back,46,Barcelona,217,"['1429c48d-c1da-4200-9939-e8b22fe99756', '483719b1-b9b3-4c8c-94a5-c92d7c6586aa', 'ac957da2-8d9d-4999-ba2c-cac5cf61cff5']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.506,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.555946,,,,,,,,,,,,,,3abf5472-190c-4f5b-97d4-3bcd2a6db28a,1440,,,"[90.9, 41.2]",3773661,32,,,True,0.5916567,389ae333-a7a9-45fd-826c-aee840126954,,,,,"[109.8, 53.9]",,High Pass,,22.770596,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,Recovery,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,46,Barcelona,217,"['3d9046db-8278-4c7e-b5dc-df07865dbbe5', '4710245f-120f-48a8-9f6f-f21fd2be325b']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.027,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,a9e92664-77f4-4d6e-89ea-f246e3c5360f,1447,,,"[61.0, 40.1]",3773661,33,True,,,2.9222295,,Right Foot,,,,"[30.5, 46.9]",,Ground Pass,,31.24884,,,Djené Dakonam Ortega,6634.0,,,,,Kick Off,1,From Kick Off,Ángel Luis Rodríguez Díaz,6611.0,Center Forward,47,Getafe,216,['73293c14-6af0-422f-ad10-207a9592ba2f'],51,,,,,,,,,,,,,,,,,Getafe,216,00:33:51.035,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.981663,,,,,,,,,,,,,,bff6ce5d-4e17-4394-88d1-56bca685b778,1449,,,"[41.9, 50.5]",3773661,33,,,,1.0749018,,Right Foot,,,,"[55.1, 74.9]",,Ground Pass,,27.741665,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,1,From Kick Off,Djené Dakonam Ortega,6634.0,Right Center Back,47,Getafe,216,['68b9944b-147f-4a5a-95a4-bf3540c00c87'],56,,,,,,,,,,,,,,,,,Getafe,216,00:33:56.561,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.350365,,,,,,,,,,,,,,de6a49c0-ae62-4d8a-b9b9-bff8815877b5,1453,,,"[56.1, 76.9]",3773661,34,,,,-0.024033833,,Right Foot,,,,"[76.9, 76.4]",,Ground Pass,,20.80601,,,Juan Antonio Iglesias Sánchez,71519.0,,,,,,1,From Kick Off,Damián Nicolás Suárez Suárez,6627.0,Right Back,47,Getafe,216,"['09c8b98f-7f84-4207-9d9a-785b0059da6c', '615e2713-88a7-4db2-bfbf-298671667dae']",0,,,,,,,,,,,,,,,,,Getafe,216,00:34:00.422,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.97597,,,,,,,,,,,,,,5133b6d7-3026-4808-a708-f2d7778bc522,1459,,,"[40.0, 0.1]",3773661,34,,,,1.1147243,,,,,,"[45.2, 10.7]",,High Pass,,11.806778,,,Antoine Griezmann,5487.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,48,Barcelona,217,['724eb8cf-ea28-45bc-938e-f8877301ab3a'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:34:22.330,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.861315,,,,,,,,,,,,,,f5b7b113-a007-4af4-9c35-399491e22dd5,1463,,,"[42.7, 10.7]",3773661,34,,,,2.7956254,,Left Foot,,,,"[34.1, 13.8]",,Ground Pass,,9.141663,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,48,Barcelona,217,['b1471d99-cd26-4c05-931b-a6a51a3c0b17'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.137,Pass,,2020/2021
