50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.232125,,,,,,,,,,,,,,,c6b1639b-99d0-48fe-a177-b459b3327b98,16,,,"[31.0, 26.4]",69184,0,,,,,0.38460472,,Left Foot,,,,"[43.6, 31.5]",,Ground Pass,,13.593013,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['a7bec932-9594-4bf1-80e4-a620e594c99d'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.222,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.241053,,,,,,,,,,,,,,,87a37e85-59cb-4972-932c-7086f6b4c9bb,19,,,"[43.6, 31.5]",69184,0,,,,,2.5496218,,Right Foot,,,,"[26.2, 43.2]",,Ground Pass,,20.967833,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,2,Barcelona,217,['6e3b67c7-83b0-4983-98eb-c6dd89385ef9'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.670,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.77228,,,,,,,,,,,,,,,17764b0a-4000-402a-b630-3a0882f140a2,22,,,"[32.5, 47.8]",69184,0,,,,,1.4175668,,Left Foot,,,,"[36.5, 73.7]",,Ground Pass,,26.20706,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['5ead290c-fc50-4a55-80b6-da0b73419b29'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.357,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.36383,,,,,,,,,,,,,,,a4f067e7-861d-47a3-aa09-836a0697246c,25,,,"[36.5, 71.8]",69184,0,,,,,-1.4635174,,Right Foot,,,,"[37.9, 58.8]",,Ground Pass,,13.075168,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,['8025006f-9b15-4627-b12a-0a8221528926'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.905,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.456434,,,,,,,,,,,,,,,4708516d-71f8-4da2-a467-05addcff35af,28,,,"[39.2, 49.1]",69184,0,,,,,-1.4488553,,Right Foot,,,,"[41.7, 28.7]",,Ground Pass,,20.552616,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['d64992c4-bcd6-4bf7-a1c2-7105b83869f9'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.257,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.885466,,,,,,,,,,,,,,,4c6550ee-57af-42f3-86fd-ff4e602baef5,31,,,"[41.7, 28.7]",69184,0,,,,,2.0131705,,Left Foot,,,,"[35.4, 42.0]",,Ground Pass,,14.716658,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['dd2e0779-f75c-4a5d-bd7c-3e12e0fe3921'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.144,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.235425,,,,,,,,,,,,,,,bd390473-09e2-4cf1-ac6e-ec45f27d44ba,34,,,"[39.4, 41.1]",69184,0,,,,,-1.1599451,,Right Foot,,,,"[43.8, 31.0]",,Ground Pass,,11.016806,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['6a44206a-bd72-4b7f-8128-ab9e2a3966ce'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.332,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.341768,,,,,,,,,,,,,,,86b631b7-1944-4196-8da1-e8bc8c5add1c,37,,,"[46.1, 36.3]",69184,0,,,,,2.5608363,,Right Foot,,,,"[36.5, 42.6]",,Ground Pass,,11.482595,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,2,Barcelona,217,['39f6061d-6956-497c-a112-600e095ebeef'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.568,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.592362,,,,,,,,,,,,,,,c67734c0-8191-45eb-a7a2-e5d18d0fa0fc,40,,,"[36.5, 42.6]",69184,0,,,,,-1.7700403,,Right Foot,,,,"[32.3, 21.8]",,Ground Pass,,21.219803,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['2086fe38-942c-4ae1-8566-a662ba381f8b'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.117,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.815002,,,,,,,,,,,,,,,71ea2065-47e8-4fb5-aff6-38bdbfea3014,43,,,"[45.1, 20.5]",69184,0,,,,,1.7294515,,Left Foot,,,,"[41.5, 43.0]",,Ground Pass,,22.78618,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['e1d2e7db-f3ce-4d04-8d8c-5ace9bbbc892'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.848,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.112304,,,,,,,,,,,,,,,e97b8a6b-60cc-46ad-8b02-1fce0fff2f1c,46,,,"[49.3, 44.7]",69184,0,,,,,-0.21749867,,Right Foot,,,,"[67.4, 40.7]",,Ground Pass,,18.53672,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['fcd415e1-c302-4439-8e76-6baa93399b13'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.663,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.204908,,,,,,,,,,,,,,,ebbb2561-87fa-4b18-ada8-fe61de74fbce,55,,,"[65.3, 42.0]",69184,0,,,,,2.4325166,,Right Foot,,,,"[47.0, 57.7]",,Ground Pass,,24.111822,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,2,Barcelona,217,"['2b57b41f-c993-4fa7-80fe-aec3ff452295', '602227ee-5f61-462c-a399-7071e0425114']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.470,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.097424,,,,,,,,,,,,,,,e17a2ce8-52d3-4a12-ad46-93d5a6229c4f,58,,,"[44.2, 60.5]",69184,0,,,,,1.5959482,,Right Foot,,,,"[43.8, 76.4]",,Ground Pass,,15.90503,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['afcd8614-3aaa-422e-80ab-c657a26f4794'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.062,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.279245,,,,,,,,,,,,,,,89a2a684-5c74-480f-8572-4fc45143a58e,61,,,"[43.8, 76.4]",69184,0,,,,,-2.544257,,Right Foot,,,,"[26.6, 64.7]",,Ground Pass,,20.802164,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,['4364f1d6-7335-425d-8e9c-dc5e8abd2699'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.490,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.294844,,,,,,,,,,,,,,,c54d223e-5b41-4a30-93d7-bd501e59bd47,64,,,"[28.7, 61.7]",69184,0,,,,,-1.5133255,,Right Foot,,,,"[30.8, 25.2]",,Ground Pass,,36.56036,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['46640d95-4cea-4803-ae58-6531ac336ded'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.511,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.626472,,,,,,,,,,,,,,,149d7ff0-1aa6-471d-8ce3-570f959b0aac,67,,,"[33.5, 15.3]",69184,0,,,,,-0.86148417,,Left Foot,,,,"[43.8, 3.3]",,Ground Pass,,15.814234,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['0a43b8a8-4969-4362-88c9-33ef83ce560a'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.372,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.528871,,,,,,,,,,,,,,,277a3e68-4d44-48f6-ac48-66f3ac3d6080,70,,,"[43.8, 3.3]",69184,0,,,,,1.7923251,,Right Foot,,,,"[41.3, 14.4]",,Ground Pass,,11.378049,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['a395f5be-29a7-479c-80e4-7951bdd8cf0d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.465,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.590113,,,,,,,,,,,,,,,7a875f75-5a82-49be-9c0c-0ff5f8e75ffb,73,,,"[39.6, 17.8]",69184,0,,,,,1.4495305,,Left Foot,,,,"[43.0, 45.7]",,Ground Pass,,28.106405,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['7f00597e-0d6c-487f-ba52-29ca85fd9873'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.863,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.027488,,,,,,,,,,,,,,,c1bed07f-6c45-46f8-80d5-29df87d7d3f7,76,,,"[40.7, 46.4]",69184,1,,,,,1.0456878,,Right Foot,,,,"[48.0, 59.0]",,Ground Pass,,14.561936,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['fa25669d-32a8-446e-9e1a-5bff676c5642'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.454,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.482174,,,,,,,,,,,,,,,59f16403-d301-4825-b97f-fc3fdfb10e97,80,,,"[37.5, 48.9]",69184,1,,,,,-1.6606822,,Right Foot,,,,"[35.4, 25.6]",,Ground Pass,,23.394444,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,"['ed8e4016-4f0b-46b8-8c8f-f5027eaae58b', 'f1f62b82-d71a-44ad-bfeb-8f716919f20b']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.468,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.026458,,,,,,,,,,,,,,,2640ad0a-ff15-4e1b-94ad-244751e087c4,83,,,"[56.8, 22.4]",69184,1,,,,,-1.4452466,,Left Foot,,,,"[58.1, 12.1]",,Ground Pass,,10.381715,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['62ef896c-3c48-47a4-bb12-7cb7706a5f33'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.666,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.359749,,,,,,,,,,,,,,,dedbeb63-c035-4379-9e6d-0b95c9fbdf33,87,,,"[53.7, 10.2]",69184,1,,,,,-0.53921324,,Left Foot,,,,"[65.9, 2.9]",,Ground Pass,,14.217243,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Wing,2,Barcelona,217,"['09a78404-1a84-47cf-a8a4-c5a67cfbda13', '5ea5e2b8-65e8-4e94-a6c9-278c26443be3']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.167,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.200253,,,,,,,,,,,,,,,166c992a-2d44-434a-9485-dc81f1909416,90,,,"[65.9, 2.9]",69184,1,,,,,0.20749623,,Left Foot,,,,"[71.6, 4.1]",,Low Pass,,5.8249464,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['8bd573a4-5f19-49b9-99bb-071b956427b5', 'b90136af-577d-4e5b-9855-3a1fb8f0ae84']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.381,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.951402,,,,,,,,,,,,,,,61fc61d0-c82c-4b34-a99f-61194fe7bf2b,93,,,"[54.4, 76.4]",69184,1,,,,,-1.4635174,,Left Foot,,,,"[55.1, 69.9]",,Ground Pass,,6.537584,,,,Aitor Tornavaca Fernández,26078.0,,,,,Recovery,1,From Kick Off,Javier Camuñas Gallego,26169.0,Right Midfield,2,Barcelona,217,['1bca2738-7056-4f9d-9106-4e035c29811d'],17,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:01:17.372,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.163527,,,,,,,,,,,,,,,03e0ee4a-56bb-4ca0-9bc5-54f28086ce24,96,,,"[55.1, 70.1]",69184,1,,,,,0.0,,Right Foot,,,,"[59.7, 70.1]",,Ground Pass,,4.6,,Incomplete,,Javier Camuñas Gallego,26169.0,,,,,,1,From Kick Off,Aitor Tornavaca Fernández,26078.0,Left Center Midfield,2,Barcelona,217,"['b629e341-f3f6-41ca-a646-9878fa059519', 'dde24c01-99f3-4608-b744-3fefe9e03463']",18,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:01:18.939,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.695557,,,,,,,,,,,,,,,0cbbc7f1-8fd6-4db4-a96e-826b0279f347,100,,,"[55.4, 9.4]",69184,1,,,,,2.917569,,Right Foot,,,,"[39.6, 13.0]",,Ground Pass,,16.204937,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['cdec58b8-e439-4b56-9992-ed3a9011a04c'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.750,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.620712,,,,,,,,,,,,,,,ba6d9e8e-f410-4b5f-a09f-47438762f5dd,103,,,"[39.8, 15.5]",69184,1,,,,,0.6423813,,Left Foot,,,,"[54.1, 26.2]",,Ground Pass,,17.860012,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['18368751-b85b-4d86-865c-2a8424447a13'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.531,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.202105,,,,,,,,,,,,,,,97ada0e4-352b-4faf-94d1-8fe034593aa8,106,,,"[54.1, 26.2]",69184,1,,,,,0.06864199,,Right Foot,,,,"[70.1, 27.3]",,Ground Pass,,16.037767,,,,Thierry Henry,15516.0,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,2,Barcelona,217,['461a05f7-749f-4a4d-a346-317bf53d63ef'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.067,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.543689,,,,,,,,,,,,,,,ec6a3ea0-3b13-4430-b606-8b48ea1fa594,113,,,"[82.7, 13.6]",69184,1,,,,,0.88847977,,Left Foot,,,,"[89.2, 21.6]",,Low Pass,,10.307764,,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,From Kick Off,Thierry Henry,15516.0,Center Forward,2,Barcelona,217,"['95c0adc5-655d-4162-9c8b-7975ec67cbe0', 'bae32448-fd00-467d-a90c-b3fd3268b2b8']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.763,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.7778,,,,,,,,,,,,,,,498a39d0-0357-430f-b168-0a05a033e0d8,136,,,"[16.8, 68.0]",69184,1,,,,,-0.26857942,,Left Foot,,,,"[27.7, 65.0]",,Ground Pass,,11.305308,,,,Aitor Tornavaca Fernández,26078.0,,,,,,1,Regular Play,José María Calvo,26042.0,Right Back,3,Recreativo Huelva,1220,"['8b5eec26-76c4-41b2-90cd-010c8e8c2fea', 'cfece026-decd-48df-8ff0-bd2c12bbac3e']",41,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:01:41.238,Pass,True,2007/2008
