bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,3.470335,,,,,,,,,,,,,,1dabbcb5-77a7-4656-8906-defe9438c237,3901,,"[38.1, 20.9]",69328,91,,,,,1.1414669,,Left Foot,,,"[63.6, 76.6]",,High Pass,,61.259613,,,,Roberto Soldado Rillo,26009.0,,,True,,,Free Kick,2,From Free Kick,Jérémy Mathieu,10609.0,Left Wing,202,Valencia,207,['5c7230cc-18a5-452c-9050-bdfba85da8c4'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:46:59.642,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.55356,,,,,,,,,,,,,,c906151b-1b16-4dd0-bdaf-94e147db04a1,3905,,"[62.7, 73.9]",69328,92,,,,,-2.819842,,Right Foot,,,"[42.6, 67.2]",,Ground Pass,,21.18726,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,2,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,202,Valencia,207,"['7f4d3ab9-de68-448f-81ea-29822124707b', 'f840b675-6a14-4aca-a393-642b035139a9']",4,,,,,,,,,,,,,,,,,,Valencia,207,00:47:04.993,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,0.892846,,,,,,,,,,,,,,4341db5c-23a4-457c-93b4-ab5721b51c69,3908,,"[42.6, 67.2]",69328,92,,,,,-1.1220729,,Right Foot,,,"[49.1, 53.7]",,Ground Pass,,14.983324,,,,David Albelda Aliqués,20128.0,,,,,,,2,From Free Kick,Ricardo Miguel Moreira da Costa,19454.0,Right Back,202,Valencia,207,['9c3c2a96-3b3e-46ef-b893-cb40b2a74285'],7,,,,,,,,,,,,,,,,,,Valencia,207,00:47:07.049,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.112281,,,,,,,,,,,,,,f1d4e1be-bc06-40c2-afb3-809eefe6b644,3911,,"[40.2, 55.8]",69328,92,,,,,2.8802667,,Right Foot,,,"[31.6, 58.1]",,Ground Pass,,8.902246,,,,Adil Rami,3253.0,,,,,,,2,From Free Kick,David Albelda Aliqués,20128.0,Left Center Midfield,202,Valencia,207,['c9749446-7338-4125-b40d-de300e2e51eb'],9,,,,,,,,,,,,,,,,,,Valencia,207,00:47:09.464,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,2.174514,,,,,,,,,,,,,,a97a3eb1-d665-47da-813f-60b4e426a23b,3915,,"[26.2, 77.7]",69328,92,,,,,-2.3782904,,Left Foot,,,"[7.7, 60.0]",,Ground Pass,,25.603516,,,,Diego Alves Carreira,25144.0,,,,,,,2,From Free Kick,Adil Rami,3253.0,Right Center Back,202,Valencia,207,"['81825a17-0854-46c6-ae8e-3fa1af56d9bc', 'a2d15089-8ca5-442c-a4a7-a22afa76e4e0']",14,,,,,,,,,,,,,,,,,,Valencia,207,00:47:14.861,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,2.930464,,,,,,,,,,,,,,76710427-ce79-45df-a252-0aa1a7925fa3,3918,,"[7.7, 60.0]",69328,92,,,,,0.30467442,,Right Foot,,,"[55.4, 75.0]",,High Pass,,50.0029,,Unknown,,,,,,,,,,2,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,202,Valencia,207,,17,,,,,,,,,,,,,,,,,,Valencia,207,00:47:17.075,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15ba5f38-a970-45f4-a577-3b3144a08010,6,,"[62.6, 45.4]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roberto Soldado Rillo,26009.0,Center Forward,2,Valencia,207,['138e5c28-c3a0-4d89-a3b1-30308b35cbed'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.415,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c67b81e-b25d-4f5f-8a1d-09c4f1813051,9,,"[50.9, 40.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alberto Facundo Costa,26728.0,Right Center Midfield,2,Valencia,207,['c20a0f58-184b-4f51-a1a9-d25b72f67acf'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:00:01.446,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4027032-a074-490c-8b18-82275ee3cc87,12,,"[29.5, 27.2]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,2,Valencia,207,['bebcfb86-cb82-44fe-9ef4-f5ce330241db'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:00:04.792,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab4ed53-2fe9-4242-b5d3-68e379195825,15,,"[30.6, 54.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adil Rami,3253.0,Right Center Back,2,Valencia,207,['175cfc4f-361b-4e5f-8be6-e33411fcd047'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:00:06.793,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12445b0b-bac2-425d-b575-8300acda267c,20,,"[73.2, 80.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sofiane Feghouli,18724.0,Right Wing,2,Valencia,207,['84c5f5d0-d2d3-4be2-8baf-651ebfe29d24'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:00:12.848,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24eefc94-4d2a-4d1b-a1ad-30e445e83a02,24,,"[76.1, 20.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,['6fbe4ad9-9141-4be9-98f6-235c837e026c'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.543,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27691923-1342-46b6-a691-1cb081950882,26,,"[82.6, 9.3]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Barcelona,217,['c7cdcb21-6daa-4518-afdf-e53d78551327'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.862,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c37f85-23c6-4e53-8568-69b9cbf39ed2,28,,"[82.1, 61.8]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,3,Barcelona,217,['ee7936af-4adf-4b86-aaf1-8a3565138737'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:00:28.608,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a79cfc-cbff-4e84-b84c-bd4053c4b304,31,,"[50.9, 5.7]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,3,Barcelona,217,"['75d19fc4-8e56-41c7-939d-d6f6e06866e2', 'a81edfec-75da-40b5-b38f-ce4e938da295']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.798,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c721bfa-dcd2-420f-9284-196826a5be38,34,,"[66.8, 22.8]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,['de1eaf61-30a6-4c08-bb4f-5f6b0bb4f365'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.621,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212bc339-83c3-4c8b-ab62-c2c8648381ea,37,,"[49.1, 31.1]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Barcelona,217,['5c7c2a97-834b-444f-9548-43663156673c'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.204,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873daf2e-e7fc-4d77-a295-7e16523ca491,40,,"[69.6, 58.7]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Gonçalves Oliveira,17083.0,Center Attacking Midfield,4,Valencia,207,"['bb3113f3-4d01-4fa6-b7f8-169956a8a74a', 'db2f4c1b-7bb4-4837-b7bd-0d2b82d3b605']",33,,,,,,,,,,,,,,,,,,Valencia,207,00:00:33.972,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52f72292-f1d6-432d-ab44-c814cca86e42,43,,"[63.1, 55.3]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,4,Valencia,207,['3351a1ac-a3e4-4456-8bb6-71156b43fa68'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:00:34.792,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903c7b73-a9f2-43b2-ab4c-8864ccc52a39,47,,"[43.9, 23.6]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Barcelona,217,['ad701be7-dc31-4041-b915-d71758ae96f8'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.469,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376225fd-b413-4450-a736-1625aeaa0aee,50,,"[50.6, 17.1]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['443d5bac-a007-4c38-849f-2261d688e8c0'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.540,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25e66933-bd45-467b-9ec1-8048433568fc,53,,"[54.0, 34.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,['22e63a90-148a-4c4e-a6e5-d1592d62bc43'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.188,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e068087-dd15-44af-84f7-a8662bc33fb9,57,,"[51.2, 22.6]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['84f060fe-8163-46ee-9176-202df740e15b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.093,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66afb058-5c18-4337-ab17-38237ba6f88f,60,,"[46.2, 26.2]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Barcelona,217,['a68d76d1-fe70-4555-94c7-17bdea54b518'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.745,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01dc02ba-3105-42b0-bba8-6b0cbd168e47,64,,"[52.7, 18.9]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,"['03845a80-0936-48a8-a294-b493910fafac', 'd18d141a-80c2-43f2-ac2b-966f9dc6acff']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.723,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497a4fd0-1671-4fa4-8a87-93aa3a784ed1,67,,"[38.4, 15.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,['920ff630-8e8e-4cd0-8600-9e2bbcd62ee6'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.587,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94063615-a187-4a2b-a54f-051409a53b0b,71,,"[17.3, 51.7]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['20e9985d-55f9-4563-b541-d70fddd6ad85', 'f08fd816-9504-4eb1-a4aa-88f7f6edb4f1']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.737,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66a950c6-0bb5-42e2-99e8-6342569a58b3,74,,"[4.6, 43.9]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,['69d8cc86-df15-4329-8608-d30f812ed4d2'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.586,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155d25a3-010c-417d-806b-09b79e95c013,78,,"[31.1, 75.9]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,5,Barcelona,217,"['5bfe101f-ea9c-490a-a010-e7739b397aea', 'd0f062a9-2c5f-4840-abed-afec67bbeb4a']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.651,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94955d44-b498-4763-b46f-52d92db9a5b1,81,,"[21.5, 68.9]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['0d32d20e-1373-4ac4-8783-33ee5c2cd1ab', 'ac07f8cf-1430-4df2-a725-ef521fa8ccac']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.994,Ball Receipt*,True,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea61c5d0-7b0a-4110-b25d-3d6fc9100571,84,,"[72.0, 71.5]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,5,Barcelona,217,['eece3657-2343-412e-a381-b4017f487bfb'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.862,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d85f15e0-437c-47a8-b52c-0c4269f97a34,88,,"[65.2, 69.4]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,5,Barcelona,217,"['49a164d3-2c83-4652-8c60-414db81ba81e', '9e9ecdc4-e2a0-435e-8069-072b8c61e02e']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.252,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dbc24a0-f38b-4998-864c-33d19e334ca2,107,,"[49.3, 36.1]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Barcelona,217,['4bb7fc00-e287-44d9-a58e-bc66cda06a86'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.199,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16e3e101-f72f-4a95-a112-45834fd063b8,114,,"[33.7, 40.8]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,['03d9dd86-d871-4a8d-ad26-540df1666870'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.826,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da3b057-9cd7-4646-a7fa-ec2a229df31b,117,,"[40.5, 7.2]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,['0284b0d4-f8f0-4d8b-b70e-81b363c134af'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.646,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d205fc58-50bf-4e40-9818-6866f2045f47,121,,"[28.5, 25.7]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,['601c6ce6-138a-44a5-bdbd-36250e10141e'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.193,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117c40b9-973f-4421-9991-e6a05ac53254,124,,"[44.1, 26.5]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['f609fe45-3327-4081-9a2b-145b1ff2bcb8'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.903,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f12cce-c59d-42b9-8869-6a1597fd1575,127,,"[19.7, 52.2]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['47278c2c-3464-4955-b6a5-15ed1210ec28'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.074,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5dbc5ab-4786-48d3-bc02-30c3ef6f125a,131,,"[6.2, 43.6]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,['8434d199-7494-435b-9848-784bf40d5e16'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.830,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac7786b-4de7-4638-ac36-31081618de71,134,,"[31.6, 77.4]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,5,Barcelona,217,['10068329-2657-4821-a520-42a9a8a638d3'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.452,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69eb64a4-b837-43a9-8eef-9a8c87af979e,137,,"[24.6, 63.7]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['1b1d1723-aeb6-43aa-907e-c8f564a525a9'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.587,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4d6261a-f85c-4b28-8a02-331f18408b13,140,,"[63.6, 57.7]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,5,Barcelona,217,['6836e4cc-a01b-495e-871d-379e7fe9f20c'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.248,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85642b75-6bb0-4f55-9393-430f7d31ccfa,143,,"[79.8, 76.1]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Barcelona,217,['20a48e44-42db-4bca-8bf5-36df799350e3'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.037,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5f339c7-4a4a-44d4-8d58-5e0713f4ea08,150,,"[85.7, 31.9]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,6,Valencia,207,['57059d6c-9763-4dd2-8850-143de0c7edaa'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:02:27.497,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aac0c8ed-6f30-4ca0-b858-46640a4de9af,154,,"[94.8, 44.9]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,6,Valencia,207,['60b02e20-1cfa-4d71-be62-a551731c5cc9'],30,,,,,,,,,,,,,,,,,,Valencia,207,00:02:30.027,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d35675f-dfa3-47c7-8913-a01fcb748238,159,,"[33.5, 45.2]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['1501327f-cd42-44e1-8fd1-3f98cb1d884a', '1b526d14-2676-4285-8b63-84fa1da1f0cf']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.419,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02759157-024e-4227-b781-48e2bd27fc43,162,,"[21.5, 50.1]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,7,Barcelona,217,['9d25cd82-3b99-44f0-bcb5-ed480052e9ec'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.123,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad46f3d1-d6d8-497a-9e67-daed120b8d5b,165,,"[14.7, 46.0]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['67adbb2f-fdb8-4bdc-b455-32daef342ff7'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.453,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b83ce7b-43cd-420d-9a2f-e758c63a0fb5,168,,"[28.0, 42.1]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['29db550b-faf9-4105-a15b-959334af9c77'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.115,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a90505c1-1a5d-4473-92e4-615fcf73c623,171,,"[36.3, 68.6]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,7,Barcelona,217,['32f9dee5-0f9d-43c1-8aaa-9c643734f07d'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.590,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96539a0d-9778-4415-bf82-e0865a137630,175,,"[61.6, 54.3]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,7,Barcelona,217,['1d7fae2e-57d2-4a2d-886f-7f4ce90cfa84'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.557,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436b362-89bb-41c9-a148-fa47d197bc53,179,,"[68.3, 29.6]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Gonçalves Oliveira,17083.0,Center Attacking Midfield,8,Valencia,207,['54c13ee4-3534-433f-9c57-09d824508e49'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:02:46.174,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360ead40-3912-423f-b225-58285d58ab7a,182,,"[54.0, 28.8]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Facundo Costa,26728.0,Right Center Midfield,8,Valencia,207,['9914f6d9-3b8d-4397-b3fd-40bccd12ff70'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:02:47.334,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128139d9-a14d-400c-91fb-b6eddf3187cf,185,,"[79.5, 5.1]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,8,Valencia,207,['869bf354-005a-423b-bbfc-c3c764703181'],50,,,,,,,,,,,,,,,,,,Valencia,207,00:02:50.068,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42f13687-31e9-436a-9c58-e2bdd60548dc,187,,"[14.2, 74.6]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['dbc095d7-e26b-47d5-a81c-7322ee0dad1f'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.427,Ball Receipt*,,2011/2012
