50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.878453,,,,,,,,,,,,393610b2-337c-4112-8b45-7a46df5a6d7d,783,,"[84.8, 46.8]",69254,21,,,,,1.3912442,,Right Foot,,,"[90.1, 76.0]",,Low Pass,,29.677095,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,['0932750a-85b8-4ced-8828-2ef10eb88ba7'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.664,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.2049,,,,,,,,,,,,14e09b0a-59f1-4aaa-811b-e59d5c00a923,786,,"[99.0, 76.8]",69254,21,,,,,-0.44117948,,Right Foot,,,"[106.2, 73.4]",,High Pass,,7.962412,,,Incomplete,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,['8a9f0d71-c4c7-4d1b-aa52-0321b6cf8f02'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.742,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.730812,,,,,,,,,,,,ad4efd71-f26e-4a64-90f5-971a99b7fe92,788,,"[120.0, 80.0]",69254,22,,,,,-2.3898451,,Right Foot,,,"[93.9, 55.6]",,Low Pass,,35.72912,,,,True,Daniel Alves da Silva,4324.0,,,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,46,Barcelona,217,['c8fe06d1-1553-4264-b826-0eb19daa1f29'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.294,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.071342,,,,,,,,,,,,676529c6-5093-4b97-85f0-21f1cf88c39f,795,,"[100.5, 55.7]",69254,22,,,,,0.19841285,,Right Foot,,,"[119.4, 59.5]",,Ground Pass,,19.278227,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,46,Barcelona,217,['d771f79f-c934-40ef-bdb9-62886f2917c0'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.166,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.289027,,,,,,,,,,,,ed357c8e-43a6-40a2-bb96-41af632c1090,798,,"[119.4, 59.5]",69254,22,,,,,1.7909774,,Left Foot,,,"[114.7, 80.5]",,Ground Pass,,21.519526,,,Out,,Xavier Hernández Creus,20131.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,['04459735-af32-4a69-af6c-7896b40badb6'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.161,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.9421,,,,,,,,,,,,ddbe5a2d-ffd6-4080-9ca7-a4b324010f44,800,,"[15.4, 1.0]",69254,22,,,,,0.3686959,,,,,"[37.4, 9.5]",,High Pass,,23.584953,,,Incomplete,,Alexandre Geijo Pazos,26182.0,,,,,Throw-in,1,From Throw In,László Sepsi,26597.0,Left Back,47,Racing Santander,1217,"['2ee413fc-bbfc-446b-ad85-2e747dab33c6', '3ecf4768-f7c2-46ea-8839-f18132b8ef8d']",33,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:22:33.059,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.7442,,,,,,,,,,,,2ee413fc-bbfc-446b-ad85-2e747dab33c6,802,,"[83.6, 71.5]",69254,22,,,,,-0.9487643,,Head,,,"[91.2, 60.9]",,Low Pass,,13.043006,,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,Recovery,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,47,Racing Santander,1217,"['1bfcb1db-9cb0-4ad1-9da9-2523b7cdf642', 'd5a7574d-2bd9-4e3b-908a-bf11ded0d1ff', 'ddbe5a2d-ffd6-4080-9ca7-a4b324010f44']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.001,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.907408,,,,,,,,,,,,d5a7574d-2bd9-4e3b-908a-bf11ded0d1ff,804,,"[29.8, 20.1]",69254,22,,,,,1.2575202,,Head,,,"[32.1, 27.2]",,Low Pass,,7.4632435,,,,,Papa Kouly Diop,6867.0,,,,,Recovery,1,From Throw In,Mehdi Lacen,6745.0,Left Defensive Midfield,47,Racing Santander,1217,"['2ee413fc-bbfc-446b-ad85-2e747dab33c6', 'd5e72375-68ba-4585-9b5c-7f2ed1e9551c']",35,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:22:35.745,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,3.3538,,,,,,,,,,,,4efc76cc-10ed-4083-9434-a9cf34c22dd8,807,,"[31.7, 25.4]",69254,22,,,,,-0.324013,,Left Foot,,,"[58.2, 16.5]",,High Pass,,27.954607,,,Incomplete,,Alexandre Geijo Pazos,26182.0,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Right Defensive Midfield,47,Racing Santander,1217,"['724b197e-79b1-4ac3-b91c-77929675fedd', '866c6db6-21ca-4bbe-a1dd-c31f75c5f0aa']",37,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:22:37.231,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.234786,,,,,,,,,,,,866c6db6-21ca-4bbe-a1dd-c31f75c5f0aa,810,,"[62.8, 64.5]",69254,22,,,,True,-1.8825614,,,,,"[56.0, 43.4]",,High Pass,,22.16867,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,48,Barcelona,217,"['4efc76cc-10ed-4083-9434-a9cf34c22dd8', '6bfd5f4b-2cdf-44ad-8509-7c65e13ac681', 'c77c3604-89ad-4799-8a3d-0d4d3e3e8399']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.585,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,0.825899,,,,,,,,,,,,86a5a760-739d-4daf-a504-2b28a6f224e9,813,,"[58.1, 44.8]",69254,22,,,,,0.9457736,,Left Foot,,,"[63.8, 52.7]",,Ground Pass,,9.741663,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,48,Barcelona,217,['07f1021b-ece6-42b5-92a5-61042bcbd4b2'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.236,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.921077,,,,,,,,,,,,2377a45b-29a5-4351-9e82-16f1dffa520c,816,,"[63.4, 53.5]",69254,22,,,,,1.337328,,Right Foot,,,"[67.3, 69.9]",,Ground Pass,,16.857342,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,['81a8d65b-f7f6-4b1e-8d76-4c5800d0ee67'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.096,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.304399,,,,,,,,,,,,4059ea8c-bf9e-4138-b92f-1501d78f7eed,820,,"[66.8, 70.1]",69254,22,,,,,0.4524749,,Left Foot,,,"[81.2, 77.1]",,Ground Pass,,16.011246,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,48,Barcelona,217,"['1e798eb6-d0f9-4075-a861-3e01d5a1c8e2', 'b70a1d29-1bce-4c18-942a-be11fc37b840']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.828,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,0.874121,,,,,,,,,,,,1625f4b9-5ee2-4c7a-8f2b-e955827503c0,823,,"[81.2, 77.1]",69254,22,,,,,-2.426784,,Left Foot,,,"[70.6, 67.9]",,Ground Pass,,14.035668,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,['406250a9-5764-43fb-9ccb-5bdd34c45a46'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.104,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.826405,,,,,,,,,,,,e7840167-2c07-4b25-a5d2-85713e471370,826,,"[74.4, 67.5]",69254,22,,,,,1.1071488,,Left Foot,,,"[79.8, 78.3]",,Ground Pass,,12.074767,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,48,Barcelona,217,['1c1515dc-c17c-47c6-9e8d-57c72c74b071'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.077,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.812988,,,,,,,,,,,,0ff193e8-dd63-464c-9273-df7006f0ad01,829,,"[79.8, 78.3]",69254,22,,,,,-1.9756881,,Left Foot,,,"[73.8, 64.3]",,Ground Pass,,15.231546,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,['d84d00ab-ec57-43c3-b631-39f63ef1f431'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.080,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.8568,,,,,,,,,,,,8207eef4-e33e-471e-837e-a49f6299b2bd,833,,"[79.1, 65.2]",69254,22,,,,,2.7261004,,Right Foot,,,"[72.3, 68.2]",,Ground Pass,,7.4323616,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,48,Barcelona,217,['e002ca4f-39b1-4b7b-a0e5-06e43f82a273'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:58.143,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.419855,,,,,,,,,,,,eabcb0e2-a69f-4c65-ad9d-fb3ff77d9540,836,,"[67.0, 60.9]",69254,23,,,,,-1.541516,,Left Foot,,,"[67.7, 37.0]",,Ground Pass,,23.91025,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,['c24114ce-41cc-4bc3-93cd-93c1d3387fad'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.613,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.805888,,,,,,,,,,,,48e0e5ae-5f22-44d6-a9ef-2a658cbf1d24,839,,"[67.7, 37.0]",69254,23,,,,,0.9845574,,Right Foot,,,"[76.4, 50.1]",,Ground Pass,,15.725775,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,['d7908156-d073-447c-8929-2b42469a119b'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.636,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.783387,,,,,,,,,,,,cbbd2acc-3d13-487d-96af-a2a6d3d62211,843,,"[77.6, 54.2]",69254,23,,,,,-1.7159226,,Left Foot,,,"[75.7, 41.2]",,Ground Pass,,13.138112,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,['219ad4f9-4f4e-400b-8d82-2124711c193c'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.292,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.372696,,,,,,,,,,,,3f2717e7-ba05-444d-9c6d-16371d0b7258,846,,"[82.9, 45.3]",69254,23,,,,,-1.559986,,Right Foot,,,"[83.1, 26.8]",,Ground Pass,,18.501081,,,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['544d2052-faa0-4448-955c-5d51e32b8a55'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.492,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.547421,,,,,,,,,,,,1c815a6c-2cb2-456b-8bf9-52582f17ff86,849,,"[92.5, 25.6]",69254,23,,,,,-1.4734043,,Left Foot,,,"[94.2, 8.2]",,Ground Pass,,17.48285,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,48,Barcelona,217,['3226a507-6bab-4a0c-b98a-cbeeb9e748f7'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.240,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.300604,,,,,,,,,,,,24126fc1-388e-4a10-a748-3240033e9be5,852,,"[94.2, 8.2]",69254,23,,,,,1.9835172,,Left Foot,,,"[86.8, 25.1]",,Ground Pass,,18.44912,,,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,48,Barcelona,217,['6d739d8b-730e-440e-95cf-b9acc8b57d0f'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.126,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.77596,,,,,,,,,,,,07feae17-c2d8-4a1e-911c-13335aee6a12,855,,"[86.8, 25.1]",69254,23,,,,,1.6681883,,Left Foot,,,"[85.1, 42.5]",,Ground Pass,,17.48285,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,48,Barcelona,217,['361a1f28-f74d-4160-bcdd-bdd053d3b742'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.264,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.9701,,,,,,,,,,,,71d5e59f-1b32-486d-9ee9-d9b0dce1b0b9,858,,"[85.1, 42.5]",69254,23,,,,,-0.8794594,,Left Foot,,,"[92.3, 33.8]",,Ground Pass,,11.292918,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,['438feb5e-4de3-4ce2-94e1-1e36ab797efc'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.160,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.2232,,,,,,,,,,,,e1dcf47b-f23c-4b92-a09e-365df3c24954,862,,"[96.3, 35.9]",69254,23,,,,,1.6211739,b77f7651-42d2-4e42-aef7-17f47786350d,Left Foot,,,"[95.7, 47.8]",True,Ground Pass,,11.915116,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['c081cac2-d858-470e-ac03-c876deea1b36'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.116,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.427729,,,,,,,,,,,,b4fa1ae9-2f34-4063-96d8-0ddc85cab4f5,870,,"[60.0, 40.0]",69254,24,,True,,,-1.7126933,,Right Foot,,,"[59.7, 37.9]",,Ground Pass,,2.1213202,,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,Kick Off,1,From Kick Off,Alexandre Geijo Pazos,26182.0,Left Center Forward,49,Racing Santander,1217,['56bf4207-0679-47f6-98dc-adcdc6e295a8'],19,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:19.027,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.623845,,,,,,,,,,,,e0af4542-3052-479f-9709-01d7b61f4482,872,,"[59.7, 37.9]",69254,24,,True,,,-2.7462425,,Right Foot,,,"[47.0, 32.6]",,Ground Pass,,13.76154,,,,,Mehdi Lacen,6745.0,,,,,,1,From Kick Off,Pedro Manuel Munitis Álvarez,19577.0,Right Center Forward,49,Racing Santander,1217,['327dab3c-1275-4af1-8202-3918fc4f4088'],19,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:19.910,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.709156,,,,,,,,,,,,fe494a69-8ef8-413d-b0fd-651acc09bcf4,874,,"[52.3, 25.8]",69254,24,,True,,,0.049140733,,Right Foot,,,"[76.7, 27.0]",,Ground Pass,,24.429491,,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,1,From Kick Off,Mehdi Lacen,6745.0,Left Defensive Midfield,49,Racing Santander,1217,['ee63d522-d536-4308-80ff-b59582705d8d'],20,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:20.905,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,3.147051,,,,,,,,,,,,61c5c3f9-c12f-45cf-b0fa-3b71b58f2a63,876,,"[83.6, 29.4]",69254,24,,,,,0.5087782,,Left Foot,,,"[113.9, 46.3]",,High Pass,,34.69438,,,Incomplete,,Alexandre Geijo Pazos,26182.0,,,,,,1,From Kick Off,Pedro Manuel Munitis Álvarez,19577.0,Right Center Forward,49,Racing Santander,1217,"['bf65f232-84f8-467c-87bc-1b58c6b95ecd', 'd4b6638d-aa2d-438c-88ed-78f53da43a8f']",23,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:23.789,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.929356,,,,,,,,,,,,6c9168ba-c804-4d62-933a-674939fad547,880,,"[8.7, 40.6]",69254,24,,,,,1.0521584,,Right Foot,,,"[20.8, 61.8]",,Ground Pass,,24.410038,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,50,Barcelona,217,['ccfba2c1-d579-419f-98e0-a577416452ca'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.127,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.1793,,,,,,,,,,,,12e27518-0355-4326-affe-bde0b7326d20,884,,"[20.8, 65.8]",69254,24,,,,,0.2376123,,Right Foot,,,"[59.2, 75.1]",,High Pass,,39.510124,,,Unknown,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,,34,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.218,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.741666,,,,,,,,,,,,0cac5cfa-4a04-473d-bdbc-249310423232,887,,"[54.3, 74.7]",69254,24,,True,,,-1.8862675,,Right Foot,,,"[41.8, 36.4]",,High Pass,,40.28821,,,,,Carles Puyol i Saforcada,20125.0,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,51,Barcelona,217,['e18ee3b9-0bb7-4e47-b918-4ac836a38947'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.396,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.587955,,,,,,,,,,,,76ce1782-e31f-493c-8524-bdf968abae7f,889,,"[38.2, 27.2]",69254,24,,,,,-1.424481,,Right Foot,,,"[41.0, 8.2]",,Ground Pass,,19.205208,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,51,Barcelona,217,['4a14ed3b-f810-4e7e-a667-5238f7860aaf'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.048,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.082814,,,,,,,,,,,,b7c309ff-128e-4757-9e6a-067b44f3c498,892,,"[44.4, 13.1]",69254,24,,,,,-0.46565562,,Right Foot,,,"[64.3, 3.1]",,Ground Pass,,22.271282,,,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,51,Barcelona,217,['10ba5e7e-eec6-4add-bfbc-c45a4decdd9c'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:58.799,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.6109,,,,,,,,,,,,c1b294f8-ec5c-4584-96de-06bc473d1bad,901,,"[120.0, 1.0]",69254,26,,,,,1.7259495,,Right Foot,,,"[113.9, 40.0]",,High Pass,True,39.474167,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,53,Barcelona,217,['73c24387-9848-4a4b-9944-83fa1b026469'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.394,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.7824,,,,,,,,,,,,8597b53a-3254-420a-89d1-75e588b4016a,910,,"[109.4, 48.4]",69254,26,,,,,-1.2458912,8a2120e9-4d3a-4a1c-ba8b-721deab3d7d2,Right Foot,,,"[112.6, 38.9]",True,Ground Pass,,10.02447,,,,,Gerard Piqué Bernabéu,5213.0,,,Through Ball,True,,1,From Corner,Zlatan Ibrahimović,3672.0,Center Forward,53,Barcelona,217,['c0514226-e50d-4485-9e72-4f5862b43ae2'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.953,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.285148,,,,,,,,,,,,4fa030eb-5f56-496c-8f76-98b5784d0e72,915,,"[60.0, 40.0]",69254,27,,True,,,-1.3045443,,Right Foot,,,"[60.3, 38.9]",,Ground Pass,,1.1401755,,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,Kick Off,1,From Kick Off,Alexandre Geijo Pazos,26182.0,Left Center Forward,54,Racing Santander,1217,['e00a8577-3540-40f3-8374-ead2c7e141a2'],9,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:09.894,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.788726,,,,,,,,,,,,4e861a8e-45a0-4a1b-96f2-ad25b2227880,917,,"[59.7, 38.9]",69254,27,,True,,,2.412037,,Right Foot,,,"[51.2, 46.5]",,Ground Pass,,11.402193,,,,,Henrique Adriano Buss,25358.0,,,,,,1,From Kick Off,Pedro Manuel Munitis Álvarez,19577.0,Right Center Forward,54,Racing Santander,1217,['b49eec25-94d8-47e0-9bb6-dc3c7183d5f8'],10,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:10.443,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.4422,,,,,,,,,,,,6a3e105a-39ae-4f64-ad0c-9147a002a8f7,919,,"[66.5, 48.5]",69254,27,,True,,,2.364693,,Right Foot,,,"[48.7, 66.0]",,Low Pass,,24.961771,,,,,Pablo Pinillos Caro,25889.0,,,,,,1,From Kick Off,Henrique Adriano Buss,25358.0,Right Center Back,54,Racing Santander,1217,['b74ca93c-d762-4c35-8a7e-6e15fa1912a8'],12,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:12.329,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.951796,,,,,,,,,,,,6e4b5a78-ee71-42c3-8fea-8d95f441eba2,921,,"[53.5, 66.0]",69254,27,,,,,0.734161,,Right Foot,,,"[65.8, 77.1]",,Ground Pass,,16.56804,,,,,Manuel Jesús Arana Rodríguez,26665.0,,,,,,1,From Kick Off,Pablo Pinillos Caro,25889.0,Right Back,54,Racing Santander,1217,['69c1d22a-c0d9-441c-82ff-42b36f30e11b'],15,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:15.007,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.298928,,,,,,,,,,,,38439920-c1f6-4aec-9628-3dd4ac9c1278,924,,"[63.3, 76.0]",69254,27,,,,,-2.4329665,,Right Foot,,,"[54.2, 68.2]",,Low Pass,,11.985408,,,,,Pablo Pinillos Caro,25889.0,,,,,,1,From Kick Off,Manuel Jesús Arana Rodríguez,26665.0,Right Midfield,54,Racing Santander,1217,['39967410-c1a7-4d0f-92b3-bd9cc2e83637'],16,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:16.572,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.8513,,,,,,,,,,,,460e555e-7a89-44eb-991e-aa4cbc0d8646,927,,"[54.2, 68.2]",69254,27,,,,,-1.012197,,Right Foot,,,"[62.2, 55.4]",,Ground Pass,,15.09437,,,,,Papa Kouly Diop,6867.0,,,,,,1,From Kick Off,Pablo Pinillos Caro,25889.0,Right Back,54,Racing Santander,1217,['a8ec9b44-423f-46c9-a734-72cc05881715'],18,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:18.477,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.066193,,,,,,,,,,,,5ec0e2bb-8c4c-427d-bc2c-e5d2a215618b,931,,"[56.7, 55.0]",69254,27,,,,,-2.133585,,Right Foot,,,"[43.2, 33.6]",,Low Pass,,25.302372,,,,,Mogammat Nasief Morris,26642.0,,,,,,1,From Kick Off,Papa Kouly Diop,6867.0,Right Defensive Midfield,54,Racing Santander,1217,"['1a1a2c2e-e9c6-4d82-8e65-1197c61ec221', 'c815d392-a992-4da7-8d2e-eb8ac9dc975d']",20,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:20.389,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.6737,,,,,,,,,,,,0e3a4381-3a27-4697-b16c-2fe8de3a4a58,934,,"[44.9, 30.2]",69254,27,,,,,-1.2461218,,Right Foot,,,"[51.8, 9.7]",,Ground Pass,,21.630072,,,,,László Sepsi,26597.0,,,,,,1,From Kick Off,Mogammat Nasief Morris,26642.0,Left Center Back,54,Racing Santander,1217,['1d49e7d8-fbc6-4c7f-b198-09ded30ded38'],23,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:23.230,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,3.817095,,,,,,,,,,,,5627cdaa-959e-49ca-ae2b-b0e051ce05ab,937,,"[77.1, 3.3]",69254,27,,,,,0.2854159,,Left Foot,,,"[119.7, 15.8]",,High Pass,,44.396057,,,Out,,Alexandre Geijo Pazos,26182.0,,,,,,1,From Kick Off,László Sepsi,26597.0,Left Back,54,Racing Santander,1217,['19449767-c967-45c7-b23e-3276feff9395'],28,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:28.470,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,3.32077,,,,,,,,,,,,88c3a9b1-9934-4b76-a0bb-10462542430b,939,,"[7.0, 45.0]",69254,27,,,,,-0.64616245,,Right Foot,,,"[55.0, 8.8]",,High Pass,,60.120213,,,,,Seydou Kéita,20169.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,55,Barcelona,217,['064c8092-5105-46bf-aa69-252112ea7eb7'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.593,Pass,,2009/2010
