ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.4629,,,,,,,,,,,,,03454533-cda7-42de-aed0-e04a46b69155,1635,,"[55.3, 32.5]",68321,37,,,,,-0.066568166,,Head,,,,"[70.3, 31.5]",,Low Pass,,15.033297,,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,90,Sevilla,213,"['9cfa975d-ff50-41a8-a842-a9568a6ddf52', 'ef9e7500-45f5-4a7e-9468-c64f05cc4852']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.391,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.4777,,,,,,,,,,,,,9cfa975d-ff50-41a8-a842-a9568a6ddf52,1637,,"[50.7, 49.5]",68321,37,,,,,0.66215885,,Head,,,,"[69.3, 64.0]",,Low Pass,,23.584105,,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Jordi López Felpeto,25958.0,Right Defensive Midfield,90,Sevilla,213,"['03454533-cda7-42de-aed0-e04a46b69155', '3e9f1479-4cd4-46e4-a33c-1b4464063e1a', '6388a311-90ca-472f-84c9-8c3ea9221107']",13,,,,,,,,,,,,,,,,,Sevilla,213,00:37:13.854,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.457863,,,,,,,,,,,,,5b0ece43-4b08-4fa3-8e7a-bd35dd3523ef,1640,,"[51.9, 16.4]",68321,37,,,,,1.0516502,,Left Foot,,,,"[61.9, 33.9]",,Ground Pass,,20.155643,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,91,Barcelona,217,['e19fb13b-f7c7-4317-ac26-b72731aa899b'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.972,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.588233,,,,,,,,,,,,,1b6d70a0-e197-4df4-9ee2-d9e0996ba4dc,1643,,"[61.9, 33.9]",68321,37,,,,,1.5707964,,Right Foot,,,,"[61.9, 49.4]",,Ground Pass,,15.5,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,91,Barcelona,217,['b5cf98e4-775d-4f33-bf28-3ba93a3babac'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.613,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.8888,,,,,,,,,,,,,9597d4f3-3d3c-4c15-baa4-c601e699a6bc,1646,,"[82.3, 57.0]",68321,37,,,,,-1.5571917,,Right Foot,,,,"[82.7, 27.6]",,Ground Pass,,29.402721,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,91,Barcelona,217,['ba3fb217-edda-4028-abba-dddf0273c053'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:37:25.192,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.6494,,,,,,,,,,,,,4da474a9-787f-4a2c-b940-724bc89e8e5a,1650,,"[84.9, 25.8]",68321,37,,,,,0.0,,Right Foot,,,,"[93.9, 25.8]",,Ground Pass,,9.0,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,91,Barcelona,217,"['9e781036-be50-4056-aefa-61238797339a', 'b852a572-e019-49fe-b07b-5dbcac628257']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.444,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.8408,,,,,,,,,,,,,5a5aaadd-e4e0-4882-b277-7225af1409c2,1652,,"[94.3, 26.0]",68321,37,,,,,1.1540941,,Right Foot,,,,"[97.0, 32.1]",,Ground Pass,,6.670832,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,91,Barcelona,217,['a9899833-35ab-4ef7-a9dd-ee53cb3a7221'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.093,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.630784,,,,,,,,,,,,,85aa646e-5c1c-49ee-97e8-09f12f4bc68f,1668,,"[56.0, 39.8]",68321,37,,,,,-1.1329042,,Right Foot,,,,"[64.1, 22.5]",,Low Pass,,19.102356,,,,,Oleguer Presas Renom,25873.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,91,Barcelona,217,['1d6801f6-9ecb-41dc-bb4b-048119425e8d'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.075,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.159008,,,,,,,,,,,,,b80fbaf4-ea04-466e-9048-de54fdeafc8b,1672,,"[64.1, 21.5]",68321,37,,,,,-0.03844259,,Right Foot,,,,"[90.1, 20.5]",,Low Pass,,26.019224,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,91,Barcelona,217,"['3c1968a1-9f01-4552-a842-a18b7b534b61', 'f2b8609a-a54e-4a52-aa3d-c7b9f73abec2']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:37:40.193,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.043268,,,,,,,,,,,,,162acb92-af93-40a3-9d08-eac49cca4e64,1676,,"[87.8, 25.4]",68321,37,,,,,1.4066427,,Right Foot,,,,"[90.5, 41.7]",,Ground Pass,,16.522106,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,91,Barcelona,217,"['b9386f99-4059-47af-b585-7d1a1f18107b', 'e1ef8241-7f0a-4743-b35f-5fb80fea4a31']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.675,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.622,,,,,,,,,,,,,6d6cefe8-5211-4611-8ced-920baedb1789,1678,,"[90.5, 41.7]",68321,37,,,,,1.1263771,,No Touch,,,,"[93.5, 48.0]",,Ground Pass,,6.977822,,True,,,Gabriel Francisco García de la Torre,25925.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,91,Barcelona,217,['480e50c2-1b4c-418b-ab6b-c7f5365904e5'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.718,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.7642,,,,,,,,,,,,,4c5b3d30-3d7c-4b90-9f5d-4b314503fe23,1689,,"[66.4, 49.4]",68321,37,,,,,-0.06203211,,Right Foot,,,,"[82.5, 48.4]",,Ground Pass,,16.131025,,,,,Samuel Eto''o Fils,19298.0,,,,,,Free Kick,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,92,Barcelona,217,['0153906a-3a3c-4994-9c84-0431387ddbd4'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.204,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.125389,,,,,,,,,,,,,d241f0c8-8e0d-4429-bb5c-5b4e6c375250,1693,,"[83.7, 38.4]",68321,38,,,,,-2.0626056,,Left Foot,,,,"[79.2, 30.0]",,Ground Pass,,9.5294285,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,92,Barcelona,217,"['5c61f7e7-2cef-452f-8320-2a7b6cbf81da', 'db687774-2b90-455c-b57e-3b07a2885cd6']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.478,Pass,True,2005/2006
,,,,,,,,,,,,,,,,2.975969,,,,,,,,,,,,,60ec0de7-6f8a-4e1a-bec5-e834a4dd811a,1696,,"[79.2, 30.0]",68321,38,,,,,1.3669178,,Right Foot,,,,"[89.0, 77.4]",,Low Pass,,48.40248,,,,,Juliano Haus Belletti,25863.0,,,True,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,92,Barcelona,217,['bc83540d-1cab-437a-ad6b-be1fa6899fd8'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.288,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.1338,,,,,,,,,,,,,c6e12b97-cdd3-45f7-aee0-4cbc70446b0e,1704,,"[110.9, 74.5]",68321,38,,,,,-1.782126,,Left Foot,True,,,"[104.7, 45.6]",,Ground Pass,,29.557571,,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,92,Barcelona,217,"['bbff74b6-1b54-4b60-bb2e-a53371e8c506', 'd07d77fe-37ac-40cf-abd3-1798d60e7de2']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.134,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.790509,,,,,,,,,,,,,bbff74b6-1b54-4b60-bb2e-a53371e8c506,1706,,"[16.3, 35.4]",68321,38,,,,,-0.81070924,,Left Foot,,,,"[24.0, 27.3]",,Ground Pass,,11.175867,,,,,Adriano Correia Claro,22102.0,,,,,,Recovery,1,Regular Play,Jordi López Felpeto,25958.0,Right Defensive Midfield,93,Sevilla,213,"['c6e12b97-cdd3-45f7-aee0-4cbc70446b0e', 'd8ed068e-6fd0-49ed-93dd-6ec6c681f6b6']",15,,,,,,,,,,,,,,,,,Sevilla,213,00:38:15.268,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.0929,,,,,,,,,,,,,0fddaf46-9e63-4115-b7cc-56edfa9b7727,1712,,"[24.4, 29.5]",68321,38,,,,,-0.36494568,,Right Foot,,,,"[84.6, 6.5]",,High Pass,,64.444084,,,Incomplete,,Adriano Correia Claro,22102.0,,,,,,Free Kick,1,From Free Kick,Andrés Palop Cervera,25946.0,Goalkeeper,94,Sevilla,213,"['3a0557ee-d480-4bec-b5f5-1f61f8a50013', '439a0862-3fe4-49cd-a0ad-54fb5dd9ce40']",41,,,,,,,,,,,,,,,,,Sevilla,213,00:38:41.631,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.065,,,,,,,,,,,,,ff8b8141-68c9-4d95-8fd3-de212a6cf749,1715,,"[80.3, 1.0]",68321,39,,,,,2.2888806,,,,,,"[72.0, 10.5]",,Low Pass,,12.61507,,,,,Enzo Maresca,25954.0,,,,,,Throw-in,1,From Throw In,David Castedo Escudero,25956.0,Left Back,95,Sevilla,213,['4da365f0-7670-4da0-bf42-d5fa595f7bc2'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:39:01.726,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.1487,,,,,,,,,,,,,0103ff91-ae04-42ab-a3d2-d3686302a052,1719,,"[65.9, 5.6]",68321,39,,,,,-0.14981246,,Left Foot,,,,"[71.2, 4.8]",,Ground Pass,,5.3600373,,,Incomplete,,David Castedo Escudero,25956.0,,,,,,,1,From Throw In,Enzo Maresca,25954.0,Left Defensive Midfield,95,Sevilla,213,"['60787eb3-3e59-4763-a884-9bb05dce4190', 'cd270258-ecc5-45c5-8bab-9b21ee274c3e']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:39:05.028,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.728265,,,,,,,,,,,,,ea0b53dc-58b7-490c-b20d-ef75de599e5c,1722,,"[62.0, 5.8]",68321,39,,,,,-0.5649044,,Right Foot,,,,"[69.1, 1.3]",,High Pass,,8.405951,,,Out,,David Castedo Escudero,25956.0,,,,,,Recovery,1,From Throw In,Enzo Maresca,25954.0,Left Defensive Midfield,95,Sevilla,213,['328678ff-a32f-4685-b8d3-c981bb3dfe05'],5,,,,,,,,,,,,,,,,,Sevilla,213,00:39:05.933,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.7405,,,,,,,,,,,,,1db70ad9-bf1f-4d79-8350-ed45f6a59929,1724,,"[62.5, 80.0]",68321,39,,,,,-0.9000999,,,,,,"[81.7, 55.8]",,High Pass,,30.891422,,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,Throw-in,1,From Throw In,Juliano Haus Belletti,25863.0,Right Back,96,Barcelona,217,"['637085eb-b98a-4ab1-8a5b-e347fe554f57', 'f6f0f1d3-b776-4681-a768-398b097976b0']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.897,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.4851,,,,,,,,,,,,,f6f0f1d3-b776-4681-a768-398b097976b0,1726,,"[39.3, 25.2]",68321,39,,,,,-1.0349851,,Head,,,,"[50.7, 6.0]",,Low Pass,,22.329353,,,,,Adriano Correia Claro,22102.0,,,,,,Recovery,1,Regular Play,Aitor Ocio Carrión,25950.0,Right Center Back,97,Sevilla,213,"['1db70ad9-bf1f-4d79-8350-ed45f6a59929', '3c07a539-88f0-4a93-a1a6-54b8644c675c']",20,,,,,,,,,,,,,,,,,Sevilla,213,00:39:20.638,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.96624,,,,,,,,,,,,,d0a1ba73-13c1-40c2-9bb5-f4b73ec3faa3,1729,,"[51.2, 6.5]",68321,39,,,,,2.8023,,Right Foot,,,,"[44.4, 8.9]",,Low Pass,,7.2111025,,,,,Enzo Maresca,25954.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Midfield,97,Sevilla,213,['0160693b-f321-4094-9950-b3f5d276266c'],22,,,,,,,,,,,,,,,,,Sevilla,213,00:39:22.206,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.54234,,,,,,,,,,,,,c4c64628-a0bb-49e3-adcb-52d9433db18d,1733,,"[45.6, 7.9]",68321,39,,,,,-1.194306,,Left Foot,,,,"[47.3, 3.6]",,Ground Pass,,4.6238513,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,97,Sevilla,213,['54303f87-da11-4c97-b243-f135b290f8f2'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:39:23.289,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.074369,,,,,,,,,,,,,e7a9dcec-3f58-43e4-b8e1-f5435ae1ddd6,1737,,"[47.1, 4.8]",68321,39,,,,,3.0492632,,Right Foot,,,,"[36.3, 5.8]",,Low Pass,,10.846197,,,,,David Castedo Escudero,25956.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Midfield,97,Sevilla,213,"['2b32a0a1-efd4-4c51-b589-7e4df7b48364', 'fa371dda-8a98-4fa0-84e4-2c9a14afbfe6']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:39:23.864,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.028596,,,,,,,,,,,,,2c58a125-8236-405a-89c7-64b29cca9950,1741,,"[36.0, 5.8]",68321,39,,,,,2.077895,,Left Foot,,,,"[31.0, 14.8]",,Ground Pass,,10.29563,,,,,Ivica Dragutinovic,25952.0,,,,,,,1,Regular Play,David Castedo Escudero,25956.0,Left Back,97,Sevilla,213,"['1dbd23af-f6b6-418f-b4fc-ed62ffc2eb1c', 'e72febd8-3a79-45fa-ad5e-8a54ff7a6c17']",25,,,,,,,,,,,,,,,,,Sevilla,213,00:39:25.840,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.787248,,,,,,,,,,,,,3a926d85-fdf2-4c28-aee6-8fa4caeef3bb,1745,,"[29.7, 14.6]",68321,39,,,,,-0.8826514,,Left Foot,,,,"[37.1, 5.6]",,Ground Pass,,11.651609,,,,,David Castedo Escudero,25956.0,,,,,,,1,Regular Play,Ivica Dragutinovic,25952.0,Left Center Back,97,Sevilla,213,"['557686e3-6529-42fd-b751-007744e4eab5', '56c28826-60cc-4cd4-a5fd-621221ad1632']",27,,,,,,,,,,,,,,,,,Sevilla,213,00:39:27.930,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.4321,,,,,,,,,,,,,056e2184-150c-4f28-a4c5-d2b4ae768853,1748,,"[37.9, 6.0]",68321,39,,,,,0.24335529,,Left Foot,,,,"[66.9, 13.2]",,Low Pass,,29.880428,,,,,Frédéric Oumar Kanouté,25960.0,,,,,,,1,Regular Play,David Castedo Escudero,25956.0,Left Back,97,Sevilla,213,['15867db6-a1ab-46b7-bc33-01f2fadfb13c'],29,,,,,,,,,,,,,,,,,Sevilla,213,00:39:29.842,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.1415,,,,,,,,,,,,,b836047c-a5c6-4572-8136-6f2fc1779079,1752,,"[62.6, 8.5]",68321,39,,,,,2.4047,,Right Foot,,,,"[51.8, 18.3]",,Ground Pass,,14.583552,,,,,Enzo Maresca,25954.0,,,,,,,1,Regular Play,Frédéric Oumar Kanouté,25960.0,Left Center Forward,97,Sevilla,213,"['758942c7-b0a0-457e-8a50-6ca57ff18aa0', 'c454da0b-340d-4747-b24e-c18318bc6f92']",31,,,,,,,,,,,,,,,,,Sevilla,213,00:39:31.783,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.826862,,,,,,,,,,,,,0ee5ecb9-6bd8-42cf-83f9-e89265bc396b,1755,,"[51.8, 18.3]",68321,39,,,,,0.7259264,,Right Foot,,,,"[86.5, 49.1]",,High Pass,,46.397522,,,,,Javier Pedro Saviola Fernández,25962.0,,,,Through Ball,True,,1,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,97,Sevilla,213,['618a83a4-c0c7-4682-aa8f-3fd2158da50d'],33,,,,,,,,,,,,,,,,,Sevilla,213,00:39:33.623,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.49421,,,,,,,,,,,,,9f693478-b806-4b28-8a0f-638b02de29f7,1761,,"[16.0, 32.1]",68321,39,,,,,1.114317,,Keeper Arm,,,,"[21.5, 43.3]",,Ground Pass,,12.47758,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,98,Barcelona,217,['36672ec0-2267-4ba8-8b57-e6fd55f464d3'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:39:39.271,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.551888,,,,,,,,,,,,,4361cd1e-cdc3-4917-b270-8d2cbdc4813d,1764,,"[22.5, 44.3]",68321,39,,,,,-0.532034,,Right Foot,,,,"[36.6, 36.0]",,Ground Pass,,16.36154,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,['4b3b59a9-7522-465a-a2c9-d46e1864f378'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:39:40.999,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.891063,,,,,,,,,,,,,17144be9-76f2-402d-9182-729f46b2582f,1767,,"[50.2, 33.3]",68321,39,,,,,-1.6336505,,Right Foot,,,,"[48.4, 4.7]",,Ground Pass,,28.656588,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,98,Barcelona,217,['53d5428d-f068-446a-ac78-e53666f99e46'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.718,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.160919,,,,,,,,,,,,,afceadc9-47bf-4ab9-b1e6-fcef6b07ab0a,1770,,"[56.2, 5.5]",68321,39,,,,,2.2395601,,Left Foot,,,,"[40.0, 26.0]",,Ground Pass,,26.128338,,,,,Oleguer Presas Renom,25873.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,98,Barcelona,217,['61c53d2a-3dc5-457c-833c-4bd647ff14db'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.211,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.843325,,,,,,,,,,,,,bc23b3ce-7d24-4107-9a15-5e13d5d7eb9b,1773,,"[40.0, 26.0]",68321,39,,,,,1.6231046,,Right Foot,,,,"[39.0, 45.1]",,Ground Pass,,19.12616,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,98,Barcelona,217,['58c678b2-4926-4ef3-90da-ec7b82ffa9a3'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.405,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.7567,,,,,,,,,,,,,8da7c9f2-7a3c-42e9-bf3f-a999622868a5,1776,,"[48.6, 46.8]",68321,39,,,,,-1.6675804,,Right Foot,,,,"[46.6, 26.2]",,Ground Pass,,20.69686,,,,,Oleguer Presas Renom,25873.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,['3264b0fe-23df-4c2c-89c8-4e6382e15bd9'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:39:56.897,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.8914,,,,,,,,,,,,,3eeb8a3a-1b20-46bc-90c1-8c185cc52888,1778,,"[46.6, 26.2]",68321,39,,,,,-0.30756712,,Right Foot,,,,"[55.1, 23.5]",,Ground Pass,,8.91852,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,98,Barcelona,217,['a65a59eb-319e-4952-b58a-eb5998202fec'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.653,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.548858,,,,,,,,,,,,,cc8de242-8e6e-45dd-a21c-5ed5cd87ca59,1781,,"[52.9, 23.7]",68321,40,,,,,2.013343,,Right Foot,,,,"[41.1, 48.6]",,Ground Pass,,27.554491,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,98,Barcelona,217,['947b5b79-90f5-47d1-b47c-7302ad584559'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.130,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.074788,,,,,,,,,,,,,818e29f9-e3af-49a5-938a-c4e9b7bac9a4,1784,,"[52.9, 57.2]",68321,40,,,,,-0.04874185,,Right Foot,,,,"[65.2, 56.6]",,Ground Pass,,12.314626,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,['8d143f69-f396-47ba-a13d-f162a15510b9'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:40:04.200,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.481119,,,,,,,,,,,,,30320fc8-75f3-4c33-ad70-e696b24e8569,1789,,"[62.1, 52.1]",68321,40,,,,,-3.1161203,,Left Foot,,,,"[46.4, 51.7]",,Ground Pass,,15.705094,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Barcelona,217,"['3b6ef09a-f1de-4527-adb6-1354227c93b1', 'f5d99ee2-93bc-4d6d-997b-0c42280f325b']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:40:06.834,Pass,True,2005/2006
,,,,,,,,,,,,,,,,2.227308,,,,,,,,,,,,,84562efc-59c6-42cd-b814-67fe8652c566,1792,,"[49.0, 48.8]",68321,40,,,,,-1.6401829,,Right Foot,,,,"[47.2, 22.9]",,Ground Pass,,25.962473,,,,,Oleguer Presas Renom,25873.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,['350afd2b-8d5f-411f-b7f7-e5353234faac'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:40:09.686,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.851742,,,,,,,,,,,,,743ca006-b4e8-4460-ad16-ad7ff3c3493f,1795,,"[56.0, 20.9]",68321,40,,,,,0.5191461,,Left Foot,,,,"[62.3, 24.5]",,Ground Pass,,7.256032,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,98,Barcelona,217,['c5b4130f-54ba-4511-ac6a-e01660889e80'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.129,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.32688,,,,,,,,,,,,,6d8dd452-a756-45d8-9d04-2be43789a6bb,1798,,"[80.5, 22.9]",68321,40,,,,,-0.7447701,9a273946-946a-4101-b46b-d9185bc0ae21,Right Foot,,,,"[93.3, 11.1]",,Ground Pass,,17.409193,,,,,Ronaldo de Assis Moreira,25879.0,True,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Barcelona,217,['02c85ba0-2a05-4818-875e-abb0ed27141b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:40:17.570,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.9006,,,,,,,,,,,,,2732950a-e5b7-4613-ad4c-42aaeaddbb19,1803,,"[7.0, 45.0]",68321,40,,,,,-0.5328439,,Right Foot,,,,"[49.9, 19.7]",,High Pass,,49.80462,,,,,David Castedo Escudero,25956.0,,,,,,Goal Kick,1,From Goal Kick,Andrés Palop Cervera,25946.0,Goalkeeper,99,Sevilla,213,['2e0fc0e0-cc3c-43f2-b550-bb4d5c251acd'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:40:46.659,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.3397,,,,,,,,,,,,,5b0df40a-5ea5-41b8-9ce8-b72e7b882401,1805,,"[49.9, 19.7]",68321,40,,,,,0.69241947,,Head,,,,"[66.9, 33.8]",,High Pass,,22.086422,,,Incomplete,,Javier Pedro Saviola Fernández,25962.0,,,,,,,1,From Goal Kick,David Castedo Escudero,25956.0,Left Back,99,Sevilla,213,"['052277d6-774f-449c-a4b7-9898c741615f', '32e926b1-e075-4dfe-bbce-50a5771353e8']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:40:48.560,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.882531,,,,,,,,,,,,,32e926b1-e075-4dfe-bbce-50a5771353e8,1807,,"[54.1, 47.2]",68321,40,,,,True,-1.1505996,,,,,,"[62.5, 28.4]",,High Pass,,20.59126,,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,Recovery,1,From Goal Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,99,Sevilla,213,"['326bef38-efac-46b5-a001-d4bdc1e47409', '5b0df40a-5ea5-41b8-9ce8-b72e7b882401', '67a14e1e-ec2b-4260-bbb9-6145ddba0a64', '824165dc-03d2-4eb0-8ee3-6e4d2992d9ab']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.900,Pass,True,2005/2006
