ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.3723,,,,,,,,,,,,,57be045f-0c8c-4eb8-9350-2dc4031dda9e,3998,,"[93.0, 22.4]",70297,85,,,,1.3258177,,Right Foot,,,,"[95.1, 30.8]",,Ground Pass,,8.658522,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,168,Barcelona,217,['b58fc397-e554-4f16-9dc7-5dd3a8c9f9c4'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:40:30.029,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5581,,,,,,,,,,,,,1ddff5e7-cdef-43f5-837c-3b48d4d6236f,4001,,"[95.1, 30.8]",70297,85,,,,-0.8076167,,Left Foot,,,,"[99.5, 26.2]",,Ground Pass,,6.3655324,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,168,Barcelona,217,['420251c7-62d5-46d3-9874-f4c5c7858282'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:40:31.481,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.1979,,,,,,,,,,,,,86d047ab-a088-4556-9993-d7b7f56ea490,4003,,"[98.5, 26.6]",70297,85,,,,1.9956285,,Right Foot,,,,"[96.6, 30.8]",,Low Pass,,4.609772,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,168,Barcelona,217,['ac3ebf57-5543-4c50-ba05-939c7082fd0d'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:40:32.039,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.3338,,,,,,,,,,,,,02d64205-50cd-4a05-8432-b270323df5ac,4006,,"[97.0, 30.8]",70297,85,,,,-0.32006422,,Left Foot,,,,"[114.8, 24.9]",,High Pass,,18.752333,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,168,Barcelona,217,"['053f7264-6303-4da5-8cb3-dd61d5443316', 'edcd777a-481e-41f7-b6ba-28b0862b5a0f']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:40:32.277,Pass,,2012/2013
,,,,,,,,,,,,,,,,,4.4889,,,,,,,,,,,,,8ff2319a-c979-46b7-88c9-4778043d1ea1,4010,,"[16.9, 55.2]",70297,85,,,,0.1301946,,Drop Kick,,,,"[86.4, 64.3]",,High Pass,,70.09322,,,,Álvaro Vázquez García,24035.0,,,,,,2,Regular Play,Jordi Codina Rodríguez,26686.0,Goalkeeper,168,Barcelona,217,['e6c465d0-31ff-4fee-ba59-ba8f1cca54f9'],43,,,,,,,,,,,,,,,,,Getafe,216,00:40:43.111,Pass,,2012/2013
,,,,,,,,,,,,,,,,,4.4541,,,,,,,,,,,,,8a91fe52-35d5-4511-bba4-fe740b73b52f,4013,,"[86.4, 64.3]",70297,85,,,True,-1.5641074,,,,,,"[86.6, 34.4]",,High Pass,,29.90067,,Incomplete,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,168,Barcelona,217,"['3363f0b2-9095-49f4-a191-88f5164c809d', '89d74a55-9b1c-4bab-85ef-a8a42f4e7f4a']",47,,,,,,,,,,,,,,,,,Getafe,216,00:40:47.761,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,2.026,,,,,,,,,,,,,88883c93-512e-45c3-b5ce-ce5d6172617e,4016,,"[48.0, 60.9]",70297,85,,,,3.1042268,,Right Foot,,,,"[26.6, 61.7]",,Ground Pass,,21.414948,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,168,Barcelona,217,['5e6b5edc-eb69-4cca-941c-1bb3af8970ef'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:40:59.696,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.0381,,,,,,,,,,,,,c7e7a93d-177a-4734-ad45-001f3c83c9e0,4019,,"[26.6, 61.7]",70297,86,,,,-2.4253361,,Right Foot,,,,"[7.3, 44.9]",,Ground Pass,,25.587692,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,['8bd1b567-4aed-4b26-b289-1155e30f66a1'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.741,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.6218,,,,,,,,,,,,,02bcd26f-d175-4472-946a-6c9b95cd6e6d,4023,,"[6.6, 44.3]",70297,86,,,,-1.2055949,,Right Foot,,,,"[13.1, 27.3]",,Ground Pass,,18.200275,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,168,Barcelona,217,"['3bdb260c-17fa-4e64-a214-a8d5586d7317', '4092dc45-c1d9-4434-8dc3-f325dee560ec']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.137,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.6071,,,,,,,,,,,,,931f9ec6-5d31-48d1-80b2-c5332dcc3fd9,4026,,"[19.6, 24.9]",70297,86,,,,2.238462,,Right Foot,,,,"[7.3, 40.5]",,Ground Pass,,19.865799,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,168,Barcelona,217,['e47df681-5a06-4b00-92fa-8b9e75c275fa'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.814,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.2346,,,,,,,,,,,,,a01963d2-c85c-4d2c-b5de-897586ca297e,4029,,"[9.1, 42.0]",70297,86,,,,0.7052016,,Right Foot,,,,"[50.1, 76.9]",,High Pass,,53.842457,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,168,Barcelona,217,['e19c9401-967a-43ed-b280-75ec8d8057ca'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:41:14.126,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.7692,,,,,,,,,,,,,20df9c3e-5c65-41f2-a856-976854f48ed3,4036,,"[45.5, 70.1]",70297,86,,,,-2.0344439,,Right Foot,,,,"[42.8, 64.7]",,Ground Pass,,6.0373836,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,168,Barcelona,217,['89945971-a807-4320-9c57-e575ba56411c'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.115,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6623,,,,,,,,,,,,,f6c8ed1b-240e-43be-8ec5-aea7724e96af,4040,,"[42.6, 64.0]",70297,86,,,,-0.83162856,,Right Foot,,,,"[56.0, 49.3]",,Ground Pass,,19.890953,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,168,Barcelona,217,"['07c2c29f-1e8f-4e33-bcd9-a9ec06d4f096', '6b59d639-4d22-4db5-9914-13163efd41ea']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.873,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.081731,,,,,,,,,,,,,ec619b58-a046-47c3-bf3d-d968d4dccc9f,4046,,"[76.6, 46.4]",70297,86,,,,-1.4288993,,Left Foot,,,,"[78.1, 35.9]",,Ground Pass,,10.606602,,,,Andrés Iniesta Luján,5216.0,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,169,Barcelona,217,['e7262cbc-76c7-4b2d-b60d-d716362fc825'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.303,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.468738,,,,,,,,,,,,,0cc1546c-bda3-4850-a21b-672cb0a887c9,4048,,"[77.4, 34.6]",70297,86,,,,1.9032227,,Right Foot,,,,"[74.5, 43.0]",,Ground Pass,,8.886507,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,['ae267b6e-97d5-4113-bb22-47c98ab495fd'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:41:45.385,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.2229,,,,,,,,,,,,,8964bd9d-5919-4b83-b3c0-4b106ed36386,4051,,"[74.5, 43.0]",70297,86,,,,-2.206485,,Right Foot,,,,"[66.9, 32.7]",,Ground Pass,,12.80039,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,169,Barcelona,217,['ed6050ca-a155-4828-bac1-883e70c262c1'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:41:46.150,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6588,,,,,,,,,,,,,0440d28b-bd67-496f-b58d-f5498b225f4a,4054,,"[66.5, 33.6]",70297,86,,,,0.4636476,,Right Foot,,,,"[74.5, 37.6]",,Ground Pass,,8.944272,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,169,Barcelona,217,['66e0cdae-e9e1-4c46-a11f-6a9bd6df8d46'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:41:47.987,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.759745,,,,,,,,,,,,,03c1d305-5779-47a1-aab0-6cefb5fbe11e,4056,,"[74.5, 37.6]",70297,86,,,,-2.4685018,,Right Foot,,,,"[67.1, 31.7]",,Ground Pass,,9.464143,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,['588638f1-161d-4f4e-8009-822e45cba20c'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:41:48.645,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.78794,,,,,,,,,,,,,62af8ca4-208a-42b1-91ae-b24c244cc0be,4060,,"[67.8, 31.2]",70297,86,,,,1.7554808,,Left Foot,,,,"[66.1, 40.3]",,Ground Pass,,9.257429,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,169,Barcelona,217,"['55182ae7-774d-47c7-8f7b-52c01957fd20', 'a4232431-51da-446d-920d-311b867a6510']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.423,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.7025,,,,,,,,,,,,,77085812-0ac4-4047-88c3-1aec12acf09d,4063,,"[66.1, 40.3]",70297,86,,,,-0.5351976,,Right Foot,,,,"[77.4, 33.6]",,Ground Pass,,13.1369705,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,169,Barcelona,217,['09b6bdc4-84dc-469c-be1a-fea40495f0cc'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.281,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.7663,,,,,,,,,,,,,43c2fcdb-b4fd-4bd3-9e7f-a58bfe444129,4066,,"[77.7, 33.1]",70297,86,,,,2.0796804,,Right Foot,,,,"[72.4, 42.6]",,Ground Pass,,10.878419,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,"['bf9f7cdf-04dc-49ee-bfd2-e800efc43d0d', 'cd49a640-c33c-490e-a6db-0dfc88af168a']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.983,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.8145,,,,,,,,,,,,,a0570886-536b-4c23-88b8-96a71fea6bd1,4068,,"[72.6, 42.6]",70297,86,,,,-1.8844169,,Right Foot,,,,"[69.0, 31.5]",,Ground Pass,,11.66919,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,169,Barcelona,217,['5f3652fa-9f7e-401b-b554-ad819f06d2ab'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:41:52.749,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.984,,,,,,,,,,,,,06745ac6-990c-4df1-b0bd-39efe0fc7fab,4070,,"[69.0, 31.5]",70297,86,,,,1.2409596,,Left Foot,,,,"[72.8, 42.6]",,Ground Pass,,11.732433,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,169,Barcelona,217,['ad6d7c0a-1793-4686-ad8e-2ad6f98c15c3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:41:53.564,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.8178,,,,,,,,,,,,,7443c287-a604-4d1d-b24e-aba894c26816,4073,,"[74.5, 42.6]",70297,86,,,,-1.1263771,,Right Foot,,,,"[79.5, 32.1]",,Ground Pass,,11.6297035,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,169,Barcelona,217,['50286844-e5e6-4ab5-acec-6ae498a1382c'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.489,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0543,,,,,,,,,,,,,09d64b90-672e-47d1-b4c9-cea65ec871a0,4075,,"[78.7, 32.7]",70297,86,,,,2.694989,,Right Foot,,,,"[71.6, 36.1]",,Ground Pass,,7.8721027,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,['33a33388-455e-412f-b01d-d393f303d687'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:41:56.307,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.4282,,,,,,,,,,,,,1d5a4b10-ee48-4e51-9fe9-e03e621f9ff0,4078,,"[71.8, 36.1]",70297,86,,,,-0.89191175,,Right Foot,,,,"[78.9, 27.3]",,Ground Pass,,11.307077,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,169,Barcelona,217,['196c35a7-fc3d-4a32-ab62-136d9ed57780'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.364,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5803,,,,,,,,,,,,,027a02e0-3088-4134-89e2-d7f93ac5e46d,4082,,"[76.0, 24.5]",70297,87,,,,0.26543036,,Right Foot,,,,"[86.3, 27.3]",,Ground Pass,,10.6737995,,,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,"['168bb053-f60b-4154-a01e-ac7bbec5bc3d', '8d944e54-81e1-40b1-a6e2-bc2207fa1385']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:42:00.226,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.241,,,,,,,,,,,,,3fcf481a-235a-41e8-a4df-595fca699765,4084,,"[87.1, 26.2]",70297,87,,,,-1.9908209,,Left Foot,,,,"[82.5, 15.9]",,Ground Pass,,11.280514,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Left Wing,169,Barcelona,217,"['168bb053-f60b-4154-a01e-ac7bbec5bc3d', '27844b86-9827-4228-9443-24a7a5f1ce57']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:42:00.807,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.6672,,,,,,,,,,,,,19d23913-d60a-4aac-9999-2c9bb981dc60,4087,,"[82.5, 15.9]",70297,87,,,,-0.8770327,,Right Foot,,,,"[90.9, 5.8]",,Ground Pass,,13.13659,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,['e1ef0cc2-992a-470e-99a8-04c723766bed'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:42:02.423,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.047817,,,,,,,,,,,,,bc9ead04-e161-418c-999a-88c55968d2e6,4089,,"[90.9, 5.8]",70297,87,,,,2.9269998,,Left Foot,,,,"[83.1, 7.5]",,Ground Pass,,7.983107,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,169,Barcelona,217,['a7d29f41-f590-42f8-b6f3-c2e4d974e010'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.090,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,617a171d-62a6-4744-b490-eec8a4c138fc,4092,,"[92.4, 1.6]",70297,87,,,,2.555052,,Right Foot,,,,"[76.6, 12.1]",,Ground Pass,,18.970766,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,['d07aacbe-f636-41a0-9b7c-a0ec52736ebf'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.321,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0222,,,,,,,,,,,,,a66ec2e5-6591-4e19-9044-c1edccc8c761,4095,,"[76.6, 12.1]",70297,87,,,,1.0142708,,Right Foot,,,,"[90.1, 33.8]",,Ground Pass,,25.556604,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,169,Barcelona,217,['c98b62fd-e9cf-46d0-9ecc-6cd6f17793df'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:42:09.801,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.484715,,,,,,,,,,,,,370e6982-19d8-4d55-952c-a31aeef99b97,4098,,"[95.7, 35.2]",70297,87,,,,1.2659934,,Left Foot,,,,"[104.1, 61.9]",,Ground Pass,,27.990177,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,169,Barcelona,217,['c6a781c1-fcef-4a1e-987d-f475b9d635af'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:42:12.897,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.6195,,,,,,,,,,,,,a4e998a8-18d8-4077-b660-a57336348699,4101,,"[105.8, 60.0]",70297,87,,,,-1.490583,,Right Foot,True,,,"[108.3, 28.9]",,High Pass,,31.200321,,Incomplete,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,['04533197-fcc8-4e92-b913-65f237e037cf'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:42:15.603,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.6646,,,,,,,,,,,,,03e6c81c-40a2-4191-a265-3c9667350655,4105,,"[71.6, 76.9]",70297,87,,,,-1.418648,,Left Foot,,,,"[73.9, 61.9]",,Ground Pass,,15.175309,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,['55ed49af-49d4-49b5-8c07-a5ef5ce88fb7'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.170,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,a9b50550-7604-4786-8c77-bdd869872961,4109,,"[73.7, 61.3]",70297,87,,,,-2.0441523,,Right Foot,,,,"[65.3, 44.9]",,Ground Pass,,18.42607,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,169,Barcelona,217,"['030985a4-37e7-4bd6-8384-8a3c11014b2d', '8c70e7b3-e612-4388-a8cf-1bbee9c3e86c']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.875,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,2.0569,,,,,,,,,,,,,a9ceb50b-bcd6-4fe4-8eaa-adbae86d612d,4112,,"[72.8, 29.6]",70297,87,,,,-0.9145164,,Right Foot,,,,"[91.9, 4.8]",,Ground Pass,,31.302555,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,169,Barcelona,217,['4820b04c-8724-4716-8fb7-fd9bb247890c'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.595,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.7417,,,,,,,,,,,,,ae863aad-cc4e-4c46-9216-271f61599920,4115,,"[91.7, 4.3]",70297,87,,,,2.7268357,,Left Foot,,,,"[78.3, 10.2]",,Ground Pass,,14.641379,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,169,Barcelona,217,['a9fce961-c3d7-4846-8b55-b09bdcec2278'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.884,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.244002,,,,,,,,,,,,,a979aff1-ccdc-4c73-aa54-598fad5d41ca,4119,,"[78.1, 13.4]",70297,87,,,,0.98992795,,Right Foot,,,,"[90.9, 32.9]",,Ground Pass,,23.325737,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,"['907024dd-1818-4980-8f45-b3e1566e1b8c', 'dc21114b-e751-46d4-aeff-cb9655dbcde1']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.674,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.0783,,,,,,,,,,,,,4a25b5be-df1d-4da6-a962-a7d1f11f2f67,4122,,"[90.9, 32.9]",70297,87,,,,1.4536875,,Left Foot,,,,"[91.7, 39.7]",,Ground Pass,,6.846897,,,,Cristian Tello Herrera,6658.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,169,Barcelona,217,"['74a79244-1171-40c9-86da-297593676c6e', 'dc21114b-e751-46d4-aeff-cb9655dbcde1']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:42:38.958,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.092553,,,,,,,,,,,,,259574ad-323a-44ad-a601-aea34de3e3c4,4125,,"[91.7, 39.7]",70297,87,,,,1.608162,,Right Foot,,,,"[90.5, 71.8]",,Ground Pass,,32.12242,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Right Wing,169,Barcelona,217,['79f9b588-5fd9-40a5-b541-261e2cfd95b0'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:42:40.923,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.3204,,,,,,,,,,,,,a40dd686-d5e6-4864-a19d-0479291c5f0b,4128,,"[90.5, 71.8]",70297,87,,,,-1.5130095,,Right Foot,,,,"[91.9, 47.6]",,Ground Pass,,24.240461,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,['7ee5a443-bfc1-4526-a915-0b1c6c67fa40'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:42:42.557,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0703,,,,,,,,,,,,,9fa6d032-9e79-4d0c-ba9d-3a68cf6a78a5,4131,,"[89.4, 39.2]",70297,87,,,,-0.8257802,,Left Foot,,,,"[98.9, 28.9]",,Ground Pass,,14.012137,,,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,169,Barcelona,217,['48e2d20d-59cb-40d5-9808-0fa0eba0a307'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.705,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.8467,,,,,,,,,,,,,e6441c27-ba5e-4cae-875f-aacb60655873,4134,,"[98.9, 28.7]",70297,87,,,,0.6955123,,Left Foot,,,,"[111.6, 39.3]",,High Pass,,16.54237,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Left Wing,169,Barcelona,217,"['3bdbc649-c39d-4ad7-9ffb-baf5eebacc98', '9936c5fe-1225-427c-bbf2-fa67a2593781']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:42:48.244,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.756896,,,,,,,,,,,,,f3d0f35a-d4a4-4d37-98a0-24eec7f4e8b7,4138,,"[18.5, 49.3]",70297,87,,,,0.27326536,,Drop Kick,,,,"[76.3, 65.5]",,High Pass,,60.02733,,Incomplete,,,,,,,,,2,From Free Kick,Jordi Codina Rodríguez,26686.0,Goalkeeper,169,Barcelona,217,['a2420271-98b9-49e0-b9b2-5f41efce945f'],59,,,,,,,,,,,,,,,,,Getafe,216,00:42:59.147,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,46071d72-88e3-4049-8834-354c8577e1e8,4145,,"[45.3, 3.7]",70297,88,,,,0.8913825,,Right Foot,,,,"[51.6, 11.5]",,Ground Pass,,10.026465,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,169,Barcelona,217,['347e79c5-dc78-4ef2-879f-918513cdd8c6'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.934,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.4668,,,,,,,,,,,,,0fcef949-47f4-461c-8809-99d5f7e7d8c6,4148,,"[64.8, 43.9]",70297,88,,,,0.92623645,,Right Foot,,,,"[87.5, 74.1]",,Low Pass,,37.78002,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,['e08506a4-e41b-480b-a2b3-f90ce01b72fb'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.511,Pass,,2012/2013
