50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,8479361f-abbf-47fa-861c-733f0d5d5ad0,18,,"[80.0, 50.2]",68340,0,,,True,-1.2601978,,,,,"[85.2, 34.0]",,High Pass,,17.014112,,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Víctor Javier Añino Bermúdez,26071.0,Right Defensive Midfield,2,Racing Santander,1217,"['69880721-6084-4adb-916c-29b94ecb432c', '90d8840f-acb3-42b6-8491-9770ef383f45']",13,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:13.859,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,,2.194625,,,,,,,,,,,,,,,23fde1b1-4e61-4014-a11d-3115490bf780,22,,"[34.7, 0.1]",68340,1,True,,,1.5199926,,,,,"[35.0, 6.0]",,Low Pass,,5.9076223,,,,,Gonzalo Colsa Albendea,26073.0,,,,,,Throw-in,1,From Throw In,Luis Fernández Gutiérrez,26069.0,Left Back,3,Racing Santander,1217,['a624b9d3-6611-480b-ac4a-7511b8665bda'],13,,,,,,,,,,,,,,,,,Racing Santander,1217,00:01:13.548,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.8116,,,,,,,,,,,,,,,0c21337b-56dd-44a3-a034-aa4a7252b53d,24,,"[55.6, 6.4]",68340,1,,True,,-0.19482157,,Right Foot,,,"[85.5, 0.5]",,Low Pass,,30.47655,,,Injury Clearance,,,,,,,,,,1,From Throw In,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,3,Racing Santander,1217,,16,,,,,,,,,,,,,,,,,Racing Santander,1217,00:01:16.635,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,5dd1d6d6-541a-427c-81af-b441b4b59e27,25,,"[23.9, 80.0]",68340,1,,,,-0.86733985,,,,,"[33.4, 68.8]",,Low Pass,,14.686388,,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,4,Barcelona,217,['18d3e65d-45f8-4f2c-b257-68c6cdcb8a2e'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.355,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.214566,,,,,,,,,,,,,,,e98bbfb7-2cbe-4302-a3d5-ffe31b3f12e1,28,,"[32.9, 69.5]",68340,1,,,,2.3825042,,Right Foot,,,"[25.1, 76.9]",,Ground Pass,,10.751744,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['10258cc8-2856-4c22-bb0b-bb98c17cf01f'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.235,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.670216,,,,,,,,,,,,,,,af9841f6-8a2d-4423-9b41-5d873ea07a44,30,,"[27.7, 74.6]",68340,1,,,,-2.442312,,Left Foot,,,"[12.6, 61.9]",,Ground Pass,,19.730686,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,4,Barcelona,217,['3f248a89-6246-4d60-9516-50c2bbfebf40'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.450,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.091783,,,,,,,,,,,,,,,fa89aecc-293f-4c04-b9e5-ac4cb6c71954,33,,"[11.1, 59.5]",68340,1,,,,-1.4932139,,Right Foot,,,"[13.3, 31.2]",,Ground Pass,,28.385384,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,4,Barcelona,217,['f4da96ac-b9ee-4c39-88c1-d62bab301039'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.929,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.544078,,,,,,,,,,,,,,,ccba002e-44a0-42e4-917f-2fcc87f13523,36,,"[23.1, 28.2]",68340,1,,,,-1.3329604,,Right Foot,,,"[27.9, 8.4]",,Ground Pass,,20.373512,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['c71f3650-7357-4399-803e-146d636e72c7'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.886,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.485988,,,,,,,,,,,,,,,33161160-39cd-4934-8518-234c5db91841,39,,"[25.9, 7.3]",68340,1,,,,2.407245,,Left Foot,,,"[11.5, 20.3]",,Ground Pass,,19.4,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,4,Barcelona,217,['558837f5-ea67-4ccb-88ab-53bce470ab9b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.074,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.068883,,,,,,,,,,,,,,,49b75655-b26f-4d86-b813-f5a9d387d39f,42,,"[43.6, 32.5]",68340,1,,,,0.28653476,,Right Foot,,,"[66.0, 39.1]",,Ground Pass,,23.352087,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['59dab50b-10be-4600-ad2d-05e397be467a'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.175,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.924004,,,,,,,,,,,,,,,74393d8d-9f14-4281-819f-c04a0f532ba9,46,,"[64.2, 37.8]",68340,1,,,,1.6523758,,Right Foot,,,"[62.9, 53.7]",,Ground Pass,,15.953056,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,4,Barcelona,217,"['7fe0bb54-4b29-475f-b1f2-8612339100be', 'bd34d9b6-926b-406c-9c81-db29590e4e0b']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.876,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,,1.266115,,,,,,,,,,,,,,,f75f9d04-9c4f-421f-be9b-b13c81a1bbcc,49,,"[61.8, 66.5]",68340,1,,,,0.50565827,,Right Foot,,,"[79.5, 76.3]",,Ground Pass,,20.231905,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['c460e174-8f91-489d-8b86-466ef7b14d6d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.385,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.5833,,,,,,,,,,,,,,,7d81c036-9987-48a7-b3a4-a2e8ec52fd31,52,,"[81.2, 76.3]",68340,1,,,,-1.4382448,,Right Foot,,,"[83.2, 61.3]",,Ground Pass,,15.132746,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,['0b0fe469-10bc-4a1d-818e-9f6501e43b1e'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.616,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,3.541695,,,,,,,,,,,,,,,ca74ecfb-d96a-47cd-b035-dcf10bcd65b5,55,,"[83.9, 61.0]",68340,1,,,,0.36000144,,Right Foot,,,"[119.5, 74.4]",,Ground Pass,,38.038403,,,Out,,Gianluca Zambrotta,15774.0,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,4,Barcelona,217,['d5b37f08-011c-4e23-96d6-17387b61fb16'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.258,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,3.4545,,,,,,,,,,,,,,,013417ed-2cfc-4904-ac0f-2af4fb7a93ce,57,,"[6.0, 44.0]",68340,2,,,,0.040200245,,Right Foot,,,"[78.1, 46.9]",,High Pass,,72.158295,,,,,Nikola Žigić,26074.0,,,,,,Goal Kick,1,From Goal Kick,Antonio Rodríguez Martínez,26070.0,Goalkeeper,5,Racing Santander,1217,['b82bec48-23a3-45a9-a091-128e1d83bcff'],29,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:29.415,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.983674,,,,,,,,,,,,,,,ecfa884a-44a8-42f3-b097-9f6ea09122c6,60,,"[78.1, 46.9]",68340,2,,,True,0.0,,,,,"[90.3, 46.9]",,Low Pass,,12.2,,,Unknown,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,,1,From Goal Kick,Nikola Žigić,26074.0,Left Center Forward,5,Racing Santander,1217,"['5d058d66-0173-4d88-9012-10cb45747fc1', 'b31edc45-40dc-4562-9502-39fa9d2d9ac5']",32,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:32.987,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,,1.629521,,,,,,,,,,,,,,,2d5b6d91-657b-412f-b898-03053fb7762c,63,,"[29.6, 33.6]",68340,2,,,,0.7006344,,Left Foot,,,"[46.2, 47.6]",,Ground Pass,,21.715433,,,,,Xavier Hernández Creus,20131.0,,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['b14f749b-8f7d-4e34-88c5-8b3aaba33918'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.901,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.171814,,,,,,,,,,,,,,,2262a77e-1783-44c7-8843-286822d9d74e,66,,"[46.2, 47.6]",68340,2,,,,2.0873897,,Right Foot,,,"[36.6, 64.5]",,Ground Pass,,19.436306,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['270ffd2d-d936-4666-b264-2deee53e8c89'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.961,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.535144,,,,,,,,,,,,,,,136703fc-42b7-4aa7-8abb-65541d43fd71,69,,"[37.0, 64.8]",68340,2,,,,-2.3031044,,Right Foot,,,"[27.2, 53.9]",,Ground Pass,,14.657763,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,6,Barcelona,217,['a0e7cacd-686c-4db0-99fe-5dadbf1d5017'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.730,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.9848,,,,,,,,,,,,,,,c1805ce5-3b59-4d32-8af6-d7576e66d3e3,72,,"[29.2, 54.3]",68340,2,,,,-1.6179717,,Right Foot,,,"[28.1, 31.0]",,Ground Pass,,23.32595,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,6,Barcelona,217,['2a41b510-c115-470f-9564-71198cbb06b3'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.510,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.635176,,,,,,,,,,,,,,,5c17f9db-2d0c-40a6-a010-b8968d1102cb,75,,"[35.9, 33.0]",68340,3,,,,-1.4410938,,Right Foot,,,"[39.2, 7.7]",,Ground Pass,,25.514309,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['ceafdc2b-ac32-475f-889b-5f988b6fd0c7'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.664,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.642915,,,,,,,,,,,,,,,003847ec-32a8-4f0d-b3d8-421af1035a95,79,,"[45.5, 6.6]",68340,3,,,,1.9100889,,Left Foot,,,"[43.1, 13.4]",,Ground Pass,,7.2111025,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,6,Barcelona,217,"['b89b0b98-ba08-4517-909b-6a4c017c198e', 'd25aed25-c761-42ac-a97c-d4df7d09ef6f']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.865,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,,0.730706,,,,,,,,,,,,,,,100c232c-7f48-4e09-8072-fc1cf539e133,82,,"[36.2, 18.4]",68340,3,,,,2.3932147,,Right Foot,,,"[29.2, 24.9]",,Ground Pass,,9.552486,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,6,Barcelona,217,['724ee5e1-0d5b-442e-affd-ff635742f6d0'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.792,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.950031,,,,,,,,,,,,,,,4faaeb04-eb6e-4fcc-8674-2e0e25be6fef,85,,"[29.2, 24.9]",68340,3,,,,2.547379,,No Touch,,,"[14.4, 34.9]",,Ground Pass,,17.86169,,True,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['e00bb097-7540-4bb5-a2e4-e7bdf98daab9'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.563,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.173506,,,,,,,,,,,,,,,7cf40369-2f32-4e3f-a09c-d8765f10c207,88,,"[14.4, 34.9]",68340,3,,,,-0.86139363,,Right Foot,,,"[23.5, 24.3]",,Ground Pass,,13.970325,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,6,Barcelona,217,['b2f951c5-7a77-4c14-b2f7-51e2d8276128'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.632,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.438416,,,,,,,,,,,,,,,d7b38725-d578-4eba-8dcc-fedf5656d979,91,,"[39.0, 29.5]",68340,3,,,,1.2660757,,Left Foot,,,"[42.9, 41.9]",,Ground Pass,,12.998846,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['0caa5683-b376-42cc-a744-620637b1329c'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.373,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.080264,,,,,,,,,,,,,,,51a3ae28-ee7a-4cf2-ba91-935d615c61b9,94,,"[43.1, 37.8]",68340,3,,,,-1.8441516,,Right Foot,,,"[40.1, 27.1]",,Ground Pass,,11.112605,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,6,Barcelona,217,['d0d05e76-7916-4c4c-b726-2eb1cf41efc7'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.047,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.718762,,,,,,,,,,,,,,,c1137584-af70-4cb4-b5c0-533b6d466754,97,,"[64.9, 27.3]",68340,3,,,,-0.5070985,,Right Foot,,,"[77.5, 20.3]",,Ground Pass,,14.413882,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['80b92b24-64d2-431d-9850-ce450eaef734'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.812,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.941628,,,,,,,,,,,,,,,e48efc77-3240-4eb0-aded-2243bd2cba35,100,,"[77.5, 20.3]",68340,3,,,,-0.9440534,,No Touch,,,"[88.0, 5.8]",,Ground Pass,,17.902514,,True,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,6,Barcelona,217,['d4d3454b-a808-41b8-8b03-ca05d95e8ef7'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.571,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.059864,,,,,,,,,,,,,,,396dce91-59be-47a0-99b0-795476570f36,103,,"[97.5, 14.7]",68340,3,,,,-2.2531128,,Left Foot,,,"[89.7, 5.1]",,Ground Pass,,12.369317,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,6,Barcelona,217,['019ce411-a0bb-4cb5-b0d8-95cb0cf84a07'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.536,Pass,,2006/2007
