ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.931951,,,,,,,,,,,,,,73cb5f6b-7002-4fd4-a2ce-557b4860619c,3304,,,"[41.0, 63.0]",16029,87,,,,-0.13255154,,Right Foot,,,,"[56.0, 61.0]",,Ground Pass,,15.132746,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,211,Barcelona,217,['09b9485f-5c66-4737-a324-54fb28214900'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.488,Pass,,2018/2019
,,,,,,,,,,,,,,,1.525981,,,,,,,,,,,,,,f570e519-b2bb-4205-b86d-0493868a8755,3309,,,"[58.0, 63.0]",16029,87,,,,1.7818897,,Right Foot,,,,"[55.0, 77.0]",,Ground Pass,,14.3178215,,,Nélson Cabral Semedo,6374.0,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,211,Barcelona,217,['c6699227-847d-4a17-ba0d-7af86be82bdc'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.620,Pass,,2018/2019
,,,,,,,,,,,,,,,2.22302,,,,,,,,,,,,,,37748d2a-0d7e-423e-b893-0106fcee0027,3312,,,"[58.0, 78.0]",16029,87,,,,0.0,,Right Foot,,,,"[78.0, 78.0]",,Ground Pass,,20.0,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,211,Barcelona,217,['d01ba44a-564e-42bd-891f-fcbe7832ef4a'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.615,Pass,,2018/2019
,,,,,,,,,,,,,,,0.918912,,,,,,,,,,,,,,8e2ef70c-87c9-41da-9752-5f82a2de1bdb,3315,,,"[90.0, 70.0]",16029,87,,,,-1.9756881,,Right Foot,,,,"[84.0, 56.0]",,Ground Pass,,15.231546,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,211,Barcelona,217,['bf750723-6504-48ab-af11-d03b4b1a9ffb'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.636,Pass,,2018/2019
,,,,,,,,,,,,,,,1.103841,,,,,,,,,,,,,,d21c67a2-baec-4b75-a281-aba4ff6a5a2b,3318,,,"[86.0, 55.0]",16029,87,,,,-1.484058,,Right Foot,,,,"[88.0, 32.0]",,Ground Pass,,23.086792,,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,211,Barcelona,217,['deabadc0-16a6-4516-83ae-ce4b59ad01bc'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:36.041,Pass,,2018/2019
,,,,,,,,,,,,,,,0.938182,,,,,,,,,,,,,,7ef2712c-9f6c-4f48-8008-642205e2c060,3321,,,"[90.0, 38.0]",16029,87,,,,1.2924967,,Right Foot,,,,"[94.0, 52.0]",,Ground Pass,,14.56022,,,Ousmane Dembélé,5477.0,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,211,Barcelona,217,['76f76221-ea4e-4879-a776-6d1ce32b0ab7'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.190,Pass,,2018/2019
,,,,,,,,,,,,,,,0.609292,,,,,,,,,,,,,,e2deba52-ea18-46f0-8780-cb9cf1b385ec,3324,,,"[95.0, 52.0]",16029,87,,,,-0.16514868,,Right Foot,,,,"[101.0, 51.0]",,Ground Pass,,6.0827627,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,211,Barcelona,217,"['60ffae0e-6b8f-4f91-bc51-a994ae12e29d', 'f5b0eb10-fb3c-4a18-aa99-ad2008601457']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:40.958,Pass,,2018/2019
,,,,,,,,,,,,,,,1.686054,,,,,,,,,,,,,,c62ec835-8945-4b63-abfd-ec49ee50bf9c,3330,,,"[60.0, 40.0]",16029,88,True,,,-2.1995926,,Right Foot,,,,"[52.0, 29.0]",,Ground Pass,,13.601471,,,Éver Maximiliano David Banega,5504.0,,,,,,Kick Off,2,From Kick Off,Wissam Ben Yedder,6723.0,Left Center Forward,212,Sevilla,213,['c0ebb3f0-1109-4ad3-bd35-20f2abf196cb'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:43:37.496,Pass,,2018/2019
,,,,,,,,,,,,,,,2.1392,,,,,,,,,,,,,,a83b0285-f2be-4e11-891c-df7d68a7e5ff,3332,,,"[58.0, 35.0]",16029,88,,,,0.6578886,,Right Foot,,,,"[80.0, 52.0]",,High Pass,,27.802877,,,Pablo Sarabia García,6720.0,,,,,,,2,From Kick Off,Éver Maximiliano David Banega,5504.0,Left Attacking Midfield,212,Sevilla,213,['977cdd7d-8c9b-45af-bc7c-5c6881279dde'],44,,,,,,,,,,,,,,,,,,Sevilla,213,00:43:44.003,Pass,,2018/2019
,,,,,,,,,,,,,,,1.764917,,,,,,,,,,,,,,671d0c49-6941-40bc-9cd1-517bdd14d3be,3335,,,"[39.0, 31.0]",16029,88,,,,0.24497867,,Head,,,,"[47.0, 33.0]",,Low Pass,,8.246211,,,Sergi Roberto Carnicer,6379.0,,,,,,Recovery,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,213,Barcelona,217,['c29f3bb6-7881-49e8-a846-764aecacd176'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.381,Pass,,2018/2019
,,,,,,,,,,,,,,,0.757687,,,,,,,,,,,,,,134bda3f-ca35-4ec5-a7d3-db0af91d1473,3338,,,"[49.0, 34.0]",16029,88,,,,0.19739556,,Right Foot,,,,"[64.0, 37.0]",,Ground Pass,,15.297058,,,Munir El Haddadi Mohamed,6616.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,213,Barcelona,217,['e982e64c-c2c2-4013-8187-ad120ce22a2b'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.335,Pass,,2018/2019
,,,,,,,,,,,,,,,2.0563,,,,,,,,,,,,,,264d2798-24d9-4a17-8cf3-02ae078226ec,3341,,,"[59.0, 38.0]",16029,88,,,,1.19029,,Left Foot,,,,"[67.0, 58.0]",,Ground Pass,,21.540659,Incomplete,,Ivan Rakitić,5470.0,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,213,Barcelona,217,"['628a4da0-d695-4a0a-8131-f465b71ef600', 'b4515e18-e897-46a7-b0e8-d72edef804a4']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:50.253,Pass,,2018/2019
,,,,,,,,,,,,,,,0.913982,,,,,,,,,,,,,,b4515e18-e897-46a7-b0e8-d72edef804a4,3343,,,"[54.0, 23.0]",16029,88,,,,0.6435011,,Left Foot,,,,"[62.0, 29.0]",,Ground Pass,,10.0,,,Éver Maximiliano David Banega,5504.0,,,,,,Recovery,2,Regular Play,Guilherme Antonio Arana Lopes,6919.0,Left Wing Back,214,Sevilla,213,"['1eeb6ee8-736e-40a2-a610-cc417f27641f', '264d2798-24d9-4a17-8cf3-02ae078226ec']",52,,,,,,,,,,,,,,,,,,Sevilla,213,00:43:52.309,Pass,,2018/2019
,,,,,,,,,,,,,,,1.07983,,,,,,,,,,,,,,806dd50b-d42b-4fa5-b4de-ed36513dd342,3346,,,"[86.0, 27.0]",16029,88,,,,-1.0714496,,Right Foot,,,,"[92.0, 16.0]",,Ground Pass,,12.529964,,,Luis Fernando Muriel Fruto,6334.0,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Attacking Midfield,214,Sevilla,213,['dc7b6cd7-c586-45c3-8bb1-f94184342ec0'],56,,,,,,,,,,,,,,,,,,Sevilla,213,00:43:56.368,Pass,,2018/2019
,,,,,,,,,,,,,,,1.7084,,,,,,,,,,,,,,d9b857cf-89b2-4e4a-95a7-5ae636731371,3354,,,"[4.0, 77.0]",16029,89,,,,-0.14888994,,Right Foot,,,,"[44.0, 71.0]",,High Pass,,40.4475,,,Ousmane Dembélé,5477.0,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,215,Barcelona,217,['2481c9ca-9ba2-460e-b4af-44e23cfabe14'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:08.667,Pass,,2018/2019
,,,,,,,,,,,,,,,1.743637,,,,,,,,,,,,,,28dff6eb-6ec1-4b92-a649-e6a7fc13f224,3357,,,"[44.0, 71.0]",16029,89,,,True,-1.2120256,,,,,,"[50.0, 55.0]",,Low Pass,,17.088007,,,Munir El Haddadi Mohamed,6616.0,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,215,Barcelona,217,"['a29b606f-ff09-4aa7-8184-111c33e6a84b', 'ab956988-528b-4388-91ac-252e6d579c39']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.416,Pass,True,2018/2019
,,,,,,,,,,,,,,,3.8589,,,,,,,,,,,,,,d3b8fa77-9f2e-4b82-88e6-6bfd4ad8fbc4,3360,,,"[50.0, 53.0]",16029,89,,,,-0.560687,,Left Foot,,,,"[93.0, 26.0]",,High Pass,,50.77401,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,215,Barcelona,217,"['28e6ec31-f890-42a4-932d-e8d46ad5a72c', '5f291838-5a7f-4973-8865-027204663a06']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:13.919,Pass,,2018/2019
,,,,,,,,,,,,,,,1.6277,,,,,,,,,,,,,,5904dd02-d6ea-496c-8380-649ff8e2e007,3363,,,"[91.0, 1.0]",16029,89,True,,,2.709185,,,,,,"[65.0, 13.0]",,Low Pass,,28.635643,,,Jordi Alba Ramos,5211.0,,,,,,Throw-in,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,216,Barcelona,217,['38e92b62-7fa3-4ad9-acc1-9f4282f47e92'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:31.803,Pass,,2018/2019
,,,,,,,,,,,,,,,1.134473,,,,,,,,,,,,,,96203ca4-eec7-422b-b13f-5ab76dc68d21,3365,,,"[64.0, 11.0]",16029,89,,,,2.7509856,,Left Foot,,,,"[47.0, 18.0]",,Ground Pass,,18.384777,,,Clément Lenglet,6826.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,216,Barcelona,217,['c003b9ab-405c-45db-939a-cc590ff66891'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:34.366,Pass,,2018/2019
,,,,,,,,,,,,,,,0.831568,,,,,,,,,,,,,,a7600260-3177-4f95-ba98-7a5be321e826,3368,,,"[47.0, 19.0]",16029,89,,,,0.7853982,,Left Foot,,,,"[54.0, 26.0]",,Ground Pass,,9.899495,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,216,Barcelona,217,['ec0297f3-842f-4d1d-b86b-3d6f0c6c8a26'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:36.292,Pass,,2018/2019
,,,,,,,,,,,,,,,0.833839,,,,,,,,,,,,,,0738f6c5-8e92-4175-86d7-f6a0adf830b7,3371,,,"[54.0, 26.0]",16029,89,,,,-0.95054686,,Right Foot,,,,"[59.0, 19.0]",,Ground Pass,,8.602325,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,216,Barcelona,217,['bfd16ace-1848-412e-ac33-b7d1f5c628df'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:37.364,Pass,,2018/2019
,,,,,,,,,,,,,,,2.191218,,,,,,,,,,,,,,a8efa22a-e40d-40e1-932c-c24f226bdbd7,3374,,,"[59.0, 18.0]",16029,89,,,,1.7561443,,Right Foot,,,,"[50.0, 66.0]",,Low Pass,,48.83646,,,Nélson Cabral Semedo,6374.0,,,True,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,216,Barcelona,217,['393c444e-8374-48c0-9055-369efe6c87f6'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:38.875,Pass,,2018/2019
,,,,,,,,,,,,,,,0.860131,,,,,,,,,,,,,,49ad1d5c-9894-43ee-a55d-6b54437fb104,3377,,,"[59.0, 68.0]",16029,89,,,,-1.4801364,,Right Foot,,,,"[60.0, 57.0]",,Ground Pass,,11.045361,,,Ivan Rakitić,5470.0,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,216,Barcelona,217,['09c44c16-7c75-4bd1-9ca3-9600f5c6b823'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:45.324,Pass,,2018/2019
,,,,,,,,,,,,,,,1.242486,,,,,,,,,,,,,,46c058b6-c828-4ae3-83d0-ff36b5b179cc,3380,,,"[60.0, 57.0]",16029,89,,,,-1.2847449,,Right Foot,,,,"[65.0, 40.0]",,Ground Pass,,17.720045,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,216,Barcelona,217,['712a86a8-6025-4ecd-a74d-90d6c470eee7'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:48.230,Pass,,2018/2019
,,,,,,,,,,,,,,,1.853979,,,,,,,,,,,,,,d05411f3-a082-4c9c-8145-2239aba4196b,3383,,,"[64.0, 42.0]",16029,89,,,,2.3217254,,Right Foot,,,,"[50.0, 57.0]",,Ground Pass,,20.518284,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,216,Barcelona,217,['de5186e2-6ede-47ec-a65e-c519be2b2af4'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:49.632,Pass,,2018/2019
,,,,,,,,,,,,,,,1.763325,,,,,,,,,,,,,,8000bccf-f2ce-403e-9c43-16158de76ef5,3386,,,"[50.0, 56.0]",16029,89,,,,1.0516502,,Right Foot,,,,"[58.0, 70.0]",,Ground Pass,,16.124516,,,Nélson Cabral Semedo,6374.0,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,216,Barcelona,217,['27dff863-9c17-43e3-992b-a4d5dafb2b11'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:52.340,Pass,,2018/2019
,,,,,,,,,,,,,,,1.707326,,,,,,,,,,,,,,f94cf840-e795-4148-8fb4-659e577e9b49,3389,,,"[66.0, 72.0]",16029,89,,,,-1.5707964,,Right Foot,,,,"[66.0, 59.0]",,Ground Pass,,13.0,,,Ivan Rakitić,5470.0,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,216,Barcelona,217,['391e5d60-04ee-49f6-b6ea-b015a5bbb62b'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.203,Pass,,2018/2019
,,,,,,,,,,,,,,,0.5959,,,,,,,,,,,,,,16706c67-38e9-4066-8f1d-b7704332d0dc,3393,,,"[68.0, 60.0]",16029,89,,,,0.38050637,,Right Foot,,,,"[73.0, 62.0]",,Ground Pass,,5.3851647,,,Ousmane Dembélé,5477.0,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,216,Barcelona,217,"['630b1466-9d31-4b34-ab33-708f674b2b04', 'dcfbd156-7218-469b-8b89-42969cdda92a']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.499,Pass,True,2018/2019
,,,,,,,,,,,,,,,1.156667,,,,,,,,,,,,,,13ec18fa-3896-4962-85ef-d79256ae6213,3401,,,"[59.0, 20.0]",16029,90,,,,0.5247958,,Right Foot,,,,"[78.0, 31.0]",,Ground Pass,,21.954498,,,Wissam Ben Yedder,6723.0,,,,,,,2,From Counter,Éver Maximiliano David Banega,5504.0,Left Attacking Midfield,217,Sevilla,213,['52337fdd-403e-48fd-984a-12a5806ad7c0'],2,,,,,,,,,,,,,,,,,,Sevilla,213,00:45:02.381,Pass,,2018/2019
,,,,,,,,,,,,,,,1.2587,,,,,,,,,,,,,,696f3b38-68ca-41af-9efe-fc0dd67cee38,3404,,,"[94.0, 35.0]",16029,90,,,,-0.8519663,b07d183f-e276-4ef5-911c-5076cbef27a4,Right Foot,,,,"[101.0, 27.0]",True,Ground Pass,,10.630146,,,Luis Fernando Muriel Fruto,6334.0,,,,,,,2,From Counter,Wissam Ben Yedder,6723.0,Left Center Forward,217,Sevilla,213,['89aa833d-8408-46a0-b1bf-faa38d5cb814'],6,,,,,,,,,,,,,,,,,,Sevilla,213,00:45:06.518,Pass,,2018/2019
,,,,,,,,,,,,,,,1.372116,,,,,,,,,,,,,,dbd66d7d-ca00-4f0f-b1a1-152503d9e81e,3408,,,"[61.0, 41.0]",16029,90,True,,,-0.26625204,,Right Foot,,,,"[72.0, 38.0]",,Ground Pass,,11.401754,,,Ivan Rakitić,5470.0,,,,,,Kick Off,2,From Kick Off,Munir El Haddadi Mohamed,6616.0,Center Forward,218,Barcelona,217,['054f523b-6777-45da-9954-e6d3b27febcf'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:41.793,Pass,,2018/2019
,,,,,,,,,,,,,,,0.609395,,,,,,,,,,,,,,320b097f-8010-4f47-a4fa-3539027e2133,3410,,,"[72.0, 38.0]",16029,90,True,,,-1.5707964,,Right Foot,,,,"[72.0, 19.0]",,Ground Pass,,19.0,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,218,Barcelona,217,['28314436-3c90-44f0-a828-3ad821557cc1'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.269,Pass,,2018/2019
,,,,,,,,,,,,,,,1.776167,,,,,,,,,,,,,,f57a533e-7c8b-4fb2-bbdf-518d903a8770,3412,,,"[71.0, 20.0]",16029,90,True,,,1.7942729,,Right Foot,,,,"[66.0, 42.0]",,Ground Pass,,22.561028,,,Ivan Rakitić,5470.0,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Left Center Midfield,218,Barcelona,217,['46ebd5c5-9570-4fb7-8a8e-d83d445f536d'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:45.541,Pass,,2018/2019
,,,,,,,,,,,,,,,0.789409,,,,,,,,,,,,,,1e17dea0-46f3-4429-a219-10f550aed1d6,3414,,,"[66.0, 42.0]",16029,90,,,,-2.9441972,,Right Foot,,,,"[56.0, 40.0]",,Ground Pass,,10.198039,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,218,Barcelona,217,['287ce4f4-3be1-4e7b-89be-063bb0f2d3d5'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:47.442,Pass,,2018/2019
,,,,,,,,,,,,,,,2.548163,,,,,,,,,,,,,,7cad53f0-1576-4d45-8983-55ef576a45a6,3417,,,"[58.0, 46.0]",16029,90,,,,1.4940244,,Left Foot,,,,"[60.0, 72.0]",,Ground Pass,,26.076809,,,Nélson Cabral Semedo,6374.0,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,218,Barcelona,217,['dc4941d1-93ed-4193-9377-a6d0abd9d691'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:49.485,Pass,,2018/2019
,,,,,,,,,,,,,,,1.109751,,,,,,,,,,,,,,82cb3075-ced6-471d-8c1f-bd2b0243ace8,3436,,,"[52.0, 20.0]",16029,91,,,,-1.8925469,,Right Foot,,,,"[50.0, 14.0]",,Ground Pass,,6.3245554,,,Sergi Gómez Solà,6804.0,,,,,,Free Kick,2,From Free Kick,Daniel Filipe Martins Carriço,6825.0,Center Back,220,Sevilla,213,['b6a6d09d-10c4-44a6-95a3-16ee6ba9b226'],11,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:11.466,Pass,,2018/2019
,,,,,,,,,,,,,,,1.046258,,,,,,,,,,,,,,13e4f2be-f636-4c5c-9d60-e24c9f0dbbf7,3439,,,"[51.0, 14.0]",16029,91,,,,-1.4288993,,Right Foot,,,,"[52.0, 7.0]",,Ground Pass,,7.071068,,,Guilherme Antonio Arana Lopes,6919.0,,,,,,,2,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,220,Sevilla,213,['9be0b653-f952-4fe8-8b2f-c922f24ac9bd'],13,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:13.108,Pass,,2018/2019
,,,,,,,,,,,,,,,1.265747,,,,,,,,,,,,,,24cfcc5a-12f7-4913-b4c0-c06158ee0fe5,3442,,,"[50.0, 6.0]",16029,91,,,,2.1025205,,Left Foot,,,,"[40.0, 23.0]",,Ground Pass,,19.723083,,,Daniel Filipe Martins Carriço,6825.0,,,,,,,2,From Free Kick,Guilherme Antonio Arana Lopes,6919.0,Left Wing Back,220,Sevilla,213,['43bc486c-2ea4-43d3-90a5-d6c3ffe5d785'],15,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:15.993,Pass,,2018/2019
,,,,,,,,,,,,,,,1.789051,,,,,,,,,,,,,,9b020a9c-bbd0-4908-89a8-91b56bb55d6d,3446,,,"[37.0, 33.0]",16029,91,,,,1.4352686,,Right Foot,,,,"[40.0, 55.0]",,Ground Pass,,22.203604,,,Gabriel Iván Mercado,5742.0,,,,,,,2,From Free Kick,Daniel Filipe Martins Carriço,6825.0,Center Back,220,Sevilla,213,"['f9c88069-421b-44d4-96de-5c706ba02b59', 'ff5aacde-1665-40fb-b24f-89d42c59215b']",18,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:18.210,Pass,True,2018/2019
,,,,,,,,,,,,,,,0.999115,,,,,,,,,,,,,,3e095232-7627-4532-9a34-2b82c57a0cdf,3453,,,"[111.0, 28.0]",16029,91,,,,2.1112158,426821ca-9e3c-407a-b1f7-1130f425f6ee,Right Foot,,,,"[105.0, 38.0]",,Ground Pass,,11.661903,,,Munir El Haddadi Mohamed,6616.0,True,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,221,Barcelona,217,['a980545c-a5a7-4dcf-8b3e-820d0afa99e0'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:26.224,Pass,,2018/2019
,,,,,,,,,,,,,,,0.786706,,,,,,,,,,,,,,9f975387-cd3d-455f-8300-4e542b7b6e89,3463,,,"[89.0, 35.0]",16029,91,,,,-1.3258177,,Right Foot,,,,"[91.0, 27.0]",,Ground Pass,,8.246211,,,Jordi Alba Ramos,5211.0,,,,,,Recovery,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,221,Barcelona,217,['a87476e0-c66a-497a-9b4d-a009381b91d0'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.051,Pass,,2018/2019
,,,,,,,,,,,,,,,0.571296,,,,,,,,,,,,,,c1d2fe77-6701-4388-b2f3-0d7b16a2ebf5,3466,,,"[91.0, 27.0]",16029,91,,,,1.8622531,,Left Foot,,,,"[88.0, 37.0]",,Ground Pass,,10.440307,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,221,Barcelona,217,['5cfd8965-7690-4649-9854-c62113433074'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.997,Pass,,2018/2019
,,,,,,,,,,,,,,,0.977254,,,,,,,,,,,,,,b7f02118-971d-4523-8da2-4e9c118bf05b,3469,,,"[88.0, 39.0]",16029,91,,,,1.19029,,Right Foot,,,,"[92.0, 49.0]",,Ground Pass,,10.770329,,,Ivan Rakitić,5470.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,221,Barcelona,217,['fd39abca-bccd-4d16-8e84-b84efb142bb7'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:34.617,Pass,,2018/2019
,,,,,,,,,,,,,,,0.973978,,,,,,,,,,,,,,929575f5-2d02-42c0-a06e-84db4ea80b82,3472,,,"[92.0, 49.0]",16029,91,,,,-2.2794225,,Right Foot,,,,"[86.0, 42.0]",,Ground Pass,,9.219544,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,221,Barcelona,217,['e9f5bc59-e96e-432e-9c79-f48a52be382d'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:35.674,Pass,,2018/2019
,,,,,,,,,,,,,,,0.600018,,,,,,,,,,,,,,2ce89fe6-0c5a-49a1-8721-9a7efaf3a6e5,3475,,,"[87.0, 42.0]",16029,91,,,,1.0516502,,Left Foot,,,,"[91.0, 49.0]",,Ground Pass,,8.062258,,,Ivan Rakitić,5470.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,221,Barcelona,217,['ace4e4ea-8abd-4a3f-a776-82e961727039'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:36.848,Pass,,2018/2019
,,,,,,,,,,,,,,,1.169721,,,,,,,,,,,,,,c3d072f4-06d0-4fd5-bf6c-3cd0e06ae2fa,3478,,,"[91.0, 49.0]",16029,91,,,,1.1659045,,Right Foot,,,,"[97.0, 63.0]",,Ground Pass,,15.231546,,,Ousmane Dembélé,5477.0,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,221,Barcelona,217,['67962e91-93b7-491d-9620-63e052872e4c'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:39.493,Pass,,2018/2019
,,,,,,,,,,,,,,,1.848867,,,,,,,,,,,,,,f4fdddff-b049-487a-b47a-02cdaf79e9fb,3488,,,"[35.0, 8.0]",16029,91,,,,-0.4266275,,Right Foot,,,,"[46.0, 3.0]",,Ground Pass,,12.083046,,,Éver Maximiliano David Banega,5504.0,,,,,,Free Kick,2,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,223,Sevilla,213,['5c0c70e4-ba0f-403a-bbe9-4251386579ab'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:57.584,Pass,,2018/2019
