50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.3841,,,,,,,,,,,,,,f554b646-9cfc-4e58-9c0a-170b35063e2a,3536,,"[41.8, 17.8]",267492,88,,True,,,-0.54718864,,Right Foot,,,,"[65.6, 3.3]",,Ground Pass,,27.869158,,,,Lucas Digne,6849.0,,,,,Free Kick,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,165,Barcelona,217,['377c28f8-a5bf-4071-937c-3caf6c963f4a'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.550,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.1706,,,,,,,,,,,,,,a0d02669-2688-42db-bb8b-ccaacb51d032,3538,,"[67.3, 4.2]",267492,88,,,,,2.0576956,,Left Foot,,,,"[62.8, 12.7]",,Ground Pass,,9.617692,,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Lucas Digne,6849.0,Left Wing Back,165,Barcelona,217,['97bac049-5c61-4a9c-8b6d-2e395325c61a'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:27.192,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.8145,,,,,,,,,,,,,,de0fecad-721e-43da-98b5-11a332e978f5,3541,,"[63.7, 12.3]",267492,88,,,,,-0.73837405,,Right Foot,,,,"[72.6, 4.2]",,Ground Pass,,12.034118,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,165,Barcelona,217,['30e048c7-35e1-4bec-8782-5a4cc0d6ee87'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:28.403,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.905393,,,,,,,,,,,,,,0e1bb05f-aa8f-4c78-a8ac-f355341a8174,3552,,"[2.0, 59.5]",267492,88,,,,,0.9533511,,Right Foot,,,,"[14.0, 76.4]",,Ground Pass,,20.727036,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Midfield,166,RC Deportivo La Coruña,219,['103cab07-7fb4-471a-9791-191c457a435c'],37,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:37.659,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.561446,,,,,,,,,,,,,,b14e2db7-124b-40f2-b8c8-ceaf922cbfd7,3560,,"[43.2, 80.0]",267492,89,,,,,-0.24707218,,,,,,"[76.9, 71.5]",,High Pass,,34.755432,,,,Florin Andone,6731.0,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Right Back,167,RC Deportivo La Coruña,219,['c3de42a5-82b0-4234-85ba-054f7ddd842b'],44,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:44.035,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.304459,,,,,,,,,,,,,,d7d336d8-024a-4017-bbdd-8dae6f84579f,3562,,"[76.9, 71.2]",267492,89,,,,,-1.3468395,,Head,,,,"[81.0, 53.2]",,High Pass,,18.46104,,,,Ryan Guno Babel,16441.0,,,,,,2,From Throw In,Florin Andone,6731.0,Left Center Forward,167,RC Deportivo La Coruña,219,['cdf88488-a958-4810-887e-f1cd62c92c50'],46,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:46.242,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.8495,,,,,,,,,,,,,,b9929d80-0c6c-477c-9841-2cfd7c7d7b10,3569,,"[26.9, 43.3]",267492,89,,,,,-2.8794727,,Left Foot,,,,"[10.5, 38.9]",,Ground Pass,,16.979988,,,,Marc-André ter Stegen,20055.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,168,Barcelona,217,"['437eaa3d-1689-41c6-955b-69b74e0856eb', 'bbebdd9e-2dc6-4129-9760-8bb1a4ea7b0e']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:50.176,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,4.0647,,,,,,,,,,,,,,0434363b-6118-4dd6-8bce-486a7ad1b0f0,3572,,"[7.4, 40.0]",267492,89,,,,,-0.018865686,,Right Foot,,,,"[65.7, 38.9]",,High Pass,,58.310375,,Incomplete,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,168,Barcelona,217,"['290c8382-66e7-4835-8224-fbe81cdbe947', 'b67acc25-41c1-47ac-b598-30f83e494197']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:52.026,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,2.960591,,,,,,,,,,,,,,259b5998-371f-4033-b0d5-254e0753f1fd,3593,,"[49.9, 48.4]",267492,90,,,,,-2.863293,,Left Foot,,,,"[11.4, 37.4]",,Ground Pass,,40.040604,,,,Germán Darío Lux,27305.0,,,,,Recovery,2,Regular Play,Pedro Mosquera Parada,6733.0,Right Center Midfield,169,RC Deportivo La Coruña,219,['7c730c0d-3adb-405b-ad3e-32947d2d244b'],6,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:06.103,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.668453,,,,,,,,,,,,,,898c92b5-5b82-4ba2-b0f7-72552e4c91c4,3597,,"[11.8, 48.0]",267492,90,,,,,0.12874816,,Right Foot,,,,"[79.0, 56.7]",,Low Pass,,67.760826,,,,Celso Borges Mora,5582.0,,,,,,2,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,169,RC Deportivo La Coruña,219,['a4988e52-15ec-4154-9941-b2be9a367960'],11,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:11.404,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.3228,,,,,,,,,,,,,,6900abc1-f67e-43b3-aa3d-97d5a370cbc8,3600,,"[80.9, 56.3]",267492,90,,,,True,-2.0231662,,,,,,"[75.7, 45.6]",,High Pass,,11.896638,,Incomplete,,Florin Andone,6731.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Midfield,169,RC Deportivo La Coruña,219,"['0eae5294-69be-42cc-b511-5aedc3562ea9', 'a4d57184-805c-4d00-a239-9b931a29aee0', 'f2b46e19-1c09-4eab-a4d1-27eb36d70788']",15,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:15.073,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.249636,,,,,,,,,,,,,,c1c61a8a-9328-4d17-b9e2-20db39147078,3616,,"[58.2, 39.2]",267492,90,,,,,0.9355747,,Right Foot,,,,"[71.1, 56.7]",,Ground Pass,,21.740746,,,,Celso Borges Mora,5582.0,,,,,,2,Regular Play,Ryan Guno Babel,16441.0,Right Center Forward,169,RC Deportivo La Coruña,219,['ad54accb-723c-4e82-b03d-23408ffed172'],24,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:24.624,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.527767,,,,,,,,,,,,,,f881f276-f66b-4285-8c20-8166c27ad8b5,3619,,"[71.1, 55.6]",267492,90,,,,,0.802119,,Right Foot,,,,"[85.8, 70.8]",,Ground Pass,,21.145449,,,,Ryan Guno Babel,16441.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Midfield,169,RC Deportivo La Coruña,219,['f94e6748-3269-4051-aaca-f9837ed7fdc1'],30,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:30.820,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.2316,,,,,,,,,,,,,,84a95fb8-7c3b-4da3-9de2-3e15ea828030,3622,,"[92.3, 68.1]",267492,90,,,,,-0.69287956,,Right Foot,,,,"[97.6, 63.7]",,High Pass,,6.8883963,,Incomplete,,Florin Andone,6731.0,,,,,,2,Regular Play,Ryan Guno Babel,16441.0,Right Center Forward,169,RC Deportivo La Coruña,219,"['bdc15738-463e-4738-bef4-6bd376e25bd6', 'ce9f59ff-e748-4f84-b3c7-7a6647fbdf7b']",34,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:34.744,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,94e7b875-b4b8-4049-b79f-86485c304b70,3631,,"[92.3, 70.1]",267492,90,,,,,-2.4186132,2ce1a968-f95b-4409-976e-a4faa6f704ce,Left Foot,,,,"[83.8, 62.6]",,Ground Pass,,11.335784,,,,Pedro Mosquera Parada,6733.0,True,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Midfield,169,RC Deportivo La Coruña,219,['237d2caa-b077-4db4-9038-fc116935d1ec'],41,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:41.769,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.794332,,,,,,,,,,,,,,07c9ceb3-20ad-4b60-abb8-15ff45e55e7e,3636,,"[6.0, 44.0]",267492,90,,True,,,0.5463366,,Right Foot,,,,"[48.1, 69.6]",,Ground Pass,,49.272408,,,,Javier Alejandro Mascherano,5506.0,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,170,Barcelona,217,['f8fbb2ab-aaaa-4e26-a69a-28dbbffc1b07'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:57.595,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.918589,,,,,,,,,,,,,,d1d99c5b-c9bf-4f72-9dcd-cb0305d8fd27,3638,,"[59.4, 69.6]",267492,91,,,,,-1.5235343,,Right Foot,,,,"[60.1, 54.8]",,Ground Pass,,14.816545,,,,Denis Suárez Fernández,6609.0,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,170,Barcelona,217,['558aea97-617b-46f7-8f8e-460905d9ff89'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.178,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.879038,,,,,,,,,,,,,,80eca81e-e0fc-4707-8416-540558f9c747,3641,,"[69.5, 55.6]",267492,91,,,,,-1.4083072,,Right Foot,,,,"[70.5, 49.5]",,Ground Pass,,6.1814237,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,170,Barcelona,217,['4b1dcc47-633b-4aa5-81fc-f2e26853a199'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:03.774,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.944165,,,,,,,,,,,,,,c561f110-13f5-4d61-988b-b918c0b827f4,3644,,"[71.1, 45.1]",267492,91,,,,,-0.7066622,,Left Foot,,,,"[100.5, 20.0]",,High Pass,,38.65708,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,170,Barcelona,217,['b698c275-da0c-49c1-8ea6-d6b3a6bde276'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:06.067,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.673647,,,,,,,,,,,,,,0eea6865-91dd-48c1-8e8a-0ed0c35f3113,3647,,"[111.1, 19.8]",267492,91,,,,,1.8655264,,Left Foot,True,,,"[107.7, 31.0]",,Ground Pass,,11.7046995,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,170,Barcelona,217,"['3c068ca7-bfd1-4f8f-8cb9-738ea39f89fe', 'c1c73a80-5b62-4615-8468-f06e07fcb18c']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:10.407,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.689008,,,,,,,,,,,,,,3c068ca7-bfd1-4f8f-8cb9-738ea39f89fe,3649,,"[12.4, 49.1]",267492,91,,,,,0.7853982,,Left Foot,,,,"[15.5, 52.2]",,Ground Pass,,4.384062,,,,Celso Borges Mora,5582.0,,,,,Recovery,2,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,171,RC Deportivo La Coruña,219,"['0eea6865-91dd-48c1-8e8a-0ed0c35f3113', 'cfff7dfa-88e8-42cc-9d06-06af27eac01d']",11,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:11.080,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.709287,,,,,,,,,,,,,,6cb9d665-d234-4336-8ab4-028a09465fd3,3652,,"[15.9, 51.8]",267492,91,,,,,-1.1725823,,Right Foot,,,,"[22.0, 37.3]",,Ground Pass,,15.730862,,,,Guilherme dos Santos Torres,6729.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Midfield,171,RC Deportivo La Coruña,219,['33db5371-885f-4f87-bd5c-707d3ba82dc3'],12,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:12.663,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.653055,,,,,,,,,,,,,,dcff7f1a-07a4-4d27-a1a6-2a098c5deee8,3655,,"[22.4, 37.4]",267492,91,,,,,1.0482109,,Right Foot,,,,"[29.6, 49.9]",,Ground Pass,,14.425325,,,,Celso Borges Mora,5582.0,,,,,,2,Regular Play,Guilherme dos Santos Torres,6729.0,Left Center Midfield,171,RC Deportivo La Coruña,219,['5ce6270a-7558-4de5-867a-6ce70474208a'],14,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:14.804,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.0911,,,,,,,,,,,,,,85b73d35-bea6-4168-bcf2-94e3541e50fc,3658,,"[30.9, 49.5]",267492,91,,,,,-0.24497867,,Right Foot,,,,"[33.7, 48.8]",,Ground Pass,,2.886174,,Incomplete,,Fernando Navarro i Corbacho,6913.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Midfield,171,RC Deportivo La Coruña,219,"['51ea59d6-34ab-4ac0-b3eb-e92fd9003c7e', 'fa540a64-4b22-40f8-9531-5c91b46cc2c4']",16,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:16.106,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.80873,,,,,,,,,,,,,,79cb7737-6c59-4808-99ce-51c5c0d0b7c0,3668,,"[105.6, 25.4]",267492,91,,,,,2.5121503,,Right Foot,,,,"[96.4, 32.1]",,Ground Pass,,11.3811245,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,172,Barcelona,217,['57da7919-5e31-49d0-8e92-1f33fccd7504'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:27.320,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.530796,,,,,,,,,,,,,,d47f1cc0-7299-4828-9a09-3be91af7c901,3678,,"[98.1, 47.9]",267492,91,,,,,0.6055447,,Left Foot,,,,"[111.1, 56.9]",,Ground Pass,,15.811388,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,172,Barcelona,217,['f93a2cc7-7c76-406d-8535-58660d57328d'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:37.201,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.8587,,,,,,,,,,,,,,86390d8d-6ee6-4169-9bf6-12840e930476,3682,,"[113.1, 55.4]",267492,91,,,,,-1.560044,358dde83-981d-4e8c-b98d-b55698ca661e,Right Foot,True,,,"[113.3, 36.8]",,Ground Pass,,18.601076,,,,Francisco Alcácer García,6402.0,True,,,,,2,Regular Play,Arda Turan,11094.0,Right Wing Back,172,Barcelona,217,['a5c18e4b-4391-4cd8-8ece-b5ecb54cc8e2'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:38.772,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a5c4ee-9a10-4c34-aa7d-e00dd1823c09,6,,"[47.7, 44.5]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Left Center Midfield,2,Barcelona,217,['b75ac5ea-6362-423f-ad39-d89349dcca3e'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.414,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71e175a0-5895-4b62-b325-31484457a225,9,,"[35.2, 66.4]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['f8428fe3-8f5c-4349-8466-f814d86bfb09'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.507,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29e56bcc-00d7-4426-b191-411d8c342bb5,12,,"[30.7, 45.7]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['eab37354-dbc6-43a3-962c-9653d996a9d0'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.619,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ed94be-55c2-4a82-b858-aff0633086ca,15,,"[45.5, 11.1]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,['15c48686-ca0e-43b4-9f23-16a22d5d4753'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.250,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd5fa59-f259-421e-8092-a3bab9f5992e,18,,"[42.0, 34.9]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['591f531c-a14d-4761-8887-f830a3f7e875'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.435,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24921046-c9ca-40a8-85f3-18a7da74846f,21,,"[50.0, 67.3]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['67510d7c-f6ab-4c5e-bbd1-5f477362f33e'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.901,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d8c74aa-1a15-4901-9059-b3baf435875e,26,,"[69.3, 79.1]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Arda Turan,11094.0,Right Wing,2,Barcelona,217,"['83396d46-bc22-4e94-85ad-26a5772970fc', '883c8a6a-122d-4c29-83f6-764899d57e79']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.741,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d291036c-7c12-472f-82e6-4d0bc1495ed7,30,,"[77.9, 78.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,2,Barcelona,217,"['69f38ddd-d533-47aa-be76-abb159c5b3bb', '78d3a39b-6176-49a2-9e98-7f34f6b0787e']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.309,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75efcc27-49c4-41c6-a885-33498c211504,33,,"[51.3, 29.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,['70953fff-1998-49a8-abcb-b514f1303175'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.641,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcafff19-f172-4f71-a1e7-1d4ade1e5650,36,,"[78.9, 4.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Digne,6849.0,Left Wing Back,2,Barcelona,217,['fe05544e-7462-4bc0-b045-a22596c70349'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.882,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335bb03-d0be-4ff0-a191-077de0516331,39,,"[63.5, 10.8]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,['650d9110-9e59-4321-b425-ab730779c7f6'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.276,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ef40b94-ecc2-4f42-b308-ba769d66ef53,42,,"[53.2, 39.1]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['86f50f84-0b80-47d2-b84b-a5a1485df75e'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.321,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015976e9-3729-4f92-88a8-514f937b4c52,45,,"[58.2, 63.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['8ea09d3f-f6d5-4820-8fc4-4cfba580fb8f'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.882,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9c5f00-373a-4f92-a76a-fdef76ba93a8,48,,"[63.5, 20.1]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,['389e79a7-94e5-403f-88c3-c365c370ac1c'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.063,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcde1dcf-5bf7-4ee8-b84c-bf3882e30706,51,,"[78.3, 3.3]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Digne,6849.0,Left Wing Back,2,Barcelona,217,['5bd9ba53-ea61-4003-b72e-ed320248447d'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.751,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ffefe4f-4a32-49b9-b594-5613715b5647,55,,"[64.1, 10.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,"['1580c5d3-0615-4511-bf31-c9c0fc7e9d11', 'ebbc4013-a2f4-407c-943d-6cf80634f44c']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.386,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a24b7a6-4846-4f1e-b821-6f06299cb921,58,,"[48.2, 31.6]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['24b578a7-25ed-42e9-a05a-ab3927199278'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.294,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85bdffeb-adcb-4edf-9f36-2348420ccb48,61,,"[104.8, 77.4]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Arda Turan,11094.0,Right Wing,2,Barcelona,217,['b9216ecb-bca4-44f8-b58b-b95c98122fa2'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.256,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a365ff-7872-4351-a4d1-2a0e40911e6f,63,,"[41.8, 4.2]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Alexandre Vilela Gama,6868.0,Left Midfield,3,RC Deportivo La Coruña,219,['1f8c197c-de52-4caa-b0d1-4846947b8455'],22,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:22.444,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b34c721f-1836-45f1-ae20-fc3f851a184c,66,,"[53.3, 3.4]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florin Andone,6731.0,Left Center Forward,3,RC Deportivo La Coruña,219,['ff7fe217-cdd6-4176-bec1-3efc2f1cce1f'],23,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:23.999,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ae82b0-9da4-47ab-a72b-cf8191f9fc8d,68,,"[91.8, 76.7]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,3,RC Deportivo La Coruña,219,['1f51a74c-2824-41ed-8d15-b7e6036fae19'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.476,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653f47b-1957-460a-8a71-49f9a313b941,73,,"[84.1, 67.1]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,3,RC Deportivo La Coruña,219,['38ee0ef1-76c8-449a-a468-18aac2de2a2a'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.714,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc58be1-4242-4ff0-9a89-d2ddeb32ea14,82,,"[21.7, 23.3]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,3,RC Deportivo La Coruña,219,"['1cdb8a15-6005-4162-9732-426b8e1eb95e', '57ec6773-9ee7-4576-ad3a-1a2703739f3e']",34,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:34.416,Ball Receipt*,True,2016/2017
