ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e531d48d-a3a6-4810-9cda-01b8a519133e,1,,,69273,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Valladolid,901,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6755, 'name': 'Sergio Asenjo Andrés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 26085, 'name': 'Luis Prieto Zalbidegoitia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 26726, 'name': 'Iñaki Bea Jauregi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 26188, 'name': 'Alberto Marcos Rey'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26190, 'name': 'Álvaro Rubio Robles'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 11294, 'name': 'Borja Fernández Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 26727, 'name': 'Marcos Sebastián Aguirre'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 25980, 'name': 'Néstor Fabián Canobbio Bentaberry'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 25955, 'name': 'Jonathan Sesma González'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 26647, 'name': 'Henok Goitom'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Real Valladolid,901,00:00:00.000,Starting XI,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4bb01d92-7b28-4e62-824d-1b2cce065508,2,,,69273,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Valladolid,901,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 27}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2f09f9c7-b33b-480c-97cd-71896430d86a,3,,,69273,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Valladolid,901,['5e29feb7-f87a-449a-9f94-fa58dfa195fb'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5e29feb7-f87a-449a-9f94-fa58dfa195fb,4,,,69273,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Valladolid,901,['2f09f9c7-b33b-480c-97cd-71896430d86a'],0,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6a93902c-c970-4d45-9617-51046fd78286,1536,,,69273,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Barcelona,217,['e6473b7d-aed2-4da2-9779-ba450da4cad7'],0,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e6473b7d-aed2-4da2-9779-ba450da4cad7,1537,,,69273,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Barcelona,217,['6a93902c-c970-4d45-9617-51046fd78286'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,0.9745,,,,,,,,,,,,,d11f8767-db57-49f8-ad53-ef0d9acc344b,5,,"[60.0, 40.0]",69273,0,True,,,-1.6845883,,Right Foot,,,,"[59.6, 36.5]",,Ground Pass,,3.522783,,,,Néstor Fabián Canobbio Bentaberry,25980.0,,,,,Kick Off,1,From Kick Off,Henok Goitom,26647.0,Center Forward,2,Real Valladolid,901,['6e747bf7-a4b5-4ba5-a10b-90d575af4ac2'],0,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:00.637,Pass,,2008/2009
,,,,,,,,,,,,,,,0.8355,,,,,,,,,,,,,88071c07-36dd-49b4-bfc7-892345918b91,7,,"[59.6, 36.5]",69273,0,True,,,-0.888209,,Right Foot,,,,"[70.9, 22.6]",,Ground Pass,,17.913681,,,,Jonathan Sesma González,25955.0,,,,,,1,From Kick Off,Néstor Fabián Canobbio Bentaberry,25980.0,Center Attacking Midfield,2,Real Valladolid,901,['c4565d0b-5916-4560-b656-adbe220e4f80'],1,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:01.982,Pass,,2008/2009
,,,,,,,,,,,,,,,0.9563,,,,,,,,,,,,,91c0d73e-af24-42fb-a3aa-d544390a42b4,9,,"[73.2, 21.8]",69273,0,,,,0.81501913,,Left Foot,,,,"[86.3, 35.7]",,Ground Pass,,19.100262,,,,Henok Goitom,26647.0,,,,,,1,From Kick Off,Jonathan Sesma González,25955.0,Left Wing,2,Real Valladolid,901,['a57dafbf-f5af-45d8-810c-4d4f8c101edc'],4,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:04.220,Pass,,2008/2009
,,,,,,,,,,,,,,,0.694488,,,,,,,,,,,,,17e1b945-db32-4b28-bd75-525169fbfd80,12,,"[86.7, 34.6]",69273,0,,,,-1.6575347,,Right Foot,,,,"[86.3, 30.0]",,Ground Pass,,4.6173587,,Incomplete,,Jonathan Sesma González,25955.0,,,,,,1,From Kick Off,Henok Goitom,26647.0,Center Forward,2,Real Valladolid,901,"['647442e3-fb8b-43c6-bcc7-7cd0ded63c8c', 'c672f0e5-62d1-4f29-a125-34e6ee54dd6f']",5,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:05.217,Pass,,2008/2009
,,,,,,,,,,,,,,,1.497649,,,,,,,,,,,,,c672f0e5-62d1-4f29-a125-34e6ee54dd6f,14,,"[34.7, 51.0]",69273,0,,,,-0.73997486,,Left Foot,,,,"[39.3, 46.8]",,Ground Pass,,6.228965,,,,Seydou Kéita,20169.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,"['17e1b945-db32-4b28-bd75-525169fbfd80', 'd4788615-bc34-4d0a-be20-47d04ff31ee8']",5,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.911,Pass,,2008/2009
,,,,,,,,,,,,,,,1.738284,,,,,,,,,,,,,fe582d6c-0543-4636-9dcc-dea16027202f,19,,"[43.6, 33.2]",69273,0,,,,1.8397584,,Right Foot,,,,"[35.0, 64.4]",,Ground Pass,,32.36356,,,,Rafael Márquez Álvarez,5558.0,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,4,Barcelona,217,['73b184d5-de92-41c1-b047-9f52e2966396'],16,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.689,Pass,,2008/2009
,,,,,,,,,,,,,,,1.18084,,,,,,,,,,,,,30dc6591-e72d-45b5-b7d1-da0596f480c5,22,,"[54.3, 67.8]",69273,0,,,,0.11740627,,Right Foot,,,,"[73.8, 70.1]",,Ground Pass,,19.635172,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,4,Barcelona,217,['1d449fc5-2df5-4370-b69e-f83420b23d02'],23,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.589,Pass,,2008/2009
,,,,,,,,,,,,,,,0.9163,,,,,,,,,,,,,26f76e61-4527-4b3d-995c-faf9beb2a9bc,28,,"[58.1, 16.4]",69273,0,,,,-2.1948195,,Right Foot,,,,"[54.5, 11.4]",,Ground Pass,,6.1611686,,,,Borja Fernández Fernández,11294.0,,,,,Recovery,1,From Free Kick,Henok Goitom,26647.0,Center Forward,4,Barcelona,217,['c40199f7-1cd1-4222-b84b-a1dd78209257'],27,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:27.188,Pass,,2008/2009
,,,,,,,,,,,,,,,4.7584,,,,,,,,,,,,,87d16886-81c0-495c-9ba3-5165df1d5614,32,,"[75.4, 3.3]",69273,0,,,,-0.036922526,,Left Foot,,,,"[113.3, 1.9]",,Ground Pass,,37.92585,,Incomplete,,Jonathan Sesma González,25955.0,,,,,,1,From Free Kick,Borja Fernández Fernández,11294.0,Left Defensive Midfield,4,Barcelona,217,"['5c7ad81a-d116-4df5-8b1c-68f1b26c68fc', 'a4f6fe9d-7449-4f00-896d-b6506234d6c6']",31,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:31.083,Pass,,2008/2009
,,,,,,,,,,,,,,,2.5325,,,,,,,,,,,,,badaab63-12c8-4126-8df0-90b02b310364,36,,"[23.1, 80.0]",69273,0,,,,-0.07867544,,,,,,"[47.2, 78.1]",,High Pass,,24.17478,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,5,Barcelona,217,"['4092714a-c318-418d-9dec-5feecab7a772', '819e1bcb-8a68-40a1-a739-ebb7548c11fe']",51,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.296,Pass,,2008/2009
,,,,,,,,,,,,,,,0.469397,,,,,,,,,,,,,819e1bcb-8a68-40a1-a739-ebb7548c11fe,38,,"[73.8, 2.9]",69273,0,,,,0.3172663,,Head,,,,"[80.5, 5.1]",,Low Pass,,7.05195,,Incomplete,,,,,,,,Recovery,1,From Throw In,Alberto Marcos Rey,26188.0,Left Back,5,Barcelona,217,"['71f27ea7-a4fa-41e0-b90a-611efadc548d', 'badaab63-12c8-4126-8df0-90b02b310364']",53,,,,,,,,,,,,,,,,Real Valladolid,901,00:00:53.828,Pass,,2008/2009
,,,,,,,,,,,,,,,0.89319,,,,,,,,,,,,,d39c9b30-4c88-4ecb-9c2d-ed460f418458,42,,"[43.2, 75.2]",69273,0,,,,-2.7503572,,Right Foot,,,,"[35.2, 71.9]",,Ground Pass,,8.653901,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,5,Barcelona,217,['a355cde2-24b3-48ab-ac94-6771170a25bd'],55,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.171,Pass,,2008/2009
,,,,,,,,,,,,,,,0.760511,,,,,,,,,,,,,ebba3228-760d-44d3-b028-eda911694634,45,,"[37.9, 71.6]",69273,0,,,,2.2752905,,Right Foot,,,,"[32.8, 77.6]",,Ground Pass,,7.874643,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['62c04b9c-9ae3-40b3-bbd4-cfc894e4b8f9'],57,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.212,Pass,,2008/2009
,,,,,,,,,,,,,,,0.976305,,,,,,,,,,,,,22c9ef20-930f-4deb-96ab-984356ffa277,48,,"[32.8, 77.6]",69273,0,,,,-1.9789454,,Right Foot,,,,"[28.0, 66.5]",,Ground Pass,,12.093387,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,5,Barcelona,217,['e855458e-124c-4aed-a6a3-e420ab862849'],58,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.149,Pass,,2008/2009
,,,,,,,,,,,,,,,1.522829,,,,,,,,,,,,,e127ec3f-094d-4e30-af4a-12bf3032ab56,52,,"[25.8, 62.4]",69273,1,,,,-2.4153588,,Right Foot,,,,"[10.6, 48.9]",,Ground Pass,,20.329535,,,,Víctor Valdés Arribas,20176.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,5,Barcelona,217,"['2273d6bc-b1f7-4337-9a03-c07151b76976', 'e8363e2d-e1a4-4757-9e0d-ede820734084']",0,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.713,Pass,True,2008/2009
,,,,,,,,,,,,,,,3.950269,,,,,,,,,,,,,3e8584c3-be23-4a31-8cf4-53556deb6e7c,55,,"[10.6, 48.9]",69273,1,,,,-0.25389373,,Right Foot,,,,"[73.8, 32.5]",,High Pass,,65.29318,,Incomplete,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,['a5a984f4-e7ff-4787-b971-f273e2b8264f'],2,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.327,Pass,,2008/2009
,,,,,,,,,,,,,,,1.6983,,,,,,,,,,,,,a2966bc5-7fa2-4f5f-93a5-d081bcc4cf40,57,,"[74.5, 59.3]",69273,1,,,,-1.1747149,,Head,,,,"[79.1, 48.3]",,High Pass,,11.923087,,Incomplete,,,,,,,,Recovery,1,From Throw In,Marcos Sebastián Aguirre,26727.0,Right Wing,5,Barcelona,217,['6e8be58a-a956-4c46-8d43-992073bc5d8b'],7,,,,,,,,,,,,,,,,Real Valladolid,901,00:01:07.520,Pass,,2008/2009
,,,,,,,,,,,,,,,0.1975,,,,,,,,,,,,,3b06d6e5-8498-42ce-b06f-ec8b8a33301e,60,,"[65.6, 48.2]",69273,1,,,,-0.5090709,,Left Foot,,,,"[69.9, 45.8]",,High Pass,,4.924429,,Incomplete,,,,,,,,Recovery,1,From Throw In,Álvaro Rubio Robles,26190.0,Right Defensive Midfield,5,Barcelona,217,['6134ae26-9e0a-40d9-b156-742298647ef7'],10,,,,,,,,,,,,,,,,Real Valladolid,901,00:01:10.955,Pass,,2008/2009
,,,,,,,,,,,,,,,0.879835,,,,,,,,,,,,,4d381c40-0cb5-4a8d-8403-23b261b5257f,67,,"[45.3, 39.3]",69273,1,,,,-0.1389943,,Left Foot,,,,"[64.6, 36.6]",,Ground Pass,,19.487946,,Incomplete,,,,,,,,Recovery,1,From Throw In,Luis Prieto Zalbidegoitia,26085.0,Right Center Back,5,Barcelona,217,['e9b3f28f-a795-49ab-84f0-d5467fe06dc2'],15,,,,,,,,,,,,,,,,Real Valladolid,901,00:01:15.334,Pass,,2008/2009
,,,,,,,,,,,,,,,1.221135,,,,,,,,,,,,,842a3906-1769-43cb-bc14-77bcf80e2de5,70,,"[64.4, 42.4]",69273,1,,,,-1.3830343,,Right Foot,,,,"[68.2, 22.4]",,Ground Pass,,20.3578,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['642e3697-7235-4019-abab-1fb995566937'],17,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.603,Pass,,2008/2009
,,,,,,,,,,,,,,,0.896635,,,,,,,,,,,,,55adaa46-af75-48e2-b031-8b8990f6f612,74,,"[67.1, 24.8]",69273,1,,,,-2.8990412,,Right Foot,,,,"[57.4, 22.4]",,Ground Pass,,9.992497,,,,Seydou Kéita,20169.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,5,Barcelona,217,['3d96b28f-b0c7-41e2-acae-d3151c50dfb9'],21,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.383,Pass,,2008/2009
,,,,,,,,,,,,,,,1.460548,,,,,,,,,,,,,2d799422-0adb-4685-873a-a07445a9263c,77,,"[52.5, 23.4]",69273,1,,,,2.7060502,,Left Foot,,,,"[32.3, 32.8]",,Ground Pass,,22.280035,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,5,Barcelona,217,['eb0dc74c-1992-45a2-92ec-20c0290f5d07'],25,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.004,Pass,,2008/2009
,,,,,,,,,,,,,,,2.140374,,,,,,,,,,,,,1c063c53-2cc7-42f3-a33a-56588f8d45c6,80,,"[33.8, 36.6]",69273,1,,,,0.93375653,,Right Foot,,,,"[65.1, 78.9]",,Low Pass,,52.621098,,,,Carles Puyol i Saforcada,20125.0,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,5,Barcelona,217,['acee72f3-a403-4d0b-89c2-dcd9ed7747e9'],28,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.528,Pass,,2008/2009
,,,,,,,,,,,,,,,0.5525,,,,,,,,,,,,,11c4919c-9b8f-4b73-9eff-51b936507655,83,,"[80.1, 77.9]",69273,1,,,,-1.3078016,,Right Foot,,,,"[82.2, 70.1]",,Ground Pass,,8.077747,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,5,Barcelona,217,"['451ffcc2-4cd6-4f71-9dba-f7e1a96a2659', '52ba9634-8f9d-4edd-86fe-4576aa6ed000']",32,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.356,Pass,,2008/2009
,,,,,,,,,,,,,,,0.87859,,,,,,,,,,,,,ccecebfc-bb9f-40aa-a717-bf12afafe74f,93,,"[50.1, 67.7]",69273,1,,,,0.96850896,,Left Foot,,,,"[57.8, 78.9]",,Ground Pass,,13.591541,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['d6ef8882-16fb-4544-a579-ce09c16bb283'],41,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.601,Pass,,2008/2009
,,,,,,,,,,,,,,,1.391713,,,,,,,,,,,,,00f67e31-65d1-426e-8db6-28caf47af1c1,96,,"[57.8, 78.9]",69273,1,,,,-2.8622694,,Right Foot,,,,"[44.9, 75.2]",,Ground Pass,,13.420135,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,5,Barcelona,217,['f8ac3539-dcad-43b5-abf4-88c9d45d3f57'],42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.867,Pass,,2008/2009
,,,,,,,,,,,,,,,1.898705,,,,,,,,,,,,,cd9ca82c-2d35-4f18-971c-4ca16a8ba550,99,,"[42.2, 74.0]",69273,1,,,,-2.2388651,,Right Foot,,,,"[30.6, 59.3]",,Ground Pass,,18.72565,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['f5fa40c7-738c-4864-bd53-202237d74877'],45,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.326,Pass,,2008/2009
,,,,,,,,,,,,,,,2.575902,,,,,,,,,,,,,9f88b7b6-469b-48a3-8199-52364bf722ee,101,,"[30.6, 59.3]",69273,1,,,,-2.2080345,,Right Foot,,,,"[13.5, 36.2]",,Ground Pass,,28.740564,,,,Víctor Valdés Arribas,20176.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,5,Barcelona,217,['f7d096d3-91f5-4821-87f6-b8e3459fa058'],47,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.225,Pass,,2008/2009
,,,,,,,,,,,,,,,1.839994,,,,,,,,,,,,,2fe8d09b-c097-4e1a-b859-413348134ba5,104,,"[13.5, 36.2]",69273,1,,,,-1.0147531,,Right Foot,,,,"[33.2, 4.5]",,Low Pass,,37.322647,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,['42e38aa9-789d-4673-b50f-4e9edc97fb8e'],50,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.483,Pass,,2008/2009
,,,,,,,,,,,,,,,1.155217,,,,,,,,,,,,,8de9de88-bd7d-4924-ab47-e572c0f3dd1f,108,,"[33.2, 4.5]",69273,1,,,,2.298481,,Left Foot,,,,"[22.6, 16.4]",,Low Pass,,15.936437,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,5,Barcelona,217,"['ab6e1fe7-b4fd-47df-8a3f-e4a57f33e10e', 'd12477ff-dbf6-4b48-9eee-3e18dcb153e8']",53,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.276,Pass,True,2008/2009
,,,,,,,,,,,,,,,3.148969,,,,,,,,,,,,,7cc0c0a2-cd1b-4922-9482-af874d5d01bd,111,,"[22.6, 16.4]",69273,1,,,,0.2685562,,Left Foot,,,,"[59.3, 26.5]",,High Pass,,38.06442,,Incomplete,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,5,Barcelona,217,['ccd395fd-a8e8-4480-8fb0-129c17206b63'],55,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.140,Pass,,2008/2009
,,,,,,,,,,,,,,,1.6301,,,,,,,,,,,,,ccd395fd-a8e8-4480-8fb0-129c17206b63,112,,"[61.7, 54.5]",69273,1,,,,0.06209623,,Head,,,,"[81.0, 55.7]",,Low Pass,,19.337269,,,,Marcos Sebastián Aguirre,26727.0,,,,,Recovery,1,From Throw In,Luis Prieto Zalbidegoitia,26085.0,Right Center Back,5,Barcelona,217,"['59e36385-e3f3-4702-ba07-263b9e223da8', '7cc0c0a2-cd1b-4922-9482-af874d5d01bd']",58,,,,,,,,,,,,,,,,Real Valladolid,901,00:01:58.289,Pass,,2008/2009
,,,,,,,,,,,,,,,1.300874,,,,,,,,,,,,,5970bdfa-ef33-4229-a686-42e7a48fa66f,119,,"[37.8, 30.6]",69273,2,,,,0.85138154,,Right Foot,,,,"[48.4, 42.7]",,Ground Pass,,16.08633,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,5,Barcelona,217,['fac1c82e-16dd-4d08-a31f-20718e9092c3'],2,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.634,Pass,,2008/2009
,,,,,,,,,,,,,,,1.324356,,,,,,,,,,,,,4c7b9043-6f39-494d-9f4c-974353bc0c0c,126,,"[52.8, 2.1]",69273,2,,,,-0.028977394,,Right Foot,,,,"[59.7, 1.9]",,Ground Pass,,6.902898,,,,Jonathan Sesma González,25955.0,,,,,Recovery,1,From Throw In,Borja Fernández Fernández,11294.0,Left Defensive Midfield,5,Barcelona,217,['9d8984da-03c7-4392-b99b-890a5fa5b80e'],11,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:11.140,Pass,,2008/2009
,,,,,,,,,,,,,,,0.3639,,,,,,,,,,,,,1478a6ee-db48-4204-b849-ecbd56251b16,130,,"[89.9, 1.0]",69273,2,,,,0.6267429,,Left Foot,,,,"[92.8, 3.1]",,Low Pass,,3.5805027,,Incomplete,,,,,,,,,1,From Throw In,Jonathan Sesma González,25955.0,Left Wing,5,Barcelona,217,['4fe8cc10-02a1-4b13-a97e-8799bdc14f6d'],18,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:18.339,Pass,,2008/2009
,,,,,,,,,,,,,,,1.478156,,,,,,,,,,,,,3eae57e4-571c-488c-a911-c86006efd209,133,,"[82.0, 20.2]",69273,2,,,,0.8960554,,Right Foot,,,,"[90.4, 30.7]",,Ground Pass,,13.446561,,Incomplete,,Henok Goitom,26647.0,,,,,Recovery,1,From Throw In,Néstor Fabián Canobbio Bentaberry,25980.0,Center Attacking Midfield,5,Barcelona,217,"['af1d2d6e-9fd4-4c81-8b80-92121e3b3ad4', 'c7f0e8e4-e4fc-4283-9f28-ea51b3a0b4fa']",23,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:23.404,Pass,,2008/2009
,,,,,,,,,,,,,,,1.343958,,,,,,,,,,,,,21378b2d-4fec-4671-84c8-74e29c73af36,141,,"[37.8, 38.6]",69273,2,,,,-0.9853339,,Left Foot,,,,"[55.9, 11.3]",,Ground Pass,,32.755154,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,5,Barcelona,217,['fa46c605-7e44-44fb-ac46-6fc6c9ad508e'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.895,Pass,,2008/2009
,,,,,,,,,,,,,,,0.955514,,,,,,,,,,,,,d9b8508b-7258-48d7-b691-bfbeb9c0aef5,145,,"[68.9, 29.1]",69273,2,,,,1.7148689,,Right Foot,,,,"[66.1, 48.4]",,Low Pass,,19.50205,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,5,Barcelona,217,"['3143c4d2-6e12-4c4b-a486-011e11cff35d', 'd7e31f70-de80-41f2-a921-2c4d14d7f4de']",35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.168,Pass,True,2008/2009
