50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.9567,,,,,,,,,,,,,,,108af7af-067f-4048-a6be-9f7aaf4364f2,49,,"[61.1, 59.3]",267464,0,,,,,-1.8637087,,Right Foot,,,,"[55.4, 40.4]",,Ground Pass,,19.74082,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['f2205a98-405f-4aa7-944d-420e6b5138e1'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.048,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,1.8141,,,,,,,,,,,,,,,b14d79aa-06b9-4f0c-a63d-7fc3981f2cde,52,,"[56.3, 35.8]",267464,0,,,,,-1.3069341,,Right Foot,,,,"[63.0, 11.0]",,Ground Pass,,25.689102,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['8a56d74c-91a2-4825-b2cf-890fe7aa1810'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.825,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,1.5747,,,,,,,,,,,,,,,9842faef-5f71-4ea5-a749-9555d192e4fa,55,,"[62.6, 11.6]",267464,0,,,,,1.83744,,Left Foot,,,,"[56.7, 33.2]",,Ground Pass,,22.391293,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Back,3,Barcelona,217,['06e24955-72b3-423b-8bde-49bfeacfe395'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.776,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,1.579758,,,,,,,,,,,,,,,27965c33-af15-4c06-a4c7-195420468dde,58,,"[64.1, 36.5]",267464,0,,,,,1.555646,,Left Foot,,,,"[64.4, 56.3]",,Ground Pass,,19.802273,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['58852688-183c-470c-adf4-1b1ab785b101'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.034,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,1.5961,,,,,,,,,,,,,,,7401dddc-7292-4bfa-b345-70b171942ccc,62,,"[64.8, 56.5]",267464,0,,,,,-2.2029927,,Right Foot,,,,"[53.3, 40.8]",,Ground Pass,,19.461243,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['e312200b-874c-4bcb-a10b-4c9fc8feb829', 'e4b94182-4d2e-484b-afa4-87fd13727043']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.312,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,1.6059,,,,,,,,,,,,,,,1e6e8a2d-d7eb-4f1f-8676-e463d7eeb48b,66,,"[55.6, 45.6]",267464,0,,,,,1.8414104,,Left Foot,,,,"[51.3, 61.1]",,Ground Pass,,16.085398,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,"['5bd6b2bd-f092-4cdc-8190-b8d99268bfd3', 'b721c562-2802-4f4a-9df9-0f110874a33c']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.183,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,2.625799,,,,,,,,,,,,,,,ca938e36-c695-4ed1-ad1a-e6f1333b3492,69,,"[49.1, 64.8]",267464,0,,,,,-2.560752,,Right Foot,,,,"[23.2, 47.8]",,Ground Pass,,30.9808,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['0aa80d95-b5ce-47bd-a945-80ba6ffa3a11', '2dc96afe-20cf-461b-87cd-b8d461579acd']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.789,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,2.297501,,,,,,,,,,,,,,,36142bf7-eb1d-4526-824f-d96efdd5b442,71,,"[23.2, 47.8]",267464,1,,,,,-1.500325,,Right Foot,,,,"[25.0, 22.3]",,Ground Pass,,25.56345,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,['06f9b12b-e9d4-4c5e-9725-80c0de3599dc'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.415,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,2.2198,,,,,,,,,,,,,,,b898d0ba-7e29-48c3-a604-b521b3453b70,75,,"[25.2, 21.4]",267464,1,,,,,2.3304121,,Left Foot,,,,"[8.2, 39.3]",,Ground Pass,,24.686232,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Back,3,Barcelona,217,"['0c05bf7b-e4c8-4f49-9e69-7e6dfbccb256', '2ef0b30a-65e5-4ab3-9ba0-7600456a398e']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.256,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,1.640454,,,,,,,,,,,,,,,d71f9d0e-3fa6-41cb-93b9-df20d6361488,78,,"[8.2, 39.5]",267464,1,,,,,0.9637163,,Right Foot,,,,"[22.3, 59.8]",,Ground Pass,,24.71639,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,['1281228e-8b13-437e-802a-5c4f139a0722'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.425,Pass,,2016/2017
