50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,11098fbd-4121-4503-9ae3-d432d6f647e4,1,,,15973,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fdef514a-805b-4969-b322-61421e4f84f7,2,,,15973,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 9747, 'name': 'Axel Werner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 11676, 'name': 'Jorge Miramón Santagertrudis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 11677, 'name': 'Jorge Pulido Mayoral'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 11674, 'name': 'Damián Marcelo Musto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 11673, 'name': 'Alejandro Gallar Falguera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 11671, 'name': 'Juan Camilo Hernández Suárez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Huesca,902,00:00:00.000,Starting XI,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,da19f17e-b2ee-4b3d-a1fb-7854cb0a58b3,3,,,15973,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['2ff54aec-cd8b-4865-b4ee-e47599b1a872'],0,,,,,,,,,,,,,,,,,,Huesca,902,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2ff54aec-cd8b-4865-b4ee-e47599b1a872,4,,,15973,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['da19f17e-b2ee-4b3d-a1fb-7854cb0a58b3'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fa469365-3ce5-455c-9747-1fe8d40c53c8,1741,,,15973,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,82,Barcelona,217,['ca5025ff-6ae9-4258-b13b-7535983d138e'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ca5025ff-6ae9-4258-b13b-7535983d138e,1742,,,15973,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,82,Barcelona,217,['fa469365-3ce5-455c-9747-1fe8d40c53c8'],0,,,,,,,,,,,,,,,,,,Huesca,902,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,2.152586,,,,,,,,,,,,,,,4ed11d07-9593-4db1-b0b2-eafe3516700a,5,,"[61.0, 40.1]",15973,0,,,,,-2.8746796,,Right Foot,,,,"[35.4, 33.1]",,Ground Pass,,26.539782,,Xabier Etxeita Gorritxategi,6788.0,,,,,,Kick Off,1,From Kick Off,Samuele Longo,11672.0,Right Center Forward,2,Huesca,902,['fcf515c7-ae8b-4421-9708-f477c6f17038'],0,,,,,,,,,,,,,,,,,,Huesca,902,00:00:00.648,Pass,,2018/2019
,,,,,,,,,,,,,,,2.052574,,,,,,,,,,,,,,,f75423cf-83f4-457e-a410-c6ec9f359118,8,,"[42.9, 33.1]",15973,0,,,,,0.39831105,,Right Foot,,,,"[85.2, 50.9]",,High Pass,,45.892593,Incomplete,,,,,,,,,1,From Kick Off,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,2,Huesca,902,['7e4ad228-c06c-454f-be40-1542575a9c19'],4,,,,,,,,,,,,,,,,,,Huesca,902,00:00:04.306,Pass,,2018/2019
,,,,,,,,,,,,,,,1.69567,,,,,,,,,,,,,,,7e4ad228-c06c-454f-be40-1542575a9c19,9,,"[34.9, 29.2]",15973,0,,,,,-3.0692554,,Head,,,,"[21.1, 28.2]",,High Pass,,13.8361845,,Samuel Yves Umtiti,5492.0,,,,,,Recovery,1,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,2,Huesca,902,"['21e678c6-721f-470b-87aa-eae7d3654324', 'f75423cf-83f4-457e-a410-c6ec9f359118']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.359,Pass,,2018/2019
,,,,,,,,,,,,,,,3.812232,,,,,,,,,,,,,,,b30316c5-07e0-4903-b3db-7e4b95478d9d,12,,"[21.1, 26.4]",15973,0,,,,,-0.46457958,,Left Foot,,,,"[64.0, 4.9]",,High Pass,,47.98604,Incomplete,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Huesca,902,['0b6018c6-0903-4e6c-a9a8-d591607d6700'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.518,Pass,,2018/2019
,,,,,,,,,,,,,,,1.593576,,,,,,,,,,,,,,,6fc575ae-9a3c-4179-8a01-8b9d5acb29ea,15,,"[50.1, 78.8]",15973,0,,,,,-0.1260881,,Right Foot,,,,"[71.4, 76.1]",,High Pass,,21.470446,,Alejandro Gallar Falguera,11673.0,,,,,,,1,From Kick Off,Jorge Pulido Mayoral,11677.0,Right Center Back,2,Huesca,902,['ec2e10e5-806d-43a6-9eaf-619d3d92019d'],13,,,,,,,,,,,,,,,,,,Huesca,902,00:00:13.978,Pass,,2018/2019
,,,,,,,,,,,,,,,0.586327,,,,,,,,,,,,,,,dda8338b-bbfa-461e-8f2f-b360974800f3,19,,"[70.0, 73.4]",15973,0,,,,,-0.3183376,,Left Foot,,,,"[78.8, 70.5]",,Ground Pass,,9.265528,,Samuele Longo,11672.0,,,,,,,1,From Kick Off,Alejandro Gallar Falguera,11673.0,Right Midfield,2,Huesca,902,['ea061955-bea0-4ac8-a571-cf62655a0d1f'],17,,,,,,,,,,,,,,,,,,Huesca,902,00:00:17.577,Pass,,2018/2019
,,,,,,,,,,,,,,,2.983286,,,,,,,,,,,,,,,ad2a8a59-6b00-48ae-b76c-6aa9d6b34ef3,23,,"[77.4, 68.5]",15973,0,,,,,-0.30008918,,Left Foot,,,,"[103.9, 60.3]",,Ground Pass,,27.739683,Incomplete,Alejandro Gallar Falguera,11673.0,,,,,,,1,From Kick Off,Samuele Longo,11672.0,Right Center Forward,2,Huesca,902,"['9c482d85-8135-4eeb-8cbf-7267926d2499', 'bfeb7928-6e34-4429-bf06-bd557d835224', 'ceb77eac-f10f-41ca-80dd-f9b043afbbd7']",19,,,,,,,,,,,,,,,,,,Huesca,902,00:00:19.033,Pass,True,2018/2019
,,,,,,,,,,,,,,,2.292391,,,,,,,,,,,,,,,ceb77eac-f10f-41ca-80dd-f9b043afbbd7,25,,"[16.2, 19.8]",15973,0,,,,,2.2346838,,Right Foot,,,,"[2.9, 36.8]",,Ground Pass,,21.584486,,Marc-André ter Stegen,20055.0,,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['ad2a8a59-6b00-48ae-b76c-6aa9d6b34ef3', 'f380ee7e-bc4f-4d6a-b618-5ddacd4d4615']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.016,Pass,,2018/2019
,,,,,,,,,,,,,,,1.999723,,,,,,,,,,,,,,,1cc0fb25-319e-4612-a373-edc9e5f6cc9f,28,,"[3.0, 40.1]",15973,0,,,,,0.61586994,,Left Foot,,,,"[9.5, 44.7]",,Ground Pass,,7.9630394,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,['048acd7e-140c-4f35-a043-10672241856f'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.005,Pass,,2018/2019
,,,,,,,,,,,,,,,1.470715,,,,,,,,,,,,,,,1b46ed8d-dd5f-4455-8807-bafd6cb450e6,31,,"[10.1, 46.1]",15973,0,,,,,0.5121085,,Right Foot,,,,"[27.0, 55.6]",,Ground Pass,,19.38711,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['ff1e929f-9efd-42a5-a557-2f580a4aff8b'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.194,Pass,,2018/2019
,,,,,,,,,,,,,,,1.335649,,,,,,,,,,,,,,,ddf30048-f670-4af6-96a9-1045af250b71,34,,"[38.3, 68.2]",15973,0,,,,,-0.7259445,,Right Foot,,,,"[56.1, 52.4]",,Ground Pass,,23.80084,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,3,Barcelona,217,['2e975234-b21d-4179-b2d4-c53f3ad5c01a'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.727,Pass,,2018/2019
,,,,,,,,,,,,,,,1.189111,,,,,,,,,,,,,,,005227aa-3731-48e8-b049-09655bfb4060,37,,"[56.1, 52.4]",15973,0,,,,,-1.5865018,,Left Foot,,,,"[55.8, 33.3]",,Ground Pass,,19.102356,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,['20134ab0-7cee-4407-b13a-5a13cf3c67c8'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.694,Pass,,2018/2019
,,,,,,,,,,,,,,,2.524777,,,,,,,,,,,,,,,0f39afa8-b0d9-45f9-9a36-fb5365291cd1,40,,"[55.8, 33.3]",15973,0,,,,,-1.0153025,,Right Foot,,,,"[75.6, 1.4]",,Ground Pass,,37.545307,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,3,Barcelona,217,['9f05c559-2f57-4495-810c-4dd2a89e21e1'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.977,Pass,,2018/2019
,,,,,,,,,,,,,,,1.338769,,,,,,,,,,,,,,,aecdb058-451a-4ec2-8222-5292b9109c43,43,,"[82.4, 2.2]",15973,0,,,,,2.3086114,,Left Foot,,,,"[76.4, 8.8]",,Ground Pass,,8.9196415,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['ba5eeaf0-3e7a-497b-a632-61614dc47cef'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.580,Pass,,2018/2019
,,,,,,,,,,,,,,,1.582232,,,,,,,,,,,,,,,7e90d2a4-a765-425a-9b72-472d10525c1f,46,,"[78.5, 10.8]",15973,0,,,,,-0.37206775,,Right Foot,,,,"[99.0, 2.8]",,Ground Pass,,22.005682,Incomplete,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,3,Barcelona,217,"['33bae4e4-794a-4406-b800-60c88457c651', '4fb18b7a-2aa2-4001-8c92-cc97721ab015']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.968,Pass,,2018/2019
,,,,,,,,,,,,,,,3.270764,,,,,,,,,,,,,,,6f2e3903-5211-4a8c-9dfa-e0cf53341920,53,,"[57.1, 80.0]",15973,1,,,,,-0.260956,,,,,,"[74.7, 75.3]",,Low Pass,,18.216751,,Samuele Longo,11672.0,,,,,,Throw-in,1,From Throw In,Jorge Miramón Santagertrudis,11676.0,Right Back,4,Huesca,902,['ff5f8092-803b-40b4-83c4-33d5ffdb19bd'],13,,,,,,,,,,,,,,,,,,Huesca,902,00:01:13.337,Pass,,2018/2019
,,,,,,,,,,,,,,,1.322917,,,,,,,,,,,,,,,bcf659b7-d490-4f3f-b39b-f1e8277ba386,61,,"[47.7, 3.6]",15973,1,,,,,0.19342732,,Right Foot,,,,"[57.4, 5.5]",,High Pass,,9.884331,Incomplete,Ousmane Dembélé,5477.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,4,Huesca,902,"['0928d4a8-c4d4-4ae6-b098-12211324745a', '2d40836d-d892-42dd-8abc-1affc60cc490']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.368,Pass,,2018/2019
,,,,,,,,,,,,,,,1.260544,,,,,,,,,,,,,,,0928d4a8-c4d4-4ae6-b098-12211324745a,63,,"[62.7, 74.6]",15973,1,,,,,-1.3581514,,Other,,,,"[64.6, 65.8]",,Low Pass,,9.002777,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,Recovery,1,From Throw In,Jorge Miramón Santagertrudis,11676.0,Right Back,4,Huesca,902,"['23e25d47-5934-4692-96a4-456d1d8ed2b1', 'bcf659b7-d490-4f3f-b39b-f1e8277ba386']",19,,,,,,,,,,,,,,,,,,Huesca,902,00:01:19.691,Pass,,2018/2019
,,,,,,,,,,,,,,,1.45203,,,,,,,,,,,,,,,e62eb5c8-058c-41de-80e6-ae91b852169b,66,,"[64.3, 63.9]",15973,1,,,,,-2.6492324,,Right Foot,,,,"[49.2, 55.8]",,Low Pass,,17.135344,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,From Throw In,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,4,Huesca,902,['944be74c-d9a3-41d3-85ee-c8239df06704'],21,,,,,,,,,,,,,,,,,,Huesca,902,00:01:21.031,Pass,,2018/2019
,,,,,,,,,,,,,,,2.58556,,,,,,,,,,,,,,,b8752f75-3c65-4d34-b7b5-2d043306e4e2,69,,"[50.8, 53.0]",15973,1,,,,,-1.6254116,,Right Foot,,,,"[48.4, 9.1]",,Ground Pass,,43.965553,,Luis Carlos Correia Pinto,6734.0,,,True,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,4,Huesca,902,['8a95740d-8877-4bae-ac6f-3060dd651df3'],22,,,,,,,,,,,,,,,,,,Huesca,902,00:01:22.874,Pass,,2018/2019
,,,,,,,,,,,,,,,0.985011,,,,,,,,,,,,,,,9ccac5db-6e3a-4d27-9931-704ab2071afc,72,,"[52.7, 9.1]",15973,1,,,,,1.3464806,,Left Foot,,,,"[57.4, 29.7]",,Ground Pass,,21.129364,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,4,Huesca,902,['397b4870-607d-40cc-b572-a2c512912fbf'],27,,,,,,,,,,,,,,,,,,Huesca,902,00:01:27.369,Pass,,2018/2019
,,,,,,,,,,,,,,,1.52092,,,,,,,,,,,,,,,80ce4a37-d021-48d1-ac2a-e253b32af233,75,,"[57.4, 28.8]",15973,1,,,,,-1.5237722,,Right Foot,,,,"[58.6, 3.3]",,Ground Pass,,25.52822,,Moisés Gómez Bordonado,11675.0,,,,,,,1,From Throw In,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,4,Huesca,902,['270167b1-4658-4591-8c9a-ee669b6dffb5'],29,,,,,,,,,,,,,,,,,,Huesca,902,00:01:29.078,Pass,,2018/2019
,,,,,,,,,,,,,,,1.394735,,,,,,,,,,,,,,,14c299b7-66c3-4136-a33a-442236e1f000,78,,"[58.6, 3.6]",15973,1,,,,,2.8644319,,Right Foot,,,,"[47.0, 6.9]",,Ground Pass,,12.060266,,Luis Carlos Correia Pinto,6734.0,,,,,,,1,From Throw In,Moisés Gómez Bordonado,11675.0,Left Midfield,4,Huesca,902,['dba4f02c-222c-4bed-8381-ff203db671af'],30,,,,,,,,,,,,,,,,,,Huesca,902,00:01:30.679,Pass,,2018/2019
,,,,,,,,,,,,,,,1.395909,,,,,,,,,,,,,,,fefd849f-8898-4b75-9b47-975b04e9d153,81,,"[47.0, 6.9]",15973,1,,,,,1.4288993,,Left Foot,,,,"[49.4, 23.7]",,Ground Pass,,16.970562,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,4,Huesca,902,['cf8648d6-d8ff-48b9-9c7a-3d54f9648ece'],32,,,,,,,,,,,,,,,,,,Huesca,902,00:01:32.990,Pass,,2018/2019
,,,,,,,,,,,,,,,0.53006,,,,,,,,,,,,,,,bdcce001-1da5-4349-a06d-2a49804fc682,85,,"[49.0, 21.7]",15973,1,,,,,1.4233592,,Right Foot,,,,"[50.5, 31.8]",,Ground Pass,,10.210778,,Damián Marcelo Musto,11674.0,,,,,,,1,From Throw In,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,4,Huesca,902,"['3e60f528-a91f-43f8-aaa2-ee00c758879d', '87ddd7c4-d650-4484-bf33-b6054ea68e33']",34,,,,,,,,,,,,,,,,,,Huesca,902,00:01:34.727,Pass,True,2018/2019
,,,,,,,,,,,,,,,1.52638,,,,,,,,,,,,,,,fc5ae4d6-1fcb-4333-9944-b399df279714,88,,"[50.5, 31.8]",15973,1,,,,,-3.066965,,Right Foot,,,,"[29.1, 30.2]",,Ground Pass,,21.45973,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,From Throw In,Damián Marcelo Musto,11674.0,Right Defensive Midfield,4,Huesca,902,['711c7080-d006-464b-b9b2-315bd6193744'],35,,,,,,,,,,,,,,,,,,Huesca,902,00:01:35.457,Pass,,2018/2019
,,,,,,,,,,,,,,,1.001578,,,,,,,,,,,,,,,8052d6a8-69a1-45b2-855a-482bda6f41d4,91,,"[29.1, 30.2]",15973,1,,,,,0.5191461,,Right Foot,,,,"[42.4, 37.8]",,Ground Pass,,15.31829,,Damián Marcelo Musto,11674.0,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,4,Huesca,902,['6f5f15fe-6090-4c7e-8052-bb8948b4f9d6'],39,,,,,,,,,,,,,,,,,,Huesca,902,00:01:39.974,Pass,,2018/2019
,,,,,,,,,,,,,,,0.579961,,,,,,,,,,,,,,,a6af21ee-c0f2-4f56-8133-d28f854b885f,94,,"[42.4, 37.8]",15973,1,,,,,2.5935688,,Right Foot,,,,"[34.7, 42.5]",,Ground Pass,,9.021087,,Jorge Pulido Mayoral,11677.0,,,,,,,1,From Throw In,Damián Marcelo Musto,11674.0,Right Defensive Midfield,4,Huesca,902,['f313f0f3-a7d1-4283-8564-832a0ac0b29e'],41,,,,,,,,,,,,,,,,,,Huesca,902,00:01:41.017,Pass,,2018/2019
,,,,,,,,,,,,,,,1.401177,,,,,,,,,,,,,,,1dfe66c9-e629-47bc-8de1-fb346cec2e2e,98,,"[34.7, 42.5]",15973,1,,,,,-1.8854548,,Right Foot,,,,"[27.8, 21.3]",,Ground Pass,,22.294619,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,From Throw In,Jorge Pulido Mayoral,11677.0,Right Center Back,4,Huesca,902,"['20d663fa-295e-406d-ac83-337a3ad408b9', 'a7dcf4c2-5516-475c-b9b3-19bc03f3851e']",42,,,,,,,,,,,,,,,,,,Huesca,902,00:01:42.171,Pass,True,2018/2019
,,,,,,,,,,,,,,,3.071835,,,,,,,,,,,,,,,535d8292-d36f-48ee-87fb-dbab2a8f0c68,101,,"[27.8, 21.3]",15973,1,,,,,1.3840661,,Left Foot,,,,"[37.7, 73.7]",,High Pass,,53.32701,,Jorge Pulido Mayoral,11677.0,,,True,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,4,Huesca,902,['7cd8a342-11d6-42fa-83fe-9d4a643114ec'],44,,,,,,,,,,,,,,,,,,Huesca,902,00:01:44.251,Pass,,2018/2019
,,,,,,,,,,,,,,,1.563283,,,,,,,,,,,,,,,e5bbe68b-854c-42a4-b0bb-98c9c63fc747,104,,"[41.6, 73.5]",15973,1,,,,,0.58235294,,Right Foot,,,,"[49.8, 78.9]",,High Pass,,9.81835,,Jorge Miramón Santagertrudis,11676.0,,,,,,,1,From Throw In,Jorge Pulido Mayoral,11677.0,Right Center Back,4,Huesca,902,['a8ed9844-e54f-4e21-a2bc-21be5186d5a7'],48,,,,,,,,,,,,,,,,,,Huesca,902,00:01:48.036,Pass,,2018/2019
,,,,,,,,,,,,,,,1.874837,,,,,,,,,,,,,,,beb8cd70-fd15-464c-910e-6ed167190585,107,,"[64.8, 78.9]",15973,1,,,,,-1.6730031,,Right Foot,,,,"[63.2, 63.3]",,Ground Pass,,15.681837,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,,1,From Throw In,Jorge Miramón Santagertrudis,11676.0,Right Back,4,Huesca,902,['c79dcfa5-599a-4c05-b07d-f0235c99a6c9'],51,,,,,,,,,,,,,,,,,,Huesca,902,00:01:51.390,Pass,,2018/2019
,,,,,,,,,,,,,,,0.991337,,,,,,,,,,,,,,,5ae2bcc3-506f-4537-b632-60b68489f691,110,,"[62.4, 63.3]",15973,1,,,,,-0.18668933,,Right Foot,,,,"[71.4, 61.6]",,Ground Pass,,9.159148,,Alejandro Gallar Falguera,11673.0,,,,,,,1,From Throw In,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,4,Huesca,902,['4bbd1afc-0ef4-40c9-87e9-36c055aed99a'],53,,,,,,,,,,,,,,,,,,Huesca,902,00:01:53.345,Pass,,2018/2019
,,,,,,,,,,,,,,,0.588635,,,,,,,,,,,,,,,4f69f6a0-1f16-4ba0-9d49-cd0521fc70c5,113,,"[68.7, 59.5]",15973,1,,,,,-0.24497867,,Left Foot,,,,"[77.9, 57.2]",,Ground Pass,,9.483143,,Moisés Gómez Bordonado,11675.0,,,,,,,1,From Throw In,Alejandro Gallar Falguera,11673.0,Right Midfield,4,Huesca,902,['b1fe1289-a74b-4dfe-904c-4ddd2614f622'],54,,,,,,,,,,,,,,,,,,Huesca,902,00:01:54.373,Pass,,2018/2019
,,,,,,,,,,,,,,,1.712594,,,,,,,,,,,,,,,fd4b8927-098d-4d06-8191-3ec731e0a8bf,116,,"[90.1, 60.0]",15973,1,,,,,0.7057193,,Left Foot,,,,"[104.3, 72.1]",,Ground Pass,,18.656097,,Jorge Miramón Santagertrudis,11676.0,,,,,,,1,From Throw In,Moisés Gómez Bordonado,11675.0,Left Midfield,4,Huesca,902,['e0888658-e231-451d-8ec0-0fd514d5fbfc'],58,,,,,,,,,,,,,,,,,,Huesca,902,00:01:58.238,Pass,,2018/2019
,,,,,,,,,,,,,,,1.582288,,,,,,,,,,,,,,,38c995cc-3179-4e18-835a-2ad0f18dfb28,119,,"[105.9, 72.6]",15973,2,,,,,-1.3604414,a1ebef12-d658-4cb7-bcc7-93313c8b2158,Right Foot,True,,,"[113.8, 35.6]",,High Pass,,37.83398,,Samuele Longo,11672.0,True,,,,,,1,From Throw In,Jorge Miramón Santagertrudis,11676.0,Right Back,4,Huesca,902,['636f9a28-ad9f-4fdb-b26b-530c35b66de0'],0,,,,,,,,,,,,,,,,,,Huesca,902,00:02:00.030,Pass,,2018/2019
,,,,,,,,,,,,,,,1.5228,,,,,,,,,,,,,,,6772f405-803b-4cac-9e30-14e198cd56f8,127,,"[60.0, 40.0]",15973,3,,True,,,-3.1118984,,Right Foot,,,,"[49.9, 39.7]",,Ground Pass,,10.104454,,Sergio Busquets i Burgos,5203.0,,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,5,Barcelona,217,['f0d60746-e6a0-4029-b929-7023b01f2025'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.918,Pass,,2018/2019
,,,,,,,,,,,,,,,1.419893,,,,,,,,,,,,,,,37d79fab-15a4-4a05-ae62-6424f02e45ea,129,,"[52.8, 40.3]",15973,3,,,,,-1.5549246,,Right Foot,,,,"[53.1, 21.4]",,Ground Pass,,18.90238,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['fff45383-b9b1-4d14-8233-50157253b67a'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.738,Pass,,2018/2019
