bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.588395,,,,,,,,,,,,,,,c32b116f-3937-4f1a-94e0-f730e1e08554,17,,,"[48.0, 75.7]",303707,0,,,,,-2.809533,,Left Foot,,,,"[30.6, 69.7]",,Ground Pass,,18.405434,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,['2897645f-ba28-4b70-83ca-0b8a2bd337cc'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.963,Pass,,2019/2020
,,,,,,,,,,,,,,,1.818909,,,,,,,,,,,,,,,c37885a5-20e4-405b-b142-9832c04d6fcc,20,,,"[40.0, 52.4]",303707,0,,,,,-2.2917676,,Right Foot,,,,"[31.3, 42.5]",,Ground Pass,,13.179529,,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['c7785fe9-fe46-4fe2-b828-2de547b95d00'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.390,Pass,,2019/2020
,,,,,,,,,,,,,,,1.458455,,,,,,,,,,,,,,,1216109f-b07e-42fe-b99a-469a112198ce,23,,,"[30.6, 39.3]",303707,0,,,,,-1.0538396,,Left Foot,,,,"[41.8, 19.6]",,Ground Pass,,22.6612,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['d3398bf4-acdc-44b1-80c9-549d6b0902a3'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.854,Pass,,2019/2020
,,,,,,,,,,,,,,,2.62129,,,,,,,,,,,,,,,a33db301-7b90-416e-9dc2-3ff018359c42,27,,,"[42.4, 17.7]",303707,0,,,,,-3.0807703,,Right Foot,,,,"[11.2, 15.8]",,Ground Pass,,31.2578,,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Héctor Junior Firpo Adames,17304.0,Left Back,2,Barcelona,217,['71fd8088-3863-4efd-a36e-455562b80602'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.495,Pass,,2019/2020
,,,,,,,,,,,,,,,1.331372,,,,,,,,,,,,,,,cad21297-1f33-4cd6-884d-c455eabbb2f3,30,,,"[7.5, 16.4]",303707,0,,,,,1.8135748,,Right Foot,,,,"[2.2, 37.8]",,Ground Pass,,22.046541,,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['d29197db-352e-4e22-a832-bde865f7598d'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.645,Pass,,2019/2020
,,,,,,,,,,,,,,,1.598498,,,,,,,,,,,,,,,64357dec-3c33-442d-b5c5-11781fb63569,33,,,"[11.2, 41.2]",303707,0,,,,,-1.4749372,,Right Foot,,,,"[12.7, 25.6]",,Ground Pass,,15.671949,,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['6e03c106-e1a4-4934-a492-1f7d7d3f7a3a'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.004,Pass,,2019/2020
,,,,,,,,,,,,,,,1.135627,,,,,,,,,,,,,,,ab5a9bbc-eba7-4841-836e-59de5a8e62a5,36,,,"[13.1, 25.8]",303707,0,,,,,1.7553391,,Left Foot,,,,"[10.3, 40.8]",,Ground Pass,,15.259095,,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['c1c9053a-dfa2-414e-9fcd-59ce6ce2e8ca'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.260,Pass,,2019/2020
,,,,,,,,,,,,,,,1.194213,,,,,,,,,,,,,,,82a9b016-ddb8-498d-bb0d-f78437d42e75,40,,,"[12.0, 42.7]",303707,0,,,,,-0.55569446,,Right Foot,,,,"[24.4, 35.0]",,Ground Pass,,14.596232,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,"['1dc04473-6784-4e1f-a4b3-9100b086a6af', '8047eca0-fb3d-4d72-ba29-8f28b1350132']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.933,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.181844,,,,,,,,,,,,,,,39e37783-07d7-4771-a0c0-e0e4ec916247,43,,,"[23.6, 34.4]",303707,0,,,,,-2.307214,,Right Foot,,,,"[13.9, 23.7]",,Ground Pass,,14.442299,,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['a144d868-cd94-4d24-9c39-12979facd92e'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.207,Pass,,2019/2020
,,,,,,,,,,,,,,,1.203391,,,,,,,,,,,,,,,2182af56-cd3e-4c80-80a5-7aa780b43509,47,,,"[13.3, 27.1]",303707,0,,,,,2.4668517,,Left Foot,,,,"[1.8, 36.3]",,Ground Pass,,14.727186,,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,"['17c8073b-9ec8-4c64-a4e8-ccbd5bafa09a', '8cd32e52-f670-43c7-b943-a67f3d0e75fa']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.448,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.881424,,,,,,,,,,,,,,,5c88d359-39f0-477e-a50f-6d461aa2084c,50,,,"[1.5, 41.0]",303707,0,,,,,0.5559512,,Right Foot,,,,"[28.7, 57.9]",,High Pass,,32.022648,,,Incomplete,,,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['86959873-c4bf-4e8a-8438-49678491bfbc'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.245,Pass,,2019/2020
,,,,,,,,,,,,,,,1.428074,,,,,,,,,,,,,,,86959873-c4bf-4e8a-8438-49678491bfbc,51,,,"[91.4, 22.2]",303707,0,,,,,0.53904396,,Head,,,,"[112.8, 35.0]",,High Pass,,24.935919,,,Incomplete,,,,,,,,Recovery,1,From Kick Off,William Silva de Carvalho,5214.0,Left Center Midfield,2,Barcelona,217,"['5c88d359-39f0-477e-a50f-6d461aa2084c', '89625551-4c14-47c9-817c-24ec0d3ce5f2']",51,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:51.126,Pass,,2019/2020
,,,,,,,,,,,,,,,1.942556,,,,,,,,,,,,,,,4741fe6f-4ed2-4d94-bdb6-ae203b533141,54,,,"[27.0, 38.2]",303707,1,,,,,0.34714615,,Left Foot,,,,"[71.5, 54.3]",,High Pass,,47.322933,,,Incomplete,,,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['30caf5fa-3644-49b8-8660-a7492fb927a9'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.314,Pass,,2019/2020
,,,,,,,,,,,,,,,0.978349,,,,,,,,,,,,,,,b39a1849-47e8-4adb-845b-d013b182c3e1,58,,,"[53.1, 35.0]",303707,1,,,,,0.6398823,,Right Foot,,,,"[66.4, 44.9]",,Low Pass,,16.580109,,,,,Sergio Canales Madrazo,6673.0,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Left Center Back,2,Barcelona,217,"['470f516b-dcf8-4588-b69f-505e22d8168f', '9c6ebd35-5cb1-4298-aeb3-3dade688d9f1']",10,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:10.706,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.705551,,,,,,,,,,,,,,,15384b6a-4283-4dad-a7bf-c3682589b480,62,,,"[55.4, 37.6]",303707,1,,,,,-0.489393,,Right Foot,,,,"[64.6, 32.7]",,Ground Pass,,10.423532,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Recovery,1,From Kick Off,Frenkie de Jong,8118.0,Left Center Midfield,2,Barcelona,217,['fd1efdea-e37c-4279-a0bf-d925cff4e6b8'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.187,Pass,,2019/2020
,,,,,,,,,,,,,,,1.334864,,,,,,,,,,,,,,,5678ccd4-87ce-4b3e-860e-808645361003,65,,,"[62.5, 27.8]",303707,1,,,,,-1.5156376,,Right Foot,,,,"[63.4, 11.5]",,Ground Pass,,16.324827,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Center Attacking Midfield,2,Barcelona,217,['d577f70e-cfaa-4af1-91aa-e12840ab1e9e'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.532,Pass,,2019/2020
,,,,,,,,,,,,,,,1.249481,,,,,,,,,,,,,,,d69f6831-2bf0-4d02-ad31-60ce9d0eee24,68,,,"[62.3, 12.4]",303707,1,,,,,1.7154738,,Left Foot,,,,"[60.1, 27.5]",,Ground Pass,,15.259423,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Kick Off,Héctor Junior Firpo Adames,17304.0,Left Back,2,Barcelona,217,['67997643-cdd4-4f89-9149-eb85e1b4eeaf'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.577,Pass,,2019/2020
,,,,,,,,,,,,,,,2.054152,,,,,,,,,,,,,,,29233666-f539-4a1f-a211-87a4dbd8bc66,71,,,"[58.2, 27.3]",303707,1,,,,,1.9862884,,Right Foot,,,,"[47.7, 51.1]",,Ground Pass,,26.013266,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['f5c208ab-c146-4a9b-a497-6164e94e9535'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.083,Pass,,2019/2020
,,,,,,,,,,,,,,,1.391693,,,,,,,,,,,,,,,1ba580d2-c9da-4429-aa81-35884ae76893,74,,,"[56.3, 56.9]",303707,1,,,,,1.1243144,,Left Foot,,,,"[65.3, 75.7]",,Ground Pass,,20.843224,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['e889444c-cc97-4227-a13c-93aa532e6e0d'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.895,Pass,,2019/2020
,,,,,,,,,,,,,,,1.224031,,,,,,,,,,,,,,,15e35026-4fd4-4317-b9ad-25655d84cf74,77,,,"[57.2, 71.2]",303707,1,,,,,-1.9712751,,Right Foot,,,,"[51.4, 57.5]",,Ground Pass,,14.877164,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,['3716a42e-b354-4283-85f8-7180b2ac749c'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.172,Pass,,2019/2020
,,,,,,,,,,,,,,,0.867438,,,,,,,,,,,,,,,174e787a-4a28-476a-9603-12426fcb7bed,80,,,"[50.1, 56.2]",303707,1,,,,,-0.63040143,,Left Foot,,,,"[61.2, 48.1]",,Ground Pass,,13.7411785,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['fc4da36e-3407-4ecd-a7e1-09789f2dba83'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.081,Pass,,2019/2020
,,,,,,,,,,,,,,,2.674663,,,,,,,,,,,,,,,a9965817-52e1-4288-8650-79b6845fa29b,84,,,"[62.5, 48.5]",303707,1,,,,,3.0388627,,Left Foot,,,,"[33.4, 51.5]",,Ground Pass,,29.25423,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['b1a0d6b3-9d91-4be1-9c4d-5f9d5e7e88c7'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.029,Pass,,2019/2020
,,,,,,,,,,,,,,,1.675741,,,,,,,,,,,,,,,dce4ae74-90f5-4239-a2b5-bf2a59dded87,88,,,"[31.9, 48.7]",303707,1,,,,,-1.4004213,,Left Foot,,,,"[35.1, 30.1]",,Ground Pass,,18.873262,,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['bf24e958-0657-4323-b837-26a76289909a'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.783,Pass,,2019/2020
,,,,,,,,,,,,,,,1.865852,,,,,,,,,,,,,,,e59f7364-425e-4bd6-97af-8baaa4ceb631,92,,,"[34.3, 24.6]",303707,1,,,,,-1.3342818,,Right Foot,,,,"[39.0, 5.1]",,Low Pass,,20.058414,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['f93cccdc-09c8-4988-b86c-21137386a281'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.465,Pass,,2019/2020
,,,,,,,,,,,,,,,1.896957,,,,,,,,,,,,,,,a5591ed2-b7f1-41b3-a965-6a97aa46e901,96,,,"[35.8, 3.8]",303707,1,,,,,2.18033,,Left Foot,,,,"[24.0, 20.7]",,Low Pass,,20.611889,,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Héctor Junior Firpo Adames,17304.0,Left Back,2,Barcelona,217,['00ab34e6-37f0-49e4-ac15-cbcf124cfaae'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.950,Pass,,2019/2020
,,,,,,,,,,,,,,,1.902706,,,,,,,,,,,,,,,f2734425-ffb2-49ef-9ae5-102bb698be3f,99,,,"[22.5, 22.2]",303707,1,,,,,2.3146849,,Left Foot,,,,"[7.5, 38.5]",,Ground Pass,,22.151524,,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['70962f35-cb9e-48fa-8647-74e58a83f038'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.561,Pass,,2019/2020
,,,,,,,,,,,,,,,1.75025,,,,,,,,,,,,,,,75f4fd78-87f4-4499-84fc-b2ea2f1a5636,102,,,"[8.2, 40.0]",303707,1,,,,,0.8728935,,Right Foot,,,,"[23.8, 58.6]",,Ground Pass,,24.275913,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['d1b7dc4e-d5d1-49e9-9c32-a181c2163d50'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.408,Pass,,2019/2020
,,,,,,,,,,,,,,,3.388161,,,,,,,,,,,,,,,4ae86687-bf7f-451d-8600-e09c78bc892c,105,,,"[42.4, 58.1]",303707,1,,,,,0.04412146,,Left Foot,,,,"[87.7, 60.1]",,High Pass,,45.344128,,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,"['7337fdcf-f843-4afa-9e4b-db3b31b504c2', 'a9e17e18-0014-4b65-ab45-aba5d4e4a026']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.278,Pass,,2019/2020
,,,,,,,,,,,,,,,2.340729,,,,,,,,,,,,,,,a9e17e18-0014-4b65-ab45-aba5d4e4a026,108,,,"[32.4, 20.0]",303707,1,,,,,2.7051818,,Right Foot,,,,"[7.1, 31.8]",,Ground Pass,,27.916483,,,,,Joel Robles Blázquez,16309.0,,,,,Recovery,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,3,Real Betis,218,"['2047e88d-4145-4b95-b82a-4b65a9cbc0f1', '4ae86687-bf7f-451d-8600-e09c78bc892c', 'a72624a0-476e-45ee-b939-fcef44075043']",52,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:52.666,Pass,True,2019/2020
,,,,,,,,,,,,,,,2.520689,,,,,,,,,,,,,,,b31335b2-a389-4e76-98b5-2f528b999bf4,112,,,"[8.4, 38.2]",303707,1,,,,,0.983883,,Right Foot,,,,"[22.5, 59.4]",,Ground Pass,,25.460754,,,,,Emerson Aparecido Leite de Souza Junior,23522.0,,,,,,1,Regular Play,Joel Robles Blázquez,16309.0,Goalkeeper,3,Real Betis,218,"['538f0066-570c-40fe-9d38-13b15c1ef7a4', '6f6bb656-10fb-4722-96c0-5954e511d91f']",56,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:56.429,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.392992,,,,,,,,,,,,,,,7b094fa0-615d-4333-ab84-598a4c04f159,116,,,"[25.1, 74.8]",303707,2,,,,,-0.10924079,,Right Foot,,,,"[56.1, 71.4]",,Ground Pass,,31.185894,,,,,Carles Aleña Castillo,13599.0,,,,,,1,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,3,Real Betis,218,['9bf179ef-6d83-4ba1-8759-c9cc49eb32b6'],0,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:00.183,Pass,,2019/2020
