ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,90e0a3fd-7ca2-4607-b20e-ced27a63fa50,1,,,69319,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 23815, 'name': 'Casto Espinosa Barriga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 26784, 'name': 'Paulo Afonso Santos Júnior'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 12}, {'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 23804, 'name': 'Jonathan Pereira Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 7063, 'name': 'Jefferson Antonio Montero Vite'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 16558, 'name': 'Alejandro Pozuelo Melero'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 35}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]}",Real Betis,218,00:00:00.000,Starting XI,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e0c8e6da-f371-4450-ba46-884845da6c5d,2,,,69319,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ed6aab61-2424-49ff-aaca-12f06b6cdb4f,3,,,69319,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,['a48a2ccc-3aad-462e-8d17-bc210fe5b51b'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a48a2ccc-3aad-462e-8d17-bc210fe5b51b,4,,,69319,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Real Betis,218,['ed6aab61-2424-49ff-aaca-12f06b6cdb4f'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4a55530d-f2b2-41f9-9281-0d24d3e29d8f,2003,,,69319,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,112,Real Betis,218,['991bf9cc-da8a-433c-a27a-a7d3336f4940'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,991bf9cc-da8a-433c-a27a-a7d3336f4940,2004,,,69319,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,112,Real Betis,218,['4a55530d-f2b2-41f9-9281-0d24d3e29d8f'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,0.502939,,,,,,,,,,,,,,f84ce00c-e8c1-4cea-b23b-21c1c51135c7,5,,"[61.0, 41.0]",69319,0,,,,-1.3370532,,Right Foot,,,"[61.5, 38.9]",,Ground Pass,,2.1587033,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Kick Off,1,From Kick Off,Ibrahim Afellay,4891.0,Left Wing,2,Barcelona,217,['58c3717b-eebd-45c4-ae9d-afc0bebf69d8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.149,Pass,,2011/2012
,,,,,,,,,,,,,,1.2599,,,,,,,,,,,,,,e7d98dcd-c968-4a8c-8d08-a1941203091c,8,,"[60.9, 38.7]",69319,0,,,,3.1415927,,Right Foot,,,"[47.5, 38.7]",,Ground Pass,,13.4,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['ec36139c-b844-444b-bef1-968cb53a2277'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.852,Pass,,2011/2012
,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,9a3db2a4-0683-4928-b204-6f9a1147942b,11,,"[47.0, 39.3]",69319,0,,,,2.3993332,,Left Foot,,,"[32.5, 52.6]",,Ground Pass,,19.675873,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['0878369c-cb5a-40a9-90ac-6bfdda06a90b'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.551,Pass,,2011/2012
,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,18ef4369-e5a7-460b-bed5-055f833dc318,15,,"[32.8, 52.5]",69319,0,,,,1.0866238,,Right Foot,,,"[39.9, 66.0]",,Ground Pass,,15.253197,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['710a1e93-c8ec-4763-85db-261b48fbd81a', 'dffe3663-9e4f-4e24-bd5a-28b474f5fd5c']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.751,Pass,True,2011/2012
,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,a30e0e31-a66c-4f12-aee4-5cd5afd2fb92,19,,"[40.2, 65.3]",69319,0,,,,-0.7111547,,Right Foot,,,"[46.7, 59.7]",,Ground Pass,,8.579627,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['10e102fe-0f38-420c-8654-fe4d3163f36a', '562d9f57-b88e-417b-b298-b1ab34be4d9e']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.111,Pass,True,2011/2012
,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,f273f5c2-e3bb-4bd3-ba6f-afe4acdf144d,22,,"[46.7, 59.7]",69319,0,,,,2.7596738,,Right Foot,,,"[34.5, 64.6]",,Ground Pass,,13.1472435,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['cfbeccf8-3979-4bf7-b2e1-29c124d142a6'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.911,Pass,,2011/2012
,,,,,,,,,,,,,,0.4693,,,,,,,,,,,,,,8d5c8a20-cfa3-4bb2-892f-e6893f6c7b7b,26,,"[34.7, 64.6]",69319,0,,,,-1.1961151,,Right Foot,,,"[38.2, 55.7]",,Ground Pass,,9.563472,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['3531ddfa-409b-4abf-bb0e-31900e2947c7', '928fcc86-7754-4708-afc1-af31c3ba4835']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.644,Pass,True,2011/2012
,,,,,,,,,,,,,,1.6378,,,,,,,,,,,,,,4341f63c-0412-47df-a3c2-8a8ec6bd7d44,28,,"[38.7, 56.3]",69319,0,,,,3.085707,,Right Foot,,,"[24.4, 57.1]",,Ground Pass,,14.32236,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['140a7370-8fa9-4725-9f61-a3ac9ec004b6', '3531ddfa-409b-4abf-bb0e-31900e2947c7']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.113,Pass,True,2011/2012
,,,,,,,,,,,,,,2.1847,,,,,,,,,,,,,,d9d7bd12-3ef4-40d4-907a-a40d4212373e,33,,"[19.1, 66.8]",69319,0,,,,0.0,,Right Foot,,,"[59.2, 66.8]",,High Pass,,40.1,Incomplete,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['3c8c5053-3b12-43eb-845e-08a72ce9d5e2'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.751,Pass,,2011/2012
,,,,,,,,,,,,,,0.813,,,,,,,,,,,,,,ba020e1f-597e-41e5-b476-adc5cf58ed30,35,,"[41.8, 80.0]",69319,0,,,,-0.7008544,,,,,"[51.4, 71.9]",,High Pass,,12.560653,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['f80663d4-41a9-4627-a69a-ba0ac7021df0'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.459,Pass,,2011/2012
,,,,,,,,,,,,,,0.9095,,,,,,,,,,,,,,ade2259e-0565-4eb8-ada1-57a2fd819f0d,39,,"[48.3, 70.5]",69319,0,,,,2.4360244,,Right Foot,,,"[40.2, 77.4]",,Ground Pass,,10.640489,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,"['497ac744-da99-4358-82c5-922472c8888d', 'f691db09-90b5-4737-bc64-230715e42646']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.390,Pass,True,2011/2012
,,,,,,,,,,,,,,0.9315,,,,,,,,,,,,,,412b8ac4-e63b-4925-80ad-2a784aa7155f,44,,"[40.9, 76.8]",69319,0,,,,-0.8150924,,Right Foot,,,"[45.8, 71.6]",,Ground Pass,,7.1449285,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,"['2da47137-e149-46a8-b600-6c99e7a0730a', '3f29bdb5-85f3-4db9-8ebb-b4d9bd0cdd6b', '411f49cb-10b0-49c3-bb43-1b6f29ce11a9']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.710,Pass,True,2011/2012
,,,,,,,,,,,,,,1.2724,,,,,,,,,,,,,,176adf8c-48f2-4b9f-89ea-fba7c1fa94a5,47,,"[56.6, 78.2]",69319,0,,,,-1.735945,,Right Foot,,,"[55.4, 71.0]",,Ground Pass,,7.299315,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,"['51222231-a4ac-4c6d-8cc4-c791d82aff84', '63967ff6-657d-41df-9889-af6868b46545']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.326,Pass,,2011/2012
,,,,,,,,,,,,,,0.556328,,,,,,,,,,,,,,51222231-a4ac-4c6d-8cc4-c791d82aff84,49,,"[65.6, 10.0]",69319,0,,,,-1.2753555,,Left Foot,,,"[67.0, 5.4]",,Ground Pass,,4.8083262,,,Jefferson Antonio Montero Vite,7063.0,,,,,,Recovery,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,4,Real Betis,218,"['176adf8c-48f2-4b9f-89ea-fba7c1fa94a5', '4751ca7b-42fa-4c92-b4ec-8da8aaebe3bc']",31,,,,,,,,,,,,,,,,,Real Betis,218,00:00:31.598,Pass,,2011/2012
,,,,,,,,,,,,,,1.610112,,,,,,,,,,,,,,0952f5c0-b8f1-4a31-891d-d8867e337cda,52,,"[66.6, 5.6]",69319,0,,,,1.0071253,,Right Foot,,,"[73.3, 16.2]",,Ground Pass,,12.539936,,,Alejandro Pozuelo Melero,16558.0,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Midfield,4,Real Betis,218,['1dc81e08-0093-4a57-a030-47774b9ca025'],32,,,,,,,,,,,,,,,,,Real Betis,218,00:00:32.591,Pass,,2011/2012
,,,,,,,,,,,,,,1.061462,,,,,,,,,,,,,,3b6543de-033a-4151-bcbd-f19b34fe9207,55,,"[73.3, 16.2]",69319,0,,,,-0.79630685,,Left Foot,,,"[86.9, 2.3]",,Ground Pass,,19.446594,,,Rubén Castro Martín,6832.0,,,,,,,1,Regular Play,Alejandro Pozuelo Melero,16558.0,Right Center Forward,4,Real Betis,218,['df90b5d8-6d31-4974-ad2e-c315ca14158a'],34,,,,,,,,,,,,,,,,,Real Betis,218,00:00:34.767,Pass,,2011/2012
,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,6b028d9d-27e3-4377-8067-22e76b83e6c4,59,,"[82.5, 4.6]",69319,0,,,,0.35877067,,Right Foot,,,"[86.5, 6.1]",,Ground Pass,,4.2720017,Incomplete,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Left Center Forward,4,Real Betis,218,['72c0ab2a-4d43-4703-95ff-5497a8f1de5d'],37,,,,,,,,,,,,,,,,,Real Betis,218,00:00:37.861,Pass,,2011/2012
,,,,,,,,,,,,,,1.227,,,,,,,,,,,,,,d69c2051-3933-4412-9d72-ef0083acb4f2,62,,"[26.2, 77.4]",69319,0,,,,-0.16286384,,Right Foot,,,"[47.5, 73.9]",,High Pass,,21.585644,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,1,From Counter,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['3eac3d71-2a80-4a4b-9ada-9a2f37c6cfea'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.597,Pass,,2011/2012
,,,,,,,,,,,,,,1.3331,,,,,,,,,,,,,,11059310-37fc-4022-aec1-9a240de4d19d,67,,"[47.0, 80.0]",69319,0,,,,-0.73841083,,,,,"[63.7, 64.8]",,High Pass,,22.581629,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['cffd9b01-379b-4906-9e40-ea8aff489b98'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.253,Pass,,2011/2012
,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,4e5d6964-9498-4e28-b606-63ed9db1a814,71,,"[59.7, 63.4]",69319,0,,,,-2.0172043,,Right Foot,,,"[54.1, 51.7]",,Ground Pass,,12.971122,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['30f6f95b-898e-4260-9c82-378a908e1ddc'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.586,Pass,,2011/2012
,,,,,,,,,,,,,,3.738352,,,,,,,,,,,,,,b6e465a7-102b-43a8-b5f5-85237d6a912a,74,,"[54.1, 51.7]",69319,0,,,,-1.6241055,,Right Foot,,,"[51.4, 1.1]",,High Pass,,50.671986,Out,,Adriano Correia Claro,22102.0,,,True,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['4d2dceba-c5e6-4113-b9ed-0ebbe0cf0651'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.346,Pass,,2011/2012
,,,,,,,,,,,,,,1.836281,,,,,,,,,,,,,,f15e58cb-600c-4c5a-bd1d-8146d8320fbb,76,,"[67.5, 80.0]",69319,1,,,,-2.202888,,,,,"[53.0, 60.2]",,Low Pass,,24.541597,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,Throw-in,1,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,7,Real Betis,218,['83092177-4321-421f-a53b-0676e837f755'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:01:05.672,Pass,,2011/2012
,,,,,,,,,,,,,,1.469056,,,,,,,,,,,,,,569f4da4-4906-45fe-b131-ba6f01d78b35,79,,"[53.9, 60.2]",69319,1,,,,-2.9605892,,Right Foot,,,"[38.6, 57.4]",,Ground Pass,,15.554099,,,Paulo Afonso Santos Júnior,26784.0,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,7,Real Betis,218,['0658ccd2-ec80-4bba-afce-6ad9639a51ca'],8,,,,,,,,,,,,,,,,,Real Betis,218,00:01:08.114,Pass,,2011/2012
,,,,,,,,,,,,,,1.798515,,,,,,,,,,,,,,2e1a9c35-9ebf-4bed-bbff-730614cf9b4e,82,,"[35.3, 57.4]",69319,1,,,,-1.0682462,,Left Foot,,,"[42.5, 44.3]",,Ground Pass,,14.948244,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,,1,From Throw In,Paulo Afonso Santos Júnior,26784.0,Right Center Back,7,Real Betis,218,['f5e4d752-5632-4010-8e88-655406677f77'],10,,,,,,,,,,,,,,,,,Real Betis,218,00:01:10.383,Pass,,2011/2012
,,,,,,,,,,,,,,0.950618,,,,,,,,,,,,,,53ee90d1-78fa-467b-94ef-40aeea9b1958,85,,"[42.5, 44.3]",69319,1,,,,1.3243383,,Right Foot,,,"[46.5, 60.2]",,Ground Pass,,16.395426,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,,1,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,7,Real Betis,218,['b0db1111-cf94-4cfb-9bc8-c1e4c5c47d32'],12,,,,,,,,,,,,,,,,,Real Betis,218,00:01:12.603,Pass,,2011/2012
,,,,,,,,,,,,,,4.708593,,,,,,,,,,,,,,6196d3a9-15eb-43f0-84fa-1af6844bafe0,89,,"[52.4, 69.7]",69319,1,,,,-0.046373915,,Right Foot,,,"[119.2, 66.6]",,High Pass,,66.871895,Out,,Francisco Javier Chica Torres,26170.0,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,7,Real Betis,218,"['5f455b6f-af73-4768-a024-02e04c00ed46', 'bd65d0ee-9ada-4aa1-961c-00ee041a1c48']",15,,,,,,,,,,,,,,,,,Real Betis,218,00:01:15.368,Pass,True,2011/2012
,,,,,,,,,,,,,,2.998,,,,,,,,,,,,,,4fbcd3aa-0fa6-4802-99d0-287104fed1bc,91,,"[7.0, 37.0]",69319,1,,,,-0.40722674,,Right Foot,,,"[63.8, 12.5]",,High Pass,,61.858627,,,Seydou Kéita,20169.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,8,Barcelona,217,['5d110016-8cb1-4cc3-8421-42dbea1e918c'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.939,Pass,,2011/2012
,,,,,,,,,,,,,,1.1008,,,,,,,,,,,,,,62596928-ede9-4f90-a9db-d72ad539e96b,94,,"[63.5, 12.5]",69319,1,,,True,1.1418996,,,,,"[72.6, 32.4]",,High Pass,,21.881956,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,8,Barcelona,217,"['9f255a2b-f521-4e23-aff1-34000eda6c6c', 'e1d56ef9-e48c-4275-a380-a4d66b47a975']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.057,Pass,True,2011/2012
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,715a9251-b30e-4b02-82ff-15d3163bc982,97,,"[76.3, 33.0]",69319,1,,,,2.5111911,,Right Foot,,,"[68.9, 38.4]",,Ground Pass,,9.160786,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['252a11e7-6368-4cd4-9e29-75d619e82f86'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.207,Pass,,2011/2012
,,,,,,,,,,,,,,2.012186,,,,,,,,,,,,,,0e707ba2-0133-4bc0-9c43-1ddf1d6092db,105,,"[15.7, 39.3]",69319,1,,,,1.2744753,,Left Foot,,,"[22.6, 61.9]",,Ground Pass,,23.629854,,,Paulo Afonso Santos Júnior,26784.0,,,,,,,1,Regular Play,Casto Espinosa Barriga,23815.0,Goalkeeper,9,Real Betis,218,['cf56df7e-ecc4-4c2f-a85b-2caef43ba716'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:01:53.188,Pass,,2011/2012
,,,,,,,,,,,,,,1.369582,,,,,,,,,,,,,,3cfe5e21-bcd9-4968-9ff2-d5f762378eba,107,,"[20.6, 61.2]",69319,1,True,,,0.7416942,,Right Foot,,,"[38.5, 77.6]",,Ground Pass,,24.276943,,,Francisco Javier Chica Torres,26170.0,,,,,,,1,Regular Play,Paulo Afonso Santos Júnior,26784.0,Right Center Back,9,Real Betis,218,['c4d6ecd0-164d-4d67-9f6e-c2dcf63fe707'],56,,,,,,,,,,,,,,,,,Real Betis,218,00:01:56.452,Pass,,2011/2012
,,,,,,,,,,,,,,1.479306,,,,,,,,,,,,,,943b7f35-dd20-430b-a370-4b1feae2288e,109,,"[35.6, 76.8]",69319,1,,,,-2.835466,,Right Foot,,,"[16.3, 70.7]",,Ground Pass,,20.241047,,,Paulo Afonso Santos Júnior,26784.0,,,,,,,1,Regular Play,Francisco Javier Chica Torres,26170.0,Right Back,9,Real Betis,218,['942cba42-6549-489c-a970-3d2dc4e16a2c'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:01:59.080,Pass,,2011/2012
,,,,,,,,,,,,,,1.918299,,,,,,,,,,,,,,b8317cac-3917-4fd2-a3b8-3cf08a00d394,112,,"[5.2, 66.6]",69319,2,,,,-1.6417879,,Left Foot,,,"[3.6, 44.1]",,Ground Pass,,22.556818,,,Casto Espinosa Barriga,23815.0,,,,,,,1,Regular Play,Paulo Afonso Santos Júnior,26784.0,Right Center Back,9,Real Betis,218,['39eae036-ba76-478f-bbe6-ae430dd07b5f'],2,,,,,,,,,,,,,,,,,Real Betis,218,00:02:02.237,Pass,,2011/2012
,,,,,,,,,,,,,,3.741821,,,,,,,,,,,,,,a3135829-5b9c-4280-bfe0-d834ee4692b1,115,,"[9.6, 34.4]",69319,2,,,,-0.6918383,,Right Foot,,,"[50.4, 0.6]",,High Pass,,52.981884,Out,,Ignacio Pérez Santamaría,25892.0,,,,,,,1,Regular Play,Casto Espinosa Barriga,23815.0,Goalkeeper,9,Real Betis,218,['3f62feaf-a51e-482d-af33-fa34543473bd'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:02:06.177,Pass,,2011/2012
,,,,,,,,,,,,,,2.8129,,,,,,,,,,,,,,ec65d1cf-4e0b-494d-a5dc-252dc9c10c97,117,,"[72.5, 80.0]",69319,2,,,,-1.2562056,,,,,"[76.6, 67.4]",,High Pass,,13.250283,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['93ce0567-aa15-4d24-93c5-16a810763f02'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.127,Pass,,2011/2012
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,f25741f5-602c-445f-b288-3559af20fc80,120,,"[73.7, 65.7]",69319,2,,,,-2.3923905,,Left Foot,,,"[55.1, 48.4]",,Ground Pass,,25.401772,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,10,Barcelona,217,['10912b2d-df3c-45d4-889f-cb6dd31cc907'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.620,Pass,,2011/2012
,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,ad48d809-2449-44fb-9df0-3bd94e7a630b,123,,"[55.1, 48.4]",69319,2,,,,-0.800103,,Right Foot,,,"[61.8, 41.5]",,Ground Pass,,9.617692,,,Seydou Kéita,20169.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['3a086607-3800-4531-93db-d4ad9e9abdb9'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.700,Pass,,2011/2012
,,,,,,,,,,,,,,1.379709,,,,,,,,,,,,,,feefecf0-3e4f-4f43-ab1d-bb57268e9b66,126,,"[62.3, 36.3]",69319,2,,,,-1.5953013,,Left Foot,,,"[61.8, 15.9]",,Ground Pass,,20.406126,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,10,Barcelona,217,['d38e1295-9270-4e68-97f4-f6d8a37fe68d'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.220,Pass,,2011/2012
