bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.6499,,,,,,,,,,,,,097a4f0e-aad6-4aff-b504-48284b8be251,16,,"[49.7, 56.0]",69160,0,,,,1.9859644,,Right Foot,,,"[43.0, 71.2]",,Ground Pass,,16.611141,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['0ed64ab8-b6d8-4cc9-baab-f430194df4c3'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.532,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.9787,,,,,,,,,,,,,e9f0170a-b31a-464a-83db-97354c133ac9,19,,"[38.8, 64.0]",69160,0,,,,-2.4574099,,Right Foot,,,"[24.7, 52.5]",,Ground Pass,,18.195055,,,,Lilian Thuram,15071.0,,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,['d31aa5a8-cabb-45b7-8cb2-c592c1304bfd'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.360,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.489557,,,,,,,,,,,,,8a9ea766-608c-41d8-8fb9-e98d72e77c82,23,,"[25.3, 47.2]",69160,0,,,,-1.4706954,,Right Foot,,,"[27.6, 24.3]",,Ground Pass,,23.015213,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Kick Off,Lilian Thuram,15071.0,Right Center Back,2,Barcelona,217,"['2d7eb4f8-19d8-4a48-af00-2537b27414fe', '51932045-4c1f-44ce-af82-bdb3b8a6f3cd']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.062,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.062101,,,,,,,,,,,,,fa69d232-cd99-4e5a-8949-a0bbd85c3522,26,,"[28.1, 21.6]",69160,0,,,,-1.3490692,,Right Foot,,,"[32.0, 4.3]",,Ground Pass,,17.734148,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['8dcff8fc-4e83-4fef-8eb9-4dac9fcda1ac'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.110,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.1578,,,,,,,,,,,,,bad6b63e-be65-475d-95c1-651e0f4f5778,29,,"[33.5, 4.6]",69160,0,,,,0.7666413,,Left Foot,,,"[68.8, 38.6]",,High Pass,,49.01112,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Kick Off,Giovanni van Bronckhorst,17797.0,Left Back,2,Barcelona,217,"['aa9faeee-05c5-4ea8-af3e-5d48c1a0a735', 'd06e1778-ffa1-4a40-bf57-d02fd854d3bc']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.802,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.4683,,,,,,,,,,,,,1da3dd12-c8af-497d-acaa-885bf415e17f,36,,"[47.8, 42.6]",69160,0,,,,0.06241881,,Right Foot,,,"[51.0, 42.8]",,Ground Pass,,3.206244,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Kick Off,Lilian Thuram,15071.0,Right Center Back,2,Barcelona,217,['5c20a301-758b-46a9-842d-c40a32495922'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.297,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.408601,,,,,,,,,,,,,6bf58e91-eafb-4921-bf4d-514b7318f39a,39,,"[49.5, 45.5]",69160,0,,,,1.1031435,,Right Foot,,,"[64.6, 75.4]",,Low Pass,,33.496567,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,2,Barcelona,217,['3a5b9ef4-c71a-42e9-a14f-c0dfafff190e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.930,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1339,,,,,,,,,,,,,8dd928bf-e0a0-4586-b26a-4e4af877ddcf,43,,"[65.7, 72.9]",69160,0,,,,-2.9139032,,Left Foot,,,"[49.3, 69.1]",,Ground Pass,,16.834488,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,['d8355270-dd95-4f60-a9cb-46a0f11065c0'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.591,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.6381,,,,,,,,,,,,,e0268669-1002-4879-ad4d-4c8b4df89e47,46,,"[49.3, 69.1]",69160,0,,,,-0.6633315,,Right Foot,,,"[64.4, 57.3]",,High Pass,,19.163769,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,['642328e7-b02c-47de-8412-f4b0b31ebf40'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.512,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.9525,,,,,,,,,,,,,0da8316e-587a-4958-b068-0f49c007e6bb,49,,"[63.8, 57.3]",69160,0,,,,3.113029,,Other,,,"[56.8, 57.5]",,Low Pass,,7.0028567,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,2,Barcelona,217,['c29b29e7-2313-4478-a7c9-ab876e5a5dae'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.169,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.0392,,,,,,,,,,,,,e72306f8-ee3c-4357-bb97-f750f6951479,53,,"[56.6, 61.7]",69160,0,,,,2.3760595,,Right Foot,,,"[48.9, 69.1]",,Low Pass,,10.6794195,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,"['52cb30fe-a4c5-41d2-80b3-0f3a0d76ceb6', '82332119-e3fc-45f5-896e-a7d84776a63d']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.608,Pass,True,2006/2007
,,,,,,,,,,,,,,,,0.4923,,,,,,,,,,,,,1ff77e6b-f4ef-495f-ab4c-aac0d16c729f,57,,"[48.9, 69.1]",69160,0,,,,0.85879546,,Right Foot,,,"[55.2, 76.4]",,Ground Pass,,9.642613,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,['b4b640a7-629b-417e-aa81-7cfd4c51701f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.103,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1012,,,,,,,,,,,,,45147cc3-5a51-48cb-bffc-01fec1265cf6,60,,"[55.2, 76.4]",69160,0,,,,-2.0765877,,Right Foot,,,"[48.0, 63.4]",,Ground Pass,,14.860686,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,2,Barcelona,217,['1f82b52d-0fd5-470a-a970-8627337783bd'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.734,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.6843,,,,,,,,,,,,,66a3b220-aa41-4537-9730-b6337572262d,63,,"[44.7, 59.6]",69160,0,,,,-2.710454,,Right Foot,,,"[29.7, 52.7]",,Ground Pass,,16.510906,,,,Lilian Thuram,15071.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['d6f16507-5a23-4cbf-a762-1bc7de47898f'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.196,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.595523,,,,,,,,,,,,,b3844c2d-663c-4de4-8d32-648deeed8291,66,,"[26.2, 49.5]",69160,0,,,,-1.2656188,,Right Foot,,,"[34.8, 22.2]",,Ground Pass,,28.622543,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Kick Off,Lilian Thuram,15071.0,Right Center Back,2,Barcelona,217,['be9d11c6-ec24-407f-ae59-12b39b9da9c6'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.849,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.809582,,,,,,,,,,,,,8eff4d3a-be1a-4250-b1a8-fd439c16e3ea,68,,"[35.2, 20.5]",69160,0,True,,,-0.027579213,,Right Foot,,,"[49.7, 20.1]",,Ground Pass,,14.505516,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['a3316657-24b8-4e34-b9d5-6f66671b4d7b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.039,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.841002,,,,,,,,,,,,,2cb8e9d8-f214-4051-9a0f-359bb74d8489,70,,"[49.7, 20.1]",69160,0,True,,,2.8616428,,Right Foot,,,"[33.7, 24.7]",,Low Pass,,16.648123,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,2,Barcelona,217,['f197508c-423c-4195-ac80-3246d038e9d9'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.222,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.9474,,,,,,,,,,,,,79cbef3f-ca77-4527-8e06-e426f6097808,72,,"[28.5, 26.8]",69160,0,,,,1.6582019,,Left Foot,,,"[26.8, 46.2]",,Ground Pass,,19.474342,,,,Lilian Thuram,15071.0,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['7f222dee-43f5-4784-a517-c5a55fcc7c53'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.138,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.4847,,,,,,,,,,,,,003e8ef5-360e-4924-bcdb-57bfeb5e0f43,76,,"[26.2, 50.6]",69160,0,,,,1.1309538,,Left Foot,,,"[34.2, 67.6]",,Ground Pass,,18.788294,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Kick Off,Lilian Thuram,15071.0,Right Center Back,2,Barcelona,217,"['2a74c65e-b1f8-413c-a4df-7706cf24323b', 'b780759d-32da-48b0-91f9-fc23f15c49a8']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.133,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.0287,,,,,,,,,,,,,00ed22cc-0dcf-42c1-884b-6124f07546e7,79,,"[34.2, 67.8]",69160,0,,,,-1.0090603,,Right Foot,,,"[43.2, 53.5]",,Ground Pass,,16.89645,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,['27617d0e-fd53-45e8-854c-56e2b62423e7'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.716,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.2628,,,,,,,,,,,,,6ec456ba-3e62-4506-a49f-93a732a709ce,83,,"[44.7, 54.8]",69160,0,,,,2.2214842,,Right Foot,,,"[32.9, 70.3]",,Low Pass,,19.480503,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,"['43411f09-22bd-495b-a439-8cec83a4f997', 'f58e3560-1db3-4a46-9f22-7399ea9a067f']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.941,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.3184,,,,,,,,,,,,,b4deec1b-40db-43a1-b0c8-638056b1e59c,86,,"[34.6, 74.3]",69160,1,,,,-0.056543436,,Right Foot,,,"[55.8, 73.1]",,High Pass,,21.233934,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,['dc0ed681-aeb3-4f78-b1e8-c37206de5e1d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.637,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.5734,,,,,,,,,,,,,41e114df-688c-43ee-a3aa-22d1b6f20b37,90,,"[54.1, 73.1]",69160,1,,,,0.32175055,,Right Foot,,,"[60.4, 75.2]",,Ground Pass,,6.6407833,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,2,Barcelona,217,"['5201469a-4166-4095-a3bc-3f63e32112ca', 'f2f043cf-cc56-48e6-bad5-2ca273a5bc67']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.797,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.2353,,,,,,,,,,,,,28676e4a-8e96-4336-be2d-7a37f855a48a,93,,"[35.4, 80.0]",69160,1,,,,-1.5969342,,,,,"[35.0, 64.7]",,High Pass,,15.305228,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,3,Barcelona,217,['eda4768f-c455-413a-b7e3-0de4d7b70f19'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.249,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.7723,,,,,,,,,,,,,3737bf28-2ea9-40f9-a4cd-f94f49254cbe,97,,"[33.5, 64.7]",69160,1,,,,1.3022169,,Right Foot,,,"[36.5, 75.6]",,Ground Pass,,11.305308,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,['29dddc91-c83b-40a0-aa48-684949e51db4'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.910,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.810377,,,,,,,,,,,,,22a7eb19-9817-48e6-b89b-71f3880d92f9,101,,"[30.2, 75.0]",69160,1,,,,-1.8326815,,Right Foot,,,"[27.6, 65.3]",,Ground Pass,,10.04241,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,3,Barcelona,217,"['658bf5bc-1ad3-4bbc-9b02-ff34dbf899ad', 'd5e09cef-8f26-4b35-9aeb-54b09e30eb22']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.200,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.559522,,,,,,,,,,,,,212913af-fa03-4b43-a58e-93307ee067ef,105,,"[30.4, 66.6]",69160,1,,,,-1.9272333,,Right Foot,,,"[23.4, 47.8]",,Ground Pass,,20.060907,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,"['accfa298-2cfe-4a60-8ec7-68cdeb4a3ed7', 'd3e965b4-0060-4786-8e66-ed2a69399504']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.785,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.647,,,,,,,,,,,,,3c5f89e1-a8b4-4e09-aa36-58a85fe31f3c,108,,"[30.2, 43.2]",69160,1,,,,-1.4488419,,Right Foot,,,"[34.6, 7.3]",,Ground Pass,,36.168633,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,3,Barcelona,217,['1c669df7-7673-4203-b4bf-41049a887982'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.375,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.5167,,,,,,,,,,,,,460959e4-1e31-4572-b565-46359fb324ae,111,,"[35.0, 7.1]",69160,1,,,,-0.22553383,,Left Foot,,,"[58.1, 1.8]",,Ground Pass,,23.70021,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,3,Barcelona,217,['390e7438-7dc1-45bb-be00-f5c7046a2272'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.333,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.3364,,,,,,,,,,,,,1185bc0f-68f0-4304-b9b1-68d117beeeb8,115,,"[58.5, 1.8]",69160,1,,,,0.2914568,,Right Foot,,,"[61.5, 2.7]",,Ground Pass,,3.132092,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,3,Barcelona,217,"['20902487-6d59-45d9-9a63-845a798586cc', '2efe97b8-2218-492b-87a4-ca8d155db52d', 'a78a54d6-276a-4a8d-b49c-d4443765a32c']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.876,Pass,True,2006/2007
,,,,,,,,,,,,,,,,2.0025,,,,,,,,,,,,,b6a3cb69-731a-4832-923c-22c985195684,119,,"[55.1, 78.1]",69160,1,,,,-2.3636017,,Right Foot,,,"[41.5, 64.7]",,Ground Pass,,19.092407,,,,Juan Jesús Gutiérrez Robles,25883.0,,,,,,Recovery,1,Regular Play,Mikel González de Martín Martínez,16622.0,Right Back,4,Real Sociedad,210,"['de03abe0-ee5b-4b24-bc71-62445659b746', 'dec8b709-9e30-49f4-ba16-09433a1ee309']",33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:33.146,Pass,True,2006/2007
