bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be5d18f3-e71b-460e-8e16-f91f4acc4e47,1,,,9948,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6196, 'name': 'Yerry Fernando Mina González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4746c972-1e3c-4144-b52b-ed176e52dda4,2,,,9948,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6693, 'name': 'Raúl Rodríguez Navas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6330, 'name': 'Adnan Januzaj'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 6695, 'name': 'Juan Miguel Jiménez López'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]}",Real Sociedad,210,00:00:00.000,Starting XI,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d3453f43-31ae-4ac7-bcfe-327d3ee6e37b,3,,,9948,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['c0302499-2d79-43dd-9a9a-427a6380b79a'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.000,Half Start,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c0302499-2d79-43dd-9a9a-427a6380b79a,4,,,9948,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['d3453f43-31ae-4ac7-bcfe-327d3ee6e37b'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,903c5e38-3242-47a8-a76d-1a628b0c437d,1891,,,9948,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,90,Barcelona,217,['1dbf2aea-e2c2-4e7b-936f-e969dc0d163c'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.000,Half Start,,2017/2018
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1dbf2aea-e2c2-4e7b-936f-e969dc0d163c,1892,,,9948,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,90,Barcelona,217,['903c5e38-3242-47a8-a76d-1a628b0c437d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2017/2018
,,,,,,,,,,,,,,,,,3.060329,,,,,,,,,,,,,2dc9f724-d0ec-4715-8267-b0e926b50b67,5,,"[61.0, 40.1]",9948,0,,,,-2.794531,,Right Foot,,,"[42.2, 33.3]",,Ground Pass,,19.991999,,,,,Raúl Rodríguez Navas,6693.0,,,,,Kick Off,1,From Kick Off,Juan Miguel Jiménez López,6695.0,Center Attacking Midfield,2,Real Sociedad,210,['d07fbd95-c1f4-446f-9e91-e0311eeb7b1d'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.287,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.964243,,,,,,,,,,,,,d590fc16-f546-46da-8c72-41a5804bdea6,8,,"[43.9, 33.6]",9948,0,,,,0.69368875,,Right Foot,,,"[90.8, 72.6]",,High Pass,,60.996803,,,,,Adnan Januzaj,6330.0,,,,,,1,From Kick Off,Raúl Rodríguez Navas,6693.0,Left Center Back,2,Real Sociedad,210,['346c5cf8-363a-4b74-ae4b-a9610b1b0c99'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:03.634,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.159074,,,,,,,,,,,,,56bb1002-29cd-4fb8-8288-2f1ae1f84fbd,12,,"[16.0, 0.1]",9948,0,,,,0.14512633,,,,,"[29.0, 2.0]",,Low Pass,,13.138112,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['1996ca75-30ab-416c-9471-07fa496a9836'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.404,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.017811,,,,,,,,,,,,,d25e7035-0134-4fc2-851c-aeac31df9d36,15,,"[29.0, 2.0]",9948,0,,,,1.5707964,,Right Foot,,,"[29.0, 8.5]",,Ground Pass,,6.5,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,3,Barcelona,217,"['1e6f6ad7-0d22-49a9-b096-20f329b41c51', '3c66c598-974b-4a05-b433-baa02a533113']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.603,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.597622,,,,,,,,,,,,,0d15fd61-7c15-435c-84f6-14f05e1d9d26,19,,"[93.5, 68.6]",9948,0,,,,0.8053955,,Right Foot,,,"[98.4, 73.7]",,Ground Pass,,7.072482,,,,,Adnan Januzaj,6330.0,,,,,Recovery,1,From Throw In,Juan Miguel Jiménez López,6695.0,Center Attacking Midfield,3,Barcelona,217,"['3f636b08-040c-4916-9f37-264824a6bf8a', 'bcefe6d9-0e68-4097-8f94-90ef89f7f5f4']",24,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:24.788,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.048806,,,,,,,,,,,,,57ed1ab3-6874-41b0-b651-77dc17ac6686,21,,"[99.2, 75.1]",9948,0,,,,-2.661642,,Right Foot,,,"[91.9, 71.3]",,Ground Pass,,8.229824,,,Incomplete,,Juan Miguel Jiménez López,6695.0,,,,,,1,From Throw In,Adnan Januzaj,6330.0,Right Midfield,3,Barcelona,217,"['63fd9b46-3c07-4fc5-86f4-3e392d712b6a', '926c5f58-6ec2-43a9-b955-e0a0121ac09f']",25,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:25.385,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.480195,,,,,,,,,,,,,b3f80f1b-629a-41ee-a10f-c61b6abb6a12,24,,"[28.5, 7.2]",9948,0,,,,2.1183586,,Left Foot,,,"[26.0, 11.3]",,Ground Pass,,4.802083,,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,3,Barcelona,217,['80e5ba35-e168-4368-9f61-d6dbd0e197d5'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.121,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.499341,,,,,,,,,,,,,62b89a2b-85f6-4e3d-be0c-869e6b2aa658,27,,"[29.8, 5.3]",9948,0,,,,0.96163285,,Right Foot,,,"[32.8, 9.6]",,Ground Pass,,5.2430906,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Barcelona,217,['6529e82c-182e-46a1-8647-47b41adb4145'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.200,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.851527,,,,,,,,,,,,,7a9e00eb-8f48-467d-b954-67d5166d5a4f,34,,"[35.0, 0.1]",9948,0,,,,1.3692685,,,,,"[36.9, 9.4]",,Low Pass,,9.492102,,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['3e76f4a6-78d7-48a2-93f0-1c57b67a6ab9'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.961,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.996398,,,,,,,,,,,,,c6382fe9-fe8b-43ef-9ecb-817182a6ebce,38,,"[37.7, 9.9]",9948,0,,,,-0.50959224,,Right Foot,,,"[44.5, 6.1]",,Ground Pass,,7.7897367,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['1d17e823-97e0-4aaf-b48d-9281a9e8a964', '434cd72c-51a9-43af-803a-85dc8c178431']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.300,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.525005,,,,,,,,,,,,,d33ca73e-d01c-49b8-92c8-89b61b9e968b,41,,"[45.3, 6.1]",9948,0,,,,-2.3561945,,Right Foot,,,"[42.3, 3.1]",,Ground Pass,,4.2426405,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,4,Barcelona,217,"['4371517b-e294-4448-bd0a-e14627e94f2e', 'bc470339-d79f-4b78-bfcb-c5a1e254df72']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.297,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.103849,,,,,,,,,,,,,c2edd6fd-ecea-478b-b144-eb8ad35a4623,44,,"[52.1, 2.8]",9948,0,,,,1.2068174,,Left Foot,,,"[66.5, 40.6]",,High Pass,,40.44997,,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['17ecc0a1-26b1-4299-a629-2646fc44ad3f', '8fa6ed16-9993-4cb9-a00f-f09342991731']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.390,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.556879,,,,,,,,,,,,,17ecc0a1-26b1-4299-a629-2646fc44ad3f,46,,"[53.6, 39.5]",9948,0,,,,2.1811104,,Head,,,"[42.2, 55.8]",,High Pass,,19.890953,,,,,Raúl Rodríguez Navas,6693.0,,,,,Recovery,1,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,5,Real Sociedad,210,"['09969108-3077-44e5-bc29-4bd46857b236', 'c2edd6fd-ecea-478b-b144-eb8ad35a4623']",44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:44.494,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.838226,,,,,,,,,,,,,1583a247-2cb2-48b1-a6ce-9ddd24848566,48,,"[42.2, 55.8]",9948,0,,,,-1.3825748,,Head,,,"[48.2, 24.3]",,High Pass,,32.066338,,,,,Alberto De La Bella Madureño,6674.0,,,,,,1,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,5,Real Sociedad,210,['11da5afe-8467-48b2-a9c7-c0b17fd12beb'],47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:47.091,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.671088,,,,,,,,,,,,,9eb0b06d-6583-436d-8c90-a41efaac631e,55,,"[56.4, 19.7]",9948,1,True,,,-3.1186082,,Right Foot,,,"[47.7, 19.5]",,Ground Pass,,8.702298,,,,,Raúl Rodríguez Navas,6693.0,,,,,Free Kick,1,From Free Kick,David Zurutuza Veillet,6669.0,Left Defensive Midfield,6,Real Sociedad,210,['1b6c374c-90e0-4696-aef4-c413143a2f36'],4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:04.253,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.834399,,,,,,,,,,,,,06b02e25-87ef-4824-806b-f456034cbaf8,57,,"[43.6, 20.3]",9948,1,,,,1.7284514,,Right Foot,,,"[37.4, 59.3]",,Ground Pass,,39.489746,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Free Kick,Raúl Rodríguez Navas,6693.0,Left Center Back,6,Real Sociedad,210,['e22b5f19-61fc-4fa4-be55-11aaa5a4ed43'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:06.337,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.586775,,,,,,,,,,,,,855faf36-4989-4793-af9f-2fc0abcff4c1,60,,"[35.5, 65.9]",9948,1,,,,-2.3969882,,Right Foot,,,"[15.1, 47.1]",,Low Pass,,27.741665,,,,,Miguel Ángel Moyà Rumbo,7069.0,,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,6,Real Sociedad,210,['aec99b63-ed9a-4ddb-b910-bbac2cfae73f'],10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:10.700,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.472905,,,,,,,,,,,,,a9d41a0e-0acb-4835-923a-e64cdbdb3d72,62,,"[15.1, 47.1]",9948,1,,,,1.203326,,Left Foot,,,"[23.8, 69.7]",,Ground Pass,,24.21673,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Free Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,6,Real Sociedad,210,['db0a3e85-ce50-43b6-8aed-ec9f09f605e4'],13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:13.287,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.477787,,,,,,,,,,,,,a88287a0-b711-4dd8-9c74-62a9d2ae3ea4,65,,"[44.7, 71.6]",9948,1,,,,-0.49981603,,Right Foot,,,"[104.4, 39.0]",,High Pass,,68.02095,,,Incomplete,,Juan Miguel Jiménez López,6695.0,,,Through Ball,True,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,6,Real Sociedad,210,"['a1a46e31-81d2-4990-ac28-996816a7604b', 'b8dc31e8-078c-47a6-b9ef-b2e3dadeeae3']",19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:19.377,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.511785,,,,,,,,,,,,,a2428d2a-fb9e-4b61-adf8-5b7d27f4fece,68,,"[13.0, 31.9]",9948,1,True,,,-0.8953212,,Right Foot,,,"[26.3, 15.3]",,Ground Pass,,21.270872,,,,,Yerry Fernando Mina González,6196.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,7,Barcelona,217,['f3eed2c6-e234-4dd8-9cbf-80657d5ee02a'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.455,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.076882,,,,,,,,,,,,,9040a5e6-3881-4824-aeb0-cefbf342ee5b,70,,"[28.7, 15.6]",9948,1,,,,-0.88187194,,Right Foot,,,"[38.5, 3.7]",,Ground Pass,,15.415901,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Left Center Back,7,Barcelona,217,['2940438a-0c22-4352-912a-af33a285837e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.291,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.036912,,,,,,,,,,,,,be4e62da-071b-434f-90bb-9944940d7407,74,,"[42.8, 4.5]",9948,1,,,,0.60515356,,Left Foot,,,"[56.1, 13.7]",,Ground Pass,,16.171888,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['87639651-8aa0-49b1-ac7b-fd85b134412d', '964b8a32-a961-4f2e-a343-364cccb66482']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.588,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.79102,,,,,,,,,,,,,2415860b-33d3-4f7b-9013-952c5324f66b,78,,"[62.9, 15.6]",9948,1,,,,1.0578613,,Right Foot,,,"[67.8, 24.3]",,Ground Pass,,9.984989,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,7,Barcelona,217,"['39dc097c-a23e-4ee4-a5f5-56b239c42935', 'ad9de1f6-f76a-443a-9bf9-2224554fac49']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.841,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.307705,,,,,,,,,,,,,76d8f93c-4d29-4ea8-9b05-5805d64a730c,81,,"[69.2, 23.2]",9948,1,,,,-3.009041,,Right Foot,,,"[63.2, 22.4]",,Ground Pass,,6.053098,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,7,Barcelona,217,['c402cc2b-7f25-44e4-a79e-99b89d41c086'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.672,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.753032,,,,,,,,,,,,,4ed618f1-a75b-46d1-b666-9a85dc731dcd,88,,"[64.8, 56.1]",9948,1,,,,2.9940245,,Right Foot,,,"[57.4, 57.2]",,Ground Pass,,7.48131,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,1,Regular Play,Juan Miguel Jiménez López,6695.0,Center Attacking Midfield,8,Real Sociedad,210,['5a0a9f08-5ee3-4f0f-81d7-ad707f1311ac'],37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:37.205,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.993418,,,,,,,,,,,,,5c071ad5-e1dc-4db0-a026-9a65583c39ad,92,,"[58.0, 55.8]",9948,1,,,,0.606692,,Right Foot,,,"[89.7, 77.8]",,Ground Pass,,38.586136,,,,,Adnan Januzaj,6330.0,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,8,Real Sociedad,210,"['0b37012d-56df-44e0-8cba-4d4e1d4d55fa', 'ccdd93a0-c938-4f88-beae-2a730d28076a']",38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:38.038,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.128793,,,,,,,,,,,,,5bfc601b-0593-439c-95e3-d5b2efeab6d1,95,,"[109.0, 61.5]",9948,1,,,,-1.5336041,37f411d5-c045-480a-a61a-07c75a099ee2,Left Foot,True,,"[109.8, 40.0]",,High Pass,,21.51488,,,,,Willian José da Silva,6721.0,True,,,,,1,Regular Play,Adnan Januzaj,6330.0,Right Midfield,8,Real Sociedad,210,['91ae2f72-fcc1-4bb0-84cb-7e295537b577'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:44.874,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.881536,,,,,,,,,,,,,c77c8e58-750b-403f-ba48-20adf7c069e2,99,,"[2.4, 37.0]",9948,2,True,,,-1.4711276,,Keeper Arm,,,"[4.3, 18.0]",,Ground Pass,,19.094763,,,,,Yerry Fernando Mina González,6196.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,['7505a148-1afe-44ae-b08d-96b53d61de8d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.663,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.510894,,,,,,,,,,,,,e0313a1b-45f5-4a4f-b649-6f0e27129756,101,,"[4.9, 18.0]",9948,2,,,,-0.72623384,,Right Foot,,,"[20.1, 4.5]",,Ground Pass,,20.329535,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Left Center Back,11,Barcelona,217,['b3fc5fcb-cc73-4824-93a8-7505fb603929'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.050,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.321278,,,,,,,,,,,,,e9141958-bef8-43b3-a71c-2720bfc2f8fc,104,,"[39.3, 4.2]",9948,2,,,,-0.05783018,,Left Foot,,,"[58.3, 3.1]",,Ground Pass,,19.031815,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['97870187-d7bc-4f27-9b9d-50f05f7c226a'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.421,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.609999,,,,,,,,,,,,,6ff89a86-995c-4935-9557-2622eade3d06,107,,"[58.0, 8.0]",9948,2,,,,2.3961732,,Right Foot,,,"[51.5, 14.0]",,Ground Pass,,8.845903,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,13,Barcelona,217,"['237f9d2d-0fdf-4766-b77e-5ed2a7e1c47f', '6a785de0-d3f3-489d-bdcb-01293a17dd1e']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.119,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.143984,,,,,,,,,,,,,64356df5-cc0d-4010-bb2d-64f755b322e9,113,,"[64.0, 57.2]",9948,2,,,,-3.085529,,Right Foot,,,"[44.4, 56.1]",,Ground Pass,,19.630842,,,,,Raúl Rodríguez Navas,6693.0,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Defensive Midfield,14,Real Sociedad,210,['dac5d99b-3e2c-4726-aefe-0c8b6daa0956'],13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:13.351,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.609115,,,,,,,,,,,,,ccfa856e-3b7a-4c73-9e72-7eb7ec08b3b6,117,,"[52.0, 55.8]",9948,2,,,,0.63292646,,Right Foot,,,"[76.4, 73.7]",,High Pass,,30.261692,,,,,Adnan Januzaj,6330.0,,,,,,1,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,14,Real Sociedad,210,['3036b4ec-1280-44f7-a008-845f498cf71d'],16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:16.744,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.153087,,,,,,,,,,,,,b5853996-76a7-4024-a942-080d9ce5e450,120,,"[80.2, 65.6]",9948,2,,,,1.8925469,,Left Foot,,,"[76.4, 77.0]",,Ground Pass,,12.016655,,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,Regular Play,Adnan Januzaj,6330.0,Right Midfield,14,Real Sociedad,210,['f9cff4fc-a751-4a8e-96b0-2116862c32f9'],22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:22.077,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.755282,,,,,,,,,,,,,bf3191c6-3177-479a-af0d-8c6630318d0b,124,,"[80.5, 77.5]",9948,2,,,,-2.705377,,Left Foot,,,"[67.2, 71.3]",,Ground Pass,,14.674127,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,14,Real Sociedad,210,['2fe3ac13-b0f7-4a29-b76c-d92ae4bdbb42'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:26.195,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.231405,,,,,,,,,,,,,caaf5629-2f24-4047-89f2-872f43798128,127,,"[66.4, 74.8]",9948,2,,,,-2.4980915,,Left Foot,,,"[59.6, 69.7]",,Ground Pass,,8.5,,,Incomplete,,Raúl Rodríguez Navas,6693.0,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,14,Real Sociedad,210,"['6ba4558c-0038-463e-8233-1ab23afdaca2', '6c37e4fd-3a8a-4daa-a7a0-739edf4c3bae']",27,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:27.897,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.092657,,,,,,,,,,,,,c919fceb-7082-4250-b54f-418aa38ff34f,130,,"[43.4, 9.4]",9948,2,,,,0.8669777,,Right Foot,,,"[50.7, 18.0]",,Ground Pass,,11.280514,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,15,Barcelona,217,['165c024e-3d4f-4c8d-9e93-c6a0fb7d9666'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.489,Pass,,2017/2018
