bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,True,,,,,1.561587,,,,,,,,,,,,,891f480d-ea73-43ca-8c11-14e300d43efa,966,,"[88.9, 56.7]",3773474,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saidy Janko,3417.0,Right Wing Back,58,Barcelona,217,['8375e9e0-b17b-487d-aaca-3b5a31684af6'],3,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:20:03.577,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.733117,,,,,,,,,,,,,1ff9e47d-7069-42fd-8a44-8eff72b0ab92,985,,"[97.9, 15.1]",3773474,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,58,Barcelona,217,,21,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:21.423,Pressure,,2020/2021
,,,,,,,,,,,,,,,,2.017099,,,,,,,,,,,,,bac15876-10f7-4f73-8b3f-56debff6f3e3,996,,"[90.3, 24.2]",3773474,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,59,Real Valladolid,901,['1e1a8425-cd35-403e-a0a1-92f0de3facb3'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.747,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.476097,,,,,,,,,,,,,2d4c595b-e4f7-46b2-9224-ca3224dd39f0,998,,"[85.2, 67.7]",3773474,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Guardiola Navarro,17027.0,Right Center Forward,59,Real Valladolid,901,['3eeffe41-a0bc-48d5-9dcd-8417cbd11511'],34,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:20:34.767,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,0.908449,,,,,,,,,,,,,46b1d5f0-7fe1-477e-8add-2898723ac626,1002,,"[103.3, 49.6]",3773474,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Guardiola Navarro,17027.0,Right Center Forward,59,Real Valladolid,901,['df47b8b6-ca00-480e-a4ff-5cd49d81ae2a'],38,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:20:38.426,Pressure,,2020/2021
,,,,,,,,,,,,,,,,2.562987,,,,,,,,,,,,,ac9a4559-d547-4f80-bb97-3c2bcf253d7b,1007,,"[43.7, 15.7]",3773474,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,59,Real Valladolid,901,"['80fc46da-643f-4672-9912-cf0549ac0464', 'ffbbf25b-d0af-46fc-8c91-9c1dea3836f3']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.965,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.733059,,,,,,,,,,,,,58f882b7-7d80-4995-9698-e03a5ca51037,1018,,"[13.1, 53.2]",3773474,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,59,Real Valladolid,901,"['3aeab7ad-6de1-437b-afe8-5e35dbaf4f4e', '76efd8b0-e54f-4d0a-8136-ee47af7de6d3', 'df81262e-5e6a-4aa4-95ba-a0246835acc4']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:54.834,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.386234,,,,,,,,,,,,,6929e79b-f1a1-40ae-8482-7d0af43df972,1030,,"[88.6, 46.2]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Óscar Plano Pedreño,11296.0,Center Defensive Midfield,60,Barcelona,217,"['7da37f72-d748-418b-9889-62f0e2cfadba', '8d5727a5-50ab-4fa0-a32a-1fcbef4601bb']",2,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:21:02.911,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.379904,,,,,,,,,,,,,ab068aa0-597a-4884-b611-87d80253158f,1032,,"[69.0, 46.5]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bruno González Cabrera,6872.0,Right Center Back,60,Barcelona,217,"['655a0d42-21fd-4bad-a70d-9d1973e639ae', 'dde7f048-a755-40d7-91a4-104482a98007', 'eaf9fb10-4a0c-4950-b5f2-0731e660a069']",4,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:21:04.034,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.959349,,,,,,,,,,,,,1a3fd0ff-cac6-47fb-a22e-157a342a49ae,1041,,"[17.6, 24.6]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lucas René Olaza Catrofe,24730.0,Left Center Back,60,Barcelona,217,['5a4db9ae-9402-41fd-81d8-880b337ef25e'],11,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:21:11.797,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.251823,,,,,,,,,,,,,b5845899-7da0-4f5a-8c38-a41c375c08b2,1046,,"[57.3, 69.6]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pedro González López,30486.0,Left Defensive Midfield,60,Barcelona,217,"['b17e2299-b6d7-41e1-b894-8c90e55a1134', 'f1f79576-1589-49ac-9038-c94877710c29']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.462,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.698959,,,,,,,,,,,,,d0d8c4cf-7422-4cc9-b27c-2c0b599fdc4e,1056,,"[36.7, 22.9]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Javier Sánchez de Felipe,21225.0,Center Back,60,Barcelona,217,"['f0ccc1d1-cfb6-43ce-9fae-0f880069df42', 'f42d8b41-a51a-48a6-8396-3f0eb05aaad5']",29,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:21:29.237,Pressure,,2020/2021
,,,,,,,,,,,,,,,,2.143043,,,,,,,,,,,,,a4bbb63e-1908-44cf-a2b1-919517e021a4,1076,,"[46.3, 16.8]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,61,Real Valladolid,901,"['2f5124b8-6bb9-4490-992c-a279df9fc033', '3fb90dda-5382-42cf-8b81-ea1c28dabd0c', 'c87f05d0-1d52-4341-8fdb-d5d78a7e0172']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.119,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.388394,,,,,,,,,,,,,625d6eba-73c7-48a4-99c9-95e2a4d1f6e4,1082,,"[57.3, 6.3]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,61,Real Valladolid,901,"['3a296def-18d3-4f79-98d7-2fff5403719e', 'c65e9077-fadd-4709-bf34-6fbc498222cd']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.912,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.632482,,,,,,,,,,,,,1902b966-ccf1-46ad-9c13-458f57e75dc6,1084,,"[67.8, 27.3]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,61,Real Valladolid,901,"['577b672a-0aea-4eae-8490-450e4417bdde', '65a8ba7d-7814-40bc-89a8-3b8312a46252', 'a40fef3b-0f7d-45ce-b9ce-dc1a8bb5ad61']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.870,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.894107,,,,,,,,,,,,,db05cd27-6d5e-40de-9e56-900fb7aa2709,1088,,"[91.3, 26.5]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,61,Real Valladolid,901,"['592cd7d6-8f4b-4569-9399-a0308755d017', '73b84f5d-4654-431d-8d53-8cc72f6bf3a2', 'b776eab6-e7c5-44d4-a488-f59fc960f6ff']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.605,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.969691,,,,,,,,,,,,,f7efd31a-7fa9-4159-9e42-3b9b3fec784c,1096,,"[93.0, 65.1]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,61,Real Valladolid,901,"['134b890e-336a-4023-9271-2dfb38bd3f3a', 'bfc6c337-e366-409a-a4ed-c55e987ff950']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:57.211,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.737017,,,,,,,,,,,,,50bb9a33-a4ff-4e16-8ddf-00e117e8d379,1098,,"[72.0, 66.8]",3773474,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Back,61,Real Valladolid,901,"['0db6b7ac-9461-4a87-8f5d-00740ecc482c', '0e3ac9bc-7c5e-447e-a5d2-bbe86063fdb3']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.335,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.750625,,,,,,,,,,,,,f70d2231-520d-42eb-ac09-41592dd4bb82,1101,,"[68.4, 73.4]",3773474,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,61,Real Valladolid,901,"['5ae18e8e-e9cf-465b-bedd-83602c1491b9', 'e60b6e5c-9e41-4c62-9a7a-c60118ee832c', 'f192272f-9107-427e-9bfe-b7fba5d3d02c']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.487,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,2.944718,,,,,,,,,,,,,3e64e41a-068c-46a5-bb32-555208c35485,1118,,"[70.3, 55.7]",3773474,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,63,Real Valladolid,901,"['2b770a5d-de72-4d3f-b229-f1169622b473', 'c6ddb5c5-9cd6-4a2a-95e6-b2f441138995']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.349,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.086535,,,,,,,,,,,,,b9a0cf63-4752-48fc-a811-ad962b1cd7b4,1124,,"[67.5, 63.5]",3773474,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,63,Real Valladolid,901,"['0d270766-9ca6-4e72-9f67-4df540b315ed', 'b8769a26-dd21-414e-8ba5-44152d9b7eb2']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.593,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.843747,,,,,,,,,,,,,114d928b-725f-468c-8b91-f6ef08c8b421,1125,,"[69.8, 67.3]",3773474,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,63,Real Valladolid,901,['b8769a26-dd21-414e-8ba5-44152d9b7eb2'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.676,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.238764,,,,,,,,,,,,,bbc57c0c-53c3-4518-8bec-27d57c8e4aaf,1127,,"[70.3, 63.9]",3773474,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,63,Real Valladolid,901,"['29fbfc25-e552-4699-9664-4ca68ed46d12', '48f36c67-c9f8-4497-a67b-e2a8e5a7d625']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.466,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.505238,,,,,,,,,,,,,dd5c49d8-9bcb-4d9c-bdfd-9249df00d8c1,1130,,"[75.2, 69.6]",3773474,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,63,Real Valladolid,901,"['2b025df4-72cd-4b8d-9c04-a6de9940c8a0', 'd30a74f0-adc0-41dd-a06e-b3023626f733']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.430,Pressure,,2020/2021
,,,,,,,,,,,,,,,,3.764562,,,,,,,,,,,,,bda70d9d-7e94-4684-9da8-4f09c823b25b,1136,,"[56.2, 73.9]",3773474,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Defensive Midfield,64,Real Valladolid,901,"['265cc2f3-317a-45cd-aa34-7c3ffca759c6', '433b4ae3-2320-4b0e-a032-7966860d61b2', '4912076d-b74f-4103-a5c0-763eb08ed252', '51e71e7a-c2e0-43b5-b5c1-b68e7c9eaeaf', 'a251fefa-8862-416d-90a7-6ef5a152165b', 'c6efb2c1-df03-4d1b-b90a-4ff2e75f0f30', 'fc07d2b2-6ec7-43af-a812-5cc0a4c4e447']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.645,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.850247,,,,,,,,,,,,,970e376f-dae6-4042-b789-75d0fdfbe780,1153,,"[27.6, 36.2]",3773474,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Attacking Midfield,64,Real Valladolid,901,"['4873b769-a22f-4ef2-9edc-9506289d4af4', '5e41fc9a-09d7-4b44-bed0-a961e708694a']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:34.552,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.521101,,,,,,,,,,,,,6e3351ed-e65c-44fa-94d0-53241b4ee7ef,1173,,"[34.1, 18.4]",3773474,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,65,Barcelona,217,"['002b0c79-4625-482d-b0c1-62214cf08dae', '3d665ff9-c8b5-47ea-b2b7-e98da38c42eb']",7,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:24:07.474,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.092671,,,,,,,,,,,,,1cabd33a-64fb-4ff2-b6d0-0c574b341c73,1178,,"[21.4, 15.6]",3773474,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,65,Barcelona,217,"['6406af6a-2c50-48e4-b039-7779978beec4', '98842c0b-091f-46a9-8deb-88e3b9d45994', 'd70fbf71-86c1-43e7-bda8-d366ea5b6595']",13,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:24:13.192,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,0.733117,,,,,,,,,,,,,f542c237-2d11-4bf3-bf37-2c91027e843e,1213,,"[86.0, 22.3]",3773474,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pedro González López,30486.0,Left Defensive Midfield,66,Real Valladolid,901,"['50f4b58d-3471-4667-9fd8-aeca51fccd3d', 'a584e5b8-fd2f-43ec-97a0-861e4f8fbf50']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.150,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.854206,,,,,,,,,,,,,6e4f7182-33a0-4f87-822d-ac121e00b4cc,1220,,"[16.2, 33.4]",3773474,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,66,Real Valladolid,901,['f0e2dbf5-f822-454b-b6f2-777abad345f3'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.669,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.969339,,,,,,,,,,,,,a157383a-ca54-4d22-919d-7ae47047abee,1271,,"[32.7, 52.8]",3773474,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,67,Barcelona,217,"['04032922-59b7-45ea-a56c-80eaf3b39645', '65885e71-1a12-4c0d-92f7-8c3034af94a0', '7ab98cb3-f1fa-4eea-8c6c-736a62eb5deb']",35,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:25:35.027,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.600169,,,,,,,,,,,,,4e2311b7-412e-4af4-84fd-7c2402058e17,1275,,"[33.0, 57.8]",3773474,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno González Cabrera,6872.0,Right Center Back,67,Barcelona,217,['65885e71-1a12-4c0d-92f7-8c3034af94a0'],35,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:25:35.859,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,2.143043,,,,,,,,,,,,,1aeec921-43d5-4f0e-b35d-6f2eb5463659,1278,,"[93.4, 33.6]",3773474,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,68,Real Valladolid,901,"['03fbbfc6-b639-4bdb-bece-dcfab9978fa3', '4afc362a-05c7-49d6-ad2d-40ddcddca648', '9edae9c0-4af9-4393-b2db-c0cae1e44b6a', 'a01544da-0448-46fd-a226-7d72f829101b']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.903,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.480876,,,,,,,,,,,,,08230ebd-ce46-4e42-9758-2919a24ca331,1286,,"[43.5, 14.7]",3773474,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Guardiola Navarro,17027.0,Right Center Forward,69,Barcelona,217,"['1836b9de-f683-4ec5-aa99-6af8724fbffe', '3077ad64-6731-4494-ae8e-b69117b9ce4c', '64d57ae7-3143-40c4-80e1-286a8f15fcd6']",1,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:01.266,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.387568,,,,,,,,,,,,,a86696e5-d8c9-4a0d-ae3f-1b91799b2151,1290,,"[26.7, 21.2]",3773474,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas René Olaza Catrofe,24730.0,Left Center Back,69,Barcelona,217,"['a27bd2f1-362d-49a3-8a2c-fa66347a6636', 'dacdee60-9a03-4099-baf1-113aa4e6808d', 'f9e7ca30-f758-4fe3-b5fb-26c39d54f4f8']",3,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:03.296,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.861713,,,,,,,,,,,,,c40e8ef6-7b8d-4e25-8d39-29e319ab2017,1294,,"[29.8, 15.3]",3773474,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Martínez García,11298.0,Left Wing Back,69,Barcelona,217,"['4527455b-95c4-4f6a-90c3-d10dcda07ae8', '461d2355-57b5-4fa7-bbc7-06fe88f4bfc7']",3,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:03.656,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.201022,,,,,,,,,,,,,e07b6a05-bf3f-479b-b963-dfdbea56394f,1297,,"[34.4, 22.9]",3773474,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Guardiola Navarro,17027.0,Right Center Forward,69,Barcelona,217,"['461d2355-57b5-4fa7-bbc7-06fe88f4bfc7', 'e13fd671-dbdc-42b7-96f9-65c900697e73']",4,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:04.776,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.382946,,,,,,,,,,,,,6e38310d-0d7f-4c5a-a7e1-44f6db2b5757,1311,,"[12.6, 47.1]",3773474,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Sánchez de Felipe,21225.0,Center Back,69,Barcelona,217,"['03ae04f2-3bd7-41c9-9c83-33bc778e3039', 'f3ec7f55-0c65-44c8-b65d-e147aeab6602']",16,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:16.893,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.719593,,,,,,,,,,,,,6e6a146c-5ec1-4739-b84f-84f8d4045c3d,1328,,"[82.6, 73.8]",3773474,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Guardiola Navarro,17027.0,Right Center Forward,72,Barcelona,217,"['0edacbff-d08d-477c-99ac-cacf3263f59e', '6f569cd8-e91c-48ab-aab7-8a1bcfd63c09']",7,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:27:07.909,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.490652,,,,,,,,,,,,,36f6b2ed-837e-4aa7-8915-dca6f0948ec0,1353,,"[76.0, 33.4]",3773474,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,72,Barcelona,217,"['5c04ca7f-d8cc-434d-bd20-4118173af904', '9453ea1a-d8c8-4f09-933e-aa2208256736']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.202,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,1.251764,,,,,,,,,,,,,5b901c56-e845-4b32-9f2e-d6ec018b21ca,1357,,"[78.1, 62.5]",3773474,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,73,Real Valladolid,901,"['63db6b00-d112-4290-af4c-9811d38791ef', 'a3c35bd0-e9d5-42ba-a1ca-6f1b1854f740', 'c34f0bb3-cb6d-46bd-9978-d13703c27a0b']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.082,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,0.733117,,,,,,,,,,,,,179250ab-0795-4a86-a198-fc6844c9e0e2,1364,,"[74.3, 48.1]",3773474,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,73,Real Valladolid,901,,40,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.022,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.864104,,,,,,,,,,,,,24bef942-6c0b-4e50-9df3-5e5aa5c185cd,1371,,"[103.0, 52.8]",3773474,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Saidy Janko,3417.0,Right Wing Back,74,Real Valladolid,901,['4c8a2713-cc86-4d0d-9104-fedce6eea1a3'],50,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:50.045,Pressure,,2020/2021
,,,,,,,,,,,True,,,,,0.468684,,,,,,,,,,,,,91a107de-f318-41d6-911a-b68d4a87c751,1373,,"[103.6, 59.3]",3773474,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Guardiola Navarro,17027.0,Right Center Forward,74,Real Valladolid,901,"['1f091e7d-237f-4ceb-b4ec-7452fdebbd30', '25f3b501-f30a-4049-a1c6-f3c8cecb2174', 'd0148fae-0e7b-494f-9386-ce5dd1f92450']",51,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:51.805,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.735717,,,,,,,,,,,,,9fd6f92e-9a7b-402a-bd7c-d5887e9e4edb,1379,,"[23.6, 6.3]",3773474,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,75,Real Valladolid,901,"['03094c46-dce9-4943-a537-604e426c3919', '47c03c2e-71bd-4b10-822a-b3a6f17ac716']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.441,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.112762,,,,,,,,,,,,,597894b2-c8eb-4abf-8a67-f6f594336cc4,1380,,"[26.1, 6.3]",3773474,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,75,Real Valladolid,901,"['03094c46-dce9-4943-a537-604e426c3919', '47c03c2e-71bd-4b10-822a-b3a6f17ac716', '7d405e37-e8a5-4cf7-85f2-b60dc20a8aaf']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.504,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.362108,,,,,,,,,,,,,3b0683e3-5e9c-4d51-93e7-39f48833a8dc,1384,,"[36.0, 8.0]",3773474,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,75,Real Valladolid,901,"['1309f64a-6b3c-466c-96e0-fbce8cb1b6b8', '157da0c1-ef1d-45b1-b23a-ee8826636e86', '3a4bf2ed-26d2-4388-bd8c-3aa713198d65']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:07.233,Pressure,,2020/2021
,,,,,,,,,,,,,,,,3.048842,,,,,,,,,,,,,e0548e43-6504-4867-9c85-34a60e63a78d,1395,,"[56.4, 9.5]",3773474,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,76,Real Valladolid,901,"['0396d2d7-56ca-43c5-b240-c84a324e919d', 'bd8da28f-8c24-4665-aa74-e31ff64203ea']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.772,Pressure,,2020/2021
,,,,,,,,,,,,,,,,0.994736,,,,,,,,,,,,,ed7f3c84-7b6f-4277-b6e7-9ab250d87964,1399,,"[102.1, 24.8]",3773474,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Center Forward,76,Real Valladolid,901,"['77d4f5b0-60e8-48c6-ba1e-b03401ba354e', 'f31134ca-54c9-48aa-837c-6e9cf9f721e1']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.465,Pressure,,2020/2021
,,,,,,,,,,,,,,,,1.247982,,,,,,,,,,,,,15a509d1-d811-4d7c-96f6-c359a942caa5,1404,,"[71.5, 4.6]",3773474,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,76,Real Valladolid,901,,29,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.896,Pressure,,2020/2021
