bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b503e3a-174e-4d9f-a4b9-be2ac73ebea2,1,,,69215,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 27}, {'player': {'id': 18882, 'name': 'Aliaksandr Hleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fe75f5cd-0f37-4cf4-bf07-bd37a118c6ea,2,,,69215,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 26070, 'name': 'Antonio Rodríguez Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 25889, 'name': 'Pablo Pinillos Caro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 14}, {'player': {'id': 6891, 'name': 'Ezequiel Marcelo Garay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 13157, 'name': 'Ivan Marcano Sierra'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 29}, {'player': {'id': 24075, 'name': 'Christian Fernández Salas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 26073, 'name': 'Gonzalo Colsa Albendea'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 26195, 'name': 'Juan Valera Espín'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 18}, {'player': {'id': 26137, 'name': 'Óscar Serrano Rodriguez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 19577, 'name': 'Pedro Manuel Munitis Álvarez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 26490, 'name': 'Mohamed Gasana Tchité'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Racing Santander,1217,00:00:00.000,Starting XI,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ba5df817-7cab-4168-80a7-9f569451439c,3,,,69215,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['7ff12304-a4c1-41c3-a827-245bb7ab4f56'],0,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7ff12304-a4c1-41c3-a827-245bb7ab4f56,4,,,69215,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['ba5df817-7cab-4168-80a7-9f569451439c'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,38f1fe23-ed1a-4365-bea1-8dda54a49e4d,1952,,,69215,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,113,Racing Santander,1217,['18e2996d-05df-4691-85a4-07230a7d7265'],0,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,18e2996d-05df-4691-85a4-07230a7d7265,1953,,,69215,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,113,Racing Santander,1217,['38f1fe23-ed1a-4365-bea1-8dda54a49e4d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,,,0.806924,,,,,,,,,,,,,,3074c841-a3ef-492d-a720-2db4378f4b0c,5,,"[60.0, 40.0]",69215,0,,,,,-1.3940874,,Left Foot,,,"[60.5, 37.2]",Ground Pass,,2.8442926,,,,Samuel Eto''o Fils,19298.0,,,,,Kick Off,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,2,Barcelona,217,['df54b2b1-0d5e-4b1e-b9eb-824a7ee85e12'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.969,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.819971,,,,,,,,,,,,,,beaf0d60-1382-4197-bd2e-57d8c38657fc,9,,"[72.4, 40.9]",69215,0,,,,,1.9739119,,Left Foot,,,"[66.6, 54.5]",Ground Pass,,14.785128,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,2,Barcelona,217,['c47ecc92-1142-43d2-892e-cafe210563de'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.914,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.918589,,,,,,,,,,,,,,4cc00e86-df9c-43a1-a561-3c4637c0e008,12,,"[67.5, 54.5]",69215,0,,,,,1.150133,,Right Foot,,,"[76.0, 73.5]",Ground Pass,,20.81466,,,,Aliaksandr Hleb,18882.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['199ae52b-595d-465f-b742-eb7351865ee8'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.822,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.863263,,,,,,,,,,,,,,03f08a02-522f-454a-adc9-01683d60ab1e,16,,"[78.4, 66.8]",69215,0,,,,,-1.6354543,,Right Foot,,,"[77.5, 52.9]",Ground Pass,,13.929106,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Aliaksandr Hleb,18882.0,Left Wing,2,Barcelona,217,"['ad37b47e-438a-4fe2-86f2-88d91606368e', 'afb9bf5d-168c-4f9b-ad89-2c9a5d5acdc1']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.448,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.012907,,,,,,,,,,,,,,8eab52f8-4296-4e40-81ed-aad2bb411c97,20,,"[77.7, 51.9]",69215,0,,,,,-1.6851281,,Right Foot,,,"[72.9, 10.1]",Ground Pass,,42.074696,,,,Eric-Sylvain Bilal Abidal,20177.0,,True,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,"['27d5259c-5fb7-4fa5-84a6-d6b885c7432f', '9cb0841a-4b79-40c2-bc14-8d30f468e17c']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.748,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.304253,,,,,,,,,,,,,,1a13ab8a-1d91-4eba-84ac-afca1ceeb5c4,23,,"[76.1, 16.4]",69215,0,,,,,-1.3969952,,Left Foot,,,"[78.4, 3.3]",Ground Pass,,13.300376,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['34a4735f-fb2d-45bf-b9bf-0c242dab9008'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.433,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.189635,,,,,,,,,,,,,,0d2b881b-15e8-4b4d-bd84-79051ab32b6a,26,,"[78.4, 4.2]",69215,0,,,,,2.1416016,,Right Foot,,,"[72.3, 13.7]",Ground Pass,,11.289819,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,2,Barcelona,217,['8fccd791-c1c8-4e77-aaf2-6e8a7df42d68'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.777,Pass,,2008/2009
,,,,,,,,,,,,,,,,,4.0841,,,,,,,,,,,,,,f6589595-58a5-4888-b4f9-6cd041f2e9fa,30,,"[71.8, 11.6]",69215,0,,,,,-0.28304935,,Left Foot,,,"[107.9, 1.1]",High Pass,,37.596012,,Unknown,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,,20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.604,Pass,,2008/2009
,,,,,,,,,,,,,,,,,4.5498,,,,,,,,,,,,,,fdfa37d8-7fc1-463d-b027-1406437ad1b5,33,,"[7.5, 79.0]",69215,0,,,,,-0.052517373,,Right Foot,,,"[87.4, 74.8]",High Pass,,80.010315,,,,Juan Valera Espín,26195.0,,,,,Free Kick,1,From Free Kick,Antonio Rodríguez Martínez,26070.0,Goalkeeper,3,Racing Santander,1217,['2494273c-b101-4507-bdc5-370fe8900046'],56,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:56.136,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.362616,,,,,,,,,,,,,,af27dc68-7880-40a8-ad7d-e6b184760b61,36,,"[87.4, 74.8]",69215,1,,,,True,-1.3258177,,,,,"[88.2, 71.6]",High Pass,,3.2984846,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,1,From Free Kick,Juan Valera Espín,26195.0,Right Midfield,3,Racing Santander,1217,"['2b85b431-a5b2-453c-abbd-f366bd42e9f0', '3864f63b-c30e-4934-9740-24ca383b1454']",2,,,,,,,,,,,,,,,,,Racing Santander,1217,00:01:02.241,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.9313,,,,,,,,,,,,,,5413b035-476a-4860-95cd-2238227b5c9a,40,,"[89.3, 72.5]",69215,1,,,,,2.7905617,,Left Foot,,,"[82.2, 75.1]",Ground Pass,,7.5610847,,Incomplete,,Pablo Pinillos Caro,25889.0,,,,,,1,From Free Kick,Pedro Manuel Munitis Álvarez,19577.0,Right Center Forward,3,Racing Santander,1217,"['27af5454-e26e-435f-b276-fcb8b09edca1', '52846271-9d4f-4a63-9b2c-9bfc7f1d20f3', '822c1849-da7c-46a4-95b7-8c65a2b624e9']",4,,,,,,,,,,,,,,,,,Racing Santander,1217,00:01:04.136,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.564633,,,,,,,,,,,,,,27af5454-e26e-435f-b276-fcb8b09edca1,42,,"[38.8, 5.9]",69215,1,,,,,2.2455373,,Right Foot,,,"[33.6, 12.4]",Ground Pass,,8.324061,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,4,Barcelona,217,"['5363fb26-5ec6-4e9f-8143-8fe7fd8ce13d', '5413b035-476a-4860-95cd-2238227b5c9a']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.067,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.526566,,,,,,,,,,,,,,943029fc-d4d1-4dd2-9571-5706e4003294,45,,"[32.9, 21.0]",69215,1,,,,,1.5841734,,Right Foot,,,"[32.5, 50.9]",Ground Pass,,29.902676,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['c871b67c-14d6-4d67-8507-41d180f4a95f'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.583,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.393617,,,,,,,,,,,,,,1112517f-5ff9-4c09-92c8-1d60d11bfd0d,49,,"[32.2, 54.8]",69215,1,,,,,0.9748393,,Right Foot,,,"[45.9, 75.0]",Ground Pass,,24.407581,,,,Aliaksandr Hleb,18882.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,"['42c771d4-db09-4fc2-a193-72012634ce0f', 'e342cac4-8a7e-44f3-a79a-14ca73910267']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.316,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.285946,,,,,,,,,,,,,,d481f92c-f01c-464c-863c-4157e3f86fe6,53,,"[45.6, 73.3]",69215,1,,,,,3.0579891,,Left Foot,,,"[27.7, 74.8]",Ground Pass,,17.96274,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Aliaksandr Hleb,18882.0,Left Wing,4,Barcelona,217,"['dff2efae-1410-408c-b2bd-7e4a0b41d10e', 'e5407fac-3854-4ad3-a446-aed8d5b3c7d0']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.830,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.282243,,,,,,,,,,,,,,3e04b8d1-a6a7-4f1f-a295-8352d6a329cb,57,,"[26.9, 76.5]",69215,1,,,,,-2.0770538,,Right Foot,,,"[15.7, 56.3]",Ground Pass,,23.097185,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,"['8dac38ed-2a8e-4e44-9d12-934323e6da71', 'e0346a0d-5fd5-448e-81d4-0732982b4e42']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.511,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,2.435828,,,,,,,,,,,,,,00123c8a-76fa-4f9a-9c75-0b49c35aba2e,60,,"[19.8, 63.3]",69215,1,,,,,-1.9135718,,Right Foot,,,"[10.7, 37.8]",Ground Pass,,27.07508,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,4,Barcelona,217,['8a6388a0-362a-4327-923d-56bd1f10bfc1'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.738,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.404026,,,,,,,,,,,,,,87e16cdd-6f41-4a4c-ae45-dd38074367c0,63,,"[10.4, 32.6]",69215,1,,,,,-0.8421932,,Right Foot,,,"[24.5, 16.8]",Ground Pass,,21.176638,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,['b936d3a9-f189-4f9a-95be-78f6d68a7841'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.248,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.383959,,,,,,,,,,,,,,950242dd-f8ba-4191-bc08-d85e94c7a26e,66,,"[38.8, 17.0]",69215,1,,,,,1.1508228,,Right Foot,,,"[45.9, 32.9]",Ground Pass,,17.413214,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['ff4bb4a9-c510-4060-97ed-84e041a65d42'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.023,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.402127,,,,,,,,,,,,,,46897abf-f9f5-449e-9762-37558bf5cfaf,69,,"[45.7, 32.9]",69215,1,,,,,2.2733078,,Right Foot,,,"[30.8, 50.5]",Ground Pass,,23.060139,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['b8e78cb3-6f8e-42bb-a017-c20f8182b3d0'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.527,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.032029,,,,,,,,,,,,,,939a9861-0745-4abc-9a79-72a56ab5910e,72,,"[35.4, 53.7]",69215,1,,,,,-1.4464413,,Right Foot,,,"[38.8, 26.5]",Ground Pass,,27.411676,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,4,Barcelona,217,['3d164341-44cf-4d89-8bb7-804c327ec683'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.415,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.471555,,,,,,,,,,,,,,2c43c9d2-f197-4fd5-8a0a-bc5d6677ba69,75,,"[40.6, 21.3]",69215,1,,,,,-0.73072636,,Right Foot,,,"[61.8, 2.3]",Ground Pass,,28.468227,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['7cd2dcf2-4d9c-4da4-bfc1-ed7bb7b80ac2'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.709,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.488552,,,,,,,,,,,,,,a111b4f4-8682-4b09-bb83-ccfef79d306f,78,,"[63.0, 3.6]",69215,1,,,,,1.628983,,Left Foot,,,"[61.8, 24.2]",Ground Pass,,20.634922,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,4,Barcelona,217,['f81ac29a-b943-4fbd-b6fd-f68dabc047a8'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.030,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.933041,,,,,,,,,,,,,,e6c31d59-90bb-4994-9262-6364b20f90df,82,,"[62.7, 26.2]",69215,1,,,,,0.99671686,,Left Foot,,,"[74.6, 44.6]",Ground Pass,,21.91278,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,"['c7ecb008-350d-484f-84e3-1743fc28c76c', 'c872e989-b5f1-43b1-8154-03c371340756']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.011,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.116055,,,,,,,,,,,,,,68a73842-9596-42b3-a551-f4d828889f7a,85,,"[72.9, 44.6]",69215,1,,,,,-2.329463,,Right Foot,,,"[63.8, 35.0]",Ground Pass,,13.227623,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['628f0144-5e79-456a-baa6-71c213717670'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.024,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.206351,,,,,,,,,,,,,,833b137c-be74-406e-b618-300b8b54c65d,88,,"[63.6, 35.0]",69215,1,,,,,1.4310105,,Right Foot,,,"[69.2, 74.8]",Ground Pass,,40.19204,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['fe9ffbef-c23e-4002-9af3-824ac88a6a43'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.180,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.922039,,,,,,,,,,,,,,65857636-c379-4d7c-947e-bdfce8bf2ced,91,,"[76.9, 60.2]",69215,1,,,,,0.9399987,,Right Foot,,,"[83.4, 69.1]",Ground Pass,,11.020889,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['59aeceed-a303-41ef-9e58-3b520da68583'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.374,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.683628,,,,,,,,,,,,,,44af378f-7eb7-41e2-acf0-605571d1d29a,95,,"[83.2, 66.0]",69215,1,,,,,-2.6740692,,Right Foot,,,"[72.9, 60.8]",Ground Pass,,11.5381975,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,"['7b38b05b-0af5-41bb-9ee5-ec40a1c38b4e', 'e8726a9d-9c75-44cd-84fa-c4e28792e598']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.143,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.915622,,,,,,,,,,,,,,47046a0a-1606-48ef-91c0-43eeaec45a48,98,,"[72.9, 60.8]",69215,1,,,,,-0.35004488,,Right Foot,,,"[85.5, 56.2]",Ground Pass,,13.413426,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['7dbda482-bacd-4d12-8045-385f7304f14a'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.475,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.889288,,,,,,,,,,,,,,be442d54-256a-4d60-81f4-594f49412b0b,102,,"[82.0, 56.3]",69215,1,,,,,-1.8692952,,Right Foot,,,"[78.4, 44.6]",Ground Pass,,12.241323,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,"['6793f0b2-56e6-4198-aad4-ededee7d84a2', '9deb9ee9-a541-4362-86d6-78b5f0e02f3a']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.239,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.713335,,,,,,,,,,,,,,34692dd4-8d11-42e7-9fb1-df3f363430f8,106,,"[78.7, 45.8]",69215,1,,,,,0.299532,,Right Foot,,,"[92.3, 50.0]",Ground Pass,,14.233763,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,"['c704f9f7-8945-4a19-8ea2-b7acfebe608a', 'c9c8a2a9-cdf4-4964-9b64-1e7bb665dcc7']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.079,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.731714,,,,,,,,,,,,,,be325751-f93e-4db8-aca4-1301e3edc8ad,110,,"[98.0, 29.3]",69215,2,,,,,-0.89427763,,Right Foot,,,"[109.0, 15.6]",Ground Pass,,17.569576,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['e7576174-3d12-4d0d-b16d-00ca861b3934'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.612,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.051839,,,,,,,,,,,,,,d8fa6609-541a-4e7d-a2a0-33d94ce76715,113,,"[110.7, 12.0]",69215,2,,,,,1.6461252,,Left Foot,True,,"[107.1, 59.7]",High Pass,,47.835655,,,,Aliaksandr Hleb,18882.0,,True,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,4,Barcelona,217,['158ba22e-6938-4be2-897e-3ad688c3461a'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.346,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.214,,,,,,,,,,,,,,cbe28f90-187d-41b5-b728-4e450c90d47f,116,,"[109.1, 57.5]",69215,2,,,,,-2.6779451,,Right Foot,,,"[105.1, 55.5]",Low Pass,,4.472136,,Incomplete,,,,,,,,,1,Regular Play,Aliaksandr Hleb,18882.0,Left Wing,4,Barcelona,217,['de7feeb9-5159-484a-a7ab-380c7a2fcbf2'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.518,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.3231,,,,,,,,,,,,,,a17c79db-3dab-483a-8952-3b5a34e6d45d,129,,"[99.4, 73.1]",69215,2,,,,,-0.90975314,,Right Foot,,,"[105.0, 65.9]",High Pass,,9.121404,,Incomplete,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['6c3be858-a2e5-4787-a33f-f2aba1c70883'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.447,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.489,,,,,,,,,,,,,,3debcffe-9dd5-4505-be32-674b7346fb58,131,,"[15.3, 1.0]",69215,2,,,,,0.5641976,,,,,"[28.1, 9.1]",High Pass,,15.147607,,,,Gonzalo Colsa Albendea,26073.0,,,,,Throw-in,1,From Throw In,Christian Fernández Salas,24075.0,Left Back,5,Racing Santander,1217,['b38bb7cf-cbe3-4ac2-a71f-a2921ca77e8d'],28,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:28.335,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.4373,,,,,,,,,,,,,,fb70d5cc-cd7d-47e1-808a-d3f7c7f9b820,133,,"[28.1, 9.1]",69215,2,,,,,-0.16910122,,Head,,,"[52.7, 4.9]",High Pass,,24.955961,,Incomplete,,Óscar Serrano Rodriguez,26137.0,,,,,,1,From Throw In,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,5,Racing Santander,1217,"['3afb55fa-8b7b-4a67-a751-dbfb9cd7b561', 'be336d78-b474-4372-ae50-14c6502a79b1']",29,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:29.824,Pass,,2008/2009
