50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eca6a030-6ca1-40f8-a7cc-abcb0306e5f8,1,,,303516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 16555, 'name': 'Joseph Aidoo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 24273, 'name': 'Jorge Sáenz de Miera Colmeiro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 20}, {'player': {'id': 41116, 'name': 'Jacobo González Rodrigañez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 29}, {'player': {'id': 12555, 'name': 'Okay Yokuşlu'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 5194, 'name': 'Fyodor Smolov'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Celta Vigo,209,00:00:00.000,Starting XI,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bc7df3de-6219-4c49-8208-9e7cfb820ad2,2,,,303516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 28}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 31}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b4b92c8d-adb0-48dc-a5be-c627a9828130,3,,,303516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,['d40ed23f-7bed-4ae7-a2f1-8f345985f30b'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d40ed23f-7bed-4ae7-a2f1-8f345985f30b,4,,,303516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,['b4b92c8d-adb0-48dc-a5be-c627a9828130'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b5c3b95a-cd10-431d-88c4-524dc7acb4bd,1896,,,303516,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,89,Barcelona,217,['db7d74d9-0dc5-4fb6-99f3-5f08636250a1'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,db7d74d9-0dc5-4fb6-99f3-5f08636250a1,1897,,,303516,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,89,Barcelona,217,['b5c3b95a-cd10-431d-88c4-524dc7acb4bd'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,,,,0.887271,,,,,,,,,,,,,,595d5b79-e3cb-445e-ba63-28f57cb01c00,5,,"[60.0, 40.0]",303516,0,,,,-3.0115614,,Right Foot,,,,"[47.0, 38.3]",,Ground Pass,,13.1106825,,,,,Ivan Rakitić,5470.0,,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,['b969bdd4-dfe6-410d-b134-a667d5f7a5f0'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.642,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.703105,,,,,,,,,,,,,,7971a96f-b4de-471f-832b-c897633780c5,8,,"[47.2, 39.4]",303516,0,,,,1.3487145,,Left Foot,,,,"[49.3, 48.7]",,Ground Pass,,9.534149,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,['b8e70bc3-83d2-4f90-974b-6ac307abc99e'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.560,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.182046,,,,,,,,,,,,,,180733cc-7f5e-41c3-b099-2ae8a990c742,11,,"[48.4, 51.7]",303516,0,,,,1.9562902,,Right Foot,,,,"[42.8, 65.5]",,Ground Pass,,14.892951,,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,2,Barcelona,217,['7fc3eeb1-fa4d-4886-ba66-05a200ec2587'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.608,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.51593,,,,,,,,,,,,,,d5f0afba-b8f1-4ba3-a741-8432632885c1,14,,"[43.2, 65.8]",303516,0,,,,-2.1375256,,Left Foot,,,,"[32.0, 48.2]",,Ground Pass,,20.861448,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,['306cd42a-4a33-4722-a369-0a925b425944'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.739,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.712509,,,,,,,,,,,,,,5787a4cb-dce3-4f4d-9eed-0fde6f475868,17,,"[33.5, 46.4]",303516,0,,,,-1.3783137,,Right Foot,,,,"[41.9, 3.3]",,Low Pass,,43.910934,,,,,Jordi Alba Ramos,5211.0,,,True,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['68e7dd18-4202-4fb8-a4ee-da05fdb149d5'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.944,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.225412,,,,,,,,,,,,,,7b1e4f86-122a-4f8e-b1f4-066d7b2347a1,20,,"[44.6, 2.8]",303516,0,,,,-0.07878396,,Right Foot,,,,"[56.0, 1.9]",,Ground Pass,,11.435472,,,,,Anssumane Fati,30756.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['eebac555-a781-4636-939d-c5d0599b4bee'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.664,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.650122,,,,,,,,,,,,,,f7031997-3f08-401a-bf7a-fb2480933ceb,22,,"[55.2, 2.2]",303516,0,,,,3.0436924,,Right Foot,,,,"[44.0, 3.3]",,Ground Pass,,11.253888,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Anssumane Fati,30756.0,Left Wing,2,Barcelona,217,['797b3f26-24bc-423f-82de-3560e3e2c08e'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.889,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.539958,,,,,,,,,,,,,,932c7c5b-1bb8-4873-afb5-484e34aeb88f,26,,"[51.1, 6.3]",303516,0,,,,2.4076197,,Left Foot,,,,"[36.8, 19.2]",,Ground Pass,,19.258764,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['d5b397ec-fbf2-489a-b82c-a8bf97009c6b'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.604,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.708867,,,,,,,,,,,,,,3a428924-71ed-4d97-9982-479e9505e6b3,29,,"[39.6, 24.7]",303516,0,,,,1.5589274,,Left Foot,,,,"[40.0, 58.4]",,Ground Pass,,33.702374,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['fbc57680-8b95-4ce2-926d-b698ab6fc336'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.382,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.608281,,,,,,,,,,,,,,55ce7411-f5d7-4fa3-8f2f-fb39a43e5471,32,,"[39.6, 62.0]",303516,0,,,,0.7034923,,Right Foot,,,,"[54.1, 74.3]",,Ground Pass,,19.014206,,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['837995ee-d922-473c-a49f-e7c0f12a15bb'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.150,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.583304,,,,,,,,,,,,,,80257e33-4ee3-4890-b629-0e6cbd56257f,36,,"[55.5, 74.9]",303516,0,,,,0.32855317,,Right Foot,,,,"[59.9, 76.4]",,Ground Pass,,4.648656,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,"['4bf08bc0-35f1-4c10-8ba4-8c6e31b1b094', '902655a2-aebd-4978-8017-b0f490845c89']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.426,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.144596,,,,,,,,,,,,,,23266c81-d0b0-4c64-81d0-acd5441a0b87,39,,"[59.0, 76.6]",303516,0,,,,-1.5195591,,Left Foot,,,,"[59.6, 64.9]",,Ground Pass,,11.715375,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['49df3759-c5cc-4151-a332-30eb92829084', '501bac5c-9508-4eb3-8467-8e1165b39e8f']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.009,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.565859,,,,,,,,,,,,,,82b3d89b-4572-42eb-bf15-9936a3d71401,42,,"[60.5, 66.0]",303516,0,,,,2.4713292,,Right Foot,,,,"[52.3, 72.5]",,Ground Pass,,10.463747,,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,2,Barcelona,217,"['12ede311-22e2-4734-bf70-66d8c7470d54', '1dfe86b0-836c-4e8e-91dd-1ed6482a3821']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.154,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.778526,,,,,,,,,,,,,,8ef08ec6-ce23-4b57-8828-efa605c7042d,46,,"[51.6, 72.0]",303516,0,,,,0.7853982,,Right Foot,,,,"[54.8, 75.2]",,Ground Pass,,4.5254836,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,"['b962ecd1-fdb2-4d23-a373-e5f08b81b124', 'c0618d4f-c6d3-4044-849c-2040c849629e']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.731,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.723745,,,,,,,,,,,,,,70d1635a-92df-46ae-a8f8-85876ed845ba,49,,"[55.2, 75.4]",303516,0,,,,-1.3339475,,Left Foot,,,,"[57.3, 66.7]",,Ground Pass,,8.949861,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['16db7819-6947-4068-a2f4-db40502c12ef', 'fae43589-1a25-4cf2-be27-602744eb968a']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.510,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.161221,,,,,,,,,,,,,,8ea40714-922e-4c29-a154-719e8c496c7f,53,,"[55.5, 67.6]",303516,0,,,,-2.7901478,,Right Foot,,,,"[43.5, 63.2]",,Ground Pass,,12.781237,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,2,Barcelona,217,"['6c98cfaf-e192-4ca3-be20-8f0a221cefa4', 'bba20a43-a59f-47a8-a7ee-392d32b47ccf']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.966,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.901719,,,,,,,,,,,,,,ecc3d904-aa46-4e90-8afc-b4d9337b82f8,56,,"[39.4, 58.4]",303516,0,,,,-2.4913177,,Right Foot,,,,"[20.6, 44.1]",,Ground Pass,,23.620543,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,['2008878f-8a18-4cd6-a3c6-62e1074f2377'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.245,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.05515,,,,,,,,,,,,,,6fddfcfb-b6de-429a-ad79-7474546ac131,58,,"[20.6, 44.1]",303516,0,,,,-1.0765827,,Right Foot,,,,"[32.4, 22.2]",,Ground Pass,,24.876696,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['090c214a-d634-4b47-8250-83e0ce3f7c0d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.146,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.829411,,,,,,,,,,,,,,415fa2fe-7632-471d-84d6-88d12f83e623,61,,"[34.7, 23.6]",303516,0,,,,1.5861797,,Left Foot,,,,"[34.3, 49.6]",,Ground Pass,,26.003077,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['b6e82145-5916-4b2f-aeec-3da195a630e4'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.409,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.30101,,,,,,,,,,,,,,bef74b98-f48e-4755-9c73-13985c818eb5,64,,"[36.8, 38.3]",303516,0,,,,-1.6693769,,Right Foot,,,,"[35.0, 20.1]",,Ground Pass,,18.288794,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['3b3771ff-d3b8-4bf0-885b-6212100c4252'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.784,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.801688,,,,,,,,,,,,,,be417f0c-b331-49c9-b674-f5eb93364e33,67,,"[44.6, 21.3]",303516,0,,,,2.3561945,,Left Foot,,,,"[37.3, 28.6]",,Ground Pass,,10.323759,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['b55c1992-2630-4dea-9247-a7add132d450'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.512,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.124299,,,,,,,,,,,,,,82503803-ce93-4bfc-a105-3b242ca7f4f2,71,,"[29.7, 21.5]",303516,0,,,,2.5175695,,Right Foot,,,,"[14.7, 32.3]",,Ground Pass,,18.483505,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,['e76dc214-b4cf-4a8b-a3ce-9587bcf5d29b'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.861,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.793434,,,,,,,,,,,,,,8a2a4332-8e27-4b83-94ec-7621a8292192,74,,"[15.4, 34.7]",303516,1,,,,1.2473707,,Left Foot,,,,"[21.4, 52.6]",,Ground Pass,,18.878824,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['362cc069-a7b6-41c7-9b6f-90eae6adb1bc'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.030,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.524672,,,,,,,,,,,,,,10953d33-14bc-477f-846d-0ea804dc0934,77,,"[37.5, 57.9]",303516,1,,,,-1.9156642,,Right Foot,,,,"[33.8, 47.6]",,Ground Pass,,10.944405,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['4c80d8cd-93f1-4361-89ed-bece45af7ec3'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.866,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.726963,,,,,,,,,,,,,,6ad66133-5907-4a44-9225-00a2cf612c75,81,,"[38.2, 50.5]",303516,1,,,,1.7021117,,Right Foot,,,,"[36.8, 61.1]",,Ground Pass,,10.692053,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,['87185fc3-822c-4211-8e88-2ea0c484ef2f'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.237,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.919032,,,,,,,,,,,,,,8705ac8c-1bfc-4b9d-b942-a7d1ce92e487,84,,"[36.1, 60.2]",303516,1,,,,-2.3849406,,Right Foot,,,,"[20.0, 45.0]",,Ground Pass,,22.14159,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['fd0e42a1-c25e-473c-b517-39abd8261727'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.025,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.956113,,,,,,,,,,,,,,540dedf9-28e3-4bcd-9cca-73cddf16450b,86,,"[20.0, 45.0]",303516,1,,,,-1.0612041,,Right Foot,,,,"[35.2, 17.8]",,Ground Pass,,31.158947,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['50c685c8-4987-42ab-9c58-91422d8d8dc6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.944,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.832247,,,,,,,,,,,,,,d113b67e-8703-4a9a-b556-5543526b12d8,89,,"[56.6, 13.4]",303516,1,,,,-0.24828991,,Left Foot,,,,"[63.7, 11.6]",,Ground Pass,,7.324616,,,,,Anssumane Fati,30756.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['10f54a9d-980f-45c2-8752-0a92a3b45d84'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.894,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.813226,,,,,,,,,,,,,,1e720cc8-2ed2-4797-8a09-5f7f1c6b1813,92,,"[69.8, 4.2]",303516,1,,,,-0.82109725,,Right Foot,,,,"[72.5, 1.3]",,Ground Pass,,3.9623225,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Anssumane Fati,30756.0,Left Wing,2,Barcelona,217,['ea201949-8eb3-4dce-a36d-2bd17e1ab6f5'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.619,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.974772,,,,,,,,,,,,,,a96b453f-ac09-4c6b-8a30-5df5789751c5,95,,"[72.5, 1.3]",303516,1,,,,2.5912068,,Left Foot,,,,"[68.1, 4.0]",,Ground Pass,,5.162364,,,,,Anssumane Fati,30756.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['1503aaa2-e889-4f8f-9ba9-19a4ec54f1f0'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.472,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.264531,,,,,,,,,,,,,,61eb4b39-6f30-48ac-8d98-c265a2b5b89c,99,,"[62.2, 11.6]",303516,1,,,,2.344147,,Right Foot,,,,"[49.9, 24.2]",,Ground Pass,,17.608236,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Anssumane Fati,30756.0,Left Wing,2,Barcelona,217,['26467184-cc30-40a8-81aa-9a53d55497d3'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.995,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.621027,,,,,,,,,,,,,,ae3812bf-38fd-4908-9478-403816da558b,102,,"[49.7, 26.8]",303516,1,,,,1.4275225,,Right Foot,,,,"[54.1, 57.3]",,Ground Pass,,30.815742,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,['6e09ce39-0703-443d-a0d4-12f7d18d0682'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.825,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.541171,,,,,,,,,,,,,,0365a2f9-9222-4579-be3b-e95aac7036d7,105,,"[62.8, 58.8]",303516,1,,,,-2.0549688,,Right Foot,,,,"[55.7, 45.3]",,Ground Pass,,15.253197,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['43604164-73cc-41b8-b2ac-7883803f2ae3'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.703,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.226925,,,,,,,,,,,,,,f666e55c-9b41-45ac-aa60-4e3eeec9ef1f,108,,"[66.1, 42.7]",303516,1,,,,-0.9694125,,Right Foot,,,,"[91.9, 5.1]",,High Pass,,45.600437,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,"['2eab0bc8-d50d-4507-a7a0-4891c0922e4b', '70980ee2-dcd2-490a-b914-2fb02ec72f1c']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.559,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.7499,,,,,,,,,,,,,,442b39dc-9d8b-43f1-86bf-a8350b5fb576,113,,"[51.7, 78.8]",303516,1,,,,-2.3309898,,Left Foot,,,,"[45.9, 72.7]",,Ground Pass,,8.417244,,,,,Okay Yokuşlu,12555.0,,,,,,,1,From Kick Off,Kevin Vázquez Comesaña,22029.0,Right Wing Back,2,Barcelona,217,['cac183c6-b61b-4fc5-905d-0b9ab335f8d3'],48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:48.036,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.468843,,,,,,,,,,,,,,3c2660cb-9ba2-472f-b6e6-5522799ec537,117,,"[45.9, 69.9]",303516,1,,,,-0.6857295,,Right Foot,,,,"[54.7, 62.7]",,Ground Pass,,11.370136,,,Incomplete,,Brais Méndez Portela,6799.0,,,,,,,1,From Kick Off,Okay Yokuşlu,12555.0,Center Defensive Midfield,2,Barcelona,217,"['0330a785-0523-4c4c-9769-382358c7a2c2', '3fd57c39-f653-48a9-a43c-1ffbc126b746', '68ff1abe-f3a0-463f-a802-a5ea344e8be8']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:49.028,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.767907,,,,,,,,,,,,,,c061cf98-6b9e-4c37-8f8c-c7dc13248c67,121,,"[70.2, 19.2]",303516,1,,,,-0.2730087,,Right Foot,,,,"[82.7, 15.7]",,Ground Pass,,12.980755,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,Recovery,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,2,Barcelona,217,['98fd6ea9-fd9c-4230-9858-9a1939029e57'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.741,Pass,,2019/2020
