ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.839008,,,,,,,,,,,,,,5f56153d-7d29-4f41-b892-de5d088d3712,2136,,"[35.3, 58.0]",3773477,51,,True,,,0.09018027,,Right Foot,,,,"[54.1, 59.7]",,High Pass,,18.876705,,,,,William Silva de Carvalho,5214.0,,,,,,Free Kick,2,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,90,Real Betis,218,['de7db861-1c6c-440a-a012-a4668fd2b793'],17,,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:17.854,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.673222,,,,,,,,,,,,,,40fc81e0-8d74-445c-a3ec-fb6dca7219f7,2138,,"[55.3, 61.4]",3773477,51,,,,,1.0764678,,Right Foot,,,,"[63.6, 76.8]",,Ground Pass,,17.494286,,,,,Emerson Aparecido Leite de Souza Junior,23522.0,,,,,,,2,From Free Kick,William Silva de Carvalho,5214.0,Right Center Midfield,90,Real Betis,218,['b6bd3339-bc54-4ea1-8b5a-f75b5790b113'],40,,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:40.425,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.111201,,,,,,,,,,,,,,1c23be25-99c8-4bd4-a7f8-20d4fc061885,2141,,"[63.8, 76.8]",3773477,51,,,,,-1.724741,,Right Foot,,,,"[62.0, 65.2]",,Ground Pass,,11.738825,,,,,William Silva de Carvalho,5214.0,,,,,,,2,From Free Kick,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,90,Real Betis,218,['fcd7c0c2-cd34-4c85-8af4-afb41a56ea61'],43,,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:43.579,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.239626,,,,,,,,,,,,,,353045eb-92ba-4946-9316-70d618478b89,2144,,"[62.0, 65.2]",3773477,51,,,,,-0.88431096,,Right Foot,,,,"[67.9, 58.0]",,Ground Pass,,9.3085985,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,From Free Kick,William Silva de Carvalho,5214.0,Right Center Midfield,90,Real Betis,218,['d9f7349d-76b6-4971-a65e-e0e1d5847025'],44,,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:44.968,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.110729,,,,,,,,,,,,,,9d0e2909-4571-4e73-af5a-5faed69afedd,2147,,"[56.4, 58.6]",3773477,51,,,,,1.8853006,,Right Foot,,,,"[53.7, 66.9]",,Ground Pass,,8.728115,,,,,William Silva de Carvalho,5214.0,,,,,,,2,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,90,Real Betis,218,['70ba3ad7-68f1-456b-89f6-ff814f125399'],48,,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:48.058,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.407124,,,,,,,,,,,,,,69f4e9ff-6570-4247-b54a-44a80bb2ff18,2150,,"[53.7, 66.9]",3773477,51,,,,,3.1415927,,Right Foot,,,,"[35.5, 66.9]",,Ground Pass,,18.2,,,,,Aïssa Mandi,6648.0,,,,,,,2,From Free Kick,William Silva de Carvalho,5214.0,Right Center Midfield,90,Real Betis,218,['d99639a8-93d0-4b56-9d81-0b22c935036b'],49,,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:49.442,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.984856,,,,,,,,,,,,,,15059206-6942-4419-adb1-bdde26a6ad0b,2153,,"[35.5, 66.9]",3773477,51,,,,,-1.5167314,,Right Foot,,,,"[37.8, 24.4]",,Ground Pass,,42.56219,,,,,Marc Bartra Aregall,7068.0,,,True,,,,2,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,90,Real Betis,218,['303dd292-af21-4a85-a4f4-00faf293ac38'],51,,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:51.629,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.079998,,,,,,,,,,,,,,b128cc59-5459-48ae-a365-2541f8b21633,2156,,"[51.4, 21.7]",3773477,51,,,,,-0.03766334,,Right Foot,,,,"[85.9, 20.4]",,High Pass,,34.524483,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Left Center Back,90,Real Betis,218,['871942bb-efd1-4948-a553-f80fde79a815'],57,,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:57.742,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.733944,,,,,,,,,,,,,,5e66fbf6-ccae-49a0-bad1-6d570cc6769a,2159,,"[93.3, 5.0]",3773477,52,,,,,1.7260584,,Right Foot,,,,"[91.5, 16.5]",,Ground Pass,,11.6400175,,,,,Sergio Canales Madrazo,6673.0,,,,,,,2,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,90,Real Betis,218,['4c39ed34-f213-4ccf-ac6e-5b8a60ddf176'],3,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:03.023,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.735747,,,,,,,,,,,,,,77520c34-b2a9-4be8-b60a-323ec134decf,2162,,"[91.9, 16.5]",3773477,52,,,,,-1.0666304,,Right Foot,,,,"[98.3, 4.9]",,Ground Pass,,13.248396,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,90,Real Betis,218,['9ca8fcaa-675a-41a1-a7ab-ba53e242cce4'],3,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:03.765,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.477404,,,,,,,,,,,,,,d6286eed-e13f-490b-bed2-e37138404686,2165,,"[100.5, 13.4]",3773477,52,,,,,1.0761851,,Right Foot,,,,"[105.3, 22.3]",,Ground Pass,,10.111875,,,,,Sergio Canales Madrazo,6673.0,,,,,,,2,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,90,Real Betis,218,['950d4d86-04d3-4cc5-9fde-53c5f3529d06'],6,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:06.816,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.567342,,,,,,,,,,,,,,2ea738f3-bdb9-4b9a-87df-139d5e82540c,2169,,"[105.0, 22.5]",3773477,52,,,,,-2.9316192,,Left Foot,,,,"[98.9, 21.2]",,Ground Pass,,6.2369866,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,90,Real Betis,218,"['7803ba70-ba8d-4903-bfd3-ba0fec728328', '938d05e4-1293-4e34-8b7b-661f85c2978c']",7,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:07.404,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.080541,,,,,,,,,,,,,,bf336211-4743-4e57-a0f9-070a9239e50c,2173,,"[98.7, 22.9]",3773477,52,,,,,2.1330812,,Right Foot,,,,"[89.5, 37.5]",,Ground Pass,,17.256884,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,90,Real Betis,218,"['0a2c8bc8-f075-43a9-8fcc-ce4e6e18be9c', '4a4e799f-9bc5-48cb-940b-cf91e11004e0']",8,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:08.429,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.918827,,,,,,,,,,,,,,fb9d073f-c14d-4457-9ae2-e7352d9e8d12,2176,,"[85.0, 37.5]",3773477,52,,,,,1.2490457,,Right Foot,,,,"[91.9, 58.2]",,Ground Pass,,21.819715,,,,,Emerson Aparecido Leite de Souza Junior,23522.0,,,,,,,2,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,90,Real Betis,218,['42fd3533-2fec-4dd4-a80b-ccff4fb9674f'],11,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:11.299,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.435045,,,,,,,,,,,,,,35c4af30-a7f4-456a-a59c-bd570f93d6a7,2179,,"[103.7, 60.4]",3773477,52,,,,,-1.1760052,,Right Foot,,,,"[104.7, 58.0]",,Low Pass,,2.6,,,Incomplete,,,,,,,,,,2,From Free Kick,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,90,Real Betis,218,['525d4f46-a8e6-4d7c-8489-6ed001affa38'],15,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:15.368,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.764225,,,,,,,,,,,,,,a84488c1-b40b-4c4a-bcb9-b1ef871a61d1,2185,,"[110.9, 75.5]",3773477,52,,,,,-3.0273383,,Right Foot,,,,"[98.7, 74.1]",,Low Pass,,12.280066,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,From Free Kick,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,90,Real Betis,218,"['2af43908-14fa-4005-9712-f2c3b0f2b420', '786dbb72-65e3-4742-b772-52e0681e3177']",22,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:22.532,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.337976,,,,,,,,,,,,,,e14ac8f7-9d07-4c4b-b656-7e4d1af9181c,2188,,"[97.1, 74.1]",3773477,52,,,,,-2.7189589,,Right Foot,,,,"[78.2, 65.6]",,Ground Pass,,20.723417,,,,,Guido Rodríguez,26404.0,,,,,,,2,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,90,Real Betis,218,['7f6a1e21-caa7-49ca-988a-06d78486cc5f'],25,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:25.043,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.966018,,,,,,,,,,,,,,f1d3a6fe-eb1e-4b27-abf3-00de47beb492,2191,,"[78.3, 63.4]",3773477,52,,,,,-1.4394809,,Right Foot,,,,"[79.7, 52.8]",,Ground Pass,,10.692053,,,,,William Silva de Carvalho,5214.0,,,,,,,2,From Free Kick,Guido Rodríguez,26404.0,Left Center Midfield,90,Real Betis,218,['cbded521-e5cd-419a-86bd-808bc71278eb'],27,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:27.398,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.321458,,,,,,,,,,,,,,21cd670d-02c4-458b-a1d4-a9eb7ce4f83c,2194,,"[79.9, 53.0]",3773477,52,,,,,3.0428162,,Right Foot,,,,"[68.8, 54.1]",,Ground Pass,,11.154371,,,,,Aïssa Mandi,6648.0,,,,,,,2,From Free Kick,William Silva de Carvalho,5214.0,Right Center Midfield,90,Real Betis,218,['70c8e7e8-37e3-43e8-b080-92c9661a04c7'],28,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:28.444,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.47577,,,,,,,,,,,,,,91a025d4-1bb2-4c41-83d1-9cbb4a348aaa,2197,,"[68.7, 54.1]",3773477,52,,,,,-1.3332304,,Right Foot,,,,"[76.4, 22.3]",,Ground Pass,,32.718956,,,,,Cristian Tello Herrera,6658.0,,,,,,,2,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,90,Real Betis,218,['cc4275fd-e0a7-4e3f-b006-61f81f54e98e'],30,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:30.638,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.251117,,,,,,,,,,,,,,99afe4be-454e-4b3c-8d0a-1c55ae60c77c,2200,,"[71.9, 34.2]",3773477,52,,,,,2.2114844,,Right Foot,,,,"[63.4, 45.6]",,Ground Pass,,14.220057,,,,,Aïssa Mandi,6648.0,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing,90,Real Betis,218,['cecd5400-c61e-4abf-921f-598d0880670a'],34,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:34.380,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.111804,,,,,,,,,,,,,,0fb858c9-7e68-4aff-9d7d-a3f06763c35a,2203,,"[63.2, 45.4]",3773477,52,,,,,-1.3585259,,Right Foot,,,,"[65.7, 33.8]",,Ground Pass,,11.866339,,,,,William Silva de Carvalho,5214.0,,,,,,,2,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,90,Real Betis,218,['0e03ebc1-bd72-4e0b-832b-3460bcdde60c'],37,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:37.106,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.43548,,,,,,,,,,,,,,6bfb4c34-6341-45c4-82e5-93fc16f43115,2206,,"[75.8, 24.4]",3773477,52,,,,,-0.2536741,,Right Foot,,,,"[83.9, 22.3]",,Low Pass,,8.367795,,,Incomplete,,Alejandro Moreno Lopera,11538.0,,,,,,,2,From Free Kick,William Silva de Carvalho,5214.0,Right Center Midfield,90,Real Betis,218,"['dfdb837b-3d11-4fb6-ad64-f126e86a3686', 'ff39134d-4a50-4a92-bb32-9884612c5164']",40,,,,,,,,,,,,,,,,,,,Real Betis,218,00:07:40.993,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.348928,,,,,,,,,,,,,,67d2a3bf-6e74-4081-9933-496b76546037,2209,,"[16.5, 56.4]",3773477,52,,,,,-2.6201582,,Right Foot,,,,"[2.4, 48.3]",,Ground Pass,,16.260996,,,,,Marc-André ter Stegen,20055.0,,,,,,Recovery,2,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,91,Barcelona,217,['cd8da4b0-0aa8-4b3a-8bd2-b81f0d8d9686'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.384,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.392215,,,,,,,,,,,,,,a26683b9-4190-431d-a2ec-5ce2243a7321,2213,,"[2.2, 48.1]",3773477,52,,,,,1.2676417,,Right Foot,,,,"[8.8, 69.2]",,Low Pass,,22.108143,,,,,Ousmane Dembélé,5477.0,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,91,Barcelona,217,"['3e2cd111-a6bc-4438-b734-13e50d6e10f3', '75887774-03d8-482b-9414-19fada26f9d1']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.773,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.31437,,,,,,,,,,,,,,648cf616-c4e8-4470-aa3b-66a868c869da,2216,,"[20.8, 76.0]",3773477,52,,,,,-0.018097572,,Right Foot,,,,"[42.9, 75.6]",,Ground Pass,,22.10362,,,,,Antoine Griezmann,5487.0,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,91,Barcelona,217,['37888874-5bc5-4fbd-b0ff-8757f8da1377'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.927,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.771294,,,,,,,,,,,,,,c7482c00-19c0-4746-8b14-80b598c548eb,2219,,"[36.7, 72.9]",3773477,52,,,,,-1.6008875,,Left Foot,,,,"[35.8, 43.0]",,High Pass,,29.913542,,,,,Frenkie de Jong,8118.0,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,91,Barcelona,217,['f431153c-2725-4095-975f-733d326b838a'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:52.021,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.839191,,,,,,,,,,,,,,efda1107-0edf-4de9-a8af-5b6545ea683f,2222,,"[58.8, 37.2]",3773477,52,,,,,0.5502688,,Right Foot,,,,"[87.0, 54.5]",,High Pass,,33.083683,,,Incomplete,,Antoine Griezmann,5487.0,,,,Through Ball,True,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,91,Barcelona,217,"['26c2d583-ee10-4aaf-9247-dee71f2009c8', '8d69e62a-9d04-40cf-8465-ca17108237b6']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.781,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.021249,,,,,,,,,,,,,,8d69e62a-9d04-40cf-8465-ca17108237b6,2224,,"[33.1, 25.6]",3773477,53,,,,,1.7337228,,Right Foot,,,,"[30.7, 40.2]",,Low Pass,,14.795945,,,,,Aïssa Mandi,6648.0,,,,,,Recovery,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,92,Real Betis,218,"['e52ff0c1-3e73-4599-bb80-9eff221e0d87', 'efda1107-0edf-4de9-a8af-5b6545ea683f']",0,,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:00.620,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.490593,,,,,,,,,,,,,,35dc688c-7520-44ea-88e4-694b06cdb409,2226,,"[30.7, 40.2]",3773477,53,,,,,0.13477129,,Right Foot,,,,"[36.6, 41.0]",,Ground Pass,,5.9539905,,,,,Guido Rodríguez,26404.0,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Right Center Back,92,Real Betis,218,['f856a759-ac0b-45e1-a9d2-96862bd7f34a'],2,,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:02.641,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.099736,,,,,,,,,,,,,,43c6e9e0-f280-4e84-a5cd-03f1a14b6c66,2229,,"[36.6, 41.0]",3773477,53,,,,,1.9862884,,Right Foot,,,,"[29.1, 58.0]",,Ground Pass,,18.580904,,,,,Emerson Aparecido Leite de Souza Junior,23522.0,,,,,,,2,Regular Play,Guido Rodríguez,26404.0,Left Center Midfield,92,Real Betis,218,['cacdebc4-5638-4fed-a972-7fc9367e2162'],3,,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:03.212,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.087375,,,,,,,,,,,,,,77c9ac9f-7777-48a4-9d35-13255c4d4d6f,2232,,"[21.7, 70.0]",3773477,53,,,,,0.1798535,,Right Foot,,,,"[23.9, 70.4]",,Low Pass,,2.236068,,,Incomplete,,,,,,,,,,2,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,92,Real Betis,218,['0006c51b-38b4-450f-8fb1-d7be6ca63fd4'],7,,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:07.121,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.59029,,,,,,,,,,,,,,68da3389-34c6-4e7d-bb1b-aa0627e41899,2234,,"[21.0, 80.0]",3773477,53,,,,,-0.37930012,,,,,,"[35.3, 74.3]",,Low Pass,,15.394155,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,Throw-in,2,From Throw In,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,93,Real Betis,218,['0f08ed65-39df-4ea9-9609-3faf735aee11'],25,,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:25.329,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.270042,,,,,,,,,,,,,,93c0480c-0160-48f9-8452-41c522d2218b,2241,,"[77.5, 3.9]",3773477,53,,,,,2.1175852,,Left Foot,,,,"[76.1, 6.2]",,Low Pass,,2.6925824,,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,93,Real Betis,218,"['729d4c18-3fe1-4e73-849d-4e94aeb30f3a', 'b12fe452-a8d9-4258-a66b-70b7ee7752de']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:30.315,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.576463,,,,,,,,,,,,,,1088d1bd-b16a-4af3-ae64-b5198cb22e73,2251,,"[62.7, 76.8]",3773477,53,,,,,-1.3521274,,Right Foot,,,,"[64.5, 68.7]",,Ground Pass,,8.29759,,,,,Guido Rodríguez,26404.0,,,,,,Recovery,2,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Wing,93,Real Betis,218,['e6246e46-948d-483d-a554-544d16abf33a'],35,,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:35.455,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.869005,,,,,,,,,,,,,,feab1e73-64c1-4d8f-8da6-e27cd0d1feb7,2254,,"[71.0, 71.2]",3773477,53,,,,,-1.8236027,,Right Foot,,,,"[67.9, 59.2]",,Ground Pass,,12.39395,,,,,Sergio Canales Madrazo,6673.0,,,,,,,2,From Throw In,Guido Rodríguez,26404.0,Left Center Midfield,93,Real Betis,218,['fd08f121-a19c-40a0-bb3d-e5e0f7a96ca5'],36,,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:36.991,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.500999,,,,,,,,,,,,,,5ce542e6-0740-4d2c-b521-87a045d7e14d,2257,,"[63.8, 58.2]",3773477,53,,,,,-1.018042,08616fbe-87e9-4685-9919-7f67610b7ee9,Left Foot,,,,"[85.7, 22.7]",,Ground Pass,,41.711628,,,,,Cristian Tello Herrera,6658.0,True,,,,,,2,From Throw In,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,93,Real Betis,218,['c72fdf31-f280-4cb3-8485-11c55950af6f'],39,,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:39.330,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.393161,,,,,,,,,,,,,,468060d9-329d-47d4-a78a-d6948ab713d8,2273,,"[34.2, 45.8]",3773477,54,,,,,-1.5965971,,Right Foot,,,,"[33.8, 30.3]",,Ground Pass,,15.50516,,,,,Clément Lenglet,6826.0,,,,,,Free Kick,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['8811d026-c012-45a5-955b-5e9bbcf7670c'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.120,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.07521,,,,,,,,,,,,,,be610a73-2aa3-4d79-9971-0f720eaa2c1a,2276,,"[34.0, 28.1]",3773477,54,,,,,-1.3089111,,Left Foot,,,,"[36.6, 18.4]",,Ground Pass,,10.04241,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,95,Barcelona,217,['ef28ccf2-9754-48f6-a0b2-61b56defe40d'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.891,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.059653,,,,,,,,,,,,,,e6900521-4599-4cba-ad45-845a370fbd9a,2279,,"[36.2, 15.9]",3773477,54,,,,,-0.78150713,,Left Foot,,,,"[49.1, 3.1]",,Ground Pass,,18.172781,,,,,Pedro González López,30486.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,95,Barcelona,217,['67844c5d-d898-4758-b034-5654921d1296'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.317,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.346112,,,,,,,,,,,,,,b05394b8-fbf2-4a62-8b07-e1ccefde71f5,2282,,"[49.5, 2.7]",3773477,54,,,,,1.9839251,,Right Foot,,,,"[43.1, 17.3]",,Ground Pass,,15.941142,,,Incomplete,,Frenkie de Jong,8118.0,,,,,,,2,From Free Kick,Pedro González López,30486.0,Left Midfield,95,Barcelona,217,"['0377b5bd-1e56-4fe4-88bd-40d77f8e10ff', '9298861b-f8c0-4887-9e81-a15fcac27f9c', 'a31c959d-af44-4be5-8438-c2b6eab03ad7']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:11.377,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.254552,,,,,,,,,,,,,,0377b5bd-1e56-4fe4-88bd-40d77f8e10ff,2285,,"[77.0, 62.8]",3773477,54,,,,,-0.45815316,,Left Foot,,,,"[84.3, 59.2]",,Low Pass,,8.13941,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,Recovery,2,Regular Play,William Silva de Carvalho,5214.0,Right Center Midfield,96,Real Betis,218,"['43c45041-89dd-4dc4-bae7-6368f2e5e056', 'b05394b8-fbf2-4a62-8b07-e1ccefde71f5', 'ef44ec46-2def-4c93-a4b4-20938027b15a']",13,,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:13.723,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.738172,,,,,,,,,,,,,,59898c04-91b7-430a-ab34-ea771ed531f6,2288,,"[84.3, 59.2]",3773477,54,,,,,-2.4851053,,Left Foot,,,,"[78.2, 54.5]",,Low Pass,,7.7006493,,,,,Sergio Canales Madrazo,6673.0,,,,,,,2,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,96,Real Betis,218,['14dabef7-aaa4-40fd-a025-cbe1d67980af'],15,,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:15.090,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.130242,,,,,,,,,,,,,,3bc936c5-daea-4635-bd65-f0ac5ac0b6e7,2292,,"[98.9, 55.4]",3773477,54,,,,,-0.32334545,641f7d6a-85fd-4012-a536-ba06a4f24d51,Left Foot,,,,"[117.7, 49.1]",,High Pass,,19.827507,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,True,,,Through Ball,True,,2,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,96,Real Betis,218,['24d95c8d-42a9-4fd3-b240-21bd81cf2d1c'],18,,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:18.799,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.835829,,,,,,,,,,,,,,152afbcb-5c3c-44d2-a5e0-d0f24e61eec8,2297,,"[120.0, 80.0]",3773477,54,,,,,-1.8574615,,Right Foot,,,,"[107.0, 35.9]",,High Pass,,45.97619,,,Incomplete,True,,,,,True,Outswinging,,Corner,2,From Corner,Joaquín Sánchez Rodríguez,6651.0,Right Wing,97,Real Betis,218,['03b05f8e-1053-4cce-9808-4613574e0b36'],50,,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:50.496,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.579256,,,,,,,,,,,,,,03b05f8e-1053-4cce-9808-4613574e0b36,2298,,"[13.1, 44.2]",3773477,54,,,,,-0.8699419,,Right Foot,,,,"[18.5, 37.8]",,Low Pass,,8.373769,,,,,Pedro González López,30486.0,,,,,,Recovery,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,98,Barcelona,217,"['152afbcb-5c3c-44d2-a5e0-d0f24e61eec8', '31bf1d1b-edc8-4f7d-9a34-a5f26a0c2d1f']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.332,Pass,,2020/2021
