50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.093285,,,,,,,,,,,,,a3abb0b7-83c9-4f49-bb4e-3a8dc7de7a49,2718,,"[97.4, 51.1]",303517,59,,,,,0.044415217,,Left Foot,,"[106.4, 51.5]",,Low Pass,,9.008884,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Barcelona,217,"['12a8f2df-6181-4b1f-8a54-a0320505ebf6', 'f4f5ab41-d09f-4d98-af12-16bb058f0475']",18,,,,,,,,,,,,,,,,Barcelona,217,00:14:18.649,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.317218,,,,,,,,,,,,,822db3be-d512-4c2a-8f95-d4fae233207c,2723,,"[13.9, 26.0]",303517,59,,,,,-0.6466067,,Right Foot,,"[39.6, 6.6]",,High Pass,,32.200157,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,108,Barcelona,217,"['5b06f488-f9bc-494e-a700-1533334f5df9', 'fd58f98c-8c07-45ee-a785-767bf5c827b5']",20,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:20.344,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.85961,,,,,,,,,,,,,b43a81be-cb3f-47a4-9a93-2d6266d73965,2726,,"[39.6, 6.6]",303517,59,,,,,1.0999675,,Right Foot,,"[50.9, 28.8]",,High Pass,,24.91044,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,108,Barcelona,217,"['d80959eb-2712-466a-a848-3931e5871b40', 'e5bde042-9403-471d-a44e-ff511af5011e']",22,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:22.712,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.975004,,,,,,,,,,,,,d80959eb-2712-466a-a848-3931e5871b40,2728,,"[69.2, 51.3]",303517,59,,,,,-0.047134873,,Head,,"[79.8, 50.8]",,High Pass,,10.611786,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,108,Barcelona,217,"['a0532e43-caa8-44d5-b195-cfc8c4dd47df', 'b43a81be-cb3f-47a4-9a93-2d6266d73965']",24,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.572,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.78854,,,,,,,,,,,,,171b9ac8-b2ce-401b-90e6-224ce3d11585,2731,,"[79.8, 50.8]",303517,59,,,,,-1.0217712,,Right Foot,,"[85.0, 42.3]",,Low Pass,,9.964437,,Incomplete,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,108,Barcelona,217,"['442e8f16-6da7-4046-8d13-62b12db1f9ba', '6b4b2a22-2b25-4ead-960c-a84876afeb9d']",25,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.753,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.721519,,,,,,,,,,,,,6b4b2a22-2b25-4ead-960c-a84876afeb9d,2733,,"[35.1, 37.8]",303517,59,,,,,-1.605565,,Left Foot,,"[34.7, 26.3]",,Low Pass,,11.506954,,,,Mubarak Wakaso,6626.0,,,,,Recovery,2,Regular Play,Pere Pons Riera,6565.0,Right Center Midfield,109,Deportivo Alavés,206,"['171b9ac8-b2ce-401b-90e6-224ce3d11585', '52e958d5-7036-4b1e-9419-4ef9c05596f8']",26,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:26.541,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.110972,,,,,,,,,,,,,26ad781e-6dee-46ec-8b21-8ddc9d720e89,2736,,"[28.9, 29.3]",303517,59,,,,,1.5857764,,Left Foot,,"[28.5, 56.0]",,Low Pass,,26.702995,,,,Joaquín Navarro Jiménez,6923.0,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Left Midfield,109,Deportivo Alavés,206,['becdd2a3-fef0-4544-ac0b-01e04c383552'],29,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:29.343,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.776458,,,,,,,,,,,,,00c82ed1-6ac0-4d50-827a-eb18cee8846f,2739,,"[30.2, 59.6]",303517,59,,,,,0.551655,,Right Foot,,"[48.4, 70.8]",,Ground Pass,,21.370073,,,,Martín Aguirregabiria Padilla,6618.0,,,,,,2,Regular Play,Joaquín Navarro Jiménez,6923.0,Left Center Back,109,Deportivo Alavés,206,['fa474aa5-0d53-4b1b-8d25-88053ee5891d'],31,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:31.573,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.097094,,,,,,,,,,,,,aeda8130-d817-4c06-babc-621ac405684b,2742,,"[64.2, 70.1]",303517,59,,,,,-0.9406024,,Right Foot,,"[70.4, 61.6]",,Ground Pass,,10.520931,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Martín Aguirregabiria Padilla,6618.0,Right Back,109,Deportivo Alavés,206,['46f86f20-521e-4546-bfdb-9208c6afa2cb'],37,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:37.117,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.970517,,,,,,,,,,,,,69e152ba-4f77-486a-af24-3a225e82d3a3,2745,,"[70.8, 63.5]",303517,59,,,,,-0.56128603,,Left Foot,,"[87.5, 53.0]",,Ground Pass,,19.726631,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,109,Deportivo Alavés,206,['f2f22905-70cd-4655-b9e0-49075f7a71f1'],40,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:40.155,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.101703,,,,,,,,,,,,,b30b77b2-2b52-4008-b018-994767212a6e,2748,,"[88.2, 53.2]",303517,59,,,,,-2.8144946,,Right Foot,,"[82.6, 51.3]",,Ground Pass,,5.9135437,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,109,Deportivo Alavés,206,"['5377d13b-913f-4898-a7e7-31024ca41480', 'acdaec5a-24cf-42f1-a252-4a04c32318f6']",42,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:42.126,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.059876,,,,,,,,,,,,,d662a5f5-00b5-4fc1-9f8c-cd202d967223,2751,,"[89.9, 50.4]",303517,59,,,,,0.43284503,,Left Foot,,"[104.4, 57.1]",,Ground Pass,,15.973103,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,109,Deportivo Alavés,206,['927d2cdf-8e63-4fc8-9c2a-17f4730b0a17'],44,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:44.209,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.790748,,,,,,,,,,,,,7cdb3cd4-9d87-40fa-adfe-13beb91cb744,2756,,"[120.0, 80.0]",303517,60,,,,,-1.8366406,81c274c6-2b3c-4e49-8f24-32d9b8c2b78c,Right Foot,,"[108.7, 38.5]",,High Pass,,43.01093,,,True,Rubén Duarte Sánchez,6612.0,True,True,Outswinging,,Corner,2,From Corner,Aleix Vidal Parreu,6400.0,Right Midfield,110,Deportivo Alavés,206,['3dbc497d-d508-4b05-b2e6-0a78b32de686'],22,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:15:22.502,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.238354,,,,,,,,,,,,,4495b4bf-f602-4d72-847d-eba73e93a582,2760,,"[6.0, 36.0]",303517,60,,,,,-0.74969906,,Right Foot,,"[23.4, 19.8]",,Ground Pass,,23.773935,,,,Samuel Yves Umtiti,5492.0,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,111,Barcelona,217,['5b69a75e-9530-45b5-92af-2e0f2d5bf121'],41,,,,,,,,,,,,,,,,Barcelona,217,00:15:41.636,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.121687,,,,,,,,,,,,,b86f1fe9-9864-40a2-8950-82e056f67b69,2763,,"[20.8, 24.5]",303517,60,,,,,1.081041,,Left Foot,,"[34.5, 50.2]",,Ground Pass,,29.12353,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,111,Barcelona,217,['c9590c53-fc66-45b1-8a75-00bee8df4f91'],45,,,,,,,,,,,,,,,,Barcelona,217,00:15:45.871,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.257453,,,,,,,,,,,,,33d93a04-b8be-4fa9-82f5-381dd70251dd,2766,,"[29.8, 50.6]",303517,60,,,,,1.3477199,,Right Foot,,"[34.7, 72.2]",,Ground Pass,,22.148815,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,111,Barcelona,217,['cba55104-6019-4b87-aebe-4ac601e1434b'],49,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.188,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.726005,,,,,,,,,,,,,cfbe6e9b-c14c-41d3-bd60-f22ae1674814,2769,,"[29.2, 67.3]",303517,60,,,,,-1.6300489,,Right Foot,,"[28.5, 55.5]",,Ground Pass,,11.8207445,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,111,Barcelona,217,['ec46c28a-4281-40a1-ac65-14d2f8e60edd'],51,,,,,,,,,,,,,,,,Barcelona,217,00:15:51.428,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.964607,,,,,,,,,,,,,f68b4520-ea8e-4b29-af65-5db9e4253a3f,2773,,"[29.2, 56.4]",303517,60,,,,,2.3561945,,Right Foot,,"[18.5, 67.1]",,Ground Pass,,15.132085,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,111,Barcelona,217,"['506b8be5-9e97-4207-8097-6af022552d13', 'f0da7024-0a29-4fd6-9618-9a3427163619']",52,,,,,,,,,,,,,,,,Barcelona,217,00:15:52.856,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.995715,,,,,,,,,,,,,1bfebe7b-86b4-453d-b22c-0712793c7bd3,2776,,"[14.6, 67.3]",303517,60,,,,,-2.014413,,Right Foot,,"[3.1, 43.1]",,Ground Pass,,26.793468,,,,Marc-André ter Stegen,20055.0,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,111,Barcelona,217,['67d5ad18-7e43-4ad0-b392-4b658257642b'],54,,,,,,,,,,,,,,,,Barcelona,217,00:15:54.697,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.016996,,,,,,,,,,,,,d846fec8-58c5-4493-9e14-64561540c95f,2778,,"[2.4, 42.7]",303517,60,,,,,-1.3250092,,Right Foot,,"[9.7, 13.6]",,Low Pass,,30.001667,,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,111,Barcelona,217,['34c20ba0-0206-4af4-8acf-d0ef6e87738b'],56,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.693,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.121617,,,,,,,,,,,,,67cc8a8f-260c-47a4-801e-1f13c5ee675b,2782,,"[16.3, 2.5]",303517,61,,,,,0.7403358,,Left Foot,,"[36.0, 20.5]",,Ground Pass,,26.685015,,,,Carles Aleña Castillo,13599.0,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,111,Barcelona,217,"['77a57b49-05cd-4ed5-a222-2eb0370c219e', '895e271b-035b-45e4-b572-3ba364bd06de']",0,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.713,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.103948,,,,,,,,,,,,,7ffa35ac-722f-4dfd-b0f5-162c6fc34f05,2785,,"[36.0, 20.5]",303517,61,,,,,0.044415217,,Left Foot,,"[54.0, 21.3]",,Ground Pass,,18.017769,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Goal Kick,Carles Aleña Castillo,13599.0,Left Center Midfield,111,Barcelona,217,['b9f5e706-0c95-4e03-a80a-9022dd970682'],2,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.681,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.653614,,,,,,,,,,,,,d4220703-e628-49d5-8686-a80d461bbb14,2787,,"[53.7, 21.3]",303517,61,,,,,1.5935197,,Right Foot,,"[53.3, 38.9]",,Low Pass,,17.604546,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,111,Barcelona,217,"['16e695fd-95f3-4ccd-97c3-313f88fa6775', '8ab82e15-17e8-47d5-b4d1-cefab4ed5a81']",3,,,,,,,,,,,,,,,,Barcelona,217,00:16:03.785,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.842382,,,,,,,,,,,,,4885ce40-d5ce-4019-955d-17ac0ffc989a,2792,,"[85.6, 57.5]",303517,61,,,,,-0.91622555,,Left Foot,,"[92.2, 48.9]",,Ground Pass,,10.840664,,Incomplete,,Pere Pons Riera,6565.0,,,,,,2,From Goal Kick,Lucas Pérez Martínez,6732.0,Center Forward,111,Barcelona,217,"['3ff313ff-3e4e-4096-b2ab-0ab2569290ec', 'b8afdd1f-0808-4d5e-b42f-1d0f3e0f6896']",7,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:16:07.257,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.88235,,,,,,,,,,,,,3ff313ff-3e4e-4096-b2ab-0ab2569290ec,2794,,"[27.9, 31.2]",303517,61,,,,,2.8887863,,Right Foot,,"[3.9, 37.4]",,Low Pass,,24.7879,,,,Marc-André ter Stegen,20055.0,,,,,Recovery,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,"['2750cdf0-0bf5-437e-861e-0385b527cf34', '4885ce40-d5ce-4019-955d-17ac0ffc989a']",9,,,,,,,,,,,,,,,,Barcelona,217,00:16:09.099,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.540022,,,,,,,,,,,,,a31d6ad5-a905-42ce-a841-6de1ff141727,2797,,"[8.8, 41.6]",303517,61,,,,,1.1205708,,Left Foot,,"[14.6, 53.6]",,Ground Pass,,13.328166,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,111,Barcelona,217,['80b2a0a4-66fa-4826-b331-e41eb3422582'],16,,,,,,,,,,,,,,,,Barcelona,217,00:16:16.928,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.967326,,,,,,,,,,,,,605eb0a3-4578-42a5-98ca-a65af6a937ef,2800,,"[14.6, 53.6]",303517,61,,,,,-2.0844023,,Right Foot,,"[5.8, 38.0]",,Ground Pass,,17.91089,,,,Marc-André ter Stegen,20055.0,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['22d7fb29-3de0-4d45-b7e5-45fb74538110'],19,,,,,,,,,,,,,,,,Barcelona,217,00:16:19.312,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.834201,,,,,,,,,,,,,882c0dbb-2802-45f4-a569-96af8e5112aa,2804,,"[5.0, 34.2]",303517,61,,,,,-0.16188191,,Left Foot,,"[49.7, 26.9]",,High Pass,,45.292164,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,111,Barcelona,217,"['0c74fedb-7317-4c48-9eae-283f63b0b47d', '23781c02-eb09-4e0b-8aa4-65fef08941c4']",23,,,,,,,,,,,,,,,,Barcelona,217,00:16:23.016,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.786614,,,,,,,,,,,,,4b692d7a-1b52-4680-9402-d7906b477cdd,2812,,"[76.0, 53.6]",303517,61,,,,,-1.0016918,,Left Foot,,"[84.7, 40.0]",,Low Pass,,16.144659,,,,Mubarak Wakaso,6626.0,,,,,,2,From Goal Kick,Rodrigo Ely,6636.0,Right Center Back,111,Barcelona,217,['551da26f-fe93-4fdc-92ef-d6f9423a27fc'],28,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:16:28.437,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.846265,,,,,,,,,,,,,35fe8c36-94fc-47ba-8d28-2b2177e9a6cd,2818,,"[32.6, 37.8]",303517,61,,,,,0.28605145,,Right Foot,,"[42.8, 40.8]",,Ground Pass,,10.632027,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,['2840d315-9e0d-49d2-9f0e-d12aefbabffe'],31,,,,,,,,,,,,,,,,Barcelona,217,00:16:31.202,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.837941,,,,,,,,,,,,,5d7a893c-5825-4c1a-8e78-fcc910f75247,2827,,"[76.0, 24.8]",303517,61,,,,,0.52662724,,Left Foot,,"[80.3, 27.3]",,Ground Pass,,4.9739323,,,,Mubarak Wakaso,6626.0,,,,,,2,From Goal Kick,Luis Jesús Rioja González,24049.0,Center Attacking Midfield,111,Barcelona,217,"['0cc206fc-18cb-4a29-a823-25fdfca21cac', 'c7696e31-5163-4d65-b10a-c0323551f682']",34,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:16:34.728,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,4.252898,,,,,,,,,,,,,4b694d35-17ee-4474-a35d-fe338101be5e,2831,,"[85.6, 20.7]",303517,61,,,,,-0.29386935,,Left Foot,,"[116.0, 11.5]",,Low Pass,,31.761612,,Incomplete,,Luis Jesús Rioja González,24049.0,,,,,,2,From Goal Kick,Mubarak Wakaso,6626.0,Left Midfield,111,Barcelona,217,"['47ae357d-bd43-4492-a113-d943a13039eb', '64096977-d5e4-4df8-bd1e-294e548ee3eb', 'e47f8849-b24c-47e1-9d4d-4982f68bb215']",37,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:16:37.517,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.2444,,,,,,,,,,,,,e47f8849-b24c-47e1-9d4d-4982f68bb215,2834,,"[4.1, 68.6]",303517,61,,,,,-1.5707964,,Left Foot,,"[4.1, 53.8]",,Ground Pass,,14.8,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,111,Barcelona,217,"['184a9e45-a3ff-4235-aeff-817ccb91be07', '4b694d35-17ee-4474-a35d-fe338101be5e', 'f23aa1fb-1aeb-43a7-bd03-9c1db7fb37e5']",41,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.770,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.127687,,,,,,,,,,,,,3f1f5abd-f5aa-48cb-b2da-f299f7be6b05,2837,,"[4.6, 55.3]",303517,61,,,,,1.0619928,,Right Foot,,"[15.7, 75.2]",,Ground Pass,,22.7864,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['58b69102-a122-4eaf-ae93-0ad0ca8e5f24'],43,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.770,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.223054,,,,,,,,,,,,,6fe40999-5673-4126-9454-a3041432908f,2840,,"[27.2, 68.0]",303517,61,,,,,-1.9558852,,Right Foot,,"[13.5, 34.2]",,Ground Pass,,36.470947,,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,111,Barcelona,217,['40a4a7ac-add7-4588-abee-68b2dc747d6e'],49,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.389,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.521406,,,,,,,,,,,,,45cbf4de-ab27-45de-a3c0-e39b8062c2c5,2843,,"[14.4, 34.8]",303517,61,,,,,-0.21109334,,Left Foot,,"[35.4, 30.3]",,Ground Pass,,21.476732,,,,Carles Aleña Castillo,13599.0,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,111,Barcelona,217,['717cae97-238d-49a1-90d5-d84767d44a07'],52,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.959,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.385634,,,,,,,,,,,,,54a1649c-bb8c-49c0-acc9-bba8dda27ed8,2846,,"[56.1, 18.8]",303517,61,,,,,-1.5083776,,Left Foot,,"[57.0, 4.4]",,Ground Pass,,14.428098,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Goal Kick,Carles Aleña Castillo,13599.0,Left Center Midfield,111,Barcelona,217,['2a549c52-f015-4c56-af67-9e20b4444f1d'],58,,,,,,,,,,,,,,,,Barcelona,217,00:16:58.524,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.389533,,,,,,,,,,,,,2c391193-ad79-4410-912b-c1037fa7ef27,2849,,"[63.8, 13.0]",303517,62,,,,,1.8939224,,Left Foot,,"[56.5, 34.8]",,Ground Pass,,22.98978,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['7c808f92-65aa-4109-8749-f94097edb72a'],2,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.053,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.927223,,,,,,,,,,,,,4f5b899d-3a3d-4af1-91e2-81e7afd546c9,2852,,"[59.1, 35.9]",303517,62,,,,,1.2964555,,Left Foot,,"[63.8, 52.6]",,Low Pass,,17.348776,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,['e8f72b28-f13e-4099-b2cd-dc6d2b4213f3'],4,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.236,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.953434,,,,,,,,,,,,,30f13b96-aff5-4925-b121-bead83e4d579,2855,,"[63.2, 54.5]",303517,62,,,,,-0.06355067,,Right Foot,,"[107.2, 51.7]",,High Pass,,44.089,,Incomplete,,Antoine Griezmann,5487.0,,,Through Ball,True,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,111,Barcelona,217,"['c2c666c7-fd42-48a9-93f6-f4c781b7c30a', 'c7f02acd-0b3f-4aed-9929-224067fc26ea']",6,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.535,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.970205,,,,,,,,,,,,,362614d7-255e-4974-ac6a-086cd6e866fc,2859,,"[15.2, 24.8]",303517,62,,,,,-0.4890045,,Keeper Arm,,"[26.1, 19.0]",,Ground Pass,,12.347064,,,,Rubén Duarte Sánchez,6612.0,,,,,,2,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,112,Deportivo Alavés,206,['84fa2ca6-e5a2-4885-9269-5eb2a5606d75'],11,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:17:11.185,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.942406,,,,,,,,,,,,,ed2660d9-7021-4669-966c-d385e39ef9cd,2862,,"[33.0, 11.7]",303517,62,,,,,-0.646631,,Left Foot,,"[43.2, 4.0]",,Ground Pass,,12.780063,,,,Luis Jesús Rioja González,24049.0,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,112,Deportivo Alavés,206,['ab45c6e4-e42c-4d97-9c3b-f97a30cfc5d8'],15,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:17:15.403,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.944068,,,,,,,,,,,,,bb49e615-05c4-40b3-beef-b4f87d807852,2866,,"[37.7, 4.0]",303517,62,,,,,2.5062215,,Left Foot,,"[27.8, 11.3]",,Ground Pass,,12.300406,,,,Rubén Duarte Sánchez,6612.0,,,,,,2,Regular Play,Luis Jesús Rioja González,24049.0,Center Attacking Midfield,112,Deportivo Alavés,206,"['46393fb5-18f2-4523-bd6b-07ca17cd805c', '9b039186-b33c-4348-a535-a06b28411a4a']",17,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:17:17.180,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,2.961169,,,,,,,,,,,,,7d3b5ba1-bcb1-43d2-8ef5-0ad7a4649b7d,2872,,"[34.7, 4.4]",303517,62,,,,,0.18727298,,Left Foot,,"[88.0, 14.5]",,High Pass,,54.2485,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,Free Kick,2,From Free Kick,Rubén Duarte Sánchez,6612.0,Left Back,113,Deportivo Alavés,206,"['810d5e41-9aa4-4cff-9b1e-2cd754f32d0c', 'a06e05a7-1c52-4038-807d-f283a2510b0e']",48,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:17:48.430,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.083097,,,,,,,,,,,,,a06e05a7-1c52-4038-807d-f283a2510b0e,2875,,"[32.1, 65.6]",303517,62,,,,True,1.1335742,,,,"[36.4, 74.8]",,High Pass,,10.155294,,,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Deportivo Alavés,206,"['35a25ee0-1fd4-4c44-8865-7cfc5614ad92', '7d3b5ba1-bcb1-43d2-8ef5-0ad7a4649b7d', 'de0e773c-5c44-48ad-a706-a49db9d1b32b']",51,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.391,Pass,True,2019/2020
