ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.571976,,,,,,,,,,,,,,bf42a5e1-deb2-420d-ab96-e845e7235c25,2900,,"[50.5, 66.9]",9774,73,,,,-1.1182184,,Right Foot,,,,"[55.8, 56.0]",,Ground Pass,,12.120231,,,,,Mubarak Wakaso,6626.0,,,,,,2,Regular Play,Alexis Ruano Delgado,6614.0,Right Back,164,Deportivo Alavés,206,['908a728e-b825-438f-9975-402e73f1a275'],28,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:28.747,Pass,,2017/2018
,,,,,,,,,,,,,,1.2748,,,,,,,,,,,,,,8411d3c0-86ca-4dc3-a943-cff004fb31cf,2902,,"[55.8, 56.0]",9774,73,,,,-3.0191317,,Left Foot,,,,"[42.8, 54.4]",,Ground Pass,,13.098091,,,,,Víctor Laguardia Cisneros,6615.0,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Left Defensive Midfield,165,Deportivo Alavés,206,['afc75eac-1fe7-4d37-a2d5-a82cadc85af6'],29,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:29.319,Pass,,2017/2018
,,,,,,,,,,,,,,2.028892,,,,,,,,,,,,,,52fce6e1-71af-4351-ad7d-540c70bb2f53,2905,,"[42.0, 53.3]",9774,73,,,,-2.7482057,,Right Foot,,,,"[16.7, 42.8]",,Ground Pass,,27.392334,,,,,Fernando Pacheco Flores,6629.0,,,,,,2,Regular Play,Víctor Laguardia Cisneros,6615.0,Right Center Back,166,Deportivo Alavés,206,['2ea97820-0484-4004-a66e-4984bd49e0e0'],31,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:31.647,Pass,,2017/2018
,,,,,,,,,,,,,,2.406011,,,,,,,,,,,,,,df779cde-e9dd-4ab2-97e3-6d03d7ce643c,2908,,"[20.1, 35.2]",9774,73,,,,0.32700443,,Left Foot,,,,"[71.4, 52.6]",,High Pass,,54.170563,,,,,John Guidetti,6038.0,,,,,,2,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,167,Deportivo Alavés,206,['aed86dea-ed14-47db-825d-c70307e7ba05'],36,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:36.409,Pass,,2017/2018
,,,,,,,,,,,,,,1.684246,,,,,,,,,,,,,,2dfdda45-9067-474a-9652-10197831bd18,2910,,"[71.4, 52.6]",9774,73,,,True,0.22290023,,,,,,"[86.4, 56.0]",,High Pass,,15.380507,,,Incomplete,,,,,,,,,2,Regular Play,John Guidetti,6038.0,Right Center Forward,168,Deportivo Alavés,206,"['ba7a92cc-8f5d-4c91-a903-9fa695332a03', 'ef8a1754-845e-4d6d-b1c1-05b547c06074']",38,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:38.815,Pass,True,2017/2018
,,,,,,,,,,,,,,1.379439,,,,,,,,,,,,,,7bffa77d-6ccf-4023-b96e-6e4b1f2a6adf,2914,,"[37.3, 27.3]",9774,73,,,,1.531269,,Left Foot,,,,"[38.0, 45.0]",,Ground Pass,,17.713837,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,169,Barcelona,217,['ea3cb073-c029-407d-b3d0-305e52755f87'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.299,Pass,,2017/2018
,,,,,,,,,,,,,,1.346897,,,,,,,,,,,,,,cc1ccc43-f10f-459a-8199-bf633af5d809,2917,,"[40.1, 48.4]",9774,73,,,,1.0272089,,Right Foot,,,,"[48.5, 62.3]",,Ground Pass,,16.240997,,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,169,Barcelona,217,['589ed240-9c93-4e18-a906-cb404fa877f7'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:45.831,Pass,,2017/2018
,,,,,,,,,,,,,,1.888289,,,,,,,,,,,,,,05ff920b-cd6d-4b2a-bdd7-6ea032490a14,2920,,"[51.9, 65.5]",9774,73,,,,0.5880026,,Right Foot,,,,"[71.7, 78.7]",,Ground Pass,,23.796638,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,169,Barcelona,217,['bf4fd485-fffa-4309-b936-6e42a8b947ca'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.562,Pass,,2017/2018
,,,,,,,,,,,,,,1.335373,,,,,,,,,,,,,,07f63e25-894f-463d-aa5c-d5b923bc19cd,2923,,"[74.7, 76.7]",9774,73,,,,-2.4571714,,Right Foot,,,,"[62.2, 66.5]",,Ground Pass,,16.133505,,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,169,Barcelona,217,['2e6138e1-f846-4689-a67d-4c94b113e687'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.456,Pass,,2017/2018
,,,,,,,,,,,,,,1.235339,,,,,,,,,,,,,,51c64c02-26c3-4730-93d6-047f22a9edd0,2926,,"[62.8, 63.5]",9774,73,,,,-1.606709,,Right Foot,,,,"[62.2, 46.8]",,Ground Pass,,16.710775,,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,169,Barcelona,217,['fd719019-924b-48d4-9a29-b1b5abff27c5'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.748,Pass,,2017/2018
,,,,,,,,,,,,,,1.333232,,,,,,,,,,,,,,96bb606f-93c7-49b4-9c58-d8fb3e016157,2929,,"[62.2, 46.0]",9774,73,,,,-1.2352641,,Right Foot,,,,"[69.0, 26.5]",,Ground Pass,,20.651634,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,169,Barcelona,217,['47d15d0e-7896-4404-9af8-08f973cc53dc'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.696,Pass,,2017/2018
,,,,,,,,,,,,,,1.344821,,,,,,,,,,,,,,50d92bd9-9796-4cea-896f-49257aa5aee6,2932,,"[70.7, 22.7]",9774,74,,,,-0.79275095,,Right Foot,,,,"[84.2, 9.0]",,Ground Pass,,19.233824,,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,169,Barcelona,217,['7726576d-bc39-4295-81aa-e3a20c001974'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.080,Pass,,2017/2018
,,,,,,,,,,,,,,1.129673,,,,,,,,,,,,,,9fe0cfd6-5e7b-45ac-ae2a-a4b888790c92,2935,,"[84.2, 9.0]",9774,74,,,,2.5109115,,Left Foot,,,,"[77.9, 13.6]",,Ground Pass,,7.800641,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,169,Barcelona,217,['d876aace-0247-4446-8cae-1d93db8d0230'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.996,Pass,,2017/2018
,,,,,,,,,,,,,,1.381967,,,,,,,,,,,,,,ae2fb26d-7f75-4ec9-9c3a-68d33079264e,2938,,"[77.3, 14.0]",9774,74,,,,0.13552772,,Right Foot,,,,"[97.1, 16.7]",,High Pass,,19.983242,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,169,Barcelona,217,"['0aa3fe37-a030-4920-a065-077863c76c0a', 'c368b38e-bcda-448a-b567-069f4ffc4cf8']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.265,Pass,,2017/2018
,,,,,,,,,,,,,,1.470775,,,,,,,,,,,,,,b4ccef40-f9db-4d3b-b8a6-5e7b02c2a3c3,2947,,"[48.4, 80.0]",9774,74,,,,-0.16292647,,,,,,"[77.6, 75.2]",,High Pass,,29.59189,,,,,Rubén Sobrino Pozuelo,6613.0,,,,,Throw-in,2,From Throw In,Alexis Ruano Delgado,6614.0,Right Back,171,Deportivo Alavés,206,['683896c9-2e4a-4212-ae6f-7152c3204614'],54,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:29:54.360,Pass,,2017/2018
,,,,,,,,,,,,,,1.603457,,,,,,,,,,,,,,92b0cd8b-770f-4526-8f5c-673dc17a225c,2950,,"[42.5, 0.1]",9774,74,,,,1.5532542,,,,,,"[42.9, 22.9]",,Low Pass,,22.803509,,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,172,Barcelona,217,['92281e28-19c1-4a72-87e4-b7bedf7eacf9'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.198,Pass,,2017/2018
,,,,,,,,,,,,,,1.366164,,,,,,,,,,,,,,6a54cb9d-5b85-4ea6-a543-54a79ad6de30,2953,,"[47.3, 28.3]",9774,75,,,,0.9964915,,Right Foot,,,,"[56.1, 41.9]",,Ground Pass,,16.198765,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,172,Barcelona,217,['0f04d710-6c3d-4c4c-be5b-1c63bb37502a'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.828,Pass,,2017/2018
,,,,,,,,,,,,,,1.334151,,,,,,,,,,,,,,ab321bb6-1540-44fd-85f0-2fcde9d3bad4,2956,,"[81.1, 40.8]",9774,75,,,,-0.5116108,,Left Foot,,,,"[105.5, 27.1]",,Ground Pass,,27.98303,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,172,Barcelona,217,"['157bae87-204b-4e03-a530-c0ac4055e307', 'be5ab4c6-7e2c-449f-b556-188e2825e91c']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.106,Pass,,2017/2018
,,,,,,,,,,,,,,4.993898,,,,,,,,,,,,,,f901a181-0915-4a97-94e6-707ff9fefeb1,2959,,"[26.4, 39.1]",9774,75,,,,-0.7370698,,Left Foot,,,,"[66.5, 2.7]",,High Pass,,54.156902,,,Incomplete,,,,,,,,Recovery,2,From Throw In,Mubarak Wakaso,6626.0,Left Defensive Midfield,172,Barcelona,217,['a2b829cb-9217-4d3e-ab61-c592ee3cfe4b'],13,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:13.098,Pass,,2017/2018
,,,,,,,,,,,,,,2.276713,,,,,,,,,,,,,,5c5ac540-ef48-46da-a4a0-d3115ffb3874,2962,,"[55.4, 65.8]",9774,75,,,,-1.6250067,,Right Foot,,,,"[54.0, 40.0]",,Ground Pass,,25.837957,,,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['86be72fc-53dc-48c8-a109-bde5e561ee8b'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:21.604,Pass,,2017/2018
,,,,,,,,,,,,,,1.278789,,,,,,,,,,,,,,06e1ec0d-bbac-4481-8822-5e715cbf8e12,2965,,"[55.4, 37.2]",9774,75,,,,-1.0395662,,Left Foot,,,,"[65.8, 19.5]",,Ground Pass,,20.529247,,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,172,Barcelona,217,['8b15a22c-9c0f-4d54-bb32-44abd4a59372'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.834,Pass,,2017/2018
,,,,,,,,,,,,,,1.096138,,,,,,,,,,,,,,da51afc3-ec3b-4bcc-aa9d-e95644b5824c,2968,,"[74.2, 16.4]",9774,75,,,,-0.72181356,,Right Foot,,,,"[88.4, 3.9]",,Ground Pass,,18.91798,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,172,Barcelona,217,['6a9ba979-9892-4d6a-864b-7ddd5452042c'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.832,Pass,,2017/2018
,,,,,,,,,,,,,,0.511023,,,,,,,,,,,,,,82338137-2115-415b-a01b-f6a9f2d32a8f,2971,,"[87.0, 5.8]",9774,75,,,,2.3298848,,Left Foot,,,,"[83.3, 9.7]",,Ground Pass,,5.375872,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,172,Barcelona,217,['dc9f555a-59ce-499b-a88c-8c29b7af0ef1'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.049,Pass,,2017/2018
,,,,,,,,,,,,,,0.725881,,,,,,,,,,,,,,385bd3a7-080f-4e93-8d2d-fb2ae1c81f8c,2974,,"[83.3, 9.7]",9774,75,,,,-1.0999025,,Right Foot,,,,"[86.1, 4.2]",,Ground Pass,,6.1717095,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,172,Barcelona,217,['313885f9-b33c-4d3b-9f5e-3c4929214092'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.640,Pass,,2017/2018
,,,,,,,,,,,,,,1.542314,,,,,,,,,,,,,,ed675aeb-3fea-499d-9322-650ecb03ec06,2977,,"[82.8, 9.4]",9774,75,,,,2.5417116,,Left Foot,,,,"[61.6, 23.9]",,Ground Pass,,25.684431,,,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,172,Barcelona,217,['754dbab2-d3d9-4afb-badb-1ce89acef4fa'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.951,Pass,,2017/2018
,,,,,,,,,,,,,,1.881995,,,,,,,,,,,,,,92b57b19-1e4d-401b-acdf-b3ab911e5365,2980,,"[63.8, 25.9]",9774,75,,,,1.3627402,,Left Foot,,,,"[69.5, 52.9]",,Ground Pass,,27.595108,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,172,Barcelona,217,['b8fd9848-2e12-4954-b6ef-57600ef5ce97'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.440,Pass,,2017/2018
,,,,,,,,,,,,,,3.349721,,,,,,,,,,,,,,3d9e54e6-1f41-4efd-b876-8f32c88c0d9c,2983,,"[72.1, 53.0]",9774,75,,,,-0.88847977,,Right Foot,,,,"[103.3, 14.6]",,High Pass,,49.47727,,,Incomplete,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['d8102989-5820-49ab-83dc-467f7ab3436b'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:40.573,Pass,,2017/2018
,,,,,,,,,,,,,,2.653458,,,,,,,,,,,,,,ffb2e062-55d9-455e-9a46-711a60a23a3f,2985,,"[22.3, 45.7]",9774,75,,,,-0.9617933,,Left Foot,,,,"[35.9, 26.2]",,High Pass,,23.774145,,,,,Alfonso Pedraza Sag,6737.0,,,,,Recovery,2,From Throw In,Mubarak Wakaso,6626.0,Left Defensive Midfield,172,Barcelona,217,['f59e65e3-afcb-477e-9a31-d9c0e2825095'],45,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:45.931,Pass,,2017/2018
,,,,,,,,,,,,,,1.315479,,,,,,,,,,,,,,1a24ec9f-2107-4090-9ca9-42d726d3d4ba,2988,,"[38.6, 21.0]",9774,75,,,True,-0.41507474,,,,,,"[44.5, 18.4]",,High Pass,,6.44748,,,Incomplete,,,,,,,,,2,From Throw In,Alfonso Pedraza Sag,6737.0,Left Midfield,172,Barcelona,217,"['a0bd6baf-7979-49c5-80fc-a91338aa2e02', 'b19f9463-7a5f-4f38-9c7d-45e505a31fba']",49,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:49.973,Pass,True,2017/2018
,,,,,,,,,,,,,,1.327682,,,,,,,,,,,,,,1f65d7ce-9ff6-4f39-9b1f-da4bc5a20271,2991,,"[75.5, 61.1]",9774,75,,,,0.08611742,,Right Foot,,,,"[89.4, 62.3]",,High Pass,,13.951702,,,Incomplete,,,,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,172,Barcelona,217,['2ee3d29c-818e-439a-9e52-43018432bb25'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.916,Pass,,2017/2018
,,,,,,,,,,,,,,4.971142,,,,,,,,,,,,,,36c16688-305b-4fdd-8f2e-d3a11fb5d21f,2998,,"[6.0, 36.0]",9774,76,True,,,0.54608744,,Left Foot,,,,"[78.4, 80.0]",,High Pass,,84.721664,,,Out,,,,,True,,,Goal Kick,2,From Goal Kick,Fernando Pacheco Flores,6629.0,Goalkeeper,173,Deportivo Alavés,206,,23,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:31:23.761,Pass,,2017/2018
,,,,,,,,,,,,,,1.706365,,,,,,,,,,,,,,29fa8021-f336-49b4-8db9-fc5edde121ac,2999,,"[37.6, 0.1]",9774,76,,,,1.8313987,,,,,,"[29.6, 30.1]",,Low Pass,,31.04835,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,174,Barcelona,217,['3d14c821-41c2-4e81-a677-32fd4ae3d392'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.461,Pass,,2017/2018
,,,,,,,,,,,,,,2.078548,,,,,,,,,,,,,,8db58680-3263-401e-a2b2-923627a5e6d1,3002,,"[36.6, 36.3]",9774,76,,,,1.1687278,,Right Foot,,,,"[45.7, 57.7]",,Ground Pass,,23.254461,,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,174,Barcelona,217,['c769ddac-2e32-429b-94d3-de636dd08d20'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.825,Pass,,2017/2018
,,,,,,,,,,,,,,1.205921,,,,,,,,,,,,,,dd48f365-19c2-41e6-b2f2-c59328df4c49,3005,,"[50.1, 52.6]",9774,76,,,,-1.3754584,,Right Foot,,,,"[53.8, 33.9]",,Ground Pass,,19.062529,,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,174,Barcelona,217,['a7f9cafd-fac4-4fea-97a9-bcdaf10cd6be'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.156,Pass,,2017/2018
,,,,,,,,,,,,,,0.895252,,,,,,,,,,,,,,1c944e3f-8244-4c8e-993a-31ca49bb327d,3008,,"[62.6, 33.4]",9774,76,,,,-0.82822907,,Right Foot,,,,"[69.3, 26.1]",,Ground Pass,,9.908582,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,174,Barcelona,217,['0ca61673-aa64-419c-81a9-f2d49f721b83'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.222,Pass,,2017/2018
,,,,,,,,,,,,,,1.571805,,,,,,,,,,,,,,d2962b2f-3772-4073-8aee-4bb3d5b5c766,3011,,"[69.3, 26.1]",9774,76,,,,-1.1586299,,Right Foot,,,,"[78.7, 4.6]",,Ground Pass,,23.46508,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,174,Barcelona,217,['cb5a6a27-e35d-4951-bea2-acecc84be968'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.663,Pass,,2017/2018
,,,,,,,,,,,,,,1.502881,,,,,,,,,,,,,,3b384450-f2b1-4da6-9aee-0d889233f765,3014,,"[84.3, 7.0]",9774,76,,,,0.36968428,,Left Foot,,,,"[100.3, 13.2]",,Ground Pass,,17.159254,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,174,Barcelona,217,['8133a5a7-2258-428c-ac5c-bf00749347b7'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.088,Pass,,2017/2018
,,,,,,,,,,,,,,0.21099,,,,,,,,,,,,,,fa412e15-2f8a-45b7-930c-24bc813dc37a,3017,,"[98.6, 2.9]",9774,76,,,,0.59619915,,Right Foot,,,,"[101.4, 4.8]",,Ground Pass,,3.3837848,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,174,Barcelona,217,"['35b13909-cd59-4924-a713-b127f179a336', '901c6033-cee9-4b2b-b91e-11ab227b87c0']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.482,Pass,,2017/2018
,,,,,,,,,,,,,,1.109307,,,,,,,,,,,,,,f3c889c0-334a-400b-b87f-df22d5232f1a,3020,,"[21.3, 65.8]",9774,76,,,,2.183513,,Right Foot,,,,"[14.2, 75.9]",,Ground Pass,,12.345849,,,,,Víctor Laguardia Cisneros,6615.0,,,,,Recovery,2,Regular Play,Ibai Gómez Pérez,6617.0,Right Midfield,175,Deportivo Alavés,206,['50b361e1-764b-4ad6-8e88-09695246a0e2'],57,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:31:57.721,Pass,,2017/2018
,,,,,,,,,,,,,,1.61257,,,,,,,,,,,,,,e02e00c0-bdb9-45b6-8f61-565fea28fa16,3023,,"[14.2, 75.9]",9774,76,,,,-0.03715761,,Right Foot,,,,"[41.1, 74.9]",,High Pass,,26.918581,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,2,Regular Play,Víctor Laguardia Cisneros,6615.0,Right Center Back,175,Deportivo Alavés,206,['c976e8c0-432d-4be8-be37-0e34792923c4'],59,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:31:59.808,Pass,,2017/2018
,,,,,,,,,,,,,,1.385858,,,,,,,,,,,,,,e28af589-b627-4e43-a22e-cec61eb511c5,3026,,"[71.0, 0.1]",9774,77,,,,2.087027,,,,,,"[62.6, 14.9]",,Low Pass,,17.017637,,,,,Ivan Rakitić,5470.0,,,,,Throw-in,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,176,Barcelona,217,['a1fcd336-74e9-4a27-9955-8adc444abe97'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.366,Pass,,2017/2018
,,,,,,,,,,,,,,0.823951,,,,,,,,,,,,,,94623960-2fd2-4e7b-bd5d-e4d8b33777c1,3029,,"[63.8, 24.7]",9774,77,,,,0.80094093,,Right Foot,,,,"[73.3, 34.5]",,Ground Pass,,13.648809,,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,176,Barcelona,217,['ef1f515e-2a98-4624-990b-244e984b740a'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.579,Pass,,2017/2018
,,,,,,,,,,,,,,0.744506,,,,,,,,,,,,,,1d2404cd-1c9e-4b91-9bb3-b2afff679815,3032,,"[73.3, 34.5]",9774,77,,,,-2.2073045,,Right Foot,,,,"[68.2, 27.6]",,Ground Pass,,8.58021,,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,176,Barcelona,217,['6b136a2d-d6e9-4449-bf84-38def60cbf17'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.483,Pass,,2017/2018
,,,,,,,,,,,,,,1.625606,,,,,,,,,,,,,,3c568096-9292-43cb-9ac3-d1c36a4ceca6,3035,,"[68.2, 27.6]",9774,77,,,,1.5276338,,Right Foot,,,,"[69.5, 57.7]",,Ground Pass,,30.12806,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,176,Barcelona,217,['24adbdd4-40b8-48e1-8e1c-dfc06398cf8f'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.585,Pass,,2017/2018
,,,,,,,,,,,,,,1.430373,,,,,,,,,,,,,,661c772e-8cde-4836-9445-ee9af5bbdb23,3038,,"[70.3, 63.0]",9774,77,,,,0.88546443,,Right Foot,,,,"[81.5, 76.7]",,Ground Pass,,17.69548,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,176,Barcelona,217,['6d7b30a4-db3a-4a67-a7a8-a2b30d537a22'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.154,Pass,,2017/2018
,,,,,,,,,,,,,,0.756888,,,,,,,,,,,,,,e96cb894-3c3b-4c02-8fe0-7aca8e4e8b47,3042,,"[95.8, 57.7]",9774,77,,,,-1.0057606,a5d05022-dc1e-42d4-b40b-672659533acc,Left Foot,,,,"[105.5, 42.4]",,High Pass,,18.11574,,,,,José Paulo Bezzera Maciel Júnior,5542.0,True,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,176,Barcelona,217,['b0024a47-0576-4bb0-9dcc-babc4f8a0dea'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.754,Pass,,2017/2018
,,,,,,,,,,,,,,2.31871,,,,,,,,,,,,,,edc28b4c-7567-4a94-8024-90f94c5725d9,3046,,"[6.0, 44.0]",9774,77,True,,,0.5326289,,Right Foot,,,,"[59.1, 75.3]",,High Pass,,61.638462,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Fernando Pacheco Flores,6629.0,Goalkeeper,177,Deportivo Alavés,206,['2932e48a-bf18-49c0-a423-82dce4c90ecf'],45,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:32:45.131,Pass,,2017/2018
,,,,,,,,,,,,,,1.36478,,,,,,,,,,,,,,2932e48a-bf18-49c0-a423-82dce4c90ecf,3047,,"[61.0, 4.8]",9774,77,,,,-0.21147914,,Head,,,,"[78.7, 1.0]",,High Pass,,18.103315,,,Out,,,,,,,,Interception,2,From Goal Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,177,Deportivo Alavés,206,['edc28b4c-7567-4a94-8024-90f94c5725d9'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.450,Pass,,2017/2018
