50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.657476,,,,,,,,,,,,,,d6583687-7071-41b1-9ccf-157e7252de2a,1651,,"[48.6, 26.8]",69164,45,,,,,1.750012,,Right Foot,,,"[46.1, 40.6]",,Ground Pass,,14.024621,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,2,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,102,Barcelona,217,['c8d804dd-4e12-4aac-bd45-c8572429947e'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.356,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.218583,,,,,,,,,,,,,,7607c0fc-0003-4dca-bd58-d92f55ea98a6,1654,,"[46.7, 39.1]",69164,45,,,,,-1.3564532,,Right Foot,,,"[49.9, 24.4]",,Ground Pass,,15.044268,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Kick Off,José Edmílson Gomes de Moraes,25910.0,Right Center Back,102,Barcelona,217,['4bd16efb-0a6f-4098-bf84-c52b3a0ccc68'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.819,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.380064,,,,,,,,,,,,,,5ab3828c-4a7b-4d20-b47c-b93b48ca7612,1657,,"[54.3, 15.5]",69164,45,,,,,0.70978504,,Right Foot,,,"[75.6, 33.8]",,Low Pass,,28.081667,,,,Samuel Eto''o Fils,19298.0,,,,,,,2,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,102,Barcelona,217,['66abd6a7-26a8-42ad-ac55-e0ab643d34a7'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.115,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.922963,,,,,,,,,,,,,,85ffdf69-ea02-46b3-b141-881d9ca224db,1661,,"[75.8, 35.7]",69164,45,,,,,2.726687,,Left Foot,,,"[67.4, 39.4]",,Ground Pass,,9.17878,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,102,Barcelona,217,"['10df2108-5fd1-490b-91c9-bc731d57c38b', 'ae29f84e-6f2c-4471-918b-2c20c7744e54']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.708,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,,1.697877,,,,,,,,,,,,,,b987af32-f8bd-4d4d-8fd8-179feeb7405f,1664,,"[71.8, 28.3]",69164,45,,,,,-1.1463443,,Right Foot,,,"[81.2, 7.5]",,Ground Pass,,22.825424,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,102,Barcelona,217,['e8dcb9b3-a0d0-4fa6-98e7-ad5829e658fc'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.584,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.305737,,,,,,,,,,,,,,160eb0dd-8d70-4924-a7b4-38a62519e1b6,1667,,"[84.7, 17.3]",69164,45,,,,,1.7458422,,Right Foot,,,"[76.6, 63.1]",,High Pass,,46.51075,,,,Oleguer Presas Renom,25873.0,,,True,,,,2,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,102,Barcelona,217,['baedf462-0873-4496-a145-221215d16812'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.505,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.279609,,,,,,,,,,,,,,e2b60829-a886-4e38-afb0-f71cee64830d,1670,,"[76.6, 63.1]",69164,45,,,,,-2.2919555,,Right Foot,,,"[60.6, 44.9]",,Low Pass,,24.233036,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,2,From Kick Off,Oleguer Presas Renom,25873.0,Right Back,102,Barcelona,217,['d929780f-2861-4193-9246-49f92cb9974b'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.000,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.66332,,,,,,,,,,,,,,2fbda027-b7d1-4d7c-9806-1269c8d0a1c8,1674,,"[66.7, 60.3]",69164,45,,,,,0.028977394,,Right Foot,,,"[94.3, 61.1]",,High Pass,,27.611591,,Incomplete,,Ludovic Giuly,25878.0,,,,Through Ball,True,,2,From Kick Off,José Edmílson Gomes de Moraes,25910.0,Right Center Back,102,Barcelona,217,"['6a5e7475-4223-48cd-b8d0-24fe505e01d2', 'a462b26f-ac04-4287-86ed-ec50ca9797ba', 'ec86cd35-9283-4f69-90d2-21686d59fe9d']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.576,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,,1.768313,,,,,,,,,,,,,,6a5e7475-4223-48cd-b8d0-24fe505e01d2,1676,,"[25.8, 19.0]",69164,45,,,,,0.1260881,,Head,,,"[32.9, 19.9]",,High Pass,,7.156815,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,Recovery,2,From Kick Off,Vicente Valcarce Cano,26459.0,Left Back,102,Barcelona,217,"['2fbda027-b7d1-4d7c-9806-1269c8d0a1c8', 'e9263ee1-0caf-4616-9304-6f5fc684d0c7']",45,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:45.239,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.816201,,,,,,,,,,,,,,05d94b82-36e6-4643-ba46-03f26fe3fc9c,1678,,"[32.9, 19.9]",69164,45,,,,,-0.7557039,,Head,,,"[38.1, 15.0]",,High Pass,,7.1449285,,Incomplete,,Ignacio Pérez Santamaría,25892.0,,,,,,,2,From Kick Off,Juan Antonio Rodríguez Villamuela,25881.0,Left Center Midfield,102,Barcelona,217,"['8d97ddd8-2ff5-4e25-aa45-60852965ef47', 'f64067dc-8f5f-4bdd-9dae-1bc9c056f2d4']",47,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:47.167,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.3733,,,,,,,,,,,,,,8d97ddd8-2ff5-4e25-aa45-60852965ef47,1681,,"[82.0, 65.1]",69164,45,,,,True,0.13459791,,,,,"[91.6, 66.4]",,High Pass,,9.687621,,Incomplete,,Ludovic Giuly,25878.0,,,,,,Recovery,2,From Kick Off,Oleguer Presas Renom,25873.0,Right Back,102,Barcelona,217,"['02864d4d-5f77-442a-9ac4-4b7e3cd3d4da', '05d94b82-36e6-4643-ba46-03f26fe3fc9c', '32a229e1-4768-48d7-8455-6f3c41a3ba67', 'a1d05186-fd37-4948-9488-e6bdc52ab7ed']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.984,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,,2.213017,,,,,,,,,,,,,,78fb6927-6d96-432f-852a-48877911255f,1685,,"[34.8, 4.7]",69164,45,,,,,0.13221647,,Left Foot,,,"[73.9, 9.9]",,High Pass,,39.444263,,,,Pablo González Couñago,26461.0,,,,,,,2,From Kick Off,Vicente Valcarce Cano,26459.0,Left Back,102,Barcelona,217,['7b6209a2-2999-42ff-9262-68f1f6bf788e'],50,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:50.716,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.080312,,,,,,,,,,,,,,99796016-9069-4616-a641-a8b38a610906,1691,,"[73.5, 3.6]",69164,46,,,,,0.72227305,,Left Foot,,,"[106.3, 32.5]",,High Pass,,43.715557,,Incomplete,,Pablo González Couñago,26461.0,,,,,,Free Kick,2,From Free Kick,Vicente Valcarce Cano,26459.0,Left Back,103,Málaga,223,"['88df35ac-1c39-472b-ae91-e659f8ba4401', 'e76a0f91-5c99-4742-87b4-0f93b3dc6f90']",21,,,,,,,,,,,,,,,,,,,Málaga,223,00:01:21.621,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.373794,,,,,,,,,,,,,,7482da6c-b5e2-45d6-bb75-7fc55deebde6,1696,,"[10.2, 30.2]",69164,46,,,,,-0.3838637,,Drop Kick,,,"[46.1, 15.7]",,Low Pass,,38.717697,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,104,Barcelona,217,['9784d2f9-b0ff-45ef-a2e6-a4768eb0d874'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.845,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.801589,,,,,,,,,,,,,,bd286e5a-f56d-4cee-9c2f-7f28ddab4bc2,1702,,"[56.3, 0.1]",69164,46,,True,,,2.65442,,,,,"[39.5, 9.0]",,Low Pass,,19.011839,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,Throw-in,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,105,Barcelona,217,['dc9435e4-b029-4582-9a1e-bc422f0ca589'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.448,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.857487,,,,,,,,,,,,,,3ae30295-0487-4088-9500-63c6f78eed9a,1704,,"[57.4, 9.9]",69164,46,,,,,2.287338,,Left Foot,,,"[49.3, 19.2]",,Ground Pass,,12.332883,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,105,Barcelona,217,['90593dd6-3885-43c7-aa84-377cbb7f64a4'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.752,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.865174,,,,,,,,,,,,,,3f748d2f-7197-44c4-913e-5f2d1c1a8cd0,1708,,"[46.7, 24.6]",69164,46,,,,,1.5160565,,Right Foot,,,"[48.3, 53.8]",,Ground Pass,,29.243803,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,105,Barcelona,217,"['2d355a7f-d3a4-475a-898a-807b58ffa15a', '95421d39-ef98-4318-8184-e530f3edfc72']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.809,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,,1.337214,,,,,,,,,,,,,,4df1ba7d-f854-4d35-93c2-3183155c5ae2,1712,,"[55.7, 57.6]",69164,46,,,,,1.127348,,Right Foot,,,"[65.2, 77.6]",,Ground Pass,,22.14159,,,,Oleguer Presas Renom,25873.0,,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Right Center Back,105,Barcelona,217,"['04d66121-c20b-497f-9329-20512f17ddef', '1eafa9af-52b0-4c70-b132-15cad323f6e0']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.105,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,,2.590015,,,,,,,,,,,,,,fd2a0de9-78f1-4f9c-8dc7-99340cbf0d2e,1718,,"[65.4, 69.9]",69164,47,,,,,-1.8821923,,Left Foot,,,"[52.3, 29.2]",,High Pass,,42.756287,,,,Carles Puyol i Saforcada,20125.0,,,True,,,Free Kick,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,106,Barcelona,217,['8a85ff1f-e788-44c5-a58d-b41758f63ed2'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.934,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.536836,,,,,,,,,,,,,,94dd1dc1-f832-47f7-95e6-e69a23a9e0c6,1721,,"[64.6, 33.9]",69164,47,,,,,1.1841109,,Right Foot,,,"[71.4, 50.6]",,Ground Pass,,18.03136,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,106,Barcelona,217,['dd6fc068-a9d8-4388-b150-a53dbd56d45a'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.872,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.680381,,,,,,,,,,,,,,a92f562a-94a3-465b-bdb0-d030065557e5,1724,,"[72.1, 51.1]",69164,47,,,,,1.1560136,,Right Foot,,,"[82.8, 75.4]",,Ground Pass,,26.55146,,,,Oleguer Presas Renom,25873.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,106,Barcelona,217,['d42969ed-e957-46d4-8563-f7e128ac42ea'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.519,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.934665,,,,,,,,,,,,,,12714e5a-83ab-4d49-b21f-3bb4f2a2d40a,1731,,"[114.2, 76.0]",69164,47,,,,,-2.314839,,Right Foot,,,"[100.3, 60.9]",,Ground Pass,,20.523645,,Incomplete,,Mark van Bommel,19296.0,,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,106,Barcelona,217,"['2182ec90-181e-47a9-9251-95f2daeaeda1', '23c0a7e4-39f5-4c9e-96f4-eb0f94db2a87']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.520,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,2182ec90-181e-47a9-9251-95f2daeaeda1,1733,,"[19.8, 19.2]",69164,47,,,,,-0.33832362,,Right Foot,,,"[25.2, 17.3]",,Ground Pass,,5.724509,,,,Pablo González Couñago,26461.0,,,,,,Interception,2,Regular Play,Gerardo García León,26462.0,Right Center Midfield,107,Málaga,223,"['12714e5a-83ab-4d49-b21f-3bb4f2a2d40a', '56d2d751-ccea-4717-8091-68be86783ee2']",32,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:32.454,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.386343,,,,,,,,,,,,,,9db93ac3-c557-481e-9d6b-eb3f72836208,1743,,"[36.6, 2.4]",69164,47,,,,,0.38970858,,Left Foot,,,"[42.2, 4.7]",,Ground Pass,,6.0539246,,Incomplete,,Gerardo García León,26462.0,,,,,,,2,Regular Play,Pablo González Couñago,26461.0,Left Center Forward,107,Málaga,223,"['04a30b75-1f68-4b68-a8f6-562cb3681b99', 'bb50b5f0-c6c8-4251-b26d-aaeaf91b2d0f', 'd697f43d-c61c-490e-b377-910e659688ae']",40,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:40.526,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,,1.172743,,,,,,,,,,,,,,e4a62409-d7f0-40cd-b9b1-8dc33051c11d,1747,,"[77.2, 75.8]",69164,47,,,,,-1.6872878,,Right Foot,,,"[76.1, 66.4]",,Ground Pass,,9.464143,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,108,Barcelona,217,['3f3f89f5-67f2-4c25-8b32-ca665b5606bf'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.388,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.725678,,,,,,,,,,,,,,88160582-4eb2-4ed6-a98b-49e2b8d5cc63,1750,,"[76.7, 54.4]",69164,47,,,,,-0.89821756,705113b4-e265-433f-ad18-979088eb5e00,Right Foot,,,"[85.7, 43.1]",,Ground Pass,,14.446107,,,,Andrés Iniesta Luján,5216.0,True,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,108,Barcelona,217,['ab5b9b6b-6dee-4490-8481-f60dfa316c30'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.614,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.60282,,,,,,,,,,,,,,c82a3cdd-6f2d-48f1-bd6e-75b3caa1a74e,1762,,"[120.0, 80.0]",69164,48,,,,,-1.8870153,,Right Foot,,,"[104.0, 31.1]",,High Pass,,51.451046,,,True,Andrés Iniesta Luján,5216.0,,,True,Outswinging,,Corner,2,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,109,Barcelona,217,['1e04477f-5af6-4dd9-a55d-3f0719222ea8'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.031,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.667,,,,,,,,,,,,,,6f663ae1-1f45-4979-92d0-90cbb259fe3a,1768,,"[120.0, 0.1]",69164,48,,,,,1.7784342,,Right Foot,,,"[112.5, 35.7]",,High Pass,True,36.38145,,Incomplete,,Mark van Bommel,19296.0,,,,Inswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,110,Barcelona,217,"['56ca8022-00b9-4082-a4a1-5de5bca55684', '7028df9e-0bae-40da-b864-a627069d93ff']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.098,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.037763,,,,,,,,,,,,,,f11b6e52-d5c9-4475-ae51-f8c3b10dc2cb,1773,,"[84.1, 49.7]",69164,48,,,,,-2.594995,,Right Foot,,,"[67.5, 39.6]",,Ground Pass,,19.43116,,,,Carles Puyol i Saforcada,20125.0,,,,,,Recovery,2,From Corner,Ludovic Giuly,25878.0,Right Wing,110,Barcelona,217,['9e037f01-db4b-4936-b4db-cb3aba5fa77f'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.257,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.710512,,,,,,,,,,,,,,d1bff727-f742-4c07-a700-2b885095290b,1776,,"[65.5, 43.8]",69164,48,,,,,-1.1032728,,Right Foot,,,"[86.3, 2.6]",,High Pass,,46.15279,,,,Ronaldo de Assis Moreira,25879.0,,,True,,,,2,From Corner,Carles Puyol i Saforcada,20125.0,Left Center Back,110,Barcelona,217,['f9b49fdc-4ff3-4b63-ad5c-1e181674d540'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.006,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.873697,,,,,,,,,,,,,,c630f38d-b45a-4267-b326-d126ddd27628,1780,,"[83.9, 3.1]",69164,48,,,,,1.5707964,,Right Foot,,,"[83.9, 15.7]",,Low Pass,,12.6,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,110,Barcelona,217,"['5f305f1e-cdc0-4515-b683-3efe9c2ef5ff', 'dcde1ff6-46fb-4afe-ab00-8bbca6f23fb8']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.323,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,,1.559014,,,,,,,,,,,,,,84e2f6ea-2029-42eb-82ab-5b1d89d1f15f,1783,,"[84.9, 17.9]",69164,49,,,,,-1.1184264,,Right Foot,,,"[90.1, 7.2]",,Ground Pass,,11.896638,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,110,Barcelona,217,['c2519d80-1b57-43cd-a477-b0e9ab08f91c'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.514,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.515984,,,,,,,,,,,,,,41ddd2fd-ca81-47f0-81cc-387b47846f92,1786,,"[90.6, 15.7]",69164,49,,,,,-0.92092586,,Right Foot,,,"[96.3, 8.2]",,Ground Pass,,9.420191,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,2,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,110,Barcelona,217,['0ca675c6-cf10-4837-a4c7-3dc4435c42ca'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.173,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.825233,,,,,,,,,,,,,,8540fa35-a346-43d7-8a94-4343551f40e3,1791,,"[99.2, 0.1]",69164,49,,,,,2.4719536,,,,,"[92.0, 5.8]",,High Pass,,9.183137,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Throw-in,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,111,Barcelona,217,['3c3fa57a-adad-45c6-9217-d239a1fe65a8'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.711,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.704888,,,,,,,,,,,,,,717a6c7d-dfc6-4f89-bea3-817a1ae8b25f,1794,,"[92.0, 5.8]",69164,49,,,,,-0.3498556,,Right Foot,,,"[99.4, 3.1]",,Ground Pass,,7.877182,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,111,Barcelona,217,['ca355388-9f69-4e3e-b380-ba809da8f7da'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.703,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.874822,,,,,,,,,,,,,,aeb0db02-54aa-43f5-a12a-8ec1004c1cb2,1797,,"[105.4, 4.2]",69164,49,,,,,1.3555256,,Left Foot,True,,"[112.9, 38.5]",,Low Pass,,35.110397,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,111,Barcelona,217,"['7b3425b3-5b0c-4564-9d7d-266f073b1da4', 'ceaa5184-b0cf-4b95-8418-9871841ddbe8']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.709,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,6.3958,,,,,,,,,,,,,,b4551ca7-f539-4e26-8364-5ffda797e22e,1800,,"[13.9, 26.3]",69164,49,,True,,,0.617849,,Drop Kick,,,"[88.9, 79.6]",,High Pass,,92.01027,,Out,,,,,,True,,,,2,From Throw In,Francesc Arnau,26460.0,Goalkeeper,111,Barcelona,217,,40,,,,,,,,,,,,,,,,,,,Málaga,223,00:04:40.498,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,1.182163,,,,,,,,,,,,,,eddadf9e-b52d-41c3-a4de-0ec4f4100f45,1801,,"[31.4, 0.1]",69164,49,,,,,1.6319445,,,,,"[30.8, 9.9]",,High Pass,,9.81835,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,112,Barcelona,217,['2fc84bfc-d8fa-4608-8bfb-051fecac9dbb'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.758,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.4476,,,,,,,,,,,,,,17d10641-3da2-4ce6-9cc1-48248dd37eee,1805,,"[29.2, 9.8]",69164,49,,,,,-1.2924967,,Right Foot,,,"[30.0, 7.0]",,Low Pass,,2.912044,,Incomplete,,Sylvio Mendes Campos Junior,25854.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,112,Barcelona,217,"['1db8a5d2-4205-4c6d-b61e-a9d8847d6b9e', '4680a599-c967-41ae-a2c6-6a073c769b18', 'e567e6c2-1288-4c86-b172-17fec71e11d3']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.729,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,,2.413706,,,,,,,,,,,,,,6649f3fb-846e-4547-8361-f92f12762287,1808,,"[30.8, 0.1]",69164,49,,True,,,0.41965085,,,,,"[43.8, 5.9]",,High Pass,,14.2351675,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Throw-in,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,113,Barcelona,217,['c21e6fb3-d632-4d4e-be8a-5c8a57a15e8e'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.993,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.272496,,,,,,,,,,,,,,3ded4433-cf7e-4e9a-8383-c59a8fd45edd,1810,,"[39.5, 15.8]",69164,50,,,,,1.2154763,,Right Foot,,,"[57.2, 63.5]",,High Pass,,50.87809,,,,Ludovic Giuly,25878.0,,,True,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,113,Barcelona,217,['71a218db-72f2-4d2b-b74a-82c8e5534023'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.744,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,2.91384,,,,,,,,,,,,,,357ee8c7-c0f5-439e-9858-050c1db321be,1812,,"[57.2, 63.5]",69164,50,,,,,-0.23210384,5808971a-335a-4502-be0e-358f2e248a48,Right Foot,,,"[84.7, 57.0]",,High Pass,,28.257742,,,,Mark van Bommel,19296.0,True,,,,,,2,From Throw In,Ludovic Giuly,25878.0,Right Wing,113,Barcelona,217,['3f1180c4-8535-4d6b-8097-840868536ee6'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.017,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.807494,,,,,,,,,,,,,,4f9acc24-97f2-436f-8772-50bce94e1686,1818,,"[94.3, 80.0]",69164,50,,,,,-0.51391965,,,,,"[106.7, 73.0]",,High Pass,,14.239382,,,,Mark van Bommel,19296.0,,,,,,Throw-in,2,From Throw In,Oleguer Presas Renom,25873.0,Right Back,114,Barcelona,217,['7177dea0-be54-482c-9155-cfc2bc5d66b3'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.721,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.894008,,,,,,,,,,,,,,acd48940-c4b2-48b3-b384-bd291b014bf0,1821,,"[108.8, 73.6]",69164,50,,,,,-3.1019309,,Right Foot,,,"[96.2, 73.1]",,Low Pass,,12.609917,,,,Oleguer Presas Renom,25873.0,,,,,,,2,From Throw In,Mark van Bommel,19296.0,Left Center Midfield,114,Barcelona,217,['6a2216ff-3e34-4b40-af77-7224824a38a7'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.597,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,0.873897,,,,,,,,,,,,,,aa8ce809-5bbf-4692-92af-5933afe8fe72,1827,,"[98.3, 68.3]",69164,51,,,,,-1.1032349,,Right Foot,True,,"[108.6, 47.9]",,Ground Pass,,22.852789,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,115,Barcelona,217,['07c0ab90-7fbe-4ae6-8883-56e714fea9c3'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.288,Pass,,2005/2006
