50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,02a7b444-6b4e-463d-8e1a-a11d27bc780d,1,,,15986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e1315a5c-776e-4bdf-80fe-fe845c52ce87,2,,,15986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6579, 'name': 'Pedro Alcalá Guirado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 2}, {'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 6578, 'name': 'Francesc Aday Benítez Caraballo'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 11}, {'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 20}, {'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6570, 'name': 'Alejandro Granell Nogué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6888, 'name': 'Aleix García Serrano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 6582, 'name': 'Cristian Portugués Manzanera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6351, 'name': 'Cristhian Ricardo Stuani Curbelo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Girona,211,00:00:00.000,Starting XI,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9c9719f6-ce3b-4349-8373-aebdb5a7e402,3,,,15986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['4052ae16-e0a1-4d77-8e80-ec89c227abd6'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4052ae16-e0a1-4d77-8e80-ec89c227abd6,4,,,15986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['9c9719f6-ce3b-4349-8373-aebdb5a7e402'],0,,,,,,,,,,,,,,,,,,Girona,211,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7cfca8a9-f8ce-471b-b20f-7a22265c97e0,2094,,,15986,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,98,Barcelona,217,['5afe06c5-ec10-475c-9f3e-ff2c2ff2ea0b'],0,,,,,,,,,,,,,,,,,,Girona,211,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5afe06c5-ec10-475c-9f3e-ff2c2ff2ea0b,2095,,,15986,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,98,Barcelona,217,['7cfca8a9-f8ce-471b-b20f-7a22265c97e0'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,,,,1.303354,,,,,,,,,,,,,,5afee0f4-0ef8-49be-b37b-fde7d8f9ba05,5,,"[61.0, 40.1]",15986,0,,,,,-3.1037319,,Right Foot,,,,"[47.8, 39.6]",,Ground Pass,,13.209466,,,,,Sergio Busquets i Burgos,5203.0,,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,['c8dd39fa-86da-4054-a8f6-c8c68561d4ee'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.561,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.016351,,,,,,,,,,,,,,00437ccb-e4fb-4518-b530-69bb378073fc,8,,"[51.8, 44.1]",15986,0,,,,,1.9513026,,Right Foot,,,,"[50.0, 48.6]",,Ground Pass,,4.846648,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['70cfcd92-d51b-421f-a152-3298196bcac5'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.741,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.771388,,,,,,,,,,,,,,57142fc2-c36d-45e5-8896-1445b2b16a20,10,,"[50.0, 48.6]",15986,0,,,,,-1.0838971,,Right Foot,,,,"[51.8, 45.2]",,Ground Pass,,3.847077,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,2,Barcelona,217,['29a75671-ae27-4bd5-a98a-744bad68002f'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.757,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.830092,,,,,,,,,,,,,,bdd76180-61ba-4f78-91ba-e38ac78db7c3,13,,"[55.2, 42.5]",15986,0,,,,,1.4750204,,Right Foot,,,,"[57.4, 65.4]",,Ground Pass,,23.005434,,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['8a853830-2a38-4f07-859f-e5854715e1b1'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.431,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.956886,,,,,,,,,,,,,,1f55d294-4836-435d-ab81-b8ff4a5faef2,16,,"[64.0, 67.1]",15986,0,,,,,1.0269638,,Right Foot,,,,"[69.2, 75.7]",,Ground Pass,,10.049875,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,['74e066ff-47a1-4530-bb22-4e5016a16027'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.074,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.702433,,,,,,,,,,,,,,7bf2001c-3da8-4af6-b651-9a1feab4ae56,20,,"[68.6, 75.1]",15986,0,,,,,-1.9742154,,Left Foot,,,,"[65.1, 66.9]",,Ground Pass,,8.915716,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['25032ce5-a431-4581-84bd-2060486aec77', '2e419c57-92b5-4a8a-b3cd-3e71e283d4c7']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.570,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.963435,,,,,,,,,,,,,,33c4da22-3d74-4ab7-a8a6-651d47d0c163,27,,"[48.4, 8.6]",15986,0,,,,,1.4981968,,Left Foot,,,,"[48.8, 14.1]",,Ground Pass,,5.5145264,,,,,Pere Pons Riera,6565.0,,,,,,Recovery,1,Regular Play,Aleix García Serrano,6888.0,Left Center Midfield,3,Girona,211,"['9a0ed1c0-5093-4d1f-a4ca-a32e47b5fb36', 'ab741dad-7609-48c5-94a0-e469a7717351']",14,,,,,,,,,,,,,,,,,,Girona,211,00:00:14.227,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.290457,,,,,,,,,,,,,,748529bd-fd5e-4861-a94b-db0e3b22f0a5,31,,"[49.3, 15.9]",15986,0,,,,,-2.8023,,Right Foot,,,,"[35.7, 11.1]",,Ground Pass,,14.422205,,,,,Juan Pedro Ramírez López,6572.0,,,,,,,1,Regular Play,Pere Pons Riera,6565.0,Center Defensive Midfield,3,Girona,211,"['35702584-0d1d-47ca-bd94-de54487e118d', '5e17fca9-41e8-4aa8-bfd6-51c1da8446b2']",15,,,,,,,,,,,,,,,,,,Girona,211,00:00:15.398,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.369943,,,,,,,,,,,,,,ae4cd4db-8ab5-4178-a2d9-d5390d94a363,35,,"[35.0, 8.2]",15986,0,,,,,0.36219093,,Left Foot,,,,"[60.6, 17.9]",,High Pass,,27.376085,,,,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,,,,1,Regular Play,Juan Pedro Ramírez López,6572.0,Left Center Back,3,Girona,211,"['128d1f58-8f05-438e-af23-906bcf8ccabc', 'a868375e-b7f2-44a8-8143-bc666b45e4a4']",17,,,,,,,,,,,,,,,,,,Girona,211,00:00:17.489,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,3.266885,,,,,,,,,,,,,,fcdcc3b6-0244-4020-9af6-76d4353f310f,38,,"[56.5, 23.8]",15986,0,,,,,1.2246604,,Right Foot,,,,"[71.9, 66.5]",,Ground Pass,,45.39218,,,,,Francesc Aday Benítez Caraballo,6578.0,,,True,,,,1,Regular Play,Cristhian Ricardo Stuani Curbelo,6351.0,Left Center Forward,3,Girona,211,['b40c22e0-59df-4bc2-87dc-6c20e653b7d4'],20,,,,,,,,,,,,,,,,,,Girona,211,00:00:20.265,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.755068,,,,,,,,,,,,,,1b53dbf6-27f4-4930-bcf2-9ffedaa2f53e,41,,"[97.3, 73.3]",15986,0,,,,,-1.3234894,,Right Foot,True,,,"[112.6, 12.7]",,High Pass,,62.5016,,,,,Aleix García Serrano,6888.0,,,True,,,,1,Regular Play,Francesc Aday Benítez Caraballo,6578.0,Right Wing Back,3,Girona,211,['e563cfcf-423b-4066-b776-22c38024f7f4'],26,,,,,,,,,,,,,,,,,,Girona,211,00:00:26.095,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.176023,,,,,,,,,,,,,,233545bf-3503-4e23-8169-fb9621ec0bb8,44,,"[110.1, 7.1]",15986,0,,,,,1.69368,,Right Foot,True,,,"[107.0, 32.2]",,High Pass,,25.29071,,,Incomplete,,,,,,,,,,1,Regular Play,Aleix García Serrano,6888.0,Left Center Midfield,3,Girona,211,['f0d5ee67-b072-4900-8e66-4655f4bd88c8'],32,,,,,,,,,,,,,,,,,,Girona,211,00:00:32.271,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.578232,,,,,,,,,,,,,,ab1b87cd-495e-4590-ae58-0fe29fc9a59e,47,,"[26.5, 34.6]",15986,0,,,,True,-0.08070666,,,,,,"[40.1, 33.5]",,High Pass,,13.644413,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,Recovery,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,4,Barcelona,217,"['1d9e3312-ef91-4a94-b055-43ed856c1ea3', '53bd1654-7e9a-458c-9a40-301b5455c79f']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.358,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.271698,,,,,,,,,,,,,,d07ba812-6744-4e53-a4f6-be000f11a4d5,49,,"[40.1, 33.7]",15986,0,,,,,-1.5538487,,Head,,,,"[40.3, 21.9]",,High Pass,,11.801695,,,,,Ousmane Dembélé,5477.0,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,['0c96d0c4-a6b8-4457-a026-82f0b4f199cc'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.952,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.125613,,,,,,,,,,,,,,8098d096-1b05-4070-bcbe-c74297b73153,52,,"[42.8, 11.5]",15986,0,,,,,1.5875546,,Right Foot,,,,"[42.5, 29.4]",,Ground Pass,,17.902514,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,4,Barcelona,217,['822b07ad-539f-46ff-a625-c772c06a0c17'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.223,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.811362,,,,,,,,,,,,,,b5a9bdd3-bff4-40a3-87f2-40f8c9c792c9,54,,"[42.5, 29.4]",15986,0,,,,,-1.7761917,,Right Foot,,,,"[41.0, 22.2]",,Ground Pass,,7.3545904,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['f453247c-92fe-4676-87cc-cd75776b2fa0'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.348,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.150384,,,,,,,,,,,,,,5428b3ac-54db-4949-a676-807e5df164c3,58,,"[41.4, 29.2]",15986,0,,,,,1.4659194,,Right Foot,,,,"[43.2, 46.3]",,Ground Pass,,17.194475,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,4,Barcelona,217,['cd749fd8-e703-4d24-93da-1c02031d92d6'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.640,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.553183,,,,,,,,,,,,,,9ea614a5-442e-4fb3-beae-83fa5d4e5906,61,,"[43.2, 48.8]",15986,0,,,,,1.1348494,,Right Foot,,,,"[50.7, 64.9]",,Ground Pass,,17.761194,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,4,Barcelona,217,['9aad7cf4-388b-4fa4-ae92-ae1617e1c18e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.982,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.381405,,,,,,,,,,,,,,2ed24228-fd2e-48f1-89bb-deae7fa690b9,63,,"[50.7, 64.9]",15986,0,,,,,-1.3608228,,Left Foot,,,,"[52.0, 58.8]",,Ground Pass,,6.2369866,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,['d38bcdad-5a2b-444c-b773-05810027456a'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.535,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.962997,,,,,,,,,,,,,,85c091ff-552e-424d-b9f7-6d3147401ea0,66,,"[53.4, 58.8]",15986,0,,,,,1.2068174,,Left Foot,,,,"[56.6, 67.2]",,Ground Pass,,8.988882,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,4,Barcelona,217,['a4bb92f0-2362-4bee-9aa1-e09e5de55d0a'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.958,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.271435,,,,,,,,,,,,,,b67e4592-95df-4ede-8e54-d797a2a26dc4,70,,"[57.4, 55.6]",15986,0,,,,,-1.3115699,,Left Foot,,,,"[62.2, 37.5]",,Ground Pass,,18.72565,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,"['10013a5a-51da-4730-a72d-4354ee83ee50', 'c0ebda1b-e1cc-4885-b039-496c1a9b6bbe']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.617,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.927059,,,,,,,,,,,,,,e6841d7e-7214-423a-a6be-db47e0fed4f6,73,,"[56.5, 41.2]",15986,0,,,,,1.334856,,Right Foot,,,,"[63.4, 69.9]",,Ground Pass,,29.517792,,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,4,Barcelona,217,['7c359800-0288-4fad-8a9b-879dff68f7d2'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.936,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.574143,,,,,,,,,,,,,,db0317c6-b5fb-4f64-a2e4-1f28e688c126,76,,"[63.4, 69.9]",15986,1,,,,,-1.5458015,,Right Foot,,,,"[63.6, 61.9]",,Ground Pass,,8.0025,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,4,Barcelona,217,['082890af-46e2-4f2f-86ef-cf2b8e5d0842'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.023,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.435404,,,,,,,,,,,,,,38ae1412-b570-46ec-b1b2-6c893fd94c1e,79,,"[63.6, 61.7]",15986,1,,,,,-2.8435957,,Right Foot,,,,"[49.6, 57.4]",,Ground Pass,,14.645477,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,4,Barcelona,217,['ced16560-67c4-4c6d-b235-e236060297e6'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.555,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.483014,,,,,,,,,,,,,,00db4443-00b8-467b-b4ba-270b8050f62d,82,,"[56.3, 61.0]",15986,1,,,,,0.6692565,,Right Foot,,,,"[76.4, 76.9]",,Ground Pass,,25.6285,,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['e8f1580a-497f-4a07-88df-efda11fb8fee'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.325,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.388588,,,,,,,,,,,,,,0dc12539-01e7-44bb-8aeb-c3de5ea12722,84,,"[76.4, 77.1]",15986,1,,,,,-2.5165699,,Right Foot,,,,"[68.5, 71.4]",,Ground Pass,,9.741663,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,4,Barcelona,217,['bb7275d1-da95-432e-9ace-a3910ac41711'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.808,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.449009,,,,,,,,,,,,,,dca785bd-0a92-4d30-9936-dd333a9b3b41,88,,"[69.5, 71.2]",15986,1,,,,,-2.6069984,,Right Foot,,,,"[54.3, 62.2]",,Ground Pass,,17.664654,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,4,Barcelona,217,['a0801f32-a63b-4783-9cdf-f74c976f9193'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.426,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.55506,,,,,,,,,,,,,,cbcd50bd-39c7-4b46-ad06-9d33ad1b8413,91,,"[64.5, 55.6]",15986,1,,,,,-1.336541,,Right Foot,,,,"[70.8, 29.2]",,Ground Pass,,27.141296,,,,,Ousmane Dembélé,5477.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['5ad1f7d7-8733-4b08-a2fc-b97e555bb63a'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.788,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.290019,,,,,,,,,,,,,,273068f9-b248-44ee-bf0a-5fd04071b03c,94,,"[93.2, 26.0]",15986,1,,,,,-0.9981771,,Right Foot,,,,"[105.9, 6.3]",,Ground Pass,,23.438856,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,4,Barcelona,217,['a695b54d-579f-47fb-a751-62afa6713059'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.190,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.196573,,,,,,,,,,,,,,295a126e-0191-4860-8131-d3b1c5228288,97,,"[105.4, 5.9]",15986,1,,,,,2.3686938,,Left Foot,,,,"[97.3, 13.8]",,Ground Pass,,11.314592,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['6dfe0158-15a5-4bd5-8a90-19a18fe9ad5d'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.366,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.485771,,,,,,,,,,,,,,8e4f25df-e5fc-4466-be0f-28a3c9537c1b,100,,"[97.2, 13.1]",15986,1,,,,,0.43587697,,Right Foot,,,,"[104.5, 16.5]",,Ground Pass,,8.05295,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,Through Ball,True,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,"['25081a38-eccb-4cd4-911e-c4fdc49f4cc3', '7f2a123e-6c2d-43d0-9007-6964e2dd199c']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.006,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.541852,,,,,,,,,,,,,,b6274aa1-d9b8-44c7-a025-49748fe420de,103,,"[102.9, 14.5]",15986,1,,,,,-1.5279654,,Left Foot,,,,"[103.2, 7.5]",,Ground Pass,,7.006426,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,Recovery,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,4,Barcelona,217,['8525a1cd-03fb-4d35-83dd-7e6ec5a05c55'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.927,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.103091,,,,,,,,,,,,,,884b441d-cb1b-42d7-a131-fde7305099cf,106,,"[103.2, 7.2]",15986,1,,,,,2.15821,,Right Foot,,,,"[77.1, 46.4]",,High Pass,,47.094055,,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,['9eb1df30-fa2b-4a41-ac5a-6618a1b73e78'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.627,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.855261,,,,,,,,,,,,,,f03366a4-8d57-4bfd-8772-25d5f35c3a18,109,,"[79.4, 44.5]",15986,1,,,,,1.3060741,,Right Foot,,,,"[83.9, 61.1]",,Ground Pass,,17.199127,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,4,Barcelona,217,['eaea4106-f43f-423b-83b1-d59653c17f6d'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.310,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.086159,,,,,,,,,,,,,,9ed3ba8e-12d6-4c8e-9819-cf626a5f696e,112,,"[76.0, 52.4]",15986,1,,,,,-2.535355,,Right Foot,,,,"[68.5, 47.2]",,Ground Pass,,9.126335,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,4,Barcelona,217,['0fab0644-a6f0-49f3-80a1-98900ce3ca34'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.674,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.112896,,,,,,,,,,,,,,cd5122da-c424-4d47-9647-297a00c8e25a,115,,"[68.1, 45.0]",15986,1,,,,,-1.165587,,Right Foot,,,,"[84.4, 7.0]",,High Pass,,41.348396,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['bade9f2a-32fb-4e9f-90ed-a26e21bcbf00'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.463,Pass,,2018/2019
