bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.202254,,,,,,,,,,,,,a7f24e2a-2eec-4357-8d68-26f23a0d4dc7,744,,,"[96.4, 14.6]",267197,16,,,,,2.068139,,Right Foot,,,,"[92.6, 21.6]",,Ground Pass,,7.964923,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,30,Barcelona,217,['c8a6fdb2-02ab-48ba-a2b8-465d1bda7ecb'],10,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.841,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.064058,,,,,,,,,,,,,e5f6c816-42d2-4f5c-bd7a-dd4e98af62c1,752,,,"[93.6, 30.2]",267197,16,,,,,1.3017786,2f0cbce2-0bfc-415d-87b4-50fe7a2f3754,Right Foot,,,,"[99.5, 51.6]",,Ground Pass,,22.198423,,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,30,Barcelona,217,"['2aee4149-1d06-4170-ade7-b59b157b8f8d', 'a270078d-3067-435c-84d0-55680aab37b3']",14,,,,,,,,,,,,,,,,Barcelona,217,00:16:14.577,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.9358,,,,,,,,,,,,,c9980ab8-f0f1-40c6-aabc-0d2c6b19e55d,764,,,"[120.0, 0.1]",267197,16,,,,,1.7822345,,Right Foot,,,,"[111.5, 39.7]",,High Pass,True,40.501976,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,31,Barcelona,217,['407ce808-bdad-41d5-90b2-889fac7357ae'],46,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.929,Pass,,2014/2015
,,,,,,,,,,,,,,,,6.472301,,,,,,,,,,,,,6e2057d2-576f-4f94-a9e6-fd2231af7995,770,,,"[7.0, 44.1]",267197,17,,True,,,0.4017847,,Right Foot,,,,"[80.9, 75.5]",,High Pass,,80.29427,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Fabricio Martín Agosto Ramírez,10277.0,Goalkeeper,32,RC Deportivo La Coruña,219,['083ca625-0798-449c-ab9d-3a99d219343c'],13,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:13.967,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.394871,,,,,,,,,,,,,083ca625-0798-449c-ab9d-3a99d219343c,771,,,"[39.2, 4.6]",267197,17,,,,,-0.38050637,,Head,,,,"[49.7, 0.4]",,High Pass,,11.308846,,,Out,,Jérémy Mathieu,10609.0,,,,,Recovery,1,From Goal Kick,Thomas Vermaelen,6332.0,Left Center Back,32,RC Deportivo La Coruña,219,"['6e2057d2-576f-4f94-a9e6-fd2231af7995', '75fa254a-c2d8-4945-890c-32ab6c680283']",20,,,,,,,,,,,,,,,,Barcelona,217,00:17:20.439,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.969656,,,,,,,,,,,,,b76df900-62b7-4df4-8c2a-bc57cec6b03a,773,,,"[76.9, 80.0]",267197,17,,,,,-0.91042566,,,,,,"[84.9, 69.7]",,Low Pass,,13.041856,,,,,Lucas Pérez Martínez,6732.0,,,,,Throw-in,1,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,33,RC Deportivo La Coruña,219,['ee06ae1f-580d-4191-807b-57902f262e2c'],29,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:29.436,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.7008,,,,,,,,,,,,,2cbeca7b-4c74-4f91-ac8c-0638c707857e,776,,,"[84.9, 69.7]",267197,17,,,,,-2.3438494,,Left Foot,,,,"[76.9, 61.5]",,Low Pass,,11.456003,,,,,Alejandro Bergantiños García,23806.0,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,33,RC Deportivo La Coruña,219,['861ef500-80ce-4de7-a39c-feda31d16a81'],30,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:30.446,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.760599,,,,,,,,,,,,,6c9b33ce-464c-4a3c-b815-71e600c9aa2c,778,,,"[76.9, 61.5]",267197,17,,,,,-0.53439546,,Head,,,,"[91.6, 52.8]",,Low Pass,,17.08157,,,Incomplete,,,,,,,,,1,From Throw In,Alejandro Bergantiños García,23806.0,Left Defensive Midfield,33,RC Deportivo La Coruña,219,['f07f6723-ece4-411d-b4bb-68143d7dda1f'],31,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:31.146,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.505506,,,,,,,,,,,,,f07f6723-ece4-411d-b4bb-68143d7dda1f,779,,,"[28.5, 27.3]",267197,17,,,,,2.5213432,,Right Foot,,,,"[6.8, 42.8]",,Ground Pass,,26.667208,,,,,Jordi Masip López,11302.0,,,,,Recovery,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,34,Barcelona,217,"['6c9b33ce-464c-4a3c-b815-71e600c9aa2c', 'b746aa21-e6f4-4f81-9112-29a4f64d7aa8']",33,,,,,,,,,,,,,,,,Barcelona,217,00:17:33.907,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.234172,,,,,,,,,,,,,68919840-34ce-4a7b-a9d9-82e40c8202c8,782,,,"[7.5, 41.5]",267197,17,,,,,-0.9346077,,Right Foot,,,,"[20.5, 23.9]",,Ground Pass,,21.880585,,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Jordi Masip López,11302.0,Goalkeeper,34,Barcelona,217,['4a86daa1-e077-4f50-b0a8-c73db423edd8'],37,,,,,,,,,,,,,,,,Barcelona,217,00:17:37.418,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.126675,,,,,,,,,,,,,e989e313-5dd9-4184-9d89-1f57fb6eddf1,785,,,"[23.2, 24.1]",267197,17,,,,,0.0102037275,,Left Foot,,,,"[42.8, 24.3]",,Ground Pass,,19.60102,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,34,Barcelona,217,['645b2d4f-034e-4322-88d4-5d6dcea4f6f2'],40,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.554,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.0479,,,,,,,,,,,,,db62975d-1668-45af-a418-4f9c308938a6,788,,,"[44.4, 24.5]",267197,17,,,,,-0.23052184,,Right Foot,,,,"[64.0, 19.9]",,Ground Pass,,20.13256,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,34,Barcelona,217,['7ddcc212-ed03-482b-b3a7-c8c739ed2083'],43,,,,,,,,,,,,,,,,Barcelona,217,00:17:43.194,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.399837,,,,,,,,,,,,,57478252-b86a-4835-a005-ced27d5631de,790,,,"[64.0, 19.9]",267197,17,,,,,-1.9994178,,Right Foot,,,,"[57.1, 4.8]",,Ground Pass,,16.601807,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,34,Barcelona,217,['1094ae6c-7de8-4bff-a659-6152e4f75085'],44,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.242,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.967059,,,,,,,,,,,,,3b7e1f1a-6bd4-4d88-b99a-45acde1f8d5f,793,,,"[56.8, 4.8]",267197,17,,,,,1.7126933,,Left Foot,,,,"[55.0, 17.4]",,Ground Pass,,12.727922,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Back,34,Barcelona,217,['97470a3a-43f3-4d4f-b4ee-5e772c20b981'],47,,,,,,,,,,,,,,,,Barcelona,217,00:17:47.127,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.825611,,,,,,,,,,,,,072b430f-f4d7-4aa4-b1bc-55481b704126,796,,,"[55.2, 20.7]",267197,17,,,,,1.5584513,,Right Foot,,,,"[55.4, 36.9]",,Ground Pass,,16.201235,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,34,Barcelona,217,['628828b5-7e55-4fc0-872d-dd52d8518e56'],49,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.708,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.359986,,,,,,,,,,,,,31f80125-7abc-4ffb-9118-b7270b7f1d42,799,,,"[56.6, 40.9]",267197,17,,,,,1.6195382,,Left Foot,,,,"[55.8, 57.3]",,Ground Pass,,16.4195,,,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,34,Barcelona,217,['ece7b99d-7429-4883-99ea-a9edda9c442a'],51,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.531,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.127505,,,,,,,,,,,,,991b631c-8ef0-428d-9068-273ed0f2a589,802,,,"[65.0, 58.6]",267197,17,,,,,0.9011574,,Left Foot,,,,"[78.3, 75.4]",,Ground Pass,,21.427319,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,34,Barcelona,217,['b9b3fcef-958c-40cc-ba20-41d545b71e96'],57,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.252,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.300318,,,,,,,,,,,,,5c6dfd47-6d32-402f-b8bc-fef9cbff0905,805,,,"[75.8, 68.7]",267197,18,,,,,-1.9234421,,Left Foot,,,,"[65.9, 41.8]",,Ground Pass,,28.663914,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,['d27425cc-7f11-48b2-8c69-c271d29e2bcd'],1,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.295,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.431558,,,,,,,,,,,,,979cea08-d171-4373-aa75-cb57f55cf184,808,,,"[72.0, 32.7]",267197,18,,,,,-0.49499622,,Right Foot,,,,"[83.3, 26.6]",,Ground Pass,,12.841339,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,34,Barcelona,217,['3c247054-e202-4858-9b69-a2dde5604b18'],4,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.814,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.723812,,,,,,,,,,,,,a4c666a9-62f1-493e-8c57-d8398712d1ff,811,,,"[83.3, 26.6]",267197,18,,,,,-2.763826,,Right Foot,,,,"[70.7, 21.6]",,Low Pass,,13.555811,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,34,Barcelona,217,['7b858dca-d520-453d-a20c-13ab80e3b4a6'],5,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.446,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.351196,,,,,,,,,,,,,ac4fcedb-e54a-47b3-8cbc-b7d89a3186cd,814,,,"[70.7, 21.6]",267197,18,,,,,-1.2727208,,Right Foot,,,,"[75.8, 5.0]",,Ground Pass,,17.36577,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,34,Barcelona,217,['52968046-40aa-4fc9-8260-5463db0b7857'],7,,,,,,,,,,,,,,,,Barcelona,217,00:18:07.289,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.51325,,,,,,,,,,,,,9f9dfe00-721f-47a8-a8ac-0340171fc266,817,,,"[75.8, 5.0]",267197,18,,,,,2.3345761,,Left Foot,,,,"[57.7, 23.9]",,Low Pass,,26.169065,,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Back,34,Barcelona,217,['783654cb-7f55-40d3-ba78-a46a11e231e1'],8,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.761,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.512808,,,,,,,,,,,,,c4b6a404-9bc6-4840-91f4-191345896659,820,,,"[58.5, 27.9]",267197,18,,,,,1.3277849,,Left Foot,,,,"[67.4, 63.8]",,Low Pass,,36.986755,,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,34,Barcelona,217,['377d62d8-cb44-40eb-8990-b9bce8a13896'],11,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.344,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.45627,,,,,,,,,,,,,2a00a644-e093-452b-b18e-29c59a99a26f,823,,,"[68.4, 63.6]",267197,18,,,,,-1.3309023,,Right Foot,,,,"[71.8, 49.7]",,Ground Pass,,14.309787,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,34,Barcelona,217,['281e486a-7a77-4f8f-bc88-31ae503c996d'],15,,,,,,,,,,,,,,,,Barcelona,217,00:18:15.718,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.293116,,,,,,,,,,,,,e2e9656f-84d9-43e3-a4d5-310941eddb71,826,,,"[71.8, 55.6]",267197,18,,,,,1.2240142,,Right Foot,,,,"[79.1, 75.8]",,Ground Pass,,21.478594,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,34,Barcelona,217,['cfe0b16e-ee75-4167-a1d4-a7eb00053b11'],18,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.447,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.796572,,,,,,,,,,,,,2a8032fe-6e3c-432a-8dac-6ea5ab442a59,829,,,"[80.4, 75.2]",267197,18,,,,,-1.411323,,Left Foot,,,,"[82.7, 60.9]",,Ground Pass,,14.483784,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,['b33dbf85-d924-4b56-98aa-60842084fd92'],20,,,,,,,,,,,,,,,,Barcelona,217,00:18:20.702,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.8861,,,,,,,,,,,,,05222b73-fc8e-436b-8b9a-a6c1091733a0,832,,,"[82.7, 60.9]",267197,18,,,,,0.5090709,,Right Foot,,,,"[91.3, 65.7]",,Low Pass,,9.848858,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,34,Barcelona,217,['602bbe31-f6b7-4618-b8ed-12e28787c1e9'],22,,,,,,,,,,,,,,,,Barcelona,217,00:18:22.074,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.925945,,,,,,,,,,,,,3b58205e-3066-45ab-b989-6e476955ff04,835,,,"[89.6, 68.2]",267197,18,,,,,0.69702137,,Left Foot,,,,"[98.2, 75.4]",,Ground Pass,,11.21606,,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,34,Barcelona,217,['c259940c-d857-4e39-bedc-719c578287f4'],24,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.278,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.2341,,,,,,,,,,,,,f383f1df-11f2-487e-a649-a9c580cd032c,839,,,"[111.9, 68.9]",267197,18,,,,,-1.7980173,,Right Foot,,,,"[107.9, 51.6]",,Ground Pass,,17.756407,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,34,Barcelona,217,['8e019451-565a-4cf3-a36d-1ae5c499432c'],27,,,,,,,,,,,,,,,,Barcelona,217,00:18:27.517,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.8126,,,,,,,,,,,,,4761858b-3d9d-4ca9-8baf-4291e5508430,841,,,"[107.9, 51.6]",267197,18,,,,,2.9634998,,Left Foot,,,,"[102.9, 52.5]",,Ground Pass,,5.080354,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,34,Barcelona,217,['e4101d15-cc36-43bc-9a62-308d5219564d'],28,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.751,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.765467,,,,,,,,,,,,,57785267-5b34-41cf-b5e8-aaa03b9f7516,844,,,"[103.1, 49.7]",267197,18,,,,,-1.9562902,,Left Foot,,,,"[100.3, 42.8]",,Ground Pass,,7.4464755,,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['2d41d008-be00-40fa-9c6a-8f0384288745', 'cfe1fadd-adb4-4432-83c0-ee3d1f8818df']",30,,,,,,,,,,,,,,,,Barcelona,217,00:18:30.184,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.279951,,,,,,,,,,,,,a7e329f8-d2eb-4784-94dd-6064f608952c,865,,,"[106.7, 53.5]",267197,18,,,,,-1.0345492,,Left Foot,,,,"[119.3, 32.3]",,High Pass,,24.66171,,,Out,,Neymar da Silva Santos Junior,4320.0,,,Through Ball,True,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,34,Barcelona,217,['873b1c9f-ae6d-41bd-927c-dd8de5397633'],37,,,,,,,,,,,,,,,,Barcelona,217,00:18:37.657,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.5849,,,,,,,,,,,,,d231818d-d229-4c53-a7cf-15ab8163220d,867,,,"[7.0, 44.1]",267197,19,,,,,-0.58643645,,Right Foot,,,,"[66.0, 4.9]",,High Pass,,70.835304,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Fabricio Martín Agosto Ramírez,10277.0,Goalkeeper,35,RC Deportivo La Coruña,219,['957d5c52-6701-45e8-be7a-8545b5c40b80'],1,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:01.674,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.1541,,,,,,,,,,,,,dead720c-0a77-4ae0-912c-60590218120f,869,,,"[65.6, 0.1]",267197,19,,,,,0.75861883,,,,,,"[77.1, 11.0]",,High Pass,,15.844873,,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,Throw-in,1,From Throw In,Roberto Canella Suárez,24686.0,Left Back,36,RC Deportivo La Coruña,219,"['50b1b6d7-5795-49a8-accc-00df30764d90', '5360cdea-aa22-4426-8deb-3ed21afaf57e']",15,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:15.946,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.595976,,,,,,,,,,,,,e767fbda-0d73-4817-8e0e-5a3bca1677bc,875,,,"[81.3, 31.2]",267197,19,,,,,1.4714566,,Right Foot,,,,"[84.3, 61.3]",,Ground Pass,,30.249132,,,,,Diogo Ferreira Salomão,27191.0,,,,,,1,From Throw In,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,36,RC Deportivo La Coruña,219,"['8dc9ce27-b129-4b65-a385-f0e1bff40dcc', 'ca52435c-eaee-4f0f-bb39-4d8045e9b1ed']",20,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:20.080,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.030961,,,,,,,,,,,,,2f786518-2f44-46fc-a71e-affd00b40e09,878,,,"[100.7, 63.8]",267197,19,,,,,0.1448125,,Left Foot,,,,"[110.3, 65.2]",,Ground Pass,,9.701547,,,,,Laureano Sanabria Ruiz,23800.0,,,,,,1,From Throw In,Diogo Ferreira Salomão,27191.0,Right Wing,36,RC Deportivo La Coruña,219,['4c247cab-5496-4015-ad54-f9c9f913a3e0'],25,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:25.314,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.2686,,,,,,,,,,,,,a4022b4e-8eca-4bb3-a0e9-4bf4563ebd42,881,,,"[110.3, 65.2]",267197,19,,,,,-1.369842,,Right Foot,,,,"[111.4, 59.8]",,Ground Pass,,5.510898,,,Incomplete,,,,,,,,,1,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,36,RC Deportivo La Coruña,219,['e57e23d7-0ddd-4f5e-a5e9-507430e2daf8'],26,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:26.369,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.9188,,,,,,,,,,,,,444b2c03-4e98-44fa-95c2-0a01fd82b26b,883,,,"[120.0, 80.0]",267197,19,,,,,-1.6989044,,Left Foot,,,,"[116.2, 50.5]",,High Pass,True,29.743738,,,,,Alejandro Bergantiños García,23806.0,,,Inswinging,,Corner,1,From Corner,Lucas Pérez Martínez,6732.0,Center Forward,37,RC Deportivo La Coruña,219,['c3e45710-0826-4833-a533-4e563191f03c'],49,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:49.039,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.2062,,,,,,,,,,,,,ff0f9f41-50ab-4f5e-9f63-deb84c7f0dea,885,,,"[116.0, 52.2]",267197,19,,,,,-1.5707964,,Right Foot,,,,"[116.0, 49.9]",,Ground Pass,,2.3,,,Incomplete,,,,,,,,,1,From Corner,Alejandro Bergantiños García,23806.0,Left Defensive Midfield,37,RC Deportivo La Coruña,219,['a4d0dcef-3b1f-4239-a444-75ffc2780b20'],49,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:49.958,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.804549,,,,,,,,,,,,,a7d77e60-66b3-4733-a5d4-49d73a3b68f6,890,,,"[90.6, 59.2]",267197,19,,,,,0.98279375,,Right Foot,,,,"[96.0, 67.3]",,Ground Pass,,9.734988,,,,,Lucas Pérez Martínez,6732.0,,,,,Recovery,1,From Corner,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,37,RC Deportivo La Coruña,219,['a74c2576-a836-4ce4-a203-fadbf74c9444'],54,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:54.999,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.528692,,,,,,,,,,,,,db9b00de-3067-4252-9bdb-cc41b642d44b,894,,,"[106.8, 67.6]",267197,19,,,,,-1.4477104,,Left Foot,,,,"[108.0, 57.9]",,Ground Pass,,9.773945,,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,1,From Corner,Lucas Pérez Martínez,6732.0,Center Forward,37,RC Deportivo La Coruña,219,['b27889e5-f7d1-48de-af51-dc0aee93e476'],58,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:58.950,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.827344,,,,,,,,,,,,,48ff8235-e72c-4dbf-af9c-202e56b8a573,897,,,"[114.1, 58.1]",267197,20,,,,,-2.2029343,,Right Foot,,True,,"[108.9, 51.0]",,Ground Pass,,8.800569,,,,,Alejandro Bergantiños García,23806.0,,,,,,1,From Corner,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,37,RC Deportivo La Coruña,219,['03ae1c7d-7b18-479c-b7aa-435f425725c7'],1,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:01.161,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.579,,,,,,,,,,,,,8610c48c-7045-49dd-bab6-0dc7c5b3c337,900,,,"[108.4, 51.4]",267197,20,,,,,0.3366748,0e9de7f9-2d18-4684-8260-8b06426bd022,Right Foot,,,,"[112.4, 52.8]",,Low Pass,,4.237924,,,,,Lucas Pérez Martínez,6732.0,True,,,,,1,From Corner,Alejandro Bergantiños García,23806.0,Left Defensive Midfield,37,RC Deportivo La Coruña,219,['6a5a09f3-dff9-475b-b95c-8bfa947896bd'],2,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:02.140,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.685,,,,,,,,,,,,,e50a4af8-fef9-4f35-96b8-d5f2fe38f8e6,908,,,"[23.2, 44.9]",267197,20,,,,,-0.39670867,,Head,,,,"[30.6, 41.8]",,High Pass,,8.023091,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Recovery,1,From Corner,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,37,RC Deportivo La Coruña,219,"['0bd35236-b11e-4e7f-b4a6-ec4ffd720854', '9ebfedb4-b0f7-4615-afad-53ac8d2a9945']",8,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.691,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.182861,,,,,,,,,,,,,0bd35236-b11e-4e7f-b4a6-ec4ffd720854,910,,,"[89.5, 38.3]",267197,20,,,,,0.13372627,,Right Foot,,,,"[111.8, 41.3]",,High Pass,,22.500889,,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,Recovery,1,From Corner,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,37,RC Deportivo La Coruña,219,"['a0dcad1d-ae4e-46a6-8eac-ccfe5efe9724', 'a7c93b2a-44fa-4b0e-a74a-64c75963a717', 'e50a4af8-fef9-4f35-96b8-d5f2fe38f8e6']",10,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:10.376,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.118445,,,,,,,,,,,,,00b8cc39-e034-4a65-a5bf-a5751d2d6bbd,914,,,"[8.7, 41.1]",267197,20,,,,,1.0291046,,Right Foot,,,,"[22.6, 64.2]",,Ground Pass,,26.959599,,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Jordi Masip López,11302.0,Goalkeeper,38,Barcelona,217,['895fb11b-7047-47c0-9859-11d58b1d09d6'],14,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.733,Pass,,2014/2015
