bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.705836,,,,,,,,,,,,,f3adfa66-5661-4967-843c-2d983253e1ef,620,,"[56.5, 54.3]",15978,13,,,,0.6456893,,Head,,,"[63.8, 59.8]",,Low Pass,,9.140022,,,Igor Zubeldia Elorza,6676.0,,,,,,Recovery,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,25,Real Sociedad,210,"['8ec98188-e21a-4493-a278-38e2d5006295', 'bec1b93d-c51f-44af-adca-6e16bcdb0a40']",28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:28.111,Pass,,2018/2019
,,,,,,,,,,,,,,,1.388439,,,,,,,,,,,,,85a6ac29-4528-4451-9eb9-24266230f06e,623,,"[63.3, 57.0]",15978,13,,,,-2.1118207,,Right Foot,,,"[48.7, 32.7]",,Ground Pass,,28.34872,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Defensive Midfield,25,Real Sociedad,210,['245729e4-0c32-4a21-9d21-d10ad5b78b12'],29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:29.686,Pass,,2018/2019
,,,,,,,,,,,,,,,5.251657,,,,,,,,,,,,,bf32ef19-ba33-4344-8b08-5eee67dc8466,627,,"[49.0, 32.1]",15978,13,,,,0.5821547,,Left Foot,,,"[100.5, 66.0]",,High Pass,,61.65598,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,25,Real Sociedad,210,"['820ee5d7-aa91-48fd-b813-c0d2d62f8b86', 'd82797c6-c9f6-4e73-8dff-c88196ee3a82']",31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:31.154,Pass,True,2018/2019
,,,,,,,,,,,,,,,2.154201,,,,,,,,,,,,,2097509a-81f2-4418-a8f3-efb9b40c8627,630,,"[89.6, 76.2]",15978,13,,,,-3.0825894,,Left Foot,,,"[65.9, 74.8]",,Ground Pass,,23.741314,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Midfield,25,Real Sociedad,210,['d7fe655f-7062-4b79-82fd-6831fb695e6f'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:40.198,Pass,,2018/2019
,,,,,,,,,,,,,,,1.757729,,,,,,,,,,,,,0790abee-fb23-4bc3-91ea-7e1fc4b756f5,634,,"[58.3, 72.4]",15978,13,,,,-2.9969153,,Right Foot,,,"[43.2, 70.2]",,Ground Pass,,15.259423,,,Aritz Elustondo Irribaria,6679.0,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,25,Real Sociedad,210,['b37c69cc-3a03-40c6-b288-a3c4608ad7a6'],43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:43.784,Pass,,2018/2019
,,,,,,,,,,,,,,,2.293634,,,,,,,,,,,,,d6b74a50-a0ca-4de1-906f-ee3ba80d8891,637,,"[48.4, 76.5]",15978,13,,,,-0.09933971,,Right Foot,,,"[78.5, 73.5]",,High Pass,,30.249132,Incomplete,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,25,Real Sociedad,210,['78c78d17-b457-4a54-96ff-e4b9a0465f26'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:47.727,Pass,,2018/2019
,,,,,,,,,,,,,,,1.54776,,,,,,,,,,,,,b25ea6fc-a380-4736-82ea-5d33cfce99d2,640,,"[36.9, 9.7]",15978,13,,,,1.8836975,,Left Foot,,,"[27.0, 40.3]",,Ground Pass,,32.161625,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,['659ce6a6-8893-471d-b46b-559e43ae43ba'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.320,Pass,,2018/2019
,,,,,,,,,,,,,,,1.532556,,,,,,,,,,,,,d0a8d7e5-ab5c-4711-a550-6b915b110e77,643,,"[30.6, 41.6]",15978,13,,,,-1.2368512,,Right Foot,,,"[35.7, 26.9]",,Ground Pass,,15.559563,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,['367b0e81-49d2-46fb-b2b2-09a8f2177897'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.155,Pass,,2018/2019
,,,,,,,,,,,,,,,0.960583,,,,,,,,,,,,,2755127d-6a1a-4df7-bdfe-14ef47e2362d,646,,"[37.5, 26.9]",15978,13,,,,-0.38191882,,Right Foot,,,"[49.7, 22.0]",,Ground Pass,,13.1472435,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,26,Barcelona,217,['b159051f-61bb-4c0b-8859-ab70d7bf314b'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.660,Pass,,2018/2019
,,,,,,,,,,,,,,,1.413558,,,,,,,,,,,,,36420611-2795-4b7d-b8eb-79ed97a544b1,649,,"[51.4, 20.7]",15978,14,,,,2.7085032,,Left Foot,,,"[42.1, 25.0]",,Ground Pass,,10.245975,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,26,Barcelona,217,['30b8c2bb-2a13-4efe-b93a-1903c77234d8'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.660,Pass,,2018/2019
,,,,,,,,,,,,,,,2.021778,,,,,,,,,,,,,46ac03d3-d1ce-432d-853c-b8448213bf75,652,,"[43.5, 26.5]",15978,14,,,,1.3145558,,Right Foot,,,"[56.6, 76.5]",,High Pass,,51.68762,,,Nélson Cabral Semedo,6374.0,,,True,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,26,Barcelona,217,['056d8609-a21f-41d2-8d0e-691180860848'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.454,Pass,,2018/2019
,,,,,,,,,,,,,,,1.05821,,,,,,,,,,,,,0fee7603-9342-456f-9457-6eb294897da9,655,,"[54.4, 71.0]",15978,14,,,,0.28653476,,Left Foot,,,"[65.6, 74.3]",,Ground Pass,,11.6760435,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,26,Barcelona,217,['48d4daa5-1432-44cb-9cd8-e04c52b01da7'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.540,Pass,,2018/2019
,,,,,,,,,,,,,,,0.095593,,,,,,,,,,,,,28dc6bb2-b591-4643-84cd-6098795fb8fd,659,,"[60.8, 74.1]",15978,14,,,,0.4154921,,Left Foot,,,"[64.2, 75.6]",,Ground Pass,,3.7161808,Incomplete,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,26,Barcelona,217,"['439cbccc-6c8b-468d-a31e-2240da623a69', 'd37c4718-fd68-4fb2-9640-5c21aea7c243']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:09.777,Pass,,2018/2019
,,,,,,,,,,,,,,,1.336619,,,,,,,,,,,,,d8b9beb0-bce8-4a32-81ab-95ff480313a8,662,,"[46.0, 80.0]",15978,14,True,,,-2.439592,,,,,"[28.5, 65.2]",,Low Pass,,22.919207,,,Gerard Piqué Bernabéu,5213.0,,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,27,Barcelona,217,['c9c7eccd-38ed-40d6-b3ac-5b1f229de5b8'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:16.023,Pass,,2018/2019
,,,,,,,,,,,,,,,1.92563,,,,,,,,,,,,,41f2afd6-dbbf-49e2-96fa-b4f8b51b50b8,664,,"[28.5, 65.2]",15978,14,,,,-1.2333403,,Left Foot,,,"[32.5, 53.8]",,Ground Pass,,12.08139,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,27,Barcelona,217,['0c7acbb0-120c-46af-b9f1-27581f59cef0'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:18.399,Pass,,2018/2019
,,,,,,,,,,,,,,,1.520435,,,,,,,,,,,,,01685d29-4034-4bab-98e7-89dd7bfe9244,667,,"[39.6, 41.4]",15978,14,,,,1.6556981,,Right Foot,,,"[37.2, 69.6]",,Ground Pass,,28.301943,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,27,Barcelona,217,['83257e62-7d8f-480d-8590-699073aed33e'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.173,Pass,,2018/2019
,,,,,,,,,,,,,,,0.894018,,,,,,,,,,,,,c74fce6e-92f9-4d85-a228-13bf38d82636,670,,"[36.9, 69.1]",15978,14,,,,0.62715787,,Right Foot,,,"[47.8, 77.0]",,Ground Pass,,13.461798,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,27,Barcelona,217,['c7a91e37-0abb-41c9-aab4-6446a809f0e4'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:27.302,Pass,,2018/2019
,,,,,,,,,,,,,,,1.245899,,,,,,,,,,,,,a075824f-c512-4c6b-89c9-42f6ee9e7d59,673,,"[46.2, 77.0]",15978,14,,,,-2.548334,,Right Foot,,,"[28.7, 65.2]",,Ground Pass,,21.106634,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,27,Barcelona,217,['df6a2e1a-5bfd-4925-b4d5-c6c447795f93'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:31.020,Pass,,2018/2019
,,,,,,,,,,,,,,,1.632489,,,,,,,,,,,,,96a1d49f-5aea-4787-a6f1-e012b302d774,676,,"[28.3, 64.1]",15978,14,,,,-1.5202066,,Right Foot,,,"[29.5, 40.4]",,Ground Pass,,23.73036,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,27,Barcelona,217,['2590d542-6aef-4607-a7e3-524aed5efead'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.364,Pass,,2018/2019
,,,,,,,,,,,,,,,0.84986,,,,,,,,,,,,,a9f82a8d-2425-44b1-8fcc-7801e78768a9,679,,"[27.1, 40.4]",15978,14,,,,-1.0964783,,Right Foot,,,"[40.5, 14.3]",,Low Pass,,29.338882,Incomplete,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,27,Barcelona,217,['87f26bd0-bbac-48f1-9749-348de6972a35'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.023,Pass,,2018/2019
,,,,,,,,,,,,,,,1.752759,,,,,,,,,,,,,f6a34900-aa14-4590-8ba8-ecd33aedce1e,683,,"[78.0, 76.5]",15978,14,,,,3.122727,,Left Foot,,,"[62.1, 76.8]",,Ground Pass,,15.90283,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Midfield,28,Real Sociedad,210,['e0695f13-a96b-4259-b490-56ba24468582'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:42.074,Pass,,2018/2019
,,,,,,,,,,,,,,,0.948174,,,,,,,,,,,,,54c958d8-d077-4e72-9e76-20ce4bcf10c8,686,,"[62.7, 68.6]",15978,14,,,,-1.8794472,,Right Foot,,,"[58.3, 54.8]",,Ground Pass,,14.484474,,,Igor Zubeldia Elorza,6676.0,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,28,Real Sociedad,210,['d8314e86-15e4-46de-9bd8-dcda9d1675db'],45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:45.527,Pass,,2018/2019
,,,,,,,,,,,,,,,1.131963,,,,,,,,,,,,,5c6976c3-71d7-40ea-9dda-62aaaf9aa738,689,,"[55.5, 57.8]",15978,14,,,,2.2668805,,Right Foot,,,"[43.3, 72.4]",,Ground Pass,,19.026299,,,Aritz Elustondo Irribaria,6679.0,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Defensive Midfield,28,Real Sociedad,210,['4d73a998-9ae6-4254-8ee4-6e09a7b6664d'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:47.606,Pass,,2018/2019
,,,,,,,,,,,,,,,0.376932,,,,,,,,,,,,,6d6156c4-049a-4d8f-bad5-bcc5c5103ddf,693,,"[49.5, 77.3]",15978,14,,,,-0.60698766,,Right Foot,,,"[53.1, 74.8]",,High Pass,,4.382921,Incomplete,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,28,Real Sociedad,210,['f7d580c4-94d3-4a9a-9ab9-b033b7fc1fbf'],50,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:50.465,Pass,,2018/2019
,,,,,,,,,,,,,,,0.955562,,,,,,,,,,,,,b648f949-02ac-4a31-9854-49e59d980ed2,697,,"[78.5, 0.1]",15978,15,True,,,2.6066375,,,,,"[73.1, 3.3]",,Low Pass,,6.276942,,,Rafael Alcântara do Nascimento,6998.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,29,Barcelona,217,['3143d07a-82c5-4e58-a10b-2dd8f6a03ad7'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:21.175,Pass,,2018/2019
,,,,,,,,,,,,,,,2.171113,,,,,,,,,,,,,dcadb82d-2086-44f8-a380-0b410b21ed84,702,,"[42.4, 80.0]",15978,15,True,,,-0.91383845,,,,,"[77.8, 34.1]",,High Pass,,57.96525,Incomplete,,,,,,True,,,Throw-in,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,30,Real Sociedad,210,['ceba370a-d2a6-4273-a8d1-8a3c91c7d10b'],48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:48.518,Pass,,2018/2019
,,,,,,,,,,,,,,,1.413315,,,,,,,,,,,,,1a1dec7b-630e-48a2-8fb3-525e16620a83,704,,"[54.1, 23.3]",15978,15,True,,,2.0559638,,Left Foot,,,"[41.5, 47.2]",,Ground Pass,,27.017958,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,31,Barcelona,217,['f66db5a8-48b1-42d0-b7a3-d56d2e0863ce'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:51.601,Pass,,2018/2019
,,,,,,,,,,,,,,,2.09636,,,,,,,,,,,,,e2717bd5-8308-461e-abad-b751aac99071,706,,"[48.2, 52.1]",15978,15,,,,0.9986027,,Right Foot,,,"[63.4, 75.7]",,Ground Pass,,28.071337,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,31,Barcelona,217,['aa95d926-e53f-4482-b161-4cbe0730124f'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:54.337,Pass,,2018/2019
,,,,,,,,,,,,,,,3.758327,,,,,,,,,,,,,3318d65f-aa41-4a56-86eb-84a8a2e0a375,710,,"[69.2, 76.5]",15978,16,,,,-2.7267783,,Left Foot,,,"[25.6, 57.3]",,Ground Pass,,47.64032,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,31,Barcelona,217,"['83d553f5-e564-484c-93fc-ccaee22788eb', 'c6524423-1650-4625-96a0-e1c966a150f6']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.313,Pass,True,2018/2019
,,,,,,,,,,,,,,,1.76309,,,,,,,,,,,,,9694b67a-5dc0-43a8-9e2c-69364ca67666,713,,"[27.3, 57.6]",15978,16,,,,-1.3229005,,Right Foot,,,"[37.5, 17.3]",,Ground Pass,,41.57078,,,Samuel Yves Umtiti,5492.0,,,True,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,31,Barcelona,217,['1236a370-563d-47c0-99e0-b6a01c7e780d'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:05.112,Pass,,2018/2019
,,,,,,,,,,,,,,,1.011232,,,,,,,,,,,,,7cd8cbaa-49ed-45c3-8f3c-c0a0cd0b9695,716,,"[44.6, 14.9]",15978,16,,,,0.456072,,Left Foot,,,"[55.2, 20.1]",,Ground Pass,,11.806778,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,31,Barcelona,217,['11c93762-686b-4d11-8cac-ce2e59038197'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.864,Pass,,2018/2019
,,,,,,,,,,,,,,,0.79685,,,,,,,,,,,,,ba216038-c4a7-44c9-a179-b37e982d96c7,719,,"[57.4, 20.1]",15978,16,,,,0.7443254,,Left Foot,,,"[65.0, 27.1]",,Low Pass,,10.332473,,,Ousmane Dembélé,5477.0,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,31,Barcelona,217,['c8b46daa-52f3-49eb-a4a8-bfd10d6bc4cf'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.753,Pass,,2018/2019
,,,,,,,,,,,,,,,2.04357,,,,,,,,,,,,,7236cc2d-8deb-491a-b50a-40501c0ce808,727,,"[116.1, 76.2]",15978,16,,,,-2.1542244,176d86cf-3674-4f8c-9c06-9b199a10d0a9,Right Foot,,,"[99.4, 50.9]",,Ground Pass,,30.314682,,,Juan Miguel Jiménez López,6695.0,True,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Right Center Forward,32,Real Sociedad,210,['58736910-915c-4e8a-94eb-3d1f6df2e0eb'],24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:24.032,Pass,,2018/2019
,,,,,,,,,,,,,,,1.571694,,,,,,,,,,,,,3ee1650d-8e62-4aa7-bf12-a66893f5970d,733,,"[15.3, 38.2]",15978,16,,,,-1.218752,,Keeper Arm,,,"[20.7, 23.5]",,Ground Pass,,15.6604595,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,33,Barcelona,217,['dcc16d42-2f24-41b8-b432-c10174df9e1e'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.220,Pass,,2018/2019
,,,,,,,,,,,,,,,1.716503,,,,,,,,,,,,,890326f7-5d75-45ed-871d-2a8b32c05e27,736,,"[25.6, 23.7]",15978,16,,,,-1.1441689,,Right Foot,,,"[33.1, 7.2]",,Ground Pass,,18.124569,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,33,Barcelona,217,['b47fc475-5f52-4050-a46d-b323f0fd6dc3'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:36.985,Pass,,2018/2019
,,,,,,,,,,,,,,,1.515398,,,,,,,,,,,,,0881e8a6-70c9-4ed2-9eb3-e552441652ab,739,,"[36.5, 7.7]",15978,16,,,,1.7033478,,Left Foot,,,"[34.5, 22.7]",,Ground Pass,,15.132746,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,33,Barcelona,217,['55ecac90-2187-452c-bf3e-9d8f172580da'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.248,Pass,,2018/2019
,,,,,,,,,,,,,,,1.524881,,,,,,,,,,,,,67510276-e827-4ac7-a60f-ee7b01d9ee84,742,,"[34.5, 22.7]",15978,16,,,,1.565547,,Right Foot,,,"[34.7, 60.8]",,Ground Pass,,38.100525,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,33,Barcelona,217,['8e689471-f6a9-46c8-aca8-a63a34f18552'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.108,Pass,,2018/2019
,,,,,,,,,,,,,,,0.947155,,,,,,,,,,,,,22cd4bf2-8cba-40fd-adfc-a3a2b4a78dc5,745,,"[42.6, 66.3]",15978,16,,,,0.887087,,Right Foot,,,"[51.4, 77.1]",,Ground Pass,,13.93126,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,['ce72ff74-bf5a-4cfe-8389-a1112f55a5d0'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.274,Pass,,2018/2019
,,,,,,,,,,,,,,,1.561904,,,,,,,,,,,,,aac11895-1665-42f1-b938-35bfaa6ffe4a,748,,"[51.4, 77.1]",15978,16,,,,-0.2808377,,Left Foot,,,"[67.0, 72.6]",,Ground Pass,,16.23607,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['eea26eaa-a3d6-44fc-8b13-2f9dea2dd85a', 'f430a7bb-343e-45b3-ab83-be4c84e9dac5']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.771,Pass,,2018/2019
,,,,,,,,,,,,,,,1.727826,,,,,,,,,,,,,f5689ba7-9dff-45ca-9ec3-d6a552a1c1ca,754,,"[67.0, 76.7]",15978,16,,,,-2.604308,,Right Foot,,,"[48.2, 65.5]",,Ground Pass,,21.883327,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,33,Barcelona,217,"['9e737348-1d84-47a7-b93d-e4486966a64c', 'af7e08c3-c017-4398-b320-bd1e63103943']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:54.489,Pass,True,2018/2019
,,,,,,,,,,,,,,,1.525018,,,,,,,,,,,,,09be8d05-a2e8-474c-b396-23bcae82657b,757,,"[48.4, 64.1]",15978,16,,,,-1.6412191,,Right Foot,,,"[46.7, 40.0]",,Ground Pass,,24.159883,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,['1643656b-a42e-4aad-900a-ed1f5046a300'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.735,Pass,,2018/2019
,,,,,,,,,,,,,,,1.246154,,,,,,,,,,,,,1e835b7a-f965-415b-b792-312d0d83dc6e,760,,"[50.5, 39.7]",15978,16,,,,-1.0077152,,Right Foot,,,"[60.6, 23.7]",,Ground Pass,,18.921152,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,33,Barcelona,217,['60bd537b-8440-4c66-ae23-6ea8b2bd0e66'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:59.564,Pass,,2018/2019
,,,,,,,,,,,,,,,1.684569,,,,,,,,,,,,,2ee57516-b484-431e-8e4b-1a0fc98f6e14,763,,"[61.4, 33.8]",15978,17,,,,1.9278264,,Left Foot,,,"[52.0, 59.0]",,Ground Pass,,26.896097,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,33,Barcelona,217,['3224c78c-f386-4204-8a2b-e0ffe6d2170a'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.838,Pass,,2018/2019
,,,,,,,,,,,,,,,1.742598,,,,,,,,,,,,,afd6f7c6-14d9-42c8-8e76-60ba7d88700b,766,,"[53.4, 59.4]",15978,17,,,,0.8051139,,Right Foot,,,"[70.8, 77.5]",,Ground Pass,,25.10717,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,['3dd710f9-024e-4042-aacc-95e7d2fd2ada'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:08.340,Pass,,2018/2019
,,,,,,,,,,,,,,,1.062504,,,,,,,,,,,,,6707c328-3e14-4ab3-b5df-96a247a0d58c,769,,"[85.3, 75.7]",15978,17,,,,-2.6211343,,Right Foot,,,"[77.1, 71.0]",,Ground Pass,,9.451455,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,33,Barcelona,217,['df89ccce-dc77-4100-866d-56ef84bb79e4'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.332,Pass,,2018/2019
,,,,,,,,,,,,,,,0.660261,,,,,,,,,,,,,0e573f76-d17a-4f88-9ef5-25fb6a220d40,772,,"[78.8, 69.0]",15978,17,,,,-1.3937231,,Right Foot,,,"[80.5, 59.5]",,Ground Pass,,9.650907,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,33,Barcelona,217,['70892b31-9665-406c-a987-bfbbb8569cdb'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.100,Pass,,2018/2019
,,,,,,,,,,,,,,,1.173188,,,,,,,,,,,,,1ff0511e-441c-4641-9301-fe7438b7bcee,775,,"[79.0, 60.8]",15978,17,,,,-0.12832323,,Left Foot,,,"[91.4, 59.2]",,Ground Pass,,12.5028,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['373593f1-4a49-47d4-a106-7276a4c2c3c2', 'd4eb43f0-0565-492f-a846-dcec21c8d8be']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:14.971,Pass,,2018/2019
,,,,,,,,,,True,,,,,0.662077,,,,,,,,,,,,,d4eb43f0-0565-492f-a846-dcec21c8d8be,777,,"[28.7, 20.9]",15978,17,,,,-0.31475767,,Right Foot,,,"[33.0, 19.5]",,Ground Pass,,4.5221677,,,Igor Zubeldia Elorza,6676.0,,,,,,Interception,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,34,Real Sociedad,210,"['06f19f56-6c72-4a66-882b-7bf3461002c1', '1ff0511e-441c-4641-9301-fe7438b7bcee']",16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:16.144,Pass,,2018/2019
