50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.232142,,,,,,,,,,,,,b0401ed3-fb85-4734-acb2-83b5560cf0be,2188,,"[113.1, 9.8]",70304,45,,,,1.3400414,,Left Foot,True,"[120.9, 43.0]",,High Pass,,34.10396,,,Out,,,,,,,,,1,From Free Kick,Bruno Alexandre Vilela Gama,6868.0,Right Wing,82,RC Deportivo La Coruña,219,,57,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:57.526,Pass,,2012/2013
,,,,,,,,,,,,,,,0.490734,,,,,,,,,,,,,0266e627-d591-4428-ae80-8fa1581d56fe,2193,,"[60.0, 40.0]",70304,45,,,,1.6588037,,Left Foot,,"[59.7, 43.4]",,Ground Pass,,3.4132097,,,,,Juan Carlos Valerón Santana,15602.0,,,,,Kick Off,2,From Kick Off,Iván Sánchez Rico Soto,26055.0,Center Forward,83,RC Deportivo La Coruña,219,['13e38d94-e41e-4a6e-b52f-b205a8cd4dd3'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:01.043,Pass,,2012/2013
,,,,,,,,,,,,,,,1.591704,,,,,,,,,,,,,5e9d2c51-d8af-414f-aacc-d312fa736673,2196,,"[56.7, 43.8]",70304,45,,,,-3.136037,,Right Foot,,"[38.7, 43.7]",,Ground Pass,,18.000278,,,,,Carlos Marchena López,20127.0,,,,,,2,From Kick Off,Juan Carlos Valerón Santana,15602.0,Center Attacking Midfield,83,RC Deportivo La Coruña,219,['736959ff-bb75-4622-bc36-9f550e0d17e8'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:02.054,Pass,,2012/2013
,,,,,,,,,,,,,,,2.017491,,,,,,,,,,,,,5e1e8148-4650-4875-8ede-46ace7df79d0,2199,,"[39.1, 44.2]",70304,45,,,,-0.329384,,Right Foot,,"[78.3, 30.8]",,High Pass,,41.427044,,,,,Iván Sánchez Rico Soto,26055.0,,,,,,2,From Kick Off,Carlos Marchena López,20127.0,Right Center Back,83,RC Deportivo La Coruña,219,['fde64b25-b4f2-46bb-803c-3df55de93897'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:04.986,Pass,,2012/2013
,,,,,,,,,,,,,,,1.3295,,,,,,,,,,,,,7fccfb5b-1b4a-4878-895e-fdac945feedf,2201,,"[77.7, 33.0]",70304,45,,,,1.5973388,,Other,,"[77.4, 44.3]",,Low Pass,,11.303982,,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,From Kick Off,Iván Sánchez Rico Soto,26055.0,Center Forward,83,RC Deportivo La Coruña,219,['88e04f59-94b8-447c-9fed-2f1ceee183e1'],7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:07.004,Pass,,2012/2013
,,,,,,,,,,,,,,,0.8989,,,,,,,,,,,,,68844cd7-1878-40bc-b671-3c5bd75d2f16,2204,,"[77.4, 44.3]",70304,45,,,,1.2515272,,Right Foot,,"[81.4, 56.4]",,Ground Pass,,12.744019,,,,,Bruno Alexandre Vilela Gama,6868.0,,,,,,2,From Kick Off,Juan Carlos Valerón Santana,15602.0,Center Attacking Midfield,83,RC Deportivo La Coruña,219,['ff74d3e8-8b65-451a-b86a-e251a08c6f46'],9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:09.417,Pass,,2012/2013
,,,,,,,,,,,,,,,1.221666,,,,,,,,,,,,,4371a91b-089c-40b6-9361-499207349506,2207,,"[94.1, 56.8]",70304,45,,,,-1.6897966,,Left Foot,,"[91.9, 38.4]",,Ground Pass,,18.531055,,,,,Abel Enrique Aguilar Tapia,6192.0,,,,,,2,From Kick Off,Bruno Alexandre Vilela Gama,6868.0,Right Wing,83,RC Deportivo La Coruña,219,['94a38a3d-7c57-40d5-86df-071974020d6a'],16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:16.567,Pass,,2012/2013
,,,,,,,,,,,,,,,0.5721,,,,,,,,,,,,,7f1b7b02-c393-4021-a4e3-6ba9d04415cb,2211,,"[92.7, 34.6]",70304,45,,,,-0.6556956,,Left Foot,,"[96.6, 31.6]",,Ground Pass,,4.920366,,,,,Iván Sánchez Rico Soto,26055.0,,,,,,2,From Kick Off,Abel Enrique Aguilar Tapia,6192.0,Left Center Midfield,83,RC Deportivo La Coruña,219,['b343f256-099d-4f76-a9f7-d500fe836743'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:19.587,Pass,,2012/2013
,,,,,,,,,,,,,,,0.604702,,,,,,,,,,,,,9ebbea0a-7197-4ad7-87da-d534dd9c9d33,2220,,"[61.0, 41.0]",70304,47,True,,,1.7273982,,Right Foot,,"[60.7, 42.9]",,Ground Pass,,1.9235384,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Kick Off,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['ae64b0d5-0c47-4142-87a1-a6be123eac06'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.126,Pass,,2012/2013
,,,,,,,,,,,,,,,1.377301,,,,,,,,,,,,,18b63b88-5274-4d6e-a7f3-9f5c78cf60bd,2222,,"[60.7, 42.9]",70304,47,True,,,-2.0387359,,Left Foot,,"[56.0, 33.6]",,Ground Pass,,10.420173,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['ac62724c-b6e4-4d75-8aef-6a96cc62002a'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.999,Pass,,2012/2013
,,,,,,,,,,,,,,,1.1561,,,,,,,,,,,,,e00eae73-403a-4a30-a445-7b2191eaefe9,2224,,"[56.0, 33.6]",70304,47,,,,0.41106454,,Left Foot,,"[67.7, 38.7]",,Ground Pass,,12.763228,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,85,Barcelona,217,['063f7e46-dde5-4711-8a17-878ead72a1a5'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.457,Pass,,2012/2013
,,,,,,,,,,,,,,,1.6154,,,,,,,,,,,,,0bec4c87-1796-49d1-809b-a793d2c4c8b2,2228,,"[71.2, 20.8]",70304,47,,,,-0.7435065,,Left Foot,,"[88.6, 4.8]",,Ground Pass,,23.638105,,,,,David Villa Sánchez,12737.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['7d7cdc4b-17f3-4d61-bc55-ac3889f8dae9'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.982,Pass,,2012/2013
,,,,,,,,,,,,,,,1.030754,,,,,,,,,,,,,af00d33d-4545-4c01-b169-2a336b402d7a,2231,,"[81.5, 7.1]",70304,47,,,,2.1535358,,Right Foot,,"[75.7, 15.9]",,Ground Pass,,10.53945,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Kick Off,David Villa Sánchez,12737.0,Left Wing,85,Barcelona,217,['eaef9e49-d83a-4b8c-8684-78811eb5693b'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.378,Pass,,2012/2013
,,,,,,,,,,,,,,,0.805492,,,,,,,,,,,,,1a908419-3625-4417-8df8-a3e1ffb48455,2235,,"[75.0, 15.3]",70304,47,,,,-2.2739065,,Left Foot,,"[66.1, 4.8]",,Ground Pass,,13.764447,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,"['41bf6649-084f-4251-924c-64c9760de77d', 'f74a1ff9-4fef-444a-a147-a9caad550982']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.448,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.0369,,,,,,,,,,,,,d29940ec-3a88-4500-b2a2-c6f36b7cde90,2238,,"[66.1, 4.8]",70304,47,,,,2.003204,,Left Foot,,"[60.1, 17.8]",,Ground Pass,,14.3178215,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['b89f543c-62ea-4653-8646-ffd187973a37'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.294,Pass,,2012/2013
,,,,,,,,,,,,,,,1.5034,,,,,,,,,,,,,7d8f67bf-34ff-4deb-ba89-35a43a0ec316,2241,,"[57.2, 18.2]",70304,47,,,,2.1463137,,Right Foot,,"[43.9, 38.7]",,Ground Pass,,24.43645,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['c5f2b5b7-82a1-4733-8010-6173a7f24ebb'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.360,Pass,,2012/2013
,,,,,,,,,,,,,,,2.0019,,,,,,,,,,,,,c2e54c21-7dbd-4b19-9577-03365751f45e,2244,,"[43.9, 38.9]",70304,47,,,,1.3499676,,Right Foot,,"[49.4, 63.4]",,Ground Pass,,25.109758,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,85,Barcelona,217,['8910f147-6f78-47fc-9b3e-cea17fb8a8b5'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.599,Pass,,2012/2013
,,,,,,,,,,,,,,,1.5361,,,,,,,,,,,,,06cda79c-efa2-4327-b547-20238e1dfa7e,2247,,"[63.4, 67.7]",70304,47,,,,1.5243182,,Left Foot,,"[63.8, 76.3]",,Ground Pass,,8.609298,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Kick Off,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,85,Barcelona,217,['7e1fc637-b948-4d4d-8ac9-c1487d4deb19'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.212,Pass,,2012/2013
,,,,,,,,,,,,,,,2.082551,,,,,,,,,,,,,a5472a36-27c2-4e23-bc5a-e60849a9d29c,2251,,"[58.9, 75.4]",70304,47,,,,-2.2950463,,Right Foot,,"[35.9, 49.4]",,Ground Pass,,34.713108,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Martín Montoya Torralbo,6593.0,Right Back,85,Barcelona,217,"['4e85f63c-6fbf-4165-9d7c-a0c4497c4d65', 'af8e31f7-724d-4716-b067-532a98cb636a']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.511,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.822107,,,,,,,,,,,,,93e5cf21-6969-4c4a-a524-789e14ded979,2254,,"[41.0, 47.1]",70304,47,,,,-1.5264568,,Right Foot,,"[42.3, 17.8]",,Ground Pass,,29.328825,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,85,Barcelona,217,['f6ef8722-98b4-4560-bfd1-49e04b1d4b75'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.895,Pass,,2012/2013
,,,,,,,,,,,,,,,1.025924,,,,,,,,,,,,,4116d363-70bd-480e-ac10-4ab21180149d,2257,,"[50.9, 23.7]",70304,47,,,,0.71471965,,Right Foot,,"[63.0, 34.2]",,Ground Pass,,16.02061,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['aebf2109-3eb3-4fd1-9c1b-11c5425bb871'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.364,Pass,,2012/2013
,,,,,,,,,,,,,,,1.22339,,,,,,,,,,,,,0065158c-7ef9-437a-95a6-0aec0101066d,2260,,"[63.0, 34.2]",70304,47,,,,-2.312363,,Right Foot,,"[52.1, 22.3]",,Ground Pass,,16.137533,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,85,Barcelona,217,['1ec5a7b6-4ab6-4e37-892d-d752668faf9e'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.430,Pass,,2012/2013
,,,,,,,,,,,,,,,1.604085,,,,,,,,,,,,,9e49ab7b-fa3b-4360-acf0-c539872ea4c0,2263,,"[52.1, 22.3]",70304,47,,,,1.900633,,Right Foot,,"[44.5, 44.5]",,Ground Pass,,23.464867,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['b42f0e45-d21b-4e37-98f1-e7218994ac3a'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.733,Pass,,2012/2013
,,,,,,,,,,,,,,,1.69172,,,,,,,,,,,,,03f58ac9-f420-4205-9fa9-6f627ec172dd,2266,,"[44.5, 44.5]",70304,47,,,,1.3106673,,Right Foot,,"[51.5, 70.8]",,Ground Pass,,27.21562,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,85,Barcelona,217,['08e3e385-7986-4047-b816-73d00f946cc6'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.398,Pass,,2012/2013
,,,,,,,,,,,,,,,1.1559,,,,,,,,,,,,,44844ee2-f75f-4e3b-946e-6092c7be2407,2269,,"[53.2, 71.0]",70304,47,,,,-1.1389401,,Right Foot,,"[63.8, 48.0]",,Ground Pass,,25.325087,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,85,Barcelona,217,['17ffbda8-b159-4e7e-95a3-0f085545baaa'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.431,Pass,,2012/2013
,,,,,,,,,,,,,,,1.463,,,,,,,,,,,,,24bcede8-edf6-41ad-a8da-257ec9bb8ab1,2273,,"[63.6, 48.0]",70304,47,,,,1.6396528,,Right Foot,,"[62.6, 62.5]",,Ground Pass,,14.534442,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,85,Barcelona,217,['3b631a12-b5c5-47cc-90ae-5f88efcd093f'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.627,Pass,,2012/2013
,,,,,,,,,,,,,,,0.9776,,,,,,,,,,,,,24d23619-4005-4c06-a5ab-09b8d488f2f4,2276,,"[70.6, 59.5]",70304,47,,,,-1.929567,,Right Foot,,"[67.3, 50.7]",,Ground Pass,,9.398404,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,85,Barcelona,217,['33a555c6-2801-4eec-a25a-0ef14cd35a80'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.942,Pass,,2012/2013
,,,,,,,,,,,,,,,1.765618,,,,,,,,,,,,,c2bdc464-7fc0-49a3-b204-c458f5cb4418,2279,,"[65.4, 50.9]",70304,47,,,,-2.0319564,,Right Foot,,"[57.4, 34.8]",,Ground Pass,,17.978043,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,85,Barcelona,217,['71da024e-d777-4c0f-b561-c97e6930ae97'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.204,Pass,,2012/2013
,,,,,,,,,,,,,,,1.294404,,,,,,,,,,,,,7bb90aae-a21b-44b2-8aee-3eb1b9868775,2282,,"[63.8, 35.7]",70304,47,,,,-1.2679114,,Right Foot,,"[68.3, 21.3]",,Ground Pass,,15.086749,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['388fd3fa-f886-4b5f-be16-00f44d195ef9'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.920,Pass,,2012/2013
,,,,,,,,,,,,,,,3.311789,,,,,,,,,,,,,743436ec-8fb8-4885-85af-7589aac16ac4,2285,,"[68.3, 20.6]",70304,47,,,,-0.47244135,,Right Foot,,"[100.0, 4.4]",,Ground Pass,,35.59958,,,Unknown,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.980,Pass,,2012/2013
,,,,,,,,,,,,,,,1.134584,,,,,,,,,,,,,73708d5b-2c24-4591-9e24-be33c6665035,2288,,"[12.1, 72.9]",70304,48,,,,-1.3825748,,Right Foot,,"[15.7, 54.0]",,Ground Pass,,19.239803,,,,,Carlos Marchena López,20127.0,,,,,Free Kick,2,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,86,RC Deportivo La Coruña,219,['58713618-86dd-4bed-a885-b6d55a94dedd'],6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:06.369,Pass,,2012/2013
,,,,,,,,,,,,,,,4.0533,,,,,,,,,,,,,fe9b239f-5f8a-48fd-bc90-96e45f57d3d8,2290,,"[17.1, 53.7]",70304,48,True,,,-0.48001403,,Right Foot,,"[68.0, 27.2]",,High Pass,,57.38519,,,Incomplete,,Luís Miguel Afonso Fernandes,10325.0,,,,,,2,From Free Kick,Carlos Marchena López,20127.0,Right Center Back,86,RC Deportivo La Coruña,219,"['53310679-2653-494d-93d4-2c83128280ff', '886ba952-3a60-4e0e-b1a2-e304e5216122']",10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:10.479,Pass,,2012/2013
,,,,,,,,,,,,,,,0.765277,,,,,,,,,,,,,9ac07fb4-7e8f-43b8-a188-3b5f12fd63f8,2294,,"[57.2, 60.7]",70304,48,,,,-0.6886547,,Right Foot,,"[70.2, 50.0]",,Ground Pass,,16.837162,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,87,Barcelona,217,['d40f8e44-3d17-4ea9-a557-47e6de269fe8'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.213,Pass,,2012/2013
,,,,,,,,,,,,,,,0.336861,,,,,,,,,,,,,8c827717-c40a-4437-9660-4998c1411fb2,2301,,"[83.5, 40.4]",70304,48,,,,2.1840036,,Right Foot,,"[79.7, 45.8]",,Ground Pass,,6.6030297,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,87,Barcelona,217,['a4bfbdfe-b5e1-447d-ab55-215f67759493'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.277,Pass,,2012/2013
,,,,,,,,,,,,,,,0.49509,,,,,,,,,,,,,0f1b7802-89db-4d1e-972d-ae5195e7b2f0,2307,,"[49.4, 35.2]",70304,48,,,,-2.339247,,Right Foot,,"[46.5, 32.2]",,Ground Pass,,4.172529,,,,,Luís Miguel Afonso Fernandes,10325.0,,,,,Recovery,2,Regular Play,Juan Carlos Valerón Santana,15602.0,Center Attacking Midfield,88,RC Deportivo La Coruña,219,['d6bc1001-1685-4ced-b337-28a2f9351437'],24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:24.792,Pass,,2012/2013
,,,,,,,,,,,,,,,0.70789,,,,,,,,,,,,,61a8867c-26d3-4e04-8d48-0b0d385daebb,2311,,"[51.2, 30.7]",70304,48,,,,1.2909793,,Right Foot,,"[53.7, 39.4]",,Low Pass,,9.052072,,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,Regular Play,Luís Miguel Afonso Fernandes,10325.0,Left Wing,88,RC Deportivo La Coruña,219,['20eea0ff-81d1-4640-b8a8-a65d2b4fa144'],25,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:25.873,Pass,,2012/2013
,,,,,,,,,,,,,,,0.9243,,,,,,,,,,,,,47271dd8-f670-435a-8e03-c97867601c11,2314,,"[56.0, 40.8]",70304,48,,,,2.2494588,,Right Foot,,"[51.0, 47.0]",,Ground Pass,,7.964923,,,,,Alejandro Bergantiños García,23806.0,,,,,,2,Regular Play,Juan Carlos Valerón Santana,15602.0,Center Attacking Midfield,88,RC Deportivo La Coruña,219,['8fe377f9-7ded-43d6-b3bf-474c0b1a9a18'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:27.277,Pass,,2012/2013
,,,,,,,,,,,,,,,3.395012,,,,,,,,,,,,,087376ca-036b-4ea9-9cbf-d2c9cffc0c5c,2317,,"[50.4, 50.8]",70304,48,,,,0.31290123,,Right Foot,,"[104.8, 68.4]",,High Pass,,57.17622,,,,,Iván Sánchez Rico Soto,26055.0,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Center Midfield,88,RC Deportivo La Coruña,219,['31fa4ac2-e7c6-43a0-be69-fbef5f150a2d'],28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:28.759,Pass,,2012/2013
,,,,,,,,,,,,,,,2.1663,,,,,,,,,,,,,5dc14894-04c4-49f1-b64f-94b89492eb84,2323,,"[110.4, 66.5]",70304,50,,,,-1.5097611,95023618-2f29-48e9-8188-20a6a66604e2,Right Foot,True,"[112.6, 30.5]",,High Pass,,36.067158,,,,,José Eduardo Rosa Vale de Castro,26222.0,True,,,,Free Kick,2,From Free Kick,Luís Miguel Afonso Fernandes,10325.0,Left Wing,89,RC Deportivo La Coruña,219,['d6b8c749-bf95-4cf1-b6a8-f5fc127b5f02'],17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:17.471,Pass,,2012/2013
,,,,,,,,,,,,,,,1.626511,,,,,,,,,,,,,58b6ef1b-2f6f-402d-9e51-348d252adf5b,2327,,"[13.1, 46.0]",70304,50,True,,,0.11803846,,Drop Kick,,"[75.5, 53.4]",,High Pass,,62.83725,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,91,Barcelona,217,['b8730a05-d313-4a44-bce3-ee9225189423'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.224,Pass,,2012/2013
,,,,,,,,,,,,,,,1.1021,,,,,,,,,,,,,d4c25bdc-0194-4444-8764-9d945b2ea7fb,2329,,"[75.3, 53.1]",70304,50,,,,-1.7374601,,Left Foot,,"[73.5, 42.4]",,Ground Pass,,10.850346,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,92,Barcelona,217,['b823ff16-faa9-49f0-85ed-d09559671dae'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.283,Pass,,2012/2013
,,,,,,,,,,,,,,,2.727495,,,,,,,,,,,,,717b8aa0-2de6-4520-8421-54778fbcbd5c,2333,,"[73.9, 42.6]",70304,50,,,,-1.2482438,,Right Foot,,"[86.4, 5.2]",,Ground Pass,,39.433617,,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,93,Barcelona,217,['63768120-f5e7-4fd0-8c12-e7d5b7e161f7'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.843,Pass,,2012/2013
,,,,,,,,,,,,,,,1.083,,,,,,,,,,,,,007b1c59-f427-40dd-98e4-d599e2368999,2336,,"[85.2, 13.3]",70304,50,,,,1.8666627,,Left Foot,,"[79.5, 32.0]",,Ground Pass,,19.549425,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,94,Barcelona,217,['14e017f4-6bb9-476f-a8dd-7bd1f9e28a51'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.557,Pass,,2012/2013
,,,,,,,,,,,,,,,0.684954,,,,,,,,,,,,,9a609b4a-9b54-4703-ad52-f266bd7bf3ff,2339,,"[79.5, 32.0]",70304,50,,,,-1.9832067,,Left Foot,,"[73.9, 19.2]",,Ground Pass,,13.971399,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,95,Barcelona,217,['849d9c5b-259b-41c8-b626-119faa84268a'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.720,Pass,,2012/2013
,,,,,,,,,,,,,,,0.929901,,,,,,,,,,,,,fdf0f731-f96a-438a-80c5-4758bbc2d917,2342,,"[73.9, 19.2]",70304,50,,,,0.7386238,,Right Foot,,"[86.2, 30.4]",,Ground Pass,,16.635204,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,96,Barcelona,217,['840e55cd-0b0a-44aa-85d2-a34e0b716e5b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.504,Pass,,2012/2013
,,,,,,,,,,,,,,,0.804636,,,,,,,,,,,,,2da9c8be-2892-45f0-96d3-5c74dae349df,2345,,"[90.8, 30.4]",70304,50,,,,1.6875049,,Right Foot,,"[89.1, 44.9]",,Ground Pass,,14.599315,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,97,Barcelona,217,['f163471a-0d55-4eb0-8804-204bdd0617cc'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.664,Pass,,2012/2013
,,,,,,,,,,,,,,,1.6739,,,,,,,,,,,,,9c1d0dca-0638-4d8d-aec2-6946828028b6,2359,,"[85.5, 54.2]",70304,52,,,,-1.4551852,,Right Foot,,"[87.3, 38.7]",,Ground Pass,,15.604166,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,98,Barcelona,217,['549fe170-cac4-4589-bb9f-30736162ef97'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:07:20.623,Pass,,2012/2013
,,,,,,,,,,,,,,,0.676,,,,,,,,,,,,,72ffad1e-f79e-443d-952c-7360fcadb2a0,2362,,"[87.3, 38.7]",70304,52,,,,0.24657866,,Left Foot,,"[102.0, 42.4]",,Ground Pass,,15.158496,,,Incomplete,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,98,Barcelona,217,"['b4ed003b-40d0-4f67-b795-186a88f87194', 'd250838c-f853-43db-99df-fc652487cef1']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.336,Pass,,2012/2013
