bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.848124,,,,,,,,,,,,4fa4022b-db1c-46ed-82ef-956f0ce525fc,1999,,"[20.6, 30.4]",303634,47,,,,,0.1746722,,Head,,,,"[30.8, 32.2]",,Low Pass,,10.357606,,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Ricard Puig Martí,24841.0,Left Center Midfield,109,Osasuna,422,['f5b0cee0-7319-44ef-9040-9bfca5da0b84'],7,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.085,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.390313,,,,,,,,,,,,b0377320-0f56-4fbe-9994-462e00f376f7,2003,,"[90.2, 47.5]",303634,47,,,,,-1.3804384,75515789-e3d2-4359-ae8b-e25dfa4d6ed0,Right Foot,,,,"[96.0, 17.4]",,Low Pass,,30.653711,,,,,Pervis Josué Estupiñán Tenorio,24085.0,True,,,,,2,From Free Kick,Oier Sanjurjo Mate,23944.0,Right Center Midfield,109,Osasuna,422,"['4e18adb6-edfe-48e4-9602-3138e3a7c8fd', '8aee57ed-2e43-451a-a545-8adcbd632c60']",9,,,,,,,,,,,,,,,,Osasuna,422,00:02:09.775,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,2.131666,,,,,,,,,,,,148c8c91-a9a3-433a-8f61-db311c9c37d0,2008,,"[7.0, 36.1]",303634,47,,True,,,-0.50793463,,Right Foot,,,,"[27.3, 24.8]",,Ground Pass,,23.233166,,,,,Ivan Rakitić,5470.0,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,110,Barcelona,217,['00d6631e-74c1-4350-a52d-6eb4d7968fa8'],21,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.500,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.533187,,,,,,,,,,,,b4fec7ac-7d57-4a97-b6fa-9d529527106b,2010,,"[28.5, 23.6]",303634,47,,True,,,-0.5761513,,Right Foot,,,,"[44.2, 13.4]",,Ground Pass,,18.722446,,,,,Ricard Puig Martí,24841.0,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,110,Barcelona,217,['8e83db8b-0aab-4afb-8792-53b53c379657'],27,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.833,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.25888,,,,,,,,,,,,92eca6a9-cf62-49a9-a9f9-9072ffbfa732,2012,,"[49.6, 10.9]",303634,47,,,,,-0.4742573,,Right Foot,,,,"[64.6, 3.2]",,Ground Pass,,16.8609,,,,,Anssumane Fati,30756.0,,,,,,2,From Goal Kick,Ricard Puig Martí,24841.0,Left Center Midfield,110,Barcelona,217,['8ffc9e75-ba4c-4e1d-af04-8ef97b5f3d73'],30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.502,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.171913,,,,,,,,,,,,13c673f8-a717-4665-9172-9b110ad19751,2015,,"[64.3, 3.5]",303634,47,,,,,2.4733033,,Right Foot,,,,"[56.7, 9.5]",,Ground Pass,,9.682975,,,,,Ricard Puig Martí,24841.0,,,,,,2,From Goal Kick,Anssumane Fati,30756.0,Left Wing,110,Barcelona,217,['e30b676d-a535-474f-9f2f-5ea7b6701b15'],33,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.902,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.849086,,,,,,,,,,,,cbb6b191-8f41-492c-ad42-15e6086c197e,2018,,"[56.3, 10.7]",303634,47,,,,,1.55228,,Left Foot,,,,"[56.5, 21.5]",,Ground Pass,,10.801851,,,,,Ivan Rakitić,5470.0,,,,,,2,From Goal Kick,Ricard Puig Martí,24841.0,Left Center Midfield,110,Barcelona,217,['779ddebb-425b-4e2a-b3c0-f28c1a740fc1'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.735,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.280976,,,,,,,,,,,,af42e933-7a97-472f-b5ea-12c35c544dbe,2021,,"[49.3, 23.8]",303634,47,,,,,1.5776927,,Right Foot,,,,"[49.1, 52.8]",,Ground Pass,,29.00069,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,110,Barcelona,217,['4912af1d-c9c8-400e-8af6-90a3ffa8a1d6'],38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.375,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.405483,,,,,,,,,,,,d9ebd387-b61c-4418-8d81-63e2ec74fb9d,2024,,"[63.0, 59.5]",303634,47,,,,,0.9691427,,Right Foot,,,,"[72.2, 72.9]",,Ground Pass,,16.25423,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,110,Barcelona,217,['0b42b145-114a-4ccd-8132-912688256416'],43,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.483,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.736613,,,,,,,,,,,,3502513a-7864-4cd9-9bfe-cf7e9364d66a,2027,,"[78.0, 71.0]",303634,47,,,,,-0.20868176,,Left Foot,,,,"[86.5, 69.2]",,Ground Pass,,8.6884985,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,110,Barcelona,217,['0ff153a6-f0b7-4c94-ab06-42cf1bf6f4ae'],46,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.784,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.287988,,,,,,,,,,,,91b20f02-f703-463c-9abf-9821aaa917a8,2030,,"[86.5, 69.2]",303634,47,,,,,1.0108565,,Right Foot,,,,"[90.7, 75.9]",,Ground Pass,,7.9075913,,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,110,Barcelona,217,['5620dfc5-b18b-4dab-b63c-444d0723f943'],48,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.177,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.62742,,,,,,,,,,,,0a8eaf89-b61b-4c3b-80d2-299400943be0,2033,,"[90.7, 75.9]",303634,47,,,,,-2.0454931,,Right Foot,,,,"[87.0, 68.7]",,Ground Pass,,8.09506,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,110,Barcelona,217,['b395a913-306b-48f1-8340-3ef80dfea778'],50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.235,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.875019,,,,,,,,,,,,aeb8f42a-ddf4-49e7-825d-01ec6501c231,2035,,"[87.0, 68.7]",303634,47,,,,,1.7658166,,Right Foot,,,,"[85.4, 76.8]",,Ground Pass,,8.256513,,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,110,Barcelona,217,['b67dde2c-54a0-4b8e-8855-78cf00ed1928'],50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.863,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.397937,,,,,,,,,,,,5fa0d458-3515-41d7-952a-d725ae7aaf27,2039,,"[81.7, 75.0]",303634,47,,,,,-3.0024967,,Left Foot,,,,"[66.7, 72.9]",,Ground Pass,,15.146287,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,110,Barcelona,217,"['297f3a6c-59c0-4008-9b40-89d4ca932307', '91be0bfe-4f33-48b4-b818-4cfa754becd0']",52,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.759,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.691781,,,,,,,,,,,,ad14570d-655f-41ea-a20d-5f6e858d03d8,2042,,"[72.2, 73.3]",303634,47,,,,,-2.0661075,,Right Foot,,,,"[58.1, 47.2]",,Ground Pass,,29.66513,,,,,Clément Lenglet,6826.0,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,110,Barcelona,217,['3d4f30d1-859f-4a03-9346-a56edeefc9be'],58,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.189,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.486988,,,,,,,,,,,,d4afbac0-2b93-43eb-a8a2-f8e50b030a8d,2045,,"[62.0, 41.2]",303634,48,,,,,-1.0416318,,Left Foot,,,,"[72.0, 24.1]",,Ground Pass,,19.809341,,,,,Ricard Puig Martí,24841.0,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,110,Barcelona,217,['d2fc5460-17b5-4f04-9c5d-41135e71bfc2'],1,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.464,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.974533,,,,,,,,,,,,4bd51b1d-bb09-4b2f-be60-7b248d0e71c2,2048,,"[75.7, 20.2]",303634,48,,,,,-0.8807602,,Right Foot,,,,"[86.1, 7.6]",,Ground Pass,,16.337687,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Goal Kick,Ricard Puig Martí,24841.0,Left Center Midfield,110,Barcelona,217,['8ae08f7d-d7ff-4e12-94df-468a6d96ee29'],4,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.247,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.096459,,,,,,,,,,,,38960ce5-3489-4278-be37-2ab5549761ed,2051,,"[86.1, 11.4]",303634,48,,,,,2.166032,,Left Foot,,,,"[77.5, 24.1]",,Ground Pass,,15.337862,,,,,Ivan Rakitić,5470.0,,,,,,2,From Goal Kick,Héctor Junior Firpo Adames,17304.0,Left Back,110,Barcelona,217,['259fe9f9-4f80-4a0b-82cd-fd662a3c5369'],9,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.023,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.885975,,,,,,,,,,,,c9eee819-0212-4c3a-8844-c6229f4d1614,2054,,"[77.5, 24.5]",303634,48,,,,,1.298102,,Right Foot,,,,"[90.7, 71.7]",,High Pass,,49.01102,,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,110,Barcelona,217,['d883374e-4af9-4e28-a75a-23866e8a46ba'],11,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.445,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.836822,,,,,,,,,,,,70b15230-e4fd-447b-8960-145b73fee085,2058,,"[89.8, 59.3]",303634,48,,,,,-1.452091,,Left Foot,,,,"[92.4, 37.5]",,Ground Pass,,21.954498,,,,,Ricard Puig Martí,24841.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,110,Barcelona,217,"['a4b5b1b4-4108-4746-8c80-d90e3a14c529', 'fa9c77f6-414e-4ac8-8e69-edb0d875e174']",18,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.085,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.442328,,,,,,,,,,,,af2e2f8e-00da-4f27-9094-e860240524dc,2060,,"[92.8, 37.1]",303634,48,,,,,2.1524498,,Right Foot,,,,"[88.0, 44.4]",,Ground Pass,,8.736704,,,,,Ivan Rakitić,5470.0,,,,,,2,From Goal Kick,Ricard Puig Martí,24841.0,Left Center Midfield,110,Barcelona,217,['002c5140-9e09-4ecc-9a9a-14c8fdb9f6d2'],18,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.922,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.024946,,,,,,,,,,,,2136d1d2-df4e-416d-bc30-f0845c326199,2063,,"[88.2, 46.7]",303634,48,,,,,0.86890393,,Right Foot,,,,"[98.6, 59.0]",,Ground Pass,,16.107452,,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,110,Barcelona,217,['45cb16cf-e43f-4595-97d2-d679eef43bf0'],20,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.869,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.535979,,,,,,,,,,,,49da75c7-4e19-4daa-b139-40ae428cd685,2066,,"[98.6, 59.0]",303634,48,,,,,-1.3787483,,Right Foot,,,,"[100.0, 51.8]",,Ground Pass,,7.3348484,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,110,Barcelona,217,['9e44ce63-d757-492e-856e-6622215f5b06'],23,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.042,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.788529,,,,,,,,,,,,6f8f2459-06c5-44f9-b3be-7b0c22e20bff,2068,,"[100.0, 51.8]",303634,48,,,,,1.7975951,,Right Foot,,,,"[97.9, 60.9]",,Ground Pass,,9.339165,,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,110,Barcelona,217,['274760fa-e206-4b76-b603-33924878cc21'],23,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.578,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.166628,,,,,,,,,,,,11c4f4e2-3eae-41bb-8657-9f865d295036,2071,,"[97.9, 60.9]",303634,48,,,,,-1.929567,,Right Foot,,,,"[92.5, 46.5]",,Ground Pass,,15.379207,,,,,Ivan Rakitić,5470.0,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,110,Barcelona,217,['cb30435d-b3ad-454a-87d4-baf3aae20597'],24,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.837,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,3.672703,,,,,,,,,,,,cd876fe4-c01b-4043-847b-a1dd1cbdfa4d,2079,,"[6.0, 44.0]",303634,49,,,,,-0.24643958,,Right Foot,,,,"[70.4, 27.8]",,High Pass,,66.40633,,,Incomplete,,Adrián López Álvarez,6735.0,,,,,Goal Kick,2,From Goal Kick,Sergio Herrera Pirón,24211.0,Goalkeeper,112,Osasuna,422,"['5482e274-8fb8-436d-8a66-1c6b1ae2d909', '9abdcaad-4ca9-4330-83ea-9e6e47dfbef4']",52,,,,,,,,,,,,,,,,Osasuna,422,00:04:52.370,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.466106,,,,,,,,,,,,5482e274-8fb8-436d-8a66-1c6b1ae2d909,2082,,"[49.7, 52.3]",303634,49,,,,True,1.413825,,,,,,"[51.9, 66.2]",,Low Pass,,14.073024,,,,,Nélson Cabral Semedo,6374.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Barcelona,217,"['6ee95f97-53ed-4459-b8f5-c083902a79a3', 'a473cdcb-603f-4733-ab39-d181eb9b3365', 'cd876fe4-c01b-4043-847b-a1dd1cbdfa4d']",56,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.043,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.647215,,,,,,,,,,,,1c885ab5-8bae-4e33-8335-ef95d3bbcb49,2086,,"[51.6, 64.3]",303634,49,,,,,3.1415927,,Right Foot,,,,"[43.3, 64.3]",,Ground Pass,,8.3,,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,113,Barcelona,217,"['27a3c1c8-1b6b-40d2-9c59-6d05e9b87e6b', '5c7efd18-11b8-4f5a-a895-fbfe56a26960']",58,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.453,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.742306,,,,,,,,,,,,323a5748-439e-4d70-aa31-acadc3e30d44,2090,,"[49.7, 62.0]",303634,50,,,,,-0.6202495,,Right Foot,,,,"[57.4, 56.5]",,Ground Pass,,9.462558,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,113,Barcelona,217,['ae7a4f64-e276-40c2-b67e-6dacad668fe7'],1,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.080,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.929909,,,,,,,,,,,,e832c144-9e6a-4c4d-83d4-7fd2fdef4fc9,2093,,"[57.4, 56.5]",303634,50,,,,,-0.26857942,,Right Foot,,,,"[68.3, 53.5]",,Ground Pass,,11.305308,,,,,Martin Braithwaite Christensen,4447.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,113,Barcelona,217,['c61219e6-cd13-419c-91f8-11e2aa2982c2'],2,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.077,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.889666,,,,,,,,,,,,2da60c96-d684-4063-9ba5-0c0061329a81,2100,,"[70.9, 53.5]",303634,50,,,,,-2.2003262,,Right Foot,,,,"[65.0, 45.4]",,Ground Pass,,10.020978,,,,,Ricard Puig Martí,24841.0,,,,,Free Kick,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,114,Barcelona,217,['83b60b6a-e0f3-4a96-8aa7-ec0eb2f42e65'],8,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.304,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.380878,,,,,,,,,,,,6ce93d62-8f2f-432b-9b45-588ea1dfb6f7,2103,,"[64.1, 44.2]",303634,50,,,,,-1.2427566,,Right Foot,,,,"[72.2, 20.4]",,Ground Pass,,25.140604,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Free Kick,Ricard Puig Martí,24841.0,Left Center Midfield,114,Barcelona,217,['42d0934b-7018-493e-b0b1-b1ad966545ea'],9,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.721,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.008285,,,,,,,,,,,,575a8f34-6f3b-4217-a8ef-54c40b9e2a38,2106,,"[84.0, 19.0]",303634,50,,,,,-0.65226185,,Right Foot,,,,"[96.7, 9.3]",,Ground Pass,,15.980614,,,,,Anssumane Fati,30756.0,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,114,Barcelona,217,['012b3141-4f38-4b8c-97bb-979bbf882b44'],12,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.785,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.969715,,,,,,,,,,,,681b5de6-67bd-4c0a-b6e9-378160f645f5,2109,,"[107.8, 19.4]",303634,50,,,,,1.7968647,,Right Foot,,,,"[105.5, 29.4]",,Ground Pass,,10.261091,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Left Wing,114,Barcelona,217,['b756f0cc-900e-4fbf-9254-c35b884ed293'],18,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.045,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.920216,,,,,,,,,,,,bfb3fbc5-3e6e-4e12-9771-87c4947cca5f,2112,,"[105.5, 29.8]",303634,50,,,,,3.1415927,92cd6f21-fcf6-4321-93b0-b1c6682b6330,Left Foot,,,,"[102.5, 29.8]",,Ground Pass,,3.0,,,,,Anssumane Fati,30756.0,True,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,114,Barcelona,217,"['11fac1b7-b8ae-4f08-afb9-24bf6668045c', '7fe35f8c-5f67-47f9-a825-b3949302115c']",19,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.015,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,3.448868,,,,,,,,,,,,95fb363d-d54a-4865-982c-85f05f853517,2122,,"[6.0, 36.0]",303634,50,,,,,-0.23029046,,Right Foot,,,,"[68.7, 21.3]",,High Pass,,64.400154,,,Incomplete,,Adrián López Álvarez,6735.0,,,,,Goal Kick,2,From Goal Kick,Sergio Herrera Pirón,24211.0,Goalkeeper,115,Osasuna,422,"['7afdfb51-f7bf-449a-9f54-7131e9af37ab', '8778c3fb-48a1-4baf-9f2e-16d95c3422e7']",44,,,,,,,,,,,,,,,,Osasuna,422,00:05:44.707,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.775755,,,,,,,,,,,,d8676795-e9f2-495b-94e0-dec1b92473c7,2129,,"[64.6, 75.4]",303634,50,,,,,3.0571167,,Left Foot,,,,"[39.8, 77.5]",,High Pass,,24.888752,,,,,Nélson Cabral Semedo,6374.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Barcelona,217,"['0bf5b275-7ac2-4ad8-a6c2-8edc05e13518', 'e9781258-37a2-45ef-b375-9341a01eb610']",50,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.633,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.737745,,,,,,,,,,,,67db2bbf-9379-463a-bdbc-0b531dc5b725,2136,,"[42.1, 74.3]",303634,50,,,,,-1.6777169,,Right Foot,,,,"[38.0, 36.1]",,Ground Pass,,38.419395,,,,,Clément Lenglet,6826.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,116,Barcelona,217,['761b20e3-2755-4773-88ec-702380429945'],56,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.878,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.531767,,,,,,,,,,,,a4e4594b-a0c9-4072-8cc9-9d07b5b64717,2140,,"[57.9, 35.9]",303634,51,,,,,-0.96221554,,Right Foot,,,,"[71.0, 17.1]",,Ground Pass,,22.913969,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,116,Barcelona,217,"['bbcc2e4e-85db-48f0-9734-69f0ae845319', 'cf79d1eb-5de7-4943-b51c-756192580710']",1,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.764,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.363847,,,,,,,,,,,,c93e678a-96d4-4e18-8c19-39dd969cad50,2143,,"[77.1, 17.8]",303634,51,,,,,-0.47984052,,Right Foot,,,,"[96.7, 7.6]",,Ground Pass,,22.09525,,,,,Anssumane Fati,30756.0,,,,,,2,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,116,Barcelona,217,['c7b9711a-7bf2-44af-8a0f-b63a95f6c78d'],5,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.295,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.603145,,,,,,,,,,,,16ec7911-66a8-4308-b9b8-37426cd5d8f5,2146,,"[98.4, 5.4]",303634,51,,,,,2.162983,,Right Foot,,,,"[94.7, 10.9]",,Ground Pass,,6.6287255,,,,,Ricard Puig Martí,24841.0,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,116,Barcelona,217,['793eccbb-d324-4849-aa5f-977ec2220a94'],11,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.863,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.899646,,,,,,,,,,,,a499a2f7-3641-42fb-a843-c7a2e4119af4,2148,,"[94.4, 11.4]",303634,51,,,,,-1.19029,,Right Foot,,,,"[97.2, 4.4]",,Ground Pass,,7.539231,,,,,Anssumane Fati,30756.0,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,116,Barcelona,217,['ae839131-05e1-46c0-bea1-469f7c57d033'],12,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.466,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.16264,,,,,,,,,,,,e2a78231-1352-4a8c-8353-3e0677c10836,2151,,"[92.1, 6.7]",303634,51,,,,,2.3700824,,Right Foot,,,,"[77.5, 20.9]",,Ground Pass,,20.36664,,,,,Clément Lenglet,6826.0,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,116,Barcelona,217,['a0ba216d-3515-4e40-894b-b02d7542f6c1'],14,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.445,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.75573,,,,,,,,,,,,ad668512-5f50-45dc-9eb4-4663191dcf4f,2154,,"[76.9, 21.5]",303634,51,,,,,0.0344691,,Left Foot,,,,"[85.6, 21.8]",,Ground Pass,,8.705171,,,,,Ricard Puig Martí,24841.0,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,116,Barcelona,217,['1e0a341a-1d10-4dfc-9281-f0a0ce481260'],16,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.765,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.914,,,,,,,,,,,,becf3f61-46b0-4e95-b832-d2d94773431f,2157,,"[84.0, 21.5]",303634,51,,,,,2.2362063,,Right Foot,,,,"[77.8, 29.4]",,Ground Pass,,10.04241,,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,116,Barcelona,217,['57b159e7-472f-4bf6-b93c-50e49b95ccce'],18,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.790,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.173969,,,,,,,,,,,,c11364a3-032b-4884-b5ac-7088611026aa,2160,,"[76.6, 31.7]",303634,51,,,,,1.7880898,,Right Foot,,,,"[71.5, 54.8]",,Ground Pass,,23.656288,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,116,Barcelona,217,['dae6b2d6-a4d8-435c-94e7-d528028d57f5'],21,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.002,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.435101,,,,,,,,,,,,02ea3b4f-fee4-45ee-8798-c1a2f668fc6d,2163,,"[71.5, 54.8]",303634,51,,,,,0.72989964,,Right Foot,,,,"[88.6, 70.1]",,Ground Pass,,22.945587,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,116,Barcelona,217,['239af6e9-886c-4e09-9ad5-202c0886e8c7'],23,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.164,Pass,,2019/2020
