ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.1095,,,,,,,,,,,,ac7916e6-580e-4677-909b-917b5be51d76,48,,"[72.8, 73.3]",267301,0,,,,,-0.81301546,,Right Foot,,,,"[81.6, 64.0]",,Ground Pass,,12.803515,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,['2be55e6b-4c9b-437c-bdac-7e065f964ce9'],56,,,,,,,,,,,,,,,Barcelona,217,00:00:56.915,Pass,,2014/2015
,,,,,,,,,,,,,,,0.990807,,,,,,,,,,,,f18d1ed0-3846-4964-97bc-97b47e45e91b,52,,"[85.0, 63.4]",267301,0,,,,,-2.2154644,,Right Foot,,,,"[74.7, 49.7]",,Ground Pass,,17.14001,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Wing,4,Barcelona,217,"['2cdcf6ca-491e-4650-bffd-98c1058f9b5e', '3b06d03f-5647-44d4-95f9-28f7213993b0']",58,,,,,,,,,,,,,,,Barcelona,217,00:00:58.104,Pass,True,2014/2015
,,,,,,,,,,,,,,,0.779274,,,,,,,,,,,,c8dd62d6-cdb8-445d-b9cd-5bde33dbb187,55,,"[77.0, 43.9]",267301,1,,,,,-1.2120256,,Left Foot,,,,"[84.2, 24.7]",,Ground Pass,,20.50561,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,4,Barcelona,217,['9f59e2b1-cb5d-4d27-933a-c3092294fcb1'],0,,,,,,,,,,,,,,,Barcelona,217,00:01:00.911,Pass,,2014/2015
,,,,,,,,,,,,,,,2.87947,,,,,,,,,,,,f3e98f7c-d468-4f69-b0ae-5faefcba39d5,61,,"[76.4, 45.1]",267301,1,,,,,2.1552403,,Right Foot,,,,"[67.8, 58.1]",,Ground Pass,,15.587174,,,,,Ivan Rakitić,5470.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['66d02e29-16ae-4032-a490-17df8afb53a4'],12,,,,,,,,,,,,,,,Barcelona,217,00:01:12.520,Pass,,2014/2015
,,,,,,,,,,,,,,,1.174477,,,,,,,,,,,,820d783b-e6d7-44ee-a5c0-8eb019fa7e55,64,,"[70.9, 57.1]",267301,1,,,,,-2.7034352,,Right Foot,,,,"[56.6, 50.4]",,Ground Pass,,15.79177,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['99cbfa3c-1221-4797-8878-c35110e535e3'],15,,,,,,,,,,,,,,,Barcelona,217,00:01:15.480,Pass,,2014/2015
,,,,,,,,,,,,,,,1.870733,,,,,,,,,,,,f4906544-16a9-4b50-8d0c-31a96b8f1034,67,,"[56.6, 49.3]",267301,1,,,,,-1.7243887,,Right Foot,,,,"[52.9, 25.4]",,Ground Pass,,24.184706,,,,,Jérémy Mathieu,10609.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,5,Barcelona,217,['4f222bf4-5fe6-4c22-b200-24754c1e42a8'],19,,,,,,,,,,,,,,,Barcelona,217,00:01:19.636,Pass,,2014/2015
,,,,,,,,,,,,,,,1.471784,,,,,,,,,,,,7661f61b-d8d8-4905-8dba-5fa41f0ca6a6,70,,"[56.4, 16.3]",267301,1,,,,,1.987235,,Left Foot,,,,"[49.5, 31.9]",,Ground Pass,,17.057842,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,5,Barcelona,217,['4c84cedc-0b59-4152-b837-f0bccc4f58d5'],24,,,,,,,,,,,,,,,Barcelona,217,00:01:24.715,Pass,,2014/2015
,,,,,,,,,,,,,,,1.990814,,,,,,,,,,,,fcaae0b4-8bd6-4e9e-ba9c-2d32a37c1e10,73,,"[48.2, 36.5]",267301,1,,,,,1.2914144,,Right Foot,,,,"[55.2, 60.9]",,Ground Pass,,25.384247,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['46e54b2d-9b98-4ad3-a33a-6cdd3e313687'],27,,,,,,,,,,,,,,,Barcelona,217,00:01:27.396,Pass,,2014/2015
,,,,,,,,,,,,,,,0.8451,,,,,,,,,,,,3d3db40a-7cb9-4ec3-a891-0f8a152587a9,76,,"[66.5, 68.2]",267301,1,,,,,-0.49394137,,Right Foot,,,,"[82.1, 59.8]",,Ground Pass,,17.717787,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,5,Barcelona,217,['6a162538-5dd5-4961-b5c4-d09190a812e2'],32,,,,,,,,,,,,,,,Barcelona,217,00:01:32.050,Pass,,2014/2015
,,,,,,,,,,,,,,,0.7955,,,,,,,,,,,,d7d35bb7-1276-4194-bdcf-31c7fa7978c0,80,,"[81.4, 60.7]",267301,1,,,,,1.7693642,,Right Foot,,,,"[78.1, 77.1]",,Ground Pass,,16.728718,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Right Wing,5,Barcelona,217,"['b1a1b705-b39c-4375-9486-1b221c75145b', 'd9b11c9b-f92d-4ef9-865d-314cf1052ff1']",33,,,,,,,,,,,,,,,Barcelona,217,00:01:33.015,Pass,True,2014/2015
