ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,0.0,,,,,,,,,,,4680407b-13c5-4bbc-ad38-0ee780b866d6,1,,,3773672,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6590, 'name': 'Norberto Murara Neto'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2020/2021
,,,,,,,,,,,,,0.0,,,,,,,,,,,05ddae35-6738-4e9f-82d6-3818d157d431,2,,,3773672,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 12}, {'player': {'id': 3366, 'name': 'Diego Carlos Santos Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6701, 'name': 'Joan Jordán Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 4345, 'name': 'Lucas Ariel Ocampos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 5}, {'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 20033, 'name': 'Luuk de Jong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Sevilla,213,00:00:00.000,Starting XI,,2020/2021
,,,,,,,,,,,,,0.0,,,,,,,,,,,0bdaaf98-8018-4f9e-a71a-2873df90e01c,3,,,3773672,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['04829490-ca88-4685-a2db-aff43815e5e7'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,0.0,,,,,,,,,,,04829490-ca88-4685-a2db-aff43815e5e7,4,,,3773672,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['0bdaaf98-8018-4f9e-a71a-2873df90e01c'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,0.0,,,,,,,,,,,9545bb80-4b7d-4636-a45a-d4893b2810de,2141,,,3773672,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,Sevilla,213,['1e85eeca-16f1-47f9-ac83-c97cb217bcc7'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,0.0,,,,,,,,,,,1e85eeca-16f1-47f9-ac83-c97cb217bcc7,2142,,,3773672,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,Sevilla,213,['9545bb80-4b7d-4636-a45a-d4893b2810de'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,1.142497,,,,,,,,,,,234e242d-18df-4071-bed7-9a93c66fef23,5,,"[60.0, 40.0]",3773672,0,,,,2.5722795,,Left Foot,,,"[50.0, 46.4]",Ground Pass,,11.872658,,,,Sergio Busquets i Burgos,5203.0,,,,,Kick Off,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['4782450b-ce86-40bc-a597-cf5cd34da160'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.239,Pass,,2020/2021
,,,,,,,,,,,,,0.958033,,,,,,,,,,,58723353-3cc7-4812-b7b2-e0b9cac4e856,7,,"[48.7, 46.3]",3773672,0,,,,-1.5424352,,Right Foot,,,"[49.1, 32.2]",Ground Pass,,14.105673,,,,Frenkie de Jong,8118.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Center Midfield,2,Barcelona,217,['3451a113-cd79-4070-a5a9-caeda02cd492'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.382,Pass,,2020/2021
,,,,,,,,,,,,,0.904977,,,,,,,,,,,ac538e6b-a4a5-48c7-aba6-8b7c78c0be10,11,,"[48.7, 30.2]",3773672,0,,,,-2.9121299,,Right Foot,,,"[35.0, 27.0]",Ground Pass,,14.06876,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Left Center Midfield,2,Barcelona,217,"['1a853e9b-2021-4e64-957d-eeee9d97e813', '36bf0b22-50a9-4d8d-a69d-0b521baf330a']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.100,Pass,True,2020/2021
,,,,,,,,,,,,,1.398052,,,,,,,,,,,060bde09-4236-485b-bc2f-1981c18759c7,14,,"[34.2, 26.4]",3773672,0,,,,1.7890222,,Right Foot,,,"[28.9, 50.3]",Ground Pass,,24.480604,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,['0a592f94-9f53-4501-914d-2494584c2703'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.048,Pass,,2020/2021
,,,,,,,,,,,,,2.241323,,,,,,,,,,,afe59f10-83f2-48bc-be2b-0f9e610d30cc,16,,"[28.9, 50.3]",3773672,0,,,,-2.8782861,,Right Foot,,,"[5.9, 44.1]",Ground Pass,,23.821,,,,Norberto Murara Neto,6590.0,,,,,,1,From Kick Off,Ronald Federico Araújo da Silva,32480.0,Right Center Back,2,Barcelona,217,['61c0af65-965b-4f38-b2af-365f21b16685'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.446,Pass,,2020/2021
,,,,,,,,,,,,,4.359372,,,,,,,,,,,f58bbfab-4c23-46f7-9933-2e643317f338,19,,"[5.9, 44.1]",3773672,0,,,,0.36397895,,Right Foot,,,"[68.9, 68.1]",High Pass,,67.41662,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Kick Off,Norberto Murara Neto,6590.0,Goalkeeper,2,Barcelona,217,"['00b10d18-736b-4715-aea5-f2729533b472', '6bca9443-a1ce-4c08-ae9c-beda200cbb8a']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.768,Pass,,2020/2021
,,,,,,,,,,,,,1.883114,,,,,,,,,,,c67f2f1b-8aa8-4a49-a83e-deaa1a5b5ffa,22,,"[50.9, 4.5]",3773672,0,,,,0.21231982,,Head,,,"[67.6, 8.1]",High Pass,,17.083618,,Incomplete,,Marcos Javier Acuña,19597.0,,,,,,1,From Kick Off,Diego Carlos Santos Silva,3366.0,Left Center Back,2,Barcelona,217,"['738765db-8b66-4cb1-a855-5d65a13abf69', '7d2bbf7f-eb35-46ef-b4a9-12f4441b6f31']",16,,,,,,,,,,,,,,,,,Sevilla,213,00:00:16.172,Pass,,2020/2021
,,,,,,,,,,,,,0.65924,,,,,,,,,,,7d2bbf7f-eb35-46ef-b4a9-12f4441b6f31,24,,"[52.5, 72.0]",3773672,0,,,,-1.012197,,Head,,,"[56.5, 65.6]",Low Pass,,7.547185,,,,Frenkie de Jong,8118.0,,,,,Recovery,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,2,Barcelona,217,"['005c9708-9242-4b7d-8464-c82b127623ba', 'c67f2f1b-8aa8-4a49-a83e-deaa1a5b5ffa']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.055,Pass,,2020/2021
,,,,,,,,,,,,,0.493798,,,,,,,,,,,47a84f1d-038e-4f6c-ab59-d1b9da7e3141,32,,"[69.0, 23.9]",3773672,0,,,,2.2142975,,Right Foot,,,"[65.4, 28.7]",Ground Pass,,6.0,,Unknown,,,,,,,,,1,Regular Play,Lucas Ariel Ocampos,4345.0,Right Wing,3,Sevilla,213,,23,,,,,,,,,,,,,,,,,Sevilla,213,00:00:23.855,Pass,,2020/2021
,,,,,,,,,,,,,1.405853,,,,,,,,,,,789884d8-d5ee-453d-924e-9369b871c31e,36,,"[47.6, 29.6]",3773672,0,,,,1.8381517,,Right Foot,,,"[41.3, 52.6]",Ground Pass,,23.847221,,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Center Defensive Midfield,6,Sevilla,213,['7926e2b5-d5d5-4c44-b2b9-da334190a5c8'],45,,,,,,,,,,,,,,,,,Sevilla,213,00:00:45.292,Pass,,2020/2021
,,,,,,,,,,,,,1.112347,,,,,,,,,,,f8b58b7b-6665-4820-a58e-a62d4b3c086c,39,,"[40.1, 60.3]",3773672,0,,,,0.26625204,,Right Foot,,,"[64.3, 66.9]",Low Pass,,25.083858,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Center Back,6,Sevilla,213,['e6558946-d728-4ced-825e-da93080df6f1'],47,,,,,,,,,,,,,,,,,Sevilla,213,00:00:47.978,Pass,,2020/2021
,,,,,,,,,,,,,0.624495,,,,,,,,,,,9831e790-3579-45e3-8ed6-b2b33f6409ff,43,,"[66.8, 72.0]",3773672,0,,,,2.0344439,,Left Foot,,,"[64.0, 77.6]",Ground Pass,,6.26099,,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Left Wing,6,Sevilla,213,"['1e4e7e0c-8e0c-4251-af27-52b2b8ba5bd1', '6a9345a1-9103-42fe-80f2-650b2fb765db']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:00:50.558,Pass,True,2020/2021
,,,,,,,,,,,,,0.873357,,,,,,,,,,,2698c289-b24a-4e28-b514-aca87e90e610,46,,"[63.4, 74.3]",3773672,0,,,,0.42225116,,Right Foot,,,"[70.3, 77.4]",Ground Pass,,7.56439,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Back,6,Sevilla,213,['a9fa67f5-d4a8-4675-b3d6-54eff871500d'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:00:51.752,Pass,,2020/2021
,,,,,,,,,,,,,1.00152,,,,,,,,,,,d1098d1e-d46a-4cfd-ab14-e566733cf156,50,,"[69.3, 78.1]",3773672,0,,,,-2.8374968,,Left Foot,,,"[50.5, 72.2]",Ground Pass,,19.70406,,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Left Wing,6,Sevilla,213,"['08cced71-28f6-4c3f-bc63-31a20fa37c50', 'c40eb9c4-a47f-4904-9cf5-e689c694ba38']",53,,,,,,,,,,,,,,,,,Sevilla,213,00:00:53.581,Pass,True,2020/2021
,,,,,,,,,,,,,1.572276,,,,,,,,,,,42616bd2-ea70-4467-9724-9976658e3841,53,,"[49.0, 71.8]",3773672,0,,,,-2.1978102,,Right Foot,,,"[36.9, 55.1]",Ground Pass,,20.622803,,,,Fernando Francisco Reges,16003.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Center Back,6,Sevilla,213,['4dba3de3-a5d0-4b5e-899b-bb6de414649c'],56,,,,,,,,,,,,,,,,,Sevilla,213,00:00:56.034,Pass,,2020/2021
,,,,,,,,,,,,,0.928232,,,,,,,,,,,b555a9ec-3688-42d1-b1e9-81259400157b,56,,"[37.6, 53.7]",3773672,0,,,,-0.16776305,,Left Foot,,,"[50.0, 51.6]",Ground Pass,,12.576566,,,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Center Defensive Midfield,6,Sevilla,213,['185964ee-a124-4510-99bf-2cad06ca0ba3'],59,,,,,,,,,,,,,,,,,Sevilla,213,00:00:59.239,Pass,,2020/2021
,,,,,,,,,,,,,0.816698,,,,,,,,,,,01246a44-6937-461e-bb3a-8f1fa6f4a75d,60,,"[45.3, 50.1]",3773672,1,,,,-2.8039703,,Right Foot,,,"[35.9, 46.8]",Ground Pass,,9.962429,,,,Fernando Francisco Reges,16003.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Left Center Midfield,6,Sevilla,213,['baad5e17-66df-4af4-85c0-826df083bb21'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:01:03.793,Pass,,2020/2021
,,,,,,,,,,,,,1.041059,,,,,,,,,,,dd4b1e40-6626-4b8c-8204-ddfd7e002ae6,63,,"[36.5, 48.1]",3773672,1,,,,1.8987838,,Right Foot,,,"[31.6, 62.5]",Ground Pass,,15.210852,,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Center Defensive Midfield,6,Sevilla,213,['244a5f71-acc9-40c5-bced-576dbeeb9b45'],6,,,,,,,,,,,,,,,,,Sevilla,213,00:01:06.771,Pass,,2020/2021
,,,,,,,,,,,,,1.815713,,,,,,,,,,,cbf0ca66-5ed2-4ee4-8643-fc60eee3d349,66,,"[29.9, 61.7]",3773672,1,,,,-2.38663,,Right Foot,,,"[7.9, 41.0]",Ground Pass,,30.207449,,,,Yassine Bounou,6785.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Center Back,6,Sevilla,213,['f9c4d873-ec0c-4d3d-86e0-b9c565ee6a5c'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:01:08.694,Pass,,2020/2021
,,,,,,,,,,,,,3.288542,,,,,,,,,,,96c14d2e-e759-4c76-bfd8-e915d443462c,70,,"[7.2, 35.3]",3773672,1,,,,-0.63800853,,Left Foot,,,"[54.0, 0.6]",High Pass,,58.26088,,Out,,Marcos Javier Acuña,19597.0,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,6,Sevilla,213,"['8505932b-1093-4e96-b126-5c094db11453', 'f81ae1ab-ff49-454a-aa91-998f324eba96']",12,,,,,,,,,,,,,,,,,Sevilla,213,00:01:12.301,Pass,True,2020/2021
,,,,,,,,,,,,,3.681494,,,,,,,,,,,d85e7ed6-76ec-4fd6-8c3d-f368e918ace4,72,,"[62.3, 80.0]",3773672,1,True,,,-2.7059376,,,,,"[11.6, 56.4]",Low Pass,,55.923607,,,,Norberto Murara Neto,6590.0,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,['6c35498a-3d76-4c61-b4ea-d91105d48cbd'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.758,Pass,,2020/2021
,,,,,,,,,,,,,2.673115,,,,,,,,,,,93564db9-8db7-4669-987d-79a0f50e4baf,74,,"[11.2, 49.8]",3773672,1,,,,-0.952062,,Right Foot,,,"[20.1, 37.3]",Ground Pass,,15.344706,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Norberto Murara Neto,6590.0,Goalkeeper,7,Barcelona,217,['ce4079f1-c3f5-49f9-b1a2-d727598532c1'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.439,Pass,,2020/2021
,,,,,,,,,,,,,0.826015,,,,,,,,,,,c34bd6ae-84de-46a0-ad0d-190e141c81b9,77,,"[48.0, 25.3]",3773672,1,,,,0.74140143,,Left Foot,,,"[56.3, 32.9]",Ground Pass,,11.253888,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,7,Barcelona,217,['a6c13f2b-599a-4308-917e-1d2195a67ade'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.752,Pass,,2020/2021
,,,,,,,,,,,,,1.467107,,,,,,,,,,,9e727565-12c2-4640-b017-488d8ad68b69,80,,"[55.4, 32.9]",3773672,1,,,,2.833277,,Left Foot,,,"[39.7, 37.9]",Ground Pass,,16.476954,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,7,Barcelona,217,['cc7c70db-0ec3-4475-bb87-21997313cbff'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.191,Pass,,2020/2021
,,,,,,,,,,,,,3.485908,,,,,,,,,,,5ffd8225-446d-4ceb-b2a4-d23194c747f4,83,,"[52.0, 55.6]",3773672,1,,,,-0.9185547,,Right Foot,,,"[89.5, 6.5]",High Pass,,61.78236,,Incomplete,,Anssumane Fati,30756.0,,True,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,7,Barcelona,217,"['269d66fb-6c4c-4b0a-b8a7-6b052b4210cf', '7d60d475-d9a4-4a54-8095-661948ef1acf']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.657,Pass,,2020/2021
,,,,,,,,,,,,,0.9875,,,,,,,,,,,9225f08f-028b-48c2-9001-6cc90922b4fc,87,,"[83.5, 0.1]",3773672,1,,,,2.3235974,,,,,"[74.6, 9.6]",High Pass,,13.01768,,,,Frenkie de Jong,8118.0,,,,,Throw-in,1,From Throw In,Anssumane Fati,30756.0,Left Wing,8,Barcelona,217,['e000e24a-c7d8-4226-b693-8438f09e62d1'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.307,Pass,,2020/2021
,,,,,,,,,,,,,1.139424,,,,,,,,,,,87b92d3b-3dd2-4d48-9493-9a063a9529bc,91,,"[74.8, 9.1]",3773672,1,,,,-1.555646,,Right Foot,,,"[74.9, 2.5]",Ground Pass,,6.6007576,,,,Anssumane Fati,30756.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,8,Barcelona,217,"['1406dbf6-b71e-4b15-a772-f86ec2580c27', '77bcfef6-6bdf-4954-bd83-91e1fc169da7']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.375,Pass,True,2020/2021
,,,,,,,,,,,,,1.458301,,,,,,,,,,,00f1fe43-7271-432b-8426-8efa20af26d4,94,,"[68.9, 17.4]",3773672,1,,,,2.0290964,,Right Foot,,,"[61.5, 32.4]",Ground Pass,,16.726028,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Anssumane Fati,30756.0,Left Wing,8,Barcelona,217,['fa6a1d62-ab96-4224-a5cc-123331266659'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.178,Pass,,2020/2021
,,,,,,,,,,,,,1.920856,,,,,,,,,,,75acfba2-5fa1-4225-b8d3-2fb8ec269c7b,97,,"[58.7, 34.1]",3773672,1,,,,1.3359753,,Right Foot,,,"[63.7, 55.0]",Ground Pass,,21.489765,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,8,Barcelona,217,['73c6fbd7-88c0-4085-a2f8-71b9b76fa341'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.780,Pass,,2020/2021
,,,,,,,,,,,,,1.12717,,,,,,,,,,,028c0b1a-e265-42d2-91ab-33a8505d1e6d,100,,"[65.1, 57.2]",3773672,2,,,,0.7468416,,Right Foot,,,"[82.6, 73.4]",Ground Pass,,23.847221,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,8,Barcelona,217,['92a4ec59-025b-4e09-9a02-525089195a10'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.713,Pass,,2020/2021
,,,,,,,,,,,,,1.323993,,,,,,,,,,,86e6da88-8195-4a91-b24b-5492ee5f3dbe,103,,"[83.6, 73.4]",3773672,2,,,,-2.9123607,,Right Foot,,,"[68.6, 69.9]",Ground Pass,,15.402922,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,8,Barcelona,217,['079f96b8-9c6b-4978-9854-4af27fbcf2c6'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.474,Pass,,2020/2021
,,,,,,,,,,,,,1.470871,,,,,,,,,,,31920c56-9694-4451-b8b6-bed4211db6c6,106,,"[68.6, 69.9]",3773672,2,,,,-2.099288,,Right Foot,,,"[51.2, 40.1]",Ground Pass,,34.50797,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,8,Barcelona,217,['c1854784-21f9-402a-bf30-7aa569d68770'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.410,Pass,,2020/2021
,,,,,,,,,,,,,3.549619,,,,,,,,,,,32ed9608-caf1-4200-8340-fca6d133ba09,109,,"[63.0, 37.1]",3773672,2,,,,0.7878078,,Right Foot,,,"[104.4, 78.7]",High Pass,,58.690033,,Out,,Sergi Roberto Carnicer,6379.0,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,8,Barcelona,217,['5bc7a91e-2714-4fb2-826b-cb0ef69cbe68'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.459,Pass,,2020/2021
,,,,,,,,,,,,,3.131799,,,,,,,,,,,7a7953d1-521e-4900-bdcb-7bfbf999f65d,111,,"[19.0, 0.1]",3773672,2,,,,0.27032533,,,,,"[60.5, 11.6]",High Pass,,43.063908,,Incomplete,,Luuk de Jong,20033.0,,,,,Throw-in,1,From Throw In,Marcos Javier Acuña,19597.0,Left Back,9,Sevilla,213,"['96bb0632-5344-481c-b235-28e1888124ab', 'ea5c3949-37a0-4063-8263-375a9ed0b780']",27,,,,,,,,,,,,,,,,,Sevilla,213,00:02:27.573,Pass,,2020/2021
,,,,,,,,,,,,,0.940307,,,,,,,,,,,96bb0632-5344-481c-b235-28e1888124ab,113,,"[59.6, 68.5]",3773672,2,,,,-0.12850147,,Right Foot,,,"[77.4, 66.2]",High Pass,,17.94798,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,10,Barcelona,217,"['0e6cb093-dea8-4e6c-a09c-79434140f461', '7a7953d1-521e-4900-bdcb-7bfbf999f65d']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.705,Pass,,2020/2021
,,,,,,,,,,,,,2.559867,,,,,,,,,,,1d76b7ec-98d9-4cb9-8e77-e7fb780ed8d0,115,,"[77.4, 66.2]",3773672,2,,,,-2.1004636,,Head,,,"[63.7, 42.8]",Low Pass,,27.115494,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,10,Barcelona,217,['d9384e87-04d0-46eb-9141-ec307bc30042'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.645,Pass,,2020/2021
,,,,,,,,,,,,,1.117792,,,,,,,,,,,de81cad8-7419-4183-88aa-f7637a906c5a,118,,"[63.7, 42.8]",3773672,2,,,,0.89936006,,Right Foot,,,"[78.4, 61.3]",Low Pass,,23.62922,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,10,Barcelona,217,"['8b151ff7-1e4a-4d9a-ae85-eb911b34472b', 'f6e73ca6-57ab-4fe0-a6a6-218786374bb4']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.210,Pass,,2020/2021
,,,,,,,,,,,,,1.538675,,,,,,,,,,,f6e73ca6-57ab-4fe0-a6a6-218786374bb4,120,,"[41.7, 18.8]",3773672,2,,,,1.009633,,Left Foot,,,"[43.9, 22.3]",Ground Pass,,4.1340055,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,Regular Play,Lucas Ariel Ocampos,4345.0,Right Wing,11,Sevilla,213,"['734765de-82cc-4353-8d64-1c6a97a6707f', 'de81cad8-7419-4183-88aa-f7637a906c5a']",38,,,,,,,,,,,,,,,,,Sevilla,213,00:02:38.328,Pass,,2020/2021
,,,,,,,,,,,,,1.137841,,,,,,,,,,,a6c5c05c-3863-4c59-81db-500e7b2c0faf,127,,"[63.3, 0.1]",3773672,3,,,,0.3888594,,,,,"[77.7, 6.0]",Low Pass,,15.561812,,,,Luuk de Jong,20033.0,,,,,Throw-in,1,From Throw In,Marcos Javier Acuña,19597.0,Left Back,12,Sevilla,213,['7e703d26-f81c-44a0-9bfa-78e49cb32096'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:03:00.823,Pass,,2020/2021
