50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.689446,,,,,,,,,,,,25d913a7-eff9-46ff-8cd2-2c1fddca29c8,23,,"[73.4, 61.4]",303430,0,,,,,-1.8692952,,Right Foot,,,,"[71.0, 53.6]",,Ground Pass,,8.160882,,,,,André-Frank Zambo Anguissa,3141.0,,,,,,1,From Kick Off,Rubén Peña Jiménez,6710.0,Right Back,2,Villarreal,222,['f7f52486-6733-49b9-88c2-0c965baa1c37'],13,,,,,,,,,,,,,,,,Villarreal,222,00:00:13.059,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.400838,,,,,,,,,,,,6c16d132-b524-44f8-93a6-f5f0c1ae57ac,26,,"[69.4, 47.2]",303430,0,,,,,-2.2638066,,Right Foot,,,,"[55.2, 30.1]",,Ground Pass,,22.227236,,,,,Pau Francisco Torres,6892.0,,,,,,1,From Kick Off,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,2,Villarreal,222,['b3224bca-665f-4b80-a4b6-30eb19ed4b12'],16,,,,,,,,,,,,,,,,Villarreal,222,00:00:16.115,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.219235,,,,,,,,,,,,e7ff369d-8234-477a-8972-e7273804f3ae,29,,"[55.7, 28.3]",303430,0,,,,,-0.97154677,,Left Foot,,,,"[71.0, 5.9]",,Ground Pass,,27.126554,,,,,Xavier Quintillà Guasch,24729.0,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Villarreal,222,['d337387f-8b7d-4427-b973-e1e8df5be19a'],18,,,,,,,,,,,,,,,,Villarreal,222,00:00:18.531,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.7129,,,,,,,,,,,,84223e35-596a-4c4f-8599-e6c9daa99aa7,32,,"[71.0, 5.9]",303430,0,,,,,-0.11065722,,Left Foot,,,,"[82.7, 4.6]",,Ground Pass,,11.772,,,,,Javier Ontiveros Parra,20063.0,,,,,,1,From Kick Off,Xavier Quintillà Guasch,24729.0,Left Back,2,Villarreal,222,['5072d853-8fa9-4146-91d4-21a082b66124'],20,,,,,,,,,,,,,,,,Villarreal,222,00:00:20.991,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.706275,,,,,,,,,,,,2785fd41-ab13-4f0d-a88c-a1ffd4b2ed7e,36,,"[81.0, 5.1]",303430,0,,,,,-3.0854719,,Right Foot,,,,"[72.1, 4.6]",,Ground Pass,,8.914034,,,,,Xavier Quintillà Guasch,24729.0,,,,,,1,From Kick Off,Javier Ontiveros Parra,20063.0,Left Wing,2,Villarreal,222,"['224d1d44-c613-43f3-aaf9-a3618c657d4c', 'f4472cf7-80ea-4e15-9624-17e5acef161d']",22,,,,,,,,,,,,,,,,Villarreal,222,00:00:22.150,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.509629,,,,,,,,,,,,2e9ab7ba-9bd4-4579-bc32-4204062bf6a1,40,,"[70.5, 5.9]",303430,0,,,,,2.9542978,,Left Foot,,,,"[45.7, 10.6]",,Ground Pass,,25.241434,,,,,Pau Francisco Torres,6892.0,,,,,,1,From Kick Off,Xavier Quintillà Guasch,24729.0,Left Back,2,Villarreal,222,['712ba92e-40c8-4d49-a92f-4d3f8f5e7a29'],23,,,,,,,,,,,,,,,,Villarreal,222,00:00:23.642,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.129847,,,,,,,,,,,,d76ced13-9847-4de8-b6cf-b1cb8777c10d,44,,"[52.1, 9.7]",303430,0,,,,,0.103673205,,Left Foot,,,,"[69.4, 11.5]",,Ground Pass,,17.393389,,,Incomplete,,Javier Ontiveros Parra,20063.0,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Villarreal,222,"['95569db1-79eb-4782-983c-20cb3a9ed166', 'ee50a9da-af6b-4cd8-ae9a-f884298670a9']",26,,,,,,,,,,,,,,,,Villarreal,222,00:00:26.190,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.093367,,,,,,,,,,,,ee50a9da-af6b-4cd8-ae9a-f884298670a9,46,,"[51.6, 69.5]",303430,0,,,,,-0.43662715,,Right Foot,,,,"[71.1, 60.4]",,Ground Pass,,21.51883,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Villarreal,222,"['d76ced13-9847-4de8-b6cf-b1cb8777c10d', 'e9ad6f9e-9b67-4a34-bcca-95e2ffb824dc']",27,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.320,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.621866,,,,,,,,,,,,58a2e10d-adf5-43a2-aad4-54d9e24f1b0e,54,,"[28.4, 31.7]",303430,0,,,,,0.07677189,,Right Foot,,,,"[36.2, 32.3]",,Ground Pass,,7.823043,,,,,André-Frank Zambo Anguissa,3141.0,,,,,,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Left Center Midfield,2,Villarreal,222,['fa534db9-e5f0-48c2-88ac-2f85de21f981'],34,,,,,,,,,,,,,,,,Villarreal,222,00:00:34.698,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.705126,,,,,,,,,,,,5ac058da-5cdc-43d5-99c0-08ddea81e6a7,61,,"[89.0, 51.3]",303430,0,,,,,-1.849096,,Right Foot,,,,"[86.4, 42.2]",,Ground Pass,,9.464143,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,3,Barcelona,217,['d50f27dd-1d47-4d32-a239-7d72f2cf17db'],38,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.391,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.535415,,,,,,,,,,,,b3e959ff-0f07-42ef-b60f-f1397d39b4ab,64,,"[85.9, 40.5]",303430,0,,,,,-1.038694,,Left Foot,,,,"[99.5, 17.4]",,Low Pass,,26.806156,,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,['16b05f76-9cfa-4aa6-b7ad-e5627159ae24'],40,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.570,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.630157,,,,,,,,,,,,589b908a-ac41-442b-b491-1f7032cb4491,67,,"[104.3, 16.1]",303430,0,,,,,2.0542433,,Left Foot,,,,"[100.1, 24.1]",,Ground Pass,,9.035485,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,3,Barcelona,217,['9ec73339-8360-4841-861d-86f6d2cb58d6'],45,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.716,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.73089,,,,,,,,,,,,3bab5100-25c0-43f6-9dd3-e5b45d7c5471,71,,"[100.6, 23.4]",303430,0,,,,,-1.7865626,,Left Foot,,,,"[99.0, 16.1]",,Ground Pass,,7.4732857,,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,"['8ed917a6-21c2-4178-b6d7-3d07ce0cb31f', 'fbbaf37e-c9f4-4823-b63d-6e296312abaa']",47,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.392,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.549886,,,,,,,,,,,,205eaf5f-1bce-4c67-9bd4-30b068eff470,74,,"[99.0, 16.1]",303430,0,,,,,2.3561945,,Left Foot,,,,"[87.3, 27.8]",,Ground Pass,,16.546299,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,3,Barcelona,217,['e09d6725-c8dc-4c1c-92a5-53f6180b3469'],48,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.163,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.632243,,,,,,,,,,,,9b1489e4-649b-4497-87b6-129f31eb6279,77,,"[85.7, 30.9]",303430,0,,,,,1.3847382,,Right Foot,,,,"[92.1, 64.9]",,Ground Pass,,34.59711,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['bb7ccd7b-0fc6-4d66-b3e1-bc93e25fbce0'],50,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.840,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.847486,,,,,,,,,,,,a0a66081-6b23-48ae-b8a4-32f108e13ba2,80,,"[94.8, 68.2]",303430,0,,,,,-2.5172863,,Right Foot,,,,"[85.5, 61.5]",,Ground Pass,,11.462111,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,3,Barcelona,217,['2cd1691b-13f3-4627-b946-1db07f6244a3'],53,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.891,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.782585,,,,,,,,,,,,65262999-73bb-45f8-a895-f6896e8dc65e,83,,"[85.3, 58.6]",303430,0,,,,,-2.1439695,,Right Foot,,,,"[78.2, 47.6]",,Ground Pass,,13.092364,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,3,Barcelona,217,['133085a7-aa6f-4745-a20e-05ae606da565'],56,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.099,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.472474,,,,,,,,,,,,fcf5708a-d764-4ef3-b810-ec35e752d638,87,,"[79.9, 47.3]",303430,0,,,,,-3.0913556,,Right Foot,,,,"[62.0, 46.4]",,Ground Pass,,17.922611,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,"['b6603e22-1e2c-48f9-bb25-07d9ee1ee74a', 'f8c38a90-8c46-4b8f-83f1-69cff67c17eb']",57,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.441,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.395588,,,,,,,,,,,,57569f9d-39f2-470d-bd9a-7790505a966b,90,,"[62.2, 44.0]",303430,1,,,,,-1.525601,,Right Foot,,,,"[63.1, 24.1]",,Ground Pass,,19.920341,,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['96e0bf2e-e7e5-4230-9020-e9540632d473'],0,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.194,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.394579,,,,,,,,,,,,04210105-15af-474c-9eba-34af2d4852c5,93,,"[62.7, 24.9]",303430,1,,,,,-1.0646212,,Right Foot,,,,"[72.9, 6.5]",,Ground Pass,,21.038061,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['8fb3ca9f-53ca-4a7e-99ff-67e78659807e'],2,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.189,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.383997,,,,,,,,,,,,9f20916a-1658-4821-b8c5-ff84940fadc9,96,,"[72.9, 6.5]",303430,1,,,,,2.3331218,,Left Foot,,,,"[60.2, 19.8]",,Ground Pass,,18.389671,,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,3,Barcelona,217,['fbe0fad2-e115-4821-af70-71ad39aae4f8'],4,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.464,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.541665,,,,,,,,,,,,32752ae5-4f01-4fe3-bd66-d1a8b1800cbc,99,,"[57.1, 21.4]",303430,1,,,,,1.6370708,,Left Foot,,,,"[55.6, 44.0]",,Ground Pass,,22.649725,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['7fc64006-7c93-47c4-aa17-0ec383eec5be'],6,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.568,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.42857,,,,,,,,,,,,c36c54cf-662d-4c6e-bf11-4afa3727f22c,102,,"[60.2, 54.2]",303430,1,,,,,-1.6765945,,Right Foot,,,,"[57.8, 31.6]",,Ground Pass,,22.727076,,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['464885f9-adf2-488b-86c7-11c3f6848a1b'],11,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.149,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.642528,,,,,,,,,,,,528d98e5-3253-4655-9e86-1c360ff28ce2,105,,"[65.3, 22.7]",303430,1,,,,,-0.68215215,,Left Foot,,,,"[88.2, 4.1]",,Ground Pass,,29.502033,,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['1050f711-61e8-495e-b76b-ca89ef9ebffe'],14,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.421,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.244374,,,,,,,,,,,,805fd0ad-b930-4908-ae68-fa1dd83ce53d,108,,"[97.9, 4.8]",303430,1,,,,,1.5707964,,Left Foot,,,,"[97.9, 10.8]",,Ground Pass,,6.0,,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,3,Barcelona,217,"['0c0b0514-6834-45f6-baa4-356250ba5651', '440056ef-0d48-4331-8456-f88498620b68']",17,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.468,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.355324,,,,,,,,,,,,5f3a79a9-638f-4dbe-9600-ee6e433e7fe1,111,,"[120.0, 1.0]",303430,1,,,,,1.808471,,Right Foot,,,,"[111.4, 36.5]",,High Pass,True,36.52684,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,4,Barcelona,217,['4da9e353-8b96-41e5-b623-8e78523cf64c'],43,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.629,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.105784,,,,,,,,,,,,a9965d85-83b6-4844-ad5c-7dfe8701494e,115,,"[85.0, 33.1]",303430,1,,,,,-1.6943468,,Right Foot,,,,"[83.1, 17.8]",,Ground Pass,,15.417522,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Center Midfield,4,Barcelona,217,['e947267f-e1b7-4a9c-af57-801e23a7a987'],47,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.501,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.148421,,,,,,,,,,,,657ad7f8-0b6c-40bb-bfed-f4dc2db055d6,118,,"[83.1, 17.8]",303430,1,,,,,-0.8259663,,Right Foot,,,,"[96.1, 3.7]",,Ground Pass,,19.178373,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['82f2be4f-fcdb-4c47-9f33-ced26fe1aaa8'],49,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.279,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.460636,,,,,,,,,,,,fb13590a-c817-4b0a-acd3-d1b790e2eb6b,121,,"[90.6, 16.5]",303430,1,,,,,2.9976673,,Right Foot,,,,"[76.8, 18.5]",,Ground Pass,,13.944175,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,4,Barcelona,217,['0425f78d-ba4f-4d2b-9456-f11e7f348bf8'],54,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.368,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.115059,,,,,,,,,,,,9f6b334e-c28b-45a9-aadb-8968925314f6,124,,"[75.7, 20.7]",303430,1,,,,,0.28651148,64f6fbe9-b6bd-4268-b5b3-035d85bf3688,Right Foot,,,,"[111.0, 31.1]",,High Pass,,36.800137,,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,Through Ball,True,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['2afc827d-6980-4020-9916-1c3eef076e9e'],57,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.028,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.735617,,,,,,,,,,,,52f3d2c5-1a3b-4038-97cc-ec3276120deb,130,,"[7.0, 37.0]",303430,2,,True,,,-0.8618842,,Right Foot,,,,"[31.7, 8.2]",,High Pass,,37.94114,,,,,Xavier Quintillà Guasch,24729.0,,,,,Goal Kick,1,From Goal Kick,Sergio Asenjo Andrés,6755.0,Goalkeeper,5,Villarreal,222,['5811b590-7591-4037-ba19-73fa9c565485'],15,,,,,,,,,,,,,,,,Villarreal,222,00:02:15.333,Pass,,2019/2020
