bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.999283,,,,,,,,,,,,,,,ab9468ee-c386-40c3-a827-a0304ee027cc,18,,,"[47.9, 46.4]",266440,0,,,,1.1387172,,Right Foot,,,"[56.8, 65.7]",,Ground Pass,,21.253235,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['8767860c-c604-40ba-9b00-d12421f48ade'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.480,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.007575,,,,,,,,,,,,,,,5f2299b8-71f6-4577-931c-a8ced060f8c3,22,,,"[55.0, 62.6]",266440,0,,,,-2.2462714,,Right Foot,,,"[41.7, 46.0]",,Low Pass,,21.270872,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,"['3a8047d4-0dfa-4e01-808c-55728bae47c5', '92efeec1-bd27-40a0-ab55-2d58289a7cde']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.466,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.7817,,,,,,,,,,,,,,,9afe726b-39e6-4494-b307-c1a7cd82670a,26,,,"[36.3, 42.3]",266440,0,,,,-2.8579707,,Right Foot,,,"[14.0, 35.8]",,Ground Pass,,23.228,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,"['dcf5c392-507d-488b-a065-6525a85851be', 'f992f957-bb6e-4269-96bd-4e6ff104f440']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.585,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.968161,,,,,,,,,,,,,,,c59fcb09-ece8-4f11-81c9-64525d5882f2,29,,,"[14.0, 35.8]",266440,0,,,,0.2483858,,Right Foot,,,"[27.8, 39.3]",,Ground Pass,,14.236924,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['9ef3be6f-883e-4550-979c-b8f6f45e7a3e'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.060,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.254996,,,,,,,,,,,,,,,a11bd6e9-bb07-4baf-a63e-07829b7be2a9,33,,,"[55.6, 20.8]",266440,0,,,,-1.2490457,,Right Foot,,,"[61.2, 4.0]",,Ground Pass,,17.708755,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,"['05d262fe-7e7b-4e3c-b93a-08e492bfbf00', '8530c680-597f-4de1-a415-8796097bbb65']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.705,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.688422,,,,,,,,,,,,,,,9d4390fa-a9d3-429f-b7d7-e54baea2487e,36,,,"[57.2, 4.5]",266440,0,,,,1.7743336,,Right Foot,,,"[50.1, 38.9]",,Low Pass,,35.12506,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Wing Back,2,Barcelona,217,['2a00ccf0-3e1b-4747-bdf6-c04ab3b42407'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.313,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.084474,,,,,,,,,,,,,,,b88c8734-d3da-4209-b18f-ca2843cf3ac2,39,,,"[58.5, 49.1]",266440,0,,,,0.9322365,,Right Foot,,,"[77.8, 75.1]",,Ground Pass,,32.380394,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Left Center Midfield,2,Barcelona,217,['c1d797b3-fb5e-4526-aa4d-2b6acfa703b0'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.660,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.177511,,,,,,,,,,,,,,,25b4b353-e853-4153-b7a7-6488c09e0cd3,48,,,"[64.4, 59.1]",266440,0,,,,-2.125478,,Left Foot,,,"[53.0, 40.7]",,Ground Pass,,21.645323,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,2,Barcelona,217,['fd292b04-b2e1-4f55-9dff-f0b1530d642a'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.309,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.083919,,,,,,,,,,,,,,,79e59977-11b3-46c7-b672-99f7e4298a94,51,,,"[56.2, 37.6]",266440,0,,,,-1.598567,,Right Foot,,,"[55.5, 12.4]",,Ground Pass,,25.20972,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['d4b2ee65-b0a5-4959-b394-ee6b17f62b1b'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.150,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.927616,,,,,,,,,,,,,,,2e95417b-3b4f-47b3-a232-75c3a314d8bf,54,,,"[61.9, 8.2]",266440,0,,,,0.81986725,,Left Foot,,,"[68.9, 15.7]",,Ground Pass,,10.259142,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['96d5141d-462c-45d7-8607-e9a86d1cd12d'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.447,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.72328,,,,,,,,,,,,,,,4a13c47f-42d2-4104-8a2d-1b75bc760e26,58,,,"[61.9, 23.0]",266440,0,,,,1.1989949,,Right Foot,,,"[68.1, 38.9]",,High Pass,,17.066048,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,2,Barcelona,217,"['00fba614-394b-4fad-8d88-a4d08e497d22', '45913210-0f68-456a-9012-5f093636cf85']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.383,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.9618,,,,,,,,,,,,,,,6b4a4253-f4c6-43ff-b33a-cc80254052ce,60,,,"[68.1, 38.9]",266440,0,,,,0.68630856,,Head,,,"[77.5, 46.6]",,High Pass,,12.151132,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Left Center Midfield,2,Barcelona,217,['2f95fcfd-fd01-4ec1-8299-ef9c6ed3fefd'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.227,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.114612,,,,,,,,,,,,,,,14185c60-6c15-41bb-9e7b-34021c17cfe5,65,,,"[51.8, 50.5]",266440,0,,,,-0.9580395,,Right Foot,,,"[63.4, 34.0]",,Low Pass,,20.16953,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,Recovery,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,3,Valencia,207,['86157a79-ac78-4f8b-9efc-ed585df71d3d'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:00:59.576,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.931606,,,,,,,,,,,,,,,3a04aab1-5f6f-4692-8242-8c6ee46248e5,72,,,"[71.6, 25.3]",266440,1,,,,-1.3243383,,Left Foot,,,"[75.6, 9.4]",,Ground Pass,,16.395426,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,3,Valencia,207,['47c9550c-ca27-4377-92ec-2574b5b04f4d'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:01:03.177,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.967531,,,,,,,,,,,,,,,52e670f8-7488-469f-bffe-62c057517e13,75,,,"[83.2, 10.1]",266440,1,,,,0.129112,,Right Foot,,,"[119.4, 14.8]",,Low Pass,,36.503834,,,Out,,Munir El Haddadi Mohamed,6616.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Wing,3,Valencia,207,['f8271066-d120-4211-8403-6c2827f9c4b4'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:01:06.037,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7741,,,,,,,,,,,,,,,6c0d364a-3642-4d4b-8d39-16b34bf36be9,77,,,"[6.0, 36.0]",266440,1,True,,,1.4589839,,Right Foot,,,"[9.2, 64.5]",,Ground Pass,,28.679087,,,,,Javier Alejandro Mascherano,5506.0,,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,['ce8133d9-5de4-4738-887c-96e8b846f697'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.772,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6841,,,,,,,,,,,,,,,2b3f0fc3-557d-4679-8548-3525fd0fad49,79,,,"[10.3, 61.9]",266440,1,,,,-1.2746812,,Right Foot,,,"[17.5, 38.3]",,Ground Pass,,24.673872,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,4,Barcelona,217,['eea4643c-d2b4-4570-8801-6168612fe3f5'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.579,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.920204,,,,,,,,,,,,,,,9b02d4fe-8a01-4289-9793-e4b4f72c595f,82,,,"[36.6, 35.0]",266440,1,,,,1.7334682,,Right Foot,,,"[32.3, 61.2]",,Ground Pass,,26.550518,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Center Back,4,Barcelona,217,['bcaebc4e-114b-4e96-b36b-2e2225e9c2ae'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.060,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.60555,,,,,,,,,,,,,,,ccd210ca-8058-4c03-b0c2-dbc09b3a8e20,85,,,"[31.4, 60.2]",266440,1,,,,-2.4326005,,Right Foot,,,"[8.9, 40.9]",,Ground Pass,,29.643549,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,4,Barcelona,217,['e08e52dd-1e4a-4f51-8716-d819caa600a4'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.400,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.3155,,,,,,,,,,,,,,,04da5825-e594-4cb5-8328-25c8f4ec2baf,88,,,"[19.4, 41.0]",266440,1,,,,-0.8897793,,Right Foot,,,"[47.6, 6.2]",,High Pass,,44.791515,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,['f86d0914-2c4e-43f9-b489-7ac02cb231a7'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.125,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.167656,,,,,,,,,,,,,,,e3a8b0cc-c643-4996-96b6-97e3eb5a50aa,92,,,"[47.0, 3.9]",266440,1,,,,0.5108761,,Right Foot,,,"[62.7, 12.7]",,Ground Pass,,17.998055,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,4,Barcelona,217,"['102cccb0-ef71-4103-a8b9-8fd67ca3c13a', '1f33d4e8-9ea1-4270-9452-ace6fcc27b5c']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.721,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.8523,,,,,,,,,,,,,,,54f8a52c-9679-430b-a163-24f5337cec30,96,,,"[61.0, 8.7]",266440,1,,,,2.2794225,,Right Foot,,,"[55.0, 15.7]",,Ground Pass,,9.219544,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,['aca93148-180b-4c5c-bf19-ecfb9c8a2c3c'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.967,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.6273,,,,,,,,,,,,,,,cdfae664-bd65-4ac3-a136-6d0ac3818a1c,99,,,"[54.2, 16.4]",266440,1,,,,0.17277527,,Right Foot,,,"[90.3, 22.7]",,High Pass,,36.6456,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,4,Barcelona,217,"['7840bd8d-d4a6-4c65-9b8b-b87d04db88e0', 'ccf88c4a-7848-4b87-8056-e76c80f3e3c2']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.860,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7578,,,,,,,,,,,,,,,7840bd8d-d4a6-4c65-9b8b-b87d04db88e0,102,,,"[29.8, 57.4]",266440,1,,,,-2.7128146,,Head,,,"[19.3, 52.6]",,High Pass,,11.545129,,,Incomplete,,Eliaquim Mangala,3389.0,,,,,,Interception,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,4,Barcelona,217,"['02fe7c43-de43-40bf-97d2-39e1618cfdc0', '2c52d7f3-845a-4694-87ea-f9a6baea69a7', '398e662e-02b7-41d5-8602-2bf092f2377a', 'cdfae664-bd65-4ac3-a136-6d0ac3818a1c']",55,,,,,,,,,,,,,,,,,,Valencia,207,00:01:55.487,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.326943,,,,,,,,,,,,,,,eb644141-e27e-449a-9319-015229a688f2,108,,,"[103.9, 33.2]",266440,2,,,,-1.2333403,,Right Foot,,True,"[105.9, 27.5]",,Ground Pass,,6.040695,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,"['1e20df62-a866-4ba3-b12b-3de3d9c797a3', '49aebec7-9a62-4983-b417-a9fe840ddfda', '57989532-9dd2-4bd6-824f-a29ae0dcab01']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.113,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.272656,,,,,,,,,,,,,,,e4a0f5d8-4b20-4c09-ac9b-2bba18e2a85e,112,,,"[96.2, 25.8]",266440,2,,,,2.3871124,,Left Foot,,,"[86.2, 35.2]",,Ground Pass,,13.724431,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,['f1f2f075-d250-4fb2-b11e-faf868b11dd7'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.650,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.5604,,,,,,,,,,,,,,,7f0b3235-524d-413c-af63-260ab84b36bd,115,,,"[85.5, 32.4]",266440,2,,,,-0.38758934,,Left Foot,,,"[112.2, 21.5]",,Ground Pass,,28.839209,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,4,Barcelona,217,['6665382b-34c9-47d8-b593-6794143b5d2e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.697,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.997898,,,,,,,,,,,,,,,e384d6e7-a7d3-46ee-aa86-334d54d41502,119,,,"[117.5, 23.9]",266440,2,,,,1.5707964,,Right Foot,True,,"[117.5, 40.4]",,Ground Pass,,16.5,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,"['5f464707-afb4-4be0-b060-2c545aa8fd00', '7ac2d61a-7593-4df0-962c-5b87df618273']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.067,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.44339,,,,,,,,,,,,,,,56f62848-454d-4119-a5d8-dc5162138b20,122,,,"[120.0, 0.1]",266440,2,True,,,2.69325,,Right Foot,,,"[112.1, 3.9]",,Ground Pass,,8.766413,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,Corner,1,From Corner,Andrés Iniesta Luján,5216.0,Left Wing Back,5,Barcelona,217,['8e8d9142-a767-48df-a378-08cb411ada02'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.552,Pass,,2016/2017
