50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.37769,,,,,,,,,,,c98618ac-8ae8-4e48-9769-4f1748834c72,538,,"[54.0, 6.4]",9912,9,,,,2.4882343,,Right Foot,,,"[39.5, 17.5]",,Ground Pass,,18.260887,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,19,Barcelona,217,['d9ff4790-7ceb-447e-b53d-18198d793d1d'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:09:04.505,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.990409,,,,,,,,,,,5b9d4788-d357-43a7-a222-64f83930f93e,541,,"[43.0, 17.7]",9912,9,,,,2.027009,,Left Foot,,,"[37.7, 28.5]",,Ground Pass,,12.030378,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,19,Barcelona,217,['27b5deb6-8d15-43c8-bfa7-b5df7223cf51'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.019,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.972634,,,,,,,,,,,ed28da52-9809-4067-9261-29b91cfa8270,544,,"[44.5, 31.7]",9912,9,,,,-0.900349,,Right Foot,,,"[67.1, 3.2]",,High Pass,,36.373203,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,19,Barcelona,217,['825cb6f5-0acd-4cbf-8d56-e2b7c71b6c62'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.073,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.398456,,,,,,,,,,,7fdcd7ec-08e1-40ad-9904-f2110f7b8cf1,547,,"[65.3, 13.1]",9912,9,,,,1.6175706,,Left Foot,,,"[64.2, 36.6]",,Ground Pass,,23.52573,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,19,Barcelona,217,['293fdd82-2b31-47e1-bf33-96f8227eef28'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:09:18.947,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,9a2db440-bf72-4971-ac01-558f77bb0f3e,553,,"[79.2, 25.6]",9912,9,,,,0.2914568,,Left Foot,,,"[86.2, 27.7]",,Ground Pass,,7.3082147,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,19,Barcelona,217,['88608803-c0de-432d-9b13-3528d76f7ca7'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.555,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.467731,,,,,,,,,,,76e7ef77-d239-4007-ae20-a64b17176006,557,,"[87.0, 28.5]",9912,9,,,,-1.1941559,,Right Foot,,,"[92.3, 15.1]",,Ground Pass,,14.410066,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Left Wing,19,Barcelona,217,['faf27c80-e3ec-4e32-b973-3d474cae04c2'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:09:25.815,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.180314,,,,,,,,,,,61c0ca48-254d-48f2-80b2-504a29ad3d7c,560,,"[93.7, 16.4]",9912,9,,,,1.9115721,,Left Foot,,,"[88.7, 30.5]",,Ground Pass,,14.96028,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,19,Barcelona,217,['75ab8375-c3fc-4e89-8aa2-0e9fee2f8f11'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:09:28.098,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.686338,,,,,,,,,,,51a9cc1b-9028-486b-98a0-dc753f045b79,563,,"[91.3, 33.8]",9912,9,,,,-1.7249044,,Right Foot,,,"[89.7, 23.5]",,Ground Pass,,10.423532,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Left Wing,19,Barcelona,217,['207970e3-53df-4044-9349-bcc9bbf8e109'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.301,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.311986,,,,,,,,,,,71f902e9-fa1d-4bc1-8616-d62be261619a,566,,"[90.0, 24.7]",9912,9,,,,0.18668933,,Right Foot,,,"[99.0, 26.4]",,Ground Pass,,9.159148,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Keeper,Philippe Coutinho Correia,3501.0,Left Center Midfield,19,Barcelona,217,"['5ae0e0db-cb76-450f-8e92-21ce0aa43f3a', '8e155d82-89e5-4298-8cbe-5b5db51ea880']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.027,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.255785,,,,,,,,,,,b50d7b49-55c2-4dcd-9b7e-f5eda003a200,572,,"[99.9, 26.4]",9912,9,,,,3.133046,,Right Foot,,,"[88.2, 26.5]",,Ground Pass,,11.700427,,,,Ivan Rakitić,5470.0,,,,,,1,From Keeper,Philippe Coutinho Correia,3501.0,Left Center Midfield,19,Barcelona,217,['140d7f8f-01ff-4765-8424-3e57169d9719'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:09:31.956,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.711884,,,,,,,,,,,d723240b-b090-4612-8466-398040050103,574,,"[89.0, 27.8]",9912,9,,,,0.93141043,,Right Foot,,,"[94.8, 35.6]",,Ground Pass,,9.720082,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,19,Barcelona,217,['84e37923-997f-4ace-bf27-7fc095924258'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.211,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.261975,,,,,,,,,,,f5dbf182-b224-4e33-b8f4-dc63c71e9aae,577,,"[95.4, 36.0]",9912,9,,,,2.5899377,,Left Foot,,,"[82.4, 44.0]",,Ground Pass,,15.264338,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,19,Barcelona,217,"['1594559d-2a5b-4c18-a78b-95d2590a05e3', '73b56c35-08b8-4ee9-b4fb-ad91dfd412a6']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.923,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.302681,,,,,,,,,,,0e60139d-a4dc-4d83-886a-676d101735ca,579,,"[82.4, 45.3]",9912,9,,,,1.076113,,Right Foot,,,"[95.4, 69.4]",,Ground Pass,,27.382658,,,,Ousmane Dembélé,5477.0,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,['1c73343f-b50c-4e9f-b187-614e92537fa7'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.185,Pass,,2017/2018
,,,,,,,,,,,,,,,,4.018434,,,,,,,,,,,e299a9d1-c3d6-41dc-a4dc-8251b29d223e,582,,"[104.6, 59.4]",9912,9,,,,-1.483301,,Right Foot,,,"[109.1, 8.1]",,High Pass,,51.49699,,,,Jordi Alba Ramos,5211.0,,True,,,,1,From Keeper,Ousmane Dembélé,5477.0,Right Wing,19,Barcelona,217,['ff990332-ba18-4e5a-a62e-b918d6f44bbe'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.399,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.999308,,,,,,,,,,,03ed6ca7-69f1-449c-84d2-734a6a37ed2d,586,,"[109.5, 8.6]",9912,9,,,,2.6157417,,Left Foot,,,"[98.3, 15.1]",,Ground Pass,,12.949517,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,19,Barcelona,217,['f0716560-21b5-4b48-932a-a2ee2df0b9d6'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.763,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.864336,,,,,,,,,,,3a8ac793-a3df-43f0-83ba-18f0bea648e9,589,,"[98.5, 15.1]",9912,9,,,,2.6075916,,Right Foot,,,"[87.0, 21.9]",,Ground Pass,,13.360015,,,,Ivan Rakitić,5470.0,,,,,,1,From Keeper,Philippe Coutinho Correia,3501.0,Left Center Midfield,19,Barcelona,217,['173e2e00-6ba9-407f-9a29-bd5b53d3f217'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.173,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.714202,,,,,,,,,,,eb9cc695-2af9-4de6-83a6-dc439c1e662a,592,,"[87.6, 22.5]",9912,9,,,,1.082292,,Right Foot,,,"[95.2, 36.8]",,Ground Pass,,16.194136,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,19,Barcelona,217,['a519504c-e550-46ea-9456-0bd06cf55e32'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:09:50.105,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.702969,,,,,,,,,,,59696265-4f55-41b9-b4f0-c4f6f77c98c7,596,,"[90.0, 23.9]",9912,9,,,,1.7210635,,Left Foot,,,"[85.7, 52.3]",,Ground Pass,,28.723684,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,19,Barcelona,217,['f9dee06c-6101-4dcd-9f7e-c38f7f64b8fa'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.139,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.072778,,,,,,,,,,,16211549-8108-43ac-9b83-f3b6cede5033,599,,"[86.6, 53.5]",9912,9,,,,0.49394137,,Right Foot,,,"[98.3, 59.8]",,Ground Pass,,13.288341,,,,Ousmane Dembélé,5477.0,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,19,Barcelona,217,['1ced2fb7-08bb-4a30-9cb6-674e87548160'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.704,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.216955,,,,,,,,,,,1245bc63-222e-4d8c-b02e-91aeb704ef8b,602,,"[102.5, 57.6]",9912,10,,,,-1.3915806,,Right Foot,,,"[107.5, 30.0]",,High Pass,,28.049242,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Keeper,Ousmane Dembélé,5477.0,Right Wing,19,Barcelona,217,"['0759b652-aa78-4fc0-a9a4-a1ddd6d7b452', '31d1cae8-c170-413e-90a8-bc957e50f5e5']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.761,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.359248,,,,,,,,,,,9a9bd80e-4e6d-4521-aa39-055c3846a33f,605,,"[120.0, 0.1]",9912,10,,,,1.9655875,,Right Foot,,,"[104.5, 37.3]",,Ground Pass,,40.3,,Unknown,,,,,,,,Corner,1,From Corner,Philippe Coutinho Correia,3501.0,Left Center Midfield,20,Barcelona,217,,25,,,,,,,,,,,,,,,,,Barcelona,217,00:10:25.525,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.416913,,,,,,,,,,,1b3e5192-6fe5-4390-add7-2a0ee2c2c060,608,,"[14.8, 40.0]",9912,10,True,,,0.4038598,,Right Foot,,,"[73.3, 65.0]",,High Pass,,63.618,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,21,RC Deportivo La Coruña,219,['0e633e27-c94a-4d27-babe-47ad6d2fa22b'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:47.718,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.474271,,,,,,,,,,,0e633e27-c94a-4d27-babe-47ad6d2fa22b,609,,"[46.8, 15.1]",9912,10,True,,,-0.13635182,,Left Foot,,,"[84.7, 9.9]",,Ground Pass,,38.255066,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,"['1b3e5192-6fe5-4390-add7-2a0ee2c2c060', '31db6f2e-3c33-4aa9-a9a6-aa2321988c13']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:10:48.135,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.912764,,,,,,,,,,,56d73126-f889-4ceb-908e-d9ed4ccf1475,618,,"[80.4, 15.1]",9912,10,,,,2.0912547,,Right Foot,,,"[75.7, 23.3]",,Ground Pass,,9.451455,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Wing,22,Barcelona,217,['f6514aa0-8aac-44ca-8b12-17930769e363'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:10:52.345,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.532575,,,,,,,,,,,d99f271e-d397-49db-89c7-8053ffe6c0ae,620,,"[76.5, 24.7]",9912,10,,,,1.0292718,,Right Foot,,,"[84.5, 38.0]",,Ground Pass,,15.520632,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,22,Barcelona,217,['d8e54e91-b9fb-4948-a1f0-ffc2dd3700db'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.258,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.284491,,,,,,,,,,,b94f8388-03c3-4416-862e-d67c682d2b80,626,,"[11.6, 57.9]",9912,10,,,,0.101688854,,Right Foot,,,"[16.5, 58.4]",,Ground Pass,,4.925444,,,,Michael Krohn-Dehli,6356.0,,,,,Recovery,1,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,23,RC Deportivo La Coruña,219,"['b5c3dd14-9f55-4762-b0c0-7df88a347a45', 'd873cc34-60a8-4a55-8d71-66b05060d9bb']",59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:59.619,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.811485,,,,,,,,,,,594b6f8d-105e-456b-a682-07c53db00f23,629,,"[27.2, 61.5]",9912,11,,,,1.3428292,,Right Foot,,,"[30.1, 74.0]",,Ground Pass,,12.831991,,,,Guilherme dos Santos Torres,6729.0,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Right Center Midfield,23,RC Deportivo La Coruña,219,['56b2b47f-579b-4309-9eb5-afaf3e3c9227'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:02.663,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.880035,,,,,,,,,,,8d7a8c60-dad9-4583-87a3-9a7cdeb54a3b,632,,"[30.4, 75.2]",9912,11,,,,-1.3304366,,Right Foot,,,"[32.9, 65.0]",,Ground Pass,,10.5019045,,,,Michael Krohn-Dehli,6356.0,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,23,RC Deportivo La Coruña,219,['dadfc8c9-9ea3-4425-a295-ffc32060d92e'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:04.700,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.845915,,,,,,,,,,,e493a88c-aba0-4f1f-963b-d983679e6a3f,636,,"[32.9, 65.9]",9912,11,,,,-2.284887,,Right Foot,,,"[26.4, 58.4]",,Ground Pass,,9.924717,,,,Raúl Albentosa Redal,6727.0,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Right Center Midfield,23,RC Deportivo La Coruña,219,"['3491596a-1988-4bbc-83a2-1845378e39e5', '4d803110-dd04-4d51-ab85-a340dacc1f43']",8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:08.588,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.091297,,,,,,,,,,,f6699bcd-160a-4600-a6a1-4f6ff48e97f8,639,,"[26.1, 56.6]",9912,11,,,,1.7725587,,Right Foot,,,"[24.3, 65.4]",,Ground Pass,,8.982204,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,23,RC Deportivo La Coruña,219,['29b9dec3-b394-4fb1-86a5-2ba2ddc0acb9'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:10.530,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.88665,,,,,,,,,,,379b4b1a-290f-476e-bdd0-617f1990f6d6,642,,"[24.3, 71.2]",9912,11,,,,1.2060615,,Right Foot,,,"[26.4, 76.7]",,Ground Pass,,5.8872743,,,,Guilherme dos Santos Torres,6729.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,23,RC Deportivo La Coruña,219,['368c1334-e081-4313-ab21-6a70908e4804'],12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:12.566,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.842639,,,,,,,,,,,3b4096aa-15ca-4bc9-b517-a665f344ad82,645,,"[27.4, 74.9]",9912,11,,,,0.057408113,,Right Foot,,,"[44.8, 75.9]",,Ground Pass,,17.428713,,,,Michael Krohn-Dehli,6356.0,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,23,RC Deportivo La Coruña,219,['8ca9a66b-c74d-4d5e-a19d-028f432b5eb2'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:14.646,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.809725,,,,,,,,,,,e78cd330-384d-48c4-88ce-d223a9015264,648,,"[37.4, 76.0]",9912,11,,,,-2.7952385,,Right Foot,,,"[24.1, 71.2]",,Ground Pass,,14.139661,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Right Center Midfield,23,RC Deportivo La Coruña,219,['186909db-22a5-4048-8fb6-b949378dd81a'],17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:17.607,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.351678,,,,,,,,,,,7baa2801-c49c-4108-a223-c1cd38c570d5,651,,"[24.3, 71.7]",9912,11,,,,-2.39923,,Right Foot,,,"[13.4, 61.7]",,Ground Pass,,14.792228,,,,Raúl Albentosa Redal,6727.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,23,RC Deportivo La Coruña,219,['af8e3f63-aa89-403c-ae89-7339042c2958'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:19.715,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,31b19ca8-ba1f-441b-a148-683069d544a5,654,,"[13.8, 61.9]",9912,11,,,,0.5323225,,Left Foot,,,"[28.4, 70.5]",,Ground Pass,,16.944616,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,23,RC Deportivo La Coruña,219,['d3fc6795-3d35-48b9-8ab3-96bc711e38c9'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:23.173,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.014415,,,,,,,,,,,d1bf98ba-36ba-44c7-bf18-954f64df528e,657,,"[28.8, 71.2]",9912,11,,,,-0.5053729,,Left Foot,,,"[48.5, 60.3]",,Ground Pass,,22.51444,,,,Emre Çolak,6779.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,23,RC Deportivo La Coruña,219,['7ed5777a-f2c7-4f7f-a586-bd2f8270d5a4'],26,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:26.570,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.469142,,,,,,,,,,,917ceaf7-5af6-41f1-90d7-56009eecd3c3,661,,"[50.0, 74.0]",9912,11,,,,0.51048833,,Left Foot,,,"[57.5, 78.2]",,Ground Pass,,8.595929,,,,Michael Krohn-Dehli,6356.0,,,,,,1,Regular Play,Emre Çolak,6779.0,Center Attacking Midfield,23,RC Deportivo La Coruña,219,"['4c20fad8-c697-433e-8f35-b7cefbc95d32', '9127ebe7-5f92-45af-8b60-0a21a3477df6']",31,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:31.919,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.259695,,,,,,,,,,,822cf01f-47f9-4ad6-8032-46be48681e90,664,,"[56.5, 76.9]",9912,11,,,,-2.4827867,,Right Foot,,,"[47.2, 69.7]",,Low Pass,,11.761377,,,,Emre Çolak,6779.0,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Right Center Midfield,23,RC Deportivo La Coruña,219,['ff4071ad-d2af-40d3-88fc-9136bb21860a'],33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:33.249,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.971438,,,,,,,,,,,345ec3b5-f3d9-457a-8f74-12083345d502,667,,"[43.6, 62.6]",9912,11,,,,-1.5752606,,Left Foot,,,"[43.4, 17.8]",,High Pass,,44.800446,,,,Luis Carlos Correia Pinto,6734.0,,True,,,,1,Regular Play,Emre Çolak,6779.0,Center Attacking Midfield,23,RC Deportivo La Coruña,219,['a0073ebc-7e23-4989-ba3f-6c7d9f1b2a33'],36,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:36.231,Pass,,2017/2018
,,,,,,,,,,,,,,,,3.04327,,,,,,,,,,,467127d7-3a26-48fb-b937-abb4fe44105c,670,,"[55.7, 23.0]",9912,11,,,,-0.039606318,,Left Foot,,,"[98.6, 21.3]",,High Pass,,42.93367,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Back,23,RC Deportivo La Coruña,219,"['bac9c009-b968-4fb7-87d6-8dac02a423a7', 'cc29a84d-3176-4815-a30f-21926a2369e0']",43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:43.040,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.222687,,,,,,,,,,,06cae7bc-b1bb-4f8a-b898-8b935a19cf58,675,,"[0.4, 57.1]",9912,11,,,,-1.489674,,Left Foot,,,"[1.4, 44.8]",,Ground Pass,,12.340584,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,23,RC Deportivo La Coruña,219,['4ca5b9e5-8e1a-49cc-8754-7348aa8821cc'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.553,Pass,,2017/2018
,,,,,,,,,,,,,,,,3.428231,,,,,,,,,,,01d27c2f-9c6d-4bcf-bd69-7f340e53ca22,679,,"[3.5, 46.9]",9912,11,,,,0.47805813,,Right Foot,,,"[53.1, 72.6]",,High Pass,,55.862778,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,23,RC Deportivo La Coruña,219,"['4330f2fd-988f-44d8-b16b-619f344cbbbc', 'c6a48eb7-17be-4921-a227-34b8351b7bc2', 'da7c5189-e200-4896-9b69-23cd4597181a']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.855,Pass,True,2017/2018
,,,,,,,,,,,,,,,,2.031128,,,,,,,,,,,c6a48eb7-17be-4921-a227-34b8351b7bc2,681,,"[67.0, 7.5]",9912,11,,,,-0.114540696,,Head,,,"[89.6, 4.9]",,High Pass,,22.749065,,,,Celso Borges Mora,5582.0,,,,,Recovery,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Back,23,RC Deportivo La Coruña,219,"['01d27c2f-9c6d-4bcf-bd69-7f340e53ca22', '3539db94-795d-48a1-b0fe-4b6f9325957a']",53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:53.283,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.085483,,,,,,,,,,,9bdb1f1f-2b13-4bf2-af63-ddcba20e2d54,685,,"[83.8, 3.9]",9912,11,,,,-3.1060746,,Right Foot,,,"[64.1, 3.2]",,Ground Pass,,19.712433,,,,Luis Carlos Correia Pinto,6734.0,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Left Center Midfield,23,RC Deportivo La Coruña,219,['904579fe-3766-45ca-a3c3-f5de65b9a4ec'],57,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:57.732,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.145278,,,,,,,,,,,89ab4938-3158-465b-9fe9-aaae31a1b1a0,689,,"[64.8, 4.5]",9912,11,,,,2.8661666,,Left Foot,,,"[51.0, 8.4]",,Ground Pass,,14.340502,,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Back,23,RC Deportivo La Coruña,219,"['2be81d44-3aa0-4ab7-90d6-3a584938f62f', 'd9e85b52-707c-402f-a423-b71074e495e4']",59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:59.656,Pass,True,2017/2018
,,,,,,,,,,,,,,,,3.506377,,,,,,,,,,,c13ce917-c804-4d7a-b634-325a65deb34b,692,,"[56.7, 11.7]",9912,12,,,,0.16859694,,Right Foot,,,"[103.7, 19.7]",,High Pass,,47.67599,,,,Borja Valle Balonga,6774.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Left Center Back,23,RC Deportivo La Coruña,219,['56415094-09db-4c19-836c-d89c006bad72'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:04.271,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.780628,,,,,,,,,,,b0ee23ea-188f-4019-a9e5-ff652f92bfa3,696,,"[79.7, 18.2]",9912,12,,,,-2.8391633,,Right Foot,,,"[54.7, 10.4]",,Ground Pass,,26.188547,,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Borja Valle Balonga,6774.0,Left Center Forward,23,RC Deportivo La Coruña,219,['e7d909b8-1d3c-48ef-bd7b-7b88a7eb8b47'],15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:15.884,Pass,,2017/2018
