50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.8941,,,,,,,,,,,,,ea2332f7-eec0-48c9-9540-7a1e9aca4863,3497,,"[69.1, 59.9]",69280,72,,,,,-0.8052631,,Left Foot,,,,"[76.5, 52.2]",,Ground Pass,,10.6794195,,,Seydou Kéita,20169.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,131,Barcelona,217,"['014907c6-ba8a-4682-bdcd-405eaca71434', '8939a52b-220b-4964-8cd0-5bc5127e7fe0']",59,,,,,,,,,,,,,,,Barcelona,217,00:27:59.608,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.105234,,,,,,,,,,,,,7f237eef-bc49-417d-aa88-c3b52c5bc224,3500,,"[76.5, 52.2]",69280,73,,,,,-2.796037,,Left Foot,,,,"[64.0, 47.7]",,Ground Pass,,13.28533,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,131,Barcelona,217,['de601855-fbd3-4a62-8226-e76d425a0b99'],0,,,,,,,,,,,,,,,Barcelona,217,00:28:00.543,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.149491,,,,,,,,,,,,,7aae38a0-e7a6-4d81-91c1-78dd729d952a,3503,,"[65.7, 44.4]",69280,73,,,,,-1.2426764,,Right Foot,,,,"[68.9, 35.0]",,Ground Pass,,9.929753,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,131,Barcelona,217,['c734b074-ff76-4abd-9adb-ca7b352bf26f'],2,,,,,,,,,,,,,,,Barcelona,217,00:28:02.217,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.649993,,,,,,,,,,,,,3a28a750-66e8-4ab9-98c0-b6d470fdb831,3507,,"[75.6, 29.7]",69280,73,,,,,-0.7502368,,Left Foot,,,,"[85.9, 20.1]",,Ground Pass,,14.080128,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,131,Barcelona,217,"['6da605c3-74bd-48b4-ac1c-8aa3585584fb', 'b7b8da53-5a97-462a-ae0a-e0b7377783ff']",6,,,,,,,,,,,,,,,Barcelona,217,00:28:06.442,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.058361,,,,,,,,,,,,,36507b91-773c-4047-8e9e-a7dbbe59fdc1,3510,,"[87.1, 16.1]",69280,73,,,,,-0.69044644,,Right Foot,,,,"[96.3, 8.5]",,Ground Pass,,11.933147,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,131,Barcelona,217,['509956db-2e8b-4ee8-bf62-32ce98ccf118'],8,,,,,,,,,,,,,,,Barcelona,217,00:28:08.660,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.123851,,,,,,,,,,,,,d45a48a8-0f62-497e-b034-12813eb2f6e0,3513,,"[96.5, 8.3]",69280,73,,,,,2.9286542,,Left Foot,,,,"[89.1, 9.9]",,Ground Pass,,7.570997,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,131,Barcelona,217,['c2d7a8f7-d3be-43e0-a163-62bfc1067e4d'],10,,,,,,,,,,,,,,,Barcelona,217,00:28:10.124,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4594,,,,,,,,,,,,,8e024e33-d71f-4f2b-9214-ea84a4aeb94c,3516,,"[89.1, 9.9]",69280,73,,,,,0.8768455,,Right Foot,,,,"[99.5, 22.4]",,Ground Pass,,16.260689,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,Through Ball,True,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,131,Barcelona,217,"['399817a4-31ab-407d-a2ac-26cd6471d301', 'deb7cbc7-e104-4ab1-be98-81c94236d0be']",11,,,,,,,,,,,,,,,Barcelona,217,00:28:11.536,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.7593,,,,,,,,,,,,,deb7cbc7-e104-4ab1-be98-81c94236d0be,3518,,"[21.5, 58.6]",69280,73,,,,,1.3938061,,Right Foot,,,,"[23.7, 70.9]",,Low Pass,,12.495199,,,Laureano Sanabria Ruiz,23800.0,,,,,,Recovery,2,Regular Play,Diego Daniel Colotto,26623.0,Left Center Back,132,RC Deportivo La Coruña,219,"['8e024e33-d71f-4f2b-9214-ea84a4aeb94c', 'a559047c-241d-48a4-9016-c1bbc6b91516']",12,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:12.996,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9841,,,,,,,,,,,,,8691072e-8969-4f0a-8d34-37bb8dcbb3a9,3522,,"[21.3, 70.9]",69280,73,,,,,-0.56975645,,Right Foot,,,,"[34.1, 62.7]",,Ground Pass,,15.201316,,,Juan Domínguez Lamas,24234.0,,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,132,RC Deportivo La Coruña,219,"['96dbb459-67e7-45dd-bebb-fa1a8a95a93d', 'fd5db9e0-4378-4873-b03d-74933708cb06']",14,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:14.758,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.9662,,,,,,,,,,,,,3addb0be-35ea-4d3c-8f98-0989afc13372,3526,,"[34.3, 63.1]",69280,73,,,,,1.4321566,,Right Foot,,,,"[35.5, 71.7]",,Ground Pass,,8.683317,,,Antonio Tomás González,26064.0,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,132,RC Deportivo La Coruña,219,"['6b253c57-3b3d-48ac-b218-8e35bc46550c', 'b07f893b-6fc1-430b-8d73-21e76e7c80b0']",16,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:16.841,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.3642,,,,,,,,,,,,,b54deaf0-79b5-4bd0-8f1a-e02f8f9cd617,3528,,"[35.5, 71.7]",69280,73,,,,,-2.9971511,,Right Foot,,,,"[24.5, 70.1]",,Ground Pass,,11.115754,,,Laureano Sanabria Ruiz,23800.0,,,,,,,2,Regular Play,Antonio Tomás González,26064.0,Right Defensive Midfield,132,RC Deportivo La Coruña,219,['185f13bf-5e95-4735-8979-5e11e0dcc0d1'],17,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:17.808,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.7254,,,,,,,,,,,,,65b195b9-e97e-4375-b7cb-add04d837ead,3532,,"[19.6, 67.8]",69280,73,,,,,-2.0801866,,Right Foot,,,,"[7.2, 45.6]",,Ground Pass,,25.428331,,,Daniel Aranzubia Aguado,26029.0,,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,132,RC Deportivo La Coruña,219,"['3c4f60d5-b603-4fe7-87a2-116cb069ab61', '699974f4-5d97-4b01-99f3-b695d6c412da']",20,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:20.093,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.788,,,,,,,,,,,,,b3d8e426-1f72-4a29-92ca-9b5326cb787f,3535,,"[7.2, 45.6]",69280,73,,,,,0.18876334,,Right Foot,,,,"[49.6, 53.7]",,High Pass,,43.16677,Incomplete,,Juan Carlos Valerón Santana,15602.0,,,,,,,2,Regular Play,Daniel Aranzubia Aguado,26029.0,Goalkeeper,132,RC Deportivo La Coruña,219,"['020403d5-5bc9-4dfe-8c0f-88e52dfd31cc', '51096213-cc71-4214-a5dc-70e6ff852d56']",21,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:21.898,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1356,,,,,,,,,,,,,51096213-cc71-4214-a5dc-70e6ff852d56,3537,,"[71.4, 27.3]",69280,73,,,,,0.055498507,,Head,,,,"[82.2, 27.9]",,Low Pass,,10.816654,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,133,Barcelona,217,"['883da9d0-f708-4610-b2ad-275ac24b81ea', 'b3d8e426-1f72-4a29-92ca-9b5326cb787f']",23,,,,,,,,,,,,,,,Barcelona,217,00:28:23.686,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8885,,,,,,,,,,,,,89fadfa1-3e64-4655-a8ce-3e1db42732e6,3539,,"[82.2, 27.9]",69280,73,,,,,-2.9241552,,Right Foot,,,,"[73.6, 26.0]",,Ground Pass,,8.807384,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,133,Barcelona,217,['153fd066-ac9f-4677-bb3b-b1443cacb8b9'],24,,,,,,,,,,,,,,,Barcelona,217,00:28:24.822,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.757727,,,,,,,,,,,,,d5155b35-d08b-4e38-a0bd-2639501c70ef,3542,,"[73.6, 25.8]",69280,73,,,,,0.8567056,,Left Foot,,,,"[81.4, 34.8]",,Ground Pass,,11.90966,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,133,Barcelona,217,['fde59ed7-62c4-477e-8e98-e4a95f8690e4'],25,,,,,,,,,,,,,,,Barcelona,217,00:28:25.751,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.18866,,,,,,,,,,,,,46070295-e89a-4599-a8f4-9f40e23ec770,3545,,"[74.2, 33.6]",69280,73,,,,,2.2233412,,Right Foot,,,,"[64.8, 45.9]",,Ground Pass,,15.480633,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,133,Barcelona,217,['b1f1671c-1a71-4465-b715-7bdd3c190714'],27,,,,,,,,,,,,,,,Barcelona,217,00:28:27.560,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.8855,,,,,,,,,,,,,6b4de57e-c460-4069-8031-5c45ec737a72,3548,,"[70.8, 48.7]",69280,73,,,,,-0.41885966,,Right Foot,,,,"[85.4, 42.2]",,Ground Pass,,15.981552,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,133,Barcelona,217,['53241908-8fc5-4982-b03b-1ce7cfaaec13'],30,,,,,,,,,,,,,,,Barcelona,217,00:28:30.079,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.5532,,,,,,,,,,,,,9fd60eb2-3b52-48cc-a74d-f058e0a52f4d,3551,,"[85.0, 42.0]",69280,73,,,,,-1.6220335,,Left Foot,,,,"[84.4, 30.3]",,Ground Pass,,11.715375,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,133,Barcelona,217,"['143f9084-361d-4944-92d4-fd74324665e1', 'd9a4d824-c477-454b-9559-985fd12956bf']",30,,,,,,,,,,,,,,,Barcelona,217,00:28:30.965,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.4846,,,,,,,,,,,,,48f652fa-452b-455e-9d4a-8a3844ee7a65,3556,,"[29.2, 52.1]",69280,73,,,,,-2.5934322,,Left Foot,,,,"[8.4, 39.4]",,Ground Pass,,24.37068,,,Daniel Aranzubia Aguado,26029.0,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,133,Barcelona,217,"['1c36eda1-88eb-401c-93d0-c66e20f99d21', 'ab3a8b98-ee0c-4ac5-9b51-3e5f5b629a4f']",34,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:34.129,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,3.438116,,,,,,,,,,,,,482736b0-6894-4458-9a74-3c008c9f1533,3560,,"[7.8, 40.5]",69280,73,,,,,-0.6801703,,Right Foot,,,,"[57.0, 0.7]",,High Pass,,63.28254,Out,,Knut Olav Rindarøy,26732.0,,,,,,,2,Regular Play,Daniel Aranzubia Aguado,26029.0,Goalkeeper,133,Barcelona,217,"['6cbd2c0f-55cd-4523-bf24-fedf354607cf', 'c305cdcb-8539-4bce-ab61-3ba5316c0f08']",37,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:37.833,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.512669,,,,,,,,,,,,,61508f20-a6e1-4043-a7f4-2874aa533022,3562,,"[58.9, 80.0]",69280,73,,,,,-1.9025134,,,,,,"[55.8, 71.0]",,Low Pass,,9.518929,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,134,Barcelona,217,['4f5a20fc-6363-4db6-8706-26c3e6904b06'],54,,,,,,,,,,,,,,,Barcelona,217,00:28:54.748,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.433207,,,,,,,,,,,,,e9ce2725-c4f5-4bb3-9ef2-143bd2f11cf6,3565,,"[55.8, 71.0]",69280,73,,,,,-2.3835433,,Right Foot,,,,"[38.9, 55.0]",,Ground Pass,,23.272516,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,134,Barcelona,217,['fef8f1ca-34be-41c0-ae55-fa835d7a5b79'],56,,,,,,,,,,,,,,,Barcelona,217,00:28:56.774,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.966297,,,,,,,,,,,,,4009ceab-edcb-40c0-b576-4d1dff4902b7,3568,,"[41.8, 52.6]",69280,73,,,,,-1.4122633,,Right Foot,,,,"[46.9, 20.7]",,Ground Pass,,32.305107,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,134,Barcelona,217,['c3902e39-551f-4376-9891-aa0922da81ae'],59,,,,,,,,,,,,,,,Barcelona,217,00:28:59.076,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.300299,,,,,,,,,,,,,2127e13d-ba53-4035-8a85-12b7f032fc66,3571,,"[63.0, 24.6]",69280,74,,,,,-0.4535977,,Left Foot,,,,"[71.0, 20.7]",,Ground Pass,,8.9,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,134,Barcelona,217,['06004ced-1e19-4db2-ad62-a79757f97f11'],4,,,,,,,,,,,,,,,Barcelona,217,00:29:04.327,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2611,,,,,,,,,,,,,3cb51098-314c-4501-a9d3-2caad7650ba7,3574,,"[71.0, 20.7]",69280,74,,,,,2.8739762,,Right Foot,,,,"[64.8, 22.4]",,Ground Pass,,6.428841,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,134,Barcelona,217,['7350b8ff-0283-48bc-8fe9-f59c85cf42b3'],5,,,,,,,,,,,,,,,Barcelona,217,00:29:05.707,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.111595,,,,,,,,,,,,,23003933-96ee-4f5a-9479-f579e597c88d,3576,,"[64.8, 22.4]",69280,74,,,,,-1.1313654,,Left Foot,,,,"[70.3, 10.7]",,Ground Pass,,12.928264,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,134,Barcelona,217,['590e1d99-a3f7-4ffa-b03e-7b1fd1b7f34a'],6,,,,,,,,,,,,,,,Barcelona,217,00:29:06.968,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.049757,,,,,,,,,,,,,37b4b663-d69e-41b5-9705-0ee3320ee630,3580,,"[70.3, 4.6]",69280,74,,,,,0.2948512,,Left Foot,,,,"[83.8, 8.7]",,Ground Pass,,14.108863,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,134,Barcelona,217,"['6ae4e42e-b2b7-493d-9bb2-f661e0fc5ca4', 'dc6c8760-dbd4-4750-865f-0ed31c89b479']",8,,,,,,,,,,,,,,,Barcelona,217,00:29:08.499,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.2511,,,,,,,,,,,,,4dc9c156-e8e1-40b2-8176-064bcf355a5f,3588,,"[42.7, 68.4]",69280,74,,,,,-0.7462026,,Right Foot,,,,"[53.3, 58.6]",,Ground Pass,,14.436066,,,Juan Carlos Valerón Santana,15602.0,,,,,,,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,134,Barcelona,217,['49f766aa-3067-491d-a6eb-4b34e4aff2af'],12,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:12.263,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.087978,,,,,,,,,,,,,2182dc41-edc2-46d6-8716-683234a7a7a8,3592,,"[53.1, 58.8]",69280,74,,,,,-0.20242907,,Right Foot,,,,"[76.0, 54.1]",,Ground Pass,,23.37734,Incomplete,,Adrián López Álvarez,6735.0,,,,Through Ball,True,,2,From Throw In,Juan Carlos Valerón Santana,15602.0,Right Wing,134,Barcelona,217,"['a75e2f80-e482-41b5-9f4b-1cf58e7b380b', 'e26c0404-dc84-457a-b607-20c4f8ec88b3', 'eed09e31-ede8-40d3-b744-c34d21c61a3b']",15,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:15.249,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.9722,,,,,,,,,,,,,5a1e6fc0-fa00-4687-a973-77671348a705,3596,,"[50.1, 16.0]",69280,74,,,,,0.93624353,,Left Foot,,,,"[55.4, 23.2]",,Ground Pass,,8.940358,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,134,Barcelona,217,['95f3034b-2358-4376-af1a-fa699e492f9a'],17,,,,,,,,,,,,,,,Barcelona,217,00:29:17.496,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.167006,,,,,,,,,,,,,c121fb7e-146f-41d1-b9b6-d7a9693385d9,3599,,"[55.4, 23.2]",69280,74,,,,,1.4045595,,Right Foot,,,,"[57.9, 38.1]",,Ground Pass,,15.108275,,,Seydou Kéita,20169.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,134,Barcelona,217,['e2133a67-9b82-489b-a20a-39d4813aa198'],19,,,,,,,,,,,,,,,Barcelona,217,00:29:19.549,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.054776,,,,,,,,,,,,,5e92ca67-9bc9-4241-8ef5-cd2077de6f5d,3602,,"[57.9, 38.3]",69280,74,,,,,-1.487655,,Left Foot,,,,"[58.7, 28.7]",,Ground Pass,,9.633276,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,134,Barcelona,217,['5df1dacc-1b9d-4d4a-97f2-601b9d282979'],20,,,,,,,,,,,,,,,Barcelona,217,00:29:20.796,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.522548,,,,,,,,,,,,,913ecf03-8d67-4628-8fab-258a403dda6e,3605,,"[58.7, 28.7]",69280,74,,,,,0.87352836,,Right Foot,,,,"[91.2, 67.5]",,Low Pass,,50.61314,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,134,Barcelona,217,['b25efd13-555f-40fa-9f3d-f8a2a3cecb14'],22,,,,,,,,,,,,,,,Barcelona,217,00:29:22.680,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.9941,,,,,,,,,,,,,9630d2d1-98c1-4ac9-8c77-dc578823742d,3611,,"[80.5, 64.0]",69280,74,,,,,-1.1304908,,Left Foot,,,,"[85.4, 53.6]",,Ground Pass,,11.496521,,,Seydou Kéita,20169.0,,,,,,Recovery,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,134,Barcelona,217,['a0ea5212-b0a1-41b8-b1b7-05f7c9c16568'],28,,,,,,,,,,,,,,,Barcelona,217,00:29:28.760,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4849,,,,,,,,,,,,,88f86a91-9280-4738-863f-ff933bd2acb7,3616,,"[27.2, 36.6]",69280,74,,,,,0.64843124,,Right Foot,,,,"[46.6, 51.3]",,Ground Pass,,24.340296,,,Juan Carlos Valerón Santana,15602.0,,,,,,Recovery,2,Regular Play,Diego Daniel Colotto,26623.0,Left Center Back,135,RC Deportivo La Coruña,219,['65531b8e-91c7-43b4-83f8-2929d1c6cce5'],31,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:31.630,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.7939,,,,,,,,,,,,,2dd58e51-0460-48db-b15c-03d8d3051697,3620,,"[47.8, 52.3]",69280,74,,,,,1.2191402,,Right Foot,,,,"[52.9, 66.2]",,Ground Pass,,14.80608,,,Juan Domínguez Lamas,24234.0,,,,,,,2,Regular Play,Juan Carlos Valerón Santana,15602.0,Right Wing,135,RC Deportivo La Coruña,219,"['3e1a9cdf-4cca-44b5-8538-c12e3d5b4863', '5666be51-019a-4140-b532-088e16cf2bb7']",34,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:34.627,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.819,,,,,,,,,,,,,678298da-acd9-4f9c-b8d5-812136c389db,3623,,"[62.3, 67.4]",69280,74,,,,,-2.3561945,,Right Foot,,,,"[55.8, 60.9]",,Ground Pass,,9.192389,,,Juan Carlos Valerón Santana,15602.0,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,135,RC Deportivo La Coruña,219,['1621ad0c-fcfb-4e77-a679-311c04a50b38'],38,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:38.666,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.7808,,,,,,,,,,,,,fb498fb7-5eb7-42d7-9e83-02f1928daa10,3629,,"[64.9, 59.6]",69280,74,,,,,0.6988569,,Right Foot,,,,"[76.8, 69.6]",,Ground Pass,,15.543809,,,Juan Domínguez Lamas,24234.0,,,,,,Free Kick,2,From Free Kick,Juan Carlos Valerón Santana,15602.0,Right Wing,136,RC Deportivo La Coruña,219,['b12efed5-ff9c-43a1-ac96-109ae4b7d3d3'],47,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:47.572,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.169077,,,,,,,,,,,,,d8fbdc2b-ef59-42b5-92c4-08e65b7f3e68,3638,,"[86.2, 49.6]",69280,74,,,,,-0.17005862,,Right Foot,,,,"[106.0, 46.2]",,Ground Pass,,20.089798,Incomplete,,Knut Olav Rindarøy,26732.0,,,,,,,2,From Free Kick,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,136,RC Deportivo La Coruña,219,"['b3589ee5-28f6-435a-9152-8c6c45ff8af1', 'ec9267d2-a650-4d50-b1d2-aebbc3795632', 'fd7f9150-62db-4040-aa1c-4f0f6b506fcd']",54,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:54.203,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.654185,,,,,,,,,,,,,c7617436-8942-42b8-8a7f-79d56d5bd203,3642,,"[15.4, 42.6]",69280,74,,,,,0.97615373,,Right Foot,,,,"[27.1, 59.9]",,Ground Pass,,20.884922,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,137,Barcelona,217,['359bf68c-4168-4a3a-9b26-c32cf2996781'],57,,,,,,,,,,,,,,,Barcelona,217,00:29:57.660,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2109,,,,,,,,,,,,,8bc88576-993a-406a-ad73-a4815a1c7cea,3644,,"[31.8, 58.7]",69280,75,,True,,,0.0478676,,Right Foot,,,,"[48.5, 59.5]",,Ground Pass,,16.71915,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,137,Barcelona,217,['dca97321-baf5-43d1-afc2-4381724175d0'],1,,,,,,,,,,,,,,,Barcelona,217,00:30:01.716,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.8083,,,,,,,,,,,,,76ded631-f580-4b19-a58d-6142d7748fff,3646,,"[51.4, 58.5]",69280,75,,,,,1.1204813,,Left Foot,,,,"[58.7, 73.6]",,Ground Pass,,16.772001,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,137,Barcelona,217,['65b9aff7-4d00-452b-9016-a154e0985e9c'],3,,,,,,,,,,,,,,,Barcelona,217,00:30:03.233,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.278145,,,,,,,,,,,,,ee43c977-fbd1-4d5a-bf89-b19b2cd060e9,3649,,"[65.0, 71.4]",69280,75,,,,,-2.7032561,,Right Foot,,,,"[55.4, 66.9]",,Ground Pass,,10.602358,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,137,Barcelona,217,['66df6766-a656-4f20-9f5d-88f12cb65e6f'],7,,,,,,,,,,,,,,,Barcelona,217,00:30:07.112,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.0285,,,,,,,,,,,,,dbbc6651-cdfb-4c4d-85db-d46139664bed,3652,,"[55.2, 53.6]",69280,75,,,,,-1.4189138,,Left Foot,,,,"[56.7, 43.8]",,Ground Pass,,9.914131,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,137,Barcelona,217,['727d80e7-90e2-4918-9e9b-7b837e2b778c'],10,,,,,,,,,,,,,,,Barcelona,217,00:30:10.907,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.526017,,,,,,,,,,,,,d8523604-a588-476f-95a5-f73a9419393a,3654,,"[56.7, 43.8]",69280,75,,,,,1.4909663,,Left Foot,,,,"[57.5, 53.8]",,Ground Pass,,10.031949,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,137,Barcelona,217,['b2c33aaf-4188-4c5e-950d-01b1059f44f9'],11,,,,,,,,,,,,,,,Barcelona,217,00:30:11.936,Pass,,2010/2011
