bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b55c8f8b-ec3b-49ee-aa2e-ac77855abe81,166,,"[72.3, 35.7]",69217,2,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Center Midfield,6,Villarreal,222,['a8dcc345-38e4-4a0e-a153-d81d1a7326c8'],55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:55.664,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6972981-9a84-45b4-9575-ab1a544190d4,170,,"[55.4, 43.9]",69217,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,7,Barcelona,217,['8b15dd26-c9dd-40da-afd8-1f3b83c6b636'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.789,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2427f09-2e64-45b6-9261-3f954a2de2d2,172,,"[44.1, 36.1]",69217,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,7,Barcelona,217,['597ce709-93ba-4cc3-af1a-dee3f3d2cda1'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.782,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27f5d7d5-cf52-4662-94f3-d39b93e4d09e,176,,"[55.9, 29.6]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,7,Barcelona,217,['571db2d0-3219-4634-a0b7-9d82b9300f0c'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.285,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8081eb8b-f66a-4db8-92aa-826b4350dd6e,182,,"[77.9, 58.6]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Center Midfield,8,Villarreal,222,"['8a25c1fb-9f90-4a1c-8d34-726bccd15ace', '8ddbdc22-3c74-4d0d-aa34-86a8212f9aec']",3,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:03.153,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640d8647-1941-4218-957d-c408b82f8df8,185,,"[78.1, 48.0]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,8,Villarreal,222,"['202b215f-7cb5-4e71-851c-7ea018d4d1ae', 'e959eb30-5d78-4fda-a86d-ed4f86e5aa38']",4,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:04.339,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728ba3c-52bf-4d75-b1fa-05ea01763e5b,188,,"[72.3, 36.2]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Right Center Midfield,8,Villarreal,222,['f1332678-dcf6-42ac-9624-9da698610c97'],5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:05.513,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9e30cd4-b8ce-4566-9171-c5d129f7ca5d,190,,"[78.8, 37.1]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Llorente Etxarri,26191.0,Left Center Forward,8,Villarreal,222,['6c1b7ec5-4ffa-4edd-96d5-56ac2f323da9'],6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:06.336,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f1fdb0-2883-414d-9256-7c73213efc4d,196,,"[96.9, 34.7]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,8,Villarreal,222,['22e10cd8-fa77-4f25-8f3e-0f671aa10302'],8,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:08.758,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33e44272-b242-4c50-abff-d31da2a9c4cc,203,,"[36.2, 9.1]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,9,Barcelona,217,"['1d6f0be7-a57d-4011-8d37-f28b9f3f044a', 'ba826bea-811d-4adb-a1ff-f9d0c6204001']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.413,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d46b3d-ad0a-4b7d-9a3f-0d68637a7904,207,,"[60.8, 27.7]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,9,Barcelona,217,['3d802244-cfc9-4ec4-904f-cd9d4a2a1b21'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.590,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c37cd6a6-dced-45f2-b697-a0cc1e46b9d7,210,,"[70.9, 66.3]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['0d350d25-0c5e-4c6a-95f4-40f9faf64aaf'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.867,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d745ad-b3d6-4ee1-8da9-d3b7951634bd,213,,"[82.0, 78.8]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['24ab184b-0068-49dc-b1d9-bdedf9deb8a7'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.792,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bbf38db-817a-406f-9a2f-ad18d7b27552,218,,"[90.5, 76.6]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['4c51181a-566d-4053-aeac-b39ed5ceb4a2'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.446,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d288285b-4a83-48f1-967e-3e4e258aa3d2,220,,"[87.6, 46.5]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,10,Barcelona,217,['689e75ef-e0a1-4f1f-ac51-db4ee4949ef8'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.925,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a6fd5ee-850b-4cf8-8825-3687bfc16593,223,,"[83.0, 54.2]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,"['6ba72adc-dbc8-4adc-b265-f23ead5b5362', 'f7a420e4-3f70-4a13-9c86-e368714dc4c8']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.492,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d95271fd-c4bd-40f8-aaa7-fac9242ed401,225,,"[80.8, 41.9]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,10,Barcelona,217,['3507b0b1-e19f-438b-a770-8a9523e7bca2'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.257,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08eae210-b99c-460d-9b3e-26785688d659,228,,"[89.7, 37.8]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,10,Barcelona,217,['785b7132-0980-46c9-99df-b62d894e4e7c'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.051,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ef58db-5cb6-4ae2-b1f2-96dd3ae32db5,231,,"[93.6, 9.9]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,10,Barcelona,217,['73e66d9d-c3f0-4898-a689-6782b10e1afe'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.929,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3a74e52-e622-45b7-a483-6bc51694fc95,234,,"[114.8, 23.4]",69217,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,10,Barcelona,217,['e3ffb101-c47a-4ce5-8ee5-27d352f75275'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.357,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853353c2-4e12-4327-9bcd-e44262029f54,236,,"[61.7, 76.5]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Rodríguez Venta,25937.0,Right Back,11,Villarreal,222,['b9f381dd-67e9-4305-a386-50e22bf59a32'],14,,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:14.395,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c68b4f-e212-44f9-a6f6-4680aafccf0d,238,,"[89.9, 45.1]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giuseppe Rossi,7141.0,Right Center Forward,11,Villarreal,222,['92751e9f-f05c-4a0e-b9ed-61b377bd4b37'],16,,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:16.235,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c756cb-385f-46bf-9e61-c87e40cb4dc9,240,,"[39.1, 15.8]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['cd1b71df-1d50-4f24-a0e0-7229fc20d3f3'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.541,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22e9003d-3b54-4858-833c-953d9d58f90f,243,,"[27.0, 33.9]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,12,Barcelona,217,['fdabbd33-af3c-4a6c-b1d1-12e6fe126044'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.963,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256dc823-6288-40d8-a2d1-1880ecb62c63,246,,"[39.0, 34.2]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,12,Barcelona,217,['354f144c-a26e-4e62-8d23-1fe927fcf780'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.642,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ebd0eb4-8e8f-48ed-bab6-cb6d8d5853b7,248,,"[27.0, 63.4]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['b88974df-763b-462d-aaba-5dca6fdd98c3'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.259,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e920d712-bb79-4d0d-a7c0-196b22d1c9b4,251,,"[63.9, 58.6]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['e7d1161f-5ab6-4ea9-a934-ab673535aeb4'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.503,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaf86b76-2664-468a-805a-37e7d1b9eb07,258,,"[85.6, 3.9]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,12,Barcelona,217,['90050fc4-75ce-40f6-84e9-a77b6110b155'],35,,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:35.825,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35d6835b-c185-4413-b69e-7df36cebec0f,266,,"[22.9, 16.6]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['b31bac63-28de-4a33-be63-5406b2943553'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.157,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d32ce39f-2023-4694-aea5-0abc0ad73fb6,269,,"[58.6, 10.5]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,12,Barcelona,217,['c789a289-686f-410e-87b5-f6126d643c16'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.038,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02939565-f3d3-40c5-af9e-6e4be243546b,273,,"[41.5, 38.8]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,12,Barcelona,217,['db54552f-f267-40b0-83a0-790e94be5f9e'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.313,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a740a230-e563-42cd-8172-514eb27d0998,276,,"[56.9, 46.8]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['67e33a4d-1d47-4c53-8daa-e0ab838954da'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.790,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee5d5c9-b832-4f0e-aa3e-8a7818072f5c,279,,"[59.5, 76.7]",69217,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['008b80a9-42ee-40d7-a1d0-ccd3af803c4d'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.132,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f76bfd3c-dc45-4b05-87e3-ad4216dcaa62,282,,"[74.7, 78.3]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['7fe866aa-b32e-4570-bbec-c4fd2976a052'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.538,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c36351b-d83b-4f70-945a-3fedb1607d53,287,,"[80.0, 49.4]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,"['d4afaf4b-f652-4a70-b25c-1279166e236a', 'e1b00350-1211-4732-87fa-6ce280e2e4f8']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.874,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ae1f437-67eb-42a0-bc7f-c16c403d9f4a,289,,"[87.5, 75.9]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['92647297-850f-400f-ba75-8a66ed07fb8b'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.213,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08d7fed-fcc1-413f-b5d6-f3a8dfc6051a,293,,"[73.8, 65.3]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,"['9ca0ced7-22fe-4ca6-a12c-71a710aaf6e6', 'e1a4086f-154c-4be8-9dfe-1902efea864d']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.307,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f6688b-6015-47be-9765-83829897ece3,295,,"[75.2, 77.1]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['fc88ea54-b5e1-4b60-9c3e-450f9328d276'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.529,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90da01dd-9bce-4e15-b0c7-f08dcb0e88ce,298,,"[56.2, 45.8]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['bc8f7a58-4c38-49a4-bebf-bf05c419e156'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.080,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4be4966-bdd2-48ba-b550-86ef556b9c7c,301,,"[63.0, 20.2]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['99ae4cc2-74a6-4faf-8a13-c8b292b23dea'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.095,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebc4ebf8-4aa9-4a37-a79b-3420fa43506a,305,,"[79.4, 12.5]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,12,Barcelona,217,['994e4676-b4e7-4122-97fc-8eec3fa819aa'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.871,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd3d3d45-73e3-407d-a7e6-116608ccd9e0,311,,"[90.9, 26.5]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Llorente Etxarri,26191.0,Left Center Forward,12,Barcelona,217,['98f90709-e695-44e0-99c5-27ae660b6e6d'],30,,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:30.060,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d25701d9-7d02-4267-9eca-2cbed2a18391,313,,"[52.5, 30.6]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,12,Barcelona,217,['4960ff6a-489d-4882-903d-17eca024ea6c'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.123,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b83f91a1-b541-4331-9c0f-0ab0ae6d3080,317,,"[49.4, 54.2]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,"['64fdf0f7-da46-491c-a855-942127531883', 'af7390ff-9d4f-4652-9616-51b4fb1d1713']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.401,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9cd71e6-6184-4a7b-8a94-677e0995d973,320,,"[66.5, 71.6]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['6eeb26f6-575d-4919-94a5-81aaa75ed185'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.182,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a8e4857-377c-4b41-a14f-1ea847a315ac,322,,"[71.9, 64.8]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,12,Barcelona,217,['cc077cb3-76ec-4098-931b-ea40007536a8'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.091,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da572967-451e-461e-8e6a-363702b49126,324,,"[64.4, 60.2]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['09a29188-7c33-4e60-82a3-3526e27cb81a'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.330,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d32f4677-4c95-4990-9d79-176ed9f89301,327,,"[65.1, 25.8]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,12,Barcelona,217,['1c84414c-df41-40d9-90b5-34a3fc69bb77'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.263,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513aa74a-6c4f-4fd1-8f69-ff5a89c51ed6,330,,"[73.8, 6.2]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['e69c3a2a-2218-4764-8506-3a20bb0c3e8c'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.619,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134510e-3154-4ade-99a1-71f038e699ba,333,,"[104.7, 7.0]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,12,Barcelona,217,['45fef1b0-17eb-483d-b2b9-8d824525fbd7'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.890,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9080f6ff-9bc8-4c49-a032-05773e934104,336,,"[92.3, 32.5]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['cd844c14-0708-4cdb-bffd-305bb2958ab1'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.669,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77af4e19-5026-483c-a5f6-88b313c8277d,339,,"[103.4, 25.3]",69217,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,12,Barcelona,217,"['aac7fca1-5f66-4665-b0f8-ffdf8ce68347', 'f1d33f51-8657-47ef-9395-55bed8bc4b08']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.001,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482d99cc-d1b7-48f5-a9a0-3ec5b7662fbe,342,,"[82.9, 60.8]",69217,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['7b199d7a-f547-4f21-a174-8bc3cb5f9f43'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.537,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768fec3e-1843-40df-861a-0cb5b4de5285,346,,"[112.9, 38.1]",69217,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,12,Barcelona,217,['10f6818d-2c56-420f-9a9a-c39baef39f52'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.097,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c44798b8-2cc9-43b3-97c3-b3ce9b6cf657,350,,"[71.4, 10.4]",69217,6,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joseba Llorente Etxarri,26191.0,Left Center Forward,13,Villarreal,222,['d89a42a3-b683-4370-8a98-c40544de776b'],38,,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:38.617,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d31c7e6a-c92e-4592-9261-be50bd5b5538,353,,"[70.8, 9.9]",69217,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastián Eguren Ledesma,26621.0,Center Defensive Midfield,14,Villarreal,222,['636dabb1-71b7-42a4-86f7-fd4223620575'],57,,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:57.412,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a3c7581-4fe0-46e1-888f-506169ddb1a8,356,,"[57.1, 51.4]",69217,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Rodríguez Venta,25937.0,Right Back,14,Villarreal,222,['47ae523b-7926-470e-ab3a-7b93be499a93'],1,,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:01.950,Ball Receipt*,,2008/2009
