bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.154762,,,,,,,,,,,,,8e1dbed7-69ea-4410-9441-bd38d49e3fc7,16,,"[30.9, 41.3]",69248,0,,,,,-1.334838,,Right Foot,,,,"[35.3, 23.0]",,Ground Pass,,18.82153,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['a8178284-2cb0-4faa-94ad-b357705d4a55'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.930,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.408433,,,,,,,,,,,,,93d67a62-accc-453e-822a-7994dfe9ee50,19,,"[43.9, 15.6]",69248,0,,,,,-0.88880163,,Left Foot,,,,"[53.4, 3.9]",,Ground Pass,,15.071164,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['265d0cf7-bd95-48db-a679-d5b0bb17c0db'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.107,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.06404,,,,,,,,,,,,,f460a2eb-9639-4a0d-8b26-e94726086570,22,,"[53.4, 3.9]",69248,0,,,,,2.634061,,Left Foot,,,,"[33.8, 14.8]",,Ground Pass,,22.426992,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Barcelona,217,['5eec7ffe-c309-4458-9d31-1430bd5d2233'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.163,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.258716,,,,,,,,,,,,,fd1f01fa-fd36-4b75-b36d-39bbec0fcddd,25,,"[34.0, 20.5]",69248,0,,,,,1.5527104,,Left Foot,,,,"[34.7, 59.2]",,Ground Pass,,38.70633,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['76a57bf6-ad1d-4227-9701-9fbd241c32a3'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.020,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.37288,,,,,,,,,,,,,e5875644-973c-4d6f-9039-e8f8b83c1d0a,28,,"[39.3, 60.2]",69248,0,,,,,0.024994794,,Right Foot,,,,"[47.3, 60.4]",,Ground Pass,,8.0025,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['ce980581-5fa8-4891-a631-5c8393cfcbb0'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.359,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,be8cd14a-3f0b-4970-8aa6-315725dc2e08,31,,"[46.7, 59.2]",69248,0,,,,,-1.0040671,,Right Foot,,,,"[53.0, 49.3]",,Ground Pass,,11.734565,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,"['4c06e0b5-1d75-4b12-b822-f446ed3fcd9c', 'd601add3-a114-4181-ad6d-b03e367a95fe']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.516,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.774579,,,,,,,,,,,,,07d3f1de-afc4-492e-b209-64449b1d0ad9,34,,"[53.6, 47.4]",69248,0,,,,,-0.11065722,,Right Foot,,,,"[63.5, 46.3]",,Ground Pass,,9.960923,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,2,Barcelona,217,"['2f8ad31b-de6c-44d5-910a-d4b73cc0b1d5', 'd601add3-a114-4181-ad6d-b03e367a95fe']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.920,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.901951,,,,,,,,,,,,,7b901d39-4642-472c-852b-20b2e8d6e724,38,,"[62.4, 46.1]",69248,0,,,,,-2.4644651,,Left Foot,,,,"[42.0, 29.7]",,Ground Pass,,26.174797,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,"['1fd5a20a-9d11-4e68-9a43-b4601eed1101', '5440d7b4-ba49-4951-8c69-3d2cd1bf307e']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.191,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.31738,,,,,,,,,,,,,d026c966-851b-41f3-80b0-34d1443cd4cd,41,,"[43.3, 28.9]",69248,0,,,,,-0.914484,,Left Foot,,,,"[61.4, 5.4]",,Ground Pass,,29.662434,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['56a3d70d-8075-48bc-9790-4e62882d4d48'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.136,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.826077,,,,,,,,,,,,,b1607516-309e-4c16-bf19-0d6bdd6cbcb0,45,,"[62.6, 5.6]",69248,0,,,,,1.3829546,,Left Foot,,,,"[64.9, 17.7]",,Ground Pass,,12.316655,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Barcelona,217,"['9490b632-e73f-433f-9293-051503ca4a04', 'bd8836d7-b05f-44e9-86f3-3ac2bbe0a451']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.656,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.722843,,,,,,,,,,,,,ad7b38f5-b14a-43a3-a2f0-bff583877693,48,,"[64.9, 17.7]",69248,0,,,,,-2.2208762,,Right Foot,,,,"[55.7, 5.6]",,Ground Pass,,15.200329,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,2,Barcelona,217,"['bd8836d7-b05f-44e9-86f3-3ac2bbe0a451', 'fe5f6a62-7ce5-4bd1-a815-ba61b71bfa73']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.522,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.885014,,,,,,,,,,,,,adf0c2e5-02f6-4443-b311-16bbb081e86f,51,,"[55.7, 5.6]",69248,0,,,,,2.2956624,,Left Foot,,,,"[43.3, 19.6]",,Ground Pass,,18.701872,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Barcelona,217,['3155c870-8046-40fb-bdb7-8804b74eaeb2'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.384,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.010705,,,,,,,,,,,,,3207696f-2d1e-46d4-b959-a6a68a0cf303,54,,"[55.7, 20.1]",69248,0,,,,,-1.0714496,,Right Foot,,,,"[64.1, 4.7]",,Ground Pass,,17.54195,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,['ac1585fb-3c60-4386-a123-eff4c83fc71a'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.456,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.554826,,,,,,,,,,,,,5981d571-55ac-4815-a1f0-85b5adf50217,57,,"[64.1, 4.7]",69248,0,,,,,-0.013604603,,Left Foot,,,,"[78.8, 4.5]",,Ground Pass,,14.701361,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Barcelona,217,['ee557096-587a-446d-990c-e559524b51f8'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.507,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.65765,,,,,,,,,,,,,76e1b057-a725-4e8b-8a02-7a86282ea6d5,64,,"[75.0, 4.1]",69248,0,,,,,1.5587487,,Right Foot,,,,"[75.2, 20.7]",,Ground Pass,,16.601204,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,2,Barcelona,217,['7c05d96e-ae67-4326-aefe-0a07d4292194'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.086,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.614762,,,,,,,,,,,,,3877ac86-6160-4bf0-8f32-7afa64b2ddbe,68,,"[76.3, 14.4]",69248,0,,,,,-0.25564492,,Left Foot,,,,"[85.1, 12.1]",,Ground Pass,,9.095603,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,"['20f16826-170f-4cb1-adf6-9c9980bd5bf3', '6d730456-5796-402c-9746-4d58d393cb67']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.794,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.116852,,,,,,,,,,,,,8ba6d2bd-89e8-47ca-9746-3ba27c330b73,72,,"[90.4, 17.7]",69248,0,,,,,1.4335076,,Right Foot,,,,"[92.5, 32.9]",,Ground Pass,,15.34438,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,2,Barcelona,217,"['3c7c3c4a-b975-49bc-beb0-4731003d50e5', 'd79c25d4-affb-4fb7-ac66-1ec9b076c076', 'e717addd-eda7-4d47-afcf-a1cdad72912a']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.977,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,3.556598,,,,,,,,,,,,,05b8b403-7dfb-479d-93c0-1bc36e2fe7a5,77,,"[17.1, 54.2]",69248,1,,,,,0.12622882,,Drop Kick,,,,"[76.2, 61.7]",,High Pass,,59.573986,,Incomplete,,David Barral Torres,26248.0,,,,,,1,From Kick Off,Iván Cuéllar Sacristán,6610.0,Goalkeeper,2,Barcelona,217,"['70b6f6e6-ed09-45f2-91c9-e98db034b787', '8cdbe354-c308-4458-b536-e92c4f291404']",2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:02.685,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.917602,,,,,,,,,,,,,70b6f6e6-ed09-45f2-91c9-e98db034b787,79,,"[43.9, 18.4]",69248,1,,,,True,0.7811429,,,,,,"[55.7, 30.1]",,High Pass,,16.617159,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,2,Barcelona,217,"['05b8b403-7dfb-479d-93c0-1bc36e2fe7a5', '947138ab-04c0-4ca7-842b-008818990d21', 'f55164e5-b796-4a8e-ba70-da6b18b9586c']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.242,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,4.865449,,,,,,,,,,,,,f55164e5-b796-4a8e-ba70-da6b18b9586c,81,,"[64.4, 50.0]",69248,1,,,,,0.58230644,,Head,,,,"[101.0, 74.1]",,High Pass,,43.822025,,Incomplete,,,,,,,,Recovery,1,From Kick Off,André de Castro Pereira,26703.0,Left Center Midfield,2,Barcelona,217,"['5e0ebc8c-0e0d-44ca-9b77-2431ed70ba8f', '70b6f6e6-ed09-45f2-91c9-e98db034b787']",8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:08.159,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.3151,,,,,,,,,,,,,24f06f98-a2a5-4030-8ae8-f6251ed3f4de,89,,"[24.2, 16.3]",69248,1,,,,,-0.0540015,,Left Foot,,,,"[27.9, 16.1]",,Ground Pass,,3.7054014,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Barcelona,217,"['2d9b29f4-cda5-48a0-bf84-01f57c4d9ce7', '4642f39a-6a6c-4888-8014-6da3a79b07a1']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.080,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.140097,,,,,,,,,,,,,252b9da3-0169-4888-9105-97e24cca55ba,92,,"[93.4, 66.3]",69248,1,,,,,-3.009041,,Right Foot,,,,"[82.9, 64.9]",,Ground Pass,,10.592922,,,,Ignacio Cases Mora,18925.0,,,,,Recovery,1,Regular Play,Ignacio Javier Gómez Novo,26702.0,Center Attacking Midfield,3,Sporting Gijón,1041,['4a4db56c-89cc-4aa3-80cd-4b2853efa272'],17,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:17.705,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.655732,,,,,,,,,,,,,f86ec6e6-3483-4f1b-b829-0f0e8db3c2f1,95,,"[82.9, 64.9]",69248,1,,,,,-0.48552963,,Right Foot,,,,"[106.4, 52.5]",,Low Pass,,26.570848,,,,Diego Castro Giménez,26252.0,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Right Center Midfield,3,Sporting Gijón,1041,['265d94cf-a5b0-4580-a3b1-919f4dc1aee9'],19,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:19.744,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.806926,,,,,,,,,,,,,e0f79b8c-848e-4e20-b917-86d0f663c36b,99,,"[109.0, 56.4]",69248,1,,,,,1.3258177,,Right Foot,,,,"[113.0, 72.4]",,Ground Pass,,16.492422,,,,Ignacio Javier Gómez Novo,26702.0,,,,,,1,Regular Play,Diego Castro Giménez,26252.0,Left Wing,3,Sporting Gijón,1041,"['1c0a2832-d678-4b8a-b092-2f65311f8cb1', '8f3dc4a2-9843-4889-bc19-2fef7459af21']",22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:22.882,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.5588,,,,,,,,,,,,,fb4791c4-7817-4041-89ad-068e77ca7a65,102,,"[113.0, 72.4]",69248,1,,,,,-1.4694499,,Right Foot,,,,"[113.6, 66.5]",,Ground Pass,,5.93043,,Incomplete,,,,,,,,,1,Regular Play,Ignacio Javier Gómez Novo,26702.0,Center Attacking Midfield,3,Sporting Gijón,1041,['e63d1ec0-10d7-4106-833b-8fdca398d3ff'],24,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:24.949,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.7912,,,,,,,,,,,,,50228cc1-34e7-43be-9c31-5c8b6612a2d7,104,,"[112.4, 80.0]",69248,1,,,,,-1.5707964,,,,,,"[112.4, 48.4]",,High Pass,,31.6,,Incomplete,,David Barral Torres,26248.0,,,,,Throw-in,1,From Throw In,Rafael Sastre Reus,26244.0,Right Back,4,Sporting Gijón,1041,"['0ab9e213-20d4-4943-baca-d2af511bdc78', 'd1e8508b-14bb-478e-864e-015d1db82f1f']",48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:48.414,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.673949,,,,,,,,,,,,,833d2162-c28f-446c-9314-e0898deabe35,114,,"[15.5, 24.5]",69248,1,,,,,0.11379201,,Left Foot,,,,"[22.5, 25.3]",,Ground Pass,,7.045566,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,5,Barcelona,217,['becde233-e3bd-4938-8c18-ceb14cbc45c4'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.922,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.887671,,,,,,,,,,,,,d019d934-f4b8-4d11-b8e9-3a40f2b75315,118,,"[23.5, 25.3]",69248,1,,,,,0.99945885,,Left Foot,,,,"[30.7, 36.5]",,Ground Pass,,13.314653,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,5,Barcelona,217,"['3b153124-5253-41ec-abc1-c37d944cfc9d', 'b72ca7a6-b152-44d7-8c31-9a47c6a0bb7b']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.102,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.507406,,,,,,,,,,,,,7e21f57a-0d61-4425-b6cc-e7f38cc0a03b,121,,"[30.7, 36.5]",69248,1,,,,,-2.6125622,,Right Foot,,,,"[24.2, 32.7]",,Ground Pass,,7.5292764,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['8a77e46e-f966-45c5-b19d-2e7bf3c96511'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.150,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.44134,,,,,,,,,,,,,540ff5c6-15b9-4bc3-8443-eccd0aedcce7,124,,"[24.2, 32.5]",69248,1,,,,,-0.4636476,,Right Foot,,,,"[29.0, 30.1]",,Ground Pass,,5.3665633,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,5,Barcelona,217,"['767ad70f-bfcb-4591-9acd-1049dc29d6a6', '7748ba46-e198-4a79-87ce-ebbb14756d67']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.330,Pass,,2010/2011
