50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7adee1c9-cc73-4a7d-ac27-29760feebc6d,1,,,68326,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 25984, 'name': 'Ángel Domingo López Ruano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 26007, 'name': 'Pablo Andrés Contreras Fica'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 25973, 'name': 'Matías Emanuel Lequi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 26008, 'name': 'George Lucas Coser'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25978, 'name': 'Iriney Santos Da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 25986, 'name': 'Borja Oubiña Meléndez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 25764, 'name': 'Anderson Luis de Carvalho'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 25980, 'name': 'Néstor Fabián Canobbio Bentaberry'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 26003, 'name': 'Gustavo Adrián López Pablo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 25988, 'name': 'João Fernando Nelo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Celta Vigo,209,00:00:00.000,Starting XI,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c67800d3-7104-4144-9417-cddef016e390,2,,,68326,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 3}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9886dd13-e665-4245-96b8-46edb7b16a80,3,,,68326,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,['99b35214-b952-4790-ab9b-c2ffebd7858b'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,99b35214-b952-4790-ab9b-c2ffebd7858b,4,,,68326,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,['9886dd13-e665-4245-96b8-46edb7b16a80'],0,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.000,Half Start,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf8828b9-757c-4811-967d-05e2db91c492,1842,,,68326,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Barcelona,217,['0577636e-bd37-4891-b8e4-5379fe7cf208'],0,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.000,Half Start,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0577636e-bd37-4891-b8e4-5379fe7cf208,1843,,,68326,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Barcelona,217,['cf8828b9-757c-4811-967d-05e2db91c492'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f7fd7aae-7141-45d9-9cc8-f8350ee89917,5,,,68326,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Celta Vigo,209,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26008, 'name': 'George Lucas Coser'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 26007, 'name': 'Pablo Andrés Contreras Fica'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 25973, 'name': 'Matías Emanuel Lequi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 25984, 'name': 'Ángel Domingo López Ruano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 8}, {'player': {'id': 25978, 'name': 'Iriney Santos Da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 25986, 'name': 'Borja Oubiña Meléndez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 26003, 'name': 'Gustavo Adrián López Pablo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 25980, 'name': 'Néstor Fabián Canobbio Bentaberry'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 25764, 'name': 'Anderson Luis de Carvalho'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 25988, 'name': 'João Fernando Nelo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Celta Vigo,209,00:00:00.000,Tactical Shift,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,024cf552-60d3-4769-aac7-dd191943ffba,114,,,68326,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,,,,5,Celta Vigo,209,,46,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 3}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:01:46.320,Tactical Shift,,2006/2007
,,,,,,,,,,,,,,,0.479849,,,,,,,,,,,,,c8dd64eb-ec03-4d9a-af72-9bc28b6abf1d,6,,"[60.0, 40.0]",68326,0,,,,-1.6902252,,Right Foot,,,"[59.7, 37.5]",,Ground Pass,,2.5179358,,,João Fernando Nelo,25988.0,,,,,Kick Off,1,From Kick Off,Anderson Luis de Carvalho,25764.0,Left Wing,2,Celta Vigo,209,['642ff6ae-a445-4e54-a851-5f4015b3b2f1'],1,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:01.097,Pass,,2006/2007
,,,,,,,,,,,,,,,1.912237,,,,,,,,,,,,,8b0fa75a-027f-4e19-8dcc-8c6d06bc9b6b,9,,"[57.9, 37.0]",68326,0,,,,-2.9829373,,Left Foot,,,"[32.9, 33.0]",,Ground Pass,,25.317978,,,Matías Emanuel Lequi,25973.0,,,,,,1,From Kick Off,João Fernando Nelo,25988.0,Center Forward,2,Celta Vigo,209,['2171de27-049f-40c9-9ae4-f59fa8222d2f'],1,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:01.795,Pass,,2006/2007
,,,,,,,,,,,,,,,1.713489,,,,,,,,,,,,,8d6a9223-5c6a-457a-9f8f-ce41450b7c40,12,,"[33.5, 32.0]",68326,0,,,,-0.007444031,,Left Foot,,,"[73.8, 31.7]",,High Pass,,40.301117,,,Anderson Luis de Carvalho,25764.0,,,,,,1,From Kick Off,Matías Emanuel Lequi,25973.0,Left Center Back,2,Celta Vigo,209,['37e40abe-03b6-423b-83ad-4f0f3323a002'],5,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:05.437,Pass,,2006/2007
,,,,,,,,,,,,,,,0.805198,,,,,,,,,,,,,e0c1b35f-8eda-45aa-a655-3659e7fe0736,17,,"[50.9, 61.8]",68326,0,,,,0.56975645,,Left Foot,,,"[63.7, 70.0]",,Ground Pass,,15.201316,,,Ludovic Giuly,25878.0,,,,,Recovery,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,3,Barcelona,217,['ea9c8132-f2b1-47c5-83fb-221e184cefa6'],9,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.241,Pass,,2006/2007
,,,,,,,,,,,,,,,3.490183,,,,,,,,,,,,,8cb1b2ae-2c97-4853-81e8-54162cafa5e6,22,,"[37.7, 12.1]",68326,0,,,,-0.27562943,,Left Foot,,,"[77.3, 0.9]",,High Pass,,41.15337,Out,,,,,,,,Recovery,1,Regular Play,Matías Emanuel Lequi,25973.0,Left Center Back,3,Barcelona,217,,12,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:12.691,Pass,,2006/2007
,,,,,,,,,,,,,,,1.867,,,,,,,,,,,,,22fb0bfe-e2d2-4bbe-a64f-77d5b8ac039d,23,,"[39.8, 80.0]",68326,0,,,,-2.0650465,,,,,"[29.4, 60.7]",,Low Pass,,21.92373,,,Thiago Motta,4325.0,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,4,Barcelona,217,['a7438c9f-8bb7-41ca-8815-24047fa53664'],22,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.190,Pass,,2006/2007
,,,,,,,,,,,,,,,3.387,,,,,,,,,,,,,ecaa3937-6f15-4e5d-bc73-9cc28e448dea,26,,"[31.5, 61.0]",68326,0,,,,-1.5223761,,Left Foot,,,"[33.7, 15.6]",,Ground Pass,,45.453274,,,Giovanni van Bronckhorst,17797.0,,True,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,4,Barcelona,217,['8b121eb8-b3c5-4e42-9db3-0d3f59cd951b'],24,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.791,Pass,,2006/2007
,,,,,,,,,,,,,,,1.180251,,,,,,,,,,,,,267dafca-98ec-4691-a838-4ad24e72c26c,29,,"[38.7, 15.9]",68326,0,,,,2.3807797,,Left Foot,,,"[26.2, 27.8]",,Ground Pass,,17.258621,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,4,Barcelona,217,['7fe8a8c5-ad4a-4ec8-9f99-b8b15acc43c8'],29,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.841,Pass,,2006/2007
,,,,,,,,,,,,,,,1.470686,,,,,,,,,,,,,9207c0a4-1de4-4e6d-a272-7e3bfe40b142,32,,"[26.2, 28.3]",68326,0,,,,1.4460555,,Right Foot,,,"[30.2, 60.2]",,Ground Pass,,32.149807,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['80efe5f0-8876-4b67-a4b9-81f6613effb8'],32,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.784,Pass,,2006/2007
,,,,,,,,,,,,,,,1.0395,,,,,,,,,,,,,4c6f617d-9dbd-4882-bc48-9b3c0df207ba,35,,"[41.6, 64.9]",68326,0,,,,0.8712084,,Right Foot,,,"[50.1, 75.0]",,Ground Pass,,13.200758,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,4,Barcelona,217,['fe8a3213-9917-4618-a340-9cd95d6da288'],36,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.741,Pass,,2006/2007
,,,,,,,,,,,,,,,0.946595,,,,,,,,,,,,,0141a235-0a72-4c08-be65-e8a397300804,38,,"[46.4, 74.8]",68326,0,,,,-2.7672591,,Right Foot,,,"[26.8, 67.1]",,Ground Pass,,21.058252,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,4,Barcelona,217,['21308a54-c952-4f25-957f-2de2594862e7'],39,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.116,Pass,,2006/2007
,,,,,,,,,,,,,,,2.3032,,,,,,,,,,,,,62e1b0e0-6b9d-4bc7-91b1-865f124a6663,42,,"[32.9, 73.4]",68326,0,,,,0.0155026335,,Right Foot,,,"[71.6, 74.0]",,High Pass,,38.70465,,,Ludovic Giuly,25878.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,4,Barcelona,217,['87a1afac-48df-48bc-b0f5-872ff61479fc'],44,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.343,Pass,,2006/2007
,,,,,,,,,,,,,,,1.160202,,,,,,,,,,,,,09dfc765-eced-4bb3-bf23-9111019db561,46,,"[55.7, 71.6]",68326,0,,,,2.6428716,,Left Foot,,,"[44.5, 77.7]",,Ground Pass,,12.753431,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Ludovic Giuly,25878.0,Right Wing,4,Barcelona,217,['7b131df5-42f2-4d58-a7af-01dbf3a7aedf'],48,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.169,Pass,,2006/2007
,,,,,,,,,,,,,,,1.086483,,,,,,,,,,,,,1510a2af-7a77-441a-913b-36f62f230064,49,,"[45.1, 77.2]",68326,0,,,,-1.0040671,,Right Foot,,,"[51.4, 67.3]",,Ground Pass,,11.734565,,,Ludovic Giuly,25878.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,4,Barcelona,217,['ffcdc210-d8c4-4b81-a3bc-39136728b6a4'],49,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.473,Pass,,2006/2007
,,,,,,,,,,,,,,,1.243121,,,,,,,,,,,,,03dbea1d-de61-48b6-9661-bb3c740801fe,53,,"[48.8, 68.7]",68326,0,,,,-2.700102,,Right Foot,,,"[34.2, 61.8]",,Ground Pass,,16.148375,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Ludovic Giuly,25878.0,Right Wing,4,Barcelona,217,['b42a829a-732c-4342-bdee-1dc7adb4fee1'],50,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.599,Pass,,2006/2007
,,,,,,,,,,,,,,,1.554355,,,,,,,,,,,,,c5090c73-1e5a-4eb5-a479-a3ed8723f8dc,56,,"[37.4, 61.8]",68326,0,,,,-1.7810323,,Right Foot,,,"[32.3, 37.9]",,Ground Pass,,24.438086,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,4,Barcelona,217,['4d3568ec-eeb7-4f48-b334-e3d475c7a640'],53,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.144,Pass,,2006/2007
,,,,,,,,,,,,,,,1.5997,,,,,,,,,,,,,9a1dacca-bcfa-4598-9a8f-d2118592c396,59,,"[35.3, 35.8]",68326,0,,,,-0.8550527,,Right Foot,,,"[45.3, 24.3]",,Ground Pass,,15.239751,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['9ba673e2-7fc3-4aa9-a728-6e833bdc5951'],55,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.779,Pass,,2006/2007
,,,,,,,,,,,,,,,1.148142,,,,,,,,,,,,,6a1bb452-683c-4609-be11-eac28051ccf3,62,,"[61.8, 25.1]",68326,1,,,,-1.6090552,,Right Foot,,,"[61.0, 4.2]",,Ground Pass,,20.915306,,,Giovanni van Bronckhorst,17797.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,4,Barcelona,217,['a1f8d853-c719-48d1-82c5-0d00f6989886'],0,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.453,Pass,,2006/2007
,,,,,,,,,,,,,,,1.43938,,,,,,,,,,,,,0bde4e5f-4c44-4e8a-9e7e-731ab4f8cf9f,65,,"[65.2, 6.3]",68326,1,,,,2.3897016,,Left Foot,,,"[46.7, 23.6]",,Ground Pass,,25.32864,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,4,Barcelona,217,['106554d7-26b9-4889-afe0-8101dbdcd5aa'],3,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.295,Pass,,2006/2007
,,,,,,,,,,,,,,,0.793673,,,,,,,,,,,,,f4bedc58-a8e3-4383-9402-240c884ac5bc,68,,"[46.7, 23.6]",68326,1,,,,0.618543,,Left Foot,,,"[57.8, 31.5]",,Ground Pass,,13.624243,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['3f16856b-ec3b-4f39-8ab2-7412231d92f0'],5,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.090,Pass,,2006/2007
,,,,,,,,,,,,,,,0.776568,,,,,,,,,,,,,bee057bf-a82d-42a6-8fda-45e03f1d45b9,71,,"[56.2, 41.1]",68326,1,,,,1.1441689,,Left Foot,,,"[59.7, 48.8]",,Ground Pass,,8.458132,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,4,Barcelona,217,['cd231546-ce22-4835-9453-c41b8caae902'],8,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.716,Pass,,2006/2007
,,,,,,,,,,,,,,,0.997343,,,,,,,,,,,,,4f3526f4-2a6a-4d1d-8d95-a957bca4cf84,75,,"[60.7, 42.4]",68326,1,,,,-1.0133653,,Right Foot,,,"[65.5, 34.7]",,Ground Pass,,9.073588,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Barcelona,217,['cb54a15e-97f1-4fbe-8788-ba81432c5e8b'],11,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.556,Pass,,2006/2007
,,,,,,,,,,,,,,,2.111129,,,,,,,,,,,,,74447a9e-2447-4f5c-b1f3-7030a6ddf78a,79,,"[65.6, 34.2]",68326,1,,,,-2.023113,,Left Foot,,,"[51.8, 5.8]",,Ground Pass,,31.575306,,,Giovanni van Bronckhorst,17797.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,4,Barcelona,217,['41a5c3a5-2bcf-45b0-b7eb-01dfa403d10e'],13,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.117,Pass,,2006/2007
,,,,,,,,,,,,,,,1.3853,,,,,,,,,,,,,c4ca1fbc-be9b-4aa8-9ad1-c36ec0cafdeb,82,,"[41.3, 7.0]",68326,1,,,,-0.5880026,,Left Foot,,,"[50.0, 1.2]",,High Pass,,10.456099,Out,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,4,Barcelona,217,,17,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.482,Pass,,2006/2007
,,,,,,,,,,,,,,,2.156679,,,,,,,,,,,,,93da997c-3cba-45b8-ae64-7573f3116e68,83,,"[65.0, 80.0]",68326,1,,,,-1.0836488,,,,,"[74.8, 61.5]",,High Pass,,20.935377,,,João Fernando Nelo,25988.0,,,,,Throw-in,1,From Throw In,Ángel Domingo López Ruano,25984.0,Left Back,5,Celta Vigo,209,['58f155ad-aadb-4c3f-b24b-89887925b4c0'],21,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:21.110,Pass,,2006/2007
,,,,,,,,,,,,,,,1.343002,,,,,,,,,,,,,f3455306-abbc-48ab-93a8-be3492513794,87,,"[74.8, 61.9]",68326,1,,,,-2.6171227,,Right Foot,,,"[62.7, 54.9]",,Ground Pass,,13.978912,,,Iriney Santos Da Silva,25978.0,,,,,,1,From Throw In,João Fernando Nelo,25988.0,Center Forward,5,Celta Vigo,209,"['11901a88-6fab-40c0-813d-bdddbfab14a2', '5919c8b0-45f5-46c9-bc9b-37b3af2fb81c']",24,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:24.086,Pass,True,2006/2007
,,,,,,,,,,,,,,,0.2995,,,,,,,,,,,,,8c3e3e3c-2084-428c-a7d7-fe61a957c80e,90,,"[62.7, 54.9]",68326,1,,,,-2.0509713,,Right Foot,,,"[57.7, 45.3]",,Ground Pass,,10.824047,,,Borja Oubiña Meléndez,25986.0,,,,,,1,From Throw In,Iriney Santos Da Silva,25978.0,Right Defensive Midfield,5,Celta Vigo,209,['727a0ad4-b2b2-4af3-8015-019ccbc864f6'],25,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:25.824,Pass,,2006/2007
,,,,,,,,,,,,,,,2.050898,,,,,,,,,,,,,8d72fee0-2685-410e-95a5-fd0995f472e5,93,,"[57.7, 45.3]",68326,1,,,,-0.9148906,,Right Foot,,,"[75.4, 22.3]",,Low Pass,,29.022232,Incomplete,,Anderson Luis de Carvalho,25764.0,,,,,,1,From Throw In,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,5,Celta Vigo,209,"['6909a18c-2329-4a42-b601-7c45b30b29f9', 'dbadd35e-f73a-4c24-bf19-7f9840da248b']",26,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:26.431,Pass,,2006/2007
,,,,,,,,,,,,,,,0.9772,,,,,,,,,,,,,c1e6fc21-00ad-4cc1-8c48-7a07102a6207,97,,"[47.9, 55.4]",68326,1,,,,-0.8643703,,Right Foot,,,"[54.3, 47.9]",,Ground Pass,,9.859513,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,5,Celta Vigo,209,['80958715-5764-4603-aa92-7d7491f27a9f'],29,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.029,Pass,,2006/2007
,,,,,,,,,,,,,,,1.099471,,,,,,,,,,,,,aee503ac-e428-4fdd-a183-adfa95995a16,100,,"[54.3, 47.9]",68326,1,,,,1.3101939,,Right Foot,,,"[59.9, 68.9]",,Ground Pass,,21.733845,Incomplete,,Ludovic Giuly,25878.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,5,Celta Vigo,209,"['749f19f3-55d7-4519-9fe1-21e42b83a753', 'dade8549-94c8-4411-a0d1-2455dbbf7ac5']",30,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.047,Pass,,2006/2007
,,,,,,,,,True,,,,,,1.395351,,,,,,,,,,,,,dade8549-94c8-4411-a0d1-2455dbbf7ac5,102,,"[61.1, 12.1]",68326,1,,,,0.039714206,,Left Foot,,,"[76.2, 12.7]",,Ground Pass,,15.111916,,,Anderson Luis de Carvalho,25764.0,,,,,Interception,1,From Throw In,George Lucas Coser,26008.0,Right Back,5,Celta Vigo,209,"['444dbf26-3518-404a-b8d7-762d169b57aa', 'aee503ac-e428-4fdd-a183-adfa95995a16']",31,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:31.146,Pass,,2006/2007
,,,,,,,,,,,,,,,1.247365,,,,,,,,,,,,,1e40d897-d8b5-4492-bd96-43ee175438a7,106,,"[76.4, 7.1]",68326,1,,,,-2.7763913,,Left Foot,,,"[66.2, 3.2]",,Ground Pass,,10.920165,,,George Lucas Coser,26008.0,,,,,,1,From Throw In,Anderson Luis de Carvalho,25764.0,Left Wing,5,Celta Vigo,209,"['1360aab6-6625-4d34-8175-e86a8af0c6a5', '92546ab8-3e0d-422f-beff-4f15faf26d0b']",35,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:35.988,Pass,True,2006/2007
