50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b49d443c-19db-4516-b7d1-d947f37dd9c2,1,,,16149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Girona,211,,0,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6579, 'name': 'Pedro Alcalá Guirado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 2}, {'player': {'id': 6572, 'name': 'Juan Pedro Ramírez López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 11292, 'name': 'Pedro Antonio Porro Sauceda'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 24}, {'player': {'id': 22129, 'name': 'Valery Fernández Estrada'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 34}, {'player': {'id': 6565, 'name': 'Pere Pons Riera'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6888, 'name': 'Aleix García Serrano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 6570, 'name': 'Alejandro Granell Nogué'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6351, 'name': 'Cristhian Ricardo Stuani Curbelo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 6582, 'name': 'Cristian Portugués Manzanera'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Girona,211,00:00:00.000,Starting XI,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f601b49c-1ae1-4939-85db-9766ece281c9,2,,,16149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Girona,211,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,77e0c3bf-0d41-4a52-a4a5-5067b2faa660,3,,,16149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Girona,211,['3e24112f-fd9a-49e3-8440-4f0442dc7269'],0,,,,,,,,,,,,,,,,,Girona,211,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3e24112f-fd9a-49e3-8440-4f0442dc7269,4,,,16149,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Girona,211,['77e0c3bf-0d41-4a52-a4a5-5067b2faa660'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9213fb8e-972d-4cca-9f4b-073f8036a746,1801,,,16149,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,84,Barcelona,217,['d11230b4-0fc5-4197-b172-b8d270ec8094'],0,,,,,,,,,,,,,,,,,Girona,211,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d11230b4-0fc5-4197-b172-b8d270ec8094,1802,,,16149,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,84,Barcelona,217,['9213fb8e-972d-4cca-9f4b-073f8036a746'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2018/2019
,,,,,,,,,,,,,,,,,,1.043379,,,,,,,,,,,,22502581-6eef-46de-a1ed-605468962966,5,,"[61.0, 40.1]",16149,0,,,,2.329652,,Left Foot,,,"[50.0, 51.7]",,Ground Pass,,15.986244,,,,Aleix García Serrano,6888.0,,,,,Kick Off,1,From Kick Off,Cristhian Ricardo Stuani Curbelo,6351.0,Right Center Forward,2,Girona,211,['62147739-55e3-46d9-ab43-706cf20621de'],1,,,,,,,,,,,,,,,,,Girona,211,00:00:01.318,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.661627,,,,,,,,,,,,3649f882-302e-4396-8c64-ec01df8d913f,8,,"[50.3, 50.6]",16149,0,,,,1.1071488,,Right Foot,,,"[60.9, 71.8]",,Ground Pass,,23.70232,,,,Pedro Antonio Porro Sauceda,11292.0,,,,,,1,From Kick Off,Aleix García Serrano,6888.0,Right Center Midfield,2,Girona,211,['a7eb2e49-3a2d-4a08-80ac-6f178e4f4123'],3,,,,,,,,,,,,,,,,,Girona,211,00:00:03.280,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.263789,,,,,,,,,,,,3d49d660-93f6-436e-93c5-fbaef4c98ccb,11,,"[57.3, 69.4]",16149,0,,,,-3.0743864,,Right Foot,,,"[36.5, 68.0]",,Ground Pass,,20.847063,,,,Pedro Alcalá Guirado,6579.0,,,,,,1,From Kick Off,Pedro Antonio Porro Sauceda,11292.0,Right Wing Back,2,Girona,211,['e13e24a2-ca71-4763-a871-f0acd83e1e84'],5,,,,,,,,,,,,,,,,,Girona,211,00:00:05.980,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.853069,,,,,,,,,,,,52bb68b0-fc45-4b72-8961-0c5abf986997,14,,"[36.5, 68.0]",16149,0,,,,-2.0296707,,Right Foot,,,"[28.2, 51.2]",,Ground Pass,,18.738462,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,From Kick Off,Pedro Alcalá Guirado,6579.0,Right Center Back,2,Girona,211,['f1e681b2-735a-45bb-9f67-e1217db5bfed'],8,,,,,,,,,,,,,,,,,Girona,211,00:00:08.121,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.724044,,,,,,,,,,,,543addc4-6d63-4286-9016-250e347278f0,17,,"[28.2, 51.2]",16149,0,,,,-1.7276176,,Right Foot,,,"[24.5, 27.8]",,Ground Pass,,23.690716,,,,Juan Pedro Ramírez López,6572.0,,,,,,1,From Kick Off,Bernardo José Espinosa Zúñiga,6573.0,Center Back,2,Girona,211,['54cb9ab2-88f7-46cc-8c80-427fceda43da'],10,,,,,,,,,,,,,,,,,Girona,211,00:00:10.501,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.231157,,,,,,,,,,,,0c014c2f-d86a-48bc-94cc-98945cfab14f,20,,"[24.5, 27.8]",16149,0,,,,-0.9130782,,Right Foot,,,"[37.4, 11.1]",,Ground Pass,,21.102133,,,,Valery Fernández Estrada,22129.0,,,,,,1,From Kick Off,Juan Pedro Ramírez López,6572.0,Left Center Back,2,Girona,211,['4970c840-acf3-44c8-bec9-8451fb8bf90d'],12,,,,,,,,,,,,,,,,,Girona,211,00:00:12.806,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.845699,,,,,,,,,,,,64db73af-6238-45f6-b7b0-6cc1edc31c1e,24,,"[36.5, 12.5]",16149,0,,,,1.5588921,,Right Foot,,,"[36.7, 29.3]",,Ground Pass,,16.801191,,,,Pere Pons Riera,6565.0,,,,,,1,From Kick Off,Valery Fernández Estrada,22129.0,Left Wing Back,2,Girona,211,"['52277483-643a-418d-8b03-ed995f0a73f8', '76ba5723-0430-49a5-8b8f-53e0d13b3c43']",16,,,,,,,,,,,,,,,,,Girona,211,00:00:16.095,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.217637,,,,,,,,,,,,9344d9f5-44b3-43e4-ba81-283facdf7842,27,,"[42.7, 23.8]",16149,0,,,,-0.47813934,,Left Foot,,,"[56.4, 16.7]",,Ground Pass,,15.43049,,,,Alejandro Granell Nogué,6570.0,,,,,,1,From Kick Off,Pere Pons Riera,6565.0,Center Defensive Midfield,2,Girona,211,['31c24842-5e0c-4263-84ad-9f3576b2fe8c'],17,,,,,,,,,,,,,,,,,Girona,211,00:00:17.918,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.151192,,,,,,,,,,,,6f247f67-08a1-4f03-a1b1-9a2deeebc85f,30,,"[65.9, 12.2]",16149,0,,,,0.90860987,,Left Foot,,,"[94.2, 48.5]",,High Pass,,46.028034,,Incomplete,,Cristian Portugués Manzanera,6582.0,,,,,,1,From Kick Off,Alejandro Granell Nogué,6570.0,Left Center Midfield,2,Girona,211,"['748e3043-90e6-46fa-ab05-a6d7cce4d46d', '816afcd6-75ce-4739-a771-45da088728e9']",20,,,,,,,,,,,,,,,,,Girona,211,00:00:20.438,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.969126,,,,,,,,,,,,10edf321-16c4-4349-ab52-6c64110a5aa8,40,,"[44.1, 24.0]",16149,0,,,,-0.82774574,,Right Foot,,,"[55.4, 11.7]",,Ground Pass,,16.702694,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,2,Girona,211,['3bca0588-e38b-416c-ab57-331a430608bb'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.677,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.7915,,,,,,,,,,,,8406bc39-e55e-4c51-a912-059d5ea95a20,47,,"[55.8, 75.6]",16149,0,,,,-2.6573293,,Left Foot,,,"[17.4, 55.4]",,High Pass,,43.38894,,,,Yassine Bounou,6785.0,,,,,,1,From Kick Off,Pedro Alcalá Guirado,6579.0,Right Center Back,2,Girona,211,"['60cb3230-ca29-491d-9e90-6f99fcf04562', '7d2c7c29-7661-4e1a-939f-74cb5b45d449']",32,,,,,,,,,,,,,,,,,Girona,211,00:00:32.382,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.285957,,,,,,,,,,,,6b4ef64e-f841-4d1b-a7ff-fe45452f05bd,50,,"[17.4, 55.4]",16149,0,,,,-0.6435011,,Left Foot,,,"[25.4, 49.4]",,Ground Pass,,10.0,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,From Kick Off,Yassine Bounou,6785.0,Goalkeeper,2,Girona,211,['20f42d2f-7225-4543-bee3-fb05d6fea59a'],36,,,,,,,,,,,,,,,,,Girona,211,00:00:36.369,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.040139,,,,,,,,,,,,9e3534ef-f288-4fd1-8fd7-595d03243bfe,53,,"[25.9, 51.5]",16149,0,,,,-1.7192292,,Right Foot,,,"[22.7, 30.1]",,Ground Pass,,21.63793,,,,Juan Pedro Ramírez López,6572.0,,,,,,1,From Kick Off,Bernardo José Espinosa Zúñiga,6573.0,Center Back,2,Girona,211,['e4459aec-9c2d-4f98-a5ec-ab4d0dfcb2dc'],37,,,,,,,,,,,,,,,,,Girona,211,00:00:37.735,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.279825,,,,,,,,,,,,d5a05635-3a02-4be3-8ef9-b133bfd1dba1,56,,"[32.4, 28.1]",16149,0,,,,1.953695,,Left Foot,,,"[26.6, 42.5]",,Ground Pass,,15.524175,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,From Kick Off,Juan Pedro Ramírez López,6572.0,Left Center Back,2,Girona,211,['9968c2b8-c8f9-421a-aa24-75f1e06d0c7b'],41,,,,,,,,,,,,,,,,,Girona,211,00:00:41.706,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.70094,,,,,,,,,,,,5017f098-6620-433a-9e4a-e589e9b59138,59,,"[26.6, 42.5]",16149,0,,,,-0.40379408,,Right Foot,,,"[37.6, 37.8]",,Ground Pass,,11.962023,,,,Pere Pons Riera,6565.0,,,,,,1,From Kick Off,Bernardo José Espinosa Zúñiga,6573.0,Center Back,2,Girona,211,['351b2141-3e4d-44c3-a4fb-c6fe17c01180'],44,,,,,,,,,,,,,,,,,Girona,211,00:00:44.989,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.698832,,,,,,,,,,,,cba728d6-cfce-4980-8fca-b09443c37535,62,,"[37.6, 37.8]",16149,0,,,,-2.5553143,,Right Foot,,,"[24.2, 28.9]",,Ground Pass,,16.08633,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,From Kick Off,Pere Pons Riera,6565.0,Center Defensive Midfield,2,Girona,211,['18887009-5f6b-49f2-b9ed-1c464ca90ed1'],45,,,,,,,,,,,,,,,,,Girona,211,00:00:45.890,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.442691,,,,,,,,,,,,f36c8c61-d6a4-4a03-a69f-a9952263cf3a,65,,"[24.2, 28.9]",16149,0,,,,-1.6845883,,Left Foot,,,"[22.2, 11.4]",,Ground Pass,,17.613914,,,,Juan Pedro Ramírez López,6572.0,,,,,,1,From Kick Off,Bernardo José Espinosa Zúñiga,6573.0,Center Back,2,Girona,211,['2516e4c7-85d2-4526-982f-963841b5be3e'],47,,,,,,,,,,,,,,,,,Girona,211,00:00:47.766,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.22222,,,,,,,,,,,,6ddd50bb-4b93-425a-8cfa-abb921f32880,69,,"[21.3, 22.8]",16149,0,,,,0.32352465,,Right Foot,,,"[72.0, 39.8]",,High Pass,,53.4742,,Incomplete,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,,,1,From Kick Off,Juan Pedro Ramírez López,6572.0,Left Center Back,2,Girona,211,"['09060c6a-26c0-43c1-9416-d2bdbb56acef', 'dc3e624c-b61e-4ac3-9901-4ac71fbd55c7', 'e9ffabf0-16c6-4b06-8cbb-4c1015955b66']",51,,,,,,,,,,,,,,,,,Girona,211,00:00:51.891,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.951648,,,,,,,,,,,,a5b640b0-40ef-4432-a5a9-2627375741ae,78,,"[42.3, 39.4]",16149,0,,,,-2.427502,,Left Foot,,,"[28.8, 27.7]",,Ground Pass,,17.86449,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['c7c01921-8cca-4465-933e-900b1ed3aba7'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.703,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.996403,,,,,,,,,,,,5eda81fc-43d1-4993-af9d-7f419009b331,81,,"[25.3, 17.1]",16149,1,,,,2.5349874,,Left Foot,,,"[5.7, 30.7]",,Ground Pass,,23.856236,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['21669be5-3946-43fa-a248-6602f62fc650'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.460,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.883977,,,,,,,,,,,,0c77452f-5840-4180-9776-9931cf229828,84,,"[8.6, 32.3]",16149,1,,,,0.09790031,,Right Foot,,,"[53.4, 36.7]",,High Pass,,45.015553,,Incomplete,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,['881e62f0-b28f-4647-8491-b5da920655ae'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.397,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.367151,,,,,,,,,,,,2fa130d9-265c-4ae5-845c-34200fdac8ea,87,,"[66.7, 43.6]",16149,1,,,,0.4214192,,Right Foot,,,"[72.5, 46.2]",,Low Pass,,6.3560996,,Incomplete,,Aleix García Serrano,6888.0,,,,,,1,Regular Play,Pere Pons Riera,6565.0,Center Defensive Midfield,4,Girona,211,"['50f59917-6fc7-45c5-852e-0bc00246b760', 'cdf74abe-f713-4f75-ad2e-32239549c41a']",18,,,,,,,,,,,,,,,,,Girona,211,00:01:18.350,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.577354,,,,,,,,,,,,c8f2f8d4-0d9c-4610-8d70-8b3ad8c46a12,90,,"[72.2, 33.7]",16149,1,,,,-1.1270736,,Left Foot,,,"[82.8, 11.4]",,Ground Pass,,24.691092,,,,Valery Fernández Estrada,22129.0,,,,,Recovery,1,Regular Play,Alejandro Granell Nogué,6570.0,Left Center Midfield,4,Girona,211,['8c71a173-49b5-46bb-ba34-c8f579c37507'],21,,,,,,,,,,,,,,,,,Girona,211,00:01:21.481,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.106737,,,,,,,,,,,,43aaa48f-fbdd-4a3f-9b82-28478ed5c78d,93,,"[88.6, 22.5]",16149,1,,,,-2.398275,,Right Foot,,,"[78.7, 13.4]",,Ground Pass,,13.446933,,,,Alejandro Granell Nogué,6570.0,,,,,,1,Regular Play,Valery Fernández Estrada,22129.0,Left Wing Back,4,Girona,211,['767a567d-1a82-4575-b9f2-1e522a05f4b1'],26,,,,,,,,,,,,,,,,,Girona,211,00:01:26.435,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.83852,,,,,,,,,,,,d8e8795d-8205-42c2-b4c8-02508fad4eb1,96,,"[78.7, 13.4]",16149,1,,,,0.12621373,,Left Foot,,,"[111.8, 17.6]",,High Pass,,33.365402,,,,Valery Fernández Estrada,22129.0,,,,,,1,Regular Play,Alejandro Granell Nogué,6570.0,Left Center Midfield,4,Girona,211,['c6eef3be-cb46-460f-85d3-aa97efb5ae34'],28,,,,,,,,,,,,,,,,,Girona,211,00:01:28.484,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.680292,,,,,,,,,,,,f8737e9e-498c-49e3-ad27-92c1aac709dc,99,,"[111.8, 17.6]",16149,1,,,,1.6762856,,Left Foot,True,,"[110.0, 34.6]",,Low Pass,,17.095028,,Incomplete,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,,,1,Regular Play,Valery Fernández Estrada,22129.0,Left Wing Back,4,Girona,211,"['6aea0837-54be-46a0-a4ac-2d4fc5dee879', 'bd06553d-6b71-4bdd-93e0-4d13069253f7']",31,,,,,,,,,,,,,,,,,Girona,211,00:01:31.403,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.882295,,,,,,,,,,,,5195f287-4d6f-4961-a3c8-742cfd1810fc,108,,"[14.4, 80.0]",16149,1,,,,-0.6833913,,,,,"[21.4, 74.3]",,Low Pass,,9.027182,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,['12768d13-1653-4fbe-801d-61bad561d807'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.014,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.114806,,,,,,,,,,,,dec01aef-b143-4ac6-a4e2-74a7b30aff26,112,,"[18.2, 71.7]",16149,1,,,,2.8879185,,Right Foot,,,"[10.1, 73.8]",,Low Pass,,8.367795,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,6,Barcelona,217,['180b215f-8f7a-4570-85f0-8b18bba049c0'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.034,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.182417,,,,,,,,,,,,e4d0405b-26a3-4d10-bb87-f8f8581dc638,115,,"[13.3, 73.8]",16149,1,,,,-2.5329034,,Right Foot,,,"[3.4, 66.9]",,Low Pass,,12.067311,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,['4a26374b-bfb6-43ab-bbeb-492566d7524c'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.448,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.12228,,,,,,,,,,,,4ba859bc-e9be-4f90-979f-c73c34dc10e7,118,,"[3.4, 66.9]",16149,1,,,,-0.41704923,,Right Foot,,,"[35.0, 52.9]",,High Pass,,34.56241,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['06c6e306-cb95-422a-8b92-d7740e71237a'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.784,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.516542,,,,,,,,,,,,862fd006-023a-4dcf-93dc-67a566fd0fd2,122,,"[35.2, 47.6]",16149,2,,,,-1.6585702,,Left Foot,,,"[34.1, 35.1]",,Ground Pass,,12.548306,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['be32cedf-2c47-4ffa-bc67-428e582ed6ab'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.824,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.065165,,,,,,,,,,,,c2d0a7a8-dbae-4bc9-b909-597974899110,125,,"[34.1, 35.1]",16149,2,,,,-1.4423213,,Right Foot,,,"[36.8, 14.2]",,Ground Pass,,21.07368,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,6,Barcelona,217,['ea01a568-84f6-4047-bf5d-4a01c3aa63cb'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.533,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.310294,,,,,,,,,,,,53b59996-ef5c-47d3-b3f5-62332051130e,128,,"[36.8, 14.2]",16149,2,,,,0.4192324,,Left Foot,,,"[55.2, 22.4]",,High Pass,,20.144478,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['78b4da0c-0fa1-4468-bb2d-1d50ec414772'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.460,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.43443,,,,,,,,,,,,3a167568-d078-4ab4-8f87-04555b882229,131,,"[55.2, 22.4]",16149,2,,,,-0.8733168,,Right Foot,,,"[70.2, 4.5]",,Ground Pass,,23.354015,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,Barcelona,217,['5b56657d-1231-466c-b03a-8509625d93e9'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.811,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.537354,,,,,,,,,,,,8746471c-ca41-4b9b-a98c-af4bad239f20,138,,"[81.3, 11.3]",16149,2,,,,-0.24689071,,Right Foot,,,"[105.9, 5.1]",,Ground Pass,,25.369272,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,6,Barcelona,217,"['3146f2fb-b2d0-4c7e-9b07-12560b97ae95', '9c319c21-ec1b-45db-ab83-7771bb4357ee']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.649,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.973032,,,,,,,,,,,,006fbcbd-6f57-4755-b738-d1574e39c11f,141,,"[115.9, 20.1]",16149,2,,,,1.6173947,,Left Foot,True,,"[115.0, 39.4]",,High Pass,,19.320972,,Incomplete,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,Barcelona,217,['5456c93a-db3b-412d-ab82-040210c3650d'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.653,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.449775,,,,,,,,,,,,3911c4c3-9525-4398-8f35-62b6cd71cb49,145,,"[62.2, 23.3]",16149,2,,,True,0.057628427,,,,,"[83.0, 24.5]",,Low Pass,,20.834587,,Incomplete,,,,,,,,Recovery,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,6,Barcelona,217,"['94407989-ec7a-4877-ac80-2369ba664b55', 'a8c0ba02-4225-4075-9ca0-6140bea0fbc1']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.333,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.288352,,,,,,,,,,,,d943b680-7a68-409e-8111-a4bfbd23f714,148,,"[37.1, 55.6]",16149,2,,,,1.0353768,,Right Foot,,,"[44.1, 67.4]",,Ground Pass,,13.720058,,,,Pedro Antonio Porro Sauceda,11292.0,,,,,,1,Regular Play,Aleix García Serrano,6888.0,Right Center Midfield,7,Girona,211,['2e065df0-3eed-4194-a2d8-cfc554abafc0'],27,,,,,,,,,,,,,,,,,Girona,211,00:02:27.900,Pass,,2018/2019
