50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f77e84dd-7ccd-447b-aec1-860f702644b3,1,,,303479,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,844e050e-d680-4d7b-9732-8989badd8a33,2,,,303479,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 32185, 'name': 'Alejandro Remiro Gargallo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6670, 'name': 'Andoni Gorosabel Espinosa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 22128, 'name': 'Robin Aime Robert Le Normand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 3498, 'name': 'Ignacio Monreal Eraso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 24236, 'name': 'Ander Guevara Lajo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 3042, 'name': 'Mikel Merino Zazón'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6582, 'name': 'Cristian Portugués Manzanera'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 8252, 'name': 'Martin Ødegaard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 22321, 'name': 'Ander Barrenetxea Muguruza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 8819, 'name': 'Alexander Isak'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Real Sociedad,210,00:00:00.000,Starting XI,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2ba6996b-d079-4f9f-9cf6-eab62cc43ab2,3,,,303479,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['a38af52f-7e63-4490-853f-309390e196a0'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a38af52f-7e63-4490-853f-309390e196a0,4,,,303479,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['2ba6996b-d079-4f9f-9cf6-eab62cc43ab2'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f1e386d7-9b9e-42ee-b743-e549f8fd943d,2079,,,303479,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,94,Barcelona,217,['53e51e09-a523-4951-acba-6713e34efddb'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,53e51e09-a523-4951-acba-6713e34efddb,2080,,,303479,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,94,Barcelona,217,['f1e386d7-9b9e-42ee-b743-e549f8fd943d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,1.396974,,,,,,,,,,,,,,8a148c76-82f8-4296-8194-e23f517dc0fd,5,,"[60.0, 40.0]",303479,0,,,,,-3.010481,,Right Foot,,,"[50.9, 38.8]",Ground Pass,,9.17878,,,Sergio Busquets i Burgos,5203.0,,,,,,Kick Off,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['57f22495-9fa0-4a3b-99ec-75235163d7e1'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.174,Pass,,2019/2020
,,,,,,,,,,,,,,,1.456577,,,,,,,,,,,,,,0bdb9a12-dfea-4070-8d0b-373d4a113434,8,,"[49.7, 42.1]",303479,0,,,,,2.695487,,Right Foot,,,"[35.9, 48.7]",Ground Pass,,15.297058,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['dcb210ee-7658-4945-942d-76068cd106bd'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.297,Pass,,2019/2020
,,,,,,,,,,,,,,,1.080379,,,,,,,,,,,,,,c917a0f8-e3ed-4ff4-9496-a775e9e47d02,11,,"[35.5, 49.6]",303479,0,,,,,-1.9756881,,Right Foot,,,"[28.9, 34.2]",Ground Pass,,16.754702,,,Clément Lenglet,6826.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['bf07543c-3659-49cc-b643-e470ef9bd8ee'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.218,Pass,,2019/2020
,,,,,,,,,,,,,,,1.733085,,,,,,,,,,,,,,3a91c2d7-1769-457d-938c-67bd96815505,14,,"[28.9, 35.2]",303479,0,,,,,-1.2291808,,Left Foot,,,"[38.5, 8.2]",Ground Pass,,28.65589,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['d5d09fb7-5b29-46d5-8274-8240229b86ee'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.835,Pass,,2019/2020
,,,,,,,,,,,,,,,1.58929,,,,,,,,,,,,,,8f3161b6-e957-4b64-b0ba-8bdfc4896153,17,,"[37.5, 9.8]",303479,0,,,,,2.378918,,Left Foot,,,"[24.0, 22.7]",Ground Pass,,18.67244,,,Clément Lenglet,6826.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['5f9ec1ee-958d-41dc-8972-1993d7d8ecd7'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.825,Pass,,2019/2020
,,,,,,,,,,,,,,,2.259499,,,,,,,,,,,,,,036c8172-f5d4-408b-9a62-e8d8c6ec2005,20,,"[23.2, 23.1]",303479,0,,,,,2.2159116,,Left Foot,,,"[8.3, 42.9]",Ground Pass,,24.780033,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['4313523a-8978-4106-b478-a936d7bb9a35'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.387,Pass,,2019/2020
,,,,,,,,,,,,,,,0.890805,,,,,,,,,,,,,,9a9ddbd5-a13c-4382-94b8-546173bf02c3,24,,"[14.9, 39.6]",303479,0,,,,,0.02458521,,Left Foot,,,"[27.1, 39.9]",Ground Pass,,12.203688,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,"['2b8d8869-333c-450a-90a5-c39d52304e4f', '616b3650-2a40-491d-8a8a-462b30f81ae7']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.573,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.999347,,,,,,,,,,,,,,b0d943e3-662b-4d5c-900b-4b7cd377089a,28,,"[27.3, 40.3]",303479,0,,,,,1.5350972,,Right Foot,,,"[28.1, 62.7]",Low Pass,,22.414282,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['65bffba0-f16e-4640-9675-03a8b95d16a2', '93b2e3a5-6292-4f2f-8b45-3834d650f92d']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.504,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.848096,,,,,,,,,,,,,,891cd742-80be-4f61-b405-1b7ce8fa9c2c,32,,"[41.5, 69.7]",303479,0,,,,,0.7283174,,Right Foot,,,"[48.9, 76.3]",Ground Pass,,9.915645,,,Nélson Cabral Semedo,6374.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['9424b050-0ab1-4140-afa5-ac19ad7f17ab', 'aa50cc9c-e934-4385-b0b3-2db9dd665f38']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.756,Pass,True,2019/2020
,,,,,,,,,,,,,,,3.210442,,,,,,,,,,,,,,de116da4-5de3-479c-8925-f56470af94e4,36,,"[39.9, 74.7]",303479,0,,,,,-2.1479437,,Left Foot,,,"[16.2, 38.3]",Ground Pass,,43.435585,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,"['45b1844a-95fe-4eae-8a8f-d09d9951bab9', '73c169e5-86a5-415f-a3ed-4fee5a7ea6bc']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.092,Pass,True,2019/2020
,,,,,,,,,,,,,,,4.001574,,,,,,,,,,,,,,3fd46b05-3f06-41f8-89b2-ec4eb7daf814,39,,"[27.1, 40.3]",303479,0,,,,,0.61096823,,Left Foot,,,"[82.5, 79.1]",High Pass,,67.63579,,Out,Nélson Cabral Semedo,6374.0,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,['d5c48e99-8df2-4b33-9343-1e060aec40ee'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.771,Pass,,2019/2020
,,,,,,,,,,,,,,,0.859087,,,,,,,,,,,,,,ff9da458-c71f-4a97-b797-35fadb277f98,41,,"[35.9, 0.1]",303479,0,,True,,,2.5568473,,,,,"[28.8, 4.8]",High Pass,,8.514693,,,Robin Aime Robert Le Normand,22128.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,3,Real Sociedad,210,['169d50c7-66cb-4af4-a893-bbe0d800b80b'],43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:43.591,Pass,,2019/2020
,,,,,,,,,,,,,,,1.879999,,,,,,,,,,,,,,066e3b1f-23f8-4f06-9a59-d77f7d1bca18,43,,"[15.3, 15.6]",303479,0,,,,,2.1001925,,Right Foot,,,"[4.3, 34.4]",Ground Pass,,21.781643,,,Alejandro Remiro Gargallo,32185.0,,,,,,,1,From Throw In,Robin Aime Robert Le Normand,22128.0,Left Center Back,3,Real Sociedad,210,['136e40cf-2749-425a-84a4-be628bcb735e'],45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:45.227,Pass,,2019/2020
,,,,,,,,,,,,,,,1.522229,,,,,,,,,,,,,,e159f310-094d-47dd-9675-58a783f67392,46,,"[5.1, 39.4]",303479,0,,,,,-1.2901675,,Right Foot,,,"[14.9, 5.4]",Low Pass,,35.38418,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Throw In,Alejandro Remiro Gargallo,32185.0,Goalkeeper,3,Real Sociedad,210,['a06752fa-27c3-45c0-9cf4-cbf5a5f17159'],53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:53.503,Pass,,2019/2020
,,,,,,,,,,,,,,,2.66316,,,,,,,,,,,,,,e07bad7a-d878-440b-9cad-682174c8c6c6,50,,"[14.7, 4.0]",303479,0,,,,,0.498591,,Left Foot,,,"[51.8, 24.2]",High Pass,,42.242752,,Incomplete,Alexander Isak,8819.0,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,3,Real Sociedad,210,"['1de50807-ef39-4ec3-87dc-ef81cbfe1946', '2796543a-eb8c-49f9-b907-25a769dd4d9f']",56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:56.985,Pass,,2019/2020
,,,,,,,,,,,,,,,2.211785,,,,,,,,,,,,,,1de50807-ef39-4ec3-87dc-ef81cbfe1946,52,,"[68.3, 55.9]",303479,0,,,,,-0.12279676,,Head,,,"[99.9, 52.0]",High Pass,,31.839754,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Real Sociedad,210,"['28550a6b-8518-47d2-adeb-acbbe030a6b0', '300a6de0-6ce6-4189-97e9-8a9243b682da', 'e07bad7a-d878-440b-9cad-682174c8c6c6']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.648,Pass,,2019/2020
,,,,,,,,,,,,,,,1.416175,,,,,,,,,,,,,,300a6de0-6ce6-4189-97e9-8a9243b682da,54,,"[20.2, 28.1]",303479,1,,,,,-0.08314123,,Head,,,"[33.4, 27.0]",High Pass,,13.245754,,Incomplete,Ander Guevara Lajo,24236.0,,,,,,Recovery,1,From Throw In,Robin Aime Robert Le Normand,22128.0,Left Center Back,3,Real Sociedad,210,"['1de50807-ef39-4ec3-87dc-ef81cbfe1946', 'a379d3f2-b969-4f9f-9971-2057746dc858', 'f9f2bbb9-1927-460b-a8d4-17d0d3b2f1c0']",1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:01.860,Pass,,2019/2020
,,,,,,,,,,,,,,,1.215848,,,,,,,,,,,,,,f9f2bbb9-1927-460b-a8d4-17d0d3b2f1c0,56,,"[86.7, 53.1]",303479,1,,,,,-1.3450798,,Head,,,"[89.8, 39.6]",Low Pass,,13.851354,,,Martin Braithwaite Christensen,4447.0,,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,"['300a6de0-6ce6-4189-97e9-8a9243b682da', 'b4ac1567-2818-45b4-838b-66f0b3f53e96']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.276,Pass,,2019/2020
,,,,,,,,,,,,,,,1.484486,,,,,,,,,,,,,,0dc08801-8161-42e5-b68c-16599a500683,60,,"[88.6, 36.7]",303479,1,,,,,-1.8215619,,Right Foot,,,"[83.4, 16.4]",Ground Pass,,20.95543,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,4,Barcelona,217,"['dcc008db-d66a-4363-8614-82711f59bd45', 'ffa696c8-f76c-4d26-9ea8-df68b6db3b0d']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.457,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.467461,,,,,,,,,,,,,,2fa4a527-ad80-4752-95c2-969a7101df16,64,,"[91.7, 16.8]",303479,1,,,,,-3.0555983,,Left Foot,,,"[80.1, 15.8]",Ground Pass,,11.6430235,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['b083a829-5616-4c6c-b953-e361a420abc3'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.594,Pass,,2019/2020
,,,,,,,,,,,,,,,1.107177,,,,,,,,,,,,,,5e4699e2-9fdd-4014-a384-78fcf98816da,67,,"[78.1, 17.0]",303479,1,,,,,1.3617734,,Right Foot,,,"[80.9, 30.2]",Ground Pass,,13.493702,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,4,Barcelona,217,['4d2fb484-a4fc-48c5-9930-dc6289712c16'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.193,Pass,,2019/2020
,,,,,,,,,,,,,,,1.382571,,,,,,,,,,,,,,2c4ae058-6129-40bd-8fa4-6c7704ddd76b,70,,"[80.9, 30.6]",303479,1,,,,,-2.929635,,Right Foot,,,"[65.1, 27.2]",Ground Pass,,16.161682,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,['2085f91d-9a94-4b1c-aa76-1af9be03e1b7'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.341,Pass,,2019/2020
,,,,,,,,,,,,,,,0.973727,,,,,,,,,,,,,,d377aded-5c76-4b9c-8849-8328ac92ca0e,73,,"[64.8, 26.4]",303479,1,,,,,-0.3659207,,Left Foot,,,"[75.5, 22.3]",Ground Pass,,11.458621,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,['9b5ddd2b-42d0-4f59-a30c-4d3c8abbfafc'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.691,Pass,,2019/2020
,,,,,,,,,,,,,,,1.256523,,,,,,,,,,,,,,bec37af7-0c14-4f71-bfd4-6f7fc961e294,76,,"[75.7, 22.0]",303479,1,,,,,2.9722888,,Right Foot,,,"[64.0, 24.0]",Ground Pass,,11.869709,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,4,Barcelona,217,"['151256a9-4aa0-4e81-a73e-c1047b850e46', '7c38e612-3912-4a77-bb48-992a20195cfa']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.665,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.812101,,,,,,,,,,,,,,6e1109a2-6ab5-4e19-899c-ebdc8c3c1837,80,,"[62.1, 24.0]",303479,1,,,,,0.36625555,,Left Foot,,,"[69.4, 26.8]",Ground Pass,,7.8185678,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,"['2fa69023-c083-4919-97a4-4e2a87ac1a5e', 'eb77089d-39c3-4dc2-a7a9-8a604468e92c']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.348,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.837987,,,,,,,,,,,,,,0bd706ae-f4e0-46f8-96b8-95b676ac3c5e,83,,"[64.0, 25.4]",303479,1,,,,,2.059774,,Right Foot,,,"[49.9, 51.9]",Low Pass,,30.017662,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,4,Barcelona,217,['8b7d7ee0-303e-4e4e-aeb4-afae44f9c7b6'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.887,Pass,,2019/2020
,,,,,,,,,,,,,,,2.161803,,,,,,,,,,,,,,ae01f77d-5eb6-4df0-a5db-f5b91bc3ef9a,86,,"[48.5, 56.5]",303479,1,,,,,-2.6419246,,Left Foot,,,"[26.7, 44.6]",Ground Pass,,24.836466,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['f04c9c35-7015-4222-86f1-f2790e4d81d6'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.775,Pass,,2019/2020
,,,,,,,,,,,,,,,1.480026,,,,,,,,,,,,,,82b1a43e-bea9-4859-9d9e-4410881cfd82,90,,"[32.4, 41.1]",303479,1,,,,,-0.96048224,,Right Foot,,,"[43.8, 24.8]",Ground Pass,,19.890953,,Incomplete,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,"['0bdb1889-17df-43fc-8e59-a1dac96042d4', '54a52307-af63-46a0-bb24-45c3276fae2a', 'fbf28758-8cf3-44f0-a2b7-d958e5bc0738']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.083,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.999997,,,,,,,,,,,,,,c7ebe571-d76e-4237-a076-58f9d3b0fdf6,96,,"[112.1, 71.5]",303479,1,,,,,-2.7610862,,Right Foot,,,"[98.1, 65.9]",Ground Pass,,15.078462,,,Martin Ødegaard,8252.0,,,,,,,1,Regular Play,Cristian Portugués Manzanera,6582.0,Right Wing,4,Barcelona,217,['4a0b10fc-718f-460e-b63a-426a24000a5e'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:48.197,Pass,,2019/2020
,,,,,,,,,,,,,,,0.477146,,,,,,,,,,,,,,81e606c5-22be-462c-8298-ed86c3942324,102,,"[18.1, 11.0]",303479,1,,,,,1.3521274,,Right Foot,,,"[18.9, 14.6]",Ground Pass,,3.6878178,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,4,Barcelona,217,['932363b3-1113-419b-bec8-db064605add9'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.033,Pass,,2019/2020
,,,,,,,,,,,,,,,0.862953,,,,,,,,,,,,,,08649a89-2a31-41c1-872e-9154272280af,105,,"[18.9, 14.6]",303479,1,,,,,2.753274,,Right Foot,,,"[14.5, 16.4]",Ground Pass,,4.753946,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['6dccf381-ebf0-43b2-b1d3-61b6fd5fe788'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.530,Pass,,2019/2020
,,,,,,,,,,,,,,,5.498099,,,,,,,,,,,,,,e40c7699-1e83-4dc1-b2ad-2cf7f0fb69c0,109,,"[12.0, 2.4]",303479,1,,,,,0.18137556,,Left Foot,,,"[69.8, 13.0]",High Pass,,58.763935,,Incomplete,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,"['c7c0efb1-c159-4495-93ca-c4520049dc3c', 'e06e2db2-7ce0-4f5b-b17c-16f5cefa1d89', 'fc50dab0-f463-4576-a915-acd95db7d66e']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.137,Pass,True,2019/2020
,,,,,,,,,,,,,,,4.679995,,,,,,,,,,,,,,e06e2db2-7ce0-4f5b-b17c-16f5cefa1d89,111,,"[50.3, 67.1]",303479,2,,,,,-2.6665819,,Left Foot,,,"[15.3, 49.1]",Ground Pass,,39.357338,,,Alejandro Remiro Gargallo,32185.0,,,,,,Recovery,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,5,Real Sociedad,210,"['5364aa9c-f066-4319-974a-1befa4ecae37', 'e40c7699-1e83-4dc1-b2ad-2cf7f0fb69c0']",0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:00.635,Pass,,2019/2020
,,,,,,,,,,,,,,,1.399994,,,,,,,,,,,,,,b9fd563a-f776-413d-b103-0e3fecbf2f26,114,,"[14.9, 47.7]",303479,2,,,,,-1.5448282,,Right Foot,,,"[15.5, 24.6]",Ground Pass,,23.10779,,,Robin Aime Robert Le Normand,22128.0,,,,,,,1,Regular Play,Alejandro Remiro Gargallo,32185.0,Goalkeeper,5,Real Sociedad,210,['e6884df5-9c6d-4087-aa6d-77a507ea7024'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:05.435,Pass,,2019/2020
,,,,,,,,,,,,,,,1.799999,,,,,,,,,,,,,,bf6e3d66-0990-4007-bbe5-64017ac26d4d,117,,"[15.9, 25.4]",303479,2,,,,,2.3440495,,Right Foot,,,"[3.7, 37.9]",Ground Pass,,17.466825,,,Alejandro Remiro Gargallo,32185.0,,,,,,,1,Regular Play,Robin Aime Robert Le Normand,22128.0,Left Center Back,5,Real Sociedad,210,['e4a04d24-e808-44eb-8d0b-67857cf1643f'],10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:10.675,Pass,,2019/2020
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,19fea24f-7725-45ab-b55d-9aadb56e3dd8,120,,"[3.3, 38.7]",303479,2,,,,,-1.2838576,,Right Foot,,,"[8.7, 20.4]",Ground Pass,,19.080095,,,Robin Aime Robert Le Normand,22128.0,,,,,,,1,Regular Play,Alejandro Remiro Gargallo,32185.0,Goalkeeper,5,Real Sociedad,210,['6409b79f-fbcf-4674-bfa2-a3af84b944c2'],13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:13.555,Pass,,2019/2020
,,,,,,,,,,,,,,,0.759999,,,,,,,,,,,,,,ee08d1d2-87c0-498e-9159-b384d35eeb4c,123,,"[15.1, 21.1]",303479,2,,,,,-0.031989083,,Right Foot,,,"[27.6, 20.7]",Ground Pass,,12.506398,,,Mikel Merino Zazón,3042.0,,,,,,,1,Regular Play,Robin Aime Robert Le Normand,22128.0,Left Center Back,5,Real Sociedad,210,['9327b6af-4515-4bae-a23f-4eabc390e491'],17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:17.355,Pass,,2019/2020
