ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.960013,,,,,,,,,,,b067d715-5c52-4680-a95c-ae5b982698db,46,,"[64.4, 19.2]",68339,0,,,,,1.9232122,,Left Foot,,,,"[55.5, 43.4]",,Ground Pass,,25.784685,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Kick Off,Thiago Motta,4325.0,Center Defensive Midfield,2,Barcelona,217,['c03632a0-6d40-475e-9867-b363a39afacb'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.335,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.0502,,,,,,,,,,,282ef340-bf8a-4afb-8585-5dd36e57c019,49,,"[62.5, 54.4]",68339,0,,,,,-0.40132356,,Right Foot,,,,"[89.6, 42.9]",,High Pass,,29.439089,,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,"['ac800862-08af-479a-9727-3844ba82c924', 'c6be3b95-e367-4785-bc04-3b9209775db8']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.863,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.5251,,,,,,,,,,,f9cb32b0-5c82-43fe-8d3a-759e43c63fce,54,,"[20.8, 75.1]",68339,0,,,,,-2.4119742,,Right Foot,,,,"[10.4, 65.8]",,Ground Pass,,13.951702,,,,,Rubén Martín Pulido,26062.0,,,,,,,1,From Kick Off,Mario Gutiérrez Cotelo,26061.0,Right Wing,2,Barcelona,217,['1ba0a0de-de4d-4876-95de-a11ef57c6bc7'],52,,,,,,,,,,,,,,,,,Getafe,216,00:00:52.839,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.6844,,,,,,,,,,,a22e1650-0e84-454d-9669-bfd3e4662b4e,57,,"[10.7, 67.3]",68339,0,,,,,-0.01913642,,Right Foot,,,,"[31.6, 66.9]",,Ground Pass,,20.903828,,,Incomplete,,,,,,,,,,1,From Kick Off,Rubén Martín Pulido,26062.0,Right Back,2,Barcelona,217,['4ed0275a-ecab-4443-ac1f-59906210c7b4'],54,,,,,,,,,,,,,,,,,Getafe,216,00:00:54.444,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.929629,,,,,,,,,,,47903453-f005-4150-8ac3-34507f064576,61,,"[98.3, 20.1]",68339,0,,,,,2.4551072,596d7f61-474b-4f10-94c6-21ed71dbb479,Left Foot,,,,"[91.1, 26.0]",True,Ground Pass,,9.3085985,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Kick Off,Sylvio Mendes Campos Junior,25854.0,Left Back,2,Barcelona,217,['a46eba25-eb45-475b-9375-a0180124de59'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.873,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.949185,,,,,,,,,,,67d1a920-cfcd-4c7a-8115-a9bb646e282c,67,,"[61.0, 41.0]",68339,1,,True,,,2.1527014,,Right Foot,,,,"[58.5, 44.8]",,Ground Pass,,4.548626,,,,,Mario Gutiérrez Cotelo,26061.0,,,,,,Kick Off,1,From Kick Off,Daniel González Güiza,20132.0,Center Forward,3,Getafe,216,['1462a5c4-2eba-4e76-963c-0e4342cfe9d8'],53,,,,,,,,,,,,,,,,,Getafe,216,00:01:53.889,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.54664,,,,,,,,,,,9d8edea2-ce3b-4595-ad8d-8bdf8aa6f8ab,69,,"[58.3, 44.2]",68339,1,,,,,2.317325,,Right Foot,,,,"[41.0, 62.9]",,Ground Pass,,25.475086,,,,,Rubén Martín Pulido,26062.0,,,,,,,1,From Kick Off,Mario Gutiérrez Cotelo,26061.0,Right Wing,3,Getafe,216,['73e1c524-0b4e-4f24-b4e2-d43d1c7d0ee7'],55,,,,,,,,,,,,,,,,,Getafe,216,00:01:55.244,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.450659,,,,,,,,,,,697d7681-d805-447b-9f26-86ce9312b311,72,,"[39.5, 62.9]",68339,1,,,,,-2.146221,,Right Foot,,,,"[32.3, 51.8]",,Ground Pass,,13.230646,,,,,David Belenguer Reverter,26058.0,,,,,,,1,From Kick Off,Rubén Martín Pulido,26062.0,Right Back,3,Getafe,216,['ae44ea71-6eb1-47e3-8179-c524c5e4dfc7'],57,,,,,,,,,,,,,,,,,Getafe,216,00:01:57.815,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.086553,,,,,,,,,,,62f66d3f-3806-459e-af8a-40669470fc72,75,,"[30.6, 48.9]",68339,1,,,,,-1.6064954,,Right Foot,,,,"[30.1, 34.9]",,Ground Pass,,14.008925,,,,,Aníbal Samuel Matellán,26040.0,,,,,,,1,From Kick Off,David Belenguer Reverter,26058.0,Right Center Back,3,Getafe,216,['3a8db9bb-6419-4fac-bfdd-af6c8d845e2c'],59,,,,,,,,,,,,,,,,,Getafe,216,00:01:59.860,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.325907,,,,,,,,,,,bc663dea-9084-4f7a-9678-9ffb029707dd,78,,"[31.2, 34.7]",68339,2,,,,,0.98158014,,Left Foot,,,,"[43.9, 53.7]",,High Pass,,22.853664,,,Incomplete,,Diego Rivas Gutiérrez,26060.0,,,,,,,1,From Kick Off,Aníbal Samuel Matellán,26040.0,Left Center Back,3,Getafe,216,"['0a6a866a-7da0-4ccf-9278-602b545d6ee1', '7f396893-1b81-4e1c-b9fa-81684dafe90f']",1,,,,,,,,,,,,,,,,,Getafe,216,00:02:01.062,Pass,,2005/2006
