50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7499b14b-6fc2-4a99-ad73-7ee31fdfbfc7,1,,,68348,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26106, 'name': 'Armando Miguel Correia de Sa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 26110, 'name': 'Daniel Jarque Gonzalez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 24797, 'name': 'Didier Domi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 26108, 'name': 'Eduardo Nascimento Costa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 26104, 'name': 'Fredson Câmara Pereira'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 26105, 'name': 'Iván De la Peña López'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 9}, {'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Espanyol,214,00:00:00.000,Starting XI,,2005/2006
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,141e5fdb-43c1-44c7-94de-f042893b570a,2,,,68348,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 25863, 'name': 'Juliano Haus Belletti'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 25910, 'name': 'José Edmílson Gomes de Moraes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 3}, {'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2005/2006
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e5f3f3a9-0ed0-4c71-9777-235fb7f27c53,3,,,68348,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,['91edd0b6-fb5a-4080-8062-631ed7314e86'],0,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,,2005/2006
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,91edd0b6-fb5a-4080-8062-631ed7314e86,4,,,68348,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,['e5f3f3a9-0ed0-4c71-9777-235fb7f27c53'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2005/2006
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e39f199d-f2fe-4a87-903d-bdce5e2e7df9,1441,,,68348,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,101,Barcelona,217,['25149f72-f1e7-418d-9617-cbac8d96cc00'],0,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,,2005/2006
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,25149f72-f1e7-418d-9617-cbac8d96cc00,1442,,,68348,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,101,Barcelona,217,['e39f199d-f2fe-4a87-903d-bdce5e2e7df9'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2005/2006
,,,,,,,,,,,,,,,,,0.217827,,,,,,,,,,,,,,b782e075-9868-49bb-86cf-e66a2c512f89,5,,"[61.0, 41.0]",68348,0,,,,,-1.4994888,,Right Foot,,,,"[61.1, 39.6]",,Ground Pass,,1.4035668,,,,Ronaldo de Assis Moreira,25879.0,,,,,Kick Off,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,2,Barcelona,217,['321328fe-61e3-41a4-b61e-7144a35bc50c'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.194,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.7622,,,,,,,,,,,,,,bd23397a-8894-4612-87bc-310a60554859,8,,"[60.3, 39.5]",68348,0,,,,,2.9361973,,Right Foot,,,,"[50.7, 41.5]",,Ground Pass,,9.806121,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,2,Barcelona,217,['ca6c4353-dcaf-459e-9c3d-ff9d05beea23'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.452,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.3885,,,,,,,,,,,,,,17a2e5ca-190e-4e01-a33a-fce9f0b593b9,11,,"[49.7, 45.2]",68348,0,,,,,1.929567,,Right Foot,,,,"[40.4, 70.0]",,Ground Pass,,26.486412,,,,Juliano Haus Belletti,25863.0,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,2,Barcelona,217,['55454450-21ac-452d-be34-e30c0de4203a'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.565,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.586364,,,,,,,,,,,,,,869e26ef-6cdd-45a7-9dcd-38d05e9a2bc8,14,,"[40.4, 70.0]",68348,0,,,,,-1.9289931,,Right Foot,,,,"[26.1, 31.8]",,Low Pass,,40.788845,,,,Oleguer Presas Renom,25873.0,,,,,,1,From Kick Off,Juliano Haus Belletti,25863.0,Right Back,2,Barcelona,217,['c3d06124-bc16-4e12-9083-052d5a604119'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.026,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.431647,,,,,,,,,,,,,,0ab3425b-8deb-44b7-a08b-8193d27eb010,17,,"[26.8, 31.0]",68348,0,,,,,-1.1401038,,Right Foot,,,,"[35.3, 12.5]",,Ground Pass,,20.359274,,,,Giovanni van Bronckhorst,17797.0,,,,,,1,From Kick Off,Oleguer Presas Renom,25873.0,Left Center Back,2,Barcelona,217,['998f82f7-91de-45c7-94e8-d5cee23f6a33'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.806,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.871111,,,,,,,,,,,,,,1046a31f-0f49-4f6c-9710-90885f7be240,20,,"[39.0, 13.6]",68348,0,,,,,1.9381906,,Left Foot,,,,"[27.3, 44.0]",,Ground Pass,,32.57376,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Giovanni van Bronckhorst,17797.0,Left Back,2,Barcelona,217,['9b16d267-9e95-4cf9-b8db-c67fca3835aa'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.706,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.645503,,,,,,,,,,,,,,1e0945b2-4242-4d31-8dd4-1d97808d09d2,23,,"[28.1, 51.4]",68348,0,,,,,1.0960556,,Right Foot,,,,"[41.0, 76.5]",,Ground Pass,,28.220915,,,,Juliano Haus Belletti,25863.0,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['3c70bda6-10f0-4dfc-a543-c40eeabc2f75'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.070,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.412202,,,,,,,,,,,,,,ea50ac0f-8848-47f0-a7c8-df745d5af237,26,,"[44.0, 71.5]",68348,0,,,,,-1.6918559,,Right Foot,,,,"[39.0, 30.4]",,Ground Pass,,41.40302,,,,Oleguer Presas Renom,25873.0,,True,,,,1,From Kick Off,Juliano Haus Belletti,25863.0,Right Back,2,Barcelona,217,['7699b420-516e-48a4-bbf9-a766bdf524c8'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.123,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.106872,,,,,,,,,,,,,,d4810c8e-f5e1-464d-8e14-1c69143e9d41,29,,"[39.0, 30.4]",68348,0,,,,,-1.2793396,,Right Foot,,,,"[45.0, 10.4]",,Ground Pass,,20.880613,,,,Giovanni van Bronckhorst,17797.0,,,,,,1,From Kick Off,Oleguer Presas Renom,25873.0,Left Center Back,2,Barcelona,217,['2948fe58-9faa-4368-b9a3-7e4d69d9f17d'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.564,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.396724,,,,,,,,,,,,,,920f5d91-453c-40ad-b86e-7d556d18bb15,32,,"[46.4, 10.4]",68348,0,,,,,2.1796727,,Left Foot,,,,"[38.8, 21.3]",,Ground Pass,,13.287965,,,,Oleguer Presas Renom,25873.0,,,,,,1,From Kick Off,Giovanni van Bronckhorst,17797.0,Left Back,2,Barcelona,217,['de705eb7-1700-453d-aa14-b68f4339331c'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.965,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.284166,,,,,,,,,,,,,,e3f7a50d-95e6-4859-871f-430a96ca7715,35,,"[39.5, 30.0]",68348,0,,,,,1.6164267,,Right Foot,,,,"[38.5, 51.9]",,Ground Pass,,21.92282,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Kick Off,Oleguer Presas Renom,25873.0,Left Center Back,2,Barcelona,217,['cdd2f98a-d5bc-4026-b6e2-828bba0d9952'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.967,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.630997,,,,,,,,,,,,,,f5d9f709-ca87-44f4-b342-7616f12d597e,38,,"[48.4, 54.6]",68348,0,,,,,-0.9118673,,Right Foot,,,,"[86.5, 5.4]",,High Pass,,62.227406,,,,Ronaldo de Assis Moreira,25879.0,,True,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Barcelona,217,['f8432c0e-7e78-4041-9822-a67d0c756840'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.093,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.360932,,,,,,,,,,,,,,34a67fd8-2630-448f-b964-6243a1576500,41,,"[81.1, 6.1]",68348,0,,,,,0.69766104,,Right Foot,,,,"[104.6, 25.8]",,Low Pass,,30.664963,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,2,Barcelona,217,"['60fe7973-5d39-4264-a5ca-a852e502cc40', '7d8e6ebd-6e6f-4c6e-a85b-103d49f043fd']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.419,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.71101,,,,,,,,,,,,,,9e2e4800-0880-4848-a72e-22aeeed0c08a,44,,"[89.0, 1.0]",68348,0,,,,,2.5413291,,,,,,"[72.2, 12.5]",,Low Pass,,20.359028,,,,Thiago Motta,4325.0,,,,,Throw-in,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,3,Barcelona,217,['e794ec48-5a9d-4286-90c2-1f695463d203'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.473,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.028561,,,,,,,,,,,,,,28c97817-8ff3-4005-bada-af7600c8ce48,47,,"[72.2, 12.5]",68348,0,,,,,1.5901488,,Left Foot,,,,"[71.9, 28.0]",,Ground Pass,,15.502903,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Right Center Midfield,3,Barcelona,217,['42984f1c-11eb-4bc1-a3bb-5d3986c85df0'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.089,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.0417,,,,,,,,,,,,,,bff10fc0-bc40-44df-886d-c8b7ac6f610e,54,,"[75.1, 29.4]",68348,0,,,,,-1.6860725,,Right Foot,,,,"[74.0, 19.9]",,Ground Pass,,9.563472,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,3,Barcelona,217,['9f75baef-2d47-4551-acfa-0e91a7d55fca'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.523,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.9331,,,,,,,,,,,,,,81dcc23c-5b13-4d62-a1c6-c8ed77926cd1,56,,"[74.0, 19.9]",68348,0,,,,,1.9646035,,Left Foot,,,,"[59.0, 56.0]",,Low Pass,,39.092327,,,,Juliano Haus Belletti,25863.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Right Center Midfield,3,Barcelona,217,['9ceb9571-bf76-49d3-87b0-92ad594301e1'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.565,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.1845,,,,,,,,,,,,,,23fbe84c-6620-43bd-82b1-1d9ed2b4d186,59,,"[53.9, 62.0]",68348,0,,,,,0.6789527,,Right Foot,,,,"[74.1, 78.3]",,Ground Pass,,25.95631,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Juliano Haus Belletti,25863.0,Right Back,3,Barcelona,217,['c82b3efa-56b0-461a-a7e0-57487042e638'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.020,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.22105,,,,,,,,,,,,,,bd1353ef-b5f4-44b9-95a0-e07ef17f9ddc,62,,"[74.7, 65.7]",68348,1,,,,,-1.7986534,,Left Foot,,,,"[71.5, 51.9]",,Ground Pass,,14.166157,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,['3a5c2918-b685-4d8d-bd9a-75f65a6d985d'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.414,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.371514,,,,,,,,,,,,,,9080fe6f-1df8-4d0a-87e4-ad0f5709995b,66,,"[70.3, 48.8]",68348,1,,,,,-1.5900247,,Right Foot,,,,"[69.9, 28.0]",,Ground Pass,,20.803846,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,3,Barcelona,217,"['442e4cb8-3d46-4349-9c9f-a0e344b023b6', 'be2eeebb-0ea1-45dd-b185-bc2e49833414']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.779,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.3163,,,,,,,,,,,,,,fb7fb6a2-d259-43f5-883a-950f078a5e67,69,,"[69.6, 26.9]",68348,1,,,,,-0.3186546,,Left Foot,,,,"[89.0, 20.5]",,Ground Pass,,20.428411,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Right Center Midfield,3,Barcelona,217,['05fbbd74-e9b9-4ef8-866f-bfbf4f11380b'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.323,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.927841,,,,,,,,,,,,,,9ee4c187-8d3f-4673-8b86-bff4fbe0c83d,72,,"[85.8, 27.3]",68348,1,,,,,1.2191402,,Right Foot,,,,"[96.0, 55.1]",,High Pass,,29.61216,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,3,Barcelona,217,"['45b49894-9a32-4e42-bae5-ba00a31308c4', 'dce2092f-4006-4eab-b2f1-5c9b00a5c33f']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.990,Pass,,2005/2006
,,,,,,,,,,,,,,,,,3.8527,,,,,,,,,,,,,,62df1d12-0c64-4955-8da7-80479f544a1c,76,,"[67.7, 73.5]",68348,1,,,,,-2.6505685,,Right Foot,,,,"[28.8, 52.7]",,Low Pass,,44.11179,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,From Throw In,Juliano Haus Belletti,25863.0,Right Back,3,Barcelona,217,"['707372c9-976e-4fcf-b5d5-513e51c89dd5', 'aec5d482-a5a0-4573-9771-dd9c92260fc1']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.546,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,2.574027,,,,,,,,,,,,,,24e11e5f-3809-439c-b413-fe5b8752ea98,78,,"[28.8, 52.7]",68348,1,,,,,-1.2220253,,Right Foot,,,,"[38.4, 26.3]",,Ground Pass,,28.09128,,,,Oleguer Presas Renom,25873.0,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,3,Barcelona,217,['3b73afaf-90f7-440f-af8a-035d3f34ecdb'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.398,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.3073,,,,,,,,,,,,,,b0ddc996-7baf-40b7-b7bf-b5cd5211b556,81,,"[38.4, 26.3]",68348,1,,,,,-1.1958046,,Right Foot,,,,"[45.8, 7.5]",,Ground Pass,,20.20396,,,,Giovanni van Bronckhorst,17797.0,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Left Center Back,3,Barcelona,217,['0f375f26-a22a-4892-b912-4afa83cf2485'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.194,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.5011,,,,,,,,,,,,,,b68a61ed-0efe-42cc-b566-0d31f831f456,84,,"[50.7, 7.5]",68348,1,,,,,-0.044841714,,Left Foot,,,,"[81.9, 6.1]",,High Pass,,31.231394,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,3,Barcelona,217,['ce3ee20d-dbdc-466e-811a-abe786744143'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.996,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.3886,,,,,,,,,,,,,,00d70432-f277-4152-9f7a-02e8380e4572,89,,"[79.4, 6.1]",68348,1,,,,,1.5585805,,Right Foot,,,,"[80.1, 63.4]",,High Pass,,57.304276,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,Free Kick,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,4,Barcelona,217,"['c1f9cbf2-f759-4ae0-b365-71f3b7d1c418', 'e2fdb531-cf89-4eeb-8c7c-cf9832bcb564']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.658,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.2701,,,,,,,,,,,,,,e2fdb531-cf89-4eeb-8c7c-cf9832bcb564,91,,"[40.9, 17.6]",68348,1,,,,,2.0841954,,Head,,,,"[35.6, 27.0]",,High Pass,,10.7912,,Incomplete,,Iván De la Peña López,26105.0,,,,,Recovery,1,From Free Kick,Luis García Fernández,23916.0,Left Wing,4,Barcelona,217,"['00d70432-f277-4152-9f7a-02e8380e4572', '244b650d-cd8b-42b3-a1c0-252ae9f8d5bd', '86366cc7-e708-4bc2-a26c-aff5eb60cc1e']",50,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:50.047,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.249977,,,,,,,,,,,,,,925d1509-fc5a-43d3-94f6-134caa42506b,100,,"[75.9, 22.1]",68348,1,,,,,0.011833767,,Head,,,,"[92.8, 22.3]",,High Pass,,16.901184,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,Recovery,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,4,Barcelona,217,"['202698ff-3fa5-4c37-91ea-51d7dbc18cfa', 'cd2ca76b-65ee-41ae-8a2c-ce8bb4b95ad3']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.703,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.4494,,,,,,,,,,,,,,ee229c30-76cd-4fc7-80d3-dd60d4782bb9,106,,"[37.3, 50.2]",68348,2,,,,,0.124354996,,Right Foot,,,,"[40.5, 50.6]",,Ground Pass,,3.224903,,Incomplete,,Raúl Tamudo Montero,26109.0,,,,,,1,From Free Kick,Alberto Lopo García,26107.0,Right Center Back,4,Barcelona,217,"['58c778fc-24e1-442a-8868-f32725c80ff9', '92569dde-23d7-4a30-a2e3-598d59502704']",3,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:03.531,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.9448,,,,,,,,,,,,,,14380a68-6daa-4f61-93ee-a3e086a22792,109,,"[82.3, 26.5]",68348,2,,,,,-0.7724119,,Left Foot,,,,"[90.1, 18.9]",,Ground Pass,,10.890363,,,,Ronaldo de Assis Moreira,25879.0,,,,,Recovery,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,4,Barcelona,217,['720bbecf-bcc0-4834-b27f-d8ac49cbb20f'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.387,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.367131,,,,,,,,,,,,,,432f2f42-ce79-42f6-878b-8a63ca74e34d,112,,"[91.4, 20.1]",68348,2,,,,,1.3086765,,Right Foot,,,,"[93.6, 28.3]",,Ground Pass,,8.489994,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,4,Barcelona,217,"['69419fc4-2a97-4835-b6fd-a9f04cdb0cc4', 'd5104f39-7f2b-45b0-a26d-ed4126cd371d']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.272,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.893713,,,,,,,,,,,,,,ebf9a0f3-1069-4834-885c-58981636aedf,116,,"[18.6, 55.1]",68348,2,,,,,1.1425322,,Right Foot,,,,"[24.9, 68.9]",,Ground Pass,,15.170036,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,Alberto Lopo García,26107.0,Right Center Back,5,Espanyol,214,['96d9c667-613f-4c40-93b3-cd88db197b57'],9,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:09.390,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.678707,,,,,,,,,,,,,,6f9c6602-12be-449b-887c-8a513684c0a7,120,,"[27.0, 72.0]",68348,2,,,,,-3.075898,,Left Foot,,,,"[11.8, 71.0]",,Ground Pass,,15.23286,,,,Alberto Lopo García,26107.0,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Wing,5,Espanyol,214,['c261d69d-a54c-480f-8829-f0298890f63c'],11,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:11.827,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.9224,,,,,,,,,,,,,,63bac007-c370-4c87-b37c-80127570b538,123,,"[14.4, 74.3]",68348,2,,,,,-0.0064515234,,Right Foot,,,,"[76.4, 73.9]",,High Pass,,62.00129,,Incomplete,,Raúl Tamudo Montero,26109.0,,,,,,1,Regular Play,Alberto Lopo García,26107.0,Right Center Back,5,Espanyol,214,"['538c1e13-3c81-40a9-b37d-bb578eb1219c', '89392724-cd00-41b4-bbdb-0d903b90848f']",15,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:15.105,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.0685,,,,,,,,,,,,,,538c1e13-3c81-40a9-b37d-bb578eb1219c,125,,"[44.6, 7.1]",68348,2,,,,True,0.5880026,,,,,,"[56.6, 15.1]",,High Pass,,14.422205,,Incomplete,,Thiago Motta,4325.0,,,,,Recovery,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,5,Espanyol,214,"['424d70ab-08bf-4990-b5be-7fbadd03a8d7', '63bac007-c370-4c87-b37c-80127570b538', 'bf8a510d-4324-477e-97f2-5f13cc9ce4c4', 'c6cebc55-7296-493e-963d-953958dcefed']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.028,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,0.971835,,,,,,,,,,,,,,424d70ab-08bf-4990-b5be-7fbadd03a8d7,128,,"[64.4, 65.9]",68348,2,,,,,2.1112158,,Right Foot,,,,"[63.8, 66.9]",,Ground Pass,,1.1661904,,,,Eduardo Nascimento Costa,26108.0,,,,,Recovery,1,Regular Play,Armando Miguel Correia de Sa,26106.0,Right Back,5,Espanyol,214,"['538c1e13-3c81-40a9-b37d-bb578eb1219c', '7dda860d-d1ea-42c6-bb80-210f386e7fd8']",20,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:20.096,Pass,,2005/2006
