50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.626704,,,,,,,,,,,,,8482640c-4a17-4d5b-9d76-87460d4ebaad,3643,,"[97.4, 35.6]",68323,90,,,,,0.75122344,7dc644ea-5945-4dd3-9965-e1483229daf9,Right Foot,,"[109.5, 46.9]",,High Pass,,16.555965,,,Ludovic Giuly,25878.0,True,,,Through Ball,True,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,234,Barcelona,217,['27888d50-207a-4887-8d7f-2e5bd78c8ed6'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:45:55.720,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.2424,,,,,,,,,,,,,4f7316d5-44d1-481f-8c27-9e4ac9f6441a,3652,,"[14.5, 5.5]",68323,91,,,,,-0.06053202,,Left Foot,,"[17.8, 5.3]",,Low Pass,,3.306055,Incomplete,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Midfield,235,Celta Vigo,209,['06801a93-cf50-4234-8cb8-90e654ca5394'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:03.983,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.8936,,,,,,,,,,,,,6f28ef5b-930f-4c3d-a2e3-6d7a0e8eee84,3654,,"[9.3, 1.0]",68323,91,,,,,0.52807444,,,,"[14.1, 3.8]",,High Pass,,5.5569777,,,David Josué Jiménez Silva,3064.0,,,,,,Throw-in,2,From Throw In,Diego Rodolfo Placente,25976.0,Left Back,236,Celta Vigo,209,['3d66002a-ddf6-4420-bd49-fb8fa67e7c24'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:29.567,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.8425,,,,,,,,,,,,,07eb987b-85ae-494c-a69b-84fe06457182,3656,,"[14.1, 3.8]",68323,91,,,,,-3.09995,,Right Foot,,"[9.3, 3.6]",,Low Pass,,4.804165,,,Diego Rodolfo Placente,25976.0,,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Right Midfield,236,Celta Vigo,209,['0e161dc3-848d-40e6-917c-f709059be679'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:30.461,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,2.920032,,,,,,,,,,,,,4b387182-1695-4547-a8d0-44fb998d8393,3659,,"[10.8, 4.5]",68323,91,,,,,0.5202278,,Left Foot,,"[50.6, 27.3]",,High Pass,,45.868073,,,João Fernando Nelo,25988.0,,,,,,,2,From Throw In,Diego Rodolfo Placente,25976.0,Left Back,236,Celta Vigo,209,['59ce5fa6-4c6c-4a29-8a20-c5c7d968835c'],35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:35.019,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.2965,,,,,,,,,,,,,0b26074b-16f1-4ebc-814e-dce597f2c17a,3663,,"[62.5, 35.4]",68323,91,,,,,2.6537561,,Left Foot,,"[52.7, 40.6]",,Low Pass,,11.094143,,,Carles Puyol i Saforcada,20125.0,,,,,,Recovery,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,237,Barcelona,217,['9ce60f60-c95c-46f0-a5d7-b985e663279f'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:46:39.442,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,2.760663,,,,,,,,,,,,,36d5df14-ccb3-4122-85ac-b7851a244fd1,3665,,"[53.4, 41.5]",68323,91,,,,,-3.1142437,,Right Foot,,"[20.5, 40.6]",,Ground Pass,,32.912308,,,Víctor Valdés Arribas,20176.0,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,237,Barcelona,217,['ffc4de6f-b6f5-4e57-90d6-0dec10a6e413'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:46:40.738,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,2.479557,,,,,,,,,,,,,83403217-1e27-4abf-a516-0dfe1fb24bc8,3667,,"[20.5, 40.6]",68323,91,,True,,,-0.58381414,,Left Foot,,"[64.7, 11.4]",,Low Pass,,52.974335,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,237,Barcelona,217,['25aea122-6d9b-4407-b773-a0ec66a4ebb8'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:46:46.556,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.728043,,,,,,,,,,,,,b7817d4d-012d-4a9e-97a7-b876bae21749,3671,,"[68.0, 13.2]",68323,91,,,,True,-1.3318598,,,,"[69.9, 5.4]",,Low Pass,,8.028076,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,237,Barcelona,217,"['5f68557c-c0b5-4baf-97ad-0c0d0a8a5178', 'ce958bf2-36c9-432f-bc55-c288b5c7f5e4']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:46:50.432,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,1.325306,,,,,,,,,,,,,5457834b-78cc-4e68-9a57-3c9cb3a263c6,3675,,"[69.7, 4.3]",68323,91,,,,,1.7172805,,Right Foot,,"[68.8, 10.4]",,Low Pass,,6.166036,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,237,Barcelona,217,['4a532cc9-cc3a-4e9e-a5db-6cc61c2fec51'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:46:51.227,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.153959,,,,,,,,,,,,,c0104fb1-1cf8-41c5-a265-396b52739f90,3678,,"[68.0, 10.8]",68323,91,,,,,-3.0850492,,Left Foot,,"[52.1, 9.9]",,Ground Pass,,15.925451,,,Thiago Motta,4325.0,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,237,Barcelona,217,['5ec303c8-cf6c-49a4-b917-6c4dc62dadc4'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:46:52.592,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.1731,,,,,,,,,,,,,d2f02e17-4401-4090-a955-d8ea6e246ca7,3681,,"[52.1, 9.9]",68323,91,,,,,1.8091671,,Left Foot,,"[49.5, 20.6]",,Ground Pass,,11.011357,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,Regular Play,Thiago Motta,4325.0,Right Center Midfield,237,Barcelona,217,['dcda9b96-b92a-443f-929c-cd5d201cfb32'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:46:54.637,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.6822,,,,,,,,,,,,,937dd9ef-a07a-45f5-a70d-956e04b20583,3683,,"[49.5, 20.6]",68323,91,,,,,-0.5597558,,Left Foot,,"[72.8, 6.0]",,High Pass,,27.496363,Incomplete,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,237,Barcelona,217,['2974b0cf-9c31-4eac-a25c-36b8c9944c21'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:46:55.811,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72b2c7a4-82bb-40c7-8942-85abb6549b08,6,,"[62.5, 40.4]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Néstor Fabián Canobbio Bentaberry,25980.0,Center Attacking Midfield,2,Celta Vigo,209,['16e6d251-9a97-43be-8cdc-51fcd81d2a10'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.809,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f29f673d-83c3-4e5c-a58e-f9eb823a54d9,9,,"[51.0, 35.4]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,2,Celta Vigo,209,['0fefd645-d307-4d87-a9ec-3d5daa45c94a'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:03.065,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127f1bec-5735-4453-82f9-750328a635f6,13,,"[42.4, 57.6]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ángel Domingo López Ruano,25984.0,Right Back,2,Celta Vigo,209,"['115616f7-b581-4e57-b2e1-d223884f7a4e', '8440fed1-f500-496e-9d45-cf5a4bb1f491']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:07.585,Ball Receipt*,True,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcc69747-e295-4478-9e0e-220ce7a47288,18,,"[100.3, 2.5]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,2,Celta Vigo,209,['cf4bb2ec-bf90-4c78-9995-05aa37e4f354'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.731,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5df2d56-12f0-4de9-95c4-64d1e4fd01a8,21,,"[98.5, 10.8]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,3,Celta Vigo,209,['b0363945-9894-484a-8eef-d9fb5a9e1fed'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.364,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9994877c-233b-4656-961c-781bcfb2dc34,23,,"[97.7, 21.8]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,3,Celta Vigo,209,['2f029b22-5a4b-422e-bf80-9259e68074c4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.697,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2de6f0c-6f5b-4062-acba-1549f5f0dc81,28,,"[30.1, 70.9]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Núñez Tena,25982.0,Right Wing,3,Celta Vigo,209,"['009b6eb6-07ec-4e55-a014-3c9d574da8bc', '0bc76231-7bd7-481c-9779-8f3f6cbd0dc0']",28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:28.645,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dfd4aba-74f3-4bec-9afa-990ccf2ff9a4,39,,"[23.7, 69.7]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Néstor Fabián Canobbio Bentaberry,25980.0,Center Attacking Midfield,4,Celta Vigo,209,['9b3e6a38-4627-4521-96b5-8e2134130f23'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:42.866,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70bdd6-4174-4cbf-be1a-3fed3f7f6bf3,42,,"[11.2, 78.7]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,4,Celta Vigo,209,['41f9a3f3-f051-4c46-b47d-041fa4a583f4'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:44.718,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39b19fc5-4e54-487a-96d7-daa0152ade5c,45,,"[56.2, 76.7]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Fernando Nelo,25988.0,Center Forward,4,Celta Vigo,209,['e02dd178-c2d9-45a4-83ee-1fd68110975f'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:47.975,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221bfbc3-d268-4908-a723-c32c2d986e43,48,,"[69.9, 3.4]",68323,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,4,Celta Vigo,209,['9cb4218d-1636-4343-9d48-16a56a1b9ae7'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.653,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beaf9b64-5596-4ba5-8610-da135354fc18,52,,"[73.0, 70.4]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Fernando Nelo,25988.0,Center Forward,5,Celta Vigo,209,['e4180c07-13cc-4798-a40c-74a5911c17ec'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:04.122,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814d75be-89f2-495c-8660-bb563ba270b8,55,,"[65.8, 65.4]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iriney Santos Da Silva,25978.0,Right Defensive Midfield,5,Celta Vigo,209,['2e8a5ca8-be28-4395-91b2-ff50291d9281'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:04.980,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f376825-f6a9-438e-9979-b84e70e53b7b,59,,"[50.6, 29.0]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,5,Celta Vigo,209,['4de9afe5-14ca-4a62-afc7-d1e01a54f255'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.078,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eadb9cdc-47a6-4717-bf40-29d955054155,68,,"[69.3, 35.9]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Left Wing,5,Celta Vigo,209,['6cbf57c0-db1f-49ad-9b0f-deff70473a20'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:08.791,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598076d1-3334-4c9e-8916-e15698ac5537,72,,"[59.3, 64.7]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['5f2079e8-c70e-4609-a77b-599446a80d13'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.687,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b8780c3-6475-4e75-9dd3-42ad626a3726,76,,"[59.9, 46.6]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,6,Barcelona,217,['d33d0b0d-c01b-47ff-b05e-20f9d7850f56'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.371,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7587a8ed-7108-433f-b3a1-2d3f5ed6ad0a,79,,"[73.1, 2.9]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,6,Barcelona,217,['73b02528-79cd-4982-9b4e-4ba4c80b98c9'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.495,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce8d06ea-4c22-4853-a0d6-43c06f169585,83,,"[73.4, 14.5]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,6,Barcelona,217,['e66f0a38-fff2-478f-855f-4161323b65b0'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.024,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcf6c1b9-d5a9-4d78-b7f0-fe107ff8229f,86,,"[75.6, 69.3]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,6,Barcelona,217,['0637ba84-a0a8-4bca-b7da-28e6df6ce009'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.276,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01cb4b82-84d4-46e4-8796-6c0963db35c3,90,,"[76.6, 77.1]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['48e2d493-7021-4f76-8b1d-d935c60f6530'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.158,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0695216-16f6-4121-88b7-71fd3e11f274,97,,"[47.5, 21.7]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,7,Celta Vigo,209,['9f864358-a001-4cdc-b2d1-d4ada610627b'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:36.698,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc4ee6aa-c5c1-4b2c-b16b-da9c1c0d0cfe,101,,"[64.0, 25.6]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Fernando Nelo,25988.0,Center Forward,7,Celta Vigo,209,['6c2b5771-f0d9-49d7-b8f5-f11715c62b7a'],37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:37.964,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f3e9ccb-c4bf-406e-a55a-ec521f738b3f,103,,"[74.1, 9.9]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Wing,7,Celta Vigo,209,['3ee13aa4-f29c-4699-8ea4-818e44260b5f'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:39.050,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6708e2de-8e16-46b4-bddc-dbc76af72735,106,,"[112.4, 40.0]",68323,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Fernando Nelo,25988.0,Center Forward,7,Celta Vigo,209,['44d3f080-436f-4f0c-b5fe-e2a1090e20c6'],48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:48.814,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c328f3b-508f-4454-9823-fb774a4ed1ad,108,,"[43.5, 2.7]",68323,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,8,Barcelona,217,['13d04c83-5be9-4e12-ac43-55c696e87c51'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.645,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2bb3a7-2be2-4857-a830-27b1f993ec5a,110,,"[87.0, 77.2]",68323,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Núñez Tena,25982.0,Right Wing,8,Barcelona,217,['ea3256fc-fe98-40c4-9d45-ad8e43e0bfb9'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:11.010,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b6cf21-c89d-480d-9598-1c805802209f,114,,"[72.0, 9.2]",68323,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,9,Barcelona,217,['12e1eac2-88a0-4267-a405-a51c277b94ba'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.530,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddb21718-94b5-48f2-b039-46c56296e744,118,,"[74.3, 17.7]",68323,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,9,Barcelona,217,['f80c5af1-5355-4a63-b9ce-25b42264ede6'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.080,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c08fcc18-887a-43e2-8165-938265eb1469,123,,"[107.4, 36.3]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,10,Barcelona,217,['45b75f05-d1bf-499c-93bf-73d297d192c3'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.266,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f42435-f906-44c4-acd0-8af85e95059b,128,,"[87.9, 36.3]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,10,Barcelona,217,['be93a391-3cdd-4be5-bea3-d014c2604a49'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.914,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ec2382-13d5-46d8-bf4f-2a670ee00222,131,,"[34.8, 53.0]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Néstor Fabián Canobbio Bentaberry,25980.0,Center Attacking Midfield,11,Celta Vigo,209,"['1d5703eb-568b-4718-8f46-b8aa67ea8d25', 'ea9ed91e-d2e4-488a-bd51-970857306779']",6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:06.886,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8a7081-2188-4d68-9e3e-7a4be8ad129c,134,,"[36.1, 46.3]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Fernando Nelo,25988.0,Center Forward,11,Celta Vigo,209,['c7cc67b8-324a-476f-a0bf-392562dbca33'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:07.327,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c563be-6e63-41c8-9a7c-3872b0691389,144,,"[77.7, 8.9]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,['058ef085-f1b2-4fd0-a997-d755709259ee'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.131,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a99994aa-e40e-4927-8f1e-584fd58d03f8,146,,"[71.8, 2.9]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,['4503f37b-33a3-45d3-bffd-ffb2335bb4f5'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.120,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32052411-41cb-48ef-99df-47f0282897da,150,,"[72.4, 11.0]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,"['1979d1f2-8f3c-4e51-86df-1cce796df0ce', '324f196b-8a27-44c6-95d5-ea41649fdbd6']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.986,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79ae0306-e89b-4257-bb63-84789c68823c,153,,"[69.7, 2.3]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,['052d36c1-eaab-4ebe-a914-31e2ee3c56ba'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.275,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3ebd67b-5c70-4a57-a879-15b1d76b718a,156,,"[52.6, 8.5]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,13,Barcelona,217,['8a386016-719f-4655-9de6-9b8afb545552'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.166,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b792788-d8ec-48ea-b630-21bab247fda0,159,,"[91.5, 75.0]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,13,Barcelona,217,['1910e9cf-0db2-4b21-90df-9fec97e4e05d'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.187,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e98a69a2-6570-4e96-a2a8-6ea78ee4a8d1,164,,"[34.5, 21.2]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Wing,14,Celta Vigo,209,"['0311719c-0ec6-4a4a-ac22-b20dbc3b9935', 'bcb3af8d-6a12-4572-9805-c6e342489bac']",33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:33.966,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1aad6e9-57e6-4974-9259-90d1043463fa,167,,"[23.7, 19.1]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Emanuel Lequi,25973.0,Left Center Back,14,Celta Vigo,209,['145b8458-05ab-468c-8390-134a6a768665'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:36.832,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9ad28d-2cbe-4750-bf88-982e81da25fe,169,,"[43.5, 9.2]",68323,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Rodolfo Placente,25976.0,Left Back,14,Celta Vigo,209,['d346d9cc-55fc-475f-9d77-a72621b716eb'],38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:38.159,Ball Receipt*,,2005/2006
