ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,5.0299,,,,,,,,,,,,,,2623def3-b15a-448a-9083-75ae07c4ef15,2431,,,"[52.0, 55.0]",69154,67,,True,,,0.9618866,,Right Foot,,,,"[64.9, 73.5]",,Ground Pass,,22.553492,,,,Lionel Sebastián Scaloni,26417.0,,,,,,2,From Kick Off,Víctor Javier Añino Bermúdez,26071.0,Right Defensive Midfield,157,Racing Santander,1217,['0134e282-5d63-4d8e-b4da-530bb5b225cb'],54,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:22:54.440,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.0563,,,,,,,,,,,,,,0cb51fbc-ace0-438c-8063-29d297fd2a35,2433,,,"[64.9, 74.4]",69154,68,,,,,-2.4013252,,Right Foot,,,,"[56.8, 67.0]",,Ground Pass,,10.971326,,,,Gonzalo Colsa Albendea,26073.0,,,,,,2,From Kick Off,Lionel Sebastián Scaloni,26417.0,Right Midfield,157,Racing Santander,1217,['ebfd7e40-fb33-49bc-91c9-0069f56ac866'],0,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:00.606,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1319,,,,,,,,,,,,,,96bb482c-2a61-462f-8979-cae2a46a24cc,2436,,,"[57.3, 67.9]",69154,68,,,,,-1.6610676,,Right Foot,,,,"[55.2, 44.7]",,Ground Pass,,23.29485,,,,Víctor Javier Añino Bermúdez,26071.0,,,,,,2,From Kick Off,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,157,Racing Santander,1217,['b5d79b8f-8303-4000-9aa8-5d99f31da7f4'],2,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:02.513,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.7582,,,,,,,,,,,,,,c2751413-543a-4954-ac58-eb950a7a54cd,2439,,,"[56.8, 45.8]",69154,68,,,,,-2.8610559,,Right Foot,,,,"[39.1, 40.7]",,Ground Pass,,18.420097,,,,Ezequiel Marcelo Garay,6891.0,,,,,,2,From Kick Off,Víctor Javier Añino Bermúdez,26071.0,Right Defensive Midfield,157,Racing Santander,1217,['248b8dd6-0251-4077-a768-2128958c6309'],4,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:04.134,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.9356,,,,,,,,,,,,,,3b5f5428-1da2-44cd-8eb2-f957559ca6c8,2442,,,"[39.4, 39.4]",69154,68,,,,,1.5707964,,Right Foot,,,,"[39.4, 58.5]",,Ground Pass,,19.1,,,,Rubén González Rocha,26068.0,,,,,,2,From Kick Off,Ezequiel Marcelo Garay,6891.0,Left Center Back,157,Racing Santander,1217,['9b81343d-67b0-4b81-a8e0-c0b937e0ed1f'],6,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:06.765,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.4887,,,,,,,,,,,,,,1f42338c-9ff9-46f0-bbe0-50141dfa413c,2445,,,"[49.3, 61.2]",69154,68,,,,,0.37888387,,Right Foot,,,,"[81.2, 73.9]",,Ground Pass,,34.335114,,,,Juan José Expósito Ruíz,26066.0,,,,,,2,From Kick Off,Rubén González Rocha,26068.0,Right Center Back,157,Racing Santander,1217,['47fe7239-a422-4994-9d0e-dd88a6bde9e2'],12,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:12.618,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.520795,,,,,,,,,,,,,,90d82d54-1e1d-4f32-ab65-3885bec75a04,2451,,,"[53.6, 8.2]",69154,68,,,,,0.02418883,,Right Foot,,,,"[66.0, 8.5]",,Ground Pass,,12.403628,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Kick Off,Anderson Luís de Souza,19757.0,Right Center Midfield,157,Racing Santander,1217,['e6bb0841-076b-4fd3-b57a-a95a0a1d41c0'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.647,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.7542,,,,,,,,,,,,,,f381725a-d361-4ea0-9551-51b9b5ac093b,2454,,,"[65.3, 7.6]",69154,68,,,,,0.75139767,,Right Foot,,,,"[80.5, 21.8]",,Ground Pass,,20.800962,,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,157,Racing Santander,1217,"['238b8e8b-12e6-463a-9dc8-8ed3f56244a9', '8eeeb520-23b1-4ba2-93b8-00a96450735e']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:17.846,Pass,,2006/2007
,,,,,,,,,,,,,,,,3.557,,,,,,,,,,,,,,238b8e8b-12e6-463a-9dc8-8ed3f56244a9,2456,,,"[40.5, 59.2]",69154,68,,,,,-2.9976673,,Right Foot,,,,"[12.9, 55.2]",,Ground Pass,,27.88835,,,,Juan Jesús Calatayud Sánchez,25870.0,,,,,Recovery,2,From Kick Off,Ezequiel Marcelo Garay,6891.0,Left Center Back,157,Racing Santander,1217,"['abffa993-ac9d-47c4-8de1-5cdcca45f316', 'f381725a-d361-4ea0-9551-51b9b5ac093b']",19,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:19.600,Pass,,2006/2007
,,,,,,,,,,,,,,,,4.224,,,,,,,,,,,,,,33abb357-9c30-4123-bbb7-225842fb1ef1,2458,,,"[12.7, 55.5]",69154,68,,,,,0.33394507,,Right Foot,,,,"[61.7, 72.5]",,High Pass,,51.86521,,,Incomplete,Juan José Expósito Ruíz,26066.0,,,,,,2,From Kick Off,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,157,Racing Santander,1217,"['853991b9-c502-45c9-9c66-fa7d1f2ab87a', 'd11ce3c9-c2a5-4157-8a58-926ace1ac7f8']",23,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:23.157,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.77168,,,,,,,,,,,,,,62ef1147-43f8-4bff-8647-0eaaf6c6a6c7,2462,,,"[56.5, 9.9]",69154,68,,,,,2.5522726,,Right Foot,,,,"[39.0, 21.6]",,Low Pass,,21.05089,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Left Back,158,Barcelona,217,['6a5a8d24-7016-4555-9e5c-21463d806818'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.850,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.683579,,,,,,,,,,,,,,5d2ee9fa-3d09-49cf-8964-478cfbb6374a,2465,,,"[46.7, 28.1]",69154,68,,,,,1.4095296,,Right Foot,,,,"[50.1, 49.0]",,Ground Pass,,21.17475,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,158,Barcelona,217,['b91ecfd2-c337-4762-bb5e-2bc8d9d9f5ed'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.481,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.228418,,,,,,,,,,,,,,d01a08df-74d5-4096-8dd8-c1eaf2295592,2469,,,"[48.9, 49.2]",69154,68,,,,,1.3782653,,Right Foot,,,,"[54.3, 76.9]",,Ground Pass,,28.221445,,,,Juliano Haus Belletti,25863.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,158,Barcelona,217,['740b8204-7111-4507-ad9f-fdd68ff13afc'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.964,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.444165,,,,,,,,,,,,,,cf239778-45b0-434e-bae4-ad28c60b4c17,2472,,,"[54.3, 76.6]",69154,68,,,,,-2.1687653,,Right Foot,,,,"[40.2, 55.9]",,Ground Pass,,25.045958,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,158,Barcelona,217,['400afc20-1a07-4549-b8bf-39c77d84fed7'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:42.510,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.5452,,,,,,,,,,,,,,013b842e-5cb6-4ec2-8113-5b4d1cd3ff14,2475,,,"[38.3, 59.8]",69154,68,,,,,0.10885758,,Right Foot,,,,"[93.2, 65.8]",,High Pass,,55.226894,,,Incomplete,Ludovic Giuly,25878.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Left Center Back,158,Barcelona,217,"['485ab6fa-cf46-459c-ae99-108518a71409', '839de672-fce7-459b-bdc1-37b0966007e1']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.532,Pass,,2006/2007
,,,,,,,,,,,,,,,,3.0833,,,,,,,,,,,,,,bc9ed063-8d06-4513-bed1-ffdfc6b0a2b7,2479,,,"[30.1, 4.2]",69154,68,,,,,0.2850166,,Left Foot,,,,"[45.8, 8.8]",,Ground Pass,,16.360012,,,,Víctor Javier Añino Bermúdez,26071.0,,,,,,2,Regular Play,Oriol Lozano Farrán,26067.0,Left Back,159,Racing Santander,1217,['f24a3471-f2a6-4b29-bb5f-4d3e5a2edffd'],51,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:51.597,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.4564,,,,,,,,,,,,,,c7234693-be97-46ce-8f4b-01898103e707,2482,,,"[50.2, 7.4]",69154,68,,,,,0.7012599,,Right Foot,,,,"[59.2, 15.0]",,Ground Pass,,11.779643,,,,Javier Ángel Balboa Osa,26419.0,,,,,,2,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Right Defensive Midfield,159,Racing Santander,1217,['4b8564e3-36f6-4455-af1e-560c15e93002'],55,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:55.092,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1692,,,,,,,,,,,,,,7ae27252-5d73-4977-83a3-7faefde18e08,2485,,,"[58.9, 15.0]",69154,68,,,,,2.3968225,,Left Foot,,,,"[52.5, 20.9]",,Ground Pass,,8.7045965,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,2,Regular Play,Javier Ángel Balboa Osa,26419.0,Right Center Forward,159,Racing Santander,1217,['c49d6435-c07e-42b5-b95a-667e9cdfbbae'],55,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:55.588,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.8168,,,,,,,,,,,,,,06835aa4-033b-4d53-9635-6d2c61bb4241,2489,,,"[70.9, 9.6]",69154,68,,,,,-2.3978372,,Left Foot,,,,"[65.9, 5.0]",,Ground Pass,,6.794115,,,,Víctor Javier Añino Bermúdez,26071.0,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,159,Racing Santander,1217,['7f5c2630-b789-43eb-9273-e64f4b08d80f'],59,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:59.532,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.1466,,,,,,,,,,,,,,48074a88-fceb-4b1b-ac16-b44aa21b01df,2492,,,"[65.1, 6.4]",69154,69,,,,,1.3258177,,Right Foot,,,,"[65.9, 9.6]",,Ground Pass,,3.2984846,,,Incomplete,,,,,,,,2,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Right Defensive Midfield,159,Racing Santander,1217,['c6a101bf-a936-42e5-8caa-7287a412c43e'],3,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:03.224,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.86649,,,,,,,,,,,,,,6d082096-640e-4275-85b6-eb0c0fadb9b5,2496,,,"[66.5, 59.8]",69154,69,,,,,-0.13742615,,Right Foot,,,,"[75.9, 58.5]",,Ground Pass,,9.489468,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,160,Barcelona,217,['c7fc8f9c-40ef-423d-8216-435648efbc87'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.970,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.302055,,,,,,,,,,,,,,ab26ab75-cf48-420d-9022-4dce5df01861,2500,,,"[81.6, 55.5]",69154,69,,,,,-1.5228878,,Left Foot,,,,"[82.3, 40.9]",,Ground Pass,,14.616771,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,160,Barcelona,217,['c4bf8a20-6b89-40e3-aa08-fcb1a33207e4'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:07.655,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.417218,,,,,,,,,,,,,,ab78f505-84bb-4913-a421-207f103a9a89,2503,,,"[81.7, 34.5]",69154,69,,,,,-0.338024,,Right Foot,,,,"[98.2, 28.7]",,Low Pass,,17.489712,,,,Ronaldo de Assis Moreira,25879.0,,,Through Ball,True,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,160,Barcelona,217,['3bec21e9-37a9-4289-bf15-d843a25023ff'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.037,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.292181,,,,,,,,,,,,,,95c2b0bb-6f2f-421d-b86b-37aa1511d05e,2517,,,"[68.5, 16.1]",69154,69,,,,,1.8895884,,Right Foot,,,,"[61.8, 36.4]",,Ground Pass,,21.37709,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,160,Barcelona,217,['29be20db-ba18-4bbf-9ff8-ee0af5f71340'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.310,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.712207,,,,,,,,,,,,,,a9a82450-be70-4c85-89f7-0dab9927465f,2520,,,"[67.1, 33.8]",69154,69,,,,,1.5707964,,Right Foot,,,,"[67.1, 43.9]",,Ground Pass,,10.1,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,160,Barcelona,217,['4d5ca2d3-38d8-4160-836e-2cf2a3cbf5b3'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.460,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.722797,,,,,,,,,,,,,,f7c0278c-78f9-42b2-9988-e37e8131e2a9,2523,,,"[67.6, 43.9]",69154,69,,,,,-0.5260664,,Right Foot,,,,"[80.0, 36.7]",,Ground Pass,,14.338758,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,160,Barcelona,217,['936e56e6-9416-4751-b424-099667367eb9'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.254,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.945322,,,,,,,,,,,,,,1369d1fe-a6e5-4e18-a79f-9156506bc72e,2527,,,"[81.0, 42.2]",69154,69,,,,,1.1938871,,Left Foot,,,,"[84.8, 51.8]",,Ground Pass,,10.324728,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,160,Barcelona,217,['deaa0806-d5ea-4114-939c-00c0813f5d97'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.676,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.855768,,,,,,,,,,,,,,00602e45-9034-4eec-9352-2d43127ae014,2531,,,"[78.1, 61.9]",69154,69,,,,,2.1745458,,Right Foot,,,,"[70.1, 73.5]",,Ground Pass,,14.091132,,,,Juliano Haus Belletti,25863.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,160,Barcelona,217,"['3f383b87-8ff8-4caa-b1f4-2f92eb9c7ad5', '5d12d05d-0905-4bbc-b725-74270673b236']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.215,Pass,True,2006/2007
,,,,,,,,,,,,,,,,0.734871,,,,,,,,,,,,,,2905f5f2-339b-47d5-9a63-6d7b59d3767d,2534,,,"[70.1, 73.5]",69154,69,,,,,-1.4490986,,Right Foot,,,,"[71.8, 59.6]",,Ground Pass,,14.003571,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,160,Barcelona,217,['6328a9e5-ea5b-4f77-a32c-9971e5136e89'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.467,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.560515,,,,,,,,,,,,,,6f24380c-099f-4341-b664-c73f8feb23d5,2537,,,"[68.6, 60.5]",69154,69,,,,,-2.8540168,,Right Foot,,,,"[40.2, 52.1]",,Ground Pass,,29.61621,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,160,Barcelona,217,['5f15100f-cc15-4097-a045-c6b0f134e097'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.686,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.66359,,,,,,,,,,,,,,13f6216c-8a44-4abb-b677-a72871c14275,2540,,,"[35.0, 52.9]",69154,69,,,,,-2.5798566,,Right Foot,,,,"[20.7, 43.9]",,Ground Pass,,16.89645,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Left Center Back,160,Barcelona,217,['81dedbb3-a8af-4e84-b86f-e0d835de6c6b'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.553,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.792365,,,,,,,,,,,,,,155579d3-47c6-4b0e-9020-47337603f511,2543,,,"[20.3, 42.0]",69154,69,,,,,-1.0309278,,Right Foot,,,,"[36.3, 15.3]",,Ground Pass,,31.126997,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,160,Barcelona,217,['adf17d65-371b-4d43-a35b-cf8c3a876180'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.307,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.040893,,,,,,,,,,,,,,568a9bfa-f8b5-4f77-9035-12bab8b5f35e,2546,,,"[36.3, 8.1]",69154,69,,,,,1.3884858,,Right Foot,,,,"[39.6, 26.0]",,Ground Pass,,18.201649,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,160,Barcelona,217,['2f406f8d-ea22-4963-ba12-50f08ab78fe9'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.022,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.261378,,,,,,,,,,,,,,8e4b4a6d-604d-40ad-870b-9c2c67dae014,2549,,,"[40.9, 27.7]",69154,69,,,,,1.159185,,Right Foot,,,,"[49.5, 47.4]",,Ground Pass,,21.495348,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,160,Barcelona,217,['489b720a-b111-4b09-8b1a-c554848c1b34'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.563,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.605908,,,,,,,,,,,,,,546c1915-119a-4c35-9f1e-bd67a7aebd5f,2552,,,"[49.5, 47.4]",69154,69,,,,,2.3561945,,Right Foot,,,,"[37.5, 59.4]",,Ground Pass,,16.970562,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,160,Barcelona,217,['7a8bd0bb-abba-4c3b-8169-2655d4b9e1e0'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.677,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.535751,,,,,,,,,,,,,,7d541e81-b292-4794-82b6-cd46def2a350,2555,,,"[36.0, 59.0]",69154,69,,,,,-1.5472158,,Left Foot,,,,"[36.5, 37.8]",,Ground Pass,,21.205894,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Left Center Back,160,Barcelona,217,['218209d2-af09-4b01-a8c9-36e22c2a760d'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.519,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.146457,,,,,,,,,,,,,,5b8a7f8c-2ba6-4589-955f-904be95d0b1f,2559,,,"[39.2, 40.3]",69154,70,,,,,1.2149383,,Right Foot,,,,"[43.4, 51.6]",,Ground Pass,,12.055289,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,160,Barcelona,217,"['b621b223-5913-43c4-8d3a-4afd682b6765', 'da59eb69-4aec-4025-b0b9-e8c889b97911']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.837,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.511791,,,,,,,,,,,,,,8fafea44-dedc-4de3-9dea-c4222c19cbb6,2562,,,"[38.8, 38.0]",69154,70,,,,,-1.6027004,,Right Foot,,,,"[37.9, 9.8]",,Ground Pass,,28.214357,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,160,Barcelona,217,['9d05c633-a165-42bb-9e66-7560ab36547d'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.800,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.438974,,,,,,,,,,,,,,e82a4762-c4a9-46da-bcf4-4b44f4b82e54,2565,,,"[36.3, 13.8]",69154,70,,,,,2.272707,,Left Foot,,,,"[14.4, 39.7]",,Ground Pass,,33.917843,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,160,Barcelona,217,['0d0b5d14-5b5b-426c-bc9e-a58c703ea7ca'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.849,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.279551,,,,,,,,,,,,,,718f35cd-20b7-436c-8ddb-327ceecb28f8,2568,,,"[14.0, 46.0]",69154,70,,,,,1.1647772,,Right Foot,,,,"[18.6, 56.7]",,Ground Pass,,11.646888,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,160,Barcelona,217,['3ea71cd3-646c-4b8b-98d7-ed3ecafbbe11'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.545,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.638965,,,,,,,,,,,,,,83af7b8a-a7d0-48ea-b921-e7f7d4be8f4c,2571,,,"[35.4, 47.6]",69154,70,,,,,-1.4908147,,Right Foot,,,,"[37.5, 21.4]",,Ground Pass,,26.284025,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Left Center Back,160,Barcelona,217,['2765d948-44e5-4bd8-aab9-9a07b3eb9a34'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.518,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.293683,,,,,,,,,,,,,,1fd52c0a-337e-4c51-983b-1b91f96b9e44,2574,,,"[38.6, 3.3]",69154,70,,,,,1.199478,,Left Foot,,,,"[43.0, 14.6]",,Ground Pass,,12.126417,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,160,Barcelona,217,['00d45bd7-9ac1-4772-b323-965f06265303'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:28.335,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.690167,,,,,,,,,,,,,,91031beb-7193-438e-a668-10d9fbef550d,2577,,,"[43.0, 14.6]",69154,70,,,,,-1.6873823,,Right Foot,,,,"[41.7, 3.5]",,Ground Pass,,11.175867,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,160,Barcelona,217,['efea888d-302b-4e50-bec0-d861e75010e3'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.669,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.063336,,,,,,,,,,,,,,07667ecd-4845-413d-9e86-f69a01d0e804,2581,,,"[41.7, 4.8]",69154,70,,,,,2.5755377,,Left Foot,,,,"[12.9, 23.1]",,Ground Pass,,34.12228,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,160,Barcelona,217,"['81990985-6268-4eed-ac97-5c166c1ad760', 'e484991c-4676-4ea7-82b1-f19f204e7565']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.060,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.236392,,,,,,,,,,,,,,56a526d5-e6e6-461b-9aef-4a9b1b756b8b,2584,,,"[6.2, 30.4]",69154,70,,,,,1.0188012,,Right Foot,,,,"[16.3, 46.8]",,Ground Pass,,19.260582,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,160,Barcelona,217,['7f48ef35-f7a7-406f-8d0d-a42b62c57df9'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.262,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.092812,,,,,,,,,,,,,,22de93bd-62a3-4105-8c4e-63276df609f6,2587,,,"[16.3, 46.8]",69154,70,,,,,-2.22212,,Right Foot,,,,"[7.0, 34.6]",,Ground Pass,,15.340469,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,160,Barcelona,217,['5f84373b-01ec-4810-b2d2-d8b6eb2faca7'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.314,Pass,,2006/2007
