ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,3.3076,,,,,,,,,,,,,,,,a81656c9-a3ec-48ff-bd42-05ebf505730a,1772,,"[31.3, 64.6]",68324,45,,,,0.60623765,,Left Foot,,"[46.3, 75.0]",Ground Pass,,18.25267,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,118,Barcelona,217,['ee7b8430-8a0a-4143-8cd7-dd223d227ec6'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.040,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.323781,,,,,,,,,,,,,,,,d3f7c003-3913-41a3-8211-5caf8907950b,1774,,"[46.3, 75.0]",68324,45,,,,0.18848711,,Right Foot,,"[63.6, 78.3]",Ground Pass,,17.611927,,,,Mark van Bommel,19296.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,118,Barcelona,217,['2e1bbbfb-76e3-4194-8092-db51aa59b0ca'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.348,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.7199,,,,,,,,,,,,,,,,d4e7dc49-ad5b-4eb7-b29a-82a6c876c8ac,1778,,"[66.0, 78.3]",68324,45,,,,-0.4636476,,Right Foot,,"[66.8, 77.9]",Ground Pass,,0.8944272,,Incomplete,,,,,,,,,2,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,118,Barcelona,217,"['124eca8f-4ece-423b-b173-249ec135159f', 'e3e72a78-2991-4953-8776-97cb8d48924b']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.810,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.017597,,,,,,,,,,,,,,,,47abae04-4672-49d0-b039-5e96daadd4a7,1782,,"[43.1, 16.6]",68324,45,,,,1.2988579,,Right Foot,,"[46.0, 27.0]",Ground Pass,,10.796759,,,,Alejandro Castro Fernández,25977.0,,,,,,2,Regular Play,David Coromina Pararols,25985.0,Left Back,119,Deportivo Alavés,206,['f8acf026-7e3e-4da7-b1dd-8793780702d4'],44,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:44.701,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.6372,,,,,,,,,,,,,,,,34ce55ec-82f8-430b-b37d-0fffe1a33aa5,1787,,"[43.1, 25.3]",68324,45,,,,-0.5191461,,Right Foot,,"[48.0, 22.5]",Ground Pass,,5.6435804,,,,Santiago Carpintero Fernández,25981.0,,,,,,2,Regular Play,Alejandro Castro Fernández,25977.0,Left Center Midfield,119,Deportivo Alavés,206,"['14d9b945-9c64-4fb3-a85e-dd0214bc6cfe', 'cbeec44d-2b89-4424-aa86-56ac717fdeb8']",48,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:48.585,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,a615f95d-52b7-4644-baeb-cfbcfe1dc3f4,1790,,"[48.0, 22.5]",68324,45,,,,2.5308666,,Right Foot,,"[47.0, 23.2]",Ground Pass,,1.2206556,,Incomplete,,Alejandro Castro Fernández,25977.0,,,,,,2,Regular Play,Santiago Carpintero Fernández,25981.0,Right Center Midfield,119,Deportivo Alavés,206,"['6e2d257c-db60-426d-9474-cc8067fc1254', 'c4815a73-ea26-4b98-93fe-01456e45875e']",49,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:49.302,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.239235,,,,,,,,,,,,,,,,09c83159-cc77-4b3d-a990-9f1df4504bb9,1796,,"[53.0, 44.1]",68324,45,,,,1.7531451,,Left Foot,,"[50.4, 58.2]",Ground Pass,,14.337712,,,,Eduardo Alonso Álvarez,25979.0,,,,,,2,Regular Play,Santiago Carpintero Fernández,25981.0,Right Center Midfield,119,Deportivo Alavés,206,['34355443-f042-4bf9-8fcc-10aabac2bfaf'],53,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:53.145,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.69904,,,,,,,,,,,,,,,,99f6b402-0373-4ac7-8444-ecb19797f627,1800,,"[56.2, 59.8]",68324,45,,,,-0.053425048,,Right Foot,,"[74.9, 58.8]",Ground Pass,,18.726719,,Incomplete,,Rodolfo Bodipo Díaz,25987.0,,,,,,2,Regular Play,Eduardo Alonso Álvarez,25979.0,Right Back,119,Deportivo Alavés,206,"['7b2405ba-7db1-4730-b40f-960785e22ecb', '9b046569-16b1-4c4b-ac08-579963c8adf2']",55,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:55.727,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.5111,,,,,,,,,,,,,,,,7b2405ba-7db1-4730-b40f-960785e22ecb,1802,,"[46.1, 22.2]",68324,45,,,,0.7853982,,Left Foot,,"[49.4, 25.5]",Ground Pass,,4.666905,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Recovery,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,119,Deportivo Alavés,206,"['038b49a1-3f43-4dbb-bf62-bf8e7c5dd317', '0f85a590-2b33-4271-8f9e-a27f777e6658', '99f6b402-0373-4ac7-8444-ecb19797f627']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.426,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.6458,,,,,,,,,,,,,,,,1f2ada77-bc05-409d-91c4-2e4e3a7c37f4,1807,,"[41.4, 22.9]",68324,45,,,,1.222736,,Left Foot,,"[45.5, 34.2]",High Pass,,12.020815,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,120,Barcelona,217,['071d5635-9637-4fa3-be1c-6dd9b84633ea'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.789,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.9844,,,,,,,,,,,,,,,,473ec79d-9246-4803-be6b-610763755aee,1809,,"[45.5, 34.2]",68324,46,,,,-1.141034,,Right Foot,,"[47.7, 29.4]",Ground Pass,,5.2801514,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,120,Barcelona,217,['92f38166-5930-40d5-9edc-9298711235b0'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.435,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.3727,,,,,,,,,,,,,,,,3d1c35c1-4f7a-47de-88f3-50cc4a3316c3,1813,,"[47.7, 36.9]",68324,46,,,,0.32019535,,Right Foot,,"[67.0, 43.3]",Ground Pass,,20.33347,,,,Mark van Bommel,19296.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,120,Barcelona,217,['c759585d-e6bc-47c0-8867-8e4777bb03b6'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.940,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.9219,,,,,,,,,,,,,,,,67c66827-e002-44ea-bd9d-67e8b4106012,1816,,"[70.7, 48.5]",68324,46,,,,0.7421559,,Right Foot,,"[92.4, 68.4]",Ground Pass,,29.443165,,,,Ludovic Giuly,25878.0,,,,,,2,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,120,Barcelona,217,['ed3e2ee4-3cac-494c-9f22-bd4124363a42'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.551,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.269,,,,,,,,,,,,,,,,0b973cbc-06cf-4057-b7c1-ebb0d6e0b39f,1819,,"[106.4, 60.8]",68324,46,,,,-1.099486,,Right Foot,True,"[117.0, 40.0]",Ground Pass,,23.345236,,Incomplete,,Henrik Larsson,15743.0,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,120,Barcelona,217,"['4afd62c8-7e9a-4869-9800-7820473c50fd', 'e52b47a3-a3f0-45b2-bf90-9eca6d28ec85']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.611,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.513042,,,,,,,,,,,,,,,,ec50de1e-1a82-4af4-a05b-55bbe5be4812,1825,,"[60.0, 40.0]",68324,47,True,,,1.4536875,,Right Foot,,"[60.2, 41.7]",Ground Pass,,1.7117243,,,,John Aloisi,25856.0,,,,,Kick Off,2,From Kick Off,Rodolfo Bodipo Díaz,25987.0,Left Center Forward,121,Deportivo Alavés,206,['051008f7-6cf3-4ae7-873c-5754f83a2dac'],11,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:11.688,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.27392,,,,,,,,,,,,,,,,058fb81e-142d-434d-932c-24a34d4a5bee,1827,,"[59.7, 42.9]",68324,47,True,,,3.0725203,,Right Foot,,"[27.9, 45.1]",Ground Pass,,31.876009,,,,Josu Sarriegi Zumárraga,25983.0,,,,,,2,From Kick Off,John Aloisi,25856.0,Right Center Forward,121,Deportivo Alavés,206,['38aa10e6-b225-42af-aa82-c6300ecebd1f'],12,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:12.752,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.693389,,,,,,,,,,,,,,,,fa1fc3bb-927b-4f72-ad77-92e79d17b89f,1829,,"[28.4, 44.4]",68324,47,,,,-1.4501727,,Right Foot,,"[30.8, 24.6]",Ground Pass,,19.944923,,,,Juan Jesús Gutiérrez Robles,25883.0,,,,,,2,From Kick Off,Josu Sarriegi Zumárraga,25983.0,Right Center Back,121,Deportivo Alavés,206,['9dbd984c-4dbf-44c4-8fbd-38f7b7e7a65e'],16,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:16.720,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.624894,,,,,,,,,,,,,,,,fb879f80-ea12-4cd0-9f35-c67eff692d65,1833,,"[36.1, 24.9]",68324,47,True,,,-1.3072325,,Right Foot,,"[41.2, 6.0]",Ground Pass,,19.576006,,,,David Coromina Pararols,25985.0,,,,,,2,From Kick Off,Juan Jesús Gutiérrez Robles,25883.0,Left Center Back,121,Deportivo Alavés,206,"['0deb4577-2d2c-41f6-9f9e-bb10374327cd', 'c8392767-fbd3-464e-8c1b-aa8bd16469b2']",21,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:21.361,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.231748,,,,,,,,,,,,,,,,c54e19f0-0e47-4bbb-a4ac-b4e04afd060d,1835,,"[41.2, 6.0]",68324,47,True,,,1.052809,,Right Foot,,"[51.8, 24.6]",Ground Pass,,21.40841,,,,Alejandro Castro Fernández,25977.0,,,,,,2,From Kick Off,David Coromina Pararols,25985.0,Left Back,121,Deportivo Alavés,206,['318df233-f3be-4082-88ba-1ee5b20aaa0b'],24,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:24.083,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.427902,,,,,,,,,,,,,,,,5fb292cd-9953-4cb6-80c3-c38655d01fe2,1838,,"[84.6, 47.0]",68324,47,,,,0.29008693,,Right Foot,,"[104.7, 53.0]",Ground Pass,,20.976416,,Incomplete,,Blagoy Georgiev,25975.0,,,,,,2,From Kick Off,Alejandro Castro Fernández,25977.0,Left Center Midfield,121,Deportivo Alavés,206,"['2d1fde8e-8ae2-4a21-8507-883cd179376d', '3818c0d9-6705-4334-a7ff-8928ea9ed14a', '944e5240-49c8-44ef-b220-9e80dd804a72']",30,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:30.830,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.80301,,,,,,,,,,,,,,,,1466a7c4-1503-4a69-b43e-f72bce759875,1841,,"[72.3, 55.7]",68324,47,,,,0.71106726,,Right Foot,,"[92.5, 73.1]",Ground Pass,,26.660833,,,,Blagoy Georgiev,25975.0,,,,,Recovery,2,From Kick Off,Santiago Carpintero Fernández,25981.0,Right Center Midfield,121,Deportivo Alavés,206,['d66dff1c-24a2-4521-a23e-223532809637'],35,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:35.023,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.3844,,,,,,,,,,,,,,,,89f470b0-f3b4-48fe-8a8d-8d6828b3628a,1844,,"[99.1, 73.8]",68324,47,,,,-1.2879325,,Right Foot,True,"[107.5, 44.9]",High Pass,,30.096012,,Pass Offside,,John Aloisi,25856.0,,,,,,2,From Kick Off,Blagoy Georgiev,25975.0,Right Midfield,121,Deportivo Alavés,206,['cd2188e4-46d9-40e8-adc0-97d7e09d88f1'],39,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:39.400,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,1f87a0c8-b205-424a-bbc0-4518690cce31,1846,,"[14.4, 36.1]",68324,47,True,,,-0.8567056,,Right Foot,,"[20.9, 28.6]",Ground Pass,,9.924717,,,,Sylvio Mendes Campos Junior,25854.0,,,,,Free Kick,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,122,Barcelona,217,['3da79196-0aca-4d37-89fb-9721b5546bb0'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.446,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.617377,,,,,,,,,,,,,,,,11eda05d-f967-4509-9d28-f4108dd05f89,1848,,"[25.5, 19.3]",68324,47,True,,,0.052333124,,Left Foot,,"[46.5, 20.4]",Ground Pass,,21.02879,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,122,Barcelona,217,['3487aaa0-0497-4e3d-9f97-b027e9c184b3'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.162,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.4455,,,,,,,,,,,,,,,,1a7805b4-daf7-49c3-ac28-81efe2ed4c8c,1850,,"[55.9, 36.8]",68324,47,True,,,1.8041701,,Right Foot,,"[50.1, 61.2]",Ground Pass,,25.079872,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,122,Barcelona,217,['a2d13d67-0167-45f5-ab89-c5ddd7f6414d'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.465,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.7925,,,,,,,,,,,,,,,,b6bcbecf-6c61-48a1-92fe-adf3815a8d42,1852,,"[50.8, 62.4]",68324,47,,,,1.1722739,,Right Foot,,"[57.2, 77.6]",Ground Pass,,16.492422,,,,Oleguer Presas Renom,25873.0,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,122,Barcelona,217,['59ea2d0f-8a6d-4b8b-a7c4-ba60d94f060e'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.911,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.203841,,,,,,,,,,,,,,,,2a5a2235-0c5a-4939-bbea-df0668fbad01,1854,,"[57.2, 77.6]",68324,48,,,,-2.1042392,,Right Foot,,"[49.7, 64.9]",Ground Pass,,14.749237,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,122,Barcelona,217,['1cbcf646-7d38-408e-be34-84d8d76c6eaa'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.703,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.5413,,,,,,,,,,,,,,,,8fd431b5-85fa-45d2-a97f-bf240dfb0f63,1857,,"[63.7, 64.9]",68324,48,,,,-0.92092586,,Right Foot,,"[65.6, 62.4]",Ground Pass,,3.1400638,,Incomplete,,Mark van Bommel,19296.0,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,122,Barcelona,217,"['b396654d-cefd-494b-a36f-cb87557ca231', 'b7f14db3-fab6-45ed-b564-339338a31823']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.914,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.711223,,,,,,,,,,,,,,,,9bf5e70f-e940-42f1-b8c7-aad0101ca8c9,1864,,"[39.7, 49.5]",68324,48,,,,-2.8357139,,Right Foot,,"[26.4, 45.3]",Ground Pass,,13.947401,,,,Josu Sarriegi Zumárraga,25983.0,,,,,,2,From Free Kick,Alejandro Castro Fernández,25977.0,Left Center Midfield,122,Barcelona,217,['24233a86-7c5f-4a4e-a25c-625c1e63e76b'],14,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:14.964,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.3072,,,,,,,,,,,,,,,,f12d5955-6949-45a6-b826-325ecf0b029d,1867,,"[27.6, 46.8]",68324,48,,,,-0.14397822,,Right Foot,,"[54.5, 42.9]",Ground Pass,,27.181244,,Incomplete,,John Aloisi,25856.0,,,,,,2,From Free Kick,Josu Sarriegi Zumárraga,25983.0,Right Center Back,122,Barcelona,217,"['2c0f2edc-de99-4b60-91b0-871c44945ca3', '589ace9a-e9f1-44af-af54-4af1b795d83f']",19,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:19.194,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.7978,,,,,,,,,,,,,,,,d1695885-b3d5-4086-9e9e-1f5e1f98f50b,1874,,"[64.9, 46.2]",68324,48,,,,0.5084893,,Right Foot,,"[83.2, 56.4]",High Pass,,20.950657,,,,Ludovic Giuly,25878.0,,,,,Recovery,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,122,Barcelona,217,"['08b18790-e946-458f-af67-57c9b1c4013f', '83583723-0993-45ed-80f8-58500a29e70f']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.193,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,2.5064,,,,,,,,,,,,,,,,a95707de-e68b-4f13-8f0f-131ed4105e56,1882,,"[81.3, 48.2]",68324,48,,True,,1.6902252,,Right Foot,,"[77.4, 80.7]",Ground Pass,,32.733162,,Injury Clearance,,,,,,,,,2,From Free Kick,Ludovic Giuly,25878.0,Right Wing,122,Barcelona,217,['4f5f2430-0845-41fe-9be5-87d3818e1d6f'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.585,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,0.604547,,,,,,,,,,,,,,,,f6e9da52-c6ca-4ec7-bfec-9f1ac6498280,1884,,"[43.8, 1.0]",68324,48,True,,,1.487655,,,,"[44.3, 7.0]",Low Pass,,6.0207973,,,,Juan Jesús Gutiérrez Robles,25883.0,,,,,Throw-in,2,From Throw In,David Coromina Pararols,25985.0,Left Back,123,Deportivo Alavés,206,['31a10983-9d68-4241-9c59-5969906cda16'],55,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:55.153,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.448658,,,,,,,,,,,,,,,,9489af96-aceb-4bec-9b7c-707b663c6031,1886,,"[43.8, 5.8]",68324,48,,True,,-1.5083776,,Right Foot,,"[44.1, 1.0]",Ground Pass,,4.8093657,,Injury Clearance,,,,,,,,,2,From Throw In,Juan Jesús Gutiérrez Robles,25883.0,Left Center Back,123,Deportivo Alavés,206,,56,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:56.224,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.014,,,,,,,,,,,,,,,,221be87f-1f96-4262-97d6-a88c2982201d,1887,,"[76.9, 80.0]",68324,49,,,,-1.2587543,,,,"[78.9, 73.8]",High Pass,,6.514599,,,,Mark van Bommel,19296.0,,,,,Throw-in,2,From Throw In,Oleguer Presas Renom,25873.0,Right Back,124,Barcelona,217,['18083540-5421-4715-a7ef-1671dccfdcdb'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.962,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.028523,,,,,,,,,,,,,,,,6f01d4f0-e0c8-4616-823b-983edcd0c258,1890,,"[41.7, 3.9]",68324,49,,,,0.32175055,,Left Foot,,"[48.9, 6.3]",Ground Pass,,7.5894666,,,,Rodolfo Bodipo Díaz,25987.0,,,,,Recovery,2,Regular Play,Anderson Luis de Carvalho,25764.0,Left Midfield,125,Deportivo Alavés,206,['33822c35-ca11-4335-995c-fc7728b730e5'],13,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:13.952,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.741619,,,,,,,,,,,,,,,,6799c098-dd5a-4aa1-aa79-7c6dc7a78221,1893,,"[48.9, 6.3]",68324,49,,,,1.4229469,,Right Foot,,"[50.3, 15.7]",Ground Pass,,9.503683,,,,John Aloisi,25856.0,,,,,,2,Regular Play,Rodolfo Bodipo Díaz,25987.0,Left Center Forward,125,Deportivo Alavés,206,['28f2422f-02d1-4de2-856e-4bea24032cb7'],15,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:15.637,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.9257,,,,,,,,,,,,,,,,b723b31e-83b1-49ec-921e-c2668afe7303,1899,,"[42.6, 60.5]",68324,49,,,,-2.3223093,,Right Foot,,"[19.8, 36.1]",Ground Pass,,33.39461,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,126,Barcelona,217,['a8f7b25f-c686-43d1-8dfe-383be3bc174f'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.188,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.0509,,,,,,,,,,,,,,,,c6b134bb-4a06-4573-a9fd-eb5bcfb26011,1901,,"[19.8, 36.1]",68324,49,,,,-0.75701463,,Right Foot,,"[36.1, 20.7]",Ground Pass,,22.424316,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,126,Barcelona,217,['da954522-9c23-41cc-965d-ef372e9d6ba0'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.113,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.3455,,,,,,,,,,,,,,,,38094450-adca-49d8-8033-9bd8bc6362dc,1904,,"[36.1, 20.7]",68324,49,,,,0.32988045,,Left Foot,,"[54.5, 27.0]",Ground Pass,,19.44865,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,126,Barcelona,217,['07b2ef19-fe06-4bb3-9e94-2b27fde67ca5'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.879,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.591215,,,,,,,,,,,,,,,,c7f735a8-c814-4777-95a4-1a165cf6a663,1908,,"[53.5, 25.3]",68324,49,,,,-2.62652,,Right Foot,,"[42.9, 19.3]",Ground Pass,,12.180312,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,126,Barcelona,217,"['7e6e4beb-cc28-4736-a147-a43068bba867', 'cd80b01b-a296-4e5f-849a-4d2f10f61700']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.463,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.4527,,,,,,,,,,,,,,,,9a0baff4-e7c4-4ab1-890a-12992aabfeda,1912,,"[44.1, 19.5]",68324,49,,,,2.5779755,,Left Foot,,"[31.6, 27.4]",Ground Pass,,14.787157,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,126,Barcelona,217,"['5bbd8a38-edc5-410a-a5b1-4b73102a5525', 'd015ee94-d115-4767-94ec-19190be9f876']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.016,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,2.267,,,,,,,,,,,,,,,,1a243fa7-e6c2-4a2c-8e17-9a9ed60320bd,1915,,"[31.6, 27.4]",68324,49,,,,1.4056476,,Right Foot,,"[36.4, 56.2]",Ground Pass,,29.19726,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,126,Barcelona,217,['c4667560-b21b-4956-87f6-d787b705f834'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.512,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.113144,,,,,,,,,,,,,,,,885b025a-5813-4084-bc58-6d3d76e58d50,1918,,"[39.8, 62.2]",68324,49,,,,0.77894664,,Right Foot,,"[55.4, 77.6]",Ground Pass,,21.920767,,,,Oleguer Presas Renom,25873.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,126,Barcelona,217,['530664fd-f4f5-4cac-a593-799f99ca3e00'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.482,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.084539,,,,,,,,,,,,,,,,731dd457-48d4-4054-ad0e-e06f9fa04e67,1921,,"[55.7, 77.2]",68324,49,,,,-2.0934472,,Right Foot,,"[50.4, 68.0]",Ground Pass,,10.617438,,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,126,Barcelona,217,['7acc0bc9-31e0-4097-9072-4418289f16da'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.634,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.6795,,,,,,,,,,,,,,,,a0ca2b30-7ac3-4e35-9d8f-3e47b3ccdd9f,1924,,"[62.5, 60.2]",68324,49,,,,-1.4225702,,Right Foot,,"[65.8, 38.1]",Ground Pass,,22.345022,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,126,Barcelona,217,['9a8d951c-983b-4b54-95f1-b63003e37538'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.975,Pass,,2005/2006
