bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d6a44324-ad3c-4303-b41f-9c89fce257af,1,,,303674,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sevilla,213,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 11541, 'name': 'Tomáš Vaclík'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 12}, {'player': {'id': 3366, 'name': 'Diego Carlos Santos Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 18620, 'name': 'Sergio Reguilón Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 6701, 'name': 'Joan Jordán Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 4345, 'name': 'Lucas Ariel Ocampos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 5}, {'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 20033, 'name': 'Luuk de Jong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Sevilla,213,00:00:00.000,Starting XI,,2019/2020
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e335c219-95b8-4f0b-a86a-d28bff287495,2,,,303674,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sevilla,213,,0,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2019/2020
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bffac8d1-0c1f-4d11-81d7-fb1b4b0884fc,3,,,303674,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sevilla,213,['83a9801b-72e3-4990-a1db-829507c86ea2'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,83a9801b-72e3-4990-a1db-829507c86ea2,4,,,303674,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sevilla,213,['bffac8d1-0c1f-4d11-81d7-fb1b4b0884fc'],0,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d1c88e66-b106-4643-a630-12329c11e86c,2018,,,303674,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,98,Barcelona,217,['f0dd7d9f-396a-4813-a6b9-dffe7d8ea4d4'],0,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f0dd7d9f-396a-4813-a6b9-dffe7d8ea4d4,2019,,,303674,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,98,Barcelona,217,['d1c88e66-b106-4643-a630-12329c11e86c'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2019/2020
,,,,,,,,,,,,,,,,,0.858793,,,,,,,,,,,45e9f141-90f0-4729-ba17-e8f134a0bbba,5,,"[60.0, 40.0]",303674,0,,,,,-2.8809903,,Right Foot,,,,"[51.0, 37.6]",Ground Pass,,9.314505,,,,Sergio Busquets i Burgos,5203.0,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,2,Barcelona,217,['dd3dd3d4-e56a-49f7-bb6f-65f4db528c9b'],1,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.350,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.724192,,,,,,,,,,,fffd0539-c072-44a9-8b27-9b7bfffd5793,8,,"[55.5, 34.2]",303674,0,,,,,2.1442368,,Right Foot,,,,"[43.1, 53.4]",Ground Pass,,22.856071,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Center Midfield,2,Barcelona,217,['1c54e973-5ee6-45a2-9307-105ea55b8bef'],4,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.493,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.469611,,,,,,,,,,,ccc23ee8-e4a0-4135-a343-29c320d53620,11,,"[43.5, 51.7]",303674,0,,,,,-1.990993,,Right Foot,,,,"[35.1, 32.9]",Ground Pass,,20.59126,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['f1ffaad7-cf56-4fea-991b-40f73dcc698c'],6,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.257,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.032534,,,,,,,,,,,c683c1fa-1c79-476c-99a1-5abe5730c8cb,14,,"[36.0, 32.7]",303674,0,,,,,-0.14888994,,Left Foot,,,,"[48.0, 30.9]",Ground Pass,,12.134249,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['3d7ee33e-aa65-4577-8401-ba98086a9976'],8,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.769,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.97776,,,,,,,,,,,390fba15-9917-4f56-815a-38925022b6ea,16,,"[48.0, 30.9]",303674,0,,,,,-1.7365478,,Right Foot,,,,"[43.5, 4.0]",Ground Pass,,27.273796,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Center Midfield,2,Barcelona,217,['9b02aee6-01a0-4d7d-87ab-57f93f349c14'],9,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.802,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.824419,,,,,,,,,,,0d133440-c3b2-435a-9dbc-2656f6a368a8,19,,"[43.7, 4.2]",303674,0,,,,,-0.08847807,,Left Foot,,,,"[56.1, 3.1]",Ground Pass,,12.448695,,,,Martin Braithwaite Christensen,4447.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['ef26b4ff-26ac-4196-922d-1af78f1fb5c0'],13,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.177,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.804025,,,,,,,,,,,7ca13c4d-1af7-4d46-9e13-9a7c55cf0ec7,22,,"[51.8, 3.4]",303674,0,,,,,-3.0187573,,Right Foot,,,,"[35.6, 1.4]",Low Pass,,16.32299,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Martin Braithwaite Christensen,4447.0,Left Midfield,2,Barcelona,217,['bdaa70c1-05fd-4d4b-a000-6b94ec666824'],14,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.714,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.026355,,,,,,,,,,,9ac063d5-a3ca-46d3-8f7f-c84f25477bb1,26,,"[20.2, 2.3]",303674,0,,,,,2.1548266,,Right Foot,,,,"[4.8, 25.6]",Ground Pass,,27.929375,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['4e6f17b0-a8a3-4120-9420-414fae14e690', 'f7da2391-8d35-41b7-8a92-0fdc486d7e7f']",18,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.212,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.524661,,,,,,,,,,,c33b5201-9250-412d-9b4e-06c4a4930e05,30,,"[2.4, 21.5]",303674,0,,,,,-0.27225542,,Left Foot,,,,"[22.1, 16.0]",Ground Pass,,20.453362,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,"['17e60301-f0ce-41e9-8f2a-9dff757e7295', '2c6e713c-eb67-4f74-a12f-54875d8edeb0', 'f70beff9-be23-4d9e-a4c9-c6e7093f1c14']",21,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.235,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.09553,,,,,,,,,,,4e73cd50-7e00-4df6-be3d-775277883fe0,37,,"[14.0, 16.0]",303674,0,,,,,1.5454853,,Head,,,,"[14.2, 23.9]",High Pass,,7.902531,,,,Clément Lenglet,6826.0,,,,,Recovery,1,From Kick Off,Martin Braithwaite Christensen,4447.0,Left Midfield,2,Barcelona,217,['9d546b38-aaec-4506-9b40-73ee5c1437b6'],26,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.083,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.608524,,,,,,,,,,,06c5793a-4e08-467e-828d-4c57c817f4a7,39,,"[14.2, 23.9]",303674,0,,,,,-1.2389451,,Head,,,,"[19.3, 9.1]",High Pass,,15.654073,,,,Martin Braithwaite Christensen,4447.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['8cbdc9ac-f705-4555-859c-8beec57c4629'],27,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.179,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.707099,,,,,,,,,,,1c49e744-59c2-4413-8011-04689d6e5067,41,,"[19.3, 9.1]",303674,0,,,,,0.13742615,,Head,,,,"[28.7, 10.4]",Low Pass,,9.489468,,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Martin Braithwaite Christensen,4447.0,Left Midfield,2,Barcelona,217,"['27839c24-ccbb-4f2f-8c90-4a74e725872e', '6e71ed29-bbd2-4c89-a637-db345f7b6708']",28,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.813,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.619784,,,,,,,,,,,64d0cc81-ea36-42ae-8dc2-60a0f5d14aeb,49,,"[26.4, 9.8]",303674,0,,,,,-1.4645314,,Right Foot,,,,"[27.2, 2.3]",Ground Pass,,7.542546,,,,Martin Braithwaite Christensen,4447.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,2,Barcelona,217,['0998d15b-a50e-4627-9e7a-e4ddcc6ea266'],30,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.915,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.537119,,,,,,,,,,,8421ae37-67b2-47dc-842a-7c850e623947,52,,"[40.1, 1.4]",303674,0,,,,,0.9011574,,Right Foot,,,,"[42.0, 3.8]",Ground Pass,,3.0610456,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Kick Off,Martin Braithwaite Christensen,4447.0,Left Midfield,2,Barcelona,217,"['21b60412-f598-40fc-9170-4a912e18137c', '9c4168ab-7879-400f-8e55-0db06e5502c6']",32,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.968,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.760388,,,,,,,,,,,43000c9c-5fd6-40dd-800d-17ffddac3c00,55,,"[71.7, 69.0]",303674,0,,,,,-0.58221114,,Head,,,,"[83.7, 61.1]",High Pass,,14.366976,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Jules Koundé,4445.0,Right Center Back,2,Barcelona,217,['17f12c02-00c0-4abd-b6b6-164825293541'],34,,,,,,,,,,,,,,,,Sevilla,213,00:00:34.311,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.562046,,,,,,,,,,,5189785d-2a47-4388-840f-ef46b4e9f5b5,59,,"[35.8, 18.8]",303674,0,,,,,1.6801845,,Left Foot,,,,"[33.9, 36.1]",Ground Pass,,17.404022,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Center Midfield,2,Barcelona,217,"['1fae24f0-f5de-414b-96ea-f8b6f74c7404', '71240707-3b6e-4443-a290-4abccdb125aa']",36,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.985,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.774806,,,,,,,,,,,983f7e44-7d7d-4863-8f92-04fc80a848c3,62,,"[32.6, 38.0]",303674,0,,,,,1.1831268,,Right Foot,,,,"[42.4, 62.0]",Ground Pass,,25.923735,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,2,Barcelona,217,"['2810dd8f-2210-4139-a186-6f8a4d1938a5', '71240707-3b6e-4443-a290-4abccdb125aa']",38,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.477,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.797344,,,,,,,,,,,675828c8-7b62-43df-ae00-b135fcc7eb30,65,,"[49.9, 70.9]",303674,0,,,,,-1.434549,,Left Foot,,,,"[51.6, 58.5]",Ground Pass,,12.515989,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,['8bfbef6d-63e9-46d6-9c3e-7008bc186ab7'],43,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.028,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.904743,,,,,,,,,,,b37cb06d-5b08-4e38-97bb-5dbdfb98d803,68,,"[51.6, 58.5]",303674,0,,,,,2.0306985,,Right Foot,,,,"[46.3, 69.2]",Ground Pass,,11.940687,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Barcelona,217,['1b622e3b-d270-489e-9cba-4d41c68ec84c'],43,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.865,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.933301,,,,,,,,,,,6e92bd85-b561-4e0b-89ff-17a22349ca4e,71,,"[46.3, 65.8]",303674,0,,,,,-1.8890747,,Right Foot,,,,"[34.9, 31.2]",Ground Pass,,36.429657,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,['68dd555d-635f-4525-bb32-deba29918b35'],46,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.155,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.755271,,,,,,,,,,,0da1be4b-0d01-4925-9641-c80afb2f8719,74,,"[57.0, 24.7]",303674,0,,,,,-1.0398746,,Left Foot,,,,"[69.8, 2.9]",Low Pass,,25.280031,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['b1d8e99e-c2ac-4aa1-bc86-42f85a634d4a'],53,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.393,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.105002,,,,,,,,,,,16bd52be-7de5-44a8-8870-b1b063de03da,77,,"[69.6, 2.9]",303674,0,,,,,0.73133326,,Right Foot,,,,"[92.0, 23.0]",Low Pass,,30.096012,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['bfe20309-7749-4513-8a69-bf15540e74bb', 'd1c84633-e5c9-4f4b-8c4f-f00336f8c1a5']",56,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.017,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.966893,,,,,,,,,,,19fe76f6-8766-4712-8af4-3bcba88e2898,81,,"[21.0, 60.1]",303674,0,,,,,1.6247978,,Left Foot,,,,"[20.4, 71.2]",Ground Pass,,11.116204,,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Center Defensive Midfield,3,Sevilla,213,['044a962d-fcb4-42ac-9344-0177f2a1dca3'],59,,,,,,,,,,,,,,,,Sevilla,213,00:00:59.084,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.858403,,,,,,,,,,,c35d6c83-ac2d-4e0d-9c84-c4f7883d70b1,84,,"[21.2, 72.3]",303674,1,,,,,0.6262614,,Right Foot,,,,"[30.6, 79.1]",Ground Pass,,11.601724,,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Center Back,3,Sevilla,213,['3d16f777-43fb-4fb6-906a-92ccb4fd00da'],1,,,,,,,,,,,,,,,,Sevilla,213,00:01:01.022,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.189814,,,,,,,,,,,0b215299-145a-4f2f-9749-9fe6f1f5431e,87,,"[30.4, 77.6]",303674,1,,,,,-0.19395915,,Right Foot,,,,"[36.0, 76.5]",Ground Pass,,5.707013,,,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Back,3,Sevilla,213,['53d1ac66-c7fc-45c8-a021-d1344c9d928e'],3,,,,,,,,,,,,,,,,Sevilla,213,00:01:03.268,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.109957,,,,,,,,,,,ed32bf85-76df-4361-af50-03b8f316219c,90,,"[41.8, 78.5]",303674,1,,,,,-0.21516019,,Right Foot,,,,"[56.9, 75.2]",Low Pass,,15.45639,,,,Luuk de Jong,20033.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Right Center Midfield,3,Sevilla,213,['557a301c-b598-4fe8-a61b-c8e578f85ccf'],5,,,,,,,,,,,,,,,,Sevilla,213,00:01:05.451,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.209915,,,,,,,,,,,a704ab52-3b59-43e5-b420-790d70f1aaa8,92,,"[56.9, 75.2]",303674,1,,,,,-1.8959138,,Left Foot,,,,"[53.9, 66.3]",Ground Pass,,9.392018,,Incomplete,,Óliver Torres Muñoz,12021.0,,,,,,1,Regular Play,Luuk de Jong,20033.0,Center Forward,3,Sevilla,213,"['833cfc60-f634-4ef4-b87e-b55f4c530a80', 'd14cabf3-0806-40e2-a455-dc35cf5ced2a']",6,,,,,,,,,,,,,,,,Sevilla,213,00:01:06.561,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.037348,,,,,,,,,,,a67ab950-b910-4239-bf98-16bbfe32a01d,96,,"[58.0, 10.6]",303674,1,,,,,2.1428607,,Right Foot,,,,"[40.1, 38.4]",Ground Pass,,33.06433,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,4,Barcelona,217,['af20f20a-d666-4fb0-97bb-abae0d72a41b'],8,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.832,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.776676,,,,,,,,,,,2916beef-2c66-498c-8c43-8d4c6873631c,99,,"[42.0, 39.1]",303674,1,,,,,-1.0948037,,Right Foot,,,,"[50.3, 23.0]",Ground Pass,,18.113531,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['862289b5-22d4-43da-9bbe-2edd0ea4e119'],16,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.289,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.399769,,,,,,,,,,,ab69a3f1-7493-4a0d-b61f-348cad8b1ef8,102,,"[50.3, 23.0]",303674,1,,,,,1.9370519,,Right Foot,,,,"[47.5, 30.3]",Ground Pass,,7.8185678,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,4,Barcelona,217,['5c26974a-b805-4e50-a2c3-5c1e0af24cc4'],20,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.452,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.783171,,,,,,,,,,,d66760f9-f488-4bba-931a-515691326c47,105,,"[48.6, 31.8]",303674,1,,,,,0.20749623,,Left Foot,,,,"[61.9, 34.6]",Ground Pass,,13.591541,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,['c93f47cc-847f-4f7f-9811-657bc0744c41'],22,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.446,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.804333,,,,,,,,,,,276d10ed-e0c6-4f35-ba26-aaf44e91f1be,108,,"[62.3, 34.2]",303674,1,,,,,2.9785783,,Right Foot,,,,"[47.1, 36.7]",Ground Pass,,15.404221,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,4,Barcelona,217,['2cc15237-0938-440a-9488-b19d7289ae32'],23,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.269,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.004336,,,,,,,,,,,1aa0f2d9-36a7-4596-ac67-2f65931d4fa8,111,,"[50.3, 32.9]",303674,1,,,,,0.22024873,,Right Foot,,,,"[57.0, 34.4]",Ground Pass,,6.8658576,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,['e828ef7d-6e2c-4150-9386-9b7e8fa0474f'],26,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.735,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.295657,,,,,,,,,,,b13b6dde-1b9e-4c0e-be62-c83b24057e52,115,,"[56.3, 33.9]",303674,1,,,,,1.8253167,,Right Foot,,,,"[49.9, 58.5]",Low Pass,,25.41889,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,4,Barcelona,217,"['4a2141cc-4b60-482d-9804-9af271ae7cfe', 'c44ab450-809a-41ec-98b5-6367f6f4eab3']",28,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.219,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.423545,,,,,,,,,,,3fc2fa64-24e6-46e2-a59f-1e9876cc9a8a,118,,"[58.0, 60.9]",303674,1,,,,,0.6488726,,Right Foot,,,,"[75.8, 74.4]",Ground Pass,,22.340322,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['1c7ce32b-4732-4b67-9191-5efddf395417'],31,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.496,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.88526,,,,,,,,,,,a668dba2-40cd-425b-bfe3-6a6d64abbea3,121,,"[71.9, 64.7]",303674,1,,,,,-1.7262484,,Right Foot,,,,"[69.8, 51.3]",Ground Pass,,13.563554,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,4,Barcelona,217,['60037898-7b3f-4a13-975e-f6f2da9f7255'],34,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.832,Pass,,2019/2020
,,,,,,,,,,,,,,,,,3.166671,,,,,,,,,,,3c454886-11af-43db-b166-1e5f1cf368bb,125,,"[68.7, 53.8]",303674,1,,,,,-2.9371407,,Left Foot,,,,"[30.6, 45.9]",Low Pass,,38.910408,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,4,Barcelona,217,"['06d4611c-8393-4681-811d-b9217654490d', 'bf64f486-7ddb-494a-b88b-2e2bcb116b26']",36,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.165,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.634144,,,,,,,,,,,826f4f8c-cda6-4c00-b999-459d2307b4d0,127,,"[30.6, 45.9]",303674,1,,,,,-0.7208115,,Right Foot,,,,"[41.3, 36.5]",Ground Pass,,14.242542,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,['b021ae43-3e6e-4f1d-bc9a-4d4cdfc28dac'],39,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.331,Pass,,2019/2020
