ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1c8afe10-663d-42c1-bbe4-b4c7cf93ba13,1,,,266230,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,RC Deportivo La Coruña,219,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 10277, 'name': 'Fabricio Martín Agosto Ramírez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 12358, 'name': 'Haris Medunjanin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 24234, 'name': 'Juan Domínguez Lamas'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 21}]}",RC Deportivo La Coruña,219,00:00:00.000,Starting XI,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d5b6be02-66fb-4d88-a687-514b9bb1cd82,2,,,266230,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,RC Deportivo La Coruña,219,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fa125e1e-cbc0-4d73-8fd4-a7c4a672b153,3,,,266230,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,RC Deportivo La Coruña,219,['fea05de3-8eb6-4327-8812-14f2829bc343'],0,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:00.000,Half Start,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fea05de3-8eb6-4327-8812-14f2829bc343,4,,,266230,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,RC Deportivo La Coruña,219,['fa125e1e-cbc0-4d73-8fd4-a7c4a672b153'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19a43905-e5c6-4253-9b94-15ea1278aead,2107,,,266230,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,75,Barcelona,217,['990d2f65-de8a-4d98-b0a0-3937a0cc76f5'],0,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:00.000,Half Start,,2014/2015
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,990d2f65-de8a-4d98-b0a0-3937a0cc76f5,2108,,,266230,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,75,Barcelona,217,['19a43905-e5c6-4253-9b94-15ea1278aead'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2014/2015
,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,f8f39676-2222-458a-8b3f-6620accd2b4e,5,,"[61.0, 40.1]",266230,0,,,,,-1.929567,,Right Foot,,,,"[60.1, 37.7]",,Ground Pass,2.5632012,,,,Juan Domínguez Lamas,24234.0,,,,,,Kick Off,1,From Kick Off,Oriol Riera Magem,27243.0,Center Forward,2,RC Deportivo La Coruña,219,['c79ac88b-ddfa-426c-98a4-8cd5fd78a541'],0,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:00.431,Pass,,2014/2015
,,,,,,,,,,,,,,,2.1401,,,,,,,,,,,,,3c6d7ac7-5dcc-462b-b3c7-1cbf19e5d845,8,,"[61.0, 37.7]",266230,0,,,,,-2.911851,,Left Foot,,,,"[48.6, 34.8]",,Ground Pass,12.734598,,,,Haris Medunjanin,12358.0,,,,,,,1,From Kick Off,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,2,RC Deportivo La Coruña,219,['16512290-9845-4777-b298-ad3310e60024'],0,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:00.591,Pass,,2014/2015
,,,,,,,,,,,,,,,4.160792,,,,,,,,,,,,,e4fbbe7a-0e1d-4966-af57-96326c6fe985,11,,"[51.4, 35.1]",266230,0,,,,,0.6776012,,Left Foot,,,,"[106.7, 79.6]",,High Pass,70.98126,,Out,,Juan Isaac Cuenca López,26776.0,,,True,,,,1,From Kick Off,Haris Medunjanin,12358.0,Left Defensive Midfield,2,RC Deportivo La Coruña,219,['bdf8582c-f0a1-47c6-b080-dfe9b4d606b9'],3,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:03.710,Pass,,2014/2015
,,,,,,,,,,,,,,,0.6251,,,,,,,,,,,,,f1454600-7eed-4ac9-86f1-18d86404eb68,13,,"[12.1, 0.1]",266230,0,,,,,0.9324765,,,,,,"[19.0, 9.4]",,Low Pass,11.580155,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['60c54c71-bdc7-437e-b64b-42e69210a436'],17,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.758,Pass,,2014/2015
,,,,,,,,,,,,,,,0.9702,,,,,,,,,,,,,b36688d9-528b-4994-990d-d2896822bb03,16,,"[19.2, 9.4]",266230,0,,,,,-2.3234193,,Right Foot,,,,"[13.3, 3.1]",,Low Pass,8.631338,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['42fa8dfe-22b1-4c48-8748-89daa486f3dd'],18,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.412,Pass,,2014/2015
,,,,,,,,,,,,,,,1.7914,,,,,,,,,,,,,152fbe3e-6a7a-43bf-952a-56a51d592208,20,,"[14.0, 3.4]",266230,0,,,,,0.016595986,,Left Foot,,,,"[38.1, 3.8]",,High Pass,24.10332,,Incomplete,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['58efb59b-a111-44ef-87fb-088e6a61af75'],20,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.157,Pass,,2014/2015
,,,,,,,,,,,,,,,1.7772,,,,,,,,,,,,,58efb59b-a111-44ef-87fb-088e6a61af75,21,,"[82.0, 76.3]",266230,0,,,,,-0.8633648,,Head,,,,"[93.8, 62.5]",,High Pass,18.157093,,Incomplete,,Juan Domínguez Lamas,24234.0,,,,,,Recovery,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,3,Barcelona,217,"['152fbe3e-6a7a-43bf-952a-56a51d592208', '7ef78922-8d06-4bd8-b563-f1952b3982a4', '931b22ab-7c1c-48b9-83e8-a84d4147caa1']",21,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:21.948,Pass,,2014/2015
,,,,,,,,,,,,,,,1.137218,,,,,,,,,,,,,931b22ab-7c1c-48b9-83e8-a84d4147caa1,23,,"[26.3, 17.6]",266230,0,,,,,-0.8329813,,Right Foot,,,,"[30.3, 13.2]",,Low Pass,5.9464273,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,"['58efb59b-a111-44ef-87fb-088e6a61af75', '66c1f0ab-997b-4a2b-bd01-5d112d429da5']",23,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.725,Pass,,2014/2015
,,,,,,,,,,,,,,,2.4486,,,,,,,,,,,,,c519791a-7c6c-46dd-b95f-748d8a72a0cc,26,,"[36.5, 19.9]",266230,0,,,,,1.5440648,,Right Foot,,,,"[37.5, 57.3]",,Ground Pass,37.41337,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Barcelona,217,['1c27420f-1367-45ed-988e-d7713bbf3d47'],27,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.385,Pass,,2014/2015
,,,,,,,,,,,,,,,1.0365,,,,,,,,,,,,,9a228b68-3a3a-49c4-91af-636d908a257c,29,,"[46.0, 61.8]",266230,0,,,,,0.9249804,,Right Foot,,,,"[56.4, 75.6]",,Ground Pass,17.280046,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['6de8471a-ada0-4b28-b046-f46282fb184d'],32,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.053,Pass,,2014/2015
,,,,,,,,,,,,,,,0.9196,,,,,,,,,,,,,f5ff3cb1-f7e0-4ccd-abe7-e6a1809b5188,32,,"[53.9, 75.5]",266230,0,,,,,-2.4479606,,Left Foot,,,,"[45.0, 68.1]",,Ground Pass,11.574541,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,['8af3988c-17c1-4930-ae89-068bb47738e1'],33,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.120,Pass,,2014/2015
,,,,,,,,,,,,,,,1.3702,,,,,,,,,,,,,7aa682a4-882e-49b8-af63-50cf067217a1,35,,"[45.1, 68.1]",266230,0,,,,,-2.1636415,,Right Foot,,,,"[32.3, 49.1]",,Ground Pass,22.909388,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['33a7dc75-401c-4207-bd20-df6b5b9705c1'],35,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.839,Pass,,2014/2015
,,,,,,,,,,,,,,,1.7041,,,,,,,,,,,,,15c6456c-275b-40b1-a938-820fa3365302,38,,"[32.3, 49.1]",266230,0,,,,,-1.3818547,,Right Foot,,,,"[38.4, 17.2]",,Ground Pass,32.477993,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['618e6249-153f-4d7b-8be2-8ba9c21f0053'],38,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.026,Pass,,2014/2015
,,,,,,,,,,,,,,,1.6458,,,,,,,,,,,,,9e1ee0f5-18d4-437d-940f-8f86e74ef38c,41,,"[52.6, 24.7]",266230,0,,,,,1.6786563,,Right Foot,,,,"[49.2, 56.1]",,Ground Pass,31.58354,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,['e201acdb-7b42-4fb0-8bed-a583f8ac4e2d'],45,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.591,Pass,,2014/2015
,,,,,,,,,,,,,,,1.0796,,,,,,,,,,,,,4e3bb288-bc8e-4952-98c8-4855139b61d3,44,,"[49.2, 56.3]",266230,0,,,,,1.1315341,,Right Foot,,,,"[57.0, 72.9]",,Ground Pass,18.341211,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['e1c9a547-dac6-434b-a6bf-bbdbfd08bbb5'],48,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.437,Pass,,2014/2015
,,,,,,,,,,,,,,,1.1827,,,,,,,,,,,,,dacb941e-f3ee-4967-928a-d4567c36e858,48,,"[57.3, 72.1]",266230,0,,,,,0.4249764,,Right Foot,,,,"[71.0, 78.3]",,Ground Pass,15.03762,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,"['dd09e3fd-8ffe-4814-b798-daa7b00fde6c', 'f777a58d-2558-43b0-bfcf-d0712a550145']",50,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.482,Pass,True,2014/2015
,,,,,,,,,,,,,,,0.9565,,,,,,,,,,,,,0d3df68d-3dec-4261-a441-cfb22e7eb9af,51,,"[71.0, 77.9]",266230,0,,,,,-1.8692952,,Left Foot,,,,"[67.8, 67.5]",,Low Pass,10.881176,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,['f24be88b-71f4-427a-bfb8-e86d495c4f20'],51,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.697,Pass,,2014/2015
,,,,,,,,,,,,,,,1.0891,,,,,,,,,,,,,6077e9b9-e7e1-4389-a932-3407a56d66f0,54,,"[69.1, 69.4]",266230,0,,,,,2.2794225,,Left Foot,,,,"[64.9, 74.3]",,Ground Pass,6.453681,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['3917b8cb-34d4-43cc-8140-b8baebb2844b'],52,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.753,Pass,,2014/2015
,,,,,,,,,,,,,,,3.1409,,,,,,,,,,,,,49ba1749-670e-4ed2-9f76-da0600a3665c,57,,"[63.9, 69.1]",266230,0,,,,,-1.1426443,,Left Foot,,,,"[93.2, 4.9]",,High Pass,70.57004,,,,Neymar da Silva Santos Junior,4320.0,,,True,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,['bf41df2c-3fda-4567-84da-668789428757'],55,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.053,Pass,,2014/2015
,,,,,,,,,,,,,,,0.6986,,,,,,,,,,,,,c3d18e85-40fe-48b2-91ee-58f7456a39cd,61,,"[98.1, 12.4]",266230,1,,,,,1.6932573,,Right Foot,,,,"[96.5, 25.4]",,Ground Pass,13.098091,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,3,Barcelona,217,"['3720082e-c8ee-471e-9604-8d77e60d8d91', 'e1c379a5-5749-4f70-8d33-b053f1f8d32e']",2,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.045,Pass,True,2014/2015
,,,,,,,,,,,,,,,0.8836,,,,,,,,,,,,,5d5d302e-db5d-4f53-9513-4680a5f5e17b,63,,"[96.5, 25.4]",266230,1,,,,,-2.7776136,,Right Foot,,,,"[88.1, 22.2]",,Ground Pass,8.988882,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,3,Barcelona,217,['bc3b79d3-eba1-41eb-ab7d-af2a6f82500a'],2,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.743,Pass,,2014/2015
,,,,,,,,,,,,,,,1.3296,,,,,,,,,,,,,11c83845-200c-4a6e-952e-ea82e73fa4e0,65,,"[88.1, 22.2]",266230,1,,,,,-0.93070817,,Right Foot,,,,"[102.1, 3.4]",,Ground Pass,23.440136,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Barcelona,217,['478c596d-9f66-4e20-8d32-fcaef5c87e16'],3,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.627,Pass,,2014/2015
,,,,,,,,,,,,,,,1.7118,,,,,,,,,,,,,1799c475-2887-4400-9ac6-c3f0b023fdb5,68,,"[101.7, 4.8]",266230,1,,,,,1.2796202,,Left Foot,True,,,"[111.5, 37.5]",,High Pass,34.13693,,Incomplete,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,"['1c34ece5-f20f-4d72-91d2-238007dcff13', '71ce6d55-4f4c-42a0-9e47-8c172c6efb99']",6,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.130,Pass,,2014/2015
,,,,,,,,,,,,,,,3.721492,,,,,,,,,,,,,860828d8-fda4-4fd2-a097-1c0487604f5f,72,,"[17.6, 52.5]",266230,1,,,,,0.22447087,,Right Foot,,,,"[74.1, 65.4]",,High Pass,57.95395,,,,Oriol Riera Magem,27243.0,,,,,,,1,From Keeper,Fabricio Martín Agosto Ramírez,10277.0,Goalkeeper,4,RC Deportivo La Coruña,219,['463ec6a1-4508-443c-ab64-011ed2caa93f'],21,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:21.271,Pass,,2014/2015
,,,,,,,,,,,,,,,0.7748,,,,,,,,,,,,,e705787d-94f0-4def-864b-29703b20573b,74,,"[74.7, 66.8]",266230,1,,,,,-0.008620476,,Head,,,,"[86.3, 66.7]",,Low Pass,11.600431,,Incomplete,,Juan Isaac Cuenca López,26776.0,,,,,,,1,From Keeper,Oriol Riera Magem,27243.0,Center Forward,4,RC Deportivo La Coruña,219,"['067e90ef-0db3-46ea-8658-ccb828d24451', 'ebf44145-058c-4b15-b896-ef224862c98c']",25,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:25.072,Pass,,2014/2015
,,,,,,,,,,,,,,,1.4252,,,,,,,,,,,,,ebf44145-058c-4b15-b896-ef224862c98c,76,,"[33.8, 13.4]",266230,1,,,,,0.018290643,,Head,,,,"[50.2, 13.7]",,High Pass,16.402744,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,From Keeper,Javier Alejandro Mascherano,5506.0,Left Center Back,4,RC Deportivo La Coruña,219,"['2bd34517-842a-48b4-8c7d-a662bca3c6fc', 'a314a879-db20-4703-8039-6a2abff80e3c', 'e705787d-94f0-4def-864b-29703b20573b']",25,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.847,Pass,,2014/2015
,,,,,,,,,,,,,,,1.3673,,,,,,,,,,,,,2bd34517-842a-48b4-8c7d-a662bca3c6fc,78,,"[69.9, 66.4]",266230,1,,,,,0.84485185,,Head,,,,"[77.8, 75.3]",,High Pass,11.90042,,Incomplete,,,,,,,,,Recovery,1,From Keeper,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,4,RC Deportivo La Coruña,219,"['311825f4-63ea-4798-a69a-61391bf8fe39', 'ebf44145-058c-4b15-b896-ef224862c98c']",27,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:27.272,Pass,,2014/2015
,,,,,,,,,,,,,,,0.9473,,,,,,,,,,,,,a10499e4-01a3-444c-8423-26fa63544ee3,81,,"[43.1, 4.8]",266230,1,,,,,-0.098168276,,Right Foot,,,,"[56.3, 3.5]",,Ground Pass,13.263861,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,4,RC Deportivo La Coruña,219,['87432f65-9084-40a5-80df-17486ca2da0a'],30,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.066,Pass,,2014/2015
,,,,,,,,,,,,,,,1.6044,,,,,,,,,,,,,6b8bce0d-1d8c-420b-9723-98a6ee90f8cc,86,,"[77.7, 6.2]",266230,1,,,,,0.93216133,,Right Foot,,,,"[87.5, 19.4]",,Ground Pass,16.440195,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,4,RC Deportivo La Coruña,219,"['3482308e-17fd-4926-8efa-7be04ca6ccbe', '7c44e56c-2504-4c7e-a38b-479fb0b06761', '913ef105-1cac-4147-82d8-deb17ee23f85']",34,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.334,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.2979,,,,,,,,,,,,,bc8c425d-282c-4429-9fef-5c2dab763d59,90,,"[33.4, 58.7]",266230,1,,,,,-0.8221164,,Right Foot,,,,"[45.2, 46.0]",,Ground Pass,17.3358,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,1,From Keeper,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,4,RC Deportivo La Coruña,219,['69e692a2-aad3-481e-8947-0f2694a03b90'],36,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:36.723,Pass,,2014/2015
,,,,,,,,,,,,,,,0.9027,,,,,,,,,,,,,c31ee354-9c42-49e0-ae95-a9ad851b342b,94,,"[45.8, 45.9]",266230,1,,,,,2.3298848,,Right Foot,,,,"[42.1, 49.8]",,Low Pass,5.375872,,Incomplete,,Haris Medunjanin,12358.0,,,,,,,1,From Keeper,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,4,RC Deportivo La Coruña,219,"['6bca1f8e-89da-4128-9851-33106c865775', 'e5f08aaa-15b1-4888-9431-168ecd15de67']",38,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:38.026,Pass,,2014/2015
,,,,,,,,,,,,,,,1.124214,,,,,,,,,,,,,200fed67-2880-4b84-af60-4fc86284e066,100,,"[41.2, 51.2]",266230,1,,,,,2.2557583,,Right Foot,,,,"[35.4, 58.3]",,Ground Pass,9.167879,,,,Alejandro Bergantiños García,23806.0,,,,,,,1,From Keeper,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,4,RC Deportivo La Coruña,219,"['55ba6d3d-f0dd-4230-98a1-3de3275fd55c', 'fd397589-170c-447f-a62e-d8b4b01ba53e']",40,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:40.766,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.358614,,,,,,,,,,,,,0caf0b8f-4bef-4607-9c71-c2d978cec16d,104,,"[33.1, 57.4]",266230,1,,,,,1.3475534,,Right Foot,,,,"[37.3, 75.9]",,Ground Pass,18.970766,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,From Keeper,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,4,RC Deportivo La Coruña,219,"['7f32d0ca-a66e-4451-8943-a9fb77723a22', 'a6807d84-9a0f-4774-943b-7dd909bd9242']",42,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:42.452,Pass,True,2014/2015
,,,,,,,,,,,,,,,2.3065,,,,,,,,,,,,,506789da-2c39-4465-863b-8ac69ea2566c,108,,"[76.5, 77.0]",266230,1,,,,,-0.22615243,,Right Foot,,,,"[87.8, 74.4]",,Ground Pass,11.595258,,Incomplete,,Oriol Riera Magem,27243.0,,,,,,,1,From Keeper,Juan Francisco Moreno Fuertes,6738.0,Right Back,4,RC Deportivo La Coruña,219,"['61bfa290-d7f1-4884-bc15-e876a5b83c8a', '98b7e4a0-d332-427a-bc4c-31603d5c251d', 'e46a1f05-174c-4dd9-b303-6a1934d55c07']",48,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:48.182,Pass,True,2014/2015
,,,,,,,,,,,,,,,2.3817,,,,,,,,,,,,,61bfa290-d7f1-4884-bc15-e876a5b83c8a,110,,"[32.3, 5.7]",266230,1,,,,,2.1871688,,Right Foot,,,,"[6.3, 42.4]",,Ground Pass,44.97655,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,5,Barcelona,217,"['506789da-2c39-4465-863b-8ac69ea2566c', 'ae996d0a-7285-46cb-98a0-5b3668a7045f']",50,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.489,Pass,,2014/2015
,,,,,,,,,,,,,,,2.7138,,,,,,,,,,,,,2ece6194-7262-425a-b5b6-644ceee2107e,113,,"[9.7, 41.7]",266230,1,,,,,-1.2205837,,Right Foot,,,,"[21.9, 8.3]",,Ground Pass,35.558403,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,5,Barcelona,217,['ee035630-8d71-44b5-afd6-4a0663688bee'],56,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.303,Pass,,2014/2015
