50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,491bc8de-0217-4a83-a2ff-2dec35715635,1,,,,267596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d2e49728-9651-476f-93ea-a0e032459dc8,2,,,,267596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,"{'formation': 451, 'lineup': [{'player': {'id': 6662, 'name': 'Iago Herrerín Buisán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6833, 'name': 'Martín Maximiliano Mantovani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6603, 'name': 'Dimitrios Siovas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 6895, 'name': 'Diego Rico Salguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 10753, 'name': 'Erik Morán Arribas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 24704, 'name': 'Alberto Martín Romo García Adámez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6597, 'name': 'Gabriel Appelt Pires'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6875, 'name': 'Alexander Szymanowski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 6602, 'name': 'Miguel Ángel Guerrero Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Leganés,205,00:00:00.000,Starting XI,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d4448e21-549a-4080-bef3-91379fbae4a9,3,,,,267596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['6d2caecf-94da-4ef1-b69a-d48c509851b0'],0,,,,,,,,,,,,,,,,Leganés,205,00:00:00.000,Half Start,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6d2caecf-94da-4ef1-b69a-d48c509851b0,4,,,,267596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['d4448e21-549a-4080-bef3-91379fbae4a9'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d925670f-a2ca-4251-91f0-89c6e528663a,2064,,,,267596,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,97,Leganés,205,['69b31b84-8211-4ff4-bebd-d6889219f9f3'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,69b31b84-8211-4ff4-bebd-d6889219f9f3,2065,,,,267596,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,97,Leganés,205,['d925670f-a2ca-4251-91f0-89c6e528663a'],0,,,,,,,,,,,,,,,,Leganés,205,00:00:00.000,Half Start,,2016/2017
,,,,,,,,,,,,,,,,1.243769,,,,,,,,,,,,,,,5e1765bb-e3fb-48d9-bdcb-085efc9c34c0,5,,,"[61.0, 40.1]",267596,0,,,,,-3.032538,,Right Foot,,,"[47.3, 38.6]",,Ground Pass,,13.781872,,,,,André Filipe Tavares Gomes,10802.0,,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,['9733dbaf-3fce-45dd-8037-540d6510f685'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.854,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.5396,,,,,,,,,,,,,,,ac9e6f5f-8903-45a6-a928-3d8246c25299,8,,,"[47.7, 38.6]",267596,0,,,,,-2.2190144,,Right Foot,,,"[34.9, 21.7]",,Ground Pass,,21.200235,,,,,Jérémy Mathieu,10609.0,,,,,,,1,From Kick Off,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,2,Barcelona,217,['3d308e5b-3703-43f4-b80f-2be479fce1be'],2,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.493,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.6115,,,,,,,,,,,,,,,a408497d-0d6e-4e4a-b75a-98cb6855a9e0,11,,,"[37.6, 21.3]",267596,0,,,,,1.6829991,,Left Foot,,,"[33.6, 56.8]",,Ground Pass,,35.72464,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,['3a1c7389-d793-4ee3-9ff1-fea722386afa'],5,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.219,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.2483,,,,,,,,,,,,,,,f34ff584-e812-449f-af0b-4d389f79d5dc,14,,,"[49.0, 58.7]",267596,0,,,,,1.0507822,,Left Foot,,,"[56.1, 71.1]",,Ground Pass,,14.288807,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['b0c85e8f-1e0c-467c-8d3f-8c13c8d589ca'],10,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.491,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.029027,,,,,,,,,,,,,,,b3266516-b089-49c3-b660-72eb2b393a9a,17,,,"[55.9, 74.5]",267596,0,,,,,-2.2040937,,Right Foot,,,"[44.3, 58.7]",,Ground Pass,,19.60102,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,2,Barcelona,217,['265323b2-4b72-41c7-82ee-a26e38623d57'],12,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.738,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.6651,,,,,,,,,,,,,,,c3fc4fd2-f17f-44c1-8f35-140b0f7c924b,20,,,"[48.5, 54.9]",267596,0,,,,,-1.3294408,,Left Foot,,,"[56.5, 22.4]",,Ground Pass,,33.470135,,,,,Jérémy Mathieu,10609.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['651fae70-399f-46a7-8625-c9ce3590016f'],15,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.231,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.4212,,,,,,,,,,,,,,,4b24523b-fec4-4565-b36d-42f4293d2062,23,,,"[65.1, 21.3]",267596,0,,,,,1.861501,,Left Foot,,,"[57.8, 45.7]",,Ground Pass,,25.468609,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,['caa86d56-6cdd-439e-b65a-4c3850fac816'],21,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.206,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.4722,,,,,,,,,,,,,,,6187d36e-f5f9-43e6-afeb-3a0941e22c1f,26,,,"[63.7, 52.4]",267596,0,,,,,-1.177151,,Left Foot,,,"[74.0, 27.6]",,Ground Pass,,26.853865,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['d24a1847-64b7-47c3-909a-bc2a3a40c652'],25,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.646,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.3168,,,,,,,,,,,,,,,f32ec2f4-1ea4-4176-97be-e29fa0f1c33d,30,,,"[72.5, 29.7]",267596,0,,,,,2.0537653,,Left Foot,,,"[63.9, 46.1]",,Ground Pass,,18.518099,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,2,Barcelona,217,['11f79b1d-ff83-40f8-aa76-aee3f27300f5'],27,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.970,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.0528,,,,,,,,,,,,,,,b091b17f-ec72-4abd-ad07-5b40c5452e14,33,,,"[63.7, 52.0]",267596,0,,,,,1.5611812,,Left Foot,,,"[63.9, 72.8]",,Ground Pass,,20.800962,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['b7b2acaf-2322-457d-a71f-1ba5ac82024e'],30,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.393,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.0639,,,,,,,,,,,,,,,2caf2f99-fcfa-4772-b516-b64b22e939e0,36,,,"[63.9, 72.8]",267596,0,,,,,0.30805278,,Right Foot,,,"[77.1, 77.0]",,Ground Pass,,13.852076,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,2,Barcelona,217,['88f8311a-a872-437c-a675-ecaf64a46125'],32,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.222,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.3623,,,,,,,,,,,,,,,2a995507-1263-4fac-a709-9363bcc60cae,39,,,"[77.5, 77.6]",267596,0,,,,,-0.042640805,,Left Foot,,,"[115.0, 76.0]",,Ground Pass,,37.53412,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,['9f7ad1fd-9352-40ba-9f62-4a1eb1218cc0'],33,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.951,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.7356,,,,,,,,,,,,,,,a304091d-e774-4d9d-a92d-e6e242fcd07c,42,,,"[115.6, 75.5]",267596,0,,,,,-1.7229446,,Right Foot,True,,"[111.0, 45.5]",,High Pass,,30.350618,,,Incomplete,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,2,Barcelona,217,"['2c820baf-b70b-4278-bcf6-da174ec04f1e', '2ff82f8c-18e3-4f96-8ec7-f1153474f9d1']",37,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.313,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.421,,,,,,,,,,,,,,,b2a6f0dd-4784-4872-b476-e87d9c21a66f,46,,,"[13.3, 15.1]",267596,0,,,,,-1.254227,,Left Foot,,,"[17.1, 3.5]",,Ground Pass,,12.206555,,,,,Diego Rico Salguero,6895.0,,,,,,,1,Regular Play,Gabriel Appelt Pires,6597.0,Left Center Midfield,3,Leganés,205,['39ef8940-c2c2-4da9-bdbc-d1ab128f814d'],42,,,,,,,,,,,,,,,,Leganés,205,00:00:42.840,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.7805,,,,,,,,,,,,,,,a1b17590-3aa0-4c68-ab96-95c484d87754,49,,,"[19.6, 2.7]",267596,0,,,,,0.10938819,,Left Foot,,,"[36.9, 4.6]",,Ground Pass,,17.404022,,,,,Alexander Szymanowski,6875.0,,,,,,,1,Regular Play,Diego Rico Salguero,6895.0,Left Back,3,Leganés,205,['42d15289-d567-49f4-b1e3-e35e63775f26'],44,,,,,,,,,,,,,,,,Leganés,205,00:00:44.335,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.447041,,,,,,,,,,,,,,,b992d5a0-5069-45d7-b83e-21ca3960a6b4,52,,,"[36.9, 4.3]",267596,0,,,,,2.8044586,,Left Foot,,,"[27.2, 7.7]",,Ground Pass,,10.278619,,,,,Diego Rico Salguero,6895.0,,,,,,,1,Regular Play,Alexander Szymanowski,6875.0,Left Midfield,3,Leganés,205,['83089243-14f5-4cb4-bdb8-b8a1d90dd042'],46,,,,,,,,,,,,,,,,Leganés,205,00:00:46.394,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.7038,,,,,,,,,,,,,,,3cff6143-43f6-4543-9cc5-276f4d16a7dd,55,,,"[27.2, 6.0]",267596,0,,,,,1.5707964,,Left Foot,,,"[27.2, 15.5]",,Ground Pass,,9.5,,,Incomplete,,Erik Morán Arribas,10753.0,,,,,,,1,Regular Play,Diego Rico Salguero,6895.0,Left Back,3,Leganés,205,"['b703d88c-cf63-4e9c-9d8c-1eef357f1d71', 'c429e029-c694-488f-94c5-924895d8a8c0']",48,,,,,,,,,,,,,,,,Leganés,205,00:00:48.171,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.7012,,,,,,,,,,,,,,,aa07d642-f6f4-4275-8e1b-3daf7aeb3fd4,59,,,"[88.5, 62.9]",267596,0,,,,,-1.3402745,,Left Foot,,,"[90.8, 53.1]",,Ground Pass,,10.06628,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,['12fca2e8-7038-4e07-85e8-68a98467a532'],50,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.675,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.9449,,,,,,,,,,,,,,,34b9a00f-f6c2-41e3-b069-b1b9e2fda622,61,,,"[91.0, 52.8]",267596,0,,,,,0.96380866,,Right Foot,,,"[93.5, 56.4]",,Ground Pass,,4.382921,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,['48de95a9-da73-4e69-ba9b-3903a8d2467b'],51,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.376,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.335,,,,,,,,,,,,,,,967cab0b-02dd-40fb-a1da-b193c7563d03,63,,,"[93.5, 56.4]",267596,0,,,,,-0.04164258,,Left Foot,,,"[98.3, 56.2]",,Ground Pass,,4.804165,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,"['3818ddf9-73c4-458b-8954-77676821f9ba', '55fcdfbd-d9c9-49a9-8cf4-60dc33773f3a']",52,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.321,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.0687,,,,,,,,,,,,,,,acaf333d-cf87-4190-bea4-53a1c2bfd323,66,,,"[30.2, 23.3]",267596,0,,,,,-2.5806918,,Left Foot,,,"[22.4, 18.4]",,Ground Pass,,9.211406,,,,,Diego Rico Salguero,6895.0,,,,,,Recovery,1,Regular Play,Gabriel Appelt Pires,6597.0,Left Center Midfield,5,Leganés,205,['2acfecd4-17fb-4c04-a26f-86e6612551d1'],53,,,,,,,,,,,,,,,,Leganés,205,00:00:53.953,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.373999,,,,,,,,,,,,,,,e2c68249-adbd-4e5e-834c-19ec00935cb6,69,,,"[29.1, 7.1]",267596,0,,,,,1.5400368,,Left Foot,,,"[29.5, 20.1]",,Ground Pass,,13.006152,,,,,Dimitrios Siovas,6603.0,,,,,,,1,Regular Play,Diego Rico Salguero,6895.0,Left Back,5,Leganés,205,['e9bac9a6-9786-496a-aaf9-65b20f45f53f'],57,,,,,,,,,,,,,,,,Leganés,205,00:00:57.868,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.7937,,,,,,,,,,,,,,,5c5712d9-9237-4746-bffa-48f769705619,72,,,"[37.1, 18.8]",267596,1,,,,,-0.42552546,,Left Foot,,,"[71.3, 3.3]",,High Pass,,37.5485,,,,,Alexander Szymanowski,6875.0,,,,Through Ball,True,,1,Regular Play,Dimitrios Siovas,6603.0,Left Center Back,5,Leganés,205,['b9c35171-a8b5-4c85-952f-c28ffc6441ff'],0,,,,,,,,,,,,,,,,Leganés,205,00:01:00.376,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.2027,,,,,,,,,,,,,,,32b06311-be9f-4167-8146-cd3e7bd4fd41,75,,,"[110.4, 10.9]",267596,1,,,,,1.4879539,,Left Foot,True,,"[112.7, 38.6]",,Low Pass,,27.795322,,,Incomplete,,Nabil El Zhar,6608.0,,,,,,,1,Regular Play,Alexander Szymanowski,6875.0,Left Midfield,5,Leganés,205,"['3a63a4f4-9bbd-40d5-8f58-2951e4689fdb', '3fae4d3d-f108-4833-90ac-3e93b8635f69']",6,,,,,,,,,,,,,,,,Leganés,205,00:01:06.305,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.7667,,,,,,,,,,,,,,,f5b8ae77-6df1-46ea-85cd-ecaee904003a,79,,,"[13.9, 45.3]",267596,1,,,,,-0.9255953,,Keeper Arm,,,"[42.2, 7.7]",,High Pass,,47.060066,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['b98733e3-3d16-4a3d-8f00-dc69a06d0009'],11,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.503,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.3441,,,,,,,,,,,,,,,4b0cdf74-e7a1-47d9-abcc-dcc7a43535c6,82,,,"[56.7, 11.4]",267596,1,,,,,2.3343003,,Right Foot,,,"[50.0, 18.4]",,Ground Pass,,9.689685,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['1d10b809-ea4c-4999-a915-5a97b42270ba'],17,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.893,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.405,,,,,,,,,,,,,,,df3c6458-399f-4b7d-a464-6ac504f0c6d0,85,,,"[50.0, 18.4]",267596,1,,,,,2.2896264,,Left Foot,,,"[39.5, 30.4]",,Ground Pass,,15.945219,,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,6,Barcelona,217,['565f2695-71a7-44ea-afc8-7f92d57181ee'],19,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.835,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.923,,,,,,,,,,,,,,,e9a54da2-dfe1-4993-95eb-e098412f6965,88,,,"[43.1, 34.5]",267596,1,,,,,1.3811048,,Left Foot,,,"[47.9, 59.5]",,Ground Pass,,25.45663,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['9effd258-c122-4a5a-9449-464455b406d2'],22,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.566,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.7472,,,,,,,,,,,,,,,246514a8-af27-4ae0-a55f-1eebf95df74c,91,,,"[49.0, 59.6]",267596,1,,,,,0.8196527,,Left Foot,,,"[64.5, 76.2]",,Ground Pass,,22.71145,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,6,Barcelona,217,['56e05dcb-21ae-41b6-bb9f-717c24fe9c30'],25,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.268,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.1076,,,,,,,,,,,,,,,f0b495ae-d94c-4153-9360-ca3c00218a3d,94,,,"[66.4, 77.2]",267596,1,,,,,-2.4719536,,Right Foot,,,"[61.6, 73.4]",,Ground Pass,,6.1220913,,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,6,Barcelona,217,['f835d382-a76a-4729-9bd1-8879910ccdf6'],28,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.234,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.4526,,,,,,,,,,,,,,,c01ea68a-a34a-407d-82e4-0a09904153d7,98,,,"[57.2, 70.5]",267596,1,,,,,-2.438136,,Left Foot,,,"[46.0, 61.0]",,Ground Pass,,14.686388,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,"['23557fa8-18b6-4869-a1f6-bff59806667e', '8ec773b0-0c51-4d46-8970-2d8dd194df34']",30,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.128,Pass,True,2016/2017
,,,,,,,,,,,,,,,,2.0726,,,,,,,,,,,,,,,f1a3f1c8-4038-47ad-b9bc-95552a58a6b3,101,,,"[48.3, 60.8]",267596,1,,,,,-1.4293063,,Left Foot,,,"[53.2, 26.4]",,Ground Pass,,34.74723,,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,6,Barcelona,217,['e7ec156e-7061-4621-93d3-97366084bdc1'],32,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.650,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.4148,,,,,,,,,,,,,,,ae34513b-6079-4ece-9b5e-2984d4e1251c,104,,,"[59.7, 22.4]",267596,1,,,,,-1.0303768,,Left Foot,,,"[70.8, 3.9]",,Ground Pass,,21.574522,,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['ce3cd3e1-4f79-4377-b750-ad20e126a2b1'],36,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.186,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.7137,,,,,,,,,,,,,,,a78a1883-1b1a-4415-95d2-9525383927c3,106,,,"[70.8, 3.9]",267596,1,,,,,2.1025205,,Left Foot,,,"[62.8, 17.5]",,Ground Pass,,15.778466,,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,6,Barcelona,217,['5c578ab1-babd-4498-bca4-603ff2ad7d56'],37,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.601,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.3113,,,,,,,,,,,,,,,367ba183-1547-4132-bdcf-f90f3acb2220,109,,,"[65.8, 22.6]",267596,1,,,,,1.6016235,,Left Foot,,,"[65.1, 45.3]",,Ground Pass,,22.71079,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['8fb59a2c-c1dd-41ba-b170-338cb9101d6c'],40,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.719,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.2065,,,,,,,,,,,,,,,ae64d321-44f0-41a2-bd46-255512bff887,112,,,"[70.8, 49.5]",267596,1,,,,,1.5800554,,Left Foot,,,"[70.6, 71.1]",,Ground Pass,,21.600925,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,6,Barcelona,217,['8819d4b0-2661-4b2f-a02d-f1dfb957bb4e'],44,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.152,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.3424,,,,,,,,,,,,,,,3c5da5fe-6013-423e-aa85-3a890b8560a4,115,,,"[70.6, 71.1]",267596,1,,,,,0.6921443,,Right Foot,,,"[78.2, 77.4]",,Ground Pass,,9.871676,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,6,Barcelona,217,['132d1575-4b63-42b1-99d6-c3b0711b5709'],46,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.022,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.9281,,,,,,,,,,,,,,,75ce494b-0c24-4af3-aa01-c9e508777936,119,,,"[77.5, 77.2]",267596,1,,,,,-2.001489,,Left Foot,,,"[63.9, 47.6]",,Ground Pass,,32.574837,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['b76b232d-b9fe-413d-90fa-808ab3cc08f7'],48,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.360,Pass,,2016/2017
