bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.4979,,,,,,,,,,,,436b0749-0b3d-458c-a588-d7b68d412b78,1224,,"[68.5, 10.8]",265958,31,,,,2.2152436,,Right Foot,,"[55.8, 27.7]",,Ground Pass,,21.140009,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Keeper,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,66,Espanyol,214,['7daf5830-ff29-4c38-96e9-5320d7c33334'],51,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:51.989,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7236,,,,,,,,,,,,9c49b64c-5b4d-428b-8718-c78798c0c293,1227,,"[63.4, 22.5]",265958,31,,,,0.06413212,,Left Foot,,"[74.3, 23.2]",,Ground Pass,,10.922454,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Keeper,Rubén Duarte Sánchez,6612.0,Left Center Back,66,Espanyol,214,"['d21955cb-0840-4f58-8b7c-11ae2ead58cb', 'f90a5daa-83da-466f-a8fb-6ed0a148c626']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:31:57.072,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.146,,,,,,,,,,,,d21955cb-0840-4f58-8b7c-11ae2ead58cb,1229,,"[45.8, 56.9]",265958,31,,,,-0.6624263,,Left Foot,,"[50.8, 53.0]",,Ground Pass,,6.3411355,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,67,Barcelona,217,"['812aa5ac-9b1f-4bec-8173-b209b2449e8e', '9c49b64c-5b4d-428b-8718-c78798c0c293']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.795,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8994,,,,,,,,,,,,940e8435-c1b4-4eaf-8c12-61be167a5887,1232,,"[50.0, 53.4]",265958,31,,,,1.1300455,,Right Foot,,"[55.0, 64.0]",,Ground Pass,,11.720068,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,"['2865e244-588b-434f-a719-2c6f5dbd89ca', '5f11b094-a3a0-422d-b4b8-3effa8630918']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.941,Pass,True,2015/2016
,,,,,,,,,,,,,,,,4.9777,,,,,,,,,,,,3535916e-798b-452a-b1b2-e61d84969b4d,1235,,"[55.0, 63.8]",265958,31,,,,-0.035770025,,Left Foot,,"[105.3, 62.0]",,Ground Pass,,50.332195,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['199600a8-dde1-4e31-9968-9d8e0d09fa6a', 'bc9e5ee4-1cfc-4027-9b3f-a72332c5d5ce']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.841,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.38,,,,,,,,,,,,7d197bc7-8157-4436-8a4b-2fec1a81a406,1239,,"[107.1, 53.3]",265958,32,,,,-1.8637087,8bca3a4a-a724-4af7-b685-57ec48e3ea1b,Right Foot,,"[101.4, 34.4]",,Ground Pass,,19.74082,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,67,Barcelona,217,['7f7b38b4-4565-48b8-a298-0637923104a4'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.935,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.470035,,,,,,,,,,,,7e9da5e0-d00b-4476-8d42-583d25416669,1249,,"[36.6, 70.7]",265958,32,,,,0.6345528,,Right Foot,,"[43.8, 76.0]",,Ground Pass,,8.940358,,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,68,Espanyol,214,['e38cdcf1-1d0c-4910-89a8-ffb543bff43a'],15,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:15.292,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.7486,,,,,,,,,,,,5bfc8591-da5f-4b6d-b680-4692292a738e,1252,,"[53.4, 74.9]",265958,32,,,,-2.2593555,,Right Foot,,"[45.5, 65.3]",,Ground Pass,,12.432618,,,,Víctor Sánchez Mata,6758.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Center Defensive Midfield,68,Espanyol,214,['08df0664-b651-40ed-b5aa-7118dda783f1'],18,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:18.470,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.3324,,,,,,,,,,,,33783693-4fa4-4ea2-9d65-9080dcc29403,1255,,"[46.1, 62.6]",265958,32,,,,-1.000826,,Right Foot,,"[62.7, 36.7]",,Ground Pass,,30.763126,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,68,Espanyol,214,['33070dd7-cf54-431c-91c0-9f531dd1df3a'],21,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:21.407,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.2832,,,,,,,,,,,,08c09da1-dff3-4e09-9f4a-bd5373f291c5,1258,,"[66.8, 32.2]",265958,32,,,,-1.4044378,,Left Foot,,"[71.3, 5.4]",,Ground Pass,,27.175173,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,68,Espanyol,214,['8605d9c4-f30f-4780-872b-358ee869e0d0'],23,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:23.879,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.967,,,,,,,,,,,,bc88ac20-8fee-478d-bee4-1c0d14f542ca,1261,,"[71.1, 5.6]",265958,32,,,,2.3122668,,Right Foot,,"[62.4, 15.1]",,Ground Pass,,12.88177,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,68,Espanyol,214,['f2d5318a-e36a-481d-94c9-c3703e091eaf'],31,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:31.243,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.021,,,,,,,,,,,,06de2332-d75a-4ac1-b320-9b12cd1cfea7,1264,,"[64.8, 26.1]",265958,32,,,,2.109958,,Left Foot,,"[57.8, 37.8]",,Ground Pass,,13.634149,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,68,Espanyol,214,['d01e5f75-61af-42b9-acae-5f6bb664f253'],35,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:35.261,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.9715,,,,,,,,,,,,29b2aed9-dde5-45a2-8aab-722c9aa8d4a3,1267,,"[56.2, 41.4]",265958,32,,,,1.564844,,Right Foot,,"[56.4, 75.0]",,Ground Pass,,33.600594,,,,Javier López Rodríguez,6791.0,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,68,Espanyol,214,['eb6e9618-f2f0-4d18-b3f0-8e49e7b4d40c'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:37.506,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.2431,,,,,,,,,,,,f46377a8-d125-4347-81ca-b940a84554fb,1270,,"[56.4, 75.0]",265958,32,,,,-0.4876504,,Right Foot,,"[99.2, 52.3]",,High Pass,,48.44719,,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,68,Espanyol,214,['6c20353b-da8a-4f06-b18e-0a1e74eebc1b'],40,,,,,,,,,,,,,,,,,,Espanyol,214,00:32:40.863,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.1252,,,,,,,,,,,,86892b2c-b243-4e1e-8511-5a60088a8ef3,1277,,"[8.5, 31.0]",265958,32,,,,-0.7983844,,Keeper Arm,,"[19.9, 19.3]",,Ground Pass,,16.335545,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,69,Barcelona,217,['c0f3d650-500c-441a-bc3f-2cecc582f6b6'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.560,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.658146,,,,,,,,,,,,b399eccc-fecb-4b44-8e22-f5612f90564b,1280,,"[37.3, 8.9]",265958,32,,,,-0.14648418,,Right Foot,,"[49.5, 7.1]",,Ground Pass,,12.332072,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,69,Barcelona,217,['7868a074-1a48-47d3-bd44-5035f630f620'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.132,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.6975,,,,,,,,,,,,8f856e4b-6f11-4281-bd64-146f294fee10,1283,,"[57.0, 18.0]",265958,32,,,,1.6217725,,Right Foot,,"[56.0, 37.6]",,Ground Pass,,19.625494,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,69,Barcelona,217,['5e625e77-99ce-4948-a0d5-09958ce33db2'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:55.806,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.196039,,,,,,,,,,,,c7e0f21e-7bf9-45c3-a57e-96caed687f4e,1285,,"[55.7, 37.3]",265958,32,,,,-1.3448371,,Left Foot,,"[57.7, 28.6]",,Ground Pass,,8.926926,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['0a7b930b-ddac-4b8d-a3a6-8ab177e52e84'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:56.503,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.859147,,,,,,,,,,,,eb38f3b4-2d60-4457-8136-5202d1d3d0f8,1288,,"[63.2, 29.2]",265958,32,,,,1.375776,,Left Foot,,"[71.2, 69.7]",,Low Pass,,41.282562,,,,Daniel Alves da Silva,4324.0,,True,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,69,Barcelona,217,['1caf4a76-1023-47a9-b628-a86a2ea52dc0'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:58.931,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.343175,,,,,,,,,,,,2a121816-4ad6-41db-bd86-6bec5e4467a4,1291,,"[78.8, 67.8]",265958,33,,,,-2.1264908,,Right Foot,,"[71.1, 55.4]",,Ground Pass,,14.596232,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,69,Barcelona,217,['d22a2576-3f6f-4244-b172-0205bd49a907'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.456,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.391206,,,,,,,,,,,,bce3eda6-bf7e-4be1-9ddb-52411346977b,1294,,"[71.5, 55.4]",265958,33,,,,-1.707199,,Right Foot,,"[70.1, 45.2]",,Ground Pass,,10.29563,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,69,Barcelona,217,['5324a9ea-230f-40be-a2f6-b6a3579ee140'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:06.409,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.2884,,,,,,,,,,,,7be6ac8e-093a-4f34-b9be-5e0e5ba53270,1297,,"[70.1, 45.2]",265958,33,,,,-1.2659683,,Right Foot,,"[83.0, 4.2]",,High Pass,,42.981506,,,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['3909fbe0-2c42-4857-897e-1ba45b63480f'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.032,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.69391,,,,,,,,,,,,978a71f2-4e86-4e9d-9508-9f1cc0baf551,1300,,"[86.0, 4.2]",265958,33,,,,-0.34464732,,Left Foot,,"[93.8, 1.4]",,Low Pass,,8.28734,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,69,Barcelona,217,['3971a51e-2919-41ba-b98d-0cca56c4776c'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:11.484,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.15557,,,,,,,,,,,,b4c694b8-78ab-4e78-b232-ef004f44fbf7,1303,,"[97.0, 4.1]",265958,33,,,,-0.5123895,,Right Foot,,"[101.8, 1.4]",,Ground Pass,,5.507268,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,['a1414ec4-ccd5-45d3-b8de-afb1f68d382b'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:13.935,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.937132,,,,,,,,,,,,a1c6b85e-db4b-4956-b1c1-f22dbeb01406,1306,,"[104.7, 5.2]",265958,33,,,,-2.9916475,,Left Foot,,"[90.8, 3.1]",,Ground Pass,,14.057738,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,69,Barcelona,217,['0d52cd48-388f-4232-af7e-31402b1f83c4'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.171,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9672,,,,,,,,,,,,76f90772-45ce-49c0-8723-751493757896,1310,,"[91.4, 4.2]",265958,33,,,,2.6244247,,Right Foot,,"[80.5, 10.4]",,Ground Pass,,12.539936,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,"['341e86df-5ee8-452e-acdc-2f5234109213', 'dc3dda03-4c5e-420a-8fd9-02b9437d1ece']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.104,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.6336,,,,,,,,,,,,e19ab60a-afd9-4045-a7e3-32ffcc4668bc,1313,,"[80.8, 13.0]",265958,33,,,,2.059916,,Right Foot,,"[70.9, 31.6]",,Ground Pass,,21.070595,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,69,Barcelona,217,['dc918f69-c3e8-43cc-aa72-1aff235beaf6'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:20.885,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.690997,,,,,,,,,,,,404e17a9-7b1b-4eb3-9a7c-d430ccbccd43,1316,,"[70.7, 33.7]",265958,33,,,,0.7531513,,Right Foot,,"[107.5, 68.2]",,High Pass,,50.44294,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,69,Barcelona,217,['6917e117-b6ae-474f-a904-f1564869c839'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:23.381,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0821,,,,,,,,,,,,c4b33c84-a0a2-4e10-ac30-8a7b76f7f504,1322,,"[104.3, 70.7]",265958,34,,,,-1.220396,,Left Foot,,"[111.5, 51.0]",,High Pass,,20.974508,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['108de691-a8e3-4768-bcff-5b63eb087111'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.651,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.2898,,,,,,,,,,,,eaacab98-e639-4a0e-8c31-1899d2783aaa,1324,,"[120.0, 80.0]",265958,34,,,,-1.8004023,,Right Foot,,"[112.1, 46.2]",,High Pass,,34.71095,,,True,Ivan Rakitić,5470.0,,,Outswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,71,Barcelona,217,['2fffc0a5-b96f-470f-8934-9946ab6e7cb1'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.562,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9364,,,,,,,,,,,,b526f3d8-7622-466c-a69a-e798774a6a6c,1331,,"[35.1, 34.6]",265958,34,,,,-1.40234,,Left Foot,,"[37.6, 19.9]",,Ground Pass,,14.91107,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Corner,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,71,Barcelona,217,"['12136c1b-f95b-4a0c-81df-8457a2e883cd', 'bba9c0d4-8c3a-4e35-8cde-172289e8f9eb']",53,,,,,,,,,,,,,,,,,,Espanyol,214,00:34:53.951,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.494884,,,,,,,,,,,,03471477-d69b-4f77-8ddb-0bd0cce8ebf7,1335,,"[50.2, 19.5]",265958,34,,,,-0.3760777,,Left Foot,,"[69.7, 11.8]",,Ground Pass,,20.96521,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Corner,Marco Asensio Willemsen,5719.0,Left Wing,71,Barcelona,217,"['105c8c21-1b81-4ded-a7fe-1741031d4a6b', 'bdc882fd-262a-47cc-a12e-5793e4a83114']",56,,,,,,,,,,,,,,,,,,Espanyol,214,00:34:56.095,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.3741,,,,,,,,,,,,dbd686e5-960e-4548-a2e1-c1145b458346,1344,,"[68.5, 77.8]",265958,35,,,,0.0,,Left Foot,,"[80.1, 77.8]",,Ground Pass,,11.6,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,71,Barcelona,217,"['d95a6b41-40b0-4922-a734-a04057969d0f', 'ed372f54-e3ad-4877-940d-7328a7c84c6b']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:00.850,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.283733,,,,,,,,,,,,ebb8b810-d337-4dd9-ae58-487068966076,1354,,"[84.6, 73.4]",265958,36,True,,,-0.16183743,,Left Foot,,"[89.5, 72.6]",,Ground Pass,,4.9648767,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,72,Barcelona,217,['dd79fa94-52d4-4ddc-b29c-9efeaf6c99b5'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.799,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.187607,,,,,,,,,,,,191f009b-2b80-4d54-9ec5-90bcc6583a9e,1357,,"[85.4, 61.4]",265958,36,,,,-0.24795485,,Left Foot,,"[109.1, 55.4]",,Ground Pass,,24.447699,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,Barcelona,217,"['90c1cd2b-9d62-4295-bd55-dae0f7658f9d', 'c3edbf9e-f080-439b-a54e-fd685827261f']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.143,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.7283,,,,,,,,,,,,5476b575-b717-4456-a74e-afb1a264df54,1369,,"[120.0, 80.0]",265958,36,,,,-1.7527329,,Right Foot,,"[109.9, 25.1]",,High Pass,,55.821323,,,True,Lionel Andrés Messi Cuccittini,5503.0,,True,Outswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,73,Barcelona,217,['6aa4c94c-d66a-4cd9-9a18-79086eb6d4ae'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:52.141,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.6383,,,,,,,,,,,,6f6b6f16-f3e0-44ff-bcb9-8a4b08b3f124,1372,,"[110.1, 25.1]",265958,36,,,,1.1151807,,Head,,"[115.0, 35.1]",,Low Pass,,11.135978,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,73,Barcelona,217,['eeaadfe7-997d-43d1-854f-8fd90fa52867'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:55.765,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.4449,,,,,,,,,,,,9bc1a514-836c-4a72-9e4c-755a8b7cab1f,1376,,"[7.0, 44.1]",265958,37,,,,0.29849893,,Left Foot,,"[75.9, 65.3]",,High Pass,,72.08779,,,,Hernán Arsenio Pérez González,6838.0,,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,74,Espanyol,214,['b9b1fe68-7286-41ff-93d5-19db5deb4db4'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:37:37.569,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1464,,,,,,,,,,,,db59806a-3054-4ae3-865c-a94145220b17,1379,,"[75.9, 65.3]",265958,37,,,True,-1.2071277,,,,"[81.0, 51.9]",,High Pass,,14.337712,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Goal Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,74,Espanyol,214,"['3d559d94-d691-42a9-8b1e-c9db2da98ca9', '654cbe1b-d534-4eb0-b659-865651fe49a6']",41,,,,,,,,,,,,,,,,,,Espanyol,214,00:37:41.054,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.5688,,,,,,,,,,,,a4c750c6-efd6-4871-a37a-09e385436f2c,1383,,"[83.3, 48.8]",265958,37,,,,-3.0860941,,Right Foot,,"[76.1, 48.4]",,Ground Pass,,7.2111025,,,,Víctor Sánchez Mata,6758.0,,,,,,1,From Goal Kick,Marco Asensio Willemsen,5719.0,Left Wing,74,Espanyol,214,['2eed06bd-082d-45be-872d-7247b2001670'],43,,,,,,,,,,,,,,,,,,Espanyol,214,00:37:43.926,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.6977,,,,,,,,,,,,38bf0e3b-b1c1-4c09-b41d-35e97b73d736,1386,,"[76.1, 48.4]",265958,37,,,,0.5955553,,Right Foot,,"[91.3, 58.7]",,High Pass,,18.3611,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Center Midfield,74,Espanyol,214,"['02ec6d9a-cf54-42a1-818d-25fd121d0f46', '8e0b6971-0647-44af-b055-07717b10ad9f']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:37:44.535,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.3236,,,,,,,,,,,,02ec6d9a-cf54-42a1-818d-25fd121d0f46,1388,,"[28.8, 21.4]",265958,37,,,,0.7347503,,Head,,"[40.2, 31.7]",,High Pass,,15.363918,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,75,Barcelona,217,"['38bf0e3b-b1c1-4c09-b41d-35e97b73d736', '452ceae8-40ef-4616-b6c5-5747b7116f51']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:45.233,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.4688,,,,,,,,,,,,b1c4fdd0-61be-470c-89ff-675fa6fe2664,1391,,"[39.4, 30.3]",265958,37,,,,-1.6069251,,Right Foot,,"[39.1, 22.0]",,Low Pass,,8.30542,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,75,Barcelona,217,['114e58ff-6dcf-4259-b7ab-6a4ecdab1337'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.799,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.1838,,,,,,,,,,,,02371174-08ad-4ded-aace-c7b5c6782724,1395,,"[49.5, 10.0]",265958,37,,,,-0.75736815,,Left Foot,,"[55.0, 4.8]",,Low Pass,,7.569016,,Incomplete,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,75,Barcelona,217,['988b841e-c677-46ef-90f4-442cf9b5f329'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.096,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.018607,,,,,,,,,,,,3c6d68e5-f786-4205-863e-4aa69fabd976,1398,,"[58.0, 0.1]",265958,37,,,,1.7126933,,,,"[57.0, 7.1]",,Low Pass,,7.071068,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,76,Barcelona,217,['25a8aee7-cd61-45a3-bd5a-efa0aa0c5d21'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.684,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.836212,,,,,,,,,,,,c8942b4d-654d-45b0-b03a-9d4dc894514a,1401,,"[56.0, 7.1]",265958,37,,,,-1.1689256,,Right Foot,,"[57.7, 3.1]",,Low Pass,,4.346263,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,76,Barcelona,217,['b8837f6f-3fbf-468c-aab6-5f8f4bdd1346'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.824,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.598338,,,,,,,,,,,,14323eab-d1f4-461e-b271-a9af251c6ea2,1413,,"[77.4, 3.1]",265958,38,,,,1.7967556,,Left Foot,,"[75.4, 11.8]",,Ground Pass,,8.926926,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,76,Barcelona,217,"['91e64891-4db8-4772-a71a-9b5fb5dd6e6a', 'cc99015f-72c9-4663-8c82-fca084f74718']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.763,Pass,True,2015/2016
